,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date,migrated_from
50,"['javascript', 'html', 'css', 'internationalization', 'right-to-left']","{'account_id': 1715678, 'reputation': 197, 'user_id': 1572790, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/cb2451ea16edd13bb1b98fcc7000c250?s=256&d=identicon&r=PG', 'display_name': 'Drstreet', 'link': 'https://stackoverflow.com/users/1572790/drstreet'}",True,15928,5,14,1661548565,1343950740,1370431767.0,11787351,CC BY-SA 3.0,https://stackoverflow.com/questions/11787351/use-text-align-smartly-if-english-dir-ltr-if-arabic-dir-rtl,use text-align smartly (if english dir=ltr if arabic dir=rtl),,11787780.0,,,,
51,['html'],"{'account_id': 1153320, 'reputation': 195, 'user_id': 1634583, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0757ea1bc7e2b9b8ce4de632a7bd9ce0?s=256&d=identicon&r=PG', 'display_name': 'David Ward', 'link': 'https://stackoverflow.com/users/1634583/david-ward'}",False,2113,1,3,1660670459,1346282589,,12187846,CC BY-SA 3.0,https://stackoverflow.com/questions/12187846/opening-a-link-in-a-new-tab-within-a-frame-setting,Opening a link in a new tab (within a frame setting),,,,,,
52,"['flash', 'html', 'video', 'html5-video', 'impress.js']","{'account_id': 210201, 'reputation': 365, 'user_id': 461682, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/prQOR.jpg?s=256&g=1', 'display_name': 'sridharraman', 'link': 'https://stackoverflow.com/users/461682/sridharraman'}",False,14437,3,4,1660608060,1345530974,1345537742.0,12049514,CC BY-SA 3.0,https://stackoverflow.com/questions/12049514/convert-html5-to-flash,Convert HTML5 to Flash,,,,,,
53,"['javascript', 'html', 'dom-events']","{'account_id': 1418415, 'reputation': 15864, 'user_id': 1577343, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/vUFRO.png?s=256&g=1', 'display_name': 'Eduard Florinescu', 'link': 'https://stackoverflow.com/users/1577343/eduard-florinescu'}",True,2061,2,1,1660589096,1345215393,1660589096.0,12008172,CC BY-SA 4.0,https://stackoverflow.com/questions/12008172/how-many-ways-are-to-call-javascript-code-from-html,How many ways are to call JavaScript code from html?,,12008235.0,,,,
54,"['html', 'forms']","{'account_id': 1604199, 'reputation': 1469, 'user_id': 1484609, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f5e55058f5b1b72a3c84055702bd1f14?s=256&d=identicon&r=PG', 'display_name': 'Manikandan', 'link': 'https://stackoverflow.com/users/1484609/manikandan'}",True,405400,10,143,1660571539,1346072608,1478915347.0,12142536,CC BY-SA 3.0,https://stackoverflow.com/questions/12142536/how-to-make-input-type-file-should-accept-only-pdf-and-xls,How to make input type= file Should accept only pdf and xls,,,,,,
55,"['html', 'css', 'css-shapes', 'zigzag']","{'account_id': 89702, 'reputation': 1945, 'user_id': 247306, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/4ca776559ca356374d55da4e7e1f01af?s=256&d=identicon&r=PG', 'display_name': 'ambiguousmouse', 'link': 'https://stackoverflow.com/users/247306/ambiguousmouse'}",True,27382,4,15,1660420270,1345425822,1520752003.0,12031328,CC BY-SA 3.0,https://stackoverflow.com/questions/12031328/css-zigzag-border-with-a-textured-background,CSS Zigzag Border with a Textured Background,,12031626.0,,,,
56,"['javascript', 'html']","{'account_id': 418636, 'reputation': 19671, 'user_id': 795319, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5b759d810e5691383ca0b4723a0ba595?s=256&d=identicon&r=PG', 'display_name': 'dangerChihuahua007', 'link': 'https://stackoverflow.com/users/795319/dangerchihuahua007'}",True,38958,3,96,1660411206,1344210540,1593337225.0,11821096,CC BY-SA 4.0,https://stackoverflow.com/questions/11821096/what-is-the-difference-between-an-arraybuffer-and-a-blob,What is the difference between an ArrayBuffer and a Blob?,,11821109.0,,,,
57,"['html', 'jquery', 'jquery-events']","{'account_id': 717035, 'reputation': 5775, 'user_id': 891794, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f77e5937af1971f7f88c805f51dcfc29?s=256&d=identicon&r=PG', 'display_name': 'Behnam Esmaili', 'link': 'https://stackoverflow.com/users/891794/behnam-esmaili'}",True,537,2,3,1659908511,1343764635,1659908511.0,11747982,CC BY-SA 4.0,https://stackoverflow.com/questions/11747982/how-to-store-a-tag-visited-state-after-calling-preventdefault-in-click-event,How to store a tag visited state after calling preventDefault in click event?,,,,,,
58,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 1611912, 'reputation': 307, 'user_id': 1490601, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/e8bb4f1d2704f9900737911357ee2551?s=256&d=identicon&r=PG', 'display_name': 'Mister PHP', 'link': 'https://stackoverflow.com/users/1490601/mister-php'}",True,2206,3,0,1659908426,1343988433,1659908426.0,11793594,CC BY-SA 4.0,https://stackoverflow.com/questions/11793594/how-attach-document-click-event-without-touching-some-element,How attach document.click event without touching some element?,,11793747.0,,,,
59,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 157872, 'reputation': 1297, 'user_id': 376115, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/076e3fa1efe7d92d9cb1c914b9b1550f?s=256&d=identicon&r=PG', 'display_name': 'sij', 'link': 'https://stackoverflow.com/users/376115/sij'}",True,938,1,0,1659895370,1344845486,1659895370.0,11930364,CC BY-SA 4.0,https://stackoverflow.com/questions/11930364/reset-button-clicked-state-in-jquery,Reset button clicked state in jQuery,,11932908.0,,,,
60,"['html', 'jquery', 'jquery-events']","{'account_id': 1017108, 'reputation': 81, 'user_id': 1028428, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/426a4e4e884f0787ce3321157b1c6600?s=256&d=identicon&r=PG', 'display_name': 'user1028428', 'link': 'https://stackoverflow.com/users/1028428/user1028428'}",True,950,1,1,1659895309,1345054623,1659895309.0,11974774,CC BY-SA 4.0,https://stackoverflow.com/questions/11974774/jquery-mousedown-and-mouseover-issue,jQuery Mousedown and Mouseover issue,,11974851.0,,,,
61,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 1754832, 'reputation': 515, 'user_id': 1603120, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/49d8e3a2f955c11570338cecc22c2069?s=256&d=identicon&r=PG', 'display_name': 'Vicky', 'link': 'https://stackoverflow.com/users/1603120/vicky'}",True,4164,2,1,1659895240,1345296215,1659895240.0,12018925,CC BY-SA 4.0,https://stackoverflow.com/questions/12018925/find-anchor-tag-using-href-value-and-change-href-value-with-new-href-value,Find anchor tag using href value and change href value with new href value,,12034007.0,,,,
62,"['javascript', 'html', 'split', 'inline']","{'account_id': 1767559, 'reputation': 21, 'user_id': 1613036, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf1aa6e1eb463abf3af9afbd46e23ac9?s=256&d=identicon&r=PG', 'display_name': 'Yegor Zhdanov', 'link': 'https://stackoverflow.com/users/1613036/yegor-zhdanov'}",True,864,4,2,1659703382,1345514909,1422808731.0,12047581,CC BY-SA 3.0,https://stackoverflow.com/questions/12047581/how-to-split-an-html-inline-element-if-it-has-block-element-inside-with-javascri,how to split an html inline element if it has block element inside with javascript,,,,,,
63,"['javascript', 'html', 'jquery', 'jquery-events']","{'account_id': 279750, 'reputation': 5055, 'user_id': 575085, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/uUyWV.jpg?s=256&g=1', 'display_name': 'ButterDog', 'link': 'https://stackoverflow.com/users/575085/butterdog'}",True,3374,2,1,1659694797,1343839227,1659694797.0,11763789,CC BY-SA 4.0,https://stackoverflow.com/questions/11763789/text-changed-event-on-jquery-when-not-fired-with-keyboard,Text changed event on jQuery when not fired with keyboard,,11763948.0,,,,
64,"['javascript', 'jquery', 'html']","{'account_id': 328997, 'reputation': 4819, 'user_id': 652259, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/I4urp.png?s=256&g=1', 'display_name': 'Dave', 'link': 'https://stackoverflow.com/users/652259/dave'}",True,6803,3,5,1659608785,1345249223,,12014713,CC BY-SA 3.0,https://stackoverflow.com/questions/12014713/make-part-of-contenteditable-unable-to-delete,Make part of contentEditable unable to delete,,12017365.0,,,,
65,"['html', 'jquery', 'jquery-events']","{'account_id': 406087, 'reputation': 227, 'user_id': 775388, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/0f0acf0ab992fe28a775136d52d69eb0?s=256&d=identicon&r=PG', 'display_name': 'Chaoxu Tong', 'link': 'https://stackoverflow.com/users/775388/chaoxu-tong'}",True,4981,3,0,1659608495,1344020811,1659608495.0,11801822,CC BY-SA 4.0,https://stackoverflow.com/questions/11801822/how-to-find-javascript-function-called-when-clicking-an-anchor-in-html,How to find JavaScript function called when clicking an anchor in HTML,,11802056.0,,,,
66,"['javascript', 'html', 'iframe', 'autologin']","{'account_id': 217198, 'reputation': 2353, 'user_id': 472880, 'user_type': 'registered', 'accept_rate': 26, 'profile_image': 'https://www.gravatar.com/avatar/725c66c8a367f577716ca2eab5d515f5?s=256&d=identicon&r=PG', 'display_name': 'linbo', 'link': 'https://stackoverflow.com/users/472880/linbo'}",True,90908,4,22,1659545030,1344498643,1344499506.0,11878947,CC BY-SA 3.0,https://stackoverflow.com/questions/11878947/auto-login-remote-site-inner-in-iframe,auto login remote site inner in iframe,,,,,,
67,"['android', 'html', 'android-webview']","{'account_id': 1680826, 'reputation': 433, 'user_id': 1545096, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/2cf5e99929639fa2c719f9aff68fdd0f?s=256&d=identicon&r=PG', 'display_name': 'User', 'link': 'https://stackoverflow.com/users/1545096/user'}",True,68724,6,29,1659534603,1343790538,1536744139.0,11752052,CC BY-SA 4.0,https://stackoverflow.com/questions/11752052/passing-data-from-java-class-to-web-view-html,Passing data from java class to Web View html,,,,,,
68,"['javascript', 'jquery', 'html']","{'account_id': 1374460, 'reputation': 31649, 'user_id': 1308743, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/92ec7a7b317928af4b975419239ffa99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/1308743/kyle'}",True,317531,0,170,1659524788,1344212232,,11821261,,https://stackoverflow.com/questions/11821261/how-to-get-all-selected-values-from-select-multiple-multiple,How to get all selected values from &lt;select multiple=multiple&gt;?,,,1661952492.0,Duplicate,1661952552.0,
69,"['javascript', 'html']","{'account_id': 1141692, 'reputation': 6331, 'user_id': 1125402, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/TOiry.jpg?s=256&g=1', 'display_name': 'Sean', 'link': 'https://stackoverflow.com/users/1125402/sean'}",True,16901,4,11,1659434868,1345722564,1369691930.0,12090883,CC BY-SA 3.0,https://stackoverflow.com/questions/12090883/using-type-text-plain-for-javascript,Using type=&quot;text/plain&quot; for JavaScript?,,12091273.0,,,,
70,"['javascript', 'html', 'jsp']","{'user_type': 'does_not_exist', 'display_name': 'user1077685'}",True,8752,7,3,1659417727,1345060601,,11976303,CC BY-SA 3.0,https://stackoverflow.com/questions/11976303/sending-both-the-value-and-key-of-an-option-box-as-parameters,Sending both the value and key of an option box as parameters?,,11976408.0,,,,
71,"['php', 'html', 'encryption', 'paypal']","{'account_id': 1577487, 'reputation': 4806, 'user_id': 1463590, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/c3f27988e3d86e5ef0e7ccf353d95a73?s=256&d=identicon&r=PG&f=1', 'display_name': 'Soheil', 'link': 'https://stackoverflow.com/users/1463590/soheil'}",True,257,2,1,1659311213,1344931860,1659311213.0,11948257,CC BY-SA 4.0,https://stackoverflow.com/questions/11948257/paypal-form-non-encrypted,Paypal form non Encrypted,,11948340.0,,,,
72,"['css', 'html']","{'account_id': 1781761, 'reputation': 137, 'user_id': 1624298, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/46538464d0b69c11d32a66af75c7a24f?s=256&d=identicon&r=PG', 'display_name': 'Ctea Ctea', 'link': 'https://stackoverflow.com/users/1624298/ctea-ctea'}",False,47,5,1,1659112088,1346077039,1495541086.0,12143776,CC BY-SA 3.0,https://stackoverflow.com/questions/12143776/replacing-a-text-block,Replacing a text block,,,,,,
73,"['html', 'css']","{'account_id': 1781761, 'reputation': 137, 'user_id': 1624298, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/46538464d0b69c11d32a66af75c7a24f?s=256&d=identicon&r=PG', 'display_name': 'Ctea Ctea', 'link': 'https://stackoverflow.com/users/1624298/ctea-ctea'}",True,26587,6,9,1659110325,1346071979,1346072513.0,12142386,CC BY-SA 3.0,https://stackoverflow.com/questions/12142386/replacing-an-image-in-an-img-tag-using-css,Replacing an image (in an &lt;img /&gt; tag) using css,,12142423.0,,,,
74,"['html', 'django', 'django-tables2']","{'account_id': 1460360, 'reputation': 473, 'user_id': 1374857, 'user_type': 'registered', 'accept_rate': 36, 'profile_image': 'https://www.gravatar.com/avatar/f1911af62505861d05092d6312400914?s=256&d=identicon&r=PG', 'display_name': 'marlen', 'link': 'https://stackoverflow.com/users/1374857/marlen'}",True,8991,2,17,1658330819,1346312094,1602671163.0,12192004,CC BY-SA 4.0,https://stackoverflow.com/questions/12192004/django-tables2-add-button-per-row,django-tables2 add button per row,,12192060.0,,,,
75,"['php', 'html', 'drop-down-menu', 'html-select']","{'account_id': 1236106, 'reputation': 1089, 'user_id': 1203203, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/JhHYb.jpg?s=256&g=1', 'display_name': 'LazyZebra', 'link': 'https://stackoverflow.com/users/1203203/lazyzebra'}",True,614,1,1,1658242214,1344442494,1658242214.0,11868778,CC BY-SA 4.0,https://stackoverflow.com/questions/11868778/how-to-reinitiate-or-reload-echoed-drop-down-list,How to reinitiate or reload &quot;echoed&quot; drop down list?,,11868873.0,,,,
76,"['javascript', 'html']","{'account_id': 333866, 'reputation': 3429, 'user_id': 659944, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/1CfQg.jpg?s=256&g=1', 'display_name': 'Saghir A. Khatri', 'link': 'https://stackoverflow.com/users/659944/saghir-a-khatri'}",True,83555,5,26,1658172659,1346054539,1502897025.0,12138236,CC BY-SA 3.0,https://stackoverflow.com/questions/12138236/check-if-window-is-already-open-window-open,Check if window is already open window.open,,12138313.0,,,,
77,"['php', 'mysql', 'html', 'sql']","{'account_id': 1739092, 'reputation': 475, 'user_id': 1591005, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4f416c1bd7e9c234623ecc96c6ae0add?s=256&d=identicon&r=PG', 'display_name': 'qalbiol', 'link': 'https://stackoverflow.com/users/1591005/qalbiol'}",True,6480,6,1,1658155706,1344627193,,11908111,CC BY-SA 3.0,https://stackoverflow.com/questions/11908111/inserting-sql-data-into-html-textarea,Inserting SQL data into HTML textarea,,11908319.0,,,,
78,"['javascript', 'html', 'jquery-ui', 'jquery-plugins']","{'account_id': 1023865, 'reputation': 1993, 'user_id': 1033591, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/c28sO.jpg?s=256&g=1', 'display_name': 'Alston', 'link': 'https://stackoverflow.com/users/1033591/alston'}",True,15589,6,5,1658084851,1344614426,1620179649.0,11905294,,https://stackoverflow.com/questions/11905294/alternative-to-javascript-prompt-box-for-younger-users,Alternative to Javascript prompt box for younger users,,11905373.0,1658130623.0,Not suitable for this site,,
79,"['html', 'css']","{'account_id': 1290500, 'reputation': 767, 'user_id': 1419073, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5f7e9e610b101f8933caa6a3b322555a?s=256&d=identicon&r=PG', 'display_name': 'Akshat Mittal', 'link': 'https://stackoverflow.com/users/1419073/akshat-mittal'}",True,22529,1,11,1657878185,1345882275,1440876614.0,12120363,,https://stackoverflow.com/questions/12120363/how-to-exclude-an-element-via-id-in-css,How to exclude an Element (via ID) in CSS,,12120364.0,,,,"{'other_site': {'styling': {'tag_background_color': '#FFFFFF', 'tag_foreground_color': '#1087A4', 'link_color': '#1086A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'meta.superuser', 'site_url': 'https://meta.superuser.com', 'name': 'Meta Super User'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=superuser.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1250553600, 'open_beta_date': 1247529600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon@2.png', 'twitter_account': 'super_user', 'favicon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon.png', 'audience': 'computer enthusiasts and power users', 'site_url': 'https://superuser.com', 'api_site_parameter': 'superuser', 'logo_url': 'https://cdn.sstatic.net/Sites/superuser/Img/logo.png', 'name': 'Super User', 'site_type': 'main_site'}, 'on_date': 1345882716, 'question_id': 466139}"
