,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from,locked_date,protected_date
47,"['html', 'django', 'dom', 'wai-aria']","{'account_id': 26639430, 'reputation': 11, 'user_id': 20255365, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0KHsvJ1UfRE8UgfsyeQtd3OlHWh8zSIx010nZA=k-s256', 'display_name': 'SnakeEater', 'link': 'https://stackoverflow.com/users/20255365/snakeeater'}",False,45,,1,1,1667926897,1665923655,,74087150,CC BY-SA 4.0,https://stackoverflow.com/questions/74087150/using-both-aria-hidden-true-and-aria-labelledby-attributes-in-the-same-field,Using both aria-hidden=&quot;true&quot; and aria-labelledby attributes in the same field,,,,,,,
48,"['html', 'css']","{'account_id': 3584334, 'reputation': 579, 'user_id': 2991837, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2991837', 'link': 'https://stackoverflow.com/users/2991837/user2991837'}",True,90,74222570.0,3,0,1667922173,1666863318,1667922173.0,74219842,CC BY-SA 4.0,https://stackoverflow.com/questions/74219842/before-pseudo-element-span-all-columns-in-grid,before:: pseudo-element span all columns in grid,,,,,,,
49,"['html', 'css', 'pseudo-class']","{'account_id': 24269, 'reputation': 60197, 'user_id': 61624, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1e011d13433f12be7dc754180cb38ca8?s=256&d=identicon&r=PG', 'display_name': 'Daniel Kaplan', 'link': 'https://stackoverflow.com/users/61624/daniel-kaplan'}",True,78,73915772.0,3,-1,1667918484,1664584131,1664605695.0,73915054,CC BY-SA 4.0,https://stackoverflow.com/questions/73915054/what-css-selector-syntax-finds-multiple-pseudo-classes-on-the-same-element,What CSS selector syntax finds multiple pseudo classes on the same element?,,,,,,,
50,"['html', 'css', 'css-grid', 'jsf-2.2']","{'account_id': 18579411, 'reputation': 11, 'user_id': 13539354, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98cadb1b87e9e658ca29c1167081b8f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Foltak', 'link': 'https://stackoverflow.com/users/13539354/foltak'}",False,34,,0,1,1667904882,1665402355,1667904882.0,74014431,CC BY-SA 4.0,https://stackoverflow.com/questions/74014431/incorrect-auto-size-column-template-on-css-grid-when-jsf-2-1-generates-an-inputn,Incorrect auto size column template on CSS Grid when jsf 2.1 generates an inputNumber-button xhtml,,,,,,,
51,"['html', 'css']","{'account_id': 26635060, 'reputation': 1, 'user_id': 20251630, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2m7jzawLdetTVD_eIK2JAyhDbseEXyi7VJF1aW=k-s256', 'display_name': 'jacob hanson', 'link': 'https://stackoverflow.com/users/20251630/jacob-hanson'}",True,41,,3,-1,1667874664,1666038150,1666039215.0,74102840,,https://stackoverflow.com/questions/74102840/better-way-to-position-elements-in-css,better way to position elements in css?,,,1666120519.0,Opinion-based,,,
52,"['javascript', 'html', 'jquery', 'selectize.js']","{'account_id': 13805671, 'reputation': 6714, 'user_id': 9964622, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bo9qD.jpg?s=256&g=1', 'display_name': 'The Dead Man', 'link': 'https://stackoverflow.com/users/9964622/the-dead-man'}",False,42,,2,0,1667853217,1666624346,1666627852.0,74183262,CC BY-SA 4.0,https://stackoverflow.com/questions/74183262/on-focus-edit-input,On focus edit input,,,,,,,
53,"['python', 'html', 'sqlite', 'flask']","{'account_id': 26598665, 'reputation': 1, 'user_id': 20220602, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0eaxrddZrw211FIzZIJXVMzYd6U1H1mONsIR7ufA=k-s256', 'display_name': 'Mevlut Ademay', 'link': 'https://stackoverflow.com/users/20220602/mevlut-ademay'}",False,67,,1,-1,1667847232,1667156900,1667847232.0,74255973,CC BY-SA 4.0,https://stackoverflow.com/questions/74255973/selected-data-not-shown-in-html-table,Selected data not shown in HTML table,,,,,,,
54,"['html', 'arrays', 'angular', 'http', 'object']","{'account_id': 21485050, 'reputation': 13, 'user_id': 15831808, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/122aaf1bab464af13bcf26553cc55c6b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Caterina', 'link': 'https://stackoverflow.com/users/15831808/caterina'}",True,42,74351409.0,2,1,1667847134,1666191626,1666194974.0,74127660,CC BY-SA 4.0,https://stackoverflow.com/questions/74127660/dont-fetch-the-right-data-format-through-http-request,Don&#39;t fetch the right data format through http request,,,,,,,
55,"['javascript', 'html', 'css', 'reactjs']","{'account_id': 22882574, 'reputation': 3, 'user_id': 17023973, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9bda466ec8d58f67aff1f3ee5e52c27?s=256&d=identicon&r=PG', 'display_name': 'Darshh123', 'link': 'https://stackoverflow.com/users/17023973/darshh123'}",True,67,74031692.0,1,0,1667836330,1665504021,1665507903.0,74030987,CC BY-SA 4.0,https://stackoverflow.com/questions/74030987/how-to-add-a-class-selector-name-to-another-existing-class-selector-in-css,How to add a class selector name to another existing class selector in css?,,,,,,,
56,"['javascript', 'html']","{'account_id': 340291, 'reputation': 5389, 'user_id': 670229, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/cd3fcb7a417c8acb989fc320b604a2a8?s=256&d=identicon&r=PG', 'display_name': 'brauliobo', 'link': 'https://stackoverflow.com/users/670229/brauliobo'}",True,152,74346659.0,1,3,1667831917,1666719627,,74198126,CC BY-SA 4.0,https://stackoverflow.com/questions/74198126/how-to-export-html-with-all-css-inlined-like-the-browser-does-when-pasting-selec,How to export HTML with all CSS inlined like the Browser does when pasting selected HTML,,,,,,,
57,"['javascript', 'python', 'html', 'django', 'chart.js']","{'account_id': 25451872, 'reputation': 47, 'user_id': 19253130, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cfcea3b7b922e4f58df6fe441182cefd?s=256&d=identicon&r=PG', 'display_name': 'L30N3CH0', 'link': 'https://stackoverflow.com/users/19253130/l30n3ch0'}",False,36,,0,1,1667827624,1666629975,1667827624.0,74184318,CC BY-SA 4.0,https://stackoverflow.com/questions/74184318/chart-js-display-no-data-message-using-django,Chart.js display no data message using django,,,,,,,
58,"['javascript', 'html', 'pug']","{'account_id': 23326225, 'reputation': 31, 'user_id': 17403365, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GivLUN164Q5JHrKNr6U4uh6fHCpiwa7CSdxFkSR=k-s256', 'display_name': 'Avilash Chak', 'link': 'https://stackoverflow.com/users/17403365/avilash-chak'}",False,21,,0,1,1667821055,1666353992,,74153384,CC BY-SA 4.0,https://stackoverflow.com/questions/74153384/how-to-add-the-dynamically-added-tr-data-at-the-top-row-of-the-table-in-pug,how to add the dynamically added tr data at the top row of the table in pug?,,,,,,,
59,"['html', 'go', 'url', 'hyperlink', 'absolute']","{'account_id': 7130574, 'reputation': 121, 'user_id': 5512866, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/3085c6b9f05d163906724a5da7978702?s=256&d=identicon&r=PG&f=1', 'display_name': 'Seomat', 'link': 'https://stackoverflow.com/users/5512866/seomat'}",True,72,,2,0,1667816227,1665490202,1665491296.0,74027919,CC BY-SA 4.0,https://stackoverflow.com/questions/74027919/golang-how-to-download-a-page-from-internet-with-absolute-links-in-html,Golang: How to download a page from Internet with absolute links in html,,,,,,,
60,"['javascript', 'python', 'html', 'flask', 'quill']","{'account_id': 1257664, 'reputation': 137, 'user_id': 1216786, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/58d01429a88eacfb3b18c5f5fbab9abb?s=256&d=identicon&r=PG', 'display_name': 'Daniel Wong', 'link': 'https://stackoverflow.com/users/1216786/daniel-wong'}",False,23,,1,0,1667815660,1665758280,1665759398.0,74070876,CC BY-SA 4.0,https://stackoverflow.com/questions/74070876/after-copying-quill-editor-contents-into-hidden-field-how-to-access-value-with,"After copying Quill editor contents into hidden field, how to access value with flask request?",,,,,,,
61,"['php', 'html', 'mysql', 'database']","{'account_id': 26781772, 'reputation': 15, 'user_id': 20376512, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1zq0-FNYbgAB-gjPnVKLaikvIImkDqMzp--ICyPlQ=k-s256', 'display_name': 'Josie D', 'link': 'https://stackoverflow.com/users/20376512/josie-d'}",True,72,,2,0,1667786023,1667196042,1667786023.0,74259280,CC BY-SA 4.0,https://stackoverflow.com/questions/74259280/php-database-not-displaying-poll-results,"PHP, DATABASE not displaying poll results",,,,,,,
62,"['html', 'css', 'font-awesome']","{'account_id': 26601394, 'reputation': 21, 'user_id': 20222982, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3869800f8c9e980f9421684b995b274?s=256&d=identicon&r=PG', 'display_name': 'ajnbas', 'link': 'https://stackoverflow.com/users/20222982/ajnbas'}",True,44,74340410.0,1,1,1667775736,1665583967,,74043357,CC BY-SA 4.0,https://stackoverflow.com/questions/74043357/font-awesome-icon-showing-up-as-square-box-with-a-cross-on-android-browser-only,Font-Awesome Icon Showing Up As Square Box With a Cross on Android Browser Only,,,,,,,
63,"['javascript', 'html', 'jquery']","{'account_id': 26731373, 'reputation': 1, 'user_id': 20333662, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b16879598aaafff7eff7caa6ce210e2?s=256&d=identicon&r=PG', 'display_name': 'Developer', 'link': 'https://stackoverflow.com/users/20333662/developer'}",False,33,,1,0,1667771432,1666728551,1666809628.0,74199651,CC BY-SA 4.0,https://stackoverflow.com/questions/74199651/my-code-keeps-incrementing-the-number-of-files-it-uploads-should-only-be-single,"My code keeps incrementing the number of files it uploads, should only be single file",,,,,,,
64,"['html', 'web', 'youtube', 'ads']","{'account_id': 26107706, 'reputation': 1, 'user_id': 19802160, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a73995a1de65d62e44357487f5bfce75?s=256&d=identicon&r=PG', 'display_name': 'yoyasa', 'link': 'https://stackoverflow.com/users/19802160/yoyasa'}",False,48,,1,0,1667761972,1665199631,1667761972.0,73994148,CC BY-SA 4.0,https://stackoverflow.com/questions/73994148/how-can-i-add-youtube-videos-in-my-website-without-ads-in-it,How can I add Youtube videos in my website without ads in it?,,,,,,,
65,"['javascript', 'android', 'html', 'leaflet', 'converters']","{'account_id': 26728228, 'reputation': 1, 'user_id': 20331028, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0munfwNUbqrUYIHm2O_PnnDTBvvcoDATJR5ProeA=k-s256', 'display_name': 'Enes Gultepe', 'link': 'https://stackoverflow.com/users/20331028/enes-gultepe'}",False,32,,1,0,1667761348,1666707139,1666787599.0,74195469,CC BY-SA 4.0,https://stackoverflow.com/questions/74195469/how-can-i-add-permission-to-my-own-app-that-converted-webhtml-css-js-to-androi,"How can i add permission to my own app that converted web(html,css,js) to android app?",,,,,,,
66,"['html', 'jquery']","{'account_id': 25153548, 'reputation': 25, 'user_id': 18998629, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyR79zbLcpOA0gbcv28dGA4YXZxTiP7ZCjI64JA=k-s256', 'display_name': 'Even darker than dark', 'link': 'https://stackoverflow.com/users/18998629/even-darker-than-dark'}",False,10,,0,0,1667720202,1666963120,1667720202.0,74236014,,https://stackoverflow.com/questions/74236014/why-cant-i-import-my-jquery-file-correctly,Why can&#39;t I import my jQuery file correctly?,,,1666963434.0,Duplicate,,,
67,"['javascript', 'html', 'sprite', 'game-development']","{'account_id': 26609538, 'reputation': 3, 'user_id': 20229909, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1ofPj0uTFQqyBcivvT7tbI803p4pGmDJdKmCB8=k-s256', 'display_name': 'Alex Iordache', 'link': 'https://stackoverflow.com/users/20229909/alex-iordache'}",True,44,74333966.0,1,0,1667719357,1666626345,1667297964.0,74183662,CC BY-SA 4.0,https://stackoverflow.com/questions/74183662/trying-to-make-my-code-more-modular-and-easier-to-read,trying to make my code more modular and easier to read,,,,,,,
68,"['html', 'css', 'svg', 'fonts', 'adobe-illustrator']","{'account_id': 908736, 'reputation': 257, 'user_id': 943087, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c606ab983886765b1ebb71d566a392b1?s=256&d=identicon&r=PG', 'display_name': 'Andrew Chung', 'link': 'https://stackoverflow.com/users/943087/andrew-chung'}",True,41,74319894.0,1,0,1667687433,1665607119,1667573903.0,74047798,CC BY-SA 4.0,https://stackoverflow.com/questions/74047798/does-optical-kerning-in-in-adobe-have-a-css-equivalent,Does Optical Kerning in in Adobe have a CSS equivalent?,,,,,,,
69,"['python', 'html', 'web-scraping', 'beautifulsoup']","{'account_id': 26117635, 'reputation': 7, 'user_id': 19810494, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucrifwj74UZQicQLdaepZfC-6lo_gBR5GizZpTM5=k-s256', 'display_name': 'user19810494', 'link': 'https://stackoverflow.com/users/19810494/user19810494'}",False,121,,2,-2,1667678866,1667134259,1667161165.0,74253197,CC BY-SA 4.0,https://stackoverflow.com/questions/74253197/web-scraping-advice-to-management-not-printing-from-glassdoor,Web Scraping &#39;Advice to management&quot; not printing from Glassdoor,,,,,,,
70,"['html', 'css', 'image', 'button', 'slider']","{'account_id': 26750179, 'reputation': 23, 'user_id': 20349665, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2NDMfhp2-dfdTCOEW8g0xjh1gPIEg8GAQcevk=k-s256', 'display_name': 'Garfild Raven', 'link': 'https://stackoverflow.com/users/20349665/garfild-raven'}",False,82,,1,0,1667669287,1666984223,1667039355.0,74239921,CC BY-SA 4.0,https://stackoverflow.com/questions/74239921/how-to-make-fixed-text-and-button-on-slider,How to make fixed text and button on slider?,,,,,,,
71,"['javascript', 'html', 'json', 'datalist']","{'account_id': 5786400, 'reputation': 31, 'user_id': 4565476, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VBK8v.png?s=256&g=1', 'display_name': 'M Wasabi Z', 'link': 'https://stackoverflow.com/users/4565476/m-wasabi-z'}",True,42,74329824.0,1,1,1667668084,1666628529,,74184072,CC BY-SA 4.0,https://stackoverflow.com/questions/74184072/dynamically-load-json-into-a-datalist-vanilla-js,Dynamically load JSON into a datalist (vanilla JS),,,,,,,
72,"['html', 'reactjs', 'image']","{'account_id': 2448392, 'reputation': 4075, 'user_id': 2135210, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/ce2519bd2a41f0cf62994db6a986aa81?s=256&d=identicon&r=PG', 'display_name': 'grabury', 'link': 'https://stackoverflow.com/users/2135210/grabury'}",False,40,,1,0,1667663838,1667110031,1667111542.0,74250897,CC BY-SA 4.0,https://stackoverflow.com/questions/74250897/how-to-use-unsplashs-blur-hash,How to use Unsplash&#39;s blur_hash?,,,,,,,
73,"['javascript', 'html', 'css', 'menu', 'nav']","{'account_id': 26258283, 'reputation': 15, 'user_id': 19930015, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FqY7g.jpg?s=256&g=1', 'display_name': 'unavailable', 'link': 'https://stackoverflow.com/users/19930015/unavailable'}",True,57,74327439.0,1,0,1667648954,1667154761,1667390311.0,74255732,CC BY-SA 4.0,https://stackoverflow.com/questions/74255732/remember-menu-actives-element,Remember menu actives element,,,,,,,
74,"['javascript', 'html', 'iframe', 'push-notification', 'onesignal']","{'account_id': 14099345, 'reputation': 170, 'user_id': 10185088, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tX2oV.jpg?s=256&g=1', 'display_name': 'Mustafa Alfar', 'link': 'https://stackoverflow.com/users/10185088/mustafa-alfar'}",False,111,,1,2,1667638335,1666715787,1667215523.0,74197444,CC BY-SA 4.0,https://stackoverflow.com/questions/74197444/sending-a-push-notifications-to-an-inline-injected-iframe,Sending a push notifications to an Inline( injected ) iframe,,,,,,,
75,"['html', 'css']","{'account_id': 25769516, 'reputation': 1, 'user_id': 19518593, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8QBfT.png?s=256&g=1', 'display_name': 'Nick Marie', 'link': 'https://stackoverflow.com/users/19518593/nick-marie'}",False,49,,3,0,1667635053,1666059274,1667627056.0,74104957,CC BY-SA 4.0,https://stackoverflow.com/questions/74104957/image-being-pushed-off-of-viewport-by-html-form-inside-flex-container,Image being pushed off of viewport by HTML Form inside flex container,,,,,,,
76,"['javascript', 'html', 'collision', 'phaser-framework']","{'account_id': 26712489, 'reputation': 1, 'user_id': 20317590, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3mqQ11nvpWQ90PWFtvo_o3-Kr1Cu5xFEe2D46HLw=k-s256', 'display_name': 'Sarah', 'link': 'https://stackoverflow.com/users/20317590/sarah'}",True,26,,1,0,1667630376,1666566677,1666587261.0,74175428,CC BY-SA 4.0,https://stackoverflow.com/questions/74175428/when-i-include-a-sprite-in-a-collision-the-sprite-loses-interactive-property,When I include a sprite in a collision the sprite loses interactive property?,,,,,,,
77,"['javascript', 'html', 'css']","{'account_id': 25658072, 'reputation': 1, 'user_id': 19424161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc66e17ca8aab923b5adada7ca947a01?s=256&d=identicon&r=PG', 'display_name': 'Jaswanth', 'link': 'https://stackoverflow.com/users/19424161/jaswanth'}",False,42,,1,0,1667625839,1666861035,1667625839.0,74219319,CC BY-SA 4.0,https://stackoverflow.com/questions/74219319/how-to-reload-specific-div-when-we-press-suffle-button-without-reloading-whole,How to reload specific &lt;div&gt; when we press suffle button without reloading whole page,,,,,,,
