,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
48,"['html', 'iframe', 'radio-button']","{'account_id': 1643791, 'reputation': 61, 'user_id': 1515742, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/59a7ce6298fe455b6ea59a6734cb72d9?s=256&d=identicon&r=PG', 'display_name': 'user1515742', 'link': 'https://stackoverflow.com/users/1515742/user1515742'}",False,134,,0,0,1656779640,1343070004,1656779640.0,11618745,CC BY-SA 4.0,https://stackoverflow.com/questions/11618745/how-to-determine-which-radio-button-is-selected,How to determine which radio button is selected,,,,,,
49,"['javascript', 'html', 'css', 'dhtml']","{'account_id': 1541781, 'reputation': 3407, 'user_id': 1436247, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/uGDkL.jpg?s=256&g=1', 'display_name': 'zdebruine', 'link': 'https://stackoverflow.com/users/1436247/zdebruine'}",True,302204,11371599.0,18,145,1656084784,1341624420,1611667966.0,11371550,CC BY-SA 4.0,https://stackoverflow.com/questions/11371550/change-hover-css-properties-with-javascript,Change :hover CSS properties with JavaScript,,,,,,
50,"['javascript', 'jquery', 'html', 'css', 'tooltip']","{'account_id': 1403128, 'reputation': 573, 'user_id': 1331538, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/7bda6d2cc787c774a98979aad7b18d37?s=256&d=identicon&r=PG', 'display_name': 'surajR', 'link': 'https://stackoverflow.com/users/1331538/surajr'}",True,82503,,5,16,1656059238,1343375426,1343376430.0,11683620,CC BY-SA 3.0,https://stackoverflow.com/questions/11683620/how-to-display-pop-up-text-on-mouse-hover,How to display pop up text on mouse hover?,,,,,,
51,"['html', 'css']","{'account_id': 1265571, 'reputation': 139, 'user_id': 1222942, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0500e0270a48e775e5e81f132b29bc2b?s=256&d=identicon&r=PG', 'display_name': 'asif', 'link': 'https://stackoverflow.com/users/1222942/asif'}",True,23373,,6,13,1655918812,1341392067,1341393112.0,11325669,CC BY-SA 3.0,https://stackoverflow.com/questions/11325669/hide-only-text-in-html-paragraph,Hide only text in html paragraph,,,,,,
52,"['html', 'jquery', 'events', 'jquery-events']","{'account_id': 1238372, 'reputation': 10038, 'user_id': 1201492, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/100001210701227/picture?type=large', 'display_name': 'Muhammad Usman', 'link': 'https://stackoverflow.com/users/1201492/muhammad-usman'}",True,106,11501000.0,4,1,1655550041,1342425103,1655550041.0,11500134,CC BY-SA 4.0,https://stackoverflow.com/questions/11500134/how-to-bind-an-event-on-two-html-elements,How to bind an event on two html elements,,,,,,
53,"['html', 'scroll']","{'account_id': 1578140, 'reputation': 1004, 'user_id': 1464110, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/1215a21694118a070ac68f59994d2383?s=256&d=identicon&r=PG', 'display_name': 'Daniel Koczuła', 'link': 'https://stackoverflow.com/users/1464110/daniel-koczu%c5%82a'}",True,66892,,9,38,1655508009,1343477636,1606637894.0,11700927,CC BY-SA 4.0,https://stackoverflow.com/questions/11700927/horizontal-scrolling-with-mouse-wheel-in-a-div,Horizontal scrolling with mouse wheel in a div,,,,,,
54,"['javascript', 'html', 'css', 'dom-events']","{'account_id': 1462752, 'reputation': 33, 'user_id': 1376569, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/28c86879eaea9edb4099c6f74f43d93f?s=256&d=identicon&r=PG', 'display_name': 'Maddy', 'link': 'https://stackoverflow.com/users/1376569/maddy'}",False,3045,,1,-1,1655154257,1341913298,1655154257.0,11410556,CC BY-SA 4.0,https://stackoverflow.com/questions/11410556/how-to-apply-different-format-or-style-to-popup-window,How to apply different format or style to popup window,,,,,,
55,"['javascript', 'html', 'css', 'dom-events']","{'account_id': 1701491, 'reputation': 1, 'user_id': 1561426, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b8771378d0a5028e4b89fd2d95d3db5?s=256&d=identicon&r=PG', 'display_name': 'Philip Smith', 'link': 'https://stackoverflow.com/users/1561426/philip-smith'}",True,658,,1,0,1655154182,1343590539,1655154182.0,11712311,CC BY-SA 4.0,https://stackoverflow.com/questions/11712311/javascript-class-change-onclick-relocates-image,JavaScript class change onClick relocates image,,,,,,
56,"['html', 'scroll']","{'account_id': 1193651, 'reputation': 809, 'user_id': 1165861, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/231d3d58b07b87987dbc2eb61b917d23?s=256&d=identicon&r=PG', 'display_name': 'user1165861', 'link': 'https://stackoverflow.com/users/1165861/user1165861'}",True,285653,,7,65,1654719227,1341852354,,11399537,CC BY-SA 3.0,https://stackoverflow.com/questions/11399537/how-do-you-make-a-div-follow-as-you-scroll,How do you make a div follow as you scroll?,,,,,,
57,"['html', 'css']","{'account_id': 1632358, 'reputation': 1, 'user_id': 1506661, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c52d52aa56be8950564ec5a7815b0c3?s=256&d=identicon&r=PG', 'display_name': 'Tamsin', 'link': 'https://stackoverflow.com/users/1506661/tamsin'}",True,270,,1,-1,1654704933,1341586615,1654704933.0,11364656,CC BY-SA 4.0,https://stackoverflow.com/questions/11364656/two-columns-dont-fit-in-container-with-vertical-scrollbar,Two columns don&#39;t fit in container with vertical scrollbar,,,,,,
58,"['javascript', 'html', 'innerhtml', 'anti-patterns']","{'account_id': 540621, 'reputation': 11246, 'user_id': 908879, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/b364b3251701798497998ae1ed2812c6?s=256&d=identicon&r=PG', 'display_name': 'ajax333221', 'link': 'https://stackoverflow.com/users/908879/ajax333221'}",True,54461,11515395.0,9,63,1654597830,1342493400,,11515383,CC BY-SA 3.0,https://stackoverflow.com/questions/11515383/why-is-element-innerhtml-bad-code,Why is &quot;element.innerHTML+=&quot; bad code?,,,,,,
59,"['css', 'image', 'html', 'alignment']","{'account_id': 1701672, 'reputation': 3313, 'user_id': 1561559, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/ms0tu.jpg?s=256&g=1', 'display_name': 'Maria', 'link': 'https://stackoverflow.com/users/1561559/maria'}",True,218651,,12,30,1654086874,1343597931,1343598419.0,11713176,CC BY-SA 3.0,https://stackoverflow.com/questions/11713176/align-an-image-and-some-text-on-the-same-line-without-using-div-width,align an image and some text on the same line without using div width?,,,,,,
60,"['javascript', 'html']","{'account_id': 63413, 'reputation': 63572, 'user_id': 187730, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/779f1fe080fea457f5ab867d34572363?s=256&d=identicon&r=PG', 'display_name': 'aF.', 'link': 'https://stackoverflow.com/users/187730/af'}",True,24741,11332065.0,6,3,1653981219,1341416152,,11332042,CC BY-SA 3.0,https://stackoverflow.com/questions/11332042/is-it-possible-to-read-files-from-a-directory-using-javascript,Is it possible to read files from a directory using javascript?,,,,,,
61,"['jquery', 'html', 'onclick', 'hide']","{'account_id': 1440577, 'reputation': 4670, 'user_id': 1360853, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/6PGU0.jpg?s=256&g=1', 'display_name': 'Gooey', 'link': 'https://stackoverflow.com/users/1360853/gooey'}",True,87413,11545559.0,7,20,1653314816,1342627175,1342627709.0,11545518,CC BY-SA 3.0,https://stackoverflow.com/questions/11545518/hide-a-div-when-clicked-outside-of-it,Hide a div when clicked outside of it,,,,,,
62,"['javascript', 'html', 'jquery', 'ajax', 'jquery-events']","{'account_id': 1606505, 'reputation': 117, 'user_id': 1486508, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fe6de156bbf990ef5805c2f620886d65?s=256&d=identicon&r=PG', 'display_name': 'Sapna Agrawal', 'link': 'https://stackoverflow.com/users/1486508/sapna-agrawal'}",True,4559,11342308.0,5,4,1652974640,1341483262,1652974640.0,11342199,,https://stackoverflow.com/questions/11342199/how-to-load-a-part-of-page-every-30-seconds,How to load a part of page every 30 seconds,1341536707.0,exact duplicate,,,,
63,"['javascript', 'html', 'jquery', 'ajax', 'jquery-events']","{'account_id': 1475300, 'reputation': 325, 'user_id': 1385827, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b2649009d71a127db535e31d3a8f6479?s=256&d=identicon&r=PG', 'display_name': 'user1385827', 'link': 'https://stackoverflow.com/users/1385827/user1385827'}",True,1867,,2,0,1652974607,1341542570,1652974607.0,11355174,CC BY-SA 4.0,https://stackoverflow.com/questions/11355174/php-using-select-value-to-set-variable,PHP Using Select Value To Set Variable,,,,,,
64,"['javascript', 'html', 'html5-audio']","{'account_id': 1602811, 'reputation': 1106, 'user_id': 1483544, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/6d4faec3b7533224a724d2df6b8dacc5?s=256&d=identicon&r=PG', 'display_name': 'axs', 'link': 'https://stackoverflow.com/users/1483544/axs'}",False,1838,,2,0,1652647461,1341337822,,11316403,CC BY-SA 3.0,https://stackoverflow.com/questions/11316403/access-a-url-and-download-a-wav-file-using-javascript,Access a URL and download a wav file using javascript,,,,,,
65,"['html', 'svg']","{'account_id': 56927, 'reputation': 9703, 'user_id': 170488, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/05230ad77b22abc753c241089d947351?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hanpan', 'link': 'https://stackoverflow.com/users/170488/hanpan'}",True,26210,11671373.0,3,39,1652463011,1343311673,1652463011.0,11671100,CC BY-SA 4.0,https://stackoverflow.com/questions/11671100/scale-path-from-center,Scale path from center,,,,,,
66,"['javascript', 'jquery', 'html', 'jquery-ui', 'accordion']","{'account_id': 1200939, 'reputation': 28571, 'user_id': 1171620, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/692540b00156165f0eccf6d08eb93851?s=256&d=identicon&r=PG', 'display_name': 'Suzan Cioc', 'link': 'https://stackoverflow.com/users/1171620/suzan-cioc'}",True,12232,11589510.0,2,-8,1652132393,1342805362,1342816342.0,11584196,,https://stackoverflow.com/questions/11584196/how-to-make-accordion-to-expand-on-hover-not-on-click,How to make accordion to expand on hover not on click?,1342845715.0,not constructive,,,,
67,"['html', 'doctype', 'w3c']","{'user_type': 'does_not_exist', 'display_name': 'user1318194'}",True,3915,11443175.0,6,9,1652060358,1342049245,,11443026,CC BY-SA 3.0,https://stackoverflow.com/questions/11443026/do-modern-browsers-care-about-the-doctype,Do modern browsers care about the DOCTYPE?,,,,,,
68,"['javascript', 'html', 'asp.net', 'dom-events']","{'account_id': 1622673, 'reputation': 247, 'user_id': 1498918, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/cdb62514b4a1f38a6969062baf1bc656?s=256&d=identicon&r=PG', 'display_name': 'mwhite14', 'link': 'https://stackoverflow.com/users/1498918/mwhite14'}",True,2630,11346951.0,1,5,1651356985,1341499984,1651356985.0,11346896,CC BY-SA 4.0,https://stackoverflow.com/questions/11346896/using-keyup-event-globally,Using Keyup Event Globally,,,,,,
69,"['javascript', 'html', 'asp.net', 'dom-events']","{'account_id': 1290630, 'reputation': 87, 'user_id': 1268694, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/efdf24e1b49442923ffc76092766ded6?s=256&d=identicon&r=PG', 'display_name': 'Jackys', 'link': 'https://stackoverflow.com/users/1268694/jackys'}",False,299,,1,-1,1651356938,1341413527,1651356938.0,11331403,CC BY-SA 4.0,https://stackoverflow.com/questions/11331403/javascript-not-redirect,JavaScript not redirect,,,,,,
70,"['html', 'css', 'transform', 'scale']","{'account_id': 238966, 'reputation': 14445, 'user_id': 508236, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ed5fddfe62755fc04d12cf9306c70c62?s=256&d=identicon&r=PG', 'display_name': 'hh54188', 'link': 'https://stackoverflow.com/users/508236/hh54188'}",True,7442,13505718.0,1,17,1651193773,1341327791,,11313783,CC BY-SA 3.0,https://stackoverflow.com/questions/11313783/i-think-css3-transform-translatez-is-equal-to-scale-by-some-means,I think CSS3 transform translateZ is equal to scale by some means,,,,,,
71,"['html', 'css', 'margin']","{'account_id': 244061, 'reputation': 17039, 'user_id': 516629, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/c9bkC.jpg?s=256&g=1', 'display_name': 'wilsonpage', 'link': 'https://stackoverflow.com/users/516629/wilsonpage'}",True,7349,11669239.0,3,33,1651153959,1343302361,1651153959.0,11668360,,https://stackoverflow.com/questions/11668360/why-dont-a-childs-vertical-margins-expand-their-parent-container,Why don&#39;t a child&#39;s vertical margins expand their parent container?,1651162370.0,Duplicate,,,,
72,"['c#', 'asp.net', 'html', 'button']","{'account_id': 1433310, 'reputation': 249, 'user_id': 1355207, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/e49a21d2770ad39c64aa7547e74278fc?s=256&d=identicon&r=PG', 'display_name': 'Qusyaire Ezwan', 'link': 'https://stackoverflow.com/users/1355207/qusyaire-ezwan'}",True,719,11429831.0,4,1,1650853762,1341995249,,11428518,CC BY-SA 3.0,https://stackoverflow.com/questions/11428518/clear-button-should-not-required-field-html5,Clear button should not required field HTML5,,,,,,
73,"['python', 'html', 'nlp', 'nltk', 'text-segmentation']","{'account_id': 56742, 'reputation': 72157, 'user_id': 169992, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/OeNfG.png?s=256&g=1', 'display_name': 'Lance', 'link': 'https://stackoverflow.com/users/169992/lance'}",True,2946,,5,8,1650560901,1341087604,1410149259.0,11277379,CC BY-SA 3.0,https://stackoverflow.com/questions/11277379/parsing-html-into-sentences-how-to-handle-tables-lists-headings-etc,Parsing HTML into sentences - how to handle tables/lists/headings/etc?,,,,,,
74,"['html', 'css']","{'account_id': 559222, 'reputation': 14584, 'user_id': 921563, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/527002381/picture?type=large', 'display_name': 'OptimusCrime', 'link': 'https://stackoverflow.com/users/921563/optimuscrime'}",True,157856,11556597.0,4,90,1650165309,1342685254,1598814401.0,11556493,CC BY-SA 4.0,https://stackoverflow.com/questions/11556493/second-line-in-li-starts-under-the-bullet-after-css-reset,Second line in li starts under the bullet after CSS-reset,,,,,,
75,"['javascript', 'html', 'jquery', 'css', 'css-selectors']","{'account_id': 1022713, 'reputation': 7547, 'user_id': 1032663, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/nQ6Rw.jpg?s=256&g=1', 'display_name': 'Joel Blum', 'link': 'https://stackoverflow.com/users/1032663/joel-blum'}",True,203453,11503576.0,12,175,1649714567,1342438893,1649714567.0,11503534,CC BY-SA 4.0,https://stackoverflow.com/questions/11503534/jquery-vs-document-queryselectorall,jQuery vs document.querySelectorAll,,,,,,
76,"['javascript', 'html']","{'account_id': 1128511, 'reputation': 930, 'user_id': 1115161, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9c5e0b853cc3b958a48c0d4979da84a5?s=256&d=identicon&r=PG', 'display_name': 'alkhader', 'link': 'https://stackoverflow.com/users/1115161/alkhader'}",True,301,11394218.0,2,0,1649686640,1341833354,1649686640.0,11394166,CC BY-SA 4.0,https://stackoverflow.com/questions/11394166/use-document-write-to-write-the-result-in-a-separate-page,Use document.write() to write the result in a separate page,,,,,,
77,"['javascript', 'html', 'local-storage']","{'account_id': 918935, 'reputation': 3666, 'user_id': 951064, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/58abbff96895b535472a67dc32455fc9?s=256&d=identicon&r=PG', 'display_name': 'Martijn', 'link': 'https://stackoverflow.com/users/951064/martijn'}",True,4431,11333862.0,2,9,1649410947,1341425717,1649410947.0,11333807,CC BY-SA 4.0,https://stackoverflow.com/questions/11333807/does-html5-localstorage-maximum-size-include-key-names,Does HTML5 localStorage maximum size include key names?,,,,,,
78,"['javascript', 'jquery', 'html']","{'account_id': 1238372, 'reputation': 10038, 'user_id': 1201492, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://graph.facebook.com/100001210701227/picture?type=large', 'display_name': 'Muhammad Usman', 'link': 'https://stackoverflow.com/users/1201492/muhammad-usman'}",True,118045,11609448.0,4,38,1649342547,1343034113,1649342547.0,11609376,CC BY-SA 4.0,https://stackoverflow.com/questions/11609376/share-data-between-html-pages,Share data between HTML pages,,,,,,
