,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,accepted_answer_id,closed_reason,migrated_from
47,"['html', 'metadata', 'meta-tags']","{'account_id': 13877351, 'reputation': 75, 'user_id': 10018653, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lxBW6ucV3nY/AAAAAAAAAAI/AAAAAAAAAGI/6HvpwYa52Bo/photo.jpg?sz=256', 'display_name': 'Zeta Reactor', 'link': 'https://stackoverflow.com/users/10018653/zeta-reactor'}",False,1331,2,2,1661876667,1630567755,,69025891,CC BY-SA 4.0,https://stackoverflow.com/questions/69025891/open-graph-data-does-not-display-on-discord,Open Graph data does not display on Discord,,,,
48,"['html', 'selenium', 'pdf-generation', 'geckodriver']","{'account_id': 1130457, 'reputation': 762, 'user_id': 1116675, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/4fd20a5d640370bf667c65cb1a941291?s=256&d=identicon&r=PG', 'display_name': 'Madamadam', 'link': 'https://stackoverflow.com/users/1116675/madamadam'}",False,1165,3,2,1661791374,1631285957,1661791374.0,69134198,CC BY-SA 4.0,https://stackoverflow.com/questions/69134198/selenium-4-geckodriver-printing-html5-webpage-to-pdf-with-page-printtopdf,Selenium 4 + geckodriver: printing html5 webpage to PDF with Page.printToPDF,,,,
49,"['javascript', 'html', 'css']","{'account_id': 22721280, 'reputation': 21, 'user_id': 16885757, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy0a8DcQ6bLlKquOSj5SyHSMKvOvww_qkkCy1rQ=k-s256', 'display_name': 'eng malek', 'link': 'https://stackoverflow.com/users/16885757/eng-malek'}",False,63,1,1,1661327222,1631359043,,69142463,CC BY-SA 4.0,https://stackoverflow.com/questions/69142463/how-to-limit-text-width-arabic-paragraph,How to limit text width arabic paragraph,,,,
50,"['javascript', 'html', 'css']","{'user_type': 'does_not_exist', 'display_name': 'user16860321'}",True,652,1,2,1661199585,1631568402,1631570971.0,69169281,CC BY-SA 4.0,https://stackoverflow.com/questions/69169281/getboundingclientrect-is-returning-0s-what-am-i-doing-wrong,"getBoundingClientRect() is returning 0&#39;s, what am i doing wrong?",,,,
51,"['html', 'css']","{'account_id': 22860354, 'reputation': 21, 'user_id': 17004541, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi-2CAs6FiHvk7OrjqhHeBx8GRps9zMtZFH9A2v=k-s256', 'display_name': 'Owl Light', 'link': 'https://stackoverflow.com/users/17004541/owl-light'}",False,1440,2,2,1660832137,1632612670,,69330769,CC BY-SA 4.0,https://stackoverflow.com/questions/69330769/how-to-show-hamburger-menu-only-on-mobile,How to show hamburger menu only on mobile?,,,,
52,"['javascript', 'html', 'canvas', 'html5-canvas', 'color-space']","{'account_id': 11726648, 'reputation': 13766, 'user_id': 8583692, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/joGZ9.png?s=256&g=1', 'display_name': 'Mahozad', 'link': 'https://stackoverflow.com/users/8583692/mahozad'}",True,1418,1,2,1660814631,1632254552,1633536942.0,69274916,CC BY-SA 4.0,https://stackoverflow.com/questions/69274916/how-to-specify-color-space-for-canvas-in-javascript,How to specify color space for canvas in JavaScript?,,69274917.0,,
53,"['html', 'css']","{'account_id': 20778374, 'reputation': 61, 'user_id': 15259381, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pX7EQ.jpg?s=256&g=1', 'display_name': 'مصطفى اوريك', 'link': 'https://stackoverflow.com/users/15259381/%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d8%a7%d9%88%d8%b1%d9%8a%d9%83'}",True,39,2,0,1660733107,1631796651,1660733107.0,69208776,CC BY-SA 4.0,https://stackoverflow.com/questions/69208776/how-do-i-set-different-content-to-a-group-of-elements-without-repeating-the-p,"How do I set different &quot;content&quot; to a group of elements, without repeating the properties I gave to before &amp; after those elements?",,69212652.0,,
54,"['html', 'css']","{'account_id': 20778374, 'reputation': 61, 'user_id': 15259381, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pX7EQ.jpg?s=256&g=1', 'display_name': 'مصطفى اوريك', 'link': 'https://stackoverflow.com/users/15259381/%d9%85%d8%b5%d8%b7%d9%81%d9%89-%d8%a7%d9%88%d8%b1%d9%8a%d9%83'}",False,25,1,0,1660732104,1631117430,1660732104.0,69106456,CC BY-SA 4.0,https://stackoverflow.com/questions/69106456/in-mediaquery-is-it-normal-for-an-element-to-have-a-certain-property-that-we-se,"In MediaQuery, is it normal for an element to have a certain property that we set for it in a certain width before it reaches that width?",,,,
55,"['javascript', 'html', 'google-chrome', 'video', 'html5-video']","{'account_id': 13678553, 'reputation': 63, 'user_id': 9869459, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-_QdP8C6uGwU/AAAAAAAAAAI/AAAAAAAAAlA/9QNOOGawLh8/photo.jpg?sz=256', 'display_name': 'Bharat', 'link': 'https://stackoverflow.com/users/9869459/bharat'}",True,6906,4,6,1660666189,1631094537,1631136570.0,69100753,CC BY-SA 4.0,https://stackoverflow.com/questions/69100753/how-to-disable-html-video-player-playback-speed-three-dots,How to disable HTML Video Player playback speed / three dots,,69101495.0,,
56,"['html', 'css', 'bootstrap-5']","{'account_id': 22636883, 'reputation': 33, 'user_id': 16813580, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46cc338c8a126fef8651ecf9c141b0b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Swauters', 'link': 'https://stackoverflow.com/users/16813580/swauters'}",True,2694,2,0,1660425932,1631696535,,69190070,CC BY-SA 4.0,https://stackoverflow.com/questions/69190070/how-to-wrap-text-around-image-in-bootstrap-5,How to wrap text around image in Bootstrap 5,,69197411.0,,
57,"['javascript', 'html', 'jquery']","{'account_id': 21988077, 'reputation': 79, 'user_id': 16262005, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a565a5f84828d10d08163f9ebb168060?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akash', 'link': 'https://stackoverflow.com/users/16262005/akash'}",True,344,2,-1,1660323971,1630660102,,69042323,CC BY-SA 4.0,https://stackoverflow.com/questions/69042323/how-to-prevent-stopwatch-not-to-reset-on-page-refresh,how to prevent stopwatch not to reset on page refresh,,,,
58,"['javascript', 'html', 'reactjs', 'testing', 'automated-tests']","{'account_id': 11110387, 'reputation': 768, 'user_id': 8156371, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kf-PAzob6YM/AAAAAAAAAAI/AAAAAAAAAAs/qFJlZVRfy-Y/photo.jpg?sz=256', 'display_name': 'aldokkani', 'link': 'https://stackoverflow.com/users/8156371/aldokkani'}",True,19459,2,13,1659803866,1631203116,,69121378,CC BY-SA 4.0,https://stackoverflow.com/questions/69121378/react-testing-library-id-instead-of-data-testid,React testing library id instead of data-testid?,,69820360.0,,
59,"['javascript', 'html', 'jquery', 'slide', 'swiper.js']","{'user_type': 'does_not_exist', 'display_name': 'user16136866'}",False,4043,2,0,1659560176,1630855711,,69064765,CC BY-SA 4.0,https://stackoverflow.com/questions/69064765/how-to-prevent-swiper-js-from-disabling-the-next-button-on-last-slide,How to prevent swiper.js from disabling the &quot;next&quot; button on last slide?,,,,
60,"['html', 'css']","{'account_id': 21752009, 'reputation': 23, 'user_id': 16057800, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiHSj0655vINpOTqnpun5h3DMbMy-F1UmLnpgNK=k-s256', 'display_name': 'Navid Pourghanbari', 'link': 'https://stackoverflow.com/users/16057800/navid-pourghanbari'}",True,143,2,0,1659528351,1631201153,,69120913,CC BY-SA 4.0,https://stackoverflow.com/questions/69120913/how-to-remove-this-blue-background-from-my-links,how to remove this blue background from my links,,69120964.0,,
61,"['html', 'css', 'bootstrap-5', 'font-awesome-5']","{'account_id': 22521636, 'reputation': 71, 'user_id': 16715100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d7ac7492a9ab0084ed1137ea8ed08f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'germanshedder', 'link': 'https://stackoverflow.com/users/16715100/germanshedder'}",True,23311,4,6,1659369191,1630448943,1630509890.0,69005917,CC BY-SA 4.0,https://stackoverflow.com/questions/69005917/eye-in-password-field-does-not-appear-using-bootstrap-5,Eye in password field does not appear using bootstrap 5,,69007157.0,,
62,"['html', 'css', 'performance', 'webp']","{'account_id': 6408645, 'reputation': 339, 'user_id': 4969058, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/561806f5b11b0739346c19ecedccb49b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ali Shan', 'link': 'https://stackoverflow.com/users/4969058/ali-shan'}",False,655,2,2,1659335390,1632332119,,69288875,CC BY-SA 4.0,https://stackoverflow.com/questions/69288875/how-to-specify-an-alternate-image-in-css-background-image-property-if-webp-forma,How to specify an alternate image in CSS background-image property if WebP format is not supported by browser,,,,
63,"['html', 'css']","{'account_id': 22394583, 'reputation': 63, 'user_id': 16606033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy7vM7tLdVB45Negjck1eYk7Vt2_Lld0-Asvr_v=k-s256', 'display_name': 'monie', 'link': 'https://stackoverflow.com/users/16606033/monie'}",True,49,2,-2,1659207166,1631004946,1659207166.0,69085190,,https://stackoverflow.com/questions/69085190/how-can-i-make-these-cards-look-more-professionally-designed,How can I make these cards look more professionally designed?,1631008305.0,69085876.0,Opinion-based,
64,"['html', 'forms', 'button']","{'account_id': 3858444, 'reputation': 1636, 'user_id': 9882486, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JLM6I.png?s=256&g=1', 'display_name': 'anatolhiman', 'link': 'https://stackoverflow.com/users/9882486/anatolhiman'}",True,34,1,-1,1659192071,1631500535,1659192071.0,69156684,,https://stackoverflow.com/questions/69156684/2021-version-of-the-is-a-inside-of-a-button-officially-allowed-ques,2021 version of the &quot;Is `&lt;a&gt;` inside of a `&lt;button&gt;` (officially) allowed?&quot; question,1659192027.0,69156736.0,Duplicate,
65,"['html', 'bootstrap-5']","{'user_type': 'does_not_exist', 'display_name': 'user16277300'}",True,1377,1,0,1659085309,1630649970,1630655762.0,69040324,CC BY-SA 4.0,https://stackoverflow.com/questions/69040324/how-to-insert-tabs-inside-drop-down-menu-in-bootstrap-5,How to insert tabs inside drop-down menu in Bootstrap 5?,,69042556.0,,
66,"['javascript', 'php', 'html', 'sql']","{'account_id': 22519419, 'reputation': 79, 'user_id': 16713217, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b21227a21000d9b919490f064235debd?s=256&d=identicon&r=PG&f=1', 'display_name': 'MyNameJeff', 'link': 'https://stackoverflow.com/users/16713217/mynamejeff'}",False,39,1,0,1659008589,1631006770,1658909257.0,69085627,CC BY-SA 4.0,https://stackoverflow.com/questions/69085627/displaying-related-information-from-dropdown-into-a-table-data-cell-element-fr,Displaying Related Information From DropDown into a table data cell element. (From SQL Database),,,,
67,"['javascript', 'html', 'css']","{'account_id': 9664788, 'reputation': 592, 'user_id': 11022213, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17377b5fadbe47cd08634ff5a271e2cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aayush Dahal', 'link': 'https://stackoverflow.com/users/11022213/aayush-dahal'}",True,1631,3,3,1659004614,1632320120,1632733550.0,69286006,CC BY-SA 4.0,https://stackoverflow.com/questions/69286006/how-to-animate-border-so-that-it-displays-slowly-from-start-to-finish,How to animate border so that it displays slowly from start to finish,,69288804.0,,
68,"['javascript', 'html', 'liquid', 'shopify-template']","{'account_id': 22841659, 'reputation': 1, 'user_id': 16988551, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxfyjThVangk9uPHkn-zcken8_x1IqgnzzpgYli=k-s256', 'display_name': 'Code maniacs', 'link': 'https://stackoverflow.com/users/16988551/code-maniacs'}",False,293,1,0,1658913743,1632435986,1632482996.0,69307531,CC BY-SA 4.0,https://stackoverflow.com/questions/69307531/truncating-collection-description-text-in-shopify,Truncating Collection description text in Shopify,,,,
69,"['html', 'css']","{'account_id': 12821871, 'reputation': 19, 'user_id': 9276427, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0WMOo.jpg?s=256&g=1', 'display_name': 'Ragaey M.Ragaa', 'link': 'https://stackoverflow.com/users/9276427/ragaey-m-ragaa'}",True,181,2,-1,1658913717,1631005702,,69085363,CC BY-SA 4.0,https://stackoverflow.com/questions/69085363/how-to-style-two-nested-elements-with-the-same-parent,how to style two nested elements with the same parent,,69085468.0,,
70,"['html', 'jquery']","{'account_id': 18291196, 'reputation': 31, 'user_id': 13317949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c990bd6cda304d4d46b89e9c8ff11449?s=256&d=identicon&r=PG&f=1', 'display_name': 'aggz', 'link': 'https://stackoverflow.com/users/13317949/aggz'}",True,355,4,1,1658911072,1631005775,1658907127.0,69085381,CC BY-SA 4.0,https://stackoverflow.com/questions/69085381/how-can-i-count-the-number-of-list-items-for-each-unordered-list-in-jquery,How can I count the number of list items for each unordered list in jquery,,69085427.0,,
71,"['html', 'aframe', '8thwall-xr', '8thwall-web']","{'account_id': 15880262, 'reputation': 156, 'user_id': 14220660, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-tIXxqWJADbw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reouvOFbkuJTic0LliOm0SBw8xtzg/mo/photo.jpg?sz=256', 'display_name': 'Saif', 'link': 'https://stackoverflow.com/users/14220660/saif'}",False,210,1,0,1658829465,1631088117,,69099150,CC BY-SA 4.0,https://stackoverflow.com/questions/69099150/keep-3d-model-after-image-target-is-lost,Keep 3D model after image target is lost,,,,
72,"['javascript', 'html', 'css']","{'account_id': 10597594, 'reputation': 129, 'user_id': 7805668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1KyAt.png?s=256&g=1', 'display_name': 'SandyS', 'link': 'https://stackoverflow.com/users/7805668/sandys'}",True,142,3,1,1658688129,1631707916,1631708030.0,69192894,CC BY-SA 4.0,https://stackoverflow.com/questions/69192894/read-more-read-less-function,Read more read less function,,69193426.0,,
73,"['html', 'ruby-on-rails', 'ruby', 'webdriver']","{'account_id': 22842436, 'reputation': 31, 'user_id': 16989216, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyolaVEvNcNc_sZEpwm3m7Kx3EtsXp27tOLAA58=k-s256', 'display_name': 'Omari Wilson', 'link': 'https://stackoverflow.com/users/16989216/omari-wilson'}",True,3693,2,3,1658662702,1632491996,,69316284,CC BY-SA 4.0,https://stackoverflow.com/questions/69316284/webdriversbrowsernotfound-failed-to-find-chrome-binary,Webdrivers::BrowserNotFound: Failed to find Chrome binary,,,,
74,"['html', 'css', 'media-queries']","{'account_id': 21783481, 'reputation': 11, 'user_id': 16084877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1ad1b938d3139513fea42b10329a0a3?s=256&d=identicon&r=PG&f=1', 'display_name': '0416', 'link': 'https://stackoverflow.com/users/16084877/0416'}",True,49,2,0,1658491428,1632409957,1658491428.0,69302659,CC BY-SA 4.0,https://stackoverflow.com/questions/69302659/is-there-a-problem-with-the-media-query-in-the-css-code,is there a problem with the media query in the CSS code?,,69303141.0,,
75,"['javascript', 'html', 'charts', 'google-visualization', 'dashboard']","{'account_id': 534688, 'reputation': 6655, 'user_id': 904542, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/42e2add6bb8528370c98ddf06be170af?s=256&d=identicon&r=PG', 'display_name': 'user904542', 'link': 'https://stackoverflow.com/users/904542/user904542'}",False,227,1,1,1658358682,1630453891,,69006366,CC BY-SA 4.0,https://stackoverflow.com/questions/69006366/when-using-the-google-visualization-api-how-do-you-use-getchartlayoutinterface,"When using the google visualization api, how do you use getChartLayoutInterface() when using a dashboard",,,,
76,"['javascript', 'html', 'sorting', 'html-select']","{'account_id': 8075924, 'reputation': 33, 'user_id': 6086986, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/22ff18396c0b4eede0ff854fd62b1246?s=256&d=identicon&r=PG&f=1', 'display_name': 'Richard Ellen', 'link': 'https://stackoverflow.com/users/6086986/richard-ellen'}",False,86,0,0,1658080062,1632358224,1658080062.0,69292743,CC BY-SA 4.0,https://stackoverflow.com/questions/69292743/sorting-an-html-select-with-javascript-parameter-not-working,Sorting an HTML select with Javascript. Parameter not working,,,,
77,"['html', 'css', 'select', 'offset', 'select-options']","{'account_id': 20117404, 'reputation': 37, 'user_id': 14752508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/686d43dcbb5a0932b3ea0b18f2eee464?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/14752508/paul'}",False,451,2,0,1658079789,1631474216,1658079789.0,69154514,CC BY-SA 4.0,https://stackoverflow.com/questions/69154514/select-options-not-aligning-under-select-element,Select options not aligning under select element,,,,
78,"['javascript', 'html', 'vue.js', 'frontend']","{'account_id': 16713091, 'reputation': 81, 'user_id': 12079894, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d926b6c2183b20407addada785ffbdf3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rouben', 'link': 'https://stackoverflow.com/users/12079894/rouben'}",True,262,2,0,1657948926,1632124575,1632132129.0,69250883,CC BY-SA 4.0,https://stackoverflow.com/questions/69250883/conditional-rendering-inside-v-for-with-vue,Conditional rendering inside v-for with Vue,,69251977.0,,
