,tags,owner,is_answered,view_count,bounty_amount,bounty_closes_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,migrated_from,locked_date
47,"['html', 'css', 'flexbox', 'width']","{'account_id': 25323694, 'reputation': 1, 'user_id': 19144657, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxP6YrXRTECAEuZAUrAhx5sq8CBVgXh7ZlRVFKJ=k-s256', 'display_name': 'Web Knowledge', 'link': 'https://stackoverflow.com/users/19144657/web-knowledge'}",True,38,,,72329493.0,1,0,1665235315,1653132727,1665235315.0,72329154,,https://stackoverflow.com/questions/72329154/why-is-the-width-property-not-being-respected-in-the-flexbox,Why is the width property not being respected in the flexbox?,1653137991.0,Duplicate,,,
48,"['javascript', 'html', 'reactjs', 'validation', 'yup']","{'account_id': 22376553, 'reputation': 604, 'user_id': 16590740, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1IRez.jpg?s=256&g=1', 'display_name': 'Nima', 'link': 'https://stackoverflow.com/users/16590740/nima'}",True,6965,,,72402785.0,2,1,1665121135,1653558162,,72389804,CC BY-SA 4.0,https://stackoverflow.com/questions/72389804/optional-field-validation-in-yup-schema,Optional field validation in Yup schema,,,,,
49,"['javascript', 'html', 'es6-modules', 'vite']","{'account_id': 20784055, 'reputation': 27, 'user_id': 15263719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2da26e41de488be99186dca6754d387a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Danilo Bassi', 'link': 'https://stackoverflow.com/users/15263719/danilo-bassi'}",True,3767,,,73910869.0,1,1,1664985328,1651347487,,72071621,CC BY-SA 4.0,https://stackoverflow.com/questions/72071621/vite-preview-is-working-but-i-can-not-see-it-running-when-opening-index-html,Vite preview is working but I can not see it running when opening index.html,,,,,
50,"['html', 'css']","{'account_id': 19109448, 'reputation': 19, 'user_id': 14238368, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-eLfJ6bipODY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmN2hNbI50UtdU44XLVkOo54O1x2A/photo.jpg?sz=256', 'display_name': 'user1199568', 'link': 'https://stackoverflow.com/users/14238368/user1199568'}",False,268,,,,1,0,1664929290,1651464890,1651878632.0,72082258,CC BY-SA 4.0,https://stackoverflow.com/questions/72082258/how-can-i-override-styles-of-a-local-html-page-using-firefox-usercontent-css,How can I override styles of a local html page using Firefox userContent.css?,,,,,
51,"['html', 'css', 'image', 'spacing']","{'account_id': 25083254, 'reputation': 1, 'user_id': 18935763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0ae0d462be460bde10bae904531c7cae?s=256&d=identicon&r=PG', 'display_name': 'Greta', 'link': 'https://stackoverflow.com/users/18935763/greta'}",False,39,,,,2,0,1664903593,1651602911,1664903593.0,72103959,CC BY-SA 4.0,https://stackoverflow.com/questions/72103959/im-trying-to-fit-an-image-in-between-my-horizontal-nav-bar-and-the-body-of-text,"I&#39;m trying to fit an image in between my horizontal nav bar and the body of text, but the body of text overlaps the image. How to add space below?",,,,,
52,"['html', 'css']","{'account_id': 19729687, 'reputation': 3, 'user_id': 14445444, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-xs79UUMuWTA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclrVbALbL2Xkhs6I2cRn-GtdI5iIw/s96-c/photo.jpg?sz=256', 'display_name': 'Saya Raghava', 'link': 'https://stackoverflow.com/users/14445444/saya-raghava'}",True,43,,,72435007.0,1,0,1664875032,1651585029,,72100261,CC BY-SA 4.0,https://stackoverflow.com/questions/72100261/css-issue-in-sencha-extjs-2-3,CSS issue in Sencha/extjs 2.3,,,,,
53,"['javascript', 'html', 'jquery', 'cookies', 'color-scheme']","{'account_id': 239815, 'reputation': 15104, 'user_id': 509670, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/aa1b1d32f11ffbc82d15a15961dcaf48?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/509670/sam'}",True,459,,,72551490.0,3,-2,1664825959,1653694376,1664825959.0,72411913,,https://stackoverflow.com/questions/72411913/how-to-remember-the-color-scheme-once-its-set-by-user-simple-color-scheme,How to remember the color scheme once its set by user? (Simple Color Scheme),1664828165.0,Not suitable for this site,,,
54,"['javascript', 'html', 'google-apps-script', 'web-applications', 'google-developer-tools']","{'account_id': 24989872, 'reputation': 34, 'user_id': 18851202, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzHcNF6ocjdGLelN7b8I1cpHsk0V1KC9R9CX6Qd=k-s256', 'display_name': 'David Aguiar Aquino Paiva', 'link': 'https://stackoverflow.com/users/18851202/david-aguiar-aquino-paiva'}",True,84,,,72264981.0,2,-1,1664740069,1652725924,1664740069.0,72264006,CC BY-SA 4.0,https://stackoverflow.com/questions/72264006/cant-pinpoint-error-origin-using-chrome-developer-tools-apps-script-javascri,Can&#39;t pinpoint error origin using Chrome Developer Tools + Apps Script (Javascript error),,,,,
55,"['html', 'selenium', 'xpath']","{'account_id': 15872158, 'reputation': 1, 'user_id': 11452466, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/slt2P.png?s=256&g=1', 'display_name': 'Andrei_Ionita', 'link': 'https://stackoverflow.com/users/11452466/andrei-ionita'}",False,110,,,,1,0,1664714741,1652130275,,72178206,CC BY-SA 4.0,https://stackoverflow.com/questions/72178206/what-is-the-xpath-to-discords-input-box,What is the XPath to Discord&#39;s input box?,,,,,
56,"['html', 'css', 'vimeo-player']","{'account_id': 9337109, 'reputation': 13, 'user_id': 6930982, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ylgQs.jpg?s=256&g=1', 'display_name': 'lingofant', 'link': 'https://stackoverflow.com/users/6930982/lingofant'}",False,194,,,,1,0,1664515882,1652453560,,72231548,CC BY-SA 4.0,https://stackoverflow.com/questions/72231548/vimeo-video-iframe-on-mobile-fill-screen-hide-sides-with-pan-over-video,Vimeo Video iFrame - On Mobile fill Screen (Hide Sides with Pan over Video),,,,,
57,"['javascript', 'html', 'css', 'reactjs', 'dom']","{'account_id': 25222874, 'reputation': 127, 'user_id': 19059099, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YzWIx.jpg?s=256&g=1', 'display_name': 'Arjunsingh thakur', 'link': 'https://stackoverflow.com/users/19059099/arjunsingh-thakur'}",True,54,,,72374855.0,1,-1,1664450237,1653469701,1664450237.0,72374798,CC BY-SA 4.0,https://stackoverflow.com/questions/72374798/why-my-content-is-not-displaying-properly-on-other-pages,why my content is not displaying properly on other pages,,,,,
58,"['javascript', 'html', 'css', 'vue.js', 'vuetify.js']","{'account_id': 15774595, 'reputation': 59, 'user_id': 11382645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41ebe8d88260f82dd6d1aeb09ffaefc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naser Ahadi', 'link': 'https://stackoverflow.com/users/11382645/naser-ahadi'}",False,617,,,,0,0,1664347831,1652173256,,72183419,CC BY-SA 4.0,https://stackoverflow.com/questions/72183419/how-fixed-column-width-of-vuetify-data-table,how fixed column width of vuetify data table,,,,,
59,"['html', 'css']","{'account_id': 6591973, 'reputation': 259, 'user_id': 5092859, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://lh6.googleusercontent.com/-2XhaU5XsWAM/AAAAAAAAAAI/AAAAAAAAAFo/eIpY-iXu_4Q/photo.jpg?sz=256', 'display_name': 'Massimiliano Rubino', 'link': 'https://stackoverflow.com/users/5092859/massimiliano-rubino'}",True,415,,,72240970.0,4,1,1663931955,1652518109,1652527966.0,72238665,CC BY-SA 4.0,https://stackoverflow.com/questions/72238665/is-possible-create-a-css-class-name-with-numbers-from-to,Is possible create a css class name with numbers &quot;from-to&quot;?,,,,,
60,"['javascript', 'html', 'webos', 'lg']","{'account_id': 16093076, 'reputation': 1, 'user_id': 11615987, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-hQQemzl0-uo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfffk9Qyp9LM3CBeoML-ZtR7aY0xQ/mo/photo.jpg?sz=256', 'display_name': 'fabio da silva celeste', 'link': 'https://stackoverflow.com/users/11615987/fabio-da-silva-celeste'}",False,128,,,,0,0,1663928827,1651833664,,72140179,CC BY-SA 4.0,https://stackoverflow.com/questions/72140179/webos-clear-localstorage-when-uninstall,Webos clear localStorage when uninstall,,,,,
61,"['javascript', 'html', 'json', 'django']","{'account_id': 22506573, 'reputation': 69, 'user_id': 16702082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dd20ce59dff81d080d3e6e415cc9e34e?s=256&d=identicon&r=PG&f=1', 'display_name': 'henoker', 'link': 'https://stackoverflow.com/users/16702082/henoker'}",False,45,,,,1,1,1663896119,1652694375,,72257216,CC BY-SA 4.0,https://stackoverflow.com/questions/72257216/javascript-for-loop-error-uncaught-type-error-on-length,javascript for loop error uncaught type error on .length,,,,,
62,"['html', 'css', 'reactjs', 'responsive-design', 'tailwind-css']","{'account_id': 9728265, 'reputation': 1, 'user_id': 16828670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1510a2dc65a6e2d7362bfd953abff4e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Djninja76', 'link': 'https://stackoverflow.com/users/16828670/djninja76'}",False,238,,,,0,0,1663763982,1651947174,,72155255,CC BY-SA 4.0,https://stackoverflow.com/questions/72155255/react-js-with-tailwind-css-website-always-opens-up-zoomed-in-on-mobile,React Js with Tailwind css: Website always opens up zoomed in on mobile,,,,,
63,"['javascript', 'html', 'reactjs', 'bootstrap-4', 'frontend']","{'account_id': 25153817, 'reputation': 49, 'user_id': 18998870, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fxJ9a.jpg?s=256&g=1', 'display_name': 'Srijan', 'link': 'https://stackoverflow.com/users/18998870/srijan'}",True,721,,,,3,1,1663524962,1652625557,,72249258,CC BY-SA 4.0,https://stackoverflow.com/questions/72249258/inputgroupaddon-tag-not-working-with-reactstrap-any-possible-solution-for-this,InputGroupAddon tag not working with reactstrap. Any possible solution for this,,,,,
64,"['javascript', 'html', 'css', 'reactjs', 'jsx']","{'account_id': 25154442, 'reputation': 1, 'user_id': 18999432, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxZSYvgZznKslWh_NGntsMRq9NMufQNNGynEk4z=k-s256', 'display_name': 'Biplob KB', 'link': 'https://stackoverflow.com/users/18999432/biplob-kb'}",False,84,,,,1,-1,1663484665,1651382047,,72074174,CC BY-SA 4.0,https://stackoverflow.com/questions/72074174/why-this-warning-is-showed-for-using-marquee-tag,Why this warning is showed for using marquee tag?,,,,,
65,"['android', 'html', 'angular', 'typescript', 'ionic-framework']","{'account_id': 8362471, 'reputation': 778, 'user_id': 6280280, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/60a8daec5bd303e757a4c5757b07dfe5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fearcoder', 'link': 'https://stackoverflow.com/users/6280280/fearcoder'}",True,467,,,72071989.0,1,0,1663173945,1651350395,,72071942,CC BY-SA 4.0,https://stackoverflow.com/questions/72071942/keyboard-hide-doesnt-work-in-capacitor-ionic-6-project,Keyboard.hide() doesn&#39;t work in capacitor / ionic 6 project,,,,,
66,"['javascript', 'html', 'browser', 'http-headers', 'content-security-policy']","{'account_id': 11057128, 'reputation': 187, 'user_id': 8119664, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/631a40a8fe22c1508c99e73e1759c2ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'CurlyError', 'link': 'https://stackoverflow.com/users/8119664/curlyerror'}",True,292,,,72446005.0,2,1,1663110574,1653988152,,72445057,CC BY-SA 4.0,https://stackoverflow.com/questions/72445057/what-might-reasons-be-of-having-a-content-security-policy-error-when-a-csp-is-no,What might reasons be of having a Content Security Policy error when a CSP is not even specified?,,,,,
67,"['javascript', 'html', 'css', 'pdf-generation']","{'account_id': 14832150, 'reputation': 137, 'user_id': 10711348, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1982725961774294/picture?type=large', 'display_name': 'Josip Maričević', 'link': 'https://stackoverflow.com/users/10711348/josip-mari%c4%8devi%c4%87'}",False,105,,,,0,1,1663091551,1652180589,,72185188,CC BY-SA 4.0,https://stackoverflow.com/questions/72185188/how-to-find-if-element-has-page-break-before,How to find if element has page break before,,,,,
68,"['javascript', 'html', 'path', 'tailwind-css']","{'account_id': 25208327, 'reputation': 13, 'user_id': 19046328, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7b7a0445cd716a0a9ea3733cc751f17?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jonas', 'link': 'https://stackoverflow.com/users/19046328/jonas'}",True,180,,,72133854.0,1,1,1663083915,1651779076,1663083915.0,72132689,CC BY-SA 4.0,https://stackoverflow.com/questions/72132689/how-can-i-add-2-html-paths-in-my-tailwind-config-js-tailwindcss,How can I add 2 html paths in my &quot;tailwind.config.js&quot;? Tailwindcss,,,,,
69,"['html', 'reactjs', 'material-ui']","{'account_id': 20732199, 'reputation': 35, 'user_id': 15223880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d5632769cba92b27adbe50d069847c6?s=256&d=identicon&r=PG&f=1', 'display_name': 'flexwithfrank', 'link': 'https://stackoverflow.com/users/15223880/flexwithfrank'}",True,5245,,,72233361.0,4,2,1662890304,1652403572,,72223457,CC BY-SA 4.0,https://stackoverflow.com/questions/72223457/error-while-trying-to-install-mui-core-with-npm,Error while trying to install mui core with npm,,,,,
70,"['php', 'html', 'xml', 'image', 'svg']","{'account_id': 9887085, 'reputation': 759, 'user_id': 7321290, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/QZOVh.jpg?s=256&g=1', 'display_name': 'CodeForGood', 'link': 'https://stackoverflow.com/users/7321290/codeforgood'}",True,47,,,73678110.0,1,1,1662887906,1653893291,,72430153,CC BY-SA 4.0,https://stackoverflow.com/questions/72430153/how-to-directly-place-svg-file-content-in-the-html-to-display-it-in-a-wordpress,How to directly place SVG file content in the HTML to display it in a WordPress page,,,,,
71,"['html', 'bem']","{'account_id': 16740553, 'reputation': 411, 'user_id': 14450607, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-aO1NBge-RsU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcSsieDHD7NUVYuRp9tNPGahUJ7GQ/photo.jpg?sz=256', 'display_name': 'RDX10290', 'link': 'https://stackoverflow.com/users/14450607/rdx10290'}",False,36,,,,1,0,1662816862,1653963089,,72441579,CC BY-SA 4.0,https://stackoverflow.com/questions/72441579/is-this-correct-bem,is this correct BEM?,,,,,
72,"['html', 'reactjs', 'react-hooks', 'formik', 'chakra-ui']","{'account_id': 18441635, 'reputation': 101, 'user_id': 14636031, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/D9h19.jpg?s=256&g=1', 'display_name': 'Olivia', 'link': 'https://stackoverflow.com/users/14636031/olivia'}",True,264,,,73658667.0,2,1,1662708307,1653108466,1653255788.0,72326745,CC BY-SA 4.0,https://stackoverflow.com/questions/72326745/htmlinputelement-throwing-a-type-error-when-switching-an-element-between-types,HTMLInputElement throwing a type error when switching an element between types,,,,,
73,"['html', 'css', 'reactjs', 'particles.js']","{'account_id': 14505798, 'reputation': 231, 'user_id': 10477612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f50edc5c6530fc0b6a067f5ef928e5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'S Faz', 'link': 'https://stackoverflow.com/users/10477612/s-faz'}",False,131,,,,2,0,1662576025,1652128235,,72177907,CC BY-SA 4.0,https://stackoverflow.com/questions/72177907/particle-js-show-stars-only-inside-one-div,Particle JS show stars only inside one div,,,,,
74,"['javascript', 'html']","{'account_id': 18133429, 'reputation': 185, 'user_id': 13188265, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9aea65a54a38f4a0b226eb1c5c73311?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rawand122', 'link': 'https://stackoverflow.com/users/13188265/rawand122'}",False,740,,,,1,0,1662362945,1652340943,,72211691,CC BY-SA 4.0,https://stackoverflow.com/questions/72211691/load-script-tag-before-page-load,Load script tag before page load,,,,,
75,"['html', 'reactjs', 'bulletedlist']","{'account_id': 17399774, 'reputation': 3, 'user_id': 12608885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d2179891f64f24b1dc53a3b46180bb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sadik Hasan', 'link': 'https://stackoverflow.com/users/12608885/sadik-hasan'}",True,102,,,72154785.0,2,0,1662357167,1651941609,,72154530,CC BY-SA 4.0,https://stackoverflow.com/questions/72154530/how-i-get-the-value-inside-of-a-bullet-point-in-react,How I get the value inside of a bullet point in react?,,,,,
76,"['html', 'github', 'github-flavored-markdown', 'readme']","{'account_id': 12479134, 'reputation': 21, 'user_id': 9084522, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-uWvgmguo_7w/AAAAAAAAAAI/AAAAAAAAEI8/CysiLlNA50M/photo.jpg?sz=256', 'display_name': 'Sabyasachi Seal', 'link': 'https://stackoverflow.com/users/9084522/sabyasachi-seal'}",False,190,,,,1,2,1662282763,1653023968,1662282146.0,72313891,CC BY-SA 4.0,https://stackoverflow.com/questions/72313891/image-width-not-detecting-in-github-readme-html,Image Width not detecting % in Github Readme (HTML),,,,,
