,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,last_edit_date,closed_reason,protected_date,migrated_from
48,"['html', 'typescript', 'events', 'html-select']","{'account_id': 4304073, 'reputation': 1264, 'user_id': 3516993, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/d581bbf1b303acf4fe7ac497641c8743?s=256&d=identicon&r=PG&f=1', 'display_name': '547n00n', 'link': 'https://stackoverflow.com/users/3516993/547n00n'}",False,20,,1,0,1661971011,1587517520,61355660,CC BY-SA 4.0,https://stackoverflow.com/questions/61355660/angular-udefined-value-when-trying-get-value-of-option-value-from-a-html-selec,Angular - Udefined value when trying get value of option value from a html select tag,,1661971011.0,,,
49,"['php', 'html', 'foreach', 'html-select']","{'account_id': 8781737, 'reputation': 71, 'user_id': 6565161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0e631feb6877bc9bc1708bfce23494b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'flochristos', 'link': 'https://stackoverflow.com/users/6565161/flochristos'}",True,64,61371704.0,1,0,1661970998,1587577280,61371598,CC BY-SA 4.0,https://stackoverflow.com/questions/61371598/how-can-i-get-multiple-data-into-a-variable-from-select-option-in-php,How can i get multiple data into a variable from select/option in php?,,1661970998.0,,,
50,"['javascript', 'html', 'jquery', 'html-select']","{'account_id': 467255, 'reputation': 2855, 'user_id': 872489, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c8c4caae16c6b7b84479ca3b1b502c04?s=256&d=identicon&r=PG', 'display_name': 'Duncan Palmer', 'link': 'https://stackoverflow.com/users/872489/duncan-palmer'}",True,197,61377604.0,1,0,1661970991,1587592836,61375820,CC BY-SA 4.0,https://stackoverflow.com/questions/61375820/select-options-disappearing-when-appending-new-option,Select options disappearing when appending new option,,1661970991.0,,,
51,"['html', 'angular', 'html-select', 'html-input']","{'account_id': 17458295, 'reputation': 47, 'user_id': 12656575, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b62f9560f41913cf4e876f41b7d46006?s=256&d=identicon&r=PG&f=1', 'display_name': 'Max Podpera', 'link': 'https://stackoverflow.com/users/12656575/max-podpera'}",False,165,,2,0,1661965071,1586081587,61040996,CC BY-SA 4.0,https://stackoverflow.com/questions/61040996/html-dropdown-only-display-label,HTML dropdown only display label,,1661965071.0,,,
52,"['javascript', 'php', 'html', 'jquery', 'ajax']","{'account_id': 18422870, 'reputation': 91, 'user_id': 13420043, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-6jz61i2AsPE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNyGMtepZQc-E-UTqD1EyWSHY79Tg/photo.jpg?sz=256', 'display_name': 'Your Chocomate', 'link': 'https://stackoverflow.com/users/13420043/your-chocomate'}",False,1384,,1,1,1661755810,1588015598,61466832,CC BY-SA 4.0,https://stackoverflow.com/questions/61466832/filter-dropdown-options-by-selected-option-value,Filter dropdown options by selected option value,,1588058072.0,,,
53,"['html', 'reactjs', 'react-native', 'react-redux', 'react-native-render-html']","{'account_id': 18254062, 'reputation': 1674, 'user_id': 13288420, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1078066689230806/picture?type=large', 'display_name': 'Oleksandr Fomin', 'link': 'https://stackoverflow.com/users/13288420/oleksandr-fomin'}",True,2370,,2,1,1661507269,1587885954,61437200,CC BY-SA 4.0,https://stackoverflow.com/questions/61437200/handling-show-more-less-text-in-react-native,Handling Show More/Less text in React Native,,,,,
54,"['javascript', 'html', 'css', 'clipboard']","{'account_id': 9017888, 'reputation': 174, 'user_id': 6719976, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/lTAaF.jpg?s=256&g=1', 'display_name': 'Nick Dimou', 'link': 'https://stackoverflow.com/users/6719976/nick-dimou'}",True,10994,61092810.0,2,4,1660920869,1586312984,61092432,CC BY-SA 4.0,https://stackoverflow.com/questions/61092432/display-success-message-after-copying-url-to-clipboard,display success message after copying url to clipboard,,1660920869.0,,,
55,"['html', 'css', 'reactjs', 'codesandbox']","{'account_id': 15007494, 'reputation': 37, 'user_id': 10833043, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-ZEdMsu2t23s/AAAAAAAAAAI/AAAAAAAAFMk/aEH9WK9b-FQ/photo.jpg?sz=256', 'display_name': 'AwesomeGuy', 'link': 'https://stackoverflow.com/users/10833043/awesomeguy'}",True,3135,61473767.0,1,1,1660412423,1588053635,61473591,CC BY-SA 4.0,https://stackoverflow.com/questions/61473591/codesandbox-io-img-tag-not-loading-image,CodeSandbox.io &lt;img&gt; tag not loading image,,,,,
56,"['javascript', 'html', 'translate']","{'account_id': 17716284, 'reputation': 53, 'user_id': 12862532, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8bkeVuRLifw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfqtYOWvSa4bdqQP_lqzoD_7obnnw/photo.jpg?sz=256', 'display_name': 'Afras Khan', 'link': 'https://stackoverflow.com/users/12862532/afras-khan'}",True,6062,61136555.0,1,5,1660408420,1586505955,61136284,CC BY-SA 4.0,https://stackoverflow.com/questions/61136284/display-only-3-languages-in-google-translate-html,Display Only 3 Languages in Google Translate HTML,,1592065123.0,,,
57,"['javascript', 'html', 'reactjs']","{'account_id': 10012407, 'reputation': 790, 'user_id': 7404858, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/VUIjP.png?s=256&g=1', 'display_name': 'Zapdos13', 'link': 'https://stackoverflow.com/users/7404858/zapdos13'}",True,3989,,2,0,1660353412,1586280547,61085885,CC BY-SA 4.0,https://stackoverflow.com/questions/61085885/how-to-toggle-message-using-react-test-dome-solution1,How To Toggle Message Using React (Test-Dome Solution1),,,,,
58,"['php', 'html', 'forms', 'phpmailer']","{'account_id': 9301411, 'reputation': 210, 'user_id': 6906765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2b58cdaf7e3db2617f86d85052cda8d9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Y.R', 'link': 'https://stackoverflow.com/users/6906765/y-r'}",True,98,61417969.0,1,-1,1660141760,1587763935,61417774,CC BY-SA 4.0,https://stackoverflow.com/questions/61417774/run-php-file-phpmailer-to-send-email-through-gmail-in-the-background-and-alert,Run PHP file (PHPMailer to send email through Gmail) in the background and alert on the same page when the email is sent,,1660141760.0,,,
59,"['html', 'pdf', 'iframe', 'base64', 'embed']","{'account_id': 8820009, 'reputation': 681, 'user_id': 6590200, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-qlpHOR3ItbQ/AAAAAAAAAAI/AAAAAAAABds/oDAyfjip38g/photo.jpg?sz=256', 'display_name': 'kopz', 'link': 'https://stackoverflow.com/users/6590200/kopz'}",False,1468,,3,5,1659990827,1586936787,61223770,CC BY-SA 4.0,https://stackoverflow.com/questions/61223770/base64-embeded-pdf-files-wont-render-in-chrome,base64 embeded PDF files won&#39;t render in Chrome,,,,,
60,"['html', 'reactjs', 'iframe']","{'account_id': 14574029, 'reputation': 69, 'user_id': 12810253, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-80rDuZOKX_k/AAAAAAAAAAI/AAAAAAAABFo/kn-FTFd8gUI/photo.jpg?sz=256', 'display_name': 'Kayla Song', 'link': 'https://stackoverflow.com/users/12810253/kayla-song'}",False,1575,,3,-1,1659904527,1586389015,61111701,CC BY-SA 4.0,https://stackoverflow.com/questions/61111701/detect-click-in-iframe-react-js,Detect click in iframe (React.js),,1659878583.0,,,
61,"['javascript', 'html', 'jquery']","{'account_id': 18065933, 'reputation': 13, 'user_id': 13131825, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/141350397389180/picture?type=large', 'display_name': 'Djalal Guerroumi', 'link': 'https://stackoverflow.com/users/13131825/djalal-guerroumi'}",True,66,61464267.0,3,1,1659716696,1588006507,61464140,CC BY-SA 4.0,https://stackoverflow.com/questions/61464140/why-this-false-condition-returns-true,Why this false condition returns true?,,1659716696.0,,,
62,"['html', 'css', 'border', 'linear-gradients']","{'account_id': 7935142, 'reputation': 15, 'user_id': 7572646, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Fz2TPlAoDYY/AAAAAAAAAAI/AAAAAAAACOo/dk0n1mkZ1ss/photo.jpg?sz=256', 'display_name': 'cafeTechne', 'link': 'https://stackoverflow.com/users/7572646/cafetechne'}",True,1293,61185204.0,2,1,1659702984,1586770336,61184968,CC BY-SA 4.0,https://stackoverflow.com/questions/61184968/how-do-you-apply-a-gradient-from-outer-to-inner-only-to-borders-in-css,"How do you apply a gradient from outer to inner, only to borders, in CSS?",,1586820838.0,,,
63,"['python', 'html', 'python-3.x', 'beautifulsoup', 'python-requests']","{'account_id': 15747370, 'reputation': 503, 'user_id': 11363789, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b95393dcdacc02cbd222e79548eccf7e?s=256&d=identicon&r=PG', 'display_name': 'Anonymous', 'link': 'https://stackoverflow.com/users/11363789/anonymous'}",True,449,61210474.0,2,0,1659586753,1586874778,61210203,CC BY-SA 4.0,https://stackoverflow.com/questions/61210203/beautiful-soup-selector-returns-an-empty-list,Beautiful Soup Selector returns an empty list,,1659586753.0,,,
64,"['html', 'angular', 'typescript', 'angular-forms']","{'account_id': 18093144, 'reputation': 277, 'user_id': 13152124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1912ff9ede03c16d7165ac5783cc0dd0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mama', 'link': 'https://stackoverflow.com/users/13152124/mama'}",False,3442,,2,1,1659562708,1588151792,61498261,CC BY-SA 4.0,https://stackoverflow.com/questions/61498261/if-ngmodel-is-used-within-a-form-tag-either-the-name-attribute-must-be-set-or-t,"If ngModel is used within a form tag, either the name attribute must be set or the form control must be defined as ‘standalone’ in ngModelOptions",,1588152869.0,,,
65,"['html', 'angular-material', 'tags', 'angular-template']","{'account_id': 10660244, 'reputation': 1129, 'user_id': 7856349, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c4c717acb20448947a9b1eb6016f189e?s=256&d=identicon&r=PG&f=1', 'display_name': 'WDR', 'link': 'https://stackoverflow.com/users/7856349/wdr'}",True,5472,61161578.0,2,0,1659328103,1586626437,61160980,CC BY-SA 4.0,https://stackoverflow.com/questions/61160980/what-causes-this-error-message-in-my-angular-template-error-in-e-parsing-templa,What causes this error message in my Angular template: ERROR in E parsing template: Unexpected closing tag &quot;div&quot;,,,,,
66,"['html', 'css']","{'account_id': 10490854, 'reputation': 1460, 'user_id': 7732790, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1394067033978828/picture?type=large', 'display_name': 'Alvin John Niravukalayil', 'link': 'https://stackoverflow.com/users/7732790/alvin-john-niravukalayil'}",True,100,61422679.0,2,0,1659263707,1587801575,61422623,,https://stackoverflow.com/questions/61422623/hover-effect-applies-to-all-anchor-tags-in-the-page,Hover effect applies to all anchor tags in the page,1587811090.0,,Duplicate,,
67,"['python', 'html', 'beautifulsoup']","{'account_id': 18210534, 'reputation': 3, 'user_id': 13253163, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f15db9891838d40564d8c06dfb084d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'MarMar', 'link': 'https://stackoverflow.com/users/13253163/marmar'}",True,45,61089466.0,1,-1,1658851454,1586293541,61089408,CC BY-SA 4.0,https://stackoverflow.com/questions/61089408/extract-text-from-html-in-a-txt-python-beautifulsoup,Extract text from HTML in a .txt Python BeautifulSoup,,1658851454.0,,,
68,"['html', 'css']","{'account_id': 6501318, 'reputation': 629, 'user_id': 5032020, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/06e4319a77ce2d389beee3e60aafd140?s=256&d=identicon&r=PG&f=1', 'display_name': 'flamant', 'link': 'https://stackoverflow.com/users/5032020/flamant'}",True,66,61456588.0,1,-1,1658769304,1587982527,61456521,,https://stackoverflow.com/questions/61456521/responsive-css-grid-div-that-has-no-width-and-no-background-size-when-using-calc,responsive css grid div that has no width and no background-size when using calc,1587984879.0,,Duplicate,,
69,"['javascript', 'html', 'css', 'class', 'animation']","{'account_id': 9515546, 'reputation': 3, 'user_id': 13326840, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-W-lYo6kKVCI/AAAAAAAAAAI/AAAAAAAAFOc/w5cmypuUV50/photo.jpg?sz=256', 'display_name': 'qbkiller12', 'link': 'https://stackoverflow.com/users/13326840/qbkiller12'}",True,843,61242982.0,4,0,1658755677,1587011278,61242706,CC BY-SA 4.0,https://stackoverflow.com/questions/61242706/adding-a-class-to-an-element-to-run-css-animation-in-javascript,Adding a class to an element to run CSS animation in Javascript,,1587012425.0,,,
70,"['javascript', 'html', 'web-component']","{'account_id': 18189476, 'reputation': 71, 'user_id': 13235578, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-E_W-Xfkziks/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP3_KMsE2eqQOx0kCbmv6av-UsfXg/photo.jpg?sz=256', 'display_name': 'er sd', 'link': 'https://stackoverflow.com/users/13235578/er-sd'}",True,317,,1,1,1658661271,1586171246,61058388,CC BY-SA 4.0,https://stackoverflow.com/questions/61058388/why-is-a-webcomponent-not-recognized-in-a-new-window,Why is a webcomponent not recognized in a new window?,,1586447097.0,,,
71,"['javascript', 'html', 'web-component', 'native-web-component']","{'account_id': 15291968, 'reputation': 747, 'user_id': 11033206, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6935b88589ce8a6c45587892a56b9fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Barney', 'link': 'https://stackoverflow.com/users/11033206/barney'}",True,1282,,2,0,1658567839,1586438222,61122069,CC BY-SA 4.0,https://stackoverflow.com/questions/61122069/webcomponents-how-to-get-the-resolved-value-of-a-slot-in-shadow-dom,WebComponents: how to get the resolved value of a slot in shadow DOM?,,,,,
72,"['javascript', 'html', 'css', 'web-component']","{'account_id': 16832695, 'reputation': 93, 'user_id': 12170252, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-hH-nWCA76rk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rd7iqODOzrDkn1zSDdcUdKuHaU26A/photo.jpg?sz=256', 'display_name': 'WinterMute', 'link': 'https://stackoverflow.com/users/12170252/wintermute'}",True,350,61204321.0,1,0,1658518070,1586795334,61192308,CC BY-SA 4.0,https://stackoverflow.com/questions/61192308/webcomponents-add-elements-to-sidebar,WebComponents add elements to sidebar,,1592644375.0,,,
73,"['python', 'html', 'pandas', 'dataframe', 'scrollbar']","{'account_id': 17200213, 'reputation': 53, 'user_id': 12452108, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3218908511456573/picture?type=large', 'display_name': 'Alexandros Giannakakis', 'link': 'https://stackoverflow.com/users/12452108/alexandros-giannakakis'}",True,579,,1,2,1658453085,1588062017,61475700,CC BY-SA 4.0,https://stackoverflow.com/questions/61475700/scrollbar-in-html-output-pandas-dataframe,scrollbar in HTML output pandas dataframe,,,,,
74,"['python', 'html', 'postgresql', 'flask']","{'account_id': 14652734, 'reputation': 36, 'user_id': 10582272, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BIU2w8aqbNo/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbD9EO1mCZz19ALueMz1xs0hGXv6aw/mo/photo.jpg?sz=256', 'display_name': 'Tobias Heini', 'link': 'https://stackoverflow.com/users/10582272/tobias-heini'}",True,2122,,2,-1,1658409959,1586469000,61130765,CC BY-SA 4.0,https://stackoverflow.com/questions/61130765/flask-application-typeerror-init-missing-1-required-positional-argument,Flask Application TypeError: __init__() missing 1 required positional argument,,1586477863.0,,,
75,"['html', 'css', 'angular']","{'account_id': 3479650, 'reputation': 133, 'user_id': 2912069, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/db4c9a583b506ceb7dfaa727ca55e6a6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Javier Coronel', 'link': 'https://stackoverflow.com/users/2912069/javier-coronel'}",True,49,61470494.0,1,0,1658335448,1588030881,61470315,CC BY-SA 4.0,https://stackoverflow.com/questions/61470315/angular-not-able-to-redirect-to-another-web-page,"Angular, not able to redirect to another web page",,,,,
76,"['javascript', 'html', 'jquery', 'settimeout', 'delay']","{'account_id': 7975254, 'reputation': 187, 'user_id': 6018646, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-SCbp8tNMZwA/AAAAAAAAAAI/AAAAAAAABNg/RB3GdLq_7fc/photo.jpg?sz=256', 'display_name': 'Umang Gupta', 'link': 'https://stackoverflow.com/users/6018646/umang-gupta'}",True,230,,3,0,1658283411,1588023525,61468901,CC BY-SA 4.0,https://stackoverflow.com/questions/61468901/implement-jquery-like-functions-addclass-removeclass-and-delay-in-javascript,"Implement jquery like functions addClass, removeClass and delay in Javascript",,1588099902.0,,,
77,"['html', 'jquery', 'css', 'components', 'navbar']","{'account_id': 18383289, 'reputation': 13, 'user_id': 13390931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7f762363e555ee3c1bae77b91bbb7d92?s=256&d=identicon&r=PG&f=1', 'display_name': 'stackfriend007', 'link': 'https://stackoverflow.com/users/13390931/stackfriend007'}",True,296,61388577.0,1,1,1658258584,1587648612,61388467,CC BY-SA 4.0,https://stackoverflow.com/questions/61388467/bootstrap-navbar-hamburger-does-not-collapse-when-clicked,Bootstrap Navbar hamburger does not collapse when clicked,,,,,
