,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
50,"['c++', 'c', 'linux', 'posix', 'glibc']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,37286,12839498.0,3,18,1635776915,1329961547,9405985,CC BY-SA 4.0,https://stackoverflow.com/questions/9405985/linux-executing-child-process-with-piped-stdin-stdout,Linux: Executing child process with piped stdin/stdout,,1635776915.0,,,,
51,"['c', 'gcc']","{'account_id': 1140218, 'reputation': 7507, 'user_id': 1124350, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/50953f81a4ba47e3b87aaa744ff20ef9?s=256&d=identicon&r=PG', 'display_name': 'Fabricio', 'link': 'https://stackoverflow.com/users/1124350/fabricio'}",True,22435,9168371.0,4,15,1635326423,1328566588,9168150,CC BY-SA 3.0,https://stackoverflow.com/questions/9168150/implicit-declaration-using-std-c99,implicit declaration using -std=c99,,1476893583.0,,,,
52,"['c', 'arrays', 'compare', 'int', 'c99']","{'account_id': 1088581, 'reputation': 4495, 'user_id': 1083734, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/c2a5df1087b974441106b604a4cf1c27?s=256&d=identicon&r=PG', 'display_name': 'user1083734', 'link': 'https://stackoverflow.com/users/1083734/user1083734'}",True,40114,9120099.0,5,12,1634306548,1328217168,9120065,CC BY-SA 3.0,https://stackoverflow.com/questions/9120065/best-way-to-compare-two-int-arrays-of-the-same-length,Best way to compare two int arrays of the same length?,,1328224746.0,,,,
53,"['c', 'clang', 'llvm', 'bitcode']","{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,129727,9149406.0,5,182,1633963268,1328441684,9148890,CC BY-SA 4.0,https://stackoverflow.com/questions/9148890/how-to-make-clang-compile-to-llvm-ir,How to make clang compile to llvm IR,,1633963268.0,,,,
54,"['c', 'lex']","{'account_id': 126407, 'reputation': 1239, 'user_id': 322885, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c1fc9ba5afd4fd9e350ef8009a4dac8f?s=256&d=identicon&r=PG', 'display_name': 'idealistikz', 'link': 'https://stackoverflow.com/users/322885/idealistikz'}",True,29708,,6,12,1633770127,1330069505,9427145,CC BY-SA 3.0,https://stackoverflow.com/questions/9427145/how-do-i-remove-the-following-implicit-declaration-of-function-warnings,How do I remove the following &#39;implicit declaration of function&#39; warnings?,,1330070785.0,,,,
55,"['c', 'linux', 'unix']","{'account_id': 551559, 'reputation': 13590, 'user_id': 916439, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/6959855c2d9a57af900f917947a27f77?s=256&d=identicon&r=PG', 'display_name': 'Whoami', 'link': 'https://stackoverflow.com/users/916439/whoami'}",True,52346,9260283.0,2,12,1633428300,1329133490,9259912,CC BY-SA 3.0,https://stackoverflow.com/questions/9259912/how-to-find-per-user-disk-space-usage,how to find per-user disk-space-usage?,,1347965270.0,,,,
56,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user1234689'}",True,1001,,1,2,1633043952,1330312128,9459560,CC BY-SA 3.0,https://stackoverflow.com/questions/9459560/am-i-using-scanf-incorrectly,Am I using scanf incorrectly?,,1330313905.0,,,,
57,"['c++', 'c', 'inline', 'c99', 'forward-declaration']","{'account_id': 79346, 'reputation': 55872, 'user_id': 225074, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/dea26ac1ef8259140d28aa8b5ba4f1b3?s=256&d=identicon&r=PG', 'display_name': 'Thomas Matthews', 'link': 'https://stackoverflow.com/users/225074/thomas-matthews'}",True,11307,9317494.0,3,20,1632266944,1329419223,9317473,CC BY-SA 3.0,https://stackoverflow.com/questions/9317473/forward-declaration-of-inline-functions,Forward declaration of inline functions,,,,,,
58,"['c', 'function', 'c-preprocessor']","{'account_id': 459147, 'reputation': 3365, 'user_id': 859453, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/b1238bfa1241c414bc0f411984c89487?s=256&d=identicon&r=PG', 'display_name': 'Kyrol', 'link': 'https://stackoverflow.com/users/859453/kyrol'}",True,99228,9104712.0,11,118,1630444483,1328136624,9104568,CC BY-SA 4.0,https://stackoverflow.com/questions/9104568/macro-vs-function-in-c,Macro vs Function in C,,1617914142.0,,,,
59,"['c', 'loops', 'syntax', 'for-loop']","{'account_id': 1234716, 'reputation': 61, 'user_id': 1198546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0c3e57c7ffd3db0c296e08b3b0e76b30?s=256&d=identicon&r=PG', 'display_name': 'Lolo_Fsho', 'link': 'https://stackoverflow.com/users/1198546/lolo-fsho'}",True,2417,,4,6,1630192615,1328748980,9204018,CC BY-SA 4.0,https://stackoverflow.com/questions/9204018/understanding-the-exit-condition-of-a-for-loop,Understanding the exit condition of a &#39;for&#39; loop,,1578941506.0,,,,
60,"['c', 'malloc', 'heap-memory']","{'account_id': 238168, 'reputation': 201, 'user_id': 506874, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/7b85755df03855993a31513b449aaa28?s=256&d=identicon&r=PG', 'display_name': 'MouJian', 'link': 'https://stackoverflow.com/users/506874/moujian'}",True,606,9157398.0,3,3,1629310822,1328516802,9157366,CC BY-SA 4.0,https://stackoverflow.com/questions/9157366/why-malloc-always-return-a-address-of-0x8,why malloc always return a address of 0x???????8,,1629310822.0,,,,
61,"['c', 'windows', 'cmd', 'command-prompt', 'textcolor']","{'account_id': 473737, 'reputation': 5310, 'user_id': 883015, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/9672d117e4afd65f2dd4336bebc746c0?s=256&d=identicon&r=PG', 'display_name': 'Joe DF', 'link': 'https://stackoverflow.com/users/883015/joe-df'}",True,37444,9203489.0,3,18,1627580767,1328744709,9203362,CC BY-SA 4.0,https://stackoverflow.com/questions/9203362/c-color-text-in-terminal-applications-in-windows,C color text in terminal applications in windows,,1627580767.0,,,,
62,"['c', 'pthreads']","{'account_id': 1254020, 'reputation': 133, 'user_id': 1213876, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fffb2663ab3f5dffe5f973d5aa1cca8b?s=256&d=identicon&r=PG', 'display_name': 'ChrisL', 'link': 'https://stackoverflow.com/users/1213876/chrisl'}",True,11334,9313609.0,4,13,1627260748,1329403979,9313428,CC BY-SA 3.0,https://stackoverflow.com/questions/9313428/getting-eperm-when-calling-pthread-create-for-sched-fifo-thread-as-root-on-lin,Getting EPERM when calling pthread_create() for SCHED_FIFO thread as root on Linux,,,,,,
63,"['c', 'windows', 'acpi']","{'account_id': 113220, 'reputation': 15953, 'user_id': 298288, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/20c1f68b1bb5c87878c69d5442855a28?s=256&d=identicon&r=PG', 'display_name': 'stefan.at.wpf', 'link': 'https://stackoverflow.com/users/298288/stefan-at-wpf'}",True,5018,,2,20,1625958273,1329858751,9385252,CC BY-SA 4.0,https://stackoverflow.com/questions/9385252/access-laptop-embedded-fan-controller-programmatically,Access Laptop Embedded Fan Controller programmatically?,,1625958273.0,,,,
64,"['c++', 'c', 'compiler-construction']","{'account_id': 993412, 'reputation': 2597, 'user_id': 1010005, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/674eb52ea4f619e0db70250d16b3e2e6?s=256&d=identicon&r=PG', 'display_name': 'user1010005', 'link': 'https://stackoverflow.com/users/1010005/user1010005'}",True,23076,9429536.0,2,200,1625670280,1330080777,9429491,CC BY-SA 4.0,https://stackoverflow.com/questions/9429491/how-are-gcc-and-g-bootstrapped,How are GCC and g++ bootstrapped?,,1561050068.0,,,,
65,"['c', 'macos', 'unix', 'mach']","{'account_id': 899205, 'reputation': 5202, 'user_id': 1526152, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/187937a15f1778201dcacc26520fdc92?s=256&d=identicon&r=PG', 'display_name': 'fdh', 'link': 'https://stackoverflow.com/users/1526152/fdh'}",True,307,9154793.0,1,2,1625448226,1328484702,9154111,CC BY-SA 4.0,https://stackoverflow.com/questions/9154111/what-is-cpu-state-max,What is CPU_STATE_MAX?,,1625448226.0,,,,
66,"['c++', 'c', 'concurrency', 'mutex', 'producer-consumer']","{'account_id': 1249528, 'reputation': 179, 'user_id': 1210238, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3ebdf285bc057f51ec0a0828f6a65285?s=256&d=identicon&r=PG', 'display_name': 'Dan P.', 'link': 'https://stackoverflow.com/users/1210238/dan-p'}",True,21692,9396587.0,5,5,1624386626,1329919225,9396279,CC BY-SA 3.0,https://stackoverflow.com/questions/9396279/consumer-producer-in-c,consumer/producer in c++,,1329919991.0,,,,
67,"['c', 'memory', 'heap-memory', 'allocation', 'stack-memory']","{'account_id': 484535, 'reputation': 315, 'user_id': 900264, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/8422e42761195a1f22223bd9cdc10178?s=256&d=identicon&r=PG', 'display_name': 'fgfjhgrjr erjhm', 'link': 'https://stackoverflow.com/users/900264/fgfjhgrjr-erjhm'}",True,1501,,1,2,1624353968,1328638546,9181560,CC BY-SA 4.0,https://stackoverflow.com/questions/9181560/heap-and-stack-issues-with-structs-c-programming,Heap and Stack issues with Structs - C programming,,1624353968.0,,,,
68,"['c', 'parameters', 'volatile']","{'account_id': 2955, 'reputation': 34000, 'user_id': 4194, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b3ff30dabe2347263297c1a405d0c766?s=256&d=identicon&r=PG', 'display_name': 'dmeister', 'link': 'https://stackoverflow.com/users/4194/dmeister'}",True,13277,9363968.0,5,20,1619438501,1329752593,9363899,CC BY-SA 4.0,https://stackoverflow.com/questions/9363899/why-mark-function-argument-as-volatile,Why mark function argument as volatile,,1598269012.0,,,,
69,"['c', 'gtk', 'gobject']","{'account_id': 134778, 'reputation': 10209, 'user_id': 337149, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/3bbd41f2b74254f902cfe20acef9030b?s=256&d=identicon&r=PG', 'display_name': 'August Karlstrom', 'link': 'https://stackoverflow.com/users/337149/august-karlstrom'}",True,2340,9093064.0,2,2,1619088442,1328060306,9089592,CC BY-SA 3.0,https://stackoverflow.com/questions/9089592/how-do-i-connect-gtkaction-signal,How do I connect GtkAction signal?,,,,,,
70,"['c', 'linux', 'macos', 'compilation', 'executable']","{'account_id': 441640, 'reputation': 1849, 'user_id': 831845, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/3d48d70f0df4d3a1ad29d37f51a89763?s=256&d=identicon&r=PG', 'display_name': 'bgroenks', 'link': 'https://stackoverflow.com/users/831845/bgroenks'}",True,14364,9439548.0,5,27,1618936213,1330125532,9439436,CC BY-SA 3.0,https://stackoverflow.com/questions/9439436/is-a-linux-executable-compatible-with-os-x,Is a Linux executable &quot;compatible&quot; with OS X?,,1330135088.0,,,,
71,"['c', 'ubuntu', 'svm']","{'account_id': 1139665, 'reputation': 1081, 'user_id': 1123924, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/43f26265b976c8dd922570299475af1d?s=256&d=identicon&r=PG&f=1', 'display_name': 'wrahool', 'link': 'https://stackoverflow.com/users/1123924/wrahool'}",True,2259,,2,2,1616434665,1329221214,9276579,CC BY-SA 3.0,https://stackoverflow.com/questions/9276579/svm-learn-command-of-svm-light-not-working,svm_learn command of svm_light not working,,,,,,
72,"['c', 'binary', 'int', 'bit-manipulation', 'unsigned']","{'user_type': 'does_not_exist', 'display_name': 'user1139103'}",True,48008,,14,11,1615452383,1328391735,9144800,CC BY-SA 3.0,https://stackoverflow.com/questions/9144800/c-reverse-bits-in-unsigned-integer,C reverse bits in unsigned integer,,1328392441.0,,,,
73,"['c++', 'c', 'opencv', 'image-processing']","{'account_id': 59072, 'reputation': 90763, 'user_id': 176769, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/PckCW.png?s=256&g=1', 'display_name': 'karlphillip', 'link': 'https://stackoverflow.com/users/176769/karlphillip'}",True,6187,20673435.0,2,13,1614621533,1329136893,9260717,CC BY-SA 4.0,https://stackoverflow.com/questions/9260717/displacement-map-filter-in-opencv,Displacement Map Filter in OpenCV,,1614621533.0,,,,
74,"['c', 'linux']","{'account_id': 327496, 'reputation': 1795, 'user_id': 649910, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/265acb6f73379303762ecbdb407e451b?s=256&d=identicon&r=PG', 'display_name': 'Mariusz', 'link': 'https://stackoverflow.com/users/649910/mariusz'}",True,71085,9097248.0,8,30,1614517693,1328105470,9097201,CC BY-SA 3.0,https://stackoverflow.com/questions/9097201/how-to-get-current-process-name-in-linux,How to get current process name in linux?,,1370435827.0,,,,
75,"['python', 'c', 'performance', 'compiler-construction']","{'account_id': 893475, 'reputation': 17935, 'user_id': 931303, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f1798bf4504775c89be6686fa6fc74e3?s=256&d=identicon&r=PG', 'display_name': 'Jorge Leitao', 'link': 'https://stackoverflow.com/users/931303/jorge-leitao'}",True,370544,9191474.0,9,212,1614355714,1328696453,9191388,CC BY-SA 3.0,https://stackoverflow.com/questions/9191388/it-is-more-efficient-to-use-if-return-return-or-if-else-return,It is more efficient to use if-return-return or if-else-return?,1581638324.0,1479107779.0,,,,
76,"['c', 'qt', 'gdb', 'qt-creator', 'debug-symbols']","{'account_id': 398399, 'reputation': 9485, 'user_id': 763053, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/68fdb443d91137df1411a119e2a3287f?s=256&d=identicon&r=PG', 'display_name': 'zeboidlund', 'link': 'https://stackoverflow.com/users/763053/zeboidlund'}",True,6585,,2,1,1614219355,1329818775,9375580,CC BY-SA 3.0,https://stackoverflow.com/questions/9375580/getting-the-qt-debugger-to-work-gdb,Getting the Qt Debugger to work (GDB),,1440623342.0,,,,
77,"['c++', 'c', 'linux', 'emacs', 'coding-style']","{'account_id': 367812, 'reputation': 12547, 'user_id': 714232, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/5c961cd3b42bb2667dff836fd27c1418?s=256&d=identicon&r=PG', 'display_name': 'haziz', 'link': 'https://stackoverflow.com/users/714232/haziz'}",True,6174,9455372.0,7,10,1613891345,1330271533,9454489,CC BY-SA 3.0,https://stackoverflow.com/questions/9454489/emacs-brace-and-bracket-highlighting,Emacs Brace and Bracket Highlighting?,,1408914133.0,,,,
78,"['c', 'linux', 'x86-64', 'mmap', 'memory-alignment']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,1776,9453334.0,4,1,1613482875,1330259462,9453083,CC BY-SA 4.0,https://stackoverflow.com/questions/9453083/how-does-posix-memalign-differ-from-mmap,How does posix_memalign differ from mmap,,1613482875.0,,,,
79,"['c', 'eclipse', 'eclipse-cdt', 'standard-library']","{'account_id': 320735, 'reputation': 20861, 'user_id': 639165, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3c6e4f9908e8279241e41e6f204df940?s=256&d=identicon&r=PG', 'display_name': 'Derrick Zhang', 'link': 'https://stackoverflow.com/users/639165/derrick-zhang'}",True,275751,9337926.0,14,106,1613239669,1329529170,9337757,CC BY-SA 4.0,https://stackoverflow.com/questions/9337757/unresolved-inclusion-error-with-eclipse-cdt-for-c-standard-library-headers,&quot;Unresolved inclusion&quot; error with Eclipse CDT for C standard library headers,1587716702.0,1613239669.0,,,,
80,"['c++', 'c', 'eclipse', 'include']","{'account_id': 373347, 'reputation': 6911, 'user_id': 722929, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/YorDy.jpg?s=256&g=1', 'display_name': 'Tobber', 'link': 'https://stackoverflow.com/users/722929/tobber'}",True,15405,9273145.0,2,20,1612066810,1329202431,9272882,CC BY-SA 3.0,https://stackoverflow.com/questions/9272882/eclipse-cdt-c-c-include-a-header-file-from-another-project,Eclipse CDT C/C++: Include a header file from another project,,,,,,
81,"['c++', 'c', 'gcc']","{'account_id': 23458, 'reputation': 17960, 'user_id': 58805, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/9e65438df95dc28b6024e20e11562dc3?s=256&d=identicon&r=PG', 'display_name': 'Calmarius', 'link': 'https://stackoverflow.com/users/58805/calmarius'}",True,251,,2,4,1611385421,1328262436,9126627,CC BY-SA 3.0,https://stackoverflow.com/questions/9126627/how-to-make-gcc-report-every-occurence-of-an-undeclared-symbol,How to make GCC report every occurence of an undeclared symbol?,,,,,,
82,"['c++', 'c', 'ascii', 'sublimetext']","{'account_id': 165721, 'reputation': 12853, 'user_id': 389405, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/7dc28714614dc8bf86b8923445c7a0b5?s=256&d=identicon&r=PG', 'display_name': 'Gui13', 'link': 'https://stackoverflow.com/users/389405/gui13'}",True,13755,9362865.0,5,13,1611175503,1329748086,9362728,CC BY-SA 3.0,https://stackoverflow.com/questions/9362728/ascii-art-comments-in-c-c-headers-and-code-files,ASCII Art comments in C/C++ headers and code files,,,,,,
