,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
48,"['c', 'visual-studio', 'visual-c++', 'vcpkg']","{'account_id': 21088364, 'reputation': 1, 'user_id': 15500889, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c40d6f40d33a1f9b43a00981e7d8d25?s=256&d=identicon&r=PG&f=1', 'display_name': 'Frankyuz', 'link': 'https://stackoverflow.com/users/15500889/frankyuz'}",False,819,1,0,1649924809,1616953471,66844359,CC BY-SA 4.0,https://stackoverflow.com/questions/66844359/problems-installing-vcpkg-for-visual-studio,Problems installing vcpkg for visual studio,,1617005851.0,,,,
49,"['c', 'visual-studio-code', 'header-files', 'bgi']","{'account_id': 14629875, 'reputation': 464, 'user_id': 10566045, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8ac21b657a2f792ed468892a8170dd6c?s=256&d=identicon&r=PG&f=1', 'display_name': 'TopchetoEU', 'link': 'https://stackoverflow.com/users/10566045/topchetoeu'}",False,114,0,0,1649271537,1615324680,66554912,CC BY-SA 4.0,https://stackoverflow.com/questions/66554912/vs-code-cannot-open-source-graphics-h-although-c-mingw-libs-is-added-to,"VS Code cannot open source &quot;graphics.h&quot;, although &quot;C:/MinGW/libs/**&quot; is added to includePath",,1649271537.0,,,,
50,"['c', 'atom-editor', 'mingw-w64', 'bgi']","{'account_id': 18389055, 'reputation': 59, 'user_id': 13395285, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aeff8077ebf8a2124f86eef3e189f441?s=256&d=identicon&r=PG&f=1', 'display_name': 'jwdomain', 'link': 'https://stackoverflow.com/users/13395285/jwdomain'}",False,122,0,0,1649271527,1616515134,66766787,CC BY-SA 4.0,https://stackoverflow.com/questions/66766787/how-can-i-set-graphics-h-to-atom,How can i set graphics.h to Atom?,,1649271527.0,,,,
51,"['c', 'typedef', 'kernighan-and-ritchie']","{'account_id': 20073764, 'reputation': 53, 'user_id': 14717922, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-f4SzOPyzvKY/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmFI5W60rlh0YGadwT33cBgf1uuiQ/s96-c/photo.jpg?sz=256', 'display_name': 'Abhishek Jaiswal', 'link': 'https://stackoverflow.com/users/14717922/abhishek-jaiswal'}",True,181,5,0,1649159231,1615346802,66557917,CC BY-SA 4.0,https://stackoverflow.com/questions/66557917/what-does-this-typedef-declaration-mean,What does this typedef declaration mean?,,1615349955.0,,,,
52,"['c', 'linux', 'sockets']","{'account_id': 4323398, 'reputation': 1523, 'user_id': 3530848, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'hamidi', 'link': 'https://stackoverflow.com/users/3530848/hamidi'}",True,750,1,2,1648592544,1616080530,66693916,CC BY-SA 4.0,https://stackoverflow.com/questions/66693916/can-a-raw-socket-be-bound-to-an-ipport-instead-of-an-interface,Can a RAW socket be bound to an ip:port instead of an interface?,66694424.0,,,,,
53,"['ios', 'c', 'swift', 'finance', 'plaid']","{'account_id': 21106292, 'reputation': 1, 'user_id': 15515211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a841af11b4a52ec460e5d3dfaa156dc6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Casper Yonel', 'link': 'https://stackoverflow.com/users/15515211/casper-yonel'}",False,147,1,-1,1648350471,1617117428,66873736,CC BY-SA 4.0,https://stackoverflow.com/questions/66873736/integrating-plaid-api-on-front-end,Integrating Plaid API on Front End?,,,,,,
54,"['c', 'linux', 'fork', 'vfork']","{'account_id': 11571298, 'reputation': 5131, 'user_id': 8477999, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f8172e1919af53269de92316dcf03a03?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gem Taylor', 'link': 'https://stackoverflow.com/users/8477999/gem-taylor'}",True,343,4,4,1648068887,1615300523,66548922,CC BY-SA 4.0,https://stackoverflow.com/questions/66548922/can-a-fork-child-determine-whether-it-is-a-fork-or-a-vfork,Can a fork child determine whether it is a fork or a vfork?,66554980.0,1615375288.0,,,,
55,"['c', 'linux-kernel', 'x86', 'cpu-architecture', 'cpu-cache']","{'account_id': 19278328, 'reputation': 285, 'user_id': 14090817, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/797f3fcd1b8c673eba0b87a9ae154c3c?s=256&d=identicon&r=PG&f=1', 'display_name': 'user45698746', 'link': 'https://stackoverflow.com/users/14090817/user45698746'}",True,345,1,8,1646445288,1616541617,66772632,CC BY-SA 4.0,https://stackoverflow.com/questions/66772632/how-to-explicitly-load-a-structure-into-l1d-cache-weird-results-with-invd-with,How to explicitly load a structure into L1d cache? Weird results with INVD with CR0.CD = 1 on isolated core with/without hyperthreading,66774808.0,1646445288.0,,,,
56,"['c', 'malloc', 'virtual-memory', 'ps', 'page-fault']","{'account_id': 21076938, 'reputation': 43, 'user_id': 15492138, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/58eafdec086e3703da9e3c12b0e64eb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Cabbage', 'link': 'https://stackoverflow.com/users/15492138/cabbage'}",True,781,1,4,1645427341,1616823676,66828363,CC BY-SA 4.0,https://stackoverflow.com/questions/66828363/why-does-malloc-cause-minor-page-fault,Why does malloc() cause minor page fault?,66829183.0,1645427271.0,,,,
57,"['c++', 'c', 'stm32', 'qemu', 'ceedling']","{'account_id': 21052092, 'reputation': 23, 'user_id': 15472214, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3757725457596618/picture?type=large', 'display_name': 'nero', 'link': 'https://stackoverflow.com/users/15472214/nero'}",False,427,2,1,1644414878,1616616143,66788507,CC BY-SA 4.0,https://stackoverflow.com/questions/66788507/how-to-run-stm32-unit-tests-on-linux-pc,How to run stm32 unit tests on Linux PC?,,,,,,
58,"['c', 'enums']","{'account_id': 11478094, 'reputation': 11, 'user_id': 8413056, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/206191516577814/picture?type=large', 'display_name': 'Borzi Bob&#243;', 'link': 'https://stackoverflow.com/users/8413056/borzi-bob%c3%b3'}",False,46,0,1,1643455250,1615035232,66505844,,https://stackoverflow.com/questions/66505844/why-use-use-define-in-an-enum-block,Why use use #define in an enum block?,,1615104139.0,1643455198.0,Duplicate,,
59,"['c', 'stm32', 'hal', 'crc16']","{'account_id': 10972219, 'reputation': 995, 'user_id': 9360663, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eAhe5.png?s=256&g=1', 'display_name': 'po.pe', 'link': 'https://stackoverflow.com/users/9360663/po-pe'}",True,1868,1,0,1643016827,1616511068,66765596,CC BY-SA 4.0,https://stackoverflow.com/questions/66765596/stm32-hal-crc-16-bit,STM32 HAL_CRC 16 Bit,66773551.0,1618945550.0,,,,
60,"['c', 'memory', 'valgrind']","{'account_id': 17319748, 'reputation': 61, 'user_id': 12545483, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-lb0lJ32tkkI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc2xwmEFcFekmLiMjBY6x8L5u6Dtw/photo.jpg?sz=256', 'display_name': 'Ignatella', 'link': 'https://stackoverflow.com/users/12545483/ignatella'}",True,318,1,0,1642060635,1615933696,66664331,CC BY-SA 4.0,https://stackoverflow.com/questions/66664331/valgrind-realloc-uninitialised-value-was-created-by-a-heap-allocation,Valgrind: REALLOC Uninitialised value was created by a heap allocation,66664670.0,1642060635.0,,,,
61,['c'],"{'account_id': 21046223, 'reputation': 21, 'user_id': 15467507, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhjxlsLuj6Veh3ERKJs0Qcmi7Nn9X1yW63CgNpJ=k-s256', 'display_name': 'Holiday-Pineapple', 'link': 'https://stackoverflow.com/users/15467507/holiday-pineapple'}",True,235,1,1,1642041900,1616573062,66776967,CC BY-SA 4.0,https://stackoverflow.com/questions/66776967/finding-words-with-three-consecutive-alphabetical-letters,Finding words with Three consecutive alphabetical letters,66777033.0,1642041900.0,,,,
62,"['c', 'printf']","{'account_id': 20891268, 'reputation': 91, 'user_id': 15346569, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gi3NVbcfdjw3fBTr7sQgFadvVvlL2T3EIkhV29A=k-s256', 'display_name': 'kori the newbie', 'link': 'https://stackoverflow.com/users/15346569/kori-the-newbie'}",True,114,1,0,1641640796,1615113759,66515596,CC BY-SA 4.0,https://stackoverflow.com/questions/66515596/is-it-necessary-to-use-the-6-precision-specifier-when-using-e-in-printf,Is it necessary to use the &quot;.6&quot; precision specifier when using &quot;%e&quot; in printf?,,1641640796.0,,,,
63,"['c', 'binary-search-tree']","{'user_type': 'does_not_exist', 'display_name': 'user15356227'}",False,707,2,1,1641572781,1615233672,66536347,CC BY-SA 4.0,https://stackoverflow.com/questions/66536347/delete-function-binary-search-tree-bst-with-parent-passing-the-tree-pointer-as-a,Delete function binary search tree BST with parent passing the tree pointer as argument,,,,,,
64,"['c', 'exception', 'windows-kernel', 'minifilter']","{'account_id': 19613264, 'reputation': 51, 'user_id': 14355367, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c7d3638b48af3b8220f464d777b08e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'jaykr', 'link': 'https://stackoverflow.com/users/14355367/jaykr'}",False,200,0,0,1641548097,1614676772,66436522,CC BY-SA 4.0,https://stackoverflow.com/questions/66436522/blue-screen-crash-in-minifilter,Blue screen crash in Minifilter,,,,,,
65,"['c', 'loops', 'iteration', 'output', 'stdout']","{'account_id': 12620549, 'reputation': 308, 'user_id': 9176212, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cd7ec8c8da33fd1a3023d289f513ead?s=256&d=identicon&r=PG', 'display_name': 'Majd', 'link': 'https://stackoverflow.com/users/9176212/majd'}",True,75,1,2,1640809891,1615905777,66657489,CC BY-SA 4.0,https://stackoverflow.com/questions/66657489/formatted-output-in-c-based-on-end-condition,Formatted output in C based on end condition,66657631.0,1640809891.0,,,,
66,"['arrays', 'c', 'bit-manipulation', 'bit', 'lookup-tables']","{'account_id': 17598658, 'reputation': 481, 'user_id': 12769096, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nkDIG.jpg?s=256&g=1', 'display_name': 'NoobCoder', 'link': 'https://stackoverflow.com/users/12769096/noobcoder'}",False,232,1,0,1640594861,1615834638,66644033,CC BY-SA 4.0,https://stackoverflow.com/questions/66644033/reverse-mirror-64-bits-with-a-look-up-table-in-c,Reverse / Mirror 64 bits with a look up table in C,,1615835553.0,,,,
67,"['arrays', 'c', 'matrix']","{'account_id': 20723371, 'reputation': 17, 'user_id': 15217211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/25b773e67437ad6c082eac7281f93d42?s=256&d=identicon&r=PG&f=1', 'display_name': 'Adrian', 'link': 'https://stackoverflow.com/users/15217211/adrian'}",False,184,0,0,1639596206,1614630283,66429144,CC BY-SA 4.0,https://stackoverflow.com/questions/66429144/spiral-2d-array-starting-from-the-bottom,spiral 2d array starting from the bottom,,1614633584.0,,,,
68,"['c', 'printf', 'scanf', 'char16-t', 'char32-t']","{'account_id': 17077819, 'reputation': 1561, 'user_id': 12357035, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/XT9DZ.png?s=256&g=1', 'display_name': 'Sourav Kannantha B', 'link': 'https://stackoverflow.com/users/12357035/sourav-kannantha-b'}",True,1884,2,1,1638542970,1616998146,66849407,CC BY-SA 4.0,https://stackoverflow.com/questions/66849407/how-to-handle-char16-t-or-char32-t-with-printf-and-scanf-in-c,How to handle char16_t or char32_t with printf and scanf in C?,66850999.0,1617009958.0,,,,
69,"['arrays', 'c', 'file', 'parsing']","{'account_id': 16328169, 'reputation': 19, 'user_id': 11792240, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ad67sU2Ktk8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdfdV-yRbQhzia6PFv0VdPLoCvyLQ/photo.jpg?sz=256', 'display_name': 'Daniel Nowak', 'link': 'https://stackoverflow.com/users/11792240/daniel-nowak'}",False,73,1,-2,1638449032,1615135559,66518911,CC BY-SA 4.0,https://stackoverflow.com/questions/66518911/advent-of-code-2020-day-3-answer-always-1-less-than-expected,Advent Of Code 2020 Day 3: Answer always 1 less than expected,,1638449032.0,,,,
70,"['arrays', 'c', 'loops', 'scanf']","{'account_id': 18903359, 'reputation': 11, 'user_id': 13790967, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgQT9dnAaygP2AyVJyhW-mWTVTYp38by6knwS8R=k-s256', 'display_name': 'syeda sughra', 'link': 'https://stackoverflow.com/users/13790967/syeda-sughra'}",False,51,1,0,1638144601,1615139064,66519523,CC BY-SA 4.0,https://stackoverflow.com/questions/66519523/why-is-scanf-running-taking-my-second-input,Why is scanf running taking my second input?,,,,,,
71,['c'],"{'account_id': 16876015, 'reputation': 37, 'user_id': 12203412, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-21oon2gKbjQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reuVBn6MrTz6dMeDdRMV_UZxFl6jQ/photo.jpg?sz=256', 'display_name': 'Bot Fred', 'link': 'https://stackoverflow.com/users/12203412/bot-fred'}",True,483,4,1,1637760143,1617132026,66877214,CC BY-SA 4.0,https://stackoverflow.com/questions/66877214/getting-input-of-variable-length-in-c,getting input of variable length in C,66877623.0,1617199534.0,,,,
72,"['c', 'arduino', 'bluetooth-lowenergy', 'esp32', 'arduino-esp32']","{'account_id': 21029333, 'reputation': 3, 'user_id': 15454067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08e0e38fdb39b37e6c7187e1298b00db?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hendri', 'link': 'https://stackoverflow.com/users/15454067/hendri'}",True,1119,3,-1,1636983459,1616459749,66755676,CC BY-SA 4.0,https://stackoverflow.com/questions/66755676/ble-scanner-device-found-0,BLE Scanner Device Found 0,66863063.0,,,,,
73,"['c', 'compiler-warnings']","{'account_id': 6820, 'reputation': 14691, 'user_id': 11589, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/54f226385450ee11f20bd512d15e3888?s=256&d=identicon&r=PG', 'display_name': 'shodanex', 'link': 'https://stackoverflow.com/users/11589/shodanex'}",True,102,1,0,1636872353,1617017232,66853397,CC BY-SA 4.0,https://stackoverflow.com/questions/66853397/how-to-trigger-an-integer-conversion-warning-when-passing-an-enum-instead-of-a-p,How to trigger an integer conversion warning when passing an enum instead of a pointer,66853786.0,1636872353.0,,,,
74,"['c', 'binaryfiles', 'tar']","{'account_id': 13798008, 'reputation': 103, 'user_id': 9964115, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/J9azd.jpg?s=256&g=1', 'display_name': 'Mateaș Mario', 'link': 'https://stackoverflow.com/users/9964115/matea%c8%99-mario'}",False,394,1,1,1636872177,1615736662,66626429,CC BY-SA 4.0,https://stackoverflow.com/questions/66626429/what-header-variables-do-i-need-to-use-to-extract-a-tar-file,What header variables do I need to use to extract a tar file,,,,,,
75,"['c', 'nintendo-ds', 'libnds']","{'account_id': 17818340, 'reputation': 85, 'user_id': 12941333, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3830ac4c10bdaf2e26782dde39a4393?s=256&d=identicon&r=PG&f=1', 'display_name': 'JuanR4140', 'link': 'https://stackoverflow.com/users/12941333/juanr4140'}",True,421,1,1,1636054202,1616987943,66848359,CC BY-SA 4.0,https://stackoverflow.com/questions/66848359/how-can-i-display-sprites-on-screen-on-the-nintendo-ds-using-nflib,How can I display sprites on screen on the Nintendo DS using nflib?,69841629.0,,,,,
76,"['c', 'clang', 'compiler-flags']","{'account_id': 1902120, 'reputation': 2607, 'user_id': 2250791, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/e72d4f734d39c777f543025d36d4de4e?s=256&d=identicon&r=PG', 'display_name': 'Camden Narzt', 'link': 'https://stackoverflow.com/users/2250791/camden-narzt'}",False,574,0,1,1635940910,1617077571,66864697,CC BY-SA 4.0,https://stackoverflow.com/questions/66864697/why-does-clang-ignore-inline-threshold-flag,Why does clang ignore inline threshold flag?,,,,,,
77,"['arrays', 'c', 'function', 'matrix']","{'user_type': 'does_not_exist', 'display_name': 'user15389806'}",True,94,1,0,1635710407,1615657936,66616729,CC BY-SA 4.0,https://stackoverflow.com/questions/66616729/c-wrong-matrix-values-when-printing-them-in-main,C: Wrong matrix values when printing them in main(),66616904.0,1635710407.0,,,,
78,"['c', 'algorithm', 'sorting', 'quicksort']","{'account_id': 19615181, 'reputation': 655, 'user_id': 15394019, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0b8Tt.jpg?s=256&g=1', 'display_name': 'mindoverflow', 'link': 'https://stackoverflow.com/users/15394019/mindoverflow'}",True,1007,2,-2,1634912731,1615823338,66641276,CC BY-SA 4.0,https://stackoverflow.com/questions/66641276/quick-sort-lomuto-partition-algorithm-alternate-implementation-analysis,Quick sort &quot;lomuto&quot; partition algorithm: alternate implementation analysis,66642267.0,1615826468.0,,,,
79,"['c', 'linux', 'printf', 'scanf', 'buffering']","{'account_id': 17925531, 'reputation': 71, 'user_id': 13024289, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-vAGT6J1Seuw/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDxmfDkSBncrLWIcxSAfXS3OxWDrA/photo.jpg?sz=256', 'display_name': 'user13024289', 'link': 'https://stackoverflow.com/users/13024289/user13024289'}",True,497,2,4,1634767211,1616754811,66815208,CC BY-SA 4.0,https://stackoverflow.com/questions/66815208/how-is-printf-getting-flushed-before-scanf-is-executed,How is printf getting flushed before scanf is executed?,66815321.0,1616756009.0,,,,
80,"['c', 'pointers', 'language-lawyer', 'undefined-behavior', 'dangling-pointer']","{'account_id': 4060173, 'reputation': 29372, 'user_id': 6699433, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/1mOTM.jpg?s=256&g=1', 'display_name': 'klutt', 'link': 'https://stackoverflow.com/users/6699433/klutt'}",True,220,1,4,1633638982,1615578205,66606248,CC BY-SA 4.0,https://stackoverflow.com/questions/66606248/is-it-ub-to-return-a-pointer-to-local-variable,Is it UB to return a pointer to local variable?,,1633638982.0,,,,
