,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,locked_date
48,"['c', 'macos', 'lldb']","{'account_id': 26614316, 'reputation': 1, 'user_id': 20234008, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0msUNJm2mgFoJXEAEX4o5x458krvfURdwDCLCE=k-s256', 'display_name': 'Sean Thomas', 'link': 'https://stackoverflow.com/users/20234008/sean-thomas'}",False,38,1,0,1667279133,1665684048,74059978,CC BY-SA 4.0,https://stackoverflow.com/questions/74059978/why-is-lldb-generating-exc-bad-instruction-with-user-compiled-library-on-macos,Why is LLDB generating EXC_BAD_INSTRUCTION with user compiled library on MacOS?,,,,,,
49,"['c', 'postfix-notation', 'infix-notation', 'rpn']","{'account_id': 20316047, 'reputation': 1, 'user_id': 14901917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e432abe20e664e2094f59a007103c78e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Geek', 'link': 'https://stackoverflow.com/users/14901917/geek'}",False,38,1,0,1667276965,1666788953,74208161,CC BY-SA 4.0,https://stackoverflow.com/questions/74208161/a-program-which-evaluates-a-mathematical-expression-by-first-converting-it-into,A program which evaluates a mathematical expression by first converting it into RPN and evaluating the result using precedence of operators,,,,,,
50,['c'],"{'account_id': 21445643, 'reputation': 1, 'user_id': 15799257, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjqF41kGXNwMRJmi5jTYgDF6KLkFcZhAop0p-zUyw=k-s256', 'display_name': 'Muizz Muhammad', 'link': 'https://stackoverflow.com/users/15799257/muizz-muhammad'}",True,46,1,0,1667276642,1666843856,74216730,CC BY-SA 4.0,https://stackoverflow.com/questions/74216730/why-am-i-getting-null-value-when-i-try-to-print-letter-grade-is-it-to-do-with-s,Why am i getting null value when i try to print letter grade? Is it to do with scope?,,1666851313.0,,,,
51,"['c', 'struct', 'casting', 'void']","{'account_id': 15253739, 'reputation': 5, 'user_id': 11006253, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-zFgFsiCz5QQ/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQPt3PSItmc_8RoEx_jS1-dhRYRRcQ/mo/photo.jpg?sz=256', 'display_name': 'Code Cannibal', 'link': 'https://stackoverflow.com/users/11006253/code-cannibal'}",True,52,1,0,1667276624,1666874674,74222268,CC BY-SA 4.0,https://stackoverflow.com/questions/74222268/void-pointer-to-struct-and-accessing-members,Void pointer to struct and accessing members,74222598.0,1666875479.0,,,,
52,"['c', 'syntax', 'callback']","{'account_id': 16296833, 'reputation': 25, 'user_id': 11768862, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qSr9k.png?s=256&g=1', 'display_name': 'AlexGiov', 'link': 'https://stackoverflow.com/users/11768862/alexgiov'}",False,30,0,0,1667276560,1666886603,74225018,CC BY-SA 4.0,https://stackoverflow.com/questions/74225018/callback-function-pointer-with-argument-in-c-language,callback function pointer with argument in C language,,,,,,
53,"['arrays', 'c', 'variables', 'char', 'global']","{'account_id': 26606936, 'reputation': 1, 'user_id': 20227611, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu31J-V-S6d_j04rLrVXdjEB41maq_NT_Q9Mj91U=k-s256', 'display_name': 'zeee', 'link': 'https://stackoverflow.com/users/20227611/zeee'}",False,41,2,-2,1667269991,1666825698,74215133,CC BY-SA 4.0,https://stackoverflow.com/questions/74215133/is-it-possible-to-pass-a-global-char-variable-as-a-parameter-in-a-function,Is it possible to pass a global char variable as a parameter in a function?,,,,,,
54,['c'],"{'account_id': 26163299, 'reputation': 27, 'user_id': 19849468, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AFdZucpA_cnph4A3PdOZOR4VX42rHJ3hzz5MVOPWVdos=k-s256', 'display_name': 'Xendaine99', 'link': 'https://stackoverflow.com/users/19849468/xendaine99'}",False,85,3,2,1667269807,1666921153,74229811,CC BY-SA 4.0,https://stackoverflow.com/questions/74229811/smith-number-program-never-ends-infinite-loop,Smith Number program never ends (infinite loop),,1667269807.0,,,,
55,"['c', 'gcc', 'attributes']","{'account_id': 13310575, 'reputation': 1, 'user_id': 9608947, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-U1FyNb07CvM/AAAAAAAAAAI/AAAAAAAAAAo/dWIf1wiAoiw/photo.jpg?sz=256', 'display_name': 'Douglas Burrell', 'link': 'https://stackoverflow.com/users/9608947/douglas-burrell'}",False,38,2,0,1667250285,1667228063,74265164,CC BY-SA 4.0,https://stackoverflow.com/questions/74265164/gcc-is-complaining-about-using-multiple-attributes,GCC is complaining about using multiple __attributes__,,1667245724.0,,,,
56,"['c', 'linked-list', 'printf', 'pretty-print']","{'account_id': 22766921, 'reputation': 7, 'user_id': 16924828, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxx8ug5rucnW2BaF9OClC0_upBolkiknGnrVQU4=k-s256', 'display_name': 'aghozzo', 'link': 'https://stackoverflow.com/users/16924828/aghozzo'}",True,53,1,-1,1667239811,1667181256,74258057,,https://stackoverflow.com/questions/74258057/animate-print-out-of-linked-list-of-a-c-code-program,animate print out of linked list of a c code program,,1667239811.0,1667215448.0,Not suitable for this site,,
57,"['c', 'substring', 'dynamic-memory-allocation', 'c-strings', 'function-definition']","{'account_id': 26774031, 'reputation': 13, 'user_id': 20369940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a6da77febbe6636768dd994cf30a73aa?s=256&d=identicon&r=PG', 'display_name': 'RoGK&#244;T', 'link': 'https://stackoverflow.com/users/20369940/rogk%c3%b4t'}",True,76,3,1,1667235487,1667159757,74256314,CC BY-SA 4.0,https://stackoverflow.com/questions/74256314/string-doesnt-rewind-itself-when-accessing-via-pointer,string doesn&#39;t &quot;rewind&quot; itself when accessing via pointer,74256531.0,1667235487.0,,,,
58,['c'],"{'account_id': 14441064, 'reputation': 27, 'user_id': 12077627, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/342520919643649/picture?type=large', 'display_name': 'Stefanos', 'link': 'https://stackoverflow.com/users/12077627/stefanos'}",True,53,2,1,1667233927,1667228256,74265197,,https://stackoverflow.com/questions/74265197/array-index-pre-increment-not-working-as-expected-in-c,Array index pre-increment not working as expected in C?,74265339.0,,1667233889.0,Duplicate,,
59,"['c', 'algorithm', 'game-development']","{'account_id': 26779401, 'reputation': 1, 'user_id': 20374495, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6565259afa39a621489a1c1290690b7a?s=256&d=identicon&r=PG', 'display_name': 'RaduCh04', 'link': 'https://stackoverflow.com/users/20374495/raduch04'}",False,74,1,0,1667231790,1667165291,74256892,CC BY-SA 4.0,https://stackoverflow.com/questions/74256892/how-can-i-increase-the-length-of-the-snake-and-make-it-follow-the-head,How can I increase the length of the snake and make it follow the head?,,1667172267.0,,,,
60,"['arrays', 'c', 'algorithm', 'swap', 'function-definition']","{'account_id': 5763977, 'reputation': 45, 'user_id': 4729641, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/q5Mwk.png?s=256&g=1', 'display_name': 'theunixdisaster', 'link': 'https://stackoverflow.com/users/4729641/theunixdisaster'}",True,73,4,2,1667231627,1667217111,74262861,CC BY-SA 4.0,https://stackoverflow.com/questions/74262861/swapping-arrays-using-pointers,Swapping arrays using pointers,74263116.0,1667230732.0,,,,
61,"['c', 'red-black-tree']","{'account_id': 26758626, 'reputation': 1, 'user_id': 20356899, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2mszUv5YDbFd-L_Keyn7FLt9LaWhErGepytxlz=k-s256', 'display_name': 'Matheus Andrade', 'link': 'https://stackoverflow.com/users/20356899/matheus-andrade'}",False,53,0,0,1667230569,1666949636,74233344,CC BY-SA 4.0,https://stackoverflow.com/questions/74233344/my-delete-function-is-not-printing-anything,my delete function is not printing anything,,1667230569.0,,,,
62,"['c', 'assembly', 'arm', 'simd', 'neon']","{'account_id': 2856063, 'reputation': 305, 'user_id': 2452314, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/760c7c923db193cfef32f54305ab2700?s=256&d=identicon&r=PG', 'display_name': 'liwuen', 'link': 'https://stackoverflow.com/users/2452314/liwuen'}",True,65,1,2,1667229705,1667212120,74261918,CC BY-SA 4.0,https://stackoverflow.com/questions/74261918/why-or-why-not-pass-neon-intrinsics-datatypes-as-inputs-outputs-functions-para,Why (or why not) pass Neon intrinsics datatypes as inputs/outputs functions parameters?,74262657.0,,,,,
63,"['c', 'printf', 'warnings', 'unsigned']","{'account_id': 5249906, 'reputation': 486, 'user_id': 4194483, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-VZFKoh0vUv0/AAAAAAAAAAI/AAAAAAAAABo/RJdRZ_7NyDs/photo.jpg?sz=256', 'display_name': 'Mobi Zaman', 'link': 'https://stackoverflow.com/users/4194483/mobi-zaman'}",True,59,1,0,1667227966,1667224861,74264451,CC BY-SA 4.0,https://stackoverflow.com/questions/74264451/c-warning-pointer-targets-in-passing-argument-1-of-sprintf-differ-in-signedne,C warning: Pointer targets in passing argument 1 of ‘sprintf’ differ in signedness,74265141.0,1667225226.0,,,,
64,"['c', 'parallel-processing', 'fork']","{'account_id': 23193290, 'reputation': 3, 'user_id': 17289320, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgNuoqnq3nYXf05GH6LlF8dVq4OouYnCkm9AIGzCw=k-s256', 'display_name': 'Motcho', 'link': 'https://stackoverflow.com/users/17289320/motcho'}",False,43,0,0,1667227636,1667227636,74265061,CC BY-SA 4.0,https://stackoverflow.com/questions/74265061/does-forking-in-a-loop-create-parallel-processes,Does forking in a loop create parallel processes?,,,,,,
65,"['c', 'c-preprocessor', 'documentation', 'doxygen']","{'account_id': 24869434, 'reputation': 99, 'user_id': 18744117, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzLAPkOMnq81hcmyMClMZzpuC_NXrV-QCI5anHv=k-s256', 'display_name': 'Sam Coutteau', 'link': 'https://stackoverflow.com/users/18744117/sam-coutteau'}",False,25,0,0,1667227226,1667225391,74264575,CC BY-SA 4.0,https://stackoverflow.com/questions/74264575/doxygen-macro-as-type-function-generic,"Doxygen, Macro as type function / generic",,1667227226.0,,,,
66,"['c', 'matrix']","{'account_id': 20141272, 'reputation': 13, 'user_id': 14770981, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgT3Tz_UVabmJJMPA4jYEKcrMY19iY5F3IffOKhQg=k-s256', 'display_name': 'Brandon', 'link': 'https://stackoverflow.com/users/14770981/brandon'}",True,38,1,1,1667227040,1667167731,74257107,CC BY-SA 4.0,https://stackoverflow.com/questions/74257107/why-does-c2-column-2-in-my-output-always-print-out-2-when-it-should-output,"Why does c2 (column 2) in my output always print out &quot;2&quot;, when it should output &quot;0&quot; instead? (C language)",74264634.0,,,,,
67,"['python', 'c', 'function']","{'account_id': 26785701, 'reputation': 1, 'user_id': 20379930, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0DaM4V_6qDQn2lG6MocAFMXnKB_xV55KHJwXtFHw=k-s256', 'display_name': 'Joav', 'link': 'https://stackoverflow.com/users/20379930/joav'}",False,30,0,0,1667225651,1667225296,74264555,,https://stackoverflow.com/questions/74264555/function-prototype-in-python,Function prototype in python?,,1667225651.0,1667225598.0,Duplicate,,
68,"['c', 'authentication']","{'account_id': 26783921, 'reputation': 19, 'user_id': 20378390, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1616rqiKXnW5j2hWhOtHYsQZJ8g5JirFJ1eUxt=k-s256', 'display_name': 'renlovescookies', 'link': 'https://stackoverflow.com/users/20378390/renlovescookies'}",True,32,1,0,1667224134,1667213097,74262086,CC BY-SA 4.0,https://stackoverflow.com/questions/74262086/i-want-to-compare-multiple-strings-using-the-strcmp-and-display-the-output-after,I want to compare multiple strings using the strcmp and display the output after it succesfully verify both inputs,74262347.0,,,,,
69,"['c', 'macros']","{'account_id': 2040631, 'reputation': 157, 'user_id': 1821933, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/c464d32c575063cb9701381d12aa086c?s=256&d=identicon&r=PG', 'display_name': 'Banyoghurt', 'link': 'https://stackoverflow.com/users/1821933/banyoghurt'}",True,49,1,1,1667223082,1667219228,74263273,CC BY-SA 4.0,https://stackoverflow.com/questions/74263273/use-of-comma-vs-do-while-in-c-macro,Use of comma vs do-while in C macro,74263969.0,,,,,
70,['c'],"{'account_id': 14651565, 'reputation': 295, 'user_id': 10581442, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/u4Ghx.jpg?s=256&g=1', 'display_name': 'Michael L.', 'link': 'https://stackoverflow.com/users/10581442/michael-l'}",True,41,1,0,1667221842,1667220277,74263474,CC BY-SA 4.0,https://stackoverflow.com/questions/74263474/read-a-table-file-to-arrays-in-c,Read a table file to arrays in C,74263799.0,,,,,
71,"['c', 'printing', 'cs50']","{'account_id': 26772258, 'reputation': 45, 'user_id': 20368453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/53df4a8fbea4b5fc2796264b303d0475?s=256&d=identicon&r=PG', 'display_name': 'Neuquert', 'link': 'https://stackoverflow.com/users/20368453/neuquert'}",True,38,1,2,1667221660,1667190234,74258733,CC BY-SA 4.0,https://stackoverflow.com/questions/74258733/undeclared-identifier-when-printing-inside-a-for-loop-although-it-seems-the-ide,"Undeclared identifier when printing inside a for loop, although it seems the identifier is clearly stated",74258769.0,,,,,
72,"['c', 'embedded']","{'account_id': 9744164, 'reputation': 278, 'user_id': 7224685, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/V1mNi.jpg?s=256&g=1', 'display_name': 'mohammadsdtmnd', 'link': 'https://stackoverflow.com/users/7224685/mohammadsdtmnd'}",True,54,1,0,1667221612,1667219549,74263338,CC BY-SA 4.0,https://stackoverflow.com/questions/74263338/we-can-declare-pointer-or-dereferenced-variable-simply-called-variable-can-we-c,"We can declare pointer or dereferenced variable simply called variable, can we convert pointer to dereference variable?",74263693.0,1667221612.0,,,,
73,"['c', 'for-loop', 'nested-loops', 'cs50', 'test-pyramid']","{'account_id': 26703484, 'reputation': 1, 'user_id': 20310122, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05eba5c36e7a5c06a0c082c4331d0e8f?s=256&d=identicon&r=PG', 'display_name': 'ahmed_72', 'link': 'https://stackoverflow.com/users/20310122/ahmed-72'}",False,43,1,-1,1667221053,1667220340,74263488,CC BY-SA 4.0,https://stackoverflow.com/questions/74263488/how-can-i-print-a-pyramid,How can I print a Pyramid,,1667221053.0,,,,
74,"['c', 'gcc', 'undefined-behavior', 'dereference', 'null-pointer']","{'account_id': 26784620, 'reputation': 13, 'user_id': 20379003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df7303b52d3a612f40c6a8cae4ba65e1?s=256&d=identicon&r=PG', 'display_name': 'GandalfGraybeard', 'link': 'https://stackoverflow.com/users/20379003/gandalfgraybeard'}",True,38,1,1,1667220700,1667219630,74263353,,https://stackoverflow.com/questions/74263353/why-can-i-assign-null-to-a-pointer-in-my-main-function-but-with-the-exact-same,"Why can I assign NULL to a pointer in my main function, but with the exact same code not in a other function?",74263402.0,1667220700.0,1667221181.0,Duplicate,,
75,"['c', 'operating-system', 'exit', 'status']","{'account_id': 26723333, 'reputation': 35, 'user_id': 20326781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f9c2c125e78568bc992a04b15e4295b8?s=256&d=identicon&r=PG', 'display_name': 'whosenameshouldnotspeak', 'link': 'https://stackoverflow.com/users/20326781/whosenameshouldnotspeak'}",True,47,1,1,1667220246,1667198946,74259632,CC BY-SA 4.0,https://stackoverflow.com/questions/74259632/why-is-the-exit-status-of-a-program-important,Why is the exit status of a program important?,74263323.0,1667220246.0,,,,
76,"['c', 'linux', 'fork']","{'account_id': 26784595, 'reputation': 1, 'user_id': 20378980, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3Trh72VxZ5QK0FZnOFkHzwh5ulUEHSNr9q_3nu3g=k-s256', 'display_name': 'Єгорій', 'link': 'https://stackoverflow.com/users/20378980/%d0%84%d0%b3%d0%be%d1%80%d1%96%d0%b9'}",True,35,1,-1,1667218995,1667217928,74263017,CC BY-SA 4.0,https://stackoverflow.com/questions/74263017/why-my-fcntl-function-doesnt-set-the-flag,Why my fcntl function doesn&#39;t set the flag?,,,,,,
77,['c'],"{'account_id': 23893566, 'reputation': 1, 'user_id': 17892886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/77fd0b699d9161fb6e94968d22082b64?s=256&d=identicon&r=PG', 'display_name': 'Cossie', 'link': 'https://stackoverflow.com/users/17892886/cossie'}",False,36,0,-1,1667217873,1667217873,74263011,CC BY-SA 4.0,https://stackoverflow.com/questions/74263011/refer-to-another-element-in-a-different-struct-in-c,Refer to another element in a different struct in C,,,,,,
78,['c'],"{'account_id': 26781343, 'reputation': 17, 'user_id': 20376138, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/FRXrF.png?s=256&g=1', 'display_name': 'wuj-jay', 'link': 'https://stackoverflow.com/users/20376138/wuj-jay'}",False,79,0,0,1667216411,1667214861,74262431,,https://stackoverflow.com/questions/74262431/a-weird-syntax-in-c-c,A weird syntax in C/C++,,1667216411.0,1667215332.0,Duplicate,,
79,"['c', 'string']","{'account_id': 24883315, 'reputation': 5, 'user_id': 18756268, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxEjv4f9TGcsaEvEBQQMao-EstO7sfKvAEa_9gUPA=k-s256', 'display_name': 'Yasen Tsvetkov', 'link': 'https://stackoverflow.com/users/18756268/yasen-tsvetkov'}",True,66,1,-3,1667215133,1667209402,74261392,CC BY-SA 4.0,https://stackoverflow.com/questions/74261392/program-that-finds-the-length-of-the-longest-string-that-has-no-repeated-charact,Program that finds the length of the longest STRING that has no repeated characters,,1667209495.0,,,,
