,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,migrated_from,protected_date,locked_date
47,"['c', 'macos', 'codeblocks', 'zsh']","{'account_id': 18158257, 'reputation': 31, 'user_id': 13210014, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-0uV1WTkz3rA/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJP-_TgB923sTIWpLtzF2fS8uqapqg/photo.jpg?sz=256', 'display_name': 'Asa&#39;ad Balum', 'link': 'https://stackoverflow.com/users/13210014/asaad-balum'}",True,3340,1,3,1649508909,1585912103,1585925452.0,61010513,CC BY-SA 4.0,https://stackoverflow.com/questions/61010513/mac-os-x-zsh-no-such-file-or-directory-once-running-a-program-from-codeblocks,MAC OS X: zsh: no such file or directory once running a program from Codeblocks,,,,,,
48,"['arrays', 'c', 'linux']","{'account_id': 14471590, 'reputation': 70, 'user_id': 12305584, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2078751458853959/picture?type=large', 'display_name': 'Giorgos Mouch', 'link': 'https://stackoverflow.com/users/12305584/giorgos-mouch'}",False,61,1,-2,1649346375,1585853240,1649346375.0,60998903,CC BY-SA 4.0,https://stackoverflow.com/questions/60998903/why-if-i-am-create-big-size-array-i-am-getting-segmentation-faultcore-dumped-e,Why if I am create big size array I am getting Segmentation fault(core dumped) error?,,,,,,
49,"['c', 'gcc', 'elf']","{'account_id': 18338355, 'reputation': 49, 'user_id': 13355248, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08867ec8bc369cd3eb92b0a28b96bf9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'blink', 'link': 'https://stackoverflow.com/users/13355248/blink'}",True,148,1,0,1647060941,1587323439,1647060941.0,61310132,CC BY-SA 4.0,https://stackoverflow.com/questions/61310132/is-there-a-reason-for-the-seemingly-random-twenty-bytes-at-location-0x284-in-the,Is there a reason for the seemingly random twenty bytes at location 0x284 in the compiled code from gcc?,61310875.0,,,,,
50,"['c', 'linked-list']","{'user_type': 'does_not_exist', 'display_name': 'user12239061'}",True,81,2,-3,1646341501,1587601534,1646341501.0,61377315,CC BY-SA 4.0,https://stackoverflow.com/questions/61377315/add-element-at-the-end-of-linked-list,Add element at the end of linked list,61377388.0,,,,,
51,"['c', 'signature']","{'account_id': 2802349, 'reputation': 132162, 'user_id': 2410359, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/pIl9T.png?s=256&g=1', 'display_name': 'chux - Reinstate Monica', 'link': 'https://stackoverflow.com/users/2410359/chux-reinstate-monica'}",True,99,3,4,1644624505,1586813013,1586816342.0,61197023,CC BY-SA 4.0,https://stackoverflow.com/questions/61197023/what-if-any-is-a-technical-reason-to-lead-with-a-function-pointer-argument-and,"What, if any, is a technical reason to lead with a function pointer argument and then arguments for that function or the other way around?",,,,,,
52,"['c', 'visual-studio-code']","{'account_id': 16055722, 'reputation': 21, 'user_id': 11588174, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-DjU-_C9VusM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfd19KkoQ0OvU0u0lnTVGB3zaAVKg/mo/photo.jpg?sz=256', 'display_name': 'MS GH', 'link': 'https://stackoverflow.com/users/11588174/ms-gh'}",False,3009,0,1,1644316702,1588247897,,61522850,CC BY-SA 4.0,https://stackoverflow.com/questions/61522850/c-include-file-in-vs-code,C include file in VS code,,,,,,
53,"['python', 'c', 'windows', 'tensorflow', 'cpython']","{'account_id': 12957724, 'reputation': 586, 'user_id': 9367924, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f55d03921ca0906d734a6399c871a9f0?s=256&d=identicon&r=PG&f=1', 'display_name': 'deekay42', 'link': 'https://stackoverflow.com/users/9367924/deekay42'}",False,106,1,0,1643987027,1587162305,,61281685,CC BY-SA 4.0,https://stackoverflow.com/questions/61281685/python-code-order-of-magnitude-faster-than-compiled-c-code-for-simple-import-sta,python code order of magnitude faster than compiled C code for simple import statement,,,,,,
54,"['c', 'algorithm', 'brute-force', 'collatz']","{'account_id': 16359254, 'reputation': 13, 'user_id': 11815400, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2319627031585560/picture?type=large', 'display_name': 'محمد المغربى', 'link': 'https://stackoverflow.com/users/11815400/%d9%85%d8%ad%d9%85%d8%af-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8%d9%89'}",True,834,3,-2,1643555483,1586607860,1586609281.0,61156747,CC BY-SA 4.0,https://stackoverflow.com/questions/61156747/what-is-the-problem-with-my-code-longest-collatz-sequence,What is the problem with my code Longest Collatz Sequence?,,,,,,
55,"['c', 'json', 'json-c']","{'account_id': 18228008, 'reputation': 3, 'user_id': 13267422, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8675148f173fd7dc9843dae954bf76d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'magjico', 'link': 'https://stackoverflow.com/users/13267422/magjico'}",True,882,1,0,1642656694,1586425948,1586447918.0,61118408,CC BY-SA 4.0,https://stackoverflow.com/questions/61118408/how-to-transform-several-json-objects-using-json-c,How to transform several JSON objects using json-c?,61119332.0,,,,,
56,"['c++', 'c', 'code-coverage', 'gcov', 'br-automation-studio']","{'account_id': 18092838, 'reputation': 21, 'user_id': 13151891, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-k_xUf7yXfEQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPGr-b5c9YMVtCCirpwXOxIzlD-bg/photo.jpg?sz=256', 'display_name': 'mbvr46', 'link': 'https://stackoverflow.com/users/13151891/mbvr46'}",False,115,0,2,1642171783,1586934080,1642171783.0,61223068,CC BY-SA 4.0,https://stackoverflow.com/questions/61223068/automation-studio-code-coverage-problem-no-gcda-file-on-target,Automation studio code coverage problem (no gcda file on target),,,,,,
57,"['c', 'gtk3', 'gtk2', 'gtk4']","{'account_id': 3569365, 'reputation': 334, 'user_id': 2980105, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zpuKs.png?s=256&g=1', 'display_name': 'luigifab', 'link': 'https://stackoverflow.com/users/2980105/luigifab'}",False,535,0,4,1641388405,1587488620,1641388405.0,61349033,CC BY-SA 4.0,https://stackoverflow.com/questions/61349033/create-a-menubar-for-gtk-2-24-and-gtk-3-and-gtk-4,Create a menubar for GTK 2.24 and GTK 3 and GTK 4,,,,,,
58,"['c', 'visual-studio-2017', 'nuget', 'pthreads', 'lnk2019']","{'account_id': 9566998, 'reputation': 407, 'user_id': 7105963, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/XOwcb.png?s=256&g=1', 'display_name': 'TyeolRik', 'link': 'https://stackoverflow.com/users/7105963/tyeolrik'}",True,944,1,1,1640752152,1585726549,,60965741,CC BY-SA 4.0,https://stackoverflow.com/questions/60965741/vs2017-nuget-pthread-lnk1120-unresolved,VS2017 Nuget pthread LNK1120 unresolved,60984266.0,,,,,
59,"['c', 'microcontroller', 'bitwise-operators', 'sizeof']","{'account_id': 17111, 'reputation': 12899, 'user_id': 37971, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/sh8Nt.jpg?s=256&g=1', 'display_name': 'Charlie Salts', 'link': 'https://stackoverflow.com/users/37971/charlie-salts'}",True,1884,5,30,1640694159,1586963156,1588869929.0,61232081,CC BY-SA 4.0,https://stackoverflow.com/questions/61232081/bitwise-operation-results-in-unexpected-variable-size,Bitwise operation results in unexpected variable size,61232339.0,,,,,
60,"['c', 'unit-testing', 'cmock', 'ceedling']","{'account_id': 16322420, 'reputation': 345, 'user_id': 11787937, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-DJDplyy4-Kw/AAAAAAAAAAI/AAAAAAAAAD0/f3kSriZ_kiI/photo.jpg?sz=256', 'display_name': 'Peter Kapteyn', 'link': 'https://stackoverflow.com/users/11787937/peter-kapteyn'}",True,525,1,0,1640600948,1585747916,,60972043,CC BY-SA 4.0,https://stackoverflow.com/questions/60972043/cmock-mock-some-functions-but-not-others-from-same-module,CMock mock some functions but not others from same module,60985098.0,,,,,
61,"['c', 'arm', 'embedded', 'microcontroller', 'uart']","{'account_id': 11863369, 'reputation': 195, 'user_id': 13131960, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8c9eee8ddc75bd08c29fcb36928094e3?s=256&d=identicon&r=PG&f=1', 'display_name': 'abraguez', 'link': 'https://stackoverflow.com/users/13131960/abraguez'}",True,636,2,0,1639826753,1586320524,,61093399,CC BY-SA 4.0,https://stackoverflow.com/questions/61093399/how-does-serial-console-communication-work-in-a-microcontroller,How does serial console communication work in a microcontroller?,61095425.0,,,,,
62,['c'],"{'account_id': 17859448, 'reputation': 160, 'user_id': 12973318, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eLJc2.jpg?s=256&g=1', 'display_name': 'Vaggelis_Lazarakis', 'link': 'https://stackoverflow.com/users/12973318/vaggelis-lazarakis'}",True,80,1,1,1638188056,1585735960,1585827521.0,60968511,,https://stackoverflow.com/questions/60968511/unexpected-segmentation-fault-while-using-functions,Unexpected Segmentation Fault while using functions,60968961.0,1585828317.0,Duplicate,,,
63,"['c', 'quicksort']","{'account_id': 15878205, 'reputation': 29, 'user_id': 11659427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f0203ceef453608d3fb463e178b611f?s=256&d=identicon&r=PG&f=1', 'display_name': 'lightsaber', 'link': 'https://stackoverflow.com/users/11659427/lightsaber'}",True,62,1,0,1638089940,1587989284,1587992564.0,61458555,CC BY-SA 4.0,https://stackoverflow.com/questions/61458555/quicksort-implementation-does-not-work-for-duplicate-key,QuickSort implementation does not work for duplicate key,70141086.0,,,,,
64,"['c++', 'c', 'go', 'memory-leaks', 'address-sanitizer']","{'account_id': 18346020, 'reputation': 131, 'user_id': 13361192, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-2BfQxEAjNCQ/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJO5_vJ7TDSgR1RXpIyj0IXtbeSYIA/photo.jpg?sz=256', 'display_name': 'Shawn ZHANG', 'link': 'https://stackoverflow.com/users/13361192/shawn-zhang'}",True,753,2,7,1637847751,1587378474,1587380362.0,61320241,CC BY-SA 4.0,https://stackoverflow.com/questions/61320241/sanitizer-leak-is-not-detected-when-golang-using-cgo-to-call-c-library,sanitizer-leak is NOT detected when golang using cgo to call c library,61383657.0,,,,,
65,"['c++', 'c', 'stm32', 'spi']","{'account_id': 5209649, 'reputation': 63, 'user_id': 4166489, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e06595983c3c7f06af4c699ddb6cae2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Supermaniac', 'link': 'https://stackoverflow.com/users/4166489/supermaniac'}",True,121,1,0,1637186109,1585933427,,61016905,CC BY-SA 4.0,https://stackoverflow.com/questions/61016905/why-cant-i-read-registers-through-spi-on-stm32,Why can&#39;t I read registers through SPI on STM32?,,,,,,
66,"['c', 'embedded', 'stm32', 'can-bus', 'hal']","{'account_id': 17021663, 'reputation': 49, 'user_id': 12315781, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wBqmTCh0yIM/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdNt8S9ymkaGnmt8itCyZ-yGIZElA/photo.jpg?sz=256', 'display_name': 'Bornak', 'link': 'https://stackoverflow.com/users/12315781/bornak'}",True,4964,3,2,1637071751,1587595860,1589496087.0,61376402,CC BY-SA 4.0,https://stackoverflow.com/questions/61376402/stm32-can-loop-back-mode,STM32 CAN loop back mode,,,,,,
67,"['c', 'stm32', 'stm32cubeide']","{'account_id': 17936657, 'reputation': 51, 'user_id': 13032849, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/52e71775503801c73ada4fb056e945bc?s=256&d=identicon&r=PG&f=1', 'display_name': 'vt1111', 'link': 'https://stackoverflow.com/users/13032849/vt1111'}",True,1186,2,2,1635509769,1585932791,,61016748,CC BY-SA 4.0,https://stackoverflow.com/questions/61016748/stm32f107-read-out-protection-by-code-hal,STM32F107 Read Out Protection by Code HAL,,,,,,
68,"['c', 'gcc', 'clang', 'compiler-warnings', 'gcc-warning']","{'account_id': 8860436, 'reputation': 43320, 'user_id': 7509065, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RZLo7.png?s=256&g=1', 'display_name': 'Joseph Sible-Reinstate Monica', 'link': 'https://stackoverflow.com/users/7509065/joseph-sible-reinstate-monica'}",True,576,2,3,1634995085,1587840510,1587842664.0,61430826,CC BY-SA 4.0,https://stackoverflow.com/questions/61430826/why-do-c-compilers-make-it-so-hard-to-get-wwrite-strings-warnings,Why do C compilers make it so hard to get -Wwrite-strings warnings?,61431879.0,,,,,
69,"['c', 'clion']","{'account_id': 18220080, 'reputation': 17, 'user_id': 13261017, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/925914517841477/picture?type=large', 'display_name': 'Subash Pariyar', 'link': 'https://stackoverflow.com/users/13261017/subash-pariyar'}",True,667,2,-4,1634907492,1586361755,,61105008,CC BY-SA 4.0,https://stackoverflow.com/questions/61105008/the-pow-function-isnt-working-on-clion,The pow() function isn&#39;t working on CLion,,,,,,
70,"['c', 'random', 'contiki', 'cooja']","{'account_id': 11166208, 'reputation': 156, 'user_id': 8214061, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/968e060c78dd369527a5049fdc189ce7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Akash Patel', 'link': 'https://stackoverflow.com/users/8214061/akash-patel'}",True,1195,1,2,1634702035,1585917710,1634702035.0,61012155,CC BY-SA 4.0,https://stackoverflow.com/questions/61012155/how-to-have-a-random-number-which-changes-with-time-in-cooja-simulator-in-c-lang,How to have a random number which changes with time in cooja simulator in c language?,61101510.0,,,,,
71,"['c', 'python-2.7', 'format-string', 'pwntools']","{'account_id': 16714945, 'reputation': 369, 'user_id': 12081291, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/OhHvy.png?s=256&g=1', 'display_name': 'BitFriends', 'link': 'https://stackoverflow.com/users/12081291/bitfriends'}",True,7253,2,2,1633683957,1586421866,,61117223,CC BY-SA 4.0,https://stackoverflow.com/questions/61117223/p64-from-pwntools-not-working-correctly,p64() from pwntools not working correctly,,,,,,
72,"['c', 'multithreading', 'numa']","{'account_id': 5495890, 'reputation': 5318, 'user_id': 4367019, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/CnP5z.jpg?s=256&g=1', 'display_name': 'Felix', 'link': 'https://stackoverflow.com/users/4367019/felix'}",True,872,2,1,1633395567,1588074218,1596743631.0,61479400,CC BY-SA 4.0,https://stackoverflow.com/questions/61479400/c-thread-handling-with-two-processor-groups,C thread handling with two processor groups,,,,,,
73,"['c', 'encryption', 'rsa', 'bcrypt', 'tpm']","{'account_id': 6836196, 'reputation': 115, 'user_id': 5258087, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/bf9e9389edfe101baf74f8e4729409fa?s=256&d=identicon&r=PG&f=1', 'display_name': 'nbstrong', 'link': 'https://stackoverflow.com/users/5258087/nbstrong'}",True,904,2,3,1633202442,1586912836,1586948126.0,61226988,,https://stackoverflow.com/questions/61226988/cryptonextgeneration-storing-a-key-in-the-tpm,CryptoNextGeneration : Storing a key in the TPM,61240795.0,,,"{'other_site': {'aliases': ['https://cryptography.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#000', 'link_color': '#0077CC'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'crypto.meta', 'site_url': 'https://crypto.meta.stackexchange.com', 'name': 'Cryptography Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=crypto.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['MathJax'], 'launch_date': 1435671420, 'open_beta_date': 1312315906, 'closed_beta_date': 1310497200, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/crypto/Img/apple-touch-icon@2.png', 'twitter_account': 'StackCrypto', 'favicon_url': 'https://cdn.sstatic.net/Sites/crypto/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/crypto/Img/apple-touch-icon.png', 'audience': 'software developers, mathematicians and others interested in cryptography', 'site_url': 'https://crypto.stackexchange.com', 'api_site_parameter': 'crypto', 'logo_url': 'https://cdn.sstatic.net/Sites/crypto/Img/logo.png', 'name': 'Cryptography', 'site_type': 'main_site'}, 'on_date': 1586948063, 'question_id': 79974}",,
74,"['c', 'stm32', 'newlib']","{'account_id': 9483167, 'reputation': 726, 'user_id': 7050363, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/10155467616653228/picture?type=large', 'display_name': 'Ashley Duncan', 'link': 'https://stackoverflow.com/users/7050363/ashley-duncan'}",True,735,1,1,1632979490,1587530139,,61357391,CC BY-SA 4.0,https://stackoverflow.com/questions/61357391/how-to-get-assert-to-print-to-uart-stm32-newlib-nano,How to get assert to print to UART? STM32 newlib nano,,,,,,
75,"['c', 'malloc', 'c-preprocessor', 'glibc']","{'account_id': 1990359, 'reputation': 1446, 'user_id': 1784508, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/7cdf46daa409f427d297c21f01b44f06?s=256&d=identicon&r=PG', 'display_name': 'Omar Darwish', 'link': 'https://stackoverflow.com/users/1784508/omar-darwish'}",True,59,1,2,1632397532,1587883362,1632397532.0,61436790,CC BY-SA 4.0,https://stackoverflow.com/questions/61436790/in-glibc-2-23-why-is-0-used-in-mutex-lock-macro,"In glibc &lt;= 2.23, why is `0;` used in mutex_lock macro?",61436930.0,,,,,
76,"['c', 'for-loop', 'c99', 'c89']","{'account_id': 18142105, 'reputation': 169, 'user_id': 13195861, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ZHgBkRfyfPg/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPn3g_gKdxHL78GyULaZQdjGdWdzg/photo.jpg?sz=256', 'display_name': 'Toggy Smith', 'link': 'https://stackoverflow.com/users/13195861/toggy-smith'}",True,454,1,2,1632098579,1586514921,,61138468,CC BY-SA 4.0,https://stackoverflow.com/questions/61138468/is-there-any-benefit-to-declaring-the-counter-outside-of-the-for-loop-body-in-c9,Is there any benefit to declaring the counter outside of the for loop body in C99?,61138656.0,,,,,
77,"['python', 'c', 'ctypes', 'python-cffi']","{'account_id': 20478, 'reputation': 13885, 'user_id': 48956, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/06f001142c96af8fb111127e63d92579?s=256&d=identicon&r=PG', 'display_name': 'user48956', 'link': 'https://stackoverflow.com/users/48956/user48956'}",False,178,0,4,1631731643,1587929255,1631731643.0,61446797,CC BY-SA 4.0,https://stackoverflow.com/questions/61446797/how-to-make-c-function-pointer-that-is-a-closure-over-another-c-function-and-a-p,"How to make C-function pointer that is a closure over another C-function and a Python function parameter, from Python",,,,,,
