,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,migrated_from
48,"['c', 'josephus']","{'account_id': 18826726, 'reputation': 21, 'user_id': 13731436, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ZOhQCO_iD2M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckv5vNpIALLh8qLzh-sT1jLY5Zq0g/photo.jpg?sz=256', 'display_name': 'Lucas Fernandes da Nobrega', 'link': 'https://stackoverflow.com/users/13731436/lucas-fernandes-da-nobrega'}",False,414,,,1,2,1646643897,1591927692,1591929680.0,62336400,https://stackoverflow.com/questions/62336400/how-can-i-find-the-order-of-elimination-in-josephus-problem-in-c,,How can I find the order of elimination in Josephus Problem in C?,CC BY-SA 4.0,
49,"['c', 'arrays']","{'account_id': 18837961, 'reputation': 85, 'user_id': 13740185, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3621342337ce1347b3c03305b13ca6f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'PercivallAkihiko', 'link': 'https://stackoverflow.com/users/13740185/percivallakihiko'}",True,3933,,,3,2,1645652346,1592060239,1592060765.0,62361489,https://stackoverflow.com/questions/62361489/convert-int-array-to-string-using-c,,Convert int array to string using C,CC BY-SA 4.0,
50,"['c', 'visual-studio-code']","{'account_id': 18827023, 'reputation': 19, 'user_id': 13731665, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fe67e4c5cf183b8475dcc3f90384dfd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Quang Tong', 'link': 'https://stackoverflow.com/users/13731665/quang-tong'}",False,15020,1644942451.0,,3,0,1644940895,1591932013,1591936487.0,62336955,https://stackoverflow.com/questions/62336955/scanf-doesnt-work-as-expected-in-vs-code,Duplicate,Scanf doesn&#39;t work as expected in VS Code,,
51,"['c', 'floating-point']","{'account_id': 1743019, 'reputation': 14194, 'user_id': 8751754, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7k6Li.png?s=256&g=1', 'display_name': 'Ron', 'link': 'https://stackoverflow.com/users/8751754/ron'}",True,451,,62597519.0,3,10,1644833594,1593183132,1593186111.0,62597365,https://stackoverflow.com/questions/62597365/the-type-of-a-floating-point-literal-with-exponent,,The type of a floating point literal with exponent,CC BY-SA 4.0,
52,"['c', 'xor', 'shift']","{'account_id': 1759084, 'reputation': 5733, 'user_id': 1606657, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9eebb1dbb460af4f3974a7940df3e26d?s=256&d=identicon&r=PG', 'display_name': 'wasp256', 'link': 'https://stackoverflow.com/users/1606657/wasp256'}",True,660,,62410212.0,3,1,1642023400,1592313872,,62409600,https://stackoverflow.com/questions/62409600/how-to-reverse-xor-shift-operations,,How to reverse XOR-shift operations,CC BY-SA 4.0,
53,"['c', 'segmentation-fault', 'malloc', 'realloc', 'getc']","{'account_id': 12964186, 'reputation': 53, 'user_id': 9372375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RTeMN.jpg?s=256&g=1', 'display_name': 'PluffTed', 'link': 'https://stackoverflow.com/users/9372375/pluffted'}",True,394,,62270927.0,1,2,1640878430,1591647589,1591649626.0,62270560,https://stackoverflow.com/questions/62270560/inserting-into-a-dynamic-character-array-while-using-realloc,,Inserting into a dynamic character array while using realloc(),CC BY-SA 4.0,
54,"['c', 'for-loop', 'cs50']","{'user_type': 'does_not_exist', 'display_name': 'user13806204'}",True,1666,,62611183.0,5,-1,1640848961,1593266505,1593269020.0,62610991,https://stackoverflow.com/questions/62610991/how-to-print-full-text-in-one-line-using-for-loop-in-c,,how to print full text in one line using for loop in c?,CC BY-SA 4.0,
55,"['c++', 'c', 'cmake', 'compiler-errors', 'header-files']","{'account_id': 18880339, 'reputation': 53, 'user_id': 13772865, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6032f0bc1336089ab52d61851ac4aec?s=256&d=identicon&r=PG&f=1', 'display_name': 'PurpleSpark', 'link': 'https://stackoverflow.com/users/13772865/purplespark'}",True,2610,,62602181.0,4,0,1639385725,1593196560,1593213237.0,62600941,https://stackoverflow.com/questions/62600941/cmake-cant-find-my-header-file-in-a-different-directory,,CMake: can&#39;t find my header file in a different directory,CC BY-SA 4.0,
56,"['c', 'caching', 'memory', 'false-sharing']","{'account_id': 14124790, 'reputation': 129, 'user_id': 10204430, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-kBm_-qmspYk/AAAAAAAAAAI/AAAAAAAAAAA/AAnnY7rSHKJfCKbc9Sh15M1pKAcubx5Bhw/mo/photo.jpg?sz=256', 'display_name': 'Prabhakar Tayenjam', 'link': 'https://stackoverflow.com/users/10204430/prabhakar-tayenjam'}",False,102,,,1,0,1637560232,1591856153,,62318195,https://stackoverflow.com/questions/62318195/understanding-false-sharing-and-memory-alignment,,Understanding false sharing and memory alignment,CC BY-SA 4.0,
57,"['c', 'heap-memory']","{'account_id': 16783788, 'reputation': 53, 'user_id': 12221075, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-H4dQwK_U4aU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfkuO1_PsTJ9cLDUt3-knnJLeIvwA/photo.jpg?sz=256', 'display_name': 'Pedro Papel', 'link': 'https://stackoverflow.com/users/12221075/pedro-papel'}",True,460,,62145802.0,1,0,1637247269,1591061222,1637247269.0,62143397,https://stackoverflow.com/questions/62143397/segmentation-fault-with-fgets,,Segmentation fault with fgets,CC BY-SA 4.0,
58,"['c++', 'c', 'openssl', 'openssl-engine']","{'account_id': 977821, 'reputation': 1457, 'user_id': 1543263, 'user_type': 'registered', 'accept_rate': 23, 'profile_image': 'https://i.stack.imgur.com/WaOlX.png?s=256&g=1', 'display_name': 'Fernando', 'link': 'https://stackoverflow.com/users/1543263/fernando'}",True,452,,,1,3,1637055150,1592841487,,62518565,https://stackoverflow.com/questions/62518565/load-openssl-custom-engine-in-c-c,,Load OpenSSL custom engine in C/C++,CC BY-SA 4.0,
59,"['c', 'linux']","{'account_id': 16265278, 'reputation': 3155, 'user_id': 11745557, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WJRbH.jpg?s=256&g=1', 'display_name': 'Shizzen83', 'link': 'https://stackoverflow.com/users/11745557/shizzen83'}",False,478,,,1,0,1636746840,1592902148,,62530831,https://stackoverflow.com/questions/62530831/custom-nss-module-successfully-compiled-but-not-called-and-not-generating-any,,Custom NSS module - Successfully compiled but not called and not generating any log,CC BY-SA 4.0,
60,"['c', 'bit', '32-bit']","{'account_id': 1296783, 'reputation': 511, 'user_id': 1247639, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/lzn58.jpg?s=256&g=1', 'display_name': 'Aman Kejriwal', 'link': 'https://stackoverflow.com/users/1247639/aman-kejriwal'}",True,9897,,62622365.0,6,3,1636277907,1593242111,1593448114.0,62607049,https://stackoverflow.com/questions/62607049/converting-32-bit-number-to-four-8bit-numbers,,Converting 32 bit number to four 8bit numbers,CC BY-SA 4.0,
61,['c'],"{'account_id': 18890591, 'reputation': 61, 'user_id': 13780976, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-emXFoqe9YBg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclVU5QZadOXnCdBRc5TqhBaT3buwg/photo.jpg?sz=256', 'display_name': 'Annette Kitz', 'link': 'https://stackoverflow.com/users/13780976/annette-kitz'}",True,81,,62610050.0,3,0,1635565357,1593204916,1635565357.0,62602715,https://stackoverflow.com/questions/62602715/how-can-i-modify-program-to-set-array-range-from-0-to-100-in-program-below,,How can I modify program to set array range from 0 to 100 in program below,CC BY-SA 4.0,
62,"['c', 'debugging', 'raspberry-pi', 'gdb', 'mpi']","{'account_id': 17038394, 'reputation': 33, 'user_id': 13649082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d49401503b38d493e887a263b9a20209?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brittany', 'link': 'https://stackoverflow.com/users/13649082/brittany'}",True,1558,,62180459.0,2,1,1635440172,1591129245,,62160745,https://stackoverflow.com/questions/62160745/debugging-mpi-remotely-using-gdb,,Debugging MPI Remotely Using GDB,CC BY-SA 4.0,
63,"['python', 'c', 'testing', 'automated-tests', 'embedded']","{'account_id': 10593303, 'reputation': 21, 'user_id': 7803054, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5585abf88161d40ae86dd15822b5cf5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reedom Rahman', 'link': 'https://stackoverflow.com/users/7803054/reedom-rahman'}",True,544,,,1,1,1634828111,1592580616,,62473608,https://stackoverflow.com/questions/62473608/testing-embedded-systems-with-python,,Testing Embedded Systems with Python,CC BY-SA 4.0,
64,"['c', 'dev-c++']","{'account_id': 7503592, 'reputation': 677, 'user_id': 5700981, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/6c01fa318c6c8676c00aac5bcb51776b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Henry', 'link': 'https://stackoverflow.com/users/5700981/henry'}",False,716,,,2,0,1632992874,1592830269,1592831386.0,62514893,https://stackoverflow.com/questions/62514893/dev-c-is-prompting-me-to-stdio-h-file-every-time-i-execute-any-code,,Dev-C++ is prompting me to stdio.h file every time I execute any code,CC BY-SA 4.0,
65,"['c', 'primes']","{'account_id': 18273890, 'reputation': 59, 'user_id': 13304095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03d7ca46b12d9aa2117904c5f0d56fff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lee Daehyun ', 'link': 'https://stackoverflow.com/users/13304095/lee-daehyun'}",True,347,,62321363.0,2,1,1632962073,1591862672,1591865107.0,62319755,https://stackoverflow.com/questions/62319755/how-to-find-prime-numbers-that-are-member-of-twin-prime-as-well-as-member-of-cou,,How to find prime numbers that are member of twin prime as well as member of cousin prime?,CC BY-SA 4.0,
66,['c'],"{'account_id': 18847111, 'reputation': 45, 'user_id': 13747088, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-w6lN96C3d8U/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckRL9ygX46GHOmbfsdopYQF6Br3tA/photo.jpg?sz=256', 'display_name': 'Guilherme Silva', 'link': 'https://stackoverflow.com/users/13747088/guilherme-silva'}",True,97,,62463660.0,2,1,1632203635,1592542887,1592549572.0,62463563,https://stackoverflow.com/questions/62463563/how-to-solve-segmentation-fault-when-calling-strcpy-in-linked-list-implementat,,How to solve segmentation fault when calling strcpy() in linked list implementation?,CC BY-SA 4.0,
67,"['c++', 'c', 'tensorflow', 'tensorflow-c++']","{'account_id': 478288, 'reputation': 55, 'user_id': 890284, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d7044d1ecb8be99049b58e94f85f723?s=256&d=identicon&r=PG', 'display_name': 'afaq', 'link': 'https://stackoverflow.com/users/890284/afaq'}",True,1908,,,2,4,1630938644,1592240567,,62393258,https://stackoverflow.com/questions/62393258/tensorflow-c-api-selecting-gpu,,Tensorflow C API Selecting GPU,CC BY-SA 4.0,
68,['c'],"{'account_id': 18870860, 'reputation': 31, 'user_id': 13829325, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhllJVkcT3XBaVFUPZdWY8AY8pUabC4apJg9w5jjA=k-s256', 'display_name': 'Tyrao', 'link': 'https://stackoverflow.com/users/13829325/tyrao'}",True,513,,62624946.0,1,0,1630574072,1593353044,1630574072.0,62623611,https://stackoverflow.com/questions/62623611/resolving-a-domain-name-to-an-ip-address-in-c,,Resolving a domain name to an IP address in C,CC BY-SA 4.0,
69,"['c', 'cs50']","{'account_id': 18278379, 'reputation': 11, 'user_id': 13358967, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5733cec2d8f56e0373951ba15f4c9dc3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Holly S', 'link': 'https://stackoverflow.com/users/13358967/holly-s'}",False,768,,,2,0,1630546246,1593506306,1593512973.0,62653466,https://stackoverflow.com/questions/62653466/error-messages-when-using-ide-for-cs50-problem-set-1,,Error messages when using IDE for CS50 Problem Set 1,CC BY-SA 4.0,
70,"['c', 'function', 'pointers', 'struct', 'structure']","{'account_id': 18760733, 'reputation': 11, 'user_id': 13679747, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-CQTAhrCpNis/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucm0uUlVMleNASi7SezLU7zRvxgA_A/photo.jpg?sz=256', 'display_name': 'jamison ralph', 'link': 'https://stackoverflow.com/users/13679747/jamison-ralph'}",True,35,,,2,1,1630525976,1591273433,,62194507,https://stackoverflow.com/questions/62194507/invalid-type-argument-of-editing-fields-of-a-structure-from-a-separate-func,,invalid type argument of &#39;-&gt;&#39; editing fields of a structure from a separate function,CC BY-SA 4.0,
71,"['c', 'floating-point']","{'account_id': 10323489, 'reputation': 2215, 'user_id': 7615623, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Fv1z9.jpg?s=256&g=1', 'display_name': 'Kavindu Vindika', 'link': 'https://stackoverflow.com/users/7615623/kavindu-vindika'}",True,354,,62596205.0,1,1,1630341956,1593174767,,62594837,https://stackoverflow.com/questions/62594837/read-double-values-from-text-file,,Read double values from text file,CC BY-SA 4.0,
72,"['c', 'rgb', 'cs50']","{'account_id': 18529763, 'reputation': 15, 'user_id': 13500837, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16eb02d00927d4865f131c1ee51a4735?s=256&d=identicon&r=PG&f=1', 'display_name': 'snowboly', 'link': 'https://stackoverflow.com/users/13500837/snowboly'}",True,945,,,2,-4,1630282119,1591049868,,62141852,https://stackoverflow.com/questions/62141852/sepia-filter-cs50-week-4,,Sepia filter CS50 week 4,CC BY-SA 4.0,
73,"['c', 'visual-studio-code']","{'account_id': 18811863, 'reputation': 27, 'user_id': 13719898, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a24a1433b99de944e261bc73f3fa484?s=256&d=identicon&r=PG&f=1', 'display_name': 'OOPSP', 'link': 'https://stackoverflow.com/users/13719898/oopsp'}",True,639,,,1,1,1629905897,1591784202,1591950501.0,62301114,https://stackoverflow.com/questions/62301114/cannot-compile-c-program-in-visual-studio-code,,Cannot compile C program in Visual studio code,CC BY-SA 4.0,
74,"['arrays', 'c', 'pointers', 'heap-memory']","{'account_id': 18473831, 'reputation': 39, 'user_id': 13457947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8c9c7e3b06b597203d29912180c91ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'Test065', 'link': 'https://stackoverflow.com/users/13457947/test065'}",True,159,,62371880.0,1,0,1629836082,1592121850,1629836082.0,62369921,https://stackoverflow.com/questions/62369921/how-to-dynamically-allocate-the-array-size-of-your-char-variable-based-on-the-le,,How to Dynamically allocate the array size of your char variable based on the length of the user&#39;s input?,CC BY-SA 4.0,
75,"['c', 'gmp', 'libtool']","{'account_id': 18775254, 'reputation': 1, 'user_id': 13691156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Giaf8SfmiKr5sGkyteG9WYvNt7tyJgmzVxQnR9N=k-s256', 'display_name': 'Olzemir Jeffrey da Silva Lobat', 'link': 'https://stackoverflow.com/users/13691156/olzemir-jeffrey-da-silva-lobat'}",False,124,,,1,0,1629637833,1591405682,1591670937.0,62226137,https://stackoverflow.com/questions/62226137/installation-gmp-library-for-c-language-installation-libtool-failure,,Installation gmp library for C language. Installation libtool failure,CC BY-SA 4.0,
76,"['c', 'for-loop', 'header']","{'account_id': 8443047, 'reputation': 721, 'user_id': 7256280, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/77e3723afc64353b40b14034cd684099?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gennaro Arguzzi', 'link': 'https://stackoverflow.com/users/7256280/gennaro-arguzzi'}",True,109,,62408216.0,1,0,1629595304,1592304857,,62406792,https://stackoverflow.com/questions/62406792/for-loop-errors-counter-defined-in-header-file,,"for loop errors, counter defined in header file",CC BY-SA 4.0,
77,"['c', 'linux', 'file', 'visual-studio-code']","{'account_id': 18593542, 'reputation': 45, 'user_id': 13707185, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ofb1D.png?s=256&g=1', 'display_name': 'Saten-san', 'link': 'https://stackoverflow.com/users/13707185/saten-san'}",True,302,,,1,0,1629569919,1591698704,1629569919.0,62280519,https://stackoverflow.com/questions/62280519/cannot-open-source-file-in-vscode-on-linux-ms-vscode-cpptools,,cannot open source file in VSCode on Linux (ms-vscode.cpptools),CC BY-SA 4.0,
78,"['c++', 'c', 'visual-studio', 'visual-studio-2019', 'visual-studio-6']","{'account_id': 217975, 'reputation': 331, 'user_id': 474045, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t4wNB.png?s=256&g=1', 'display_name': 'inhahe', 'link': 'https://stackoverflow.com/users/474045/inhahe'}",True,172,,62315312.0,2,2,1629328854,1591825800,,62313707,https://stackoverflow.com/questions/62313707/how-do-i-compile-a-c-project-in-visual-studio-6-without-it-needing-libcd-lib,,How do I compile a C project in Visual Studio 6 without it needing LIBCD.lib?,CC BY-SA 4.0,
79,"['c', 'cs50']","{'account_id': 18932570, 'reputation': 23, 'user_id': 13814413, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d8b98904b769ee2ba346ba7051204fca?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheAfroman', 'link': 'https://stackoverflow.com/users/13814413/theafroman'}",True,1265,,62581815.0,2,2,1628878247,1593108133,1593108390.0,62581589,https://stackoverflow.com/questions/62581589/how-do-i-count-the-number-of-sentences-in-c-using,,"How do I count the number of sentences in C using &quot;.&quot;, &quot;?&quot;, &quot;!&quot;?",CC BY-SA 4.0,
