,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,community_owned_date,locked_date,migrated_from,protected_date
49,"['c++', 'c', 'sockets', 'wireshark', 'raw-sockets']","{'account_id': 337549, 'reputation': 1461, 'user_id': 665884, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/4e5c56f2a8d75cd955471704986b2acd?s=256&d=identicon&r=PG', 'display_name': 'Shashi Bhushan', 'link': 'https://stackoverflow.com/users/665884/shashi-bhushan'}",True,2310,,4,0,1638942269,1356351727,14021347,CC BY-SA 3.0,https://stackoverflow.com/questions/14021347/wireshark-doesnt-detect-any-packet-sent-sendto-return-0,Wireshark doesn&#39;t detect any packet sent. sendto return 0,1356351858.0,,,,,,
50,"['c', 'file-io']","{'account_id': 938197, 'reputation': 7238, 'user_id': 966739, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8131a9fdfb1c742251f10bb8a1c47918?s=256&d=identicon&r=PG', 'display_name': 'Sunny', 'link': 'https://stackoverflow.com/users/966739/sunny'}",True,253743,14002993.0,3,103,1638756389,1356180349,14002954,,https://stackoverflow.com/questions/14002954/c-programming-how-to-read-the-whole-file-contents-into-a-buffer,C Programming: How to read the whole file contents into a buffer,,1518203792.0,Duplicate,,,,
51,"['c', 'global-variables', 'heap-memory']","{'account_id': 1580645, 'reputation': 4319, 'user_id': 1466095, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7e938a9e479fd194143d1c1e4f6d410?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zero Fiber', 'link': 'https://stackoverflow.com/users/1466095/zero-fiber'}",True,1665,14041686.0,3,3,1637348902,1356530474,14041654,CC BY-SA 4.0,https://stackoverflow.com/questions/14041654/what-are-the-differences-and-similarities-between-global-variables-and-heap-vari,What are the differences and similarities between global variables and heap variables in c?,1637348902.0,,,,,,
52,"['c', 'datetime', 'timezone', 'libc']","{'account_id': 10879, 'reputation': 64929, 'user_id': 20745, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/dc5d9e7efea07afc78d5408680438507?s=256&d=identicon&r=PG', 'display_name': 'friedo', 'link': 'https://stackoverflow.com/users/20745/friedo'}",True,55830,13805989.0,9,16,1636763412,1355153837,13804095,CC BY-SA 3.0,https://stackoverflow.com/questions/13804095/get-the-time-zone-gmt-offset-in-c,Get the time zone GMT offset in C,,,,,,,
53,"['c', 'linux', 'gcc', 'timezone']","{'account_id': 2040838, 'reputation': 71, 'user_id': 1822084, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c5dac1f45dcb245ed285beafbe9955a7?s=256&d=identicon&r=PG', 'display_name': 'Mike Ryan', 'link': 'https://stackoverflow.com/users/1822084/mike-ryan'}",True,4451,13708310.0,2,3,1635908334,1354638984,13707545,CC BY-SA 4.0,https://stackoverflow.com/questions/13707545/linux-convert-timefor-different-timezones-to-utc,linux convert time(for different timezones) to UTC,1571938762.0,,,,,,
54,"['c', 'variadic-functions']","{'account_id': 276737, 'reputation': 21599, 'user_id': 570339, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/VzbjZ.jpg?s=256&g=1', 'display_name': 'Ramy Al Zuhouri', 'link': 'https://stackoverflow.com/users/570339/ramy-al-zuhouri'}",True,21199,13703891.0,5,20,1635099194,1354626710,13703770,CC BY-SA 3.0,https://stackoverflow.com/questions/13703770/how-do-i-fill-a-va-list,How do I fill a va_list,1354626795.0,,,,,,
55,['c'],"{'account_id': 1903671, 'reputation': 111, 'user_id': 1718957, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/ee4d783a28796599a15edf3819650c37?s=256&d=identicon&r=PG', 'display_name': 'Kexy Kathe', 'link': 'https://stackoverflow.com/users/1718957/kexy-kathe'}",True,9529,,7,-5,1634639008,1355382102,13854673,CC BY-SA 3.0,https://stackoverflow.com/questions/13854673/write-the-definition-of-a-function-isreverse,"Write the definition of a function, isReverse",1355382253.0,,,,,,
56,"['c', 'math', 'operators']","{'account_id': 1621943, 'reputation': 3215, 'user_id': 1498303, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/4e0e6cbfe2aae8f0feca2872f9363779?s=256&d=identicon&r=PG', 'display_name': 'songhir', 'link': 'https://stackoverflow.com/users/1498303/songhir'}",True,150850,,7,197,1634228633,1354538742,13683563,CC BY-SA 3.0,https://stackoverflow.com/questions/13683563/whats-the-difference-between-mod-and-remainder,What&#39;s the difference between “mod” and “remainder”?,1498910069.0,,,,,,
57,"['c', 'linux', 'elf', 'openonload']","{'account_id': 1038579, 'reputation': 427, 'user_id': 1045127, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a77e990b2d82eb35675d8c35ef616af7?s=256&d=identicon&r=PG', 'display_name': 'javed', 'link': 'https://stackoverflow.com/users/1045127/javed'}",True,2867,13978720.0,2,11,1634103882,1356021677,13976680,CC BY-SA 3.0,https://stackoverflow.com/questions/13976680/convert-a-statically-linked-elf-binary-to-dynamically-linked,Convert a statically linked elf binary to dynamically linked,1484410575.0,,,,,,
58,"['c++', 'c', 'performance', 'x86', 'rdtsc']","{'account_id': 975889, 'reputation': 27793, 'user_id': 997112, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/7c52a3944cdd2eac9725e54fc548f368?s=256&d=identicon&r=PG', 'display_name': 'user997112', 'link': 'https://stackoverflow.com/users/997112/user997112'}",True,74560,13772771.0,5,54,1634071768,1354922321,13772567,CC BY-SA 4.0,https://stackoverflow.com/questions/13772567/how-to-get-the-cpu-cycle-count-in-x86-64-from-c,How to get the CPU cycle count in x86_64 from C++?,1562154071.0,,,,,,
59,"['c', 'file']","{'account_id': 2147055, 'reputation': 159, 'user_id': 1904462, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1a0fb7c228078efdbdd5ee2310c8280e?s=256&d=identicon&r=PG', 'display_name': 'the5thace', 'link': 'https://stackoverflow.com/users/1904462/the5thace'}",True,15428,,5,4,1631267007,1356079459,13986824,CC BY-SA 3.0,https://stackoverflow.com/questions/13986824/why-does-w-in-fopen-here-not-create-a-new-file,Why does &quot;w&quot; in fopen here not create a new file?,1395281173.0,,,,,,
60,"['c', 'pointers', 'memory-leaks', 'heap-memory', 'valgrind']","{'account_id': 2122607, 'reputation': 1223, 'user_id': 1885558, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fd9f9f3d483c969ffa0ce2c6211d7af4?s=256&d=identicon&r=PG', 'display_name': 'MAXIM', 'link': 'https://stackoverflow.com/users/1885558/maxim'}",True,1537,13850489.0,1,4,1630927471,1354929011,13773434,CC BY-SA 4.0,https://stackoverflow.com/questions/13773434/valgrind-results-clean-but-with-more-allocs-than-frees,Valgrind results clean but with more allocs than frees,1630927471.0,,,,,,
61,"['c', 'linux', 'epoll']","{'account_id': 19430, 'reputation': 6775, 'user_id': 45581, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/eb238726ab7c37281deb582f24afe3d5?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/45581/alex'}",True,8118,13856699.0,3,13,1630178256,1355344581,13848143,CC BY-SA 4.0,https://stackoverflow.com/questions/13848143/is-level-triggered-or-edge-triggered-more-performant,Is level triggered or edge triggered more performant?,1630178256.0,,,,,,
62,"['c', 'parallel-processing', 'cuda', 'gpu', 'cublas']","{'account_id': 1032780, 'reputation': 16502, 'user_id': 1040752, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/46118f7ba2a0994306d82d4340aa3c5c?s=256&d=identicon&r=PG', 'display_name': 'Hailiang Zhang', 'link': 'https://stackoverflow.com/users/1040752/hailiang-zhang'}",True,15380,13784426.0,4,5,1628899013,1355001310,13782012,CC BY-SA 4.0,https://stackoverflow.com/questions/13782012/how-to-transpose-a-matrix-in-cuda-cublas,How to transpose a matrix in CUDA/cublas?,1609952799.0,,,,,,
63,"['c', 'arrays', 'string', 'char']","{'account_id': 2031356, 'reputation': 65, 'user_id': 1814977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3be255841b49efd8ffd775c59d10a333?s=256&d=identicon&r=PG', 'display_name': 'EngGenie', 'link': 'https://stackoverflow.com/users/1814977/enggenie'}",True,83348,,4,4,1628631854,1355602060,13895729,CC BY-SA 3.0,https://stackoverflow.com/questions/13895729/is-spacebar-a-character,Is spacebar a character?,,,,,,,
64,['c'],"{'account_id': 483335, 'reputation': 1468, 'user_id': 898307, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://i.stack.imgur.com/Sf992.jpg?s=256&g=1', 'display_name': 'Jim Clermonts', 'link': 'https://stackoverflow.com/users/898307/jim-clermonts'}",True,99282,14069771.0,6,45,1627613884,1356698501,14069737,CC BY-SA 4.0,https://stackoverflow.com/questions/14069737/switch-case-error-case-label-does-not-reduce-to-an-integer-constant,switch case: error: case label does not reduce to an integer constant,1560217633.0,,,,,,
65,"['c', 'memory', 'malloc', 'heap-memory', 'free']","{'account_id': 1425906, 'reputation': 2539, 'user_id': 1349442, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/e74bdfaf38cc8f49ce69ecc9eb8b9313?s=256&d=identicon&r=PG', 'display_name': '0x6B6F77616C74', 'link': 'https://stackoverflow.com/users/1349442/0x6b6f77616c74'}",True,169,13832096.0,2,1,1626983820,1355280931,13832069,CC BY-SA 4.0,https://stackoverflow.com/questions/13832069/run-time-heap-exception-during-memory-deallocation,Run time heap exception during memory deallocation,1626983820.0,,,,,,
66,"['c', 'makefile']","{'account_id': 979386, 'reputation': 20802, 'user_id': 999530, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/YGip7.png?s=256&g=1', 'display_name': 'Travis Griggs', 'link': 'https://stackoverflow.com/users/999530/travis-griggs'}",True,52371,13919584.0,3,11,1626183802,1355767244,13919505,CC BY-SA 3.0,https://stackoverflow.com/questions/13919505/how-to-build-multiple-targets-from-one-makefile,How to build multiple targets from one makefile,,,,,,,
67,"['java', 'c', 'floating-point', 'printf']","{'account_id': 103559, 'reputation': 71000, 'user_id': 277304, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/4c90624b2aa9623d5ba30db0e34b2000?s=256&d=identicon&r=PG', 'display_name': 'leonbloy', 'link': 'https://stackoverflow.com/users/277304/leonbloy'}",True,2139,13753418.0,4,4,1626057067,1354817256,13749802,CC BY-SA 3.0,https://stackoverflow.com/questions/13749802/c-compatible-printf-output-for-java,C compatible printf output for Java,1495535648.0,,,,,,
68,"['c', 'mpi']","{'account_id': 1395409, 'reputation': 8609, 'user_id': 1325279, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/d88cbd69376900c3965cefffe5653d90?s=256&d=identicon&r=PG', 'display_name': 'synaptik', 'link': 'https://stackoverflow.com/users/1325279/synaptik'}",True,12113,13777288.0,3,3,1624608023,1354946261,13774968,CC BY-SA 3.0,https://stackoverflow.com/questions/13774968/mpi-kill-unwanted-processes,MPI kill unwanted processes,1354947459.0,,,,,,
69,"['c', 'ubuntu', 'segmentation-fault', 'heap-memory', 'stack-memory']","{'account_id': 262911, 'reputation': 389, 'user_id': 548123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/898d9f81cdbf03b818c90f640c8cc2a3?s=256&d=identicon&r=PG', 'display_name': 'Allan Deamon', 'link': 'https://stackoverflow.com/users/548123/allan-deamon'}",True,3506,13908277.0,2,2,1623773526,1355716078,13908033,CC BY-SA 4.0,https://stackoverflow.com/questions/13908033/segmentation-fault-stack-allocation-in-a-c-program-in-ubuntu-when-bufffer4m,Segmentation fault: Stack allocation in a C program in Ubuntu when bufffer&gt;4M,1623773526.0,,,,,,
70,"['c', 'printf', 'scanf']","{'account_id': 259129, 'reputation': 13672, 'user_id': 541786, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/jLC30.jpg?s=256&g=1', 'display_name': 'Nitish', 'link': 'https://stackoverflow.com/users/541786/nitish'}",True,10291,13748631.0,1,3,1623394014,1354812759,13748539,CC BY-SA 4.0,https://stackoverflow.com/questions/13748539/input-output-alternatives-for-printf-scanf,Input/ Output alternatives for printf/scanf,1623394014.0,,,,,,
71,"['c++', 'c', 'vector']","{'account_id': 1906350, 'reputation': 79, 'user_id': 1721141, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3f0423c7d9f9f6b8367c06ab8e7ad63a?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/1721141/alex'}",True,11309,,8,6,1623101794,1356802730,14084241,,https://stackoverflow.com/questions/14084241/c-vector-equivalent-in-c,C++ vector equivalent in C,1543722847.0,1606215951.0,Duplicate,,,,
72,"['c', 'function', 'recursion', 'ackermann']","{'account_id': 2111148, 'reputation': 3, 'user_id': 1876409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68611a4eaeab5b4427e197401ec5c606?s=256&d=identicon&r=PG', 'display_name': 'user1876409', 'link': 'https://stackoverflow.com/users/1876409/user1876409'}",True,6587,13708021.0,2,0,1622091002,1354639904,13707859,CC BY-SA 3.0,https://stackoverflow.com/questions/13707859/counting-recursive-function-calls-which-are-a-multiple-of-k-in-c,Counting recursive function calls which are a multiple of k in C,,,,,,,
73,"['c++', 'c', 'coredump']","{'account_id': 1936976, 'reputation': 686, 'user_id': 1744194, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/46f3d7aa859e8ef51119393ecf46296d?s=256&d=identicon&r=PG', 'display_name': 'X_Trust', 'link': 'https://stackoverflow.com/users/1744194/x-trust'}",True,197216,13664831.0,2,20,1620589139,1354403251,13664671,CC BY-SA 4.0,https://stackoverflow.com/questions/13664671/floating-point-exception-core-dump,Floating point exception( core dump,1620589139.0,,,,,,
74,"['c++', 'c', 'gcc', 'if-statement', 'switch-statement']","{'account_id': 1384831, 'reputation': 4883, 'user_id': 1317084, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/aae50dc9ece85c93294e9ca7e9cc1324?s=256&d=identicon&r=PG', 'display_name': '2vision2', 'link': 'https://stackoverflow.com/users/1317084/2vision2'}",True,18263,14067661.0,4,29,1620567434,1356687952,14067547,CC BY-SA 3.0,https://stackoverflow.com/questions/14067547/how-switch-case-statement-implemented-or-works-internally,How Switch case Statement Implemented or works internally?,1495540021.0,,,,,,
75,"['c', 'standards', 'c11']","{'account_id': 285695, 'reputation': 181524, 'user_id': 584518, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/RZLo7.png?s=256&g=1', 'display_name': 'Lundin', 'link': 'https://stackoverflow.com/users/584518/lundin'}",True,1019,13914051.0,1,16,1620283072,1355746767,13914050,CC BY-SA 4.0,https://stackoverflow.com/questions/13914050/what-is-c11-cor-12012,What is C11 cor 1:2012?,1620283072.0,,,,,,
76,"['c', 'windows', 'kbhit']","{'account_id': 1222773, 'reputation': 117, 'user_id': 1189062, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/05251b96e06aee7bfe414e016e1fe0d5?s=256&d=identicon&r=PG', 'display_name': 'Raam Kumar', 'link': 'https://stackoverflow.com/users/1189062/raam-kumar'}",True,7115,,7,2,1620123259,1354457733,13670103,CC BY-SA 3.0,https://stackoverflow.com/questions/13670103/kbhit-as-escape-trigger,kbhit() as escape trigger,1354541216.0,,,,,,
77,"['c', 'http', 'get']","{'account_id': 1386813, 'reputation': 1865, 'user_id': 1318648, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/838be41ea8b15ac9a01a93abd66058ad?s=256&d=identicon&r=PG', 'display_name': 'Shenal Silva', 'link': 'https://stackoverflow.com/users/1318648/shenal-silva'}",True,4008,13671653.0,1,1,1619281999,1354468061,13671599,CC BY-SA 3.0,https://stackoverflow.com/questions/13671599/how-to-get-the-filename-from-http-get-request,How to get the filename from HTTP GET request,1354468124.0,,,,,,
78,"['c', 'parameters', 'void', 'function-prototypes', 'function-parameter']","{'account_id': 415922, 'reputation': 2006, 'user_id': 791025, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/66a1d3b208aad4b7381b384fe2fa0756?s=256&d=identicon&r=PG', 'display_name': 'AdmiralJonB', 'link': 'https://stackoverflow.com/users/791025/admiraljonb'}",True,70289,13950800.0,11,396,1619063850,1355914119,13950642,CC BY-SA 4.0,https://stackoverflow.com/questions/13950642/why-does-a-function-with-no-parameters-compared-to-the-actual-function-definiti,Why does a function with no parameters (compared to the actual function definition) compile?,1609304598.0,,,1359771082.0,,,
79,"['c++', 'c', 'if-statement', 'switch-statement']","{'account_id': 1384831, 'reputation': 4883, 'user_id': 1317084, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/aae50dc9ece85c93294e9ca7e9cc1324?s=256&d=identicon&r=PG', 'display_name': '2vision2', 'link': 'https://stackoverflow.com/users/1317084/2vision2'}",True,5218,14066204.0,6,4,1614995477,1356679497,14066120,CC BY-SA 4.0,https://stackoverflow.com/questions/14066120/default-in-switch-case,Default in switch case,1614995320.0,,,,,,
80,"['c', 'file-io']","{'account_id': 2122607, 'reputation': 1223, 'user_id': 1885558, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/fd9f9f3d483c969ffa0ce2c6211d7af4?s=256&d=identicon&r=PG', 'display_name': 'MAXIM', 'link': 'https://stackoverflow.com/users/1885558/maxim'}",True,23675,13790698.0,4,11,1614978981,1355079646,13790662,CC BY-SA 3.0,https://stackoverflow.com/questions/13790662/c-read-only-last-line-of-a-file-no-loops,C: read only last line of a file. No loops,1355080761.0,,,,,,
