,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,community_owned_date,migrated_from
48,"['c', 'c-preprocessor', 'nameof']","{'account_id': 5179118, 'reputation': 25, 'user_id': 4145313, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Iodq6YTXFdA/AAAAAAAAAAI/AAAAAAAAAD8/aRkghGMq2NE/photo.jpg?sz=256', 'display_name': 'palmis', 'link': 'https://stackoverflow.com/users/4145313/palmis'}",True,154,1,0,1623452215,1567008075,1567150521.0,57696277,CC BY-SA 4.0,https://stackoverflow.com/questions/57696277/is-there-something-like-nameof-of-c-in-c-for-define-directive,Is there something like nameof of C# in C for define directive?,67944249.0,,,,,
49,"['c', 'unit-testing', 'gcc', 'compiler-errors', 'unity-test-framework']","{'account_id': 10213229, 'reputation': 175, 'user_id': 7539696, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9VDwpu3VBGI/AAAAAAAAAAI/AAAAAAAADr0/kg-KwCIVyf4/photo.jpg?sz=256', 'display_name': 'Sam Hall', 'link': 'https://stackoverflow.com/users/7539696/sam-hall'}",True,2991,3,5,1621731728,1566304780,1593458873.0,57573905,CC BY-SA 4.0,https://stackoverflow.com/questions/57573905/unity-framework-unit-testing-undefined-reference-to-setup-and-teardown,Unity Framework Unit Testing undefined reference to &quot;setUp&quot; and &quot;tearDown&quot;,,,,,,
50,"['c', 'wifi', 'glib']","{'account_id': 7189741, 'reputation': 687, 'user_id': 5490535, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://graph.facebook.com/496260983880990/picture?type=large', 'display_name': 'Sebastian Karlsson', 'link': 'https://stackoverflow.com/users/5490535/sebastian-karlsson'}",True,347,1,1,1621264038,1566545905,,57621775,CC BY-SA 4.0,https://stackoverflow.com/questions/57621775/libnm-specifying-password-when-connecting-to-wifi-from-c-program,(Libnm) Specifying password when connecting to wifi from C program,,,,,,
51,"['c', 'memory', 'kernel', 'driver']","{'account_id': 16520606, 'reputation': 23, 'user_id': 11936910, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Ggz0zman_s4/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdk_zCKwvgFLa2G7S-2JlRIWlsGIg/photo.jpg?sz=256', 'display_name': 'NMan1', 'link': 'https://stackoverflow.com/users/11936910/nman1'}",True,1912,1,2,1620374942,1565970872,1565973008.0,57527669,CC BY-SA 4.0,https://stackoverflow.com/questions/57527669/mmcopyvirtualmemory-failing-code-is-correct,"MmCopyVirtualMemory failing, code is correct",67431205.0,,,,,
52,"['c', 'algorithm']","{'account_id': 6942471, 'reputation': 4763, 'user_id': 5328289, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/0e0e88b500a567f9572d0f8fe4e99405?s=256&d=identicon&r=PG&f=1', 'display_name': 'M.E.', 'link': 'https://stackoverflow.com/users/5328289/m-e'}",True,633,4,0,1619702272,1566293552,1619702272.0,57570653,CC BY-SA 4.0,https://stackoverflow.com/questions/57570653/algorithm-to-compare-two-date-time-stamps,Algorithm to compare two date time stamps,,,,,,
53,"['c', 'arrays']","{'account_id': 15689038, 'reputation': 65, 'user_id': 11320760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/27c728dc7ee0dd9707b29b997e1134b7?s=256&d=identicon&r=PG&f=1', 'display_name': 'ben04rogers', 'link': 'https://stackoverflow.com/users/11320760/ben04rogers'}",True,64,3,-1,1619702248,1566293650,1619702248.0,57570684,CC BY-SA 4.0,https://stackoverflow.com/questions/57570684/how-to-pass-array-of-structs-from-main-to-another-function,How to pass array of structs from main to another function,,,,,,
54,"['c', 'file', 'fopen', 'fgets']","{'user_type': 'does_not_exist', 'display_name': 'user11748237'}",True,787,1,0,1619702150,1566391012,1619702150.0,57591797,CC BY-SA 4.0,https://stackoverflow.com/questions/57591797/hello-i-am-using-jdoodle-to-practice-c-programming-i-created-a-fpointer-to-te,"Hello, I am using JDoodle to practice C programming, I created a fpointer to .text file, how can I open this .text file and see data?",,,,,,
55,"['c', 'pointers', 'casting', 'char', 'integer']","{'account_id': 14665470, 'reputation': 31, 'user_id': 10591434, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-bq5u3FEbVi8/AAAAAAAAAAI/AAAAAAAAACk/UyIXi8NQr0I/photo.jpg?sz=256', 'display_name': 'Virchual Shado', 'link': 'https://stackoverflow.com/users/10591434/virchual-shado'}",True,957,2,1,1619702017,1566401910,1619702017.0,57595110,CC BY-SA 4.0,https://stackoverflow.com/questions/57595110/segmentation-fault-in-typecasting-from-unsigned-int-to-char-pointer,Segmentation Fault in typecasting from unsigned int to char pointer,57595289.0,,,,,
56,['c'],"{'account_id': 8478844, 'reputation': 13, 'user_id': 6359129, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8cfab5dad0e1c7a204364ef773f90fcd?s=256&d=identicon&r=PG&f=1', 'display_name': 'W. Blengio', 'link': 'https://stackoverflow.com/users/6359129/w-blengio'}",True,49,2,0,1619701591,1566436293,1619701591.0,57600867,CC BY-SA 4.0,https://stackoverflow.com/questions/57600867/dynamic-matrix-problem-how-could-i-fix-this,Dynamic Matrix problem. How could I fix this?,57600948.0,,,,,
57,"['c', 'pthreads']","{'account_id': 16552805, 'reputation': 1, 'user_id': 11960635, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mC-jOgDKyXLhLbCMhtlNMiPsJnXazjVd96rOcUuxQ=k-s256', 'display_name': 'Shobhit Dixit', 'link': 'https://stackoverflow.com/users/11960635/shobhit-dixit'}",True,56,1,-1,1619701519,1566454651,1619701519.0,57603050,CC BY-SA 4.0,https://stackoverflow.com/questions/57603050/thread-function-sum-array-is-unable-to-be-called-by-main-function,Thread function sum_array() is unable to be called by main function,,,,,,
58,"['c', 'function', 'pointers']","{'account_id': 16502202, 'reputation': 359, 'user_id': 11923251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8dca75f80755c3c08edba8a539cd399d?s=256&d=identicon&r=PG&f=1', 'display_name': 'duper21', 'link': 'https://stackoverflow.com/users/11923251/duper21'}",True,147,2,2,1619701381,1566517646,1619701381.0,57618251,CC BY-SA 4.0,https://stackoverflow.com/questions/57618251/why-do-function-pointers-not-name-their-arguments,Why do function pointers not name their arguments?,,,,,,
59,['c'],"{'account_id': 16561461, 'reputation': 45, 'user_id': 11967288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ae1b81ae5e2d6768e9e0e6a752b9fbe?s=256&d=identicon&r=PG&f=1', 'display_name': 'newbie5', 'link': 'https://stackoverflow.com/users/11967288/newbie5'}",True,132,3,4,1619700819,1566561212,1619700819.0,57625840,,https://stackoverflow.com/questions/57625840/my-custom-malloc-function-crashes-when-the-remaining-memory-surpasses-certain-si,My custom malloc function crashes when the remaining memory surpasses certain size,57627424.0,1566584896.0,Not suitable for this site,,,
60,"['c', 'arduino', 'typedef', 'fuzzy-logic']","{'account_id': 12673970, 'reputation': 55, 'user_id': 11967549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1b31ce386e9b0c42078c1d5f8ad2cb0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nils Lcrx', 'link': 'https://stackoverflow.com/users/11967549/nils-lcrx'}",False,154,2,2,1619700766,1566563740,1619700766.0,57626466,CC BY-SA 4.0,https://stackoverflow.com/questions/57626466/error-message-for-undeclared-variable-on-arduino-using-typedef,"Error message for undeclared variable on Arduino, using typedef",,,,,,
61,"['c', 'struct', 'memo']","{'account_id': 16457344, 'reputation': 13, 'user_id': 11889240, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-E_e0M4JuQHo/AAAAAAAAAAI/AAAAAAAAAA0/gB-PLhCC46Y/photo.jpg?sz=256', 'display_name': 'vikas damdhare', 'link': 'https://stackoverflow.com/users/11889240/vikas-damdhare'}",False,1236,1,0,1619700380,1566574475,1619700380.0,57629299,CC BY-SA 4.0,https://stackoverflow.com/questions/57629299/conflicting-types-for-an-function,conflicting types for an function,,,,,,
62,"['c', 'string', 'capitalize']","{'account_id': 14891124, 'reputation': 61, 'user_id': 10752744, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-uBo4vJZ7ig0/AAAAAAAAAAI/AAAAAAAAADE/PdR0mwodCnU/photo.jpg?sz=256', 'display_name': 'Samuel', 'link': 'https://stackoverflow.com/users/10752744/samuel'}",True,122,3,0,1619494664,1566894978,1569584979.0,57670697,CC BY-SA 4.0,https://stackoverflow.com/questions/57670697/how-can-i-access-memory,How can I access memory?,,,,,,
63,"['c', 'avr', 'spi', 'atmelstudio', 'atmega16']","{'account_id': 16119741, 'reputation': 29, 'user_id': 11635994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4fb411e19e9bb9645652366f394c2410?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aashkanpasha', 'link': 'https://stackoverflow.com/users/11635994/aashkanpasha'}",True,495,1,0,1619029917,1565856778,1619029917.0,57506720,,https://stackoverflow.com/questions/57506720/avr-problem-in-spi-spdr-register-is-8-bit-but-my-number-is-16-bit,"Avr Problem: in spi, spdr register is 8 bit but my number is 16 bit",57507279.0,1565863514.0,Needs more focus,,,
64,['c'],"{'account_id': 13700066, 'reputation': 23, 'user_id': 9885536, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/35c104920139ef390a706321052349fb?s=256&d=identicon&r=PG&f=1', 'display_name': 'infyash--', 'link': 'https://stackoverflow.com/users/9885536/infyash'}",True,199,4,2,1618042480,1565257106,1618042480.0,57409571,CC BY-SA 4.0,https://stackoverflow.com/questions/57409571/is-it-possible-to-find-the-datatype-of-a-variable-in-c,Is it possible to find the datatype of a variable in C?,57409808.0,,,,,
65,['c'],"{'account_id': 10646465, 'reputation': 51, 'user_id': 11909904, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-xKC99ASLu3I/AAAAAAAAAAI/AAAAAAAAADQ/7AVfAuxOdmM/photo.jpg?sz=256', 'display_name': 'JF9199', 'link': 'https://stackoverflow.com/users/11909904/jf9199'}",True,1915,1,4,1616516160,1565409775,1565455932.0,57439219,CC BY-SA 4.0,https://stackoverflow.com/questions/57439219/comparing-execution-time-of-two-functions,Comparing execution time of two functions?,57440637.0,,,,,
66,"['c', 'windows', 'clang', 'linker-scripts', 'lld']","{'account_id': 15158062, 'reputation': 219, 'user_id': 10938148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f6e6c396abe4dfd500a3616338e3e4f8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jon marsh', 'link': 'https://stackoverflow.com/users/10938148/jon-marsh'}",True,3091,2,1,1616421607,1565075344,,57370682,CC BY-SA 4.0,https://stackoverflow.com/questions/57370682/lld-and-the-linker-scripts,LLD and the Linker Scripts,,,,,,
67,"['c', 'linux-kernel', 'manpage', 'bpf', 'ebpf']","{'account_id': 14103152, 'reputation': 956, 'user_id': 10187988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4b241724a6266b0419c754aec2ed261?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maicake', 'link': 'https://stackoverflow.com/users/10187988/maicake'}",True,2995,2,3,1615964685,1566981877,1566983285.0,57688344,CC BY-SA 4.0,https://stackoverflow.com/questions/57688344/what-is-not-allowed-in-restricted-c-for-ebpf,What is not allowed in restricted C for ebpf?,57688896.0,,,,,
68,"['c', 'compiler-errors']","{'account_id': 9863853, 'reputation': 33, 'user_id': 7305938, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1865161707062826/picture?type=large', 'display_name': 'Ismail ', 'link': 'https://stackoverflow.com/users/7305938/ismail'}",True,1443,1,1,1615066889,1567245877,1615066889.0,57737029,CC BY-SA 4.0,https://stackoverflow.com/questions/57737029/what-does-error-stray-344-in-program-mean,What does &quot;error: stray ‘\344’ in program&quot; mean?,57737544.0,,,,,
69,"['c', 'kernel', 'ebpf']","{'account_id': 14103152, 'reputation': 956, 'user_id': 10187988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4b241724a6266b0419c754aec2ed261?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maicake', 'link': 'https://stackoverflow.com/users/10187988/maicake'}",True,1620,1,1,1613995989,1566571107,1566654236.0,57628432,CC BY-SA 4.0,https://stackoverflow.com/questions/57628432/ebpf-maps-for-one-element-map-type-and-kernel-user-space-communication,eBPF maps for one element. Map type and kernel/user space communication,57628736.0,,,1613996008.0,,
70,"['c', 'visual-studio-code', 'formatting']","{'account_id': 1242714, 'reputation': 1822, 'user_id': 1228288, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/8c4cf1236bc1f645a72a834af68857c2?s=256&d=identicon&r=PG', 'display_name': 'me--', 'link': 'https://stackoverflow.com/users/1228288/me'}",True,5666,1,7,1613423033,1564702655,,57318245,CC BY-SA 4.0,https://stackoverflow.com/questions/57318245/line-length-for-c-code-in-visual-studio-code,Line length for C code in Visual Studio Code,57319062.0,,,,,
71,"['c', 'alpha', 'gdk', 'pixmap']","{'account_id': 16482205, 'reputation': 11, 'user_id': 11908671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/64f323ece794d93d6dc9f5765c52a6a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'dave', 'link': 'https://stackoverflow.com/users/11908671/dave'}",False,155,1,1,1613300394,1565374438,,57435283,CC BY-SA 4.0,https://stackoverflow.com/questions/57435283/how-to-copy-a-gdkpixbuf-with-a-transparent-background-over-another-gdkpixbuf,How to copy a GdkPixbuf with a transparent background over another GdkPixbuf,,,,,,
72,"['c', 'xcode10']","{'account_id': 16582010, 'reputation': 1, 'user_id': 11982361, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAiP1p70hBgfix94G7vQM0Prz9fvf5YeQJc38qxdw=k-s256', 'display_name': 'Nevo Raz', 'link': 'https://stackoverflow.com/users/11982361/nevo-raz'}",False,43,1,0,1612978477,1566898260,,57671660,CC BY-SA 4.0,https://stackoverflow.com/questions/57671660/xcode-10-on-macbook-how-to-comment-with-keyboard-shortcut,Xcode 10 on macbook- How to comment /* */ with keyboard shortcut?,,,,,,
73,"['c', 'operators', 'operator-keyword', 'equality-operator']","{'account_id': 16528378, 'reputation': 5, 'user_id': 11942398, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e142533ff9a039ff12292346185a110?s=256&d=identicon&r=PG&f=1', 'display_name': 'user11942398', 'link': 'https://stackoverflow.com/users/11942398/user11942398'}",False,7061,6,-6,1610587020,1566125327,1566130325.0,57543819,,https://stackoverflow.com/questions/57543819/what-does-return-x-y-mean,What does &quot;return x == y&quot; mean?,,1566132052.0,Duplicate,,,
74,"['c', 'kernighan-and-ritchie']","{'account_id': 16558611, 'reputation': 51, 'user_id': 11965110, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/824f49f323e573af6add1edc2bb93d72?s=256&d=identicon&r=PG&f=1', 'display_name': 'StrawberryMilkTea', 'link': 'https://stackoverflow.com/users/11965110/strawberrymilktea'}",True,90,1,4,1607735165,1566518853,1566519440.0,57618369,CC BY-SA 4.0,https://stackoverflow.com/questions/57618369/call-by-reference-behavior-when-calling-by-value,Call by reference behavior when calling by value,57618411.0,,,,,
75,"['c', 'uri']","{'account_id': 13204727, 'reputation': 399, 'user_id': 9536877, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GMfB6.jpg?s=256&g=1', 'display_name': 'James Read', 'link': 'https://stackoverflow.com/users/9536877/james-read'}",False,200,0,0,1607626847,1564732630,1564733718.0,57322137,CC BY-SA 4.0,https://stackoverflow.com/questions/57322137/what-to-include-to-make-uriparser-code-compile,What to #include to make uriparser code compile,,,,,,
76,"['c', 'embedded', 'pic', 'mplab', 'lcd']","{'account_id': 16585188, 'reputation': 7, 'user_id': 11984801, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14d0b580d58b8af3aa188cd252e0606e?s=256&d=identicon&r=PG&f=1', 'display_name': 'AfricaOMM', 'link': 'https://stackoverflow.com/users/11984801/africaomm'}",False,471,4,1,1606133767,1566928224,1606133767.0,57679890,CC BY-SA 4.0,https://stackoverflow.com/questions/57679890/lcd-shows-random-characters-mplab,LCD shows random characters (MPLAB),,,,,,
77,"['c', 'loops']","{'account_id': 15363278, 'reputation': 67, 'user_id': 11083524, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ij4ll.jpg?s=256&g=1', 'display_name': 'Samual', 'link': 'https://stackoverflow.com/users/11083524/samual'}",True,85,3,-6,1605984721,1565335712,1605984721.0,57425335,,https://stackoverflow.com/questions/57425335/why-loop-iterating-6-times-but-condition-is-given-5-times,why loop iterating 6 times but condition is given 5 times,,1565337669.0,Duplicate,,,
78,['c'],"{'account_id': 15669338, 'reputation': 53, 'user_id': 11306308, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e937358c62cf154a816a33245f345ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tushar Sharma', 'link': 'https://stackoverflow.com/users/11306308/tushar-sharma'}",True,53,1,-1,1605681692,1566120694,1605681692.0,57543269,CC BY-SA 4.0,https://stackoverflow.com/questions/57543269/unexpected-output-in-aggregate-calculator,Unexpected output in aggregate calculator,,,,,,
79,"['c', 'bpf', 'ebpf', 'seccomp']","{'account_id': 14103152, 'reputation': 956, 'user_id': 10187988, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4b241724a6266b0419c754aec2ed261?s=256&d=identicon&r=PG&f=1', 'display_name': 'Maicake', 'link': 'https://stackoverflow.com/users/10187988/maicake'}",True,1129,2,6,1605305778,1567090785,,57712923,CC BY-SA 4.0,https://stackoverflow.com/questions/57712923/how-to-use-seccomp-filter-with-ebpf,How to use seccomp filter with ebpf?,57713099.0,,,,,
80,"['c', 'windows', 'cng']","{'account_id': 301110, 'reputation': 93832, 'user_id': 608639, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/aPIhh.jpg?s=256&g=1', 'display_name': 'jww', 'link': 'https://stackoverflow.com/users/608639/jww'}",False,542,1,1,1605295368,1565753544,1566207861.0,57487839,CC BY-SA 4.0,https://stackoverflow.com/questions/57487839/how-to-determine-which-of-23-parameters-are-status-invalid-parameter,How to determine which of 23 parameters are STATUS_INVALID_PARAMETER?,,,,,,
