,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,migrated_from
49,['c'],"{'account_id': 11775485, 'reputation': 451, 'user_id': 8617112, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2121562047869644/picture?type=large', 'display_name': 'Francisco Jos&#233; Letterio', 'link': 'https://stackoverflow.com/users/8617112/francisco-jos%c3%a9-letterio'}",True,155,2,1,1620734273,1568148851,1620733738.0,57878087,CC BY-SA 4.0,https://stackoverflow.com/questions/57878087/why-is-argv0-not-consistent,Why is argv[0] not consistent?,,,,
50,"['c', 'raspberry-pi3', 'pwm']","{'account_id': 5003866, 'reputation': 135, 'user_id': 4341927, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/S0xy3.png?s=256&g=1', 'display_name': 'Jablondyn', 'link': 'https://stackoverflow.com/users/4341927/jablondyn'}",True,235,1,0,1619699639,1568136970,1619699639.0,57875815,CC BY-SA 4.0,https://stackoverflow.com/questions/57875815/raspberry-pi-3-pwm-led-pulse,Raspberry Pi 3 PWM Led Pulse,,,,
51,"['c', 'whitespace', 'type-mismatch', 'removing-whitespace']","{'account_id': 10515382, 'reputation': 11, 'user_id': 7749636, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-j5rWETTLLvE/AAAAAAAAAAI/AAAAAAAAAHc/FonZ_BdaVds/photo.jpg?sz=256', 'display_name': 'Keyur Maru', 'link': 'https://stackoverflow.com/users/7749636/keyur-maru'}",True,113,1,0,1619698651,1568166727,1619698651.0,57881012,CC BY-SA 4.0,https://stackoverflow.com/questions/57881012/how-to-fix-the-error-of-type-mismatch-and-trailing-spaces-in-c,How to fix the error of type-mismatch and trailing spaces in C,,,,
52,"['c', 'memory', 'memory-leaks']","{'user_type': 'does_not_exist', 'display_name': 'user12050586'}",True,165,2,1,1619698616,1568167360,1619698616.0,57881068,CC BY-SA 4.0,https://stackoverflow.com/questions/57881068/freeing-memory-in-c-with-basic-trim-example,Freeing memory in C with basic trim example,,,57881213.0,
53,['c'],"{'account_id': 11313173, 'reputation': 13, 'user_id': 8295752, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3851699f997349034c216e170ade2140?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lego F.', 'link': 'https://stackoverflow.com/users/8295752/lego-f'}",True,44,1,0,1619698458,1568168473,1619698458.0,57881199,CC BY-SA 4.0,https://stackoverflow.com/questions/57881199/in-c-how-do-i-give-an-input-to-a-program-previously-called-with-system,"In C, how do I give an input to a program previously called with system()?",,,57881229.0,
54,"['c', 'malloc', 'calloc']","{'account_id': 12789294, 'reputation': 101, 'user_id': 12050589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60b05a6e5fd39b461a1648e03eca98ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Iron Maiden', 'link': 'https://stackoverflow.com/users/12050589/iron-maiden'}",False,439,1,0,1619698423,1568169413,1619698423.0,57881307,CC BY-SA 4.0,https://stackoverflow.com/questions/57881307/how-to-correctly-allocate-a-large-chunk-of-ram-with-calloc-malloc-in-windows-10,How to correctly allocate a large chunk of RAM with calloc/malloc in Windows 10?,,,,
55,"['c', 'printf', 'scanf']","{'account_id': 16121790, 'reputation': 162, 'user_id': 11637608, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/32518cc610450d346c1bb66aaf506182?s=256&d=identicon&r=PG&f=1', 'display_name': 'Diego Esquivel', 'link': 'https://stackoverflow.com/users/11637608/diego-esquivel'}",True,270,1,-1,1619697927,1568170131,1619697927.0,57881402,CC BY-SA 4.0,https://stackoverflow.com/questions/57881402/why-is-my-program-printing-the-last-input-line-twice,Why is my program printing the last input line twice?,,,,
56,['c'],"{'account_id': 16673627, 'reputation': 1, 'user_id': 12050613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ea291dc6bb1d0cc948c953ad5d1c5b7e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Siva', 'link': 'https://stackoverflow.com/users/12050613/siva'}",True,170,1,0,1619697826,1568170911,1619697826.0,57881510,CC BY-SA 4.0,https://stackoverflow.com/questions/57881510/signals-using-alarm-in-linux-c,Signals Using Alarm() in Linux C,,,,
57,['c'],"{'account_id': 6935825, 'reputation': 103, 'user_id': 5323763, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/12f5f465d4f20e15cc630b06efb015b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gem', 'link': 'https://stackoverflow.com/users/5323763/gem'}",True,42,1,2,1619697739,1568173150,1619697739.0,57881794,CC BY-SA 4.0,https://stackoverflow.com/questions/57881794/logical-operator-in-if-statement,Logical operator in if statement,,,,
58,['c'],"{'account_id': 3139751, 'reputation': 599, 'user_id': 5665986, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/65fd752e1c74dcd166c1c7187329657a?s=256&d=identicon&r=PG', 'display_name': 'Catiger3331', 'link': 'https://stackoverflow.com/users/5665986/catiger3331'}",True,377,1,0,1619697677,1568175178,1619697677.0,57882044,CC BY-SA 4.0,https://stackoverflow.com/questions/57882044/why-cant-the-first-argument-in-sprintf-be-a-char-pointer-in-c,Why can&#39;t the first argument in sprintf be a char pointer in C,,,57882197.0,
59,['c'],"{'account_id': 5943563, 'reputation': 565, 'user_id': 4673887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ccd5054058df8d6338d04a3c0f767441?s=256&d=identicon&r=PG&f=1', 'display_name': 'FI-Info', 'link': 'https://stackoverflow.com/users/4673887/fi-info'}",True,120,2,-1,1619697553,1568177369,1619697553.0,57882310,CC BY-SA 4.0,https://stackoverflow.com/questions/57882310/printing-various-file-info,Printing various FILE info,,,57882955.0,
60,"['c', 'arrays', 'loops', 'for-loop', 'pointers']","{'account_id': 16028277, 'reputation': 485, 'user_id': 11567961, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LdZzP.jpg?s=256&g=1', 'display_name': 'SREERAG R NANDAN', 'link': 'https://stackoverflow.com/users/11567961/sreerag-r-nandan'}",True,659,2,1,1619696082,1568183721,1619696082.0,57883375,CC BY-SA 4.0,https://stackoverflow.com/questions/57883375/function-is-not-able-to-return-elements-in-returnsize-array-in-the-problem,Function is not able to return elements in returnSize array in the problem,,,,
61,"['c#', 'c', 'crc', 'crc16', 'psoc']","{'account_id': 3574748, 'reputation': 472, 'user_id': 2984276, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/180c5a88cbee9133a8ac923388612c0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'K_Trenholm', 'link': 'https://stackoverflow.com/users/2984276/k-trenholm'}",True,4043,1,2,1619695607,1568218995,1619695607.0,57893261,CC BY-SA 4.0,https://stackoverflow.com/questions/57893261/how-to-calculate-crc16-ccitt-kermit-in-both-c-and-c,How to calculate CRC16-CCITT/KERMIT in both C# and C,,,57893451.0,
62,"['c', 'arm', 'integer-division', 'divide-by-zero', 'armv8']","{'user_type': 'does_not_exist', 'display_name': 'user5069935'}",True,1122,2,10,1619695188,1568222437,1619695188.0,57894010,CC BY-SA 4.0,https://stackoverflow.com/questions/57894010/division-by-zero-not-causing-runtime-exception-on-nvidia-jetson,Division by zero not causing runtime exception on Nvidia Jetson,,,57894573.0,
63,['c'],"{'account_id': 15185556, 'reputation': 179, 'user_id': 10957632, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/DLEuW.jpg?s=256&g=1', 'display_name': 'SUBHANSHU SAHU', 'link': 'https://stackoverflow.com/users/10957632/subhanshu-sahu'}",True,67,1,1,1619695148,1568228837,1619695148.0,57895423,CC BY-SA 4.0,https://stackoverflow.com/questions/57895423/sliced-string-and-char-buffer-are-not-equal,Sliced string and char buffer are not equal,,,57895648.0,
64,"['c', 'fgets', 'strlen']","{'account_id': 11775485, 'reputation': 451, 'user_id': 8617112, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2121562047869644/picture?type=large', 'display_name': 'Francisco Jos&#233; Letterio', 'link': 'https://stackoverflow.com/users/8617112/francisco-jos%c3%a9-letterio'}",False,69,1,-3,1619695058,1568231206,1619695058.0,57895866,CC BY-SA 4.0,https://stackoverflow.com/questions/57895866/why-is-this-code-printing-trash-at-the-end-why-is-strlen-returning-uncorrect-va,Why is this code printing trash at the end? Why is strlen returning uncorrect values?,,,,
65,['c'],"{'user_type': 'does_not_exist', 'display_name': 'user12050586'}",True,1066,2,0,1619694935,1568237726,1619694935.0,57897105,CC BY-SA 4.0,https://stackoverflow.com/questions/57897105/incrementing-and-decrementing-a-file-pointer,Incrementing and decrementing a file pointer,,,57897152.0,
66,"['c++', 'c', 'winapi', 'accessibility', 'screen-readers']","{'account_id': 2234417, 'reputation': 10962, 'user_id': 1971216, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/ca6fc652faba0b899be996a6e675270e?s=256&d=identicon&r=PG', 'display_name': 'QuentinC', 'link': 'https://stackoverflow.com/users/1971216/quentinc'}",True,1469,2,2,1619188662,1568374439,,57922893,CC BY-SA 4.0,https://stackoverflow.com/questions/57922893/make-windows-10-narrator-to-speak-some-text,Make windows 10 narrator to speak some text,,,67230518.0,
67,"['c', 'duplicates']","{'account_id': 11901767, 'reputation': 39, 'user_id': 8709549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36d0b3d5ea8e6c18bf906cc804e04c04?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc C', 'link': 'https://stackoverflow.com/users/8709549/marc-c'}",True,141,2,0,1618982364,1567381721,1567388775.0,57750236,CC BY-SA 4.0,https://stackoverflow.com/questions/57750236/how-does-this-code-find-duplicate-characters-in-a-string,How does this code find duplicate characters in a string?,,,57750624.0,
68,"['c', 'arrays', 'pointers']","{'account_id': 16721564, 'reputation': 19, 'user_id': 12086335, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-y3YooHxvz50/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcxdye95pGIBWaeTasZ9zlA4B32tA/photo.jpg?sz=256', 'display_name': 'Austin Near', 'link': 'https://stackoverflow.com/users/12086335/austin-near'}",True,1092,1,1,1618836996,1568825513,,57997498,CC BY-SA 4.0,https://stackoverflow.com/questions/57997498/copying-array-using-pointers,Copying Array Using Pointers,,,57997544.0,
69,"['c++', 'c', 'linux', 'executable', 'googlemock']","{'account_id': 16699420, 'reputation': 11, 'user_id': 12069599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/da791be33abfb2cb7d572ac03526648a?s=256&d=identicon&r=PG&f=1', 'display_name': 'XYZ_XYZ', 'link': 'https://stackoverflow.com/users/12069599/xyz-xyz'}",True,85,1,0,1618814345,1568541828,1618814345.0,57943041,CC BY-SA 4.0,https://stackoverflow.com/questions/57943041/building-executable-for-mutliple-test-files,Building executable for mutliple test files,,,,
70,['c'],"{'account_id': 11114056, 'reputation': 35, 'user_id': 8158847, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7317c989beb2584f9610eb40833a12d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Owais Qureshi', 'link': 'https://stackoverflow.com/users/8158847/owais-qureshi'}",True,119,1,-7,1617433295,1567485463,1617433295.0,57765113,,https://stackoverflow.com/questions/57765113/explain-format-specifiers-f-and-gow-does-dot-work-in-it,explain Format specifiers %f and gow does dot work in it,1567519962.0,Needs details or clarity,57765686.0,
71,"['c', 'matrix', 'dynamic-memory-allocation']","{'account_id': 13168438, 'reputation': 143, 'user_id': 12138938, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDp2ew65MZjjMdW8qkm2Op0EsRdl9aA7IfmtXDL=k-s256', 'display_name': 'Nikhil CSB', 'link': 'https://stackoverflow.com/users/12138938/nikhil-csb'}",True,280,3,4,1616995705,1569769658,1616995705.0,58156457,CC BY-SA 4.0,https://stackoverflow.com/questions/58156457/why-am-i-getting-junk-values-despite-using-calloc,Why am I getting junk values despite using calloc()?,,,58156540.0,
72,"['c++', 'c']","{'account_id': 16638011, 'reputation': 7, 'user_id': 12024252, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-zbKDPNDQaTs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reKcFznAUafNXDaLB-J9hAB6xaRsA/photo.jpg?sz=256', 'display_name': 'Kai Schoening', 'link': 'https://stackoverflow.com/users/12024252/kai-schoening'}",True,760,3,0,1616705545,1569328637,1616705545.0,58080505,CC BY-SA 4.0,https://stackoverflow.com/questions/58080505/how-to-wrap-c-stdshared-ptr-in-wrapper-headerfile-so-it-can-be-called-from-c,How to wrap c++ std::shared_ptr in wrapper headerfile so it can be called from c?,,,58080580.0,
73,"['c', 'printf', 'd', 'placeholder', 'digits']","{'account_id': 16423420, 'reputation': 41, 'user_id': 11864063, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/iCR6V.png?s=256&g=1', 'display_name': 'Pingu', 'link': 'https://stackoverflow.com/users/11864063/pingu'}",True,1114,1,4,1615587575,1568802058,1615587575.0,57990496,CC BY-SA 4.0,https://stackoverflow.com/questions/57990496/how-to-printf-a-dynamic-amount-of-placeholders-in-c,how to printf a dynamic amount of placeholders in c?,,,,
74,"['c', 'server', 'streaming']","{'account_id': 13772766, 'reputation': 101, 'user_id': 9939792, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hB04H.jpg?s=256&g=1', 'display_name': 'Nitin Upadhyay', 'link': 'https://stackoverflow.com/users/9939792/nitin-upadhyay'}",False,2718,1,0,1615169439,1568357338,,57918587,CC BY-SA 4.0,https://stackoverflow.com/questions/57918587/how-to-run-srt-server-on-local,How to run SRT server on local?,,,,
75,"['c', 'tizen', 'tizen-wearable-sdk', 'tizen-native-app']","{'account_id': 5388727, 'reputation': 1659, 'user_id': 4291909, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/BWyPO.jpg?s=256&g=1', 'display_name': 'Itban Saeed', 'link': 'https://stackoverflow.com/users/4291909/itban-saeed'}",True,363,1,2,1614888820,1568805495,1569243189.0,57991551,CC BY-SA 4.0,https://stackoverflow.com/questions/57991551/how-to-request-privacy-privileges-for-tizen-native-service-application,How to Request Privacy Privileges for Tizen Native Service Application,,,,
76,"['c', 'struct', 'shared-libraries', 'versioning', 'semantic-versioning']","{'account_id': 3239524, 'reputation': 1161, 'user_id': 2732907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5b49b9ce957e3c09f949afe60b2dc5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'madmurphy', 'link': 'https://stackoverflow.com/users/2732907/madmurphy'}",True,383,2,1,1614292672,1568994175,1568994827.0,58031508,CC BY-SA 4.0,https://stackoverflow.com/questions/58031508/semantic-versioning-minor-or-major-change-second-part,Semantic versioning: minor or major change? (second part),,,,
77,['c'],"{'account_id': 4693890, 'reputation': 590, 'user_id': 4101137, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/17f389af9053b17ab7d5749fcb20b654?s=256&d=identicon&r=PG&f=1', 'display_name': 'user49404', 'link': 'https://stackoverflow.com/users/4101137/user49404'}",True,1106,3,0,1613496603,1567869018,1613492087.0,57834935,CC BY-SA 4.0,https://stackoverflow.com/questions/57834935/is-there-a-way-to-escape-the-c-string-null-terminator-character,Is there a way to escape the C string null terminator character?,,,57835053.0,
78,"['c', 'macos', 'gcc', 'homebrew', 'lirc']","{'account_id': 16737088, 'reputation': 11, 'user_id': 12097862, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/38355a9aa34b0046e5463926165e0ca2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Joe D', 'link': 'https://stackoverflow.com/users/12097862/joe-d'}",False,2798,1,1,1613224901,1569028179,1569036623.0,58036549,CC BY-SA 4.0,https://stackoverflow.com/questions/58036549/configure-error-c-compiler-cannot-create-executables-mac-sierra,configure: error: C compiler cannot create executables - Mac Sierra,,,,
79,"['c++', 'c', 'windows', 'visual-studio', 'command-line']","{'account_id': 12724487, 'reputation': 131, 'user_id': 12097232, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-oD3h34PIbLc/AAAAAAAAAAI/AAAAAAAAABU/9ZprHA2M2So/photo.jpg?sz=256', 'display_name': 'Chinguun Erdenebadrakh', 'link': 'https://stackoverflow.com/users/12097232/chinguun-erdenebadrakh'}",True,2439,5,1,1613123992,1569008281,1569008407.0,58034280,CC BY-SA 4.0,https://stackoverflow.com/questions/58034280/how-do-i-prevent-command-line-closing-after-pressing-enter,How do I prevent command line closing after pressing Enter,,,58034317.0,
80,"['c', 'fpga', 'stm32f4', 'ice40']","{'account_id': 16671193, 'reputation': 13, 'user_id': 12048586, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b291d86e7ba45cf0eb3a3fc5117c7280?s=256&d=identicon&r=PG&f=1', 'display_name': 'jsmith95', 'link': 'https://stackoverflow.com/users/12048586/jsmith95'}",True,1529,2,1,1611927799,1568145202,,57877398,CC BY-SA 4.0,https://stackoverflow.com/questions/57877398/how-to-program-lattice-ice40-ultra-with-a-microcontroller,How to program Lattice iCE40 ultra with a microcontroller,,,58006017.0,
81,"['c', 'objective-c', 'swift', 'macos']","{'account_id': 8706, 'reputation': 119803, 'user_id': 15809, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/5NfT0.png?s=256&g=1', 'display_name': 'Mecki', 'link': 'https://stackoverflow.com/users/15809/mecki'}",True,1001,1,5,1611925907,1567787819,1611925784.0,57825757,CC BY-SA 4.0,https://stackoverflow.com/questions/57825757/obj-c-has-available-swift-has-available-what-can-i-use-in-c-c,Obj-C has @available. Swift has #available. What can I use in C/C++?,,,57825758.0,
82,"['c', 'macos']","{'account_id': 14462007, 'reputation': 27, 'user_id': 10446590, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74ab1aeb273899b0a5b1f41c080af487?s=256&d=identicon&r=PG&f=1', 'display_name': 'happy coding', 'link': 'https://stackoverflow.com/users/10446590/happy-coding'}",False,1005,0,0,1611788194,1569345480,1569361113.0,58085311,CC BY-SA 4.0,https://stackoverflow.com/questions/58085311/stdio-fatal-error-ctermid-h-file-not-found,stdio fatal error : &#39;_ctermid.h&#39; file not found,,,,
