,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,community_owned_date
48,"['c', 'algorithm', 'heap-memory', 'microcontroller']","{'account_id': 1452408, 'reputation': 784, 'user_id': 1368932, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f2ad037ed1d9dd0e02fad8d17d951267?s=256&d=identicon&r=PG', 'display_name': 'Nathan Wiebe', 'link': 'https://stackoverflow.com/users/1368932/nathan-wiebe'}",True,1251,2,7,1637248284,1338318165,1637248284.0,10805087,CC BY-SA 4.0,https://stackoverflow.com/questions/10805087/fragmentation-resistant-microcontroller-heap-algorithm,Fragmentation-resistant Microcontroller Heap Algorithm,,,,,,
49,"['c++', 'c', 'heap-memory']","{'account_id': 128297, 'reputation': 12442, 'user_id': 1560850, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/dba9e19ac64c87c548a4c636bf5cb7f0?s=256&d=identicon&r=PG', 'display_name': 'valdo', 'link': 'https://stackoverflow.com/users/1560850/valdo'}",True,986,2,15,1637248270,1337615552,1637248270.0,10688479,CC BY-SA 4.0,https://stackoverflow.com/questions/10688479/heap-optimized-for-but-not-limited-to-single-threaded-usage,Heap optimized for (but not limited to) single-threaded usage,10688658.0,,,,,
50,"['c', 'heap-memory', 'free', 'glibc']","{'account_id': 1300411, 'reputation': 1459, 'user_id': 1250458, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b9b7d8861a9bcf94491f8e97e91170d7?s=256&d=identicon&r=PG', 'display_name': 'Bhubhu Hbuhdbus', 'link': 'https://stackoverflow.com/users/1250458/bhubhu-hbuhdbus'}",True,670,1,3,1637248255,1337305545,1637248255.0,10645722,CC BY-SA 4.0,https://stackoverflow.com/questions/10645722/the-inner-workings-of-glibcs-free,The inner workings of glibc&#39;s free(),10647953.0,,,,,
51,"['c', 'linux', 'memory-management', 'gdb', 'heap-memory']","{'account_id': 1279358, 'reputation': 742, 'user_id': 1233844, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/cf06979239e83ff7ec0cb073013a369a?s=256&d=identicon&r=PG', 'display_name': 'samuirai', 'link': 'https://stackoverflow.com/users/1233844/samuirai'}",True,9750,3,5,1637077720,1336677848,1637077720.0,10540845,CC BY-SA 4.0,https://stackoverflow.com/questions/10540845/linux-heap-structure-and-the-behaviour-with-malloc-and-free,Linux heap structure and the behaviour with malloc() and free(),10540987.0,,,,,
52,"['c', 'multithreading', 'teamcenter', 'teamcenter-itk']","{'account_id': 1517291, 'reputation': 121, 'user_id': 1418009, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4144e552c1800a117620b33791087131?s=256&d=identicon&r=PG', 'display_name': 'Yogesh', 'link': 'https://stackoverflow.com/users/1418009/yogesh'}",True,1214,1,0,1636906192,1337969727,1636906096.0,10759449,CC BY-SA 4.0,https://stackoverflow.com/questions/10759449/multithreading-in-teamcenter-itk,Multithreading in Teamcenter ITK,10763868.0,,,,,
53,"['c++', 'c', 'xml', 'command-line-arguments']","{'account_id': 395026, 'reputation': 10040, 'user_id': 757777, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/7eb32532f143c5cdb562020a7c56757c?s=256&d=identicon&r=PG', 'display_name': 'Erik Sj&#246;lund', 'link': 'https://stackoverflow.com/users/757777/erik-sj%c3%b6lund'}",True,1285,3,1,1636122137,1336234050,1384903028.0,10463600,CC BY-SA 3.0,https://stackoverflow.com/questions/10463600/generate-c-c-command-line-argument-parsing-code-from-xml-or-similar,generate C/C++ command line argument parsing code from XML (or similar),,,,,,
54,"['c++', 'c', 'eclipse', 'gdb', 'eclipse-cdt']","{'account_id': 1410921, 'reputation': 1728, 'user_id': 1337526, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://i.stack.imgur.com/GlCBy.jpg?s=256&g=1', 'display_name': 'Adam Miller', 'link': 'https://stackoverflow.com/users/1337526/adam-miller'}",True,7723,3,17,1635711748,1336117004,1360602093.0,10444664,CC BY-SA 3.0,https://stackoverflow.com/questions/10444664/eclipse-cdt-multithreaded-debugging-not-optimal-how-does-one-run-threads-exclu,Eclipse CDT multithreaded debugging not-optimal - how does one run threads exclusively?,18017038.0,,,,,
55,"['c++', 'c', 'windows', 'console']","{'account_id': 1277146, 'reputation': 5351, 'user_id': 1232138, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/5b2c240bb9e351682ec4d943b5e37eb1?s=256&d=identicon&r=PG', 'display_name': 'user1232138', 'link': 'https://stackoverflow.com/users/1232138/user1232138'}",True,42226,8,10,1634938407,1335893743,1335895725.0,10401724,CC BY-SA 3.0,https://stackoverflow.com/questions/10401724/move-text-cursor-to-particular-screen-coordinate,Move text cursor to particular screen coordinate?,10406871.0,,,,,
56,"['c++', 'c', 'data-structures']","{'account_id': 1012461, 'reputation': 2069, 'user_id': 1030542, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/ec509c40665010b6d5b74e3fd94447c8?s=256&d=identicon&r=PG', 'display_name': 'iDev', 'link': 'https://stackoverflow.com/users/1030542/idev'}",True,8423,3,2,1634617074,1336192587,,10458898,CC BY-SA 3.0,https://stackoverflow.com/questions/10458898/how-to-implement-3d-kdtree-build-and-search-algorithm-in-c-or-c,How to implement 3d kDTree build and search algorithm in c or c++?,,,,,,
57,"['c++', 'c', 'visual-c++']","{'account_id': 225914, 'reputation': 2291, 'user_id': 486659, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/c21c622dedec0d78e4a650ab21be2fc1?s=256&d=identicon&r=PG', 'display_name': 'fithu', 'link': 'https://stackoverflow.com/users/486659/fithu'}",True,12834,3,7,1633672021,1335844132,,10393315,CC BY-SA 3.0,https://stackoverflow.com/questions/10393315/setting-output-path-for-cl-exe,Setting output path for cl.exe,10393553.0,,,,,
58,"['c++', 'c', 'heap-memory', 'valgrind', 'memory-corruption']","{'account_id': 817, 'reputation': 17816, 'user_id': 2759376, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/ea961d84ee1a515db154423fdb8c5a71?s=256&d=identicon&r=PG', 'display_name': 'goldenmean', 'link': 'https://stackoverflow.com/users/2759376/goldenmean'}",True,1009,2,2,1632947530,1336151226,1632947530.0,10453203,CC BY-SA 4.0,https://stackoverflow.com/questions/10453203/how-to-debug-further-based-on-valgrind-output,How to debug further based on Valgrind output,10464703.0,,,,,
59,"['c++', 'c', 'gcc', 'double']","{'account_id': 112647, 'reputation': 6415, 'user_id': 297051, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/4576cb1223abd24097f88b663d01fd7c?s=256&d=identicon&r=PG', 'display_name': 'd-_-b', 'link': 'https://stackoverflow.com/users/297051/d-b'}",True,1713,4,2,1632645841,1337928078,1495535684.0,10749678,,https://stackoverflow.com/questions/10749678/gcc-c-c-double-behavior,GCC C/C++ double behavior,10749860.0,,1337942395.0,exact duplicate,,
60,"['c', 'linux']","{'account_id': 226660, 'reputation': 1199, 'user_id': 487832, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/433d5dcc9b31f8207f7939a69503b263?s=256&d=identicon&r=PG', 'display_name': 'nzomkxia', 'link': 'https://stackoverflow.com/users/487832/nzomkxia'}",True,19170,4,20,1632505158,1337329931,,10649273,CC BY-SA 3.0,https://stackoverflow.com/questions/10649273/where-is-the-definition-of-extern-char-environ,where is the definition of extern char **environ?,10649740.0,,,,,
61,"['arrays', 'c', 'pointers', 'heap-memory', 'stack-memory']","{'account_id': 1496806, 'reputation': 441, 'user_id': 1402541, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/dfa39eab4ed0b5bdd61624d27e03f123?s=256&d=identicon&r=PG', 'display_name': 'som', 'link': 'https://stackoverflow.com/users/1402541/som'}",True,62906,4,13,1631825714,1337663551,1624087915.0,10696024,CC BY-SA 4.0,https://stackoverflow.com/questions/10696024/how-is-the-array-stored-in-memory,How is the array stored in memory?,10696038.0,,,,,
62,"['c', 'gsoap']","{'account_id': 326714, 'reputation': 193, 'user_id': 648625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b1c4339024c3b7649dc4df22c75c498?s=256&d=identicon&r=PG&f=1', 'display_name': 'Blackguard', 'link': 'https://stackoverflow.com/users/648625/blackguard'}",True,8671,3,4,1631362434,1338027946,1338028227.0,10765446,CC BY-SA 3.0,https://stackoverflow.com/questions/10765446/undefined-references-when-compiling-gsoap-client,Undefined references when compiling gSOAP client,10765767.0,,,,,
63,"['c', 'macros']","{'account_id': 1372918, 'reputation': 147, 'user_id': 1307500, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/521f5a9a4f273c8b20ff695846162b66?s=256&d=identicon&r=PG', 'display_name': 'Tobi3', 'link': 'https://stackoverflow.com/users/1307500/tobi3'}",True,1781,5,2,1630355702,1337265464,1348577582.0,10637843,CC BY-SA 3.0,https://stackoverflow.com/questions/10637843/c-median-of-values-pre-processor-macro,C median of values pre-processor macro,,,,,,
64,"['c', 'linux', 'gcc', 'gdb', 'x86-64']","{'account_id': 396951, 'reputation': 28147, 'user_id': 760807, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/ae23e7c588bea8a70cad5565d31655f7?s=256&d=identicon&r=PG', 'display_name': 'MetallicPriest', 'link': 'https://stackoverflow.com/users/760807/metallicpriest'}",True,35238,6,71,1630049285,1336132060,1573896219.0,10448254,CC BY-SA 4.0,https://stackoverflow.com/questions/10448254/how-to-use-gdb-with-ld-preload,How to use gdb with LD_PRELOAD,10448351.0,,,,,
65,"['c', 'syntax-error']","{'account_id': 330932, 'reputation': 5053, 'user_id': 655295, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/9f39cdeea20d66e2d87b47a000c1049d?s=256&d=identicon&r=PG', 'display_name': 'Registered User', 'link': 'https://stackoverflow.com/users/655295/registered-user'}",True,10426,4,1,1629538977,1337594393,1337605054.0,10683147,CC BY-SA 3.0,https://stackoverflow.com/questions/10683147/expected-expression-before-token-c-program,expected expression before ‘{’ token c program,10683200.0,,,,,
66,"['c', 'malloc', 'heap-memory', 'free']","{'account_id': 1220260, 'reputation': 220, 'user_id': 1187029, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/7ac14c3c14ebbc122c4da8a88ca4389d?s=256&d=identicon&r=PG', 'display_name': 'RobinBattle', 'link': 'https://stackoverflow.com/users/1187029/robinbattle'}",True,183,4,-4,1629310772,1336392167,1629310772.0,10481726,CC BY-SA 4.0,https://stackoverflow.com/questions/10481726/dynamiclly-allocate-and-free-in-c,dynamiclly allocate and free in C,10481756.0,,,,,
67,"['c', 'malloc', 'heap-memory']","{'account_id': 1300411, 'reputation': 1459, 'user_id': 1250458, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/b9b7d8861a9bcf94491f8e97e91170d7?s=256&d=identicon&r=PG', 'display_name': 'Bhubhu Hbuhdbus', 'link': 'https://stackoverflow.com/users/1250458/bhubhu-hbuhdbus'}",True,244,1,1,1629310754,1337028113,1629310754.0,10590717,CC BY-SA 4.0,https://stackoverflow.com/questions/10590717/fd-and-bk-in-dlmalloc,fd and bk in dlmalloc,10591858.0,,,,,
68,"['c', 'static-variables', 'static']","{'account_id': 421735, 'reputation': 15926, 'user_id': 800123, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/bZMq5.jpg?s=256&g=1', 'display_name': 'Jack', 'link': 'https://stackoverflow.com/users/800123/jack'}",True,7545,5,17,1628538509,1336607249,1628538509.0,10525707,CC BY-SA 4.0,https://stackoverflow.com/questions/10525707/do-i-get-improved-performance-by-making-variables-static,Do I get improved performance by making variables static?,10525753.0,,,,,
69,"['c++', 'html', 'c', 'html-parsing']","{'account_id': 5686, 'reputation': 8528, 'user_id': 9296, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://graph.facebook.com/513676303/picture?type=large', 'display_name': 'Tzury Bar Yochay', 'link': 'https://stackoverflow.com/users/9296/tzury-bar-yochay'}",True,7873,4,8,1628461705,1337872192,,10740250,CC BY-SA 3.0,https://stackoverflow.com/questions/10740250/c-cpp-version-of-beautifulsoup-especially-at-handling-malformed-html,C/CPP version of BeautifulSoup especially at handling malformed HTML,10741112.0,,,,,
70,"['c', 'substring']","{'account_id': 345148, 'reputation': 153, 'user_id': 677886, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/f7beeded54088e413456606affbaa121?s=256&d=identicon&r=PG', 'display_name': 'maddy2012', 'link': 'https://stackoverflow.com/users/677886/maddy2012'}",True,37583,7,7,1627583056,1336638034,,10530064,CC BY-SA 3.0,https://stackoverflow.com/questions/10530064/how-to-use-substring-function-in-c,How to use substring function in c?,10530131.0,,,,,
71,"['c', 'linux']","{'account_id': 1337939, 'reputation': 85, 'user_id': 1280204, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a76cfcf72e5f9dac9c06775fc7b0ab0?s=256&d=identicon&r=PG', 'display_name': 'HARISH B', 'link': 'https://stackoverflow.com/users/1280204/harish-b'}",True,1139,1,1,1625618100,1335936961,1625618100.0,10408246,CC BY-SA 4.0,https://stackoverflow.com/questions/10408246/statfs-showing-same-output-for-all-pathname,statfs showing same output for all pathname,,,,,,
72,"['c', 'linux', 'gcc', 'x86-64', 'glibc']","{'account_id': 108918, 'reputation': 19849, 'user_id': 1018562, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ca58bb22c2bf586eb0c11e94d79d031e?s=256&d=identicon&r=PG', 'display_name': 'pythonic', 'link': 'https://stackoverflow.com/users/1018562/pythonic'}",True,36583,4,25,1624898725,1335957591,1537936247.0,10412684,CC BY-SA 4.0,https://stackoverflow.com/questions/10412684/how-to-compile-my-own-glibc-c-standard-library-from-source-and-use-it,How to compile my own glibc C standard library from source and use it?,10412926.0,,,,,
73,"['c', 'pointers', 'malloc', 'heap-memory', 'stack-memory']","{'account_id': 448551, 'reputation': 1822, 'user_id': 842808, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/86bc1885f9caab6706e51fab0601e307?s=256&d=identicon&r=PG', 'display_name': 'Abhinav', 'link': 'https://stackoverflow.com/users/842808/abhinav'}",True,126,4,2,1624167330,1337407676,1624167330.0,10662781,CC BY-SA 4.0,https://stackoverflow.com/questions/10662781/assignment-of-malloced-array-to-stacked-array,Assignment of malloc&#39;ed array to stack&#39;ed array,10662788.0,,,,,
74,"['c', 'memory', 'heap-memory', 'ram', 'stack-memory']","{'account_id': 1394304, 'reputation': 716, 'user_id': 1324403, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/d075420fd2ed7d78364856553fcbe705?s=256&d=identicon&r=PG', 'display_name': 'eepty', 'link': 'https://stackoverflow.com/users/1324403/eepty'}",True,1392,6,2,1624024283,1338170958,1624024283.0,10778657,CC BY-SA 4.0,https://stackoverflow.com/questions/10778657/does-include-increase-the-ram-usage,Does #include increase the RAM usage?,,,,,,
75,"['c', 'gcc', 'assert']","{'user_type': 'does_not_exist', 'display_name': 'user221137'}",True,4636,4,21,1623751502,1337049406,,10593492,CC BY-SA 3.0,https://stackoverflow.com/questions/10593492/catching-assert-with-side-effects,Catching assert() with side effects,,,,,,
76,"['c', 'assembly', 'x86', 'machine-code']","{'account_id': 1528390, 'reputation': 31, 'user_id': 1426242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1ec0e210d645c316f469d8a9edb5c54?s=256&d=identicon&r=PG', 'display_name': 'Jean Marcel Duvoisin Schmidt', 'link': 'https://stackoverflow.com/users/1426242/jean-marcel-duvoisin-schmidt'}",True,3290,2,1,1623657536,1338389792,1623657536.0,10818841,CC BY-SA 4.0,https://stackoverflow.com/questions/10818841/x86-e8-and-ff-calls-how-to-find-the-e8-shifting-address-on-the-fly-basic-x86,"x86 E8 and FF calls, how to find the E8 shifting address &#39;on the fly&#39;? basic x86 ASM calls",,,,,,
77,"['c', 'time', 'systemtime', 'getrusage']","{'account_id': 1247336, 'reputation': 324, 'user_id': 1208507, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bsYl6.jpg?s=256&g=1', 'display_name': 'Stout Joe', 'link': 'https://stackoverflow.com/users/1208507/stout-joe'}",True,39166,3,16,1623068586,1336536245,,10509660,CC BY-SA 3.0,https://stackoverflow.com/questions/10509660/getting-getrusage-to-measure-system-time-in-c,Getting getrusage() to measure system time in C,10511470.0,,,,,
78,"['c', 'multithreading', 'pthreads']","{'account_id': 1326547, 'reputation': 2413, 'user_id': 1271244, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/862351cb4a3a8432641a3e03fc8cade6?s=256&d=identicon&r=PG', 'display_name': 'nav_jan', 'link': 'https://stackoverflow.com/users/1271244/nav-jan'}",True,34118,7,21,1622643248,1337083339,1622643248.0,10600250,CC BY-SA 4.0,https://stackoverflow.com/questions/10600250/is-it-necessary-to-call-pthread-join,is it necessary to call pthread_join(),10600374.0,,,,,
