,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from
47,"['c', 'apache-kafka', 'kafka-consumer-api', 'librdkafka']","{'account_id': 15049931, 'reputation': 11, 'user_id': 10861907, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c8d7cc638fc430e54569b324e266364d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Reddy', 'link': 'https://stackoverflow.com/users/10861907/reddy'}",False,242,0,1,1638420612,1621318905,67580931,CC BY-SA 4.0,https://stackoverflow.com/questions/67580931/rd-kafka-consumer-poll-returns-null-most-of-the-times,rd_kafka_consumer_poll() returns null most of the times,1638420612.0,,,,,
48,"['c', 'binary-tree', 'binary-search-tree']","{'account_id': 21662175, 'reputation': 57, 'user_id': 15981156, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxhyJ99n1NfM6jKRg8pEHqBSRhRCrUyFcTaRQ4dsA=k-s256', 'display_name': 'Ritik Singh', 'link': 'https://stackoverflow.com/users/15981156/ritik-singh'}",True,55,1,-1,1637657063,1621509382,67619293,CC BY-SA 4.0,https://stackoverflow.com/questions/67619293/why-am-i-not-getting-the-last-print-statement-unable-to-get-height-of-the-tree,"Why am I not getting the last print statement, unable to get height of the tree?",1637657063.0,67619900.0,,,,
49,"['c', 'gcc', 'undefined-behavior']","{'account_id': 21661965, 'reputation': 125, 'user_id': 15980977, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhEwx9qRWlXoPxIolNw5GVFrtarNp3uLD9QR4AV=k-s256', 'display_name': 'Abhijith Ea', 'link': 'https://stackoverflow.com/users/15980977/abhijith-ea'}",True,94,3,4,1637503126,1621508282,67619036,CC BY-SA 4.0,https://stackoverflow.com/questions/67619036/unexpected-output-after-running-this-little-bit-strange-c-code-can-anyone-expla,Unexpected output after running this little bit strange c code. Can anyone explain how this happened?,1637503126.0,67619309.0,,,,
50,"['c', 'printf']","{'account_id': 1526413, 'reputation': 10569, 'user_id': 1424739, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/19d3c927744b5ad3b94afbf88e1c3844?s=256&d=identicon&r=PG', 'display_name': 'user1424739', 'link': 'https://stackoverflow.com/users/1424739/user1424739'}",False,176,2,-6,1636101318,1621569306,67630614,CC BY-SA 4.0,https://stackoverflow.com/questions/67630614/convert-double-to-a-printfs-g-like-string-with-minimal-length-without-losing-a,convert double to a printf&#39;s %g-like string with minimal length without losing any precision,1629129084.0,,,,,
51,"['arrays', 'c', 'pointers', 'byte']","{'account_id': 21728732, 'reputation': 234, 'user_id': 16037790, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5564081ddba8467e1a8b6ce4385a6089?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jarvis__-_-__', 'link': 'https://stackoverflow.com/users/16037790/jarvis'}",True,486,2,-1,1636012792,1622467841,67774740,CC BY-SA 4.0,https://stackoverflow.com/questions/67774740/how-to-implement-inet-pton-in-c,How to implement inet_pton() in C?,1636012792.0,67775088.0,,,,
52,"['c', 'pthreads']","{'account_id': 20367707, 'reputation': 2570, 'user_id': 14940626, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-LucAsL4MxrU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclq9iM2Olu0Zf6xOn8ewBSqcr-Rfw/s96-c/photo.jpg?sz=256', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/14940626/dan'}",True,193,1,0,1635867004,1619889782,67349012,CC BY-SA 4.0,https://stackoverflow.com/questions/67349012/what-is-the-type-of-start-routine-passed-to-pthread-create,What is the type of &quot;start_routine&quot; passed to pthread_create,1635867004.0,67349745.0,,,,
53,['c'],"{'account_id': 19320072, 'reputation': 55, 'user_id': 14123935, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3e4d4f7bf2ba3b179266f682b2c7f9b8?s=256&d=identicon&r=PG&f=1', 'display_name': 'coby1kenobi', 'link': 'https://stackoverflow.com/users/14123935/coby1kenobi'}",True,236,6,1,1635496180,1620366385,67429563,CC BY-SA 4.0,https://stackoverflow.com/questions/67429563/how-do-i-fix-error-expected-for-an-if-statement,How do I fix error: expected &#39;)&#39; for an &#39;if&#39; statement?,1635496162.0,67429818.0,,,,
54,"['c', 'timer', 'microcontroller', 'atmega32']","{'account_id': 20433437, 'reputation': 1, 'user_id': 14991887, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0cfe7c9996976d1c0c94a08a1d5db894?s=256&d=identicon&r=PG&f=1', 'display_name': 'Yashesvi Raina', 'link': 'https://stackoverflow.com/users/14991887/yashesvi-raina'}",False,173,1,0,1634785345,1620325894,67424038,CC BY-SA 4.0,https://stackoverflow.com/questions/67424038/is-my-program-to-generate-a-1khz-square-wave-correct-on-pinb1-of-atmega328mhz-6,Is my program to generate a 1kHz square wave correct on pinb1 of ATmega32(8MHz 64presclar Timer1)?,,,,,,
55,"['c', 'fpga', 'intel-fpga', 'nios', 'qsys']","{'account_id': 10324814, 'reputation': 3, 'user_id': 7616592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3256c5df6f8798e7f25db84790bd492?s=256&d=identicon&r=PG&f=1', 'display_name': 'techno', 'link': 'https://stackoverflow.com/users/7616592/techno'}",False,108,1,0,1634112179,1621766755,67658836,CC BY-SA 4.0,https://stackoverflow.com/questions/67658836/communication-between-fpga-and-aria-v-hps,Communication between FPGA and Aria V HPS?,1621767139.0,,,,,
56,"['c', 'pointers']","{'account_id': 4950037, 'reputation': 67, 'user_id': 5996540, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f5e67b8f3cb9816fd99b3646e0fd934?s=256&d=identicon&r=PG&f=1', 'display_name': 'magva', 'link': 'https://stackoverflow.com/users/5996540/magva'}",True,71,4,0,1633976892,1620310890,67420060,CC BY-SA 4.0,https://stackoverflow.com/questions/67420060/in-which-block-is-a-pointer-to-array-created,In which block is a pointer to array created,1622141436.0,67420274.0,,,,
57,"['python', 'c', 'algorithm', 'polygon', 'point-in-polygon']","{'account_id': 21753781, 'reputation': 3, 'user_id': 16059405, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61d95362b88826c2ecb152acd5130aff?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bnj_euw', 'link': 'https://stackoverflow.com/users/16059405/bnj-euw'}",True,117,1,-1,1633975046,1622203447,67738469,CC BY-SA 4.0,https://stackoverflow.com/questions/67738469/point-belonging-to-a-polygon-program-in-c-and-python,Point belonging to a polygon : program in C and python,1633975046.0,67741374.0,,,,
58,"['c', 'macos', 'lapack', 'apple-m1', 'accelerate-framework']","{'account_id': 13291626, 'reputation': 2490, 'user_id': 9595931, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/btbgp.jpg?s=256&g=1', 'display_name': 'St&#233;phane Mottelet', 'link': 'https://stackoverflow.com/users/9595931/st%c3%a9phane-mottelet'}",True,1284,2,5,1633489519,1621345328,67587455,CC BY-SA 4.0,https://stackoverflow.com/questions/67587455/accelerate-framework-uses-only-one-core-on-mac-m1,Accelerate framework uses only one core on Mac M1,,,,,,
59,"['c', 'arm', 'cortex-m', 'texas-instruments']","{'account_id': 21642514, 'reputation': 35, 'user_id': 15964487, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c86d950d627930635737ef49db2456c0?s=256&d=identicon&r=PG&f=1', 'display_name': 'laura_7292', 'link': 'https://stackoverflow.com/users/15964487/laura-7292'}",True,55,2,0,1633348854,1621409417,67598740,CC BY-SA 4.0,https://stackoverflow.com/questions/67598740/measure-cycles-with-ti-tm4c129x-cortex-m4-board,Measure cycles with TI TM4C129X Cortex-M4 Board,,,,,,
60,"['c++', 'c', 'linux', 'gcc', 'ubuntu-20.04']","{'account_id': 20219797, 'reputation': 53, 'user_id': 14843946, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8917a71e8aa722cf6c29c1a83bb3554a?s=256&d=identicon&r=PG&f=1', 'display_name': 'james', 'link': 'https://stackoverflow.com/users/14843946/james'}",True,1159,2,2,1633238326,1621596828,67636061,CC BY-SA 4.0,https://stackoverflow.com/questions/67636061/unable-to-install-libgraph-in-linux-ubuntu-20-04,Unable to install libgraph in linux ubuntu 20.04,,,,,,
61,['c'],"{'account_id': 1634876, 'reputation': 3626, 'user_id': 4808760, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/80b515f16a4318101aa19c7c2cbd5098?s=256&d=identicon&r=PG&f=1', 'display_name': 'user786', 'link': 'https://stackoverflow.com/users/4808760/user786'}",True,94,2,2,1633082316,1620801751,67498505,CC BY-SA 4.0,https://stackoverflow.com/questions/67498505/how-to-handle-dereference-operator-in-the-following-cases,how to handle dereference operator in the following cases,1633082316.0,67499011.0,,,,
62,"['c', 'c99']","{'account_id': 12670673, 'reputation': 425, 'user_id': 9208325, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-9taNnjq8w3A/AAAAAAAAAAI/AAAAAAAAAI4/O32WuyVC6x4/photo.jpg?sz=256', 'display_name': 'Stefan Sonnenberg-Carstens', 'link': 'https://stackoverflow.com/users/9208325/stefan-sonnenberg-carstens'}",True,95,3,0,1631681664,1620325266,67423915,CC BY-SA 4.0,https://stackoverflow.com/questions/67423915/impossible-multi-dimensional-array-in-c,Impossible multi-dimensional array in C,1620418319.0,67428896.0,,,,
63,"['c', 'oracle', 'plsql', 'oracle-call-interface', 'dbms-output']","{'account_id': 1941777, 'reputation': 2847, 'user_id': 1747834, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/cea2583950ba41bcbbac8c8705ec1965?s=256&d=identicon&r=PG', 'display_name': 'Mikhail T.', 'link': 'https://stackoverflow.com/users/1747834/mikhail-t'}",False,128,1,1,1631620517,1622229636,67744446,CC BY-SA 4.0,https://stackoverflow.com/questions/67744446/how-to-access-the-dbms-output-buffer-from-c-code,How to access the dbms_output buffer from C code?,1622569886.0,,,,,
64,"['php', 'c', 'gettext']","{'account_id': 133236, 'reputation': 12611, 'user_id': 334451, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/752bf1cd2ef2702724c89f661a5e78d7?s=256&d=identicon&r=PG', 'display_name': 'Mikko Rantalainen', 'link': 'https://stackoverflow.com/users/334451/mikko-rantalainen'}",True,132,1,2,1631614637,1620806003,67499403,CC BY-SA 4.0,https://stackoverflow.com/questions/67499403/how-to-get-plural-translation-for-string-that-requires-context,How to get plural translation for string that requires context?,1631614637.0,67545145.0,,,,
65,"['c', 'generics', 'copy', 'free']","{'account_id': 18915752, 'reputation': 141, 'user_id': 13800866, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c69ee1b82931abfe23efaca3742aa10c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raea6789', 'link': 'https://stackoverflow.com/users/13800866/raea6789'}",True,40,1,1,1630520945,1620570854,67458887,CC BY-SA 4.0,https://stackoverflow.com/questions/67458887/can-the-type-returned-by-a-copy-function-that-is-given-for-generic-code-be-any-t,can the type returned by a copy function that is given for generic code be any type we want?,1630520945.0,67489700.0,,,,
66,"['c', 'c-preprocessor', 'keil']","{'account_id': 12205927, 'reputation': 439, 'user_id': 9691976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78ef6c2ff0303c247217c14b0eb1de43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mohammad Kholghi', 'link': 'https://stackoverflow.com/users/9691976/mohammad-kholghi'}",True,275,1,0,1630054092,1621104205,67550182,CC BY-SA 4.0,https://stackoverflow.com/questions/67550182/cant-use-has-include-preprocessor-in-keil-ide,Can&#39;t use &quot;__has_include&quot; preprocessor in Keil IDE,1621104990.0,,,,,
67,"['c', 'for-loop', 'multiplication']","{'account_id': 20369823, 'reputation': 109, 'user_id': 14942247, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhmAZIEYaKUD2gPCHmz5oWfjWSAPy2nR9d9uWOZ1Q=k-s256', 'display_name': 'Prince', 'link': 'https://stackoverflow.com/users/14942247/prince'}",False,158,4,0,1629985062,1621448210,67608767,CC BY-SA 4.0,https://stackoverflow.com/questions/67608767/multiplication-using-repetitive-addition,Multiplication using repetitive addition,1629985062.0,,,,,
68,"['c', 'shell']","{'account_id': 18775060, 'reputation': 11, 'user_id': 13691016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a1e80da264ca47b340901d0aa2397018?s=256&d=identicon&r=PG&f=1', 'display_name': 'KeyPare', 'link': 'https://stackoverflow.com/users/13691016/keypare'}",False,126,2,1,1629981909,1621717941,67654238,CC BY-SA 4.0,https://stackoverflow.com/questions/67654238/how-to-start-file-writing-from-beginning-after-adding-few-lines-in-c-or-shell-sc,How to start file writing from beginning after adding few lines In C or shell script,1629981909.0,,,,,
69,"['c', 'rendering', 'sdl-2']","{'account_id': 19862417, 'reputation': 47, 'user_id': 14550512, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/8ghfd.jpg?s=256&g=1', 'display_name': 'Andrei Mikhov', 'link': 'https://stackoverflow.com/users/14550512/andrei-mikhov'}",True,262,2,2,1629840837,1620325144,67423881,CC BY-SA 4.0,https://stackoverflow.com/questions/67423881/bottom-edge-of-a-rectangle-is-not-straight-in-sdl2,Bottom edge of a rectangle is not straight in SDL2,1620372451.0,,,,,
70,"['c', 'data-structures', 'heap', 'minmax-heap']","{'account_id': 16581173, 'reputation': 23, 'user_id': 12474483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b7e2d2a311567e677448a38140fed5d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Zolak', 'link': 'https://stackoverflow.com/users/12474483/zolak'}",False,303,1,1,1629315766,1621643740,67645126,CC BY-SA 4.0,https://stackoverflow.com/questions/67645126/transforming-max-heap-into-min-heap-with-heapfy,transforming max-heap into min-heap with heapfy,,,,,,
71,"['c', 'macos', 'vscode-settings', 'apple-m1']","{'account_id': 20049378, 'reputation': 101, 'user_id': 14698376, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7d901ee8687aa443ac2fb2e1f831061a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ajo Mathew', 'link': 'https://stackoverflow.com/users/14698376/ajo-mathew'}",False,340,1,0,1629213902,1621791483,67662677,CC BY-SA 4.0,https://stackoverflow.com/questions/67662677/mac-mini-m1-vs-code-c-programming-not-working,Mac mini m1 + VS Code + C Programming = Not Working,1621792194.0,,,,,
72,"['c', 'win-universal-app', 'windows-10-universal']","{'account_id': 3568134, 'reputation': 1444, 'user_id': 2979161, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZcRi1.jpg?s=256&g=1', 'display_name': 'TomTsagk', 'link': 'https://stackoverflow.com/users/2979161/tomtsagk'}",True,344,1,0,1628696773,1620742824,67488647,CC BY-SA 4.0,https://stackoverflow.com/questions/67488647/how-to-get-install-location-of-uwp-app-in-c,How to get install location of UWP app in C?,1628694613.0,68745175.0,,,,
73,"['arrays', 'c', 'memory-management']","{'account_id': 14764684, 'reputation': 51, 'user_id': 10663073, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1915497678504187/picture?type=large', 'display_name': 'Paweł Kurzawa', 'link': 'https://stackoverflow.com/users/10663073/pawe%c5%82-kurzawa'}",True,108,3,1,1628424096,1621063016,67544209,CC BY-SA 4.0,https://stackoverflow.com/questions/67544209/how-use-local-array-in-function-ansi-c,How use local array in function - ANSI C?,1628424096.0,67544241.0,,,,
74,"['c', 'loops', 'while-loop', 'infinite-loop', 'do-while']","{'user_type': 'does_not_exist', 'display_name': 'user15999974'}",True,71,3,0,1627911458,1622213200,67741007,CC BY-SA 4.0,https://stackoverflow.com/questions/67741007/why-this-is-an-infinite-loop,Why this is an infinite loop?,1627911458.0,67741036.0,,,,
75,"['c', 'floating-point', 'floating-accuracy']","{'account_id': 21617498, 'reputation': 21, 'user_id': 15943055, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/370ba52b8c63f9691002f644b7922c56?s=256&d=identicon&r=PG&f=1', 'display_name': 'top-of-stack', 'link': 'https://stackoverflow.com/users/15943055/top-of-stack'}",True,442,3,1,1627720289,1621183939,67559309,CC BY-SA 4.0,https://stackoverflow.com/questions/67559309/log2-for-max-int-and-long-values,log2 for max int and long values,1621213154.0,,,,,
76,"['c', 'audio', 'wav']","{'account_id': 21542528, 'reputation': 23, 'user_id': 15880011, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad253b2d143878c40712860a776c34dd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kanade07', 'link': 'https://stackoverflow.com/users/15880011/kanade07'}",True,93,1,-1,1627417495,1620581799,67460660,,https://stackoverflow.com/questions/67460660/how-can-i-make-stereo-wave-sound-in-c,How can I make stereo wave sound in C?,1627417495.0,67463740.0,,1620685731.0,Needs more focus,
77,"['arrays', 'c', 'function', 'pointers']","{'account_id': 21322085, 'reputation': 33, 'user_id': 15695071, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg7kkQfMt3yESgyAI7_ZvlTDN9LpoL9z0lHHswVdt0=k-s256', 'display_name': 'Aman Kukretti', 'link': 'https://stackoverflow.com/users/15695071/aman-kukretti'}",True,136,1,3,1627144982,1619968746,67357997,CC BY-SA 4.0,https://stackoverflow.com/questions/67357997/is-there-any-advantages-of-passing-array-as-int-a-rather-than-int-a,Is there any advantages of passing array as int A[] rather than int *A?,1627144982.0,67358366.0,,,,
78,"['c', 'openssl', 'key', 'ed25519']","{'account_id': 21594026, 'reputation': 21, 'user_id': 15923226, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee047c9b8340f8001bf8ba1446b024e9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arthur', 'link': 'https://stackoverflow.com/users/15923226/arthur'}",True,726,1,2,1627031785,1620975609,67530243,CC BY-SA 4.0,https://stackoverflow.com/questions/67530243/openssl-evp-pkey-get-raw-public-key-is-incompatible-with-evp-pkey-get-raw-priv,openssl EVP_PKEY_get_raw_public_key() is incompatible with EVP_PKEY_get_raw_private_key(),,,,,,
79,"['c', 'memory-leaks', 'linked-list']","{'account_id': 13457339, 'reputation': 203, 'user_id': 9710552, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8578fe2900e52ee3bd08329635673614?s=256&d=identicon&r=PG&f=1', 'display_name': 'RM777', 'link': 'https://stackoverflow.com/users/9710552/rm777'}",True,57,1,-1,1626896845,1621472310,67612635,CC BY-SA 4.0,https://stackoverflow.com/questions/67612635/how-can-i-fix-this-memoryleak-in-my-implementaion-of-linked-list,How can I fix this memoryleak in my implementaion of linked list?,1626896845.0,,,,,
