,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
47,"['java', 'amazon-web-services', 'jar', 'talend']","{'account_id': 21283863, 'reputation': 77, 'user_id': 15661861, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2537dec633ec4959643d095dcd342e58?s=256&d=identicon&r=PG&f=1', 'display_name': 'J&#233;r&#233;mie Poisson', 'link': 'https://stackoverflow.com/users/15661861/j%c3%a9r%c3%a9mie-poisson'}",False,107,,,1,1,1664870385,1625227555,,68224909,CC BY-SA 4.0,https://stackoverflow.com/questions/68224909/talend-job-as-a-webservice-in-cloud,Talend job as a webservice in cloud,,
48,"['java', 'spring', 'spring-boot']","{'account_id': 21953338, 'reputation': 97, 'user_id': 16232251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a4b6e175934fd5a6066ce8b6418a430?s=256&d=identicon&r=PG&f=1', 'display_name': 'nguyencuc2286', 'link': 'https://stackoverflow.com/users/16232251/nguyencuc2286'}",True,4826,,,5,3,1664705248,1626354080,1626354763.0,68394339,CC BY-SA 4.0,https://stackoverflow.com/questions/68394339/spring-boot-whitelabel-error-page-type-internal-server-error-status-500,"Spring Boot Whitelabel Error page (type=Internal Server Error, status=500)",,
49,"['java', 'spring-boot', 'heroku', 'microservices', 'netflix-eureka']","{'account_id': 17913486, 'reputation': 13, 'user_id': 13015030, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-rPSBTGCTKfU/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nB3d54rckNZu-D70WAeIugiwK2cAQ/photo.jpg?sz=256', 'display_name': 'YellowFootMountain', 'link': 'https://stackoverflow.com/users/13015030/yellowfootmountain'}",False,159,,,1,0,1664489582,1626971036,,68488361,CC BY-SA 4.0,https://stackoverflow.com/questions/68488361/spring-boot-app-with-microservices-eureka-on-heroku-getting-unknownhostexception,Spring boot app with microservices eureka on Heroku getting UnknownHostException,,
50,"['java', 'regex']","{'account_id': 4942781, 'reputation': 804, 'user_id': 3979057, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/d5b5b014dc6d3e593cfeb3e268fc9bdb?s=256&d=identicon&r=PG&f=1', 'display_name': 'HitchHiker', 'link': 'https://stackoverflow.com/users/3979057/hitchhiker'}",True,79,,68436291.0,1,1,1664449225,1626675378,1664449225.0,68435862,CC BY-SA 4.0,https://stackoverflow.com/questions/68435862/regex-pattern-matching-is-getting-timed-out,Regex pattern matching is getting timed out,,
51,"['java', 'android', 'json']","{'account_id': 20646008, 'reputation': 17, 'user_id': 15157513, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjLam-jDqsTsDsoyQt6yiLgnxb1SIbhaXlUHyK96Q=k-s256', 'display_name': 'Yagami AMV', 'link': 'https://stackoverflow.com/users/15157513/yagami-amv'}",True,165,,68601836.0,2,-1,1664338327,1627731195,,68601695,CC BY-SA 4.0,https://stackoverflow.com/questions/68601695/caused-by-cant-toast-on-a-thread-that-has-not-called-looper-prepare,caused by: Can&#39;t toast on a thread that has not called Looper.prepare(),,
52,"['java', 'json', 'spring', 'spring-boot', 'spring-mvc']","{'account_id': 11597557, 'reputation': 469, 'user_id': 8495832, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/9MchN.jpg?s=256&g=1', 'display_name': 'SYED MUSTAFA HUSSAIN', 'link': 'https://stackoverflow.com/users/8495832/syed-mustafa-hussain'}",True,273,,68290065.0,2,2,1664180359,1625240158,1664180359.0,68227910,CC BY-SA 4.0,https://stackoverflow.com/questions/68227910/compare-two-json-and-also-show-activity-which-column-we-changed,Compare two JSON and also show activity which column we changed?,,
53,"['java', 'char']","{'account_id': 22121241, 'reputation': 21, 'user_id': 16374443, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f861108afbde49b0efa6d932118603a8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Emtae2', 'link': 'https://stackoverflow.com/users/16374443/emtae2'}",True,4211,,,4,2,1664139323,1625356949,1625382011.0,68240751,CC BY-SA 4.0,https://stackoverflow.com/questions/68240751/cannot-count-characters-properly,Cannot count characters properly,,
54,"['java', 'android', 'reactjs', 'react-native', 'apk']","{'account_id': 10058355, 'reputation': 478, 'user_id': 7435872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a584d0c728ba5601dd15b0a0b5a4387f?s=256&d=identicon&r=PG&f=1', 'display_name': 'JasperMW', 'link': 'https://stackoverflow.com/users/7435872/jaspermw'}",True,6693,,68210820.0,2,13,1664073661,1625142084,,68210100,CC BY-SA 4.0,https://stackoverflow.com/questions/68210100/java-lang-noclassdeffounderror-javax-xml-bind-annotation-xmlschema-when-accep,&quot;java.lang.NoClassDefFoundError: javax/xml/bind/annotation/XmlSchema&quot; when accepting SDK licenses,,
55,"['java', 'eclipse', 'eclipse-plugin', 'objectaid']","{'account_id': 12892325, 'reputation': 61, 'user_id': 16404417, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-m--pt3iDIP0/AAAAAAAAAAI/AAAAAAAAAB0/7ZB0kkURkDI/photo.jpg?sz=256', 'display_name': 'ROHIT KUMAR', 'link': 'https://stackoverflow.com/users/16404417/rohit-kumar'}",True,3148,1661902938.0,,2,4,1663934850,1627643114,1627898735.0,68589918,CC BY-SA 4.0,https://stackoverflow.com/questions/68589918/objectaid-unhandled-event-loop-exception,ObjectAid : Unhandled event loop exception,,
56,"['java', 'android', 'crash', 'aapt']","{'account_id': 20077549, 'reputation': 31, 'user_id': 14720969, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/KzI8c.png?s=256&g=1', 'display_name': 'SaltyScrimp', 'link': 'https://stackoverflow.com/users/14720969/saltyscrimp'}",True,3269,,,4,2,1663512632,1626712085,1626830363.0,68443959,CC BY-SA 4.0,https://stackoverflow.com/questions/68443959/android-studio-build-keeps-crashing-stableids-txt-the-data-is-invalid-13,Android Studio build keeps crashing (stableIds.txt The data is invalid. (13)),,
57,"['java', 'ssl', 'https', 'keystore', 'sslhandshakeexception']","{'account_id': 16824948, 'reputation': 346, 'user_id': 12164467, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/511670363000165/picture?type=large', 'display_name': 'Jan Heil', 'link': 'https://stackoverflow.com/users/12164467/jan-heil'}",False,2132,,,1,0,1663257939,1625653614,1625661824.0,68284274,CC BY-SA 4.0,https://stackoverflow.com/questions/68284274/java-ssl-tls-no-available-authentication-scheme,Java SSL/TLS (No available authentication scheme),,
58,"['java', 'spring', 'mongodb', 'spring-boot', 'pojo']","{'account_id': 22151161, 'reputation': 1, 'user_id': 16399685, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b6b0375c16b1f8ac80d6cbb263cb25b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nikhil', 'link': 'https://stackoverflow.com/users/16399685/nikhil'}",False,708,,,1,0,1663122000,1626428110,1626507265.0,68406788,CC BY-SA 4.0,https://stackoverflow.com/questions/68406788/how-to-create-mongodb-collection-in-spring-boot-without-using-pojo-class,How to create mongodb collection in spring boot without using pojo class?,,
59,"['java', 'azure', 'azure-blob-storage']","{'account_id': 15453514, 'reputation': 3, 'user_id': 11148275, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10216412279477163/picture?type=large', 'display_name': 'Max Torre Schau', 'link': 'https://stackoverflow.com/users/11148275/max-torre-schau'}",False,765,,,2,0,1663089134,1625573835,1625574214.0,68270387,CC BY-SA 4.0,https://stackoverflow.com/questions/68270387/set-content-type-azure-blob-storage,Set Content-Type Azure Blob Storage,,
60,"['java', 'spring-boot', 'dependencies', 'pom.xml']","{'account_id': 10438200, 'reputation': 283, 'user_id': 7695789, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/414103908933241/picture?type=large', 'display_name': 'Jhon Hern&#225;ndez', 'link': 'https://stackoverflow.com/users/7695789/jhon-hern%c3%a1ndez'}",True,2978,,,2,-1,1662986307,1625957904,1626048454.0,68332127,CC BY-SA 4.0,https://stackoverflow.com/questions/68332127/dependencies-dependency-version-for-jakarta-xml-bindjakarta-xml-bind-apijar,&#39;dependencies.dependency.version&#39; for jakarta.xml.bind:jakarta.xml.bind-api:jar must be a valid version,,
61,"['java', 'azure', 'zip', 'azure-blob-storage']","{'account_id': 22263661, 'reputation': 73, 'user_id': 16494770, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/312e8d7aeb7333db10d79161eaec273e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Atharva', 'link': 'https://stackoverflow.com/users/16494770/atharva'}",True,1067,,,1,2,1662959807,1626865437,1626879420.0,68468373,CC BY-SA 4.0,https://stackoverflow.com/questions/68468373/download-all-the-files-from-azure-blob-storage-zip-it-and-upload-the-zip-file,"Download all the files from Azure blob storage , zip it and upload the zip file in JAVA",,
62,"['java', 'android', 'kotlin', 'gradle']","{'account_id': 2530619, 'reputation': 3714, 'user_id': 2199001, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4cd7f570f7f7227d93a072aa007d986b?s=256&d=identicon&r=PG', 'display_name': 'Chris', 'link': 'https://stackoverflow.com/users/2199001/chris'}",True,90557,,69250502.0,15,178,1662932552,1626079604,,68344424,CC BY-SA 4.0,https://stackoverflow.com/questions/68344424/unrecognized-attribute-name-module-class-com-sun-tools-javac-util-sharednametab,unrecognized Attribute name MODULE (class com.sun.tools.javac.util.SharedNameTable$NameImpl),,
63,"['java', 'spring-boot', 'authorization', 'spring-security-oauth2', 'spring-oauth2']","{'account_id': 19832738, 'reputation': 117, 'user_id': 14526919, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PfepPvF81QQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckTnVcDInhcBqJ9XVkO4RfuURx4og/s96-c/photo.jpg?sz=256', 'display_name': 'Loi Nguyen Tri', 'link': 'https://stackoverflow.com/users/14526919/loi-nguyen-tri'}",False,1218,,,2,5,1662814616,1625452631,,68250205,CC BY-SA 4.0,https://stackoverflow.com/questions/68250205/spring-security-oauth2-authorization-server0-1-1-get-token-error-invalid-client,spring-security-oauth2-authorization-server:0.1.1 get token error invalid_client,,
64,"['java', 'spring-boot', 'logstash', 'logback']","{'account_id': 976746, 'reputation': 3234, 'user_id': 997661, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://i.stack.imgur.com/qCbFW.jpg?s=256&g=1', 'display_name': 'Dreamer', 'link': 'https://stackoverflow.com/users/997661/dreamer'}",True,3846,,68439989.0,2,1,1662555758,1626690603,1626694380.0,68438987,CC BY-SA 4.0,https://stackoverflow.com/questions/68438987/logstash-logback-encoder-failing-with-java-util-serviceconfigurationerror-jacks,Logstash logback encoder failing with java.util.ServiceConfigurationError (jackson.datatype.jsr310.JavaTimeModule could not be instantiated),,
65,"['java', 'spring-webflux', 'project-reactor', 'micrometer']","{'account_id': 10561548, 'reputation': 1895, 'user_id': 7781169, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/wAjq6.png?s=256&g=1', 'display_name': 'fyrkov', 'link': 'https://stackoverflow.com/users/7781169/fyrkov'}",True,1312,,,3,1,1662544592,1627312679,1627312984.0,68532426,CC BY-SA 4.0,https://stackoverflow.com/questions/68532426/how-can-i-create-a-micrometer-gauge-from-an-async-value,How can I create a Micrometer gauge from an async value?,,
66,"['java', 'android', 'android-viewpager']","{'account_id': 5296408, 'reputation': 98, 'user_id': 4227474, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/BL8KA.png?s=256&g=1', 'display_name': 'Koyas', 'link': 'https://stackoverflow.com/users/4227474/koyas'}",True,673,,68403095.0,4,2,1662462146,1626399917,1626428316.0,68402527,CC BY-SA 4.0,https://stackoverflow.com/questions/68402527/how-can-filter-recyclerview-in-selected-viewpager-fragment-on-search,How can filter recyclerview in selected viewpager fragment on search?,,
67,"['java', 'android', 'opencv', 'graphics', '3d']","{'user_type': 'does_not_exist', 'display_name': 'user4581586'}",False,134,,,0,0,1662457615,1626311252,1662457615.0,68386675,CC BY-SA 4.0,https://stackoverflow.com/questions/68386675/why-arent-3d-models-being-rendered-correctly-over-the-detected-aruco-marker,Why aren&#39;t 3D models being rendered correctly over the detected ArUco marker?,,
68,"['java', 'android', 'android-studio', 'splash-screen', 'lottie']","{'account_id': 21215560, 'reputation': 716, 'user_id': 15603244, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gu87zQFH5lQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclrEWfXYr5Lxc8WLNTXrJOhH0sgKQ/s96-c/photo.jpg?sz=256', 'display_name': 'purchaseTest', 'link': 'https://stackoverflow.com/users/15603244/purchasetest'}",True,2918,,,1,-1,1662375217,1627124063,,68509307,CC BY-SA 4.0,https://stackoverflow.com/questions/68509307/how-to-use-a-lottie-animation-as-the-splash-screen-in-android,How to use a Lottie animation as the splash screen in Android?,,
69,"['java', 'spring', 'spring-boot']","{'account_id': 5144135, 'reputation': 2422, 'user_id': 4120583, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://i.stack.imgur.com/loMI2.jpg?s=256&g=1', 'display_name': 'Hikaru Shindo', 'link': 'https://stackoverflow.com/users/4120583/hikaru-shindo'}",False,3183,,,4,0,1662300067,1625218569,1625219296.0,68222892,CC BY-SA 4.0,https://stackoverflow.com/questions/68222892/error-creating-bean-with-name-configdatacontextrefresher-springboot,Error creating bean with name &#39;configDataContextRefresher&#39; [SpringBoot],,
70,"['java', 'spring', 'spring-security']","{'account_id': 10416430, 'reputation': 267, 'user_id': 11993600, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1caebf80e3c697655eccd17c324c9181?s=256&d=identicon&r=PG&f=1', 'display_name': 'SorryForAsking', 'link': 'https://stackoverflow.com/users/11993600/sorryforasking'}",False,353,,,1,0,1662203960,1626776876,,68453338,CC BY-SA 4.0,https://stackoverflow.com/questions/68453338/spring-security-how-to-get-username-from-passwordencoder,Spring Security how to get username from PasswordEncoder?,,
71,"['java', 'encryption', 'ssh', 'key', 'sftp']","{'account_id': 21154334, 'reputation': 11, 'user_id': 15553940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9f9723e4522cede404acb2e472e0e03?s=256&d=identicon&r=PG&f=1', 'display_name': 'kevin', 'link': 'https://stackoverflow.com/users/15553940/kevin'}",True,638,,,1,0,1661927931,1625081691,,68200697,CC BY-SA 4.0,https://stackoverflow.com/questions/68200697/jsch-with-encrypted-putty-private-ppk-for-authentation,JSch with encrypted putty private (ppk) for authentation,,
72,"['java', 'timer', 'timertask']","{'account_id': 19120795, 'reputation': 29, 'user_id': 13964799, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhNNEXdyAUZuMlHUMI-BeMtxoEnsLUwpP4_FBYf=k-s256', 'display_name': 'Yahia', 'link': 'https://stackoverflow.com/users/13964799/yahia'}",True,35,,,1,-1,1661788816,1625139640,1661788816.0,68209519,CC BY-SA 4.0,https://stackoverflow.com/questions/68209519/sychronized-execution-in-java,Sychronized execution in java,,
73,"['java', 'android', 'datepicker']","{'account_id': 12842083, 'reputation': 35, 'user_id': 9289811, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QpNuo.jpg?s=256&g=1', 'display_name': 'Michael A.', 'link': 'https://stackoverflow.com/users/9289811/michael-a'}",True,1008,,,2,2,1661724745,1625642559,,68281693,CC BY-SA 4.0,https://stackoverflow.com/questions/68281693/how-to-highlight-dates-in-android-datepicker,How to highlight dates in android datepicker?,,
74,['java'],"{'account_id': 357760, 'reputation': 1202, 'user_id': 2304483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/936ea909f702805ce1962e1596d25320?s=256&d=identicon&r=PG', 'display_name': 'user2304483', 'link': 'https://stackoverflow.com/users/2304483/user2304483'}",True,16486,,,2,3,1661582764,1625213504,,68221781,CC BY-SA 4.0,https://stackoverflow.com/questions/68221781/how-to-fix-unable-to-make-protected-final-java-lang-class-java-lang-classloader,How to fix &quot;Unable to make protected final java.lang.Class java.lang.ClassLoader.defineClass?,,
75,"['java', 'intellij-idea']","{'account_id': 1027355, 'reputation': 2617, 'user_id': 1036386, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/OeIuP.jpg?s=256&g=1', 'display_name': 'Kalec', 'link': 'https://stackoverflow.com/users/1036386/kalec'}",False,46,,,2,0,1661535573,1626785992,1661535573.0,68455340,CC BY-SA 4.0,https://stackoverflow.com/questions/68455340/auto-import-does-not-use-the-keyword-import-instead-pastes-the-fully-qualified,"Auto import does not use the keyword import, instead pastes the fully qualified path",,
76,"['java', 'android', 'android-studio']","{'account_id': 22263566, 'reputation': 51, 'user_id': 16494696, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gg05Ib8kjA82pyX_OOLGxUoJqR33eFTH9kQajZ-Hw=k-s256', 'display_name': 'Igorson', 'link': 'https://stackoverflow.com/users/16494696/igorson'}",False,1976,,,2,2,1661256204,1627332479,,68536166,CC BY-SA 4.0,https://stackoverflow.com/questions/68536166/android-error-package-android-does-not-exist-import-android-os-bundle,Android error: package android.* does not exist &gt; import android.os.Bundle;,,
