,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,community_owned_date
49,"['java', 'jvm', 'incompatibility', 'unsupported-class-version']","{'account_id': 483169, 'reputation': 23064, 'user_id': 898042, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/3QYVI.jpg?s=256&g=1', 'display_name': 'ERJAN', 'link': 'https://stackoverflow.com/users/898042/erjan'}",True,2140375,11432195.0,50,1693,1659875600,1335785304,1553323320.0,10382929,CC BY-SA 4.0,https://stackoverflow.com/questions/10382929/how-to-fix-java-lang-unsupportedclassversionerror-unsupported-major-minor-versi,How to fix java.lang.UnsupportedClassVersionError: Unsupported major.minor version,,,1411403422.0,
50,"['java', 'web-services', 'rest', 'jersey']","{'account_id': 910413, 'reputation': 421, 'user_id': 944404, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ec160c1ea7159f6a8efced40f5a8fa10?s=256&d=identicon&r=PG', 'display_name': 'spt', 'link': 'https://stackoverflow.com/users/944404/spt'}",False,11778,,2,1,1659841310,1333616752,1383236063.0,10025702,CC BY-SA 3.0,https://stackoverflow.com/questions/10025702/webservices-calculator-example-using-java,WebServices Calculator Example using Java,,,,
51,"['java', 'hibernate', 'caching', 'struts', 'in-memory-database']","{'account_id': 400932, 'reputation': 1938, 'user_id': 767200, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/587ab11adffd40a7cb2000b4b8a2a87b?s=256&d=identicon&r=PG', 'display_name': 'Amol Ghotankar', 'link': 'https://stackoverflow.com/users/767200/amol-ghotankar'}",True,1275,10209656.0,2,5,1659801750,1334745588,1334759596.0,10207689,CC BY-SA 3.0,https://stackoverflow.com/questions/10207689/hibernate-caching-technique,Hibernate Caching Technique,,,,
52,"['java', 'proxy']","{'account_id': 28550, 'reputation': 1585, 'user_id': 76365, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/27ce517baab7820f0b8fe2d57a2179f2?s=256&d=identicon&r=PG', 'display_name': 'vanmelle', 'link': 'https://stackoverflow.com/users/76365/vanmelle'}",True,25957,10325919.0,5,26,1659684637,1335394874,1495539951.0,10324996,CC BY-SA 3.0,https://stackoverflow.com/questions/10324996/does-javas-proxyselector-not-work-with-automatic-proxy-configuration-scripts,Does Java&#39;s ProxySelector not work with automatic proxy configuration scripts?,,,,
53,"['java', 'xml', 'httpurlconnection']","{'account_id': 1291987, 'reputation': 3760, 'user_id': 1243905, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/ffd0014ee4f3db1dc7f691b5fe1dcddd?s=256&d=identicon&r=PG', 'display_name': 'Fabii', 'link': 'https://stackoverflow.com/users/1243905/fabii'}",True,273430,10023157.0,8,31,1659092960,1333601034,1583502800.0,10022796,CC BY-SA 4.0,https://stackoverflow.com/questions/10022796/why-am-i-getting-this-error-premature-end-of-file,Why am I getting this error Premature end of file?,,,,
54,"['java', 'jmx', 'apache-camel']","{'account_id': 438088, 'reputation': 415, 'user_id': 826143, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9efddf319017814d6da053c4f0662f50?s=256&d=identicon&r=PG', 'display_name': 'Zeena', 'link': 'https://stackoverflow.com/users/826143/zeena'}",True,7109,10337574.0,2,0,1659042701,1335439147,1335653306.0,10332342,CC BY-SA 3.0,https://stackoverflow.com/questions/10332342/javax-management-attributenotfoundexception,javax.management.AttributeNotFoundException,,,,
55,"['java', 'operating-system']","{'account_id': 456728, 'reputation': 13698, 'user_id': 855636, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/9ccd3a2c422f40ad6c7c2f93d3afe5b6?s=256&d=identicon&r=PG', 'display_name': 'Pavel Janicek', 'link': 'https://stackoverflow.com/users/855636/pavel-janicek'}",True,6043,10008565.0,3,5,1659041462,1333532110,,10008527,CC BY-SA 3.0,https://stackoverflow.com/questions/10008527/how-to-get-operating-system-in-java,How to get operating system in Java,,,,
56,"['java', 'arrays', 'reverse']","{'account_id': 1276552, 'reputation': 813, 'user_id': 1231689, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/pTk2I.jpg?s=256&g=1', 'display_name': 'marcwho', 'link': 'https://stackoverflow.com/users/1231689/marcwho'}",True,75354,9995552.0,8,21,1658846402,1333463580,1364848986.0,9995432,CC BY-SA 3.0,https://stackoverflow.com/questions/9995432/reverse-array-order,Reverse Array Order,,,1581904563.0,
57,"['java', 'image', 'insert']","{'account_id': 1292668, 'reputation': 93, 'user_id': 1244450, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/13ad804a7e526dc48e504c9804c5a8f4?s=256&d=identicon&r=PG', 'display_name': 'crusader', 'link': 'https://stackoverflow.com/users/1244450/crusader'}",True,3009,,3,1,1658837210,1334775001,1334813814.0,10215968,CC BY-SA 3.0,https://stackoverflow.com/questions/10215968/how-to-insert-on-runtime-on-odt-document-using-jodreports-and-java,How to insert on runtime on odt document using jodreports and java,,,,
58,"['java', 'android']","{'account_id': 81429, 'reputation': 1503, 'user_id': 229616, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/e72d79c047e49f11fb446e0ed3037bec?s=256&d=identicon&r=PG', 'display_name': 'Tuffy G', 'link': 'https://stackoverflow.com/users/229616/tuffy-g'}",True,16845,9989998.0,7,4,1658566271,1333442902,,9989945,CC BY-SA 3.0,https://stackoverflow.com/questions/9989945/android-replace-multiple-characters-from-a-string,android replace multiple characters from a string,,,,
59,"['java', 'design-patterns', 'interface', 'abstract-class']","{'account_id': 1182420, 'reputation': 5380, 'user_id': 1157070, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/f10c75b9f8ed4c031595bedb435b0c70?s=256&d=identicon&r=PG', 'display_name': 'lowLatency', 'link': 'https://stackoverflow.com/users/1157070/lowlatency'}",True,104429,,15,107,1658445244,1333694458,1483030849.0,10040069,CC BY-SA 3.0,https://stackoverflow.com/questions/10040069/abstract-class-vs-interface-in-java,Abstract class vs Interface in Java,,,1575267609.0,
60,"['java', 'rsa', 'encryption']","{'account_id': 1159141, 'reputation': 11993, 'user_id': 1139023, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/7e720df07b8a3ef623cf6a7587f21ab8?s=256&d=identicon&r=PG', 'display_name': 'Ashwin', 'link': 'https://stackoverflow.com/users/1139023/ashwin'}",True,105783,10007285.0,6,60,1658339566,1333526671,,10007147,CC BY-SA 3.0,https://stackoverflow.com/questions/10007147/getting-a-illegalblocksizeexception-data-must-not-be-longer-than-256-bytes-when,getting a IllegalBlockSizeException: Data must not be longer than 256 bytes when using rsa,,,,
61,['java'],"{'account_id': 197511, 'reputation': 3894, 'user_id': 441634, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/2ccf0eeb146b0baa43b49ef614430ba2?s=256&d=identicon&r=PG', 'display_name': 'JHarnach', 'link': 'https://stackoverflow.com/users/441634/jharnach'}",True,93473,10019205.0,8,42,1658297536,1333573189,1658297536.0,10019162,CC BY-SA 4.0,https://stackoverflow.com/questions/10019162/parameterized-strings-in-java,Parameterized Strings in Java,,,,
62,"['java', 'jsp', 'select', 'input']","{'account_id': 1149353, 'reputation': 4198, 'user_id': 1131384, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/ae4fe01d114b772f32b843059b94e573?s=256&d=identicon&r=PG', 'display_name': 'Chillax', 'link': 'https://stackoverflow.com/users/1131384/chillax'}",True,52114,10120255.0,4,4,1658260203,1334219568,1658260203.0,10120063,CC BY-SA 4.0,https://stackoverflow.com/questions/10120063/how-to-set-default-value-for-drop-down-select-in-jsp,How to set default value for drop-down/select in JSP?,,,,
63,"['java', 'string', 'character', 'decimal']","{'account_id': 406082, 'reputation': 6635, 'user_id': 775381, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/6d5d9c293325a473955a49a81b814a54?s=256&d=identicon&r=PG', 'display_name': 'DRing', 'link': 'https://stackoverflow.com/users/775381/dring'}",True,386381,10372905.0,11,291,1658252779,1335709526,1620088553.0,10372862,CC BY-SA 4.0,https://stackoverflow.com/questions/10372862/java-string-remove-all-non-numeric-characters-but-keep-the-decimal-separator,Java String remove all non numeric characters but keep the decimal separator,,,,
64,"['java', 'syntax', 'coding-style', 'access-modifiers']","{'account_id': 1270793, 'reputation': 803, 'user_id': 1227115, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6fefd39b9f6726cba0fd1cb6f27cc434?s=256&d=identicon&r=PG', 'display_name': 'user1227115', 'link': 'https://stackoverflow.com/users/1227115/user1227115'}",True,29870,,9,62,1658206022,1335274704,1658206022.0,10299067,CC BY-SA 4.0,https://stackoverflow.com/questions/10299067/modifier-keyword-order-in-java,Modifier Keyword order in Java,,,,
65,"['java', 'multithreading', 'hibernate']","{'account_id': 203256, 'reputation': 6696, 'user_id': 450812, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/5dd5b6ff81147ee05f2cb5e4b00b4df5?s=256&d=identicon&r=PG&f=1', 'display_name': 'alfonx', 'link': 'https://stackoverflow.com/users/450812/alfonx'}",True,8259,10236458.0,1,9,1657710071,1333439818,1334836268.0,9989293,CC BY-SA 3.0,https://stackoverflow.com/questions/9989293/hibernate-threadlocal-session-management-compatible-with-forkjoinpool,Hibernate ThreadLocal Session management compatible with ForkJoinPool?,,,,
66,"['naming-conventions', 'java']","{'account_id': 245807, 'reputation': 6780, 'user_id': 519539, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/6cf0a63f227aa524db3070f1585d91c5?s=256&d=identicon&r=PG', 'display_name': 'Petro Semeniuk', 'link': 'https://stackoverflow.com/users/519539/petro-semeniuk'}",True,1924,10006932.0,3,26,1657494339,1333522641,,10006293,CC BY-SA 3.0,https://stackoverflow.com/questions/10006293/why-some-java-methods-in-core-libraries-end-with-numbers,Why some java methods in core libraries end with numbers?,,,,
67,['java'],"{'account_id': 910288, 'reputation': 1670, 'user_id': 944302, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/fa7d706d24d1a278f5e0aefca99dcca1?s=256&d=identicon&r=PG', 'display_name': 'Daniel Euchar', 'link': 'https://stackoverflow.com/users/944302/daniel-euchar'}",True,6810,10295117.0,6,5,1657289112,1335259212,1335315525.0,10295100,CC BY-SA 3.0,https://stackoverflow.com/questions/10295100/create-files-with-similar-names-using-java-without-overwriting-existing-file,Create files with similar names using Java without overwriting existing file,,,,
68,"['java', 'queue', 'threadpool']","{'user_type': 'does_not_exist', 'display_name': 'user191776'}",True,5260,10186825.0,3,10,1657119684,1334644925,,10186397,CC BY-SA 3.0,https://stackoverflow.com/questions/10186397/threadpoolexecutor-without-a-queue,ThreadPoolExecutor without a Queue,,,,
69,"['java', 'soap', 'jax-ws', 'cxf']","{'account_id': 183857, 'reputation': 14834, 'user_id': 419516, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/ce3e68b78511c5c328fb42337727232a?s=256&d=identicon&r=PG&f=1', 'display_name': 'user219882', 'link': 'https://stackoverflow.com/users/419516/user219882'}",True,48116,10285348.0,5,5,1656788368,1335198632,,10284486,CC BY-SA 3.0,https://stackoverflow.com/questions/10284486/how-to-get-soap-headers,How to get SOAP headers,,,,
70,"['java', 'servlets', 'radio-button']","{'account_id': 340000, 'reputation': 752, 'user_id': 669788, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/79ea77a4ceb2a5b0f14973e1ab1efa93?s=256&d=identicon&r=PG', 'display_name': 'Php Pete', 'link': 'https://stackoverflow.com/users/669788/php-pete'}",True,8807,10045746.0,3,0,1656779856,1333726376,1656779856.0,10045663,CC BY-SA 4.0,https://stackoverflow.com/questions/10045663/radio-button-value-retrieval-using-servlets,Radio Button value retrieval using servlets,,,,
71,"['java', 'mockito']","{'account_id': 1397013, 'reputation': 245, 'user_id': 1326593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/df2c9e6189e682d0746eac789a32c4dd?s=256&d=identicon&r=PG', 'display_name': 'Andrew', 'link': 'https://stackoverflow.com/users/1326593/andrew'}",True,17115,10214371.0,3,17,1656672004,1334768608,,10214311,CC BY-SA 3.0,https://stackoverflow.com/questions/10214311/mockito-using-argument-matchers-for-when-call-on-method-with-variable-number-of,Mockito using argument matchers for when call on method with variable number of arguments,,,,
72,"['java', 'serialization']","{'account_id': 893145, 'reputation': 1571, 'user_id': 931037, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/5268e530ccc8bbc1b3583e76349a1925?s=256&d=identicon&r=PG', 'display_name': 'delita', 'link': 'https://stackoverflow.com/users/931037/delita'}",True,378,,3,3,1656533198,1334897327,1656533198.0,10240426,CC BY-SA 4.0,https://stackoverflow.com/questions/10240426/how-to-serialize-specific-fields-of-an-object,How to serialize specific fields of an object?,,,,
73,"['java', 'xml', 'xjc']","{'account_id': 1002003, 'reputation': 872, 'user_id': 1016661, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/102da6b654d224a2fbbd8a176752f93c?s=256&d=identicon&r=PG', 'display_name': 'Ross Aiken', 'link': 'https://stackoverflow.com/users/1016661/ross-aiken'}",True,24600,10005672.0,8,16,1656503896,1333518787,,10005632,CC BY-SA 3.0,https://stackoverflow.com/questions/10005632/how-do-i-get-xjc,How do I get xjc?,,,,
74,"['java', 'generics']","{'account_id': 12416, 'reputation': 12756, 'user_id': 24424, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/1374b43b692ccd9ed477697a8fa2a0e9?s=256&d=identicon&r=PG', 'display_name': 'Rahul', 'link': 'https://stackoverflow.com/users/24424/rahul'}",True,12630,,3,16,1656027076,1334996568,1334998358.0,10257416,CC BY-SA 3.0,https://stackoverflow.com/questions/10257416/can-i-call-class-on-a-generic-type-in-java,Can I call .class on a generic type in Java?,,,,
75,"['java', 'hibernate', 'operators', 'unary-operator']","{'account_id': 333296, 'reputation': 839, 'user_id': 659097, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3a8813f862a00e7d16b6a4ebd31b3d02?s=256&d=identicon&r=PG', 'display_name': 'Andrey Rodionov', 'link': 'https://stackoverflow.com/users/659097/andrey-rodionov'}",True,1286,11497507.0,3,8,1655821142,1335363324,,10317566,CC BY-SA 3.0,https://stackoverflow.com/questions/10317566/negate-unary-operator-in-hibernate-ql,Negate unary operator in Hibernate QL,,,,
76,"['java', 'concurrency', 'java-8', 'java-7']","{'account_id': 1096223, 'reputation': 10147, 'user_id': 1089770, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/339f3820b6ad89f58ffb5570dfb2086c?s=256&d=identicon&r=PG', 'display_name': 'M-D', 'link': 'https://stackoverflow.com/users/1089770/m-d'}",True,95910,10202907.0,9,310,1655323160,1334723257,1481103425.0,10202768,,https://stackoverflow.com/questions/10202768/is-java-concurrency-in-practice-still-valid,Is &quot;Java Concurrency In Practice&quot; still valid?,1483954359.0,Not suitable for this site,1432674585.0,
77,['java'],"{'account_id': 1001687, 'reputation': 11921, 'user_id': 1016403, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/98a065f541c5f14d2bd8f0573f055946?s=256&d=identicon&r=PG', 'display_name': 'user1016403', 'link': 'https://stackoverflow.com/users/1016403/user1016403'}",True,2804,10072221.0,6,7,1655106667,1333968675,,10072144,CC BY-SA 3.0,https://stackoverflow.com/questions/10072144/can-getters-be-used-in-equals-and-hashcode,can getters be used in equals and hashcode?,,,,
78,"['java', 'algorithm', 'permutation']","{'account_id': 798725, 'reputation': 14374, 'user_id': 872150, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/68f39d4b0a0a3191ac205d31922f74b3?s=256&d=identicon&r=PG', 'display_name': 'varatis', 'link': 'https://stackoverflow.com/users/872150/varatis'}",True,43352,10305419.0,7,17,1655028690,1335297611,1626969976.0,10305153,CC BY-SA 4.0,https://stackoverflow.com/questions/10305153/generating-all-possible-permutations-of-a-list-recursively,Generating all possible permutations of a list recursively,,,,
79,"['java', 'audio', 'applet', 'video-capture', 'multiplexing']","{'account_id': 932467, 'reputation': 1625, 'user_id': 962048, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://i.stack.imgur.com/oD4o9.jpg?s=256&g=1', 'display_name': 'RicardoE', 'link': 'https://stackoverflow.com/users/962048/ricardoe'}",True,1958,10181481.0,2,4,1654891267,1334604212,1654891267.0,10180323,CC BY-SA 4.0,https://stackoverflow.com/questions/10180323/ffmpeg-for-screen-capture,ffmpeg for screen capture?,,,,
