,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
48,"['java', 'hashmap', 'duplicates', 'hashset']","{'account_id': 1176664, 'reputation': 20168, 'user_id': 1152500, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/52c9add307127619573e855576ed833c?s=256&d=identicon&r=PG', 'display_name': 'Anand', 'link': 'https://stackoverflow.com/users/1152500/anand'}",True,240332,9,156,1662385713,1350497654,12940663,CC BY-SA 3.0,https://stackoverflow.com/questions/12940663/does-adding-a-duplicate-value-to-a-hashset-hashmap-replace-the-previous-value,Does adding a duplicate value to a HashSet/HashMap replace the previous value,1373613756.0,12940677.0,,,,,
49,"['java', 'android', 'android-notifications']","{'account_id': 1228162, 'reputation': 17510, 'user_id': 1193321, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/3c6597370b476903ed475f70b4b3ce31?s=256&d=identicon&r=PG', 'display_name': 'EGHDK', 'link': 'https://stackoverflow.com/users/1193321/eghdk'}",True,14822,5,18,1662284516,1350626742,12968280,CC BY-SA 3.0,https://stackoverflow.com/questions/12968280/android-multiple-notifications-and-with-multiple-intents,Android Multiple Notifications and with multiple intents,1350631006.0,12968363.0,,,,,
50,"['java', 'mirth']","{'account_id': 1900288, 'reputation': 21, 'user_id': 1716278, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f39fb3a2a95f60fc0c63734ef321e97?s=256&d=identicon&r=PG', 'display_name': 'user1716278', 'link': 'https://stackoverflow.com/users/1716278/user1716278'}",True,10968,4,2,1662117372,1349248393,12703556,CC BY-SA 3.0,https://stackoverflow.com/questions/12703556/out-of-memory-error-while-processing-message-in-mirth,Out of memory error while processing message in Mirth,1350639805.0,,,,,,
51,"['java', 'amazon-s3']","{'account_id': 1864462, 'reputation': 1846, 'user_id': 1688346, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/9119a5d3e614272e0804cf2cccd0fee9?s=256&d=identicon&r=PG', 'display_name': 'user1688346', 'link': 'https://stackoverflow.com/users/1688346/user1688346'}",True,24469,2,14,1661995204,1349666534,12774909,CC BY-SA 4.0,https://stackoverflow.com/questions/12774909/amazon-s3-upload-file-time-out,amazon s3 upload file time out,1592644375.0,12829744.0,,,,,
52,"['java', 'shell', 'runtime.exec']","{'account_id': 325224, 'reputation': 32656, 'user_id': 646276, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/2bee1ec15d20928432d69759f97fd722?s=256&d=identicon&r=PG', 'display_name': 'Lolly', 'link': 'https://stackoverflow.com/users/646276/lolly'}",True,21136,1,2,1661803235,1349935660,12833208,CC BY-SA 4.0,https://stackoverflow.com/questions/12833208/java-runtime-exec-to-run-shell-script,java Runtime.exec to run shell script,1661803235.0,12833242.0,,,,,
53,"['java', 'linux', 'process', 'jpda']","{'account_id': 1136549, 'reputation': 18408, 'user_id': 1197249, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/1bd14b525fbc9b28f6ff37248ddc9074?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/1197249/jim'}",False,8767,1,2,1661717095,1349784783,12799786,CC BY-SA 3.0,https://stackoverflow.com/questions/12799786/what-is-inherited-by-a-child-process,What is inherited by a child process?,,,,,,,
54,['java'],"{'account_id': 1575191, 'reputation': 1374, 'user_id': 1542739, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/hejDS.jpg?s=256&g=1', 'display_name': 'Praveenkumar_V', 'link': 'https://stackoverflow.com/users/1542739/praveenkumar-v'}",True,313015,34,13,1661512311,1351506958,13119926,CC BY-SA 4.0,https://stackoverflow.com/questions/13119926/find-duplicate-characters-in-a-string-and-count-the-number-of-occurrences-using,Find duplicate characters in a String and count the number of occurrences using Java,1640290589.0,13119986.0,1529488839.0,,,,
55,"['java', 'class']","{'account_id': 1971613, 'reputation': 1047, 'user_id': 1770375, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/ucM4d.jpg?s=256&g=1', 'display_name': 'Ravi Kumar Mistry', 'link': 'https://stackoverflow.com/users/1770375/ravi-kumar-mistry'}",True,52063,7,34,1661486459,1351065411,13044983,CC BY-SA 3.0,https://stackoverflow.com/questions/13044983/when-is-it-ok-to-create-object-of-a-class-inside-a-method-of-that-class,When is it OK to create object of a class inside a method of that class?,1504641790.0,13045005.0,,,,,
56,['java'],"{'account_id': 1281346, 'reputation': 2110, 'user_id': 1251787, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/2fd207b0ac82e637b82c099e33df1790?s=256&d=identicon&r=PG', 'display_name': 'Mehdi', 'link': 'https://stackoverflow.com/users/1251787/mehdi'}",True,249,5,0,1661451631,1351519331,13123126,CC BY-SA 4.0,https://stackoverflow.com/questions/13123126/create-a-list-of-byte,Create a List of byte[],1661451631.0,13123157.0,,,,,
57,"['java', 'swing', 'memory', 'jvm']","{'account_id': 1093477, 'reputation': 952, 'user_id': 1087574, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/HNFL4.jpg?s=256&g=1', 'display_name': 'Rens Groenveld', 'link': 'https://stackoverflow.com/users/1087574/rens-groenveld'}",True,1334,2,3,1661439427,1350574128,12958219,CC BY-SA 3.0,https://stackoverflow.com/questions/12958219/jvm-sawtooth-pattern-when-idle-what-does-the-jvm-do-in-the-meantime,JVM sawtooth pattern when idle? what does the JVM do in the meantime?,1352984636.0,13124560.0,,,,,
58,"['java', 'fortify']","{'account_id': 1934394, 'reputation': 966, 'user_id': 1743029, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/474eab14aa5d6b67dac05ad017198ca1?s=256&d=identicon&r=PG', 'display_name': 'Duccio Fabbri', 'link': 'https://stackoverflow.com/users/1743029/duccio-fabbri'}",False,16497,2,6,1661335315,1350312453,12898142,CC BY-SA 3.0,https://stackoverflow.com/questions/12898142/how-to-avoid-false-positive-null-dereference-error-in-fortify,How to avoid false positive &quot;Null Dereference&quot; error in Fortify,1482892335.0,,,,,,
59,"['java', 'android', 'xml', 'layout']","{'account_id': 410014, 'reputation': 9372, 'user_id': 781588, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/7319bf5ae5906adef6a7b5a0ec0df72a?s=256&d=identicon&r=PG', 'display_name': 'Timoth&#233;e Jeannin', 'link': 'https://stackoverflow.com/users/781588/timoth%c3%a9e-jeannin'}",False,3704,3,17,1661231133,1349556503,12763746,CC BY-SA 4.0,https://stackoverflow.com/questions/12763746/linearlayout-minheight-not-working-with-weigth-1,LinearLayout minHeight not working with weigth=&quot;1&quot;,1619114005.0,,,,,,
60,"['java', 'apache', 'solr']","{'account_id': 1706268, 'reputation': 656, 'user_id': 1565249, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/0a59045c7d45f35a86e744052dbb90e5?s=256&d=identicon&r=PG', 'display_name': 'Basti', 'link': 'https://stackoverflow.com/users/1565249/basti'}",True,12307,3,4,1661155598,1349868118,12818130,CC BY-SA 3.0,https://stackoverflow.com/questions/12818130/sles-apache-solr-start-jar-unable-to-access-jarfile,"SLES Apache Solr start.jar, Unable to access jarfile",,14160530.0,,,,,
61,"['java', 'http']","{'account_id': 1905933, 'reputation': 3155, 'user_id': 1720811, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/530c96e3ed1deb1da772ef3730f02a33?s=256&d=identicon&r=PG', 'display_name': 'Minh-Ha Le', 'link': 'https://stackoverflow.com/users/1720811/minh-ha-le'}",True,480911,8,304,1660943001,1349371230,12732422,CC BY-SA 3.0,https://stackoverflow.com/questions/12732422/adding-header-for-httpurlconnection,Adding header for HttpURLConnection,1508436101.0,15555952.0,,,,,
62,"['java', 'debugging', 'intellij-idea']","{'account_id': 561923, 'reputation': 7010, 'user_id': 1118559, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://www.gravatar.com/avatar/fccf7fe169d378dfb3788d675ae34f61?s=256&d=identicon&r=PG', 'display_name': 'MindBrain', 'link': 'https://stackoverflow.com/users/1118559/mindbrain'}",True,186006,19,55,1660642923,1349757133,12792833,CC BY-SA 3.0,https://stackoverflow.com/questions/12792833/unable-to-open-debugger-port-in-intellij,Unable to open debugger port in IntelliJ,,12793700.0,,,,,
63,"['java', 'arrays', 'reverse', 'void']","{'user_type': 'does_not_exist', 'display_name': 'user1787213'}",True,49389,14,14,1660353664,1351647875,13150131,CC BY-SA 3.0,https://stackoverflow.com/questions/13150131/java-recursively-reverse-an-array,"Java, recursively reverse an array",,13150215.0,,,,,
64,"['java', 'guava']","{'account_id': 98300, 'reputation': 1809, 'user_id': 266192, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/041051373ade01fb8e44342f33716481?s=256&d=identicon&r=PG', 'display_name': 'Luhar', 'link': 'https://stackoverflow.com/users/266192/luhar'}",True,751,2,3,1660323697,1349430020,12743572,CC BY-SA 3.0,https://stackoverflow.com/questions/12743572/conditional-subscriptions-with-guava-eventbus,Conditional subscriptions with Guava EventBus,,,,,,,
65,"['java', 'list', 'jdbc']","{'account_id': 1956305, 'reputation': 91, 'user_id': 1759247, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/b363d5506f4a418038d4dc434e4c4eef?s=256&d=identicon&r=PG', 'display_name': 'user1759247', 'link': 'https://stackoverflow.com/users/1759247/user1759247'}",True,41197,4,2,1660315673,1350903173,13009911,CC BY-SA 4.0,https://stackoverflow.com/questions/13009911/resultset-to-list,Resultset to list,1660315673.0,13010010.0,,,,,
66,"['java', 'scjp', 'assertion', 'ocpjp']","{'account_id': 921660, 'reputation': 7621, 'user_id': 953263, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://i.stack.imgur.com/srQL1.png?s=256&g=1', 'display_name': 'Joe', 'link': 'https://stackoverflow.com/users/953263/joe'}",True,5729,7,21,1660237381,1350993462,13029915,CC BY-SA 3.0,https://stackoverflow.com/questions/13029915/how-to-programmatically-test-if-assertions-are-enabled,How to programmatically test if assertions are enabled?,1416744196.0,13030000.0,,,,,
67,['java'],"{'account_id': 1938034, 'reputation': 791, 'user_id': 1744987, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/642df33c0545f2c740b5c2d21c9295b4?s=256&d=identicon&r=PG', 'display_name': 'Bala Ramachandran', 'link': 'https://stackoverflow.com/users/1744987/bala-ramachandran'}",True,377344,26,79,1660042462,1350446347,12926899,CC BY-SA 3.0,https://stackoverflow.com/questions/12926899/java-lang-noclassdeffounderror-org-slf4j-loggerfactory,java.lang.NoClassDefFoundError: org.slf4j.LoggerFactory,1410271698.0,,,,,,
68,"['java', 'file-io', 'bufferedimage']","{'account_id': 26725, 'reputation': 49632, 'user_id': 69803, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/eed28c92944b219aa031f96fc6f71577?s=256&d=identicon&r=PG', 'display_name': 'Ankur', 'link': 'https://stackoverflow.com/users/69803/ankur'}",True,263272,6,167,1659299810,1349097410,12674064,CC BY-SA 3.0,https://stackoverflow.com/questions/12674064/how-to-save-a-bufferedimage-as-a-file,How to save a BufferedImage as a File,1428875698.0,,,,,,
69,"['java', 'internet-explorer-8', 'applet']","{'account_id': 1974674, 'reputation': 1, 'user_id': 1772740, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/576aa76bc82c790867a459c9d3bf6975?s=256&d=identicon&r=PG', 'display_name': 'Ramana Reddy Morumpalle', 'link': 'https://stackoverflow.com/users/1772740/ramana-reddy-morumpalle'}",False,24942,2,0,1659078545,1351121591,13059465,CC BY-SA 3.0,https://stackoverflow.com/questions/13059465/java-applet-is-not-working-in-ie8,Java Applet is not working in IE8,1351152269.0,,,,,,
70,"['java', 'class', 'inner-classes']","{'account_id': 1934170, 'reputation': 79, 'user_id': 1742849, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4d8ba9e67aad8373d4d634f51df4f642?s=256&d=identicon&r=PG', 'display_name': 'ŦhųLẩn&#229; Fệr&#241;ảnD&#246;', 'link': 'https://stackoverflow.com/users/1742849/%c5%a6h%c5%b3l%e1%ba%a9n%c3%a5-f%e1%bb%87r%c3%b1%e1%ba%a3nd%c3%b6'}",True,2990,4,3,1658999852,1350386990,12913731,CC BY-SA 4.0,https://stackoverflow.com/questions/12913731/inner-classes-in-java-non-static-variable-error,Inner classes in Java - Non static variable error,1658999852.0,12913767.0,,,,,
71,"['java', 'networking', 'connection']","{'account_id': 1853481, 'reputation': 4141, 'user_id': 1679519, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://graph.facebook.com/100002249278076/picture?type=large', 'display_name': 'Bernard', 'link': 'https://stackoverflow.com/users/1679519/bernard'}",True,131215,3,59,1658807634,1349876776,12820874,CC BY-SA 4.0,https://stackoverflow.com/questions/12820874/what-is-the-functionality-of-setsotimeout-and-how-it-works,What is the functionality of setSoTimeout and how it works?,1658807494.0,12821194.0,,,,,
72,"['java', 'testing', 'selenium', 'automation', 'selenium-webdriver']","{'account_id': 1879948, 'reputation': 1329, 'user_id': 1700378, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5631f611b822d3e0b001742e050845cc?s=256&d=identicon&r=PG', 'display_name': 'Umesh Kumar', 'link': 'https://stackoverflow.com/users/1700378/umesh-kumar'}",True,378391,26,74,1658604826,1349360018,12729265,CC BY-SA 4.0,https://stackoverflow.com/questions/12729265/switch-tabs-using-selenium-webdriver-with-java,Switch tabs using Selenium WebDriver with Java,1637831135.0,22944233.0,,,,,
73,"['java', 'cryptography']","{'account_id': 71228, 'reputation': 1737, 'user_id': 205943, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/a6fe3fd7c49c4cb055f1d73b7dc4fed6?s=256&d=identicon&r=PG', 'display_name': 'Dainius', 'link': 'https://stackoverflow.com/users/205943/dainius'}",True,313,1,0,1658494014,1351619029,13144732,CC BY-SA 4.0,https://stackoverflow.com/questions/13144732/how-to-get-not-encoded-public-value-bytes-from-publickey,How to get not encoded public value bytes from PublicKey,1658494014.0,13147385.0,,,,,
74,"['java', 'multithreading', 'notify']","{'account_id': 996598, 'reputation': 5937, 'user_id': 1012372, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://i.stack.imgur.com/1YZhh.png?s=256&g=1', 'display_name': 'Jayesh', 'link': 'https://stackoverflow.com/users/1012372/jayesh'}",True,35882,11,16,1658387287,1350743182,12989397,CC BY-SA 3.0,https://stackoverflow.com/questions/12989397/running-3-threads-in-sequence-java,running 3 threads in sequence java,,12989454.0,,,,,
75,"['java', 'decode', 'quoted-printable']","{'account_id': 165524, 'reputation': 6081, 'user_id': 389051, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7f0eeae5643bc63c042debbb81ba04fc?s=256&d=identicon&r=PG', 'display_name': 'Gene Golovchinsky', 'link': 'https://stackoverflow.com/users/389051/gene-golovchinsky'}",True,6265,3,4,1658311123,1351575149,13133201,CC BY-SA 3.0,https://stackoverflow.com/questions/13133201/decoding-a-quoted-printable-string-in-java,Decoding a &quot;quoted-printable&quot; string in Java,,13133293.0,,,,,
76,"['java', 'junit', 'mocking', 'mockito']","{'user_type': 'does_not_exist', 'display_name': 'user961548'}",True,59325,5,88,1657894359,1349853091,12813881,CC BY-SA 3.0,https://stackoverflow.com/questions/12813881/can-i-delay-a-stubbed-method-response-with-mockito,Can I delay a stubbed method response with Mockito?,,12813920.0,,,,,
77,"['java', 'android', 'keystore']","{'account_id': 40616, 'reputation': 6515, 'user_id': 117696, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/729eb24360c7a7e4f1801badaeb65ec7?s=256&d=identicon&r=PG', 'display_name': 'Malthan', 'link': 'https://stackoverflow.com/users/117696/malthan'}",True,1172355,12,561,1657775138,1350297977,12893995,CC BY-SA 3.0,https://stackoverflow.com/questions/12893995/how-to-check-certificate-name-and-alias-in-keystore-files,How to check certificate name and alias in keystore files?,,12894334.0,1441953808.0,,,,
78,"['java', 'jdbc', 'connection-pooling', 'dao', 'genericdao']","{'account_id': 1276906, 'reputation': 3582, 'user_id': 1231958, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/1su1I.jpg?s=256&g=1', 'display_name': 'Carlos Vergara', 'link': 'https://stackoverflow.com/users/1231958/carlos-vergara'}",True,68579,2,28,1657409842,1349845357,12812256,CC BY-SA 3.0,https://stackoverflow.com/questions/12812256/how-do-i-implement-a-dao-manager-using-jdbc-and-connection-pools,How do I implement a DAO manager using JDBC and connection pools?,,12812257.0,,,,,
79,"['java', 'maven']","{'account_id': 1268556, 'reputation': 47147, 'user_id': 1225328, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/NASI9.png?s=256&g=1', 'display_name': 'sp00m', 'link': 'https://stackoverflow.com/users/1225328/sp00m'}",True,15721,3,21,1657224182,1349873428,12819773,CC BY-SA 4.0,https://stackoverflow.com/questions/12819773/combine-many-maven-goals-within-a-single-one,Combine many Maven goals within a single one,1536110474.0,12835976.0,,,,,
