,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date,migrated_from
49,"['java', 'jar', 'manifest', 'program-entry-point']","{'account_id': 872984, 'reputation': 13225, 'user_id': 923421, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1b9f8adcc685612d76d8d73218ac5452?s=256&d=identicon&r=PG', 'display_name': 'Ewoud', 'link': 'https://stackoverflow.com/users/923421/ewoud'}",True,2120039,43,1301,1659522626,1331662840,1524052228.0,9689793,CC BY-SA 3.0,https://stackoverflow.com/questions/9689793/cant-execute-jar-file-no-main-manifest-attribute,Can&#39;t execute jar- file: &quot;no main manifest attribute&quot;,,,,1545280939.0,,
50,"['java', 'regex', 'newline']","{'account_id': 441688, 'reputation': 4205, 'user_id': 831923, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3ecfef9d2f332df4085bf80c5ffc3217?s=256&d=identicon&r=PG', 'display_name': 'Tim', 'link': 'https://stackoverflow.com/users/831923/tim'}",True,80486,8,44,1659496435,1332561348,1445551801.0,9849015,CC BY-SA 3.0,https://stackoverflow.com/questions/9849015/java-regex-using-strings-replaceall-method-to-replace-newlines,Java Regex - Using String&#39;s replaceAll method to replace newlines,9850262.0,,,,,
51,"['java', 'json', 'gwt', 'servlets']","{'account_id': 937658, 'reputation': 2795, 'user_id': 966285, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f8c5d3d61b6d1c4515441f30461ec140?s=256&d=identicon&r=PG', 'display_name': 'Saurabh Saxena', 'link': 'https://stackoverflow.com/users/966285/saurabh-saxena'}",True,254900,9,64,1659364518,1331541782,,9663927,CC BY-SA 3.0,https://stackoverflow.com/questions/9663927/java-lang-noclassdeffounderror-org-apache-http-client-httpclient,java.lang.NoClassDefFoundError: org/apache/http/client/HttpClient,9663942.0,,,,,
52,"['java', 'swing', 'inheritance', 'composition']","{'account_id': 969800, 'reputation': 417, 'user_id': 992550, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/3da62c76cd7c5d07e07156745c813272?s=256&d=identicon&r=PG', 'display_name': 'Bob', 'link': 'https://stackoverflow.com/users/992550/bob'}",True,504,1,3,1659088371,1331919745,1331920105.0,9742018,,https://stackoverflow.com/questions/9742018/is-it-always-a-bad-idea-to-extend-jframe,Is it always a bad idea to extend JFrame?,,1659087812.0,Duplicate,,,
53,"['java', 'android', 'android-intent', 'android-emulator', 'android-ndk']","{'account_id': 1320079, 'reputation': 1139, 'user_id': 1266092, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/fb8590dae9151a6c3de95d70dbfccc6e?s=256&d=identicon&r=PG', 'display_name': 'Bhargav Panchal', 'link': 'https://stackoverflow.com/users/1266092/bhargav-panchal'}",True,65046,2,70,1659004845,1332233569,1389846117.0,9783765,CC BY-SA 3.0,https://stackoverflow.com/questions/9783765/what-is-shareduserid-in-android-and-how-is-it-used,"What is sharedUserId in Android, and how is it used?",9784342.0,,,1659018665.0,,
54,['java'],"{'account_id': 1035149, 'reputation': 14936, 'user_id': 1042646, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/be235d7145f1740e8f275b6e6014c822?s=256&d=identicon&r=PG', 'display_name': 'Punter Vicky', 'link': 'https://stackoverflow.com/users/1042646/punter-vicky'}",True,9028,7,4,1658553395,1332662645,,9858708,CC BY-SA 3.0,https://stackoverflow.com/questions/9858708/marker-interfaces-in-java,Marker Interfaces in Java,9858741.0,,,,,
55,"['java', 'ssl', 'certificate', 'keystore']","{'account_id': 988726, 'reputation': 291, 'user_id': 1006551, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1d8344b4689253a8bf8874ee2dde808d?s=256&d=identicon&r=PG', 'display_name': 'lou_cypher', 'link': 'https://stackoverflow.com/users/1006551/lou-cypher'}",True,36822,4,24,1658450041,1330592286,1492509105.0,9513257,CC BY-SA 3.0,https://stackoverflow.com/questions/9513257/checking-certificates-expiration-dates-in-java-keystore,Checking certificates expiration dates in java keystore,,,,,,
56,"['java', 'html', 'apache-poi']","{'account_id': 1299543, 'reputation': 820, 'user_id': 1249759, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1340125616a6a61668aa0f3143e24b06?s=256&d=identicon&r=PG', 'display_name': 'Saicharan S M', 'link': 'https://stackoverflow.com/users/1249759/saicharan-s-m'}",True,18104,3,12,1658415324,1331708713,,9697330,CC BY-SA 3.0,https://stackoverflow.com/questions/9697330/setting-a-part-of-the-cell-contents-to-bold-using-apache-poi,Setting a part of the cell contents to bold using apache poi?,9697583.0,,,,,
57,"['java', 'data-structures', 'recursion', 'nested-loops', 'linkedhashmap']","{'account_id': 19804, 'reputation': 5230, 'user_id': 46717, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/6a5969043db7a7f09ba4df7a97bb917d?s=256&d=identicon&r=PG', 'display_name': 'Chris Drappier', 'link': 'https://stackoverflow.com/users/46717/chris-drappier'}",True,23947,12,23,1658406068,1331066609,1627933920.0,9591561,CC BY-SA 4.0,https://stackoverflow.com/questions/9591561/cartesian-product-of-a-list-of-lists,Cartesian Product of a List of Lists,9591777.0,,,,,
58,"['java', 'iterator']","{'account_id': 151452, 'reputation': 11755, 'user_id': 365338, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9204e001a231dfbf8e55a8a68ec95699?s=256&d=identicon&r=PG', 'display_name': 'Zak', 'link': 'https://stackoverflow.com/users/365338/zak'}",True,224262,10,118,1658136473,1331816322,1331816529.0,9720195,CC BY-SA 3.0,https://stackoverflow.com/questions/9720195/what-is-the-best-way-to-get-the-count-length-size-of-an-iterator,What is the best way to get the count/length/size of an iterator?,9720254.0,,,,,
59,"['java', 'xmlrpcclient']","{'account_id': 366932, 'reputation': 359, 'user_id': 712775, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/a5b661f9aec2ee99dab2f068c18df326?s=256&d=identicon&r=PG', 'display_name': 'ndriks', 'link': 'https://stackoverflow.com/users/712775/ndriks'}",True,6555,2,10,1657921767,1331622672,,9679719,CC BY-SA 3.0,https://stackoverflow.com/questions/9679719/logging-input-output-xml-in-apache-xmlrpc-client,logging input/output xml in apache xmlrpc client,11863135.0,,,,,
60,"['java', 'arrays', 'arraylist']","{'account_id': 1313781, 'reputation': 759, 'user_id': 1261190, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7a8e28ab37fd7c16a47cf8d8b3a2aeab?s=256&d=identicon&r=PG', 'display_name': 'Shruthi', 'link': 'https://stackoverflow.com/users/1261190/shruthi'}",True,253873,12,73,1657809921,1333037817,1563821287.0,9929321,CC BY-SA 4.0,https://stackoverflow.com/questions/9929321/converting-arraylist-to-array-in-java,Converting ArrayList to Array in java,,,,,,
61,"['java', 'string', 'csv', 'format', 'printwriter']","{'account_id': 357639, 'reputation': 10117, 'user_id': 992600, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/a07696b9e9f01acc66822c3c4a880b96?s=256&d=identicon&r=PG', 'display_name': 'adhg', 'link': 'https://stackoverflow.com/users/992600/adhg'}",True,13824,7,3,1657681718,1330530547,1330530867.0,9502226,CC BY-SA 3.0,https://stackoverflow.com/questions/9502226/how-to-write-to-csv-with-a-leading-zero,how to write to csv with a leading zero?,9502270.0,,,,,
62,"['java', 'datetime', 'date']","{'account_id': 1324263, 'reputation': 2844, 'user_id': 1269446, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://i.stack.imgur.com/tXvmk.jpg?s=256&g=1', 'display_name': 'Laxman Rana', 'link': 'https://stackoverflow.com/users/1269446/laxman-rana'}",True,259103,19,80,1657183369,1332390578,1387375346.0,9816459,CC BY-SA 3.0,https://stackoverflow.com/questions/9816459/removing-time-from-a-date-object,Removing time from a Date object?,9816867.0,,,,,
63,"['java', 'python', 'celery', 'batch-processing', 'spring-batch']","{'account_id': 254075, 'reputation': 1415, 'user_id': 533205, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.stack.imgur.com/PHAPa.jpg?s=256&g=1', 'display_name': 'Zakiullah Khan', 'link': 'https://stackoverflow.com/users/533205/zakiullah-khan'}",True,31933,9,45,1657173465,1330999967,,9577012,CC BY-SA 3.0,https://stackoverflow.com/questions/9577012/whats-the-equivalent-of-pythons-celery-project-for-java,What&#39;s the equivalent of Python&#39;s Celery project for Java?,,,,,,
64,"['java', 'audio', 'audio-streaming', 'internet-radio']","{'account_id': 120326, 'reputation': 1159, 'user_id': 312700, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/3d4515721a830d4455b270267700942b?s=256&d=identicon&r=PG', 'display_name': 'wvd', 'link': 'https://stackoverflow.com/users/312700/wvd'}",False,1908,2,4,1656835145,1330983493,1656835145.0,9574391,CC BY-SA 4.0,https://stackoverflow.com/questions/9574391/streaming-audio-from-online-radio,Streaming audio from online radio,,,,,,
65,"['java', 'junit', 'cobertura']","{'account_id': 405438, 'reputation': 2712, 'user_id': 774328, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1f15e5fe635c6a0fe11a0bd6fbe20347?s=256&d=identicon&r=PG', 'display_name': 'Mateusz Chromiński', 'link': 'https://stackoverflow.com/users/774328/mateusz-chromi%c5%84ski'}",True,29981,7,36,1656602157,1331721095,1361608921.0,9700179,CC BY-SA 3.0,https://stackoverflow.com/questions/9700179/junit-testing-helper-class-with-only-static-methods,JUnit: testing helper class with only static methods,9700354.0,,,,,
66,"['java', 'url']","{'account_id': 155915, 'reputation': 6646, 'user_id': 372887, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/5ff58bd914e7a003455d3cc3a7b58a4e?s=256&d=identicon&r=PG', 'display_name': 'RandomQuestion', 'link': 'https://stackoverflow.com/users/372887/randomquestion'}",True,249095,17,157,1655652925,1331148964,1331150205.0,9607903,CC BY-SA 3.0,https://stackoverflow.com/questions/9607903/get-domain-name-from-given-url,Get domain name from given url,9608008.0,,,,,
67,"['java', 'parsing', 'numbers', 'currency']","{'account_id': 910087, 'reputation': 2207, 'user_id': 944131, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/bc849463cbc4e0408005c3f52979980e?s=256&d=identicon&r=PG', 'display_name': 'Stefan', 'link': 'https://stackoverflow.com/users/944131/stefan'}",True,4229,2,5,1655480330,1332861786,,9892555,CC BY-SA 3.0,https://stackoverflow.com/questions/9892555/parsing-prices-with-currency-symbol-in-java,Parsing prices with Currency Symbol in Java,9892942.0,,,,,
68,"['java', 'jackson', 'gson']","{'account_id': 101340, 'reputation': 2359, 'user_id': 272742, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/e5986a6b86e3bc70b10150cbd1ffdb65?s=256&d=identicon&r=PG', 'display_name': 'turbanoff', 'link': 'https://stackoverflow.com/users/272742/turbanoff'}",True,42989,2,31,1655436860,1332146584,1439204595.0,9767131,CC BY-SA 3.0,https://stackoverflow.com/questions/9767131/dump-object-to-string-with-jackson,dump object to String with Jackson,9768297.0,,,,,
69,"['java', 'apache-poi']","{'account_id': 1154764, 'reputation': 165, 'user_id': 1135674, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/fde122eba5c29a2bf346efb97b2e83b0?s=256&d=identicon&r=PG', 'display_name': 'HungryProgrammer', 'link': 'https://stackoverflow.com/users/1135674/hungryprogrammer'}",True,9832,2,8,1655378190,1332181818,1655378190.0,9775796,CC BY-SA 4.0,https://stackoverflow.com/questions/9775796/apache-poi-3-7-outofmemoryerror-java-heap-space-when-writing-to-large-no-of-row,Apache POI 3.7 OutOfMemoryError: Java heap space when writing to large no of rows to xlsx files,,,,,,
70,"['c#', 'java', 'future', 'async-await']","{'account_id': 428072, 'reputation': 3445, 'user_id': 810154, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/5e5677a27b963f1cd86e472d007cc5f7?s=256&d=identicon&r=PG', 'display_name': 'Chi-Lan', 'link': 'https://stackoverflow.com/users/810154/chi-lan'}",True,7753,3,15,1655356735,1332924652,,9904067,CC BY-SA 3.0,https://stackoverflow.com/questions/9904067/differences-between-c-async-and-java-executorservice,Differences between C# async and Java ExecutorService,9904205.0,,,,,
71,"['java', 'json', 'mapping', 'jackson']","{'account_id': 448963, 'reputation': 10143, 'user_id': 843477, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/2822ab8354d7f738ff44a4fd54180090?s=256&d=identicon&r=PG', 'display_name': 'tacos_tacos_tacos', 'link': 'https://stackoverflow.com/users/843477/tacos-tacos-tacos'}",True,212463,5,112,1654867451,1332445596,1332446599.0,9829403,CC BY-SA 3.0,https://stackoverflow.com/questions/9829403/deserialize-json-to-arraylistpojo-using-jackson,Deserialize JSON to ArrayList&lt;POJO&gt; using Jackson,9829502.0,,,,,
72,"['java', 'mysql']","{'account_id': 142100, 'reputation': 3639, 'user_id': 349584, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/36226dfc8a143782795f4a516c86cb2a?s=256&d=identicon&r=PG', 'display_name': 'Muneeswaran Balasubramanian', 'link': 'https://stackoverflow.com/users/349584/muneeswaran-balasubramanian'}",True,254,1,0,1654366955,1332309420,1654366955.0,9799312,CC BY-SA 4.0,https://stackoverflow.com/questions/9799312/fulltextsearch-in-mysql,FullTextSearch in MYSql,9804206.0,,,,,
73,"['java', 'android', 'multithreading', 'background', 'runnable']","{'account_id': 1326175, 'reputation': 1824, 'user_id': 1270930, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/439b29607d71a346b7012e638cf97b59?s=256&d=identicon&r=PG', 'display_name': 'Zero', 'link': 'https://stackoverflow.com/users/1270930/zero'}",True,6573,1,7,1654293737,1332262549,1526495184.0,9791361,CC BY-SA 4.0,https://stackoverflow.com/questions/9791361/thread-not-interrupting-even-though-im-calling-thread-interrupt,Thread not interrupting even though I&#39;m calling thread.interrupt(),9791479.0,,,,,
74,"['java', 'dictionary']","{'account_id': 32599, 'reputation': 9009, 'user_id': 90575, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9e6570a26b531e084bce72172773dd9b?s=256&d=identicon&r=PG', 'display_name': 'mawia', 'link': 'https://stackoverflow.com/users/90575/mawia'}",True,25729,9,70,1654248086,1332229531,1502873953.0,9783020,CC BY-SA 3.0,https://stackoverflow.com/questions/9783020/bidirectional-map,Bidirectional Map,,,,,,
75,"['java', 'oop']","{'account_id': 1284185, 'reputation': 3761, 'user_id': 1237610, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/808245314a4ca36009a68cd643a3de87?s=256&d=identicon&r=PG', 'display_name': 'kundan bora', 'link': 'https://stackoverflow.com/users/1237610/kundan-bora'}",True,6915,5,4,1654169889,1331977179,,9748882,CC BY-SA 3.0,https://stackoverflow.com/questions/9748882/why-data-type-in-java-are-not-object,Why Data type in java are not object?,,,,,,
76,"['java', 'swing', 'graphics', 'jpanel', 'paintcomponent']","{'account_id': 84189, 'reputation': 385, 'user_id': 235522, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3f354618e297595b62201b97a58aee15?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/235522/marc'}",True,4417,1,2,1653916408,1331732294,1331761077.0,9703100,CC BY-SA 3.0,https://stackoverflow.com/questions/9703100/how-to-draw-a-vector-graphic-on-a-jpanel,How to draw a vector graphic on a JPanel,9703150.0,,,,,
77,"['java', 'android', 'imageview']","{'account_id': 1039693, 'reputation': 567, 'user_id': 1046040, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/319f42bbffb4bf62776d3dd9192a88fb?s=256&d=identicon&r=PG', 'display_name': 'comead', 'link': 'https://stackoverflow.com/users/1046040/comead'}",True,95514,32,38,1653806105,1332301853,,9798367,CC BY-SA 3.0,https://stackoverflow.com/questions/9798367/android-imageview-is-not-displaying-image,Android ImageView Is Not Displaying Image?,,,,1637917191.0,,
78,"['java', 'spring', 'junit4']","{'account_id': 42761, 'reputation': 969, 'user_id': 124685, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/1c765fafcbaf06dd21b207153e4a2c9d?s=256&d=identicon&r=PG', 'display_name': 'Juan', 'link': 'https://stackoverflow.com/users/124685/juan'}",True,88052,7,33,1653644987,1332397272,1568982742.0,9817388,CC BY-SA 4.0,https://stackoverflow.com/questions/9817388/junit-tests-always-rollback-the-transactions,JUnit tests always rollback the transactions,,,,,,
79,"['java', 'file', 'class']","{'account_id': 1294008, 'reputation': 891, 'user_id': 1245545, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d8d52d6b96464270fa7eb5bb138ba4be?s=256&d=identicon&r=PG', 'display_name': 'Shawn Shroyer', 'link': 'https://stackoverflow.com/users/1245545/shawn-shroyer'}",True,1520,2,0,1653556839,1331262584,1653556839.0,9628413,CC BY-SA 4.0,https://stackoverflow.com/questions/9628413/writing-a-class-file,Writing a .class file?,9628468.0,,,,,
