,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date,community_owned_date
48,"['java', 'operating-system', 'boot']","{'account_id': 1694715, 'reputation': 913, 'user_id': 1556343, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c6fb38dd1b67848d399be8c00157afb5?s=256&d=identicon&r=PG', 'display_name': 'Kevin Johnson', 'link': 'https://stackoverflow.com/users/1556343/kevin-johnson'}",True,192,2,2,1662133122,1344103629,11810884,CC BY-SA 3.0,https://stackoverflow.com/questions/11810884/javaos-run-java-bytecode-faster,JavaOS / Run java bytecode faster,11810928.0,1344104626.0,,,,,,
49,"['java', 'sql', 'scheduled-tasks', 'connection-pooling', 'runtime-error']","{'account_id': 1604358, 'reputation': 209, 'user_id': 1484730, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/4af35930d9053f1f39825fc3d27d7ebc?s=256&d=identicon&r=PG', 'display_name': 'Morgan Azhari', 'link': 'https://stackoverflow.com/users/1484730/morgan-azhari'}",True,65661,7,12,1662034895,1346407810,12213246,CC BY-SA 3.0,https://stackoverflow.com/questions/12213246/javax-naming-namenotfoundexception-name-comp-env-is-not-bound-in-this-context,javax.naming.NameNotFoundException: Name [comp/env] is not bound in this Context. Unable to find [comp] error with java scheduler,,1346408194.0,,,,,,
50,"['java', 'java.util.scanner']","{'account_id': 1670349, 'reputation': 2481, 'user_id': 1536911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e2a64ffdaac48086f9517acc61da73d8?s=256&d=identicon&r=PG', 'display_name': 'Hock3yPlayer', 'link': 'https://stackoverflow.com/users/1536911/hock3yplayer'}",True,1628267,17,243,1662025426,1344453187,11871520,CC BY-SA 3.0,https://stackoverflow.com/questions/11871520/how-can-i-read-input-from-the-console-using-the-scanner-class-in-java,How can I read input from the console using the Scanner class in Java?,11871792.0,1521654108.0,,,1428201519.0,,,
51,"['java', 'exception', 'svg', 'dxf']","{'account_id': 1745092, 'reputation': 221, 'user_id': 1595507, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/1eb969728af69d0479bd5a294f6e677c?s=256&d=identicon&r=PG', 'display_name': 'LkDev', 'link': 'https://stackoverflow.com/users/1595507/lkdev'}",True,1296,3,3,1662002038,1345706635,12086686,CC BY-SA 3.0,https://stackoverflow.com/questions/12086686/what-is-the-reason-to-illegalargumentexception-negative-width-in-kabeja,What is the reason to IllegalArgumentException: negative width in kabeja,12150573.0,1346024429.0,,,,,,
52,"['java', 'string', 'collections']","{'account_id': 490670, 'reputation': 54370, 'user_id': 892029, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/38f7fe018c238121ac5b3ffa947102b3?s=256&d=identicon&r=PG', 'display_name': 'IAmYourFaja', 'link': 'https://stackoverflow.com/users/892029/iamyourfaja'}",True,100682,8,27,1661938203,1345139096,11992694,CC BY-SA 3.0,https://stackoverflow.com/questions/11992694/how-to-determine-if-a-list-of-string-contains-null-or-empty-elements,How to determine if a list of string contains null or empty elements,11992730.0,1398285703.0,,,,,,
53,"['java', 'android', 'simpledateformat', 'datetime-format', 'date-parsing']","{'account_id': 439477, 'reputation': 233, 'user_id': 828427, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f752883c7c5840870fc78871c254fa82?s=256&d=identicon&r=PG', 'display_name': 'Rhadoozooz', 'link': 'https://stackoverflow.com/users/828427/rhadoozooz'}",True,58215,5,23,1661875989,1345184201,12000673,CC BY-SA 3.0,https://stackoverflow.com/questions/12000673/string-date-conversion-with-nanoseconds,String-Date conversion with nanoseconds ,12000749.0,1345184919.0,,,,,,
54,"['java', 'jpa', 'spring-data-jpa']","{'account_id': 1056871, 'reputation': 113290, 'user_id': 1059372, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/W6OMC.png?s=256&g=1', 'display_name': 'Eugene', 'link': 'https://stackoverflow.com/users/1059372/eugene'}",True,705929,14,302,1661729413,1344508424,11881479,CC BY-SA 4.0,https://stackoverflow.com/questions/11881479/how-do-i-update-an-entity-using-spring-data-jpa,How do I update an entity using spring-data-jpa?,11881628.0,1569394698.0,,,,,,
55,"['java', 'object', 'enums', 'enumset']","{'account_id': 1529365, 'reputation': 1934, 'user_id': 1426980, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/0ff9ee21c80ecd3bb2a4305149897755?s=256&d=identicon&r=PG', 'display_name': 'Adam', 'link': 'https://stackoverflow.com/users/1426980/adam'}",True,63653,10,75,1661548502,1344242651,11825009,CC BY-SA 3.0,https://stackoverflow.com/questions/11825009/what-does-enumset-really-mean,What does EnumSet really mean?,11825218.0,1470905921.0,,,,,,
56,"['java', 'jar', 'executable-jar']","{'account_id': 1436908, 'reputation': 3093, 'user_id': 1358079, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/Onv1f.jpg?s=256&g=1', 'display_name': 'Joseph Smith', 'link': 'https://stackoverflow.com/users/1358079/joseph-smith'}",True,976266,38,183,1661539471,1344902504,11943948,CC BY-SA 4.0,https://stackoverflow.com/questions/11943948/what-causes-unable-to-access-jarfile-error,What causes &quot;Unable to access jarfile&quot; error?,11963966.0,1562237651.0,,,,,,
57,"['java', 'selenium', 'webdriver']","{'account_id': 1616885, 'reputation': 671, 'user_id': 1494328, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/f7cb8223512bee1b5252e19b97660aea?s=256&d=identicon&r=PG', 'display_name': 'user1494328', 'link': 'https://stackoverflow.com/users/1494328/user1494328'}",True,123023,10,37,1661343196,1346159007,12159874,CC BY-SA 3.0,https://stackoverflow.com/questions/12159874/click-method-will-not-always-work,Click() method will not always work,,1398854951.0,,,1418961047.0,,,
58,"['java', 'string']","{'account_id': 386887, 'reputation': 349, 'user_id': 744899, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/923d39da02f8134da0a03ff0048b0312?s=256&d=identicon&r=PG', 'display_name': 'bahar_p', 'link': 'https://stackoverflow.com/users/744899/bahar-p'}",True,87089,7,10,1661258890,1344796153,11924689,CC BY-SA 3.0,https://stackoverflow.com/questions/11924689/change-string-in-java,Change string in Java,11924699.0,,,,,,,
59,"['java', 'bigdecimal', 'rounding']","{'account_id': 428023, 'reputation': 14881, 'user_id': 810077, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/G8ubN.jpg?s=256&g=1', 'display_name': 'Chetan Kinger', 'link': 'https://stackoverflow.com/users/810077/chetan-kinger'}",True,9904,4,5,1661145452,1344156714,11815135,CC BY-SA 3.0,https://stackoverflow.com/questions/11815135/best-method-to-round-up-to-the-nearest-0-05-in-java,Best method to round up to the nearest 0.05 in java,11815163.0,,,,,,,
60,"['java', 'multithreading']","{'account_id': 1645191, 'reputation': 171, 'user_id': 1516847, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/43d5fdcf8095aca31c5f8d26bbac296c?s=256&d=identicon&r=PG', 'display_name': 'Achu S', 'link': 'https://stackoverflow.com/users/1516847/achu-s'}",True,10467,4,15,1661070647,1345107603,11983789,CC BY-SA 3.0,https://stackoverflow.com/questions/11983789/how-to-stop-all-the-running-threads-if-one-of-those-throws-an-exception,"How to stop all the running threads, if one of those throws an Exception?",,1345519102.0,,,,,,
61,"['java', 'eclipse', 'build', 'noclassdeffounderror']","{'account_id': 296410, 'reputation': 4530, 'user_id': 601357, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/55dfaa0581d04ed45ece000fd326b052?s=256&d=identicon&r=PG', 'display_name': 'samsamara', 'link': 'https://stackoverflow.com/users/601357/samsamara'}",True,56430,8,19,1660669978,1344498046,11878805,CC BY-SA 3.0,https://stackoverflow.com/questions/11878805/eclipse-doesnt-compile-the-project,eclipse doesn&#39;t compile the project,11880522.0,,,,,,,
62,"['java', 'authentication', 'networking', 'ssl']","{'account_id': 1000836, 'reputation': 11, 'user_id': 1015715, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd73e48d40b2d96ee17807578573bbbd?s=256&d=identicon&r=PG', 'display_name': 'user1015715', 'link': 'https://stackoverflow.com/users/1015715/user1015715'}",False,21913,3,0,1660442655,1345086665,11980218,CC BY-SA 3.0,https://stackoverflow.com/questions/11980218/javax-net-ssl-sslhandshakeexception-remote-host-closed-connection-during-handsh,javax.net.ssl.SSLHandshakeException: Remote host closed connection during handshake,,1345087107.0,,,,,,
63,"['java', 'eclipse', 'maven', 'lombok']","{'account_id': 1422298, 'reputation': 5421, 'user_id': 1346690, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/15f1dff2f166af89e03328e0da7dbaa7?s=256&d=identicon&r=PG', 'display_name': 'Heetola', 'link': 'https://stackoverflow.com/users/1346690/heetola'}",True,275207,25,147,1660321277,1344031604,11803948,CC BY-SA 4.0,https://stackoverflow.com/questions/11803948/lombok-is-not-generating-getter-and-setter,Lombok is not generating getter and setter,11807022.0,1574389062.0,,,1567724064.0,,,
64,"['java', 'eclipse']","{'account_id': 970312, 'reputation': 3152, 'user_id': 992988, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/cde0858a920d303eab7e8d8cb5a30194?s=256&d=identicon&r=PG', 'display_name': 'vektor', 'link': 'https://stackoverflow.com/users/992988/vektor'}",True,13235,4,15,1660063758,1344152363,11814737,CC BY-SA 3.0,https://stackoverflow.com/questions/11814737/eclipse-does-not-show-todo-tasks,Eclipse does not show TODO tasks,11814738.0,1495540903.0,,,,,,
65,"['java', 'collections']","{'account_id': 73480, 'reputation': 7259, 'user_id': 211599, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/a107fd94cbdb7392f94da4f61622eb02?s=256&d=identicon&r=PG', 'display_name': 'Harish', 'link': 'https://stackoverflow.com/users/211599/harish'}",True,185949,21,217,1659964510,1345383263,12026885,CC BY-SA 4.0,https://stackoverflow.com/questions/12026885/is-there-a-common-java-utility-to-break-a-list-into-batches,Is there a common Java utility to break a list into batches?,12026908.0,1542297086.0,,,1601021841.0,,,
66,"['java', 'clojure']","{'account_id': 43588, 'reputation': 7197, 'user_id': 127508, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/ptOi1.jpg?s=256&g=1', 'display_name': 'Istvan', 'link': 'https://stackoverflow.com/users/127508/istvan'}",True,19450,5,12,1659820422,1345050016,11973694,CC BY-SA 3.0,https://stackoverflow.com/questions/11973694/how-to-add-directory-to-clojures-classpath,How to add directory to Clojure&#39;s classpath?,11973881.0,,,,,,,
67,"['java', 'dynamic', 'log4j', 'filenames', 'slf4j']","{'account_id': 1582904, 'reputation': 3673, 'user_id': 1467855, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/2dabeee8fb38d61ad74be71fd11540b7?s=256&d=identicon&r=PG', 'display_name': 'user1467855', 'link': 'https://stackoverflow.com/users/1467855/user1467855'}",True,9044,1,0,1659650490,1345838290,12115850,CC BY-SA 3.0,https://stackoverflow.com/questions/12115850/set-log4j-logfile-at-runtime,Set log4j logfile at runtime,,1346069155.0,,,,,,
68,"['java', 'mysql', 'exception', 'jdbc', 'connection']","{'account_id': 408442, 'reputation': 20570, 'user_id': 779111, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/808763efea1a993c937ac96e7e83032f?s=256&d=identicon&r=PG', 'display_name': 'JAN', 'link': 'https://stackoverflow.com/users/779111/jan'}",True,505501,31,67,1659613136,1344775903,11922323,CC BY-SA 3.0,https://stackoverflow.com/questions/11922323/java-sql-sqlexception-access-denied-for-user-rootlocalhost-using-password,java.sql.SQLException: Access denied for user &#39;root&#39;@&#39;localhost&#39; (using password: YES),11922393.0,1503819276.0,,,1659630393.0,,,
69,"['java', 'eclipse', 'string', 'object', 'import']","{'account_id': 1717402, 'reputation': 41, 'user_id': 1574175, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/02daa6eb282e6067a48586c2ad96db9e?s=256&d=identicon&r=PG', 'display_name': 'Annie', 'link': 'https://stackoverflow.com/users/1574175/annie'}",True,12437,5,3,1659583109,1343999670,11796464,CC BY-SA 3.0,https://stackoverflow.com/questions/11796464/my-copy-of-eclipse-doesnt-know-what-an-object-or-a-string-is,My copy of Eclipse doesn&#39;t know what an object or a String is,11796514.0,1504265165.0,,,,,,
70,"['java', 'mysql', 'eclipse', 'insert']","{'account_id': 1708270, 'reputation': 357, 'user_id': 1566884, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/ee2dfe3dec83baae430933bb20311469?s=256&d=identicon&r=PG', 'display_name': 'Ed Lee', 'link': 'https://stackoverflow.com/users/1566884/ed-lee'}",False,15077,4,0,1659470665,1344555046,11893462,CC BY-SA 3.0,https://stackoverflow.com/questions/11893462/how-to-input-data-into-mysql-from-eclipse,How to input data into MySQL from Eclipse,,1344555524.0,,,,,,
71,"['java', 'xml', 'newline']","{'account_id': 1571548, 'reputation': 1260, 'user_id': 1459148, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/319b812fa573f233f5fe0d6a2176389a?s=256&d=identicon&r=PG', 'display_name': 'perak', 'link': 'https://stackoverflow.com/users/1459148/perak'}",False,7858,3,5,1659387690,1344096408,11810040,CC BY-SA 3.0,https://stackoverflow.com/questions/11810040/how-to-add-line-break-into-xml-file-with-java,How to add line break into XML file with Java?,,1344099637.0,,,,,,
72,"['java', 'oop', 'immutability']","{'account_id': 280103, 'reputation': 3791, 'user_id': 575615, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/1330db67461a7f04a51e96eeac76f91a?s=256&d=identicon&r=PG', 'display_name': 'Medo42', 'link': 'https://stackoverflow.com/users/575615/medo42'}",True,4434,6,9,1659375998,1344099435,11810359,CC BY-SA 3.0,https://stackoverflow.com/questions/11810359/how-to-extend-immutable-types-in-java,How to extend immutable types in Java,11810563.0,1344104521.0,,,,,,
73,"['java', 'junit']","{'account_id': 1102563, 'reputation': 14864, 'user_id': 1094640, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6f697e3156dbf740c223af6b56cdfbdb?s=256&d=identicon&r=PG', 'display_name': 'Bober02', 'link': 'https://stackoverflow.com/users/1094640/bober02'}",True,151427,14,137,1658968143,1345711598,12087959,CC BY-SA 3.0,https://stackoverflow.com/questions/12087959/junit-run-set-up-method-once,Junit - run set up method once,12088135.0,1497370404.0,,,,,,
74,"['java', 'android', 'menu', 'settings']","{'account_id': 1738827, 'reputation': 187, 'user_id': 1590796, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/c082593c17d44e1f297ed4deef50bddf?s=256&d=identicon&r=PG', 'display_name': 'ScorpioBlue', 'link': 'https://stackoverflow.com/users/1590796/scorpioblue'}",True,1994,2,0,1658458498,1344658943,11911878,CC BY-SA 4.0,https://stackoverflow.com/questions/11911878/create-a-menu-options-when-the-settings-menu-button-is-pressed-on-the-physical-p,Create a menu/options when the settings/menu button is pressed on the physical phone,,1658458498.0,,,,,,
75,"['java', 'jdbc', 'liquibase', 'flyway']","{'account_id': 10728, 'reputation': 4122, 'user_id': 20391, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/26a659183b1f5de95b06bf365bf9836b?s=256&d=identicon&r=PG', 'display_name': 'Pavel Bernshtam', 'link': 'https://stackoverflow.com/users/20391/pavel-bernshtam'}",True,31790,3,57,1658419185,1345121209,11987460,CC BY-SA 3.0,https://stackoverflow.com/questions/11987460/java-code-changeset-in-liquibase,Java code changeset in liquibase,11992745.0,,,,,,,
76,"['java', 'generics', 'collections']","{'account_id': 551478, 'reputation': 10004, 'user_id': 916332, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/18b82f02031da90db9518ac1c95fc142?s=256&d=identicon&r=PG', 'display_name': 'Robottinosino', 'link': 'https://stackoverflow.com/users/916332/robottinosino'}",True,84013,8,53,1658350716,1345417382,12030661,CC BY-SA 3.0,https://stackoverflow.com/questions/12030661/java-int-array-to-hashsetinteger,Java int[] array to HashSet&lt;Integer&gt;,12031980.0,1345417785.0,,,,,,
77,"['java', 'guava']","{'account_id': 1015001, 'reputation': 7624, 'user_id': 1026764, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/ca667cb89360c6e0e1a8ebd682c82786?s=256&d=identicon&r=PG&f=1', 'display_name': 'noMAD', 'link': 'https://stackoverflow.com/users/1026764/nomad'}",True,7537,5,1,1658161874,1344540454,11890585,CC BY-SA 3.0,https://stackoverflow.com/questions/11890585/is-it-possible-to-remove-square-brackets-from-immutablemultimap-keys,Is it possible to remove square brackets from ImmutableMultimap.keys(),11890831.0,,,,,,,
78,"['java', 'sql', 'jdbc', 'prepared-statement']","{'account_id': 434144, 'reputation': 18328, 'user_id': 819916, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/1d5036972c6c5d712b9d7a558eaa4c2d?s=256&d=identicon&r=PG&f=1', 'display_name': 'AKIWEB', 'link': 'https://stackoverflow.com/users/819916/akiweb'}",True,21059,3,8,1657705445,1345758923,12100550,CC BY-SA 3.0,https://stackoverflow.com/questions/12100550/using-prepared-statement-multiple-times-efficiently,Using Prepared Statement multiple times efficiently,12100587.0,1345764034.0,,,,,,
