,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,bounty_amount,bounty_closes_date,closed_date,closed_reason,migrated_from
45,"['java', 'docker', 'swing']","{'account_id': 17015202, 'reputation': 43, 'user_id': 12309276, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-BmC1UzQWPnE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdrcFikPom9w_ihd0R6NlAGpGgn-Q/photo.jpg?sz=256', 'display_name': 'Samuel K&#252;hnel', 'link': 'https://stackoverflow.com/users/12309276/samuel-k%c3%bchnel'}",False,267,,1,0,1667481836,1659452128,,73209656,CC BY-SA 4.0,https://stackoverflow.com/questions/73209656/java-awt-headlessexception-no-x11-display-variable-was-set-but-this-program-pe,"java.awt.HeadlessException: No X11 DISPLAY variable was set, but this program performed an operation which requires it in java docker container",,,,,
46,"['java', 'spring-boot', 'graphql']","{'account_id': 1118930, 'reputation': 149, 'user_id': 1107660, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ed942a5363b0385a207ea5c143dc1d2b?s=256&d=identicon&r=PG', 'display_name': 'Domen Petrič', 'link': 'https://stackoverflow.com/users/1107660/domen-petri%c4%8d'}",False,155,,2,2,1667469304,1661237805,1661273985.0,73454362,CC BY-SA 4.0,https://stackoverflow.com/questions/73454362/how-can-i-expose-2-endpoints-on-spring-boot-graphql,How can i expose 2 endpoints on spring boot graphql,,,,,
47,"['java', 'apache-storm', 'stream-processing', 'stormcrawler']","{'account_id': 26025799, 'reputation': 25, 'user_id': 19732732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3739ff7d2c20296e40cdf4879859bff2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sareg', 'link': 'https://stackoverflow.com/users/19732732/sareg'}",False,20,,0,0,1667467747,1660115024,1667467747.0,73301983,CC BY-SA 4.0,https://stackoverflow.com/questions/73301983/storm-ui-the-path-root-ui-could-not-be-found-will-not-import-it,storm ui The path /root/ui could not be found. Will not import it,,,,,
48,"['java', 'postgresql', 'spring-boot', 'authentication', 'vaadin']","{'account_id': 26018571, 'reputation': 21, 'user_id': 19726577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/36207e2c8e9432b3c71606749f5aef84?s=256&d=identicon&r=PG', 'display_name': 'slothinflippycar', 'link': 'https://stackoverflow.com/users/19726577/slothinflippycar'}",True,103,73293118.0,1,1,1667452503,1660048276,1667452503.0,73291870,CC BY-SA 4.0,https://stackoverflow.com/questions/73291870/why-does-spring-security-ignore-my-log-in-attempt-vaadin-postgres,"Why Does Spring-Security Ignore My Log-In-Attempt (Vaadin, Postgres)",,,,,
49,"['java', 'azure', 'apache-spark', 'pyspark', 'azure-synapse']","{'account_id': 26091474, 'reputation': 1, 'user_id': 19788293, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/62007a8c2883378aadafb5ddd373d102?s=256&d=identicon&r=PG', 'display_name': 'Rockhount', 'link': 'https://stackoverflow.com/users/19788293/rockhount'}",False,881,,1,0,1667386326,1660765103,1663173407.0,73394074,CC BY-SA 4.0,https://stackoverflow.com/questions/73394074/py4jjavaerror-an-error-occurred-while-calling-o2147-save-org-apache-spark-sp,Py4JJavaError: An error occurred while calling o2147.save. : org.apache.spark.SparkException: Job aborted. -&gt; Caused by: java.lang.StackOverflowError,,,,,
50,"['java', 'android-wifi', 'android-11']","{'account_id': 17012850, 'reputation': 29, 'user_id': 12307480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3b004853c82af721757bfad3aeb4d7b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Shehzad Raheem', 'link': 'https://stackoverflow.com/users/12307480/shehzad-raheem'}",False,53,,0,0,1667382850,1660793261,1667382850.0,73397130,CC BY-SA 4.0,https://stackoverflow.com/questions/73397130/unable-to-fetch-wi-fi-list-in-android-11-lenovo-tablet,Unable to fetch Wi-Fi list in Android 11 Lenovo Tablet,,,,,
51,"['java', 'groovy', 'cucumber', 'cucumber-java', 'cucumber-junit']","{'account_id': 25898952, 'reputation': 21, 'user_id': 19625157, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmkbaFg8tjmg7R8GhuFacUwT8fRie0Jj52zpowVL=k-s256', 'display_name': 'sb1234', 'link': 'https://stackoverflow.com/users/19625157/sb1234'}",False,52,,2,0,1667325804,1660658126,1660659428.0,73375212,CC BY-SA 4.0,https://stackoverflow.com/questions/73375212/how-to-dynamically-set-cucumberoptions,How to dynamically set cucumberOptions?,,,,,
52,"['java', 'android', 'debugging']","{'account_id': 11115628, 'reputation': 63, 'user_id': 8160055, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1601761409868279/picture?type=large', 'display_name': 'ilyas', 'link': 'https://stackoverflow.com/users/8160055/ilyas'}",True,7433,,5,6,1667315806,1660481254,,73351771,CC BY-SA 4.0,https://stackoverflow.com/questions/73351771/how-can-i-fix-attach-a-debugger-or-esc-to-cancel-error,How can I fix &quot;Attach a Debugger or ESC to Cancel&quot; error?,,,,,
53,"['java', 'methods', 'overriding']","{'account_id': 25368963, 'reputation': 73, 'user_id': 19183108, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/290e87a42910b5b33dc82d83a15a2224?s=256&d=identicon&r=PG', 'display_name': 'Iyad', 'link': 'https://stackoverflow.com/users/19183108/iyad'}",True,65,73247811.0,1,0,1667247308,1659691524,1667247308.0,73247507,CC BY-SA 4.0,https://stackoverflow.com/questions/73247507/is-there-a-way-to-ovveride-a-method-without-extending-the-parent-class,Is there a way to ovveride a method without extending the parent class?,,,,,
54,"['java', 'batch-file', 'cmd', 'windows-task-scheduler']","{'account_id': 25122137, 'reputation': 33, 'user_id': 18970328, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24a880a6cdb2e27358e598c9a3f8b59c?s=256&d=identicon&r=PG&f=1', 'display_name': 'B2S', 'link': 'https://stackoverflow.com/users/18970328/b2s'}",False,52,,1,0,1667240498,1660488942,1660499241.0,73352620,CC BY-SA 4.0,https://stackoverflow.com/questions/73352620/execute-bat-with-java-program-in-task-scheduler-fail,execute bat with java program in task scheduler fail,,,,,
55,"['java', 'spring-boot', 'raspberry-pi']","{'account_id': 20862795, 'reputation': 15, 'user_id': 15324607, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj13WCRwocSPDmJDk7fD0tAygg6U9dl4kqAw90i=k-s256', 'display_name': 'Fryzjerro', 'link': 'https://stackoverflow.com/users/15324607/fryzjerro'}",True,105,73383474.0,2,0,1667236503,1660659358,,73375494,CC BY-SA 4.0,https://stackoverflow.com/questions/73375494/access-raspberry-pi-modules-from-spring-boot-application,Access Raspberry Pi modules from Spring Boot application,,,,,
56,"['python', 'java', 'android-studio', 'tensorflow', 'tflite']","{'account_id': 12346412, 'reputation': 69, 'user_id': 9008599, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/beeccd2d033f7cd60d64e8b598af74b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'creative_sh', 'link': 'https://stackoverflow.com/users/9008599/creative-sh'}",False,145,,1,1,1667201095,1659687061,1659861914.0,73246611,CC BY-SA 4.0,https://stackoverflow.com/questions/73246611/cannot-copy-to-a-tensorflowlite-tensor-input-values0-with-0-bytes-from-a-java,Cannot copy to a TensorFlowLite tensor (input_values:0) with 0 bytes from a Java Buffer with 49152 bytes,,,,,
57,"['java', 'xml', 'pom.xml', 'xmlstarlet']","{'account_id': 25628169, 'reputation': 1, 'user_id': 19398952, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzfPl1UrPYpIU3-_PKjtebgG8weBNQ-FAQPvXOC=k-s256', 'display_name': 'sacp', 'link': 'https://stackoverflow.com/users/19398952/sacp'}",False,51,,1,0,1667171825,1659348419,1659348695.0,73192098,CC BY-SA 4.0,https://stackoverflow.com/questions/73192098/how-to-get-value-from-a-xml-file-if-there-are-multiple-tags-with-same-namespace,How to get value from a xml file if there are multiple tags with same namespace,,,,,
58,"['java', 'algorithm', 'queue', 'pixel', 'dda']","{'account_id': 24850125, 'reputation': 45, 'user_id': 18727166, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Wg0RL.png?s=256&g=1', 'display_name': 'Arpan', 'link': 'https://stackoverflow.com/users/18727166/arpan'}",True,35,74254414.0,1,0,1667144274,1660489936,1660494908.0,73352751,CC BY-SA 4.0,https://stackoverflow.com/questions/73352751/cant-figure-this-algorithm-to-pick-image-pixel-by-slope-approach-any-other-app,Cant figure this algorithm to pick image pixel by slope approach. (Any other approach is welcome),,,,,
59,"['java', 'android', 'firebase', 'firebase-realtime-database']","{'account_id': 10891088, 'reputation': 796, 'user_id': 8006847, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/76a3faffbcfbdde78ea26b51afc4c622?s=256&d=identicon&r=PG&f=1', 'display_name': 'markharrop', 'link': 'https://stackoverflow.com/users/8006847/markharrop'}",True,42,73459215.0,1,0,1667048997,1661259099,1667048997.0,73459066,CC BY-SA 4.0,https://stackoverflow.com/questions/73459066/best-practice-to-create-a-like-counter-firebase-database,Best practice to create a like counter Firebase database,,,,,
60,"['java', 'apache-spark', 'java-17']","{'account_id': 184786, 'reputation': 16612, 'user_id': 421049, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/4b9b843fe8e233b2f70e0f2a8e7db4e8?s=256&d=identicon&r=PG', 'display_name': 'Garret Wilson', 'link': 'https://stackoverflow.com/users/421049/garret-wilson'}",True,3532,,4,17,1667041756,1661297423,1663008425.0,73465937,CC BY-SA 4.0,https://stackoverflow.com/questions/73465937/apache-spark-3-3-0-breaks-on-java-17-with-cannot-access-class-sun-nio-ch-direct,Apache Spark 3.3.0 breaks on Java 17 with &quot;cannot access class sun.nio.ch.DirectBuffer&quot;,,,,,
61,"['java', 'maven']","{'account_id': 1859247, 'reputation': 11, 'user_id': 1684181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ce791c9ef0af28ee1f5b8d4efeaa347?s=256&d=identicon&r=PG', 'display_name': 'user1684181', 'link': 'https://stackoverflow.com/users/1684181/user1684181'}",False,53,,1,1,1666946387,1659412918,1666946387.0,73201843,CC BY-SA 4.0,https://stackoverflow.com/questions/73201843/maven-groupid-naming-best-practices,Maven GroupId Naming Best Practices,,,,,
62,"['java', 'spring', 'spring-batch']","{'account_id': 13485851, 'reputation': 1, 'user_id': 9729683, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db446a487fc30910525d539861bdba6a?s=256&d=identicon&r=PG&f=1', 'display_name': 'bridgeis', 'link': 'https://stackoverflow.com/users/9729683/bridgeis'}",True,258,,2,0,1666942075,1661096309,,73435875,CC BY-SA 4.0,https://stackoverflow.com/questions/73435875/spring-batch-and-multi-threaded-step,spring batch and Multi-threaded step,,,,,
63,"['java', 'docker', 'selenium', 'jaeger', 'coursier']","{'account_id': 25821811, 'reputation': 1, 'user_id': 19560756, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e4b718f4e2259799762e89a1ed80d9d4?s=256&d=identicon&r=PG', 'display_name': 'TonyLiu', 'link': 'https://stackoverflow.com/users/19560756/tonyliu'}",False,40,,1,0,1666886289,1660896911,,73413741,CC BY-SA 4.0,https://stackoverflow.com/questions/73413741/coursier-command-not-found-and-unable-to-access-jarfile-selenium-beta-4-jar,Coursier command not found and Unable to access jarfile selenium-beta-4.jar,,,,,
64,"['java', 'json', 'elasticsearch', 'abstract-syntax-tree']","{'account_id': 18339787, 'reputation': 13, 'user_id': 13356332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57a62decf579b28409543a9a7f4cae81?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bruce', 'link': 'https://stackoverflow.com/users/13356332/bruce'}",True,127,73197934.0,2,0,1666863467,1659373471,1659379559.0,73197214,CC BY-SA 4.0,https://stackoverflow.com/questions/73197214/how-to-identify-expensive-queries-by-the-query-dsl,How to identify expensive queries by the Query DSL?,,,,,
65,"['java', 'java-8', 'java-7', 'java-11']","{'account_id': 10376986, 'reputation': 65, 'user_id': 10962675, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1c67556510ed02686970cbfc439c4265?s=256&d=identicon&r=PG&f=1', 'display_name': 'Auvee', 'link': 'https://stackoverflow.com/users/10962675/auvee'}",True,609,73545335.0,2,0,1666824448,1661873623,1663740590.0,73545053,CC BY-SA 4.0,https://stackoverflow.com/questions/73545053/unrecognized-vm-option-maxpermsize-512m-and-could-not-create-the-java-virtual,Unrecognized VM option &#39;MaxPermSize=512m&#39; and Could not create the Java Virtual Machine when running React Native Apps (closed),,,,,
66,"['java', 'sdk', 'sdkman']","{'account_id': 3484828, 'reputation': 11, 'user_id': 2916035, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brockenbrough', 'link': 'https://stackoverflow.com/users/2916035/brockenbrough'}",False,59,,1,1,1666737556,1661443932,,73490734,CC BY-SA 4.0,https://stackoverflow.com/questions/73490734/why-does-sdkman-not-update-java-sdk-version-for-project-subdirectories,Why does sdkman not update Java SDK version for project subdirectories?,,,,,
67,"['java', 'spring', 'spring-boot', 'maven', 'groovy']","{'account_id': 2518325, 'reputation': 85, 'user_id': 3782444, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anish Sharma', 'link': 'https://stackoverflow.com/users/3782444/anish-sharma'}",False,41,,1,0,1666598597,1659438369,,73206503,CC BY-SA 4.0,https://stackoverflow.com/questions/73206503/spring-boot-upgrade-codehaus-gmavenplus-plugin-throwing-missing-dependency-jav,Spring boot upgrade - codehaus gmavenplus-plugin throwing missing dependency javax.servlet.http.HttpUpgradeHandler exception,,,,,
68,"['java', 'spring', 'kotlin', 'dependency-injection']","{'account_id': 17913482, 'reputation': 55, 'user_id': 13015027, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-nQT85jpQ_Ng/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDATZgiF5Hb6GvebDerEWUfupkOSQ/photo.jpg?sz=256', 'display_name': 'David Kubecka', 'link': 'https://stackoverflow.com/users/13015027/david-kubecka'}",True,92,74178043.0,2,1,1666598024,1661795420,1661968666.0,73532777,CC BY-SA 4.0,https://stackoverflow.com/questions/73532777/spring-generic-class-with-autowired-dependencies,Spring: Generic class with autowired dependencies,,,,,
69,"['java', 'android-studio', 'unit-testing', 'kotlin']","{'account_id': 25608216, 'reputation': 21, 'user_id': 19382007, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxhR6ki5XsOsrsr_IEGYLxCKCREad6nUsgQx9mZ=k-s256', 'display_name': 'Steven Shih', 'link': 'https://stackoverflow.com/users/19382007/steven-shih'}",False,89,,1,2,1666591647,1660034787,,73288956,CC BY-SA 4.0,https://stackoverflow.com/questions/73288956/how-to-make-choose-destination-directory-dialog-appear-after-create-test-in,How to make &quot;Choose Destination Directory&quot; dialog appear after &quot;Create Test&quot; in Android Studio,,,,,
70,"['java', 'maven-plugin', 'pmd']","{'account_id': 14472570, 'reputation': 667, 'user_id': 10454072, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-EKgFeCWyOss/AAAAAAAAAAI/AAAAAAAAAAA/AAN31DX-CPgnP9F_9Pjd5l14oUwo3imRcA/mo/photo.jpg?sz=256', 'display_name': 'John Camerin', 'link': 'https://stackoverflow.com/users/10454072/john-camerin'}",True,536,73564982.0,2,5,1666570229,1661906902,,73549816,CC BY-SA 4.0,https://stackoverflow.com/questions/73549816/java-lang-nosuchmethoderror-thrown-by-maven-pmd-plugin-3-18-0,java.lang.NoSuchMethodError thrown by Maven PMD Plugin 3.18.0,,,,,
71,"['java', 'date', 'groovy', 'timezone']","{'account_id': 25987658, 'reputation': 1, 'user_id': 19700393, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmk5ktB8P5xz9nsfsQEAPixIVji7CAIcvF9EhL4H=k-s256', 'display_name': 'Jakub Vlček', 'link': 'https://stackoverflow.com/users/19700393/jakub-vl%c4%8dek'}",True,62,,1,0,1666559496,1659709670,1666559496.0,73251325,CC BY-SA 4.0,https://stackoverflow.com/questions/73251325/parsing-and-formating-date-from-a-different-timezone,Parsing and formating date from a different timezone,,,,,
72,"['java', 'xml', 'log4j']","{'account_id': 5288505, 'reputation': 23, 'user_id': 4221701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/843710bb6b546976c1e66642c5a144ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lizard', 'link': 'https://stackoverflow.com/users/4221701/lizard'}",False,132,,0,1,1666559447,1659966615,1666559447.0,73278969,CC BY-SA 4.0,https://stackoverflow.com/questions/73278969/log4j-with-java-scripting-in-xml-configuration,Log4j with java scripting in XML configuration,,,,,
73,"['java', 'list', 'dictionary']","{'account_id': 25746268, 'reputation': 3, 'user_id': 19499442, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c156cec388caf715e20faebcfcc879ac?s=256&d=identicon&r=PG', 'display_name': 'nithinc', 'link': 'https://stackoverflow.com/users/19499442/nithinc'}",True,166,,3,0,1666544979,1660729885,1666544979.0,73386360,CC BY-SA 4.0,https://stackoverflow.com/questions/73386360/how-to-compare-two-list-of-map-and-return-the-missing-elements-as-a-list,How to compare two list of map and return the missing elements as a list?,,,,,
74,"['java', 'android', 'kotlin', 'gesture-detection']","{'account_id': 796053, 'reputation': 114539, 'user_id': 878126, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/D5dZW.jpg?s=256&g=1', 'display_name': 'android developer', 'link': 'https://stackoverflow.com/users/878126/android-developer'}",False,225,,0,5,1666538661,1661163120,1661179728.0,73443456,CC BY-SA 4.0,https://stackoverflow.com/questions/73443456/wrong-nullable-annotations-is-there-any-way-to-overcome-this-on-kotlin-or-shou,"Wrong nullable annotations: is there any way to overcome this on Kotlin, or should I use Java as a workaround?",,,,,
