,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,protected_date,locked_date,migrated_from,community_owned_date
48,"['java', 'android', 'in-app-billing']","{'account_id': 270645, 'reputation': 3888, 'user_id': 560722, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/OMgbY.jpg?s=256&g=1', 'display_name': 'SZH', 'link': 'https://stackoverflow.com/users/560722/szh'}",True,52678,8736643.0,8,75,1658212219,1325722162,1488445106.0,8735931,CC BY-SA 3.0,https://stackoverflow.com/questions/8735931/how-to-implement-in-app-billing-in-an-android-application,How to implement In-App Billing in an Android application?,,,,,,
49,"['java', 'collections', 'map']","{'account_id': 183857, 'reputation': 14834, 'user_id': 419516, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/ce3e68b78511c5c328fb42337727232a?s=256&d=identicon&r=PG&f=1', 'display_name': 'user219882', 'link': 'https://stackoverflow.com/users/419516/user219882'}",True,7709,9063688.0,9,5,1658152445,1327925310,1337614690.0,9063641,CC BY-SA 3.0,https://stackoverflow.com/questions/9063641/how-to-properly-lazy-initialize-map-of-map-of-map,How to properly lazy initialize Map of Map of Map?,,,,,,
50,"['java', 'time-format', 'countdowntimer']","{'account_id': 285919, 'reputation': 42774, 'user_id': 584862, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/fac9a26740fdcf5ac05580a3f225274a?s=256&d=identicon&r=PG&f=1', 'display_name': 'mre', 'link': 'https://stackoverflow.com/users/584862/mre'}",True,275812,9027379.0,19,222,1657890931,1327622518,1495542383.0,9027317,CC BY-SA 3.0,https://stackoverflow.com/questions/9027317/how-to-convert-milliseconds-to-hhmmss-format,How to convert milliseconds to &quot;hh:mm:ss&quot; format?,,,,,,
51,"['java', 'jasper-reports', 'ireport']","{'account_id': 243297, 'reputation': 5230, 'user_id': 515377, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.stack.imgur.com/qczen.jpg?s=256&g=1', 'display_name': 'Graham', 'link': 'https://stackoverflow.com/users/515377/graham'}",True,12283,8855421.0,5,2,1657637275,1326411201,,8843917,CC BY-SA 3.0,https://stackoverflow.com/questions/8843917/subreport-causing-infinite-loop,Subreport causing infinite loop,,,,,,
52,"['java', 'unit-testing']","{'account_id': 14056, 'reputation': 8914, 'user_id': 28586, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/54a4148700715ce38ef26ae8f084d5c0?s=256&d=identicon&r=PG', 'display_name': 'Tsundoku', 'link': 'https://stackoverflow.com/users/28586/tsundoku'}",True,381156,,5,163,1657196294,1325806876,1544684905.0,8751553,CC BY-SA 4.0,https://stackoverflow.com/questions/8751553/how-to-write-a-unit-test,How to write a Unit Test?,,,1544689083.0,,,
53,"['java', 'android', 'android-intent', 'android-activity']","{'account_id': 986049, 'reputation': 3778, 'user_id': 1004505, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/dd6b619a1280e3f1a3830076faa1d2b2?s=256&d=identicon&r=PG', 'display_name': 'Connecting life with Android', 'link': 'https://stackoverflow.com/users/1004505/connecting-life-with-android'}",True,23720,8757109.0,3,16,1657124801,1325848263,1441437931.0,8756938,CC BY-SA 3.0,https://stackoverflow.com/questions/8756938/how-to-know-activity-has-been-finished,How to know activity has been finished?,,,,,,
54,"['java', 'sql-server', 'database-connection', 'connection-pooling', 'flexy-pool']","{'account_id': 422964, 'reputation': 32606, 'user_id': 802050, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/b64ecf035c26728e5e3635b940d2cd38?s=256&d=identicon&r=PG', 'display_name': 'M Sach', 'link': 'https://stackoverflow.com/users/802050/m-sach'}",True,29445,8754088.0,4,25,1657109648,1325824865,1657109648.0,8753442,CC BY-SA 4.0,https://stackoverflow.com/questions/8753442/thinking-behind-decision-of-database-connection-pool-size,Thinking behind decision of database connection pool size,,,,,,
55,"['java', 'reflection']","{'account_id': 932860, 'reputation': 3053, 'user_id': 962360, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2663204e78c9d94b2712ad629ee647c1?s=256&d=identicon&r=PG', 'display_name': 'Maverick', 'link': 'https://stackoverflow.com/users/962360/maverick'}",True,10554,8757735.0,2,8,1656880242,1325852359,,8757709,CC BY-SA 3.0,https://stackoverflow.com/questions/8757709/class-not-found-exception-in-java-reflection,Class not found exception in Java Reflection,,,,,,
56,"['java', 'json', 'unicode', 'utf-8']","{'account_id': 1211193, 'reputation': 339, 'user_id': 1179684, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/a51f4c1c9b66a9f76a66a0a1f668e5bf?s=256&d=identicon&r=PG', 'display_name': 'Mubbasher Khaliq', 'link': 'https://stackoverflow.com/users/1179684/mubbasher-khaliq'}",True,64193,,3,20,1656618451,1327993001,1328091657.0,9075603,CC BY-SA 3.0,https://stackoverflow.com/questions/9075603/convert-utf-16-unicode-characters-to-utf-8-in-java,Convert UTF-16 unicode characters to UTF-8 in java,,,,,,
57,['java'],"{'account_id': 322208, 'reputation': 4593, 'user_id': 641503, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/8bc1e24d4e5a4f7130e61f547e574d2e?s=256&d=identicon&r=PG', 'display_name': 'Lunar', 'link': 'https://stackoverflow.com/users/641503/lunar'}",True,978,9034634.0,3,-2,1656441090,1327673878,1391036920.0,9034603,,https://stackoverflow.com/questions/9034603/finding-int-within-a-int,Finding int within a int?,1327707252.0,too localized,,,,
58,"['java', 'xml', 'dom4j']","{'account_id': 285007, 'reputation': 3799, 'user_id': 583425, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/1936fdc84f1b3160092f7475b1914bfe?s=256&d=identicon&r=PG', 'display_name': 'Oded Regev', 'link': 'https://stackoverflow.com/users/583425/oded-regev'}",True,4046,8868316.0,4,4,1656414501,1326356869,1326371184.0,8831989,CC BY-SA 3.0,https://stackoverflow.com/questions/8831989/how-to-use-dom4j-saxreader-offline,how to use dom4j SAXReader offline?,,,,,,
59,"['java', 'mp3', 'id3-tag', 'id3v2']","{'account_id': 1095471, 'reputation': 127, 'user_id': 1089146, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a95bebc0fe399f4617f05254ee0f6b4b?s=256&d=identicon&r=PG', 'display_name': 'user1089146', 'link': 'https://stackoverflow.com/users/1089146/user1089146'}",True,9748,8867393.0,2,2,1656038843,1326598842,1384641431.0,8867374,CC BY-SA 3.0,https://stackoverflow.com/questions/8867374/extract-lyrics-from-an-mp3,Extract lyrics from an MP3,,,,,,
60,"['java', 'enums']","{'account_id': 148236, 'reputation': 89695, 'user_id': 359862, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/ad22374c2202ffcc12b2fdc0e801119d?s=256&d=identicon&r=PG', 'display_name': 'James Raitsev', 'link': 'https://stackoverflow.com/users/359862/james-raitsev'}",True,221275,8811869.0,5,148,1655941504,1326236542,1364449582.0,8811815,CC BY-SA 3.0,https://stackoverflow.com/questions/8811815/is-it-possible-to-assign-numeric-value-to-an-enum-in-java,Is it possible to assign numeric value to an enum in Java?,,,,,,
61,"['java', 'regex']","{'account_id': 912065, 'reputation': 3433, 'user_id': 945672, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/9a5e2cb68eb1c7395285efd6dc7f63b9?s=256&d=identicon&r=PG', 'display_name': 'Anand Hemmige', 'link': 'https://stackoverflow.com/users/945672/anand-hemmige'}",True,268101,9043828.0,7,103,1655719022,1327737684,1448055876.0,9043820,CC BY-SA 3.0,https://stackoverflow.com/questions/9043820/regex-to-match-words-of-a-certain-length,Regex to match words of a certain length,,,,,,
62,"['windows', 'path', 'java', 'javaw']","{'account_id': 390715, 'reputation': 5901, 'user_id': 750965, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/4edc28bcbbb2c6fe3ce38b43fd50a5ff?s=256&d=identicon&r=PG', 'display_name': 'Johnydep', 'link': 'https://stackoverflow.com/users/750965/johnydep'}",True,25157,9006281.0,5,24,1655670374,1327508477,1541159985.0,9006127,CC BY-SA 4.0,https://stackoverflow.com/questions/9006127/find-absolute-java-exe-path-programmatically-from-java-code,Find absolute java.exe path programmatically from java code,,,,,,
63,"['java', 'maven', 'nexus']","{'account_id': 58034, 'reputation': 3902, 'user_id': 173815, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/cf0d535318a78e265990501ade183601?s=256&d=identicon&r=PG', 'display_name': 'Markus', 'link': 'https://stackoverflow.com/users/173815/markus'}",True,6034,8875369.0,1,12,1655474233,1326674169,1374878494.0,8874670,CC BY-SA 3.0,https://stackoverflow.com/questions/8874670/detailed-download-statistics-for-artifacts-of-public-repositories-like-maven-o,Detailed (download) statistics for artifacts of public repositories like maven.org,,,,,,
64,"['java', 'string']","{'account_id': 1163923, 'reputation': 1612, 'user_id': 1142914, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/2420248bc795763fc31bfaa12c6dcef9?s=256&d=identicon&r=PG', 'display_name': 'Sampath Kumar', 'link': 'https://stackoverflow.com/users/1142914/sampath-kumar'}",True,239746,8846218.0,12,102,1655290557,1326431115,1640278329.0,8846173,CC BY-SA 4.0,https://stackoverflow.com/questions/8846173/how-to-remove-the-first-and-last-character-of-a-string,How to remove the first and last character of a string?,,,,,,
65,"['java', 'tree', 'richfaces', 'jsf-1.2']","{'account_id': 1078346, 'reputation': 695, 'user_id': 1076011, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/ce8b4552e44cb13280c746e103eb7189?s=256&d=identicon&r=PG', 'display_name': 'LazyGuy', 'link': 'https://stackoverflow.com/users/1076011/lazyguy'}",True,873,,1,2,1654852200,1327732205,1654852200.0,9043460,CC BY-SA 4.0,https://stackoverflow.com/questions/9043460/error-in-populating-richtree-component-in-jsf,Error in populating rich:tree component in JSF,,,,,,
66,"['java', 'file', 'io']","{'account_id': 1127088, 'reputation': 2714, 'user_id': 1114100, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/8d225bfda3b417fa74b8340a5a2c1cf4?s=256&d=identicon&r=PG', 'display_name': 'Vlad Otrocol', 'link': 'https://stackoverflow.com/users/1114100/vlad-otrocol'}",True,352,8778795.0,5,1,1654736140,1326036578,1654736140.0,8778734,CC BY-SA 4.0,https://stackoverflow.com/questions/8778734/read-from-a-file-in-java,Read from a file in Java,,,,,,
67,"['java', 'android', 'compiler-errors']","{'account_id': 1076514, 'reputation': 1884, 'user_id': 1074534, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/9be442570803ecb4568600de6782bfcd?s=256&d=identicon&r=PG', 'display_name': 'Richard Eng', 'link': 'https://stackoverflow.com/users/1074534/richard-eng'}",True,86147,8697564.0,10,74,1654714335,1325480083,1325481254.0,8697513,CC BY-SA 3.0,https://stackoverflow.com/questions/8697513/why-do-i-get-must-override-a-superclass-method-with-override,Why do I get &quot;must override a superclass method&quot; with @Override?,,,,,,
68,"['java', 'csv', 'quotes', 'opencsv']","{'account_id': 988263, 'reputation': 3842, 'user_id': 1006249, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e8e8e4642b69978704735defa3f40962?s=256&d=identicon&r=PG', 'display_name': 'DrXCheng', 'link': 'https://stackoverflow.com/users/1006249/drxcheng'}",True,3309,,2,2,1654711881,1326924776,1654711881.0,8918273,CC BY-SA 4.0,https://stackoverflow.com/questions/8918273/how-to-deal-with-comma-in-quote-for-csv-file-in-java,How to deal with comma in quote for csv file in Java?,,,,,,
69,"['java', 'collections', 'set']","{'account_id': 957138, 'reputation': 12964, 'user_id': 982238, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/7540d351654e7a702370dcd2da7b7a43?s=256&d=identicon&r=PG', 'display_name': 'Uko', 'link': 'https://stackoverflow.com/users/982238/uko'}",True,151176,8712770.0,11,130,1654684974,1325594520,1548360471.0,8712469,CC BY-SA 4.0,https://stackoverflow.com/questions/8712469/any-implementation-of-ordered-set-in-java,Any implementation of Ordered Set in Java?,,,,,,
70,"['java', 'exception']","{'user_type': 'does_not_exist', 'display_name': 'user843337'}",True,90186,8895131.0,8,22,1654621751,1326805549,1598921291.0,8895091,CC BY-SA 4.0,https://stackoverflow.com/questions/8895091/how-can-i-set-the-message-on-an-exception-in-java,How can I set the message on an exception in Java?,,,,,,
71,"['java', 'animation', 'sprite', 'game-physics']","{'user_type': 'does_not_exist', 'display_name': 'user963395'}",True,6579,8763537.0,3,3,1654595371,1325872998,1533221701.0,8762305,CC BY-SA 4.0,https://stackoverflow.com/questions/8762305/java-a-moving-animation-sprite,Java a moving animation (sprite),,,,,,
72,"['java', 'algorithm', 'recursion']","{'account_id': 1206426, 'reputation': 585, 'user_id': 1175946, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/e85d036a492563683cc4bab826e1a3c6?s=256&d=identicon&r=PG', 'display_name': 'SharkTiles', 'link': 'https://stackoverflow.com/users/1175946/sharktiles'}",True,10582,,11,0,1654585060,1327802350,1327803976.0,9050296,CC BY-SA 3.0,https://stackoverflow.com/questions/9050296/a-recursive-algorithm-to-find-two-integers-in-an-array-that-sums-to-a-given-inte,A recursive algorithm to find two integers in an array that sums to a given integer,,,,,,
73,"['java', 'random', 'boolean']","{'account_id': 1017978, 'reputation': 14983, 'user_id': 1029088, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/deOKl.jpg?s=256&g=1', 'display_name': 'Bishan', 'link': 'https://stackoverflow.com/users/1029088/bishan'}",True,110080,8878049.0,8,71,1654408929,1326706529,1489720387.0,8878015,CC BY-SA 3.0,https://stackoverflow.com/questions/8878015/return-true-or-false-randomly,Return True or False Randomly,,,,,,
74,"['java', 'database', 'oracle', 'hibernate']","{'account_id': 1016954, 'reputation': 2421, 'user_id': 1028315, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/3691596914ed73b42426211ab057240a?s=256&d=identicon&r=PG', 'display_name': 'lucky_start_izumi', 'link': 'https://stackoverflow.com/users/1028315/lucky-start-izumi'}",True,34352,,9,37,1654238215,1327605047,1355640608.0,9023819,CC BY-SA 3.0,https://stackoverflow.com/questions/9023819/org-hibernate-hibernateexception-unable-to-access-lob-stream,org.hibernate.HibernateException: Unable to access lob stream,,,,,,
75,"['java', 'jquery', 'ajax', 'jsp', 'servlets']","{'account_id': 1085063, 'reputation': 751, 'user_id': 1080948, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/b725201029092f09a0b822436b57cfa2?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/1080948/tom'}",False,7295,,2,0,1654175075,1325663241,1325755306.0,8723594,CC BY-SA 3.0,https://stackoverflow.com/questions/8723594/populate-dropdown-based-on-another-dropdown-selection,Populate dropdown based on another dropdown selection,,,,,,
76,"['java', 'recursive-descent']","{'account_id': 1206583, 'reputation': 133, 'user_id': 1176071, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c49168a71be43d20585407c7b0894c95?s=256&d=identicon&r=PG', 'display_name': 'tommy1370', 'link': 'https://stackoverflow.com/users/1176071/tommy1370'}",True,928,9056653.0,1,0,1654042614,1327869952,1654042614.0,9056596,CC BY-SA 4.0,https://stackoverflow.com/questions/9056596/need-help-writing-java-method-to-perform-recursive-descent-parse,Need help writing Java method to perform recursive descent parse,,,,,,
77,"['java', 'swing', 'jtextarea', 'word-wrap']","{'account_id': 1020366, 'reputation': 1107, 'user_id': 1030885, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/51fdafd8be03986d9516764a6e1b705d?s=256&d=identicon&r=PG', 'display_name': 'Carlo', 'link': 'https://stackoverflow.com/users/1030885/carlo'}",True,82326,8858616.0,5,35,1653770153,1326496883,1326499106.0,8858584,CC BY-SA 3.0,https://stackoverflow.com/questions/8858584/how-to-wrap-text-in-a-jtextarea,How to wrap text in a JTextArea,,,,,,
78,"['java', 'android']","{'account_id': 1149822, 'reputation': 143, 'user_id': 1131770, 'user_type': 'registered', 'accept_rate': 8, 'profile_image': 'https://www.gravatar.com/avatar/8c0b936b0e408168efc71a28dc68efff?s=256&d=identicon&r=PG', 'display_name': 'Reza Rachman', 'link': 'https://stackoverflow.com/users/1131770/reza-rachman'}",False,1265,,2,1,1653654425,1326255123,1335772875.0,8814032,CC BY-SA 3.0,https://stackoverflow.com/questions/8814032/creating-android-magazine-application-with-appmk,Creating Android magazine application with APPMK,,,,,,
79,"['java', 'if-statement', 'ternary-operator']","{'account_id': 365234, 'reputation': 16669, 'user_id': 710051, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/61ef4641eefbe49d369e99e423248e94?s=256&d=identicon&r=PG&f=1', 'display_name': 'Makky', 'link': 'https://stackoverflow.com/users/710051/makky'}",True,938750,8898617.0,16,280,1653565967,1326819483,1538622565.0,8898590,CC BY-SA 4.0,https://stackoverflow.com/questions/8898590/short-form-for-java-if-statement,Short form for Java if statement,,,,,,
