,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,community_owned_date,closed_reason,protected_date,locked_date
51,"['java', 'java-5']","{'account_id': 560298, 'reputation': 10957, 'user_id': 26927, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c105ac309bde145bbb43d7985b836671?s=256&d=identicon&r=PG', 'display_name': 'Vicky', 'link': 'https://stackoverflow.com/users/26927/vicky'}",True,13730,,5,4,1636959303,1232401197,1232410147.0,459268,CC BY-SA 2.5,https://stackoverflow.com/questions/459268/where-are-the-class-files-located-in-jdk-folder,Where are the class files located in JDK folder?,,,,,
52,"['java', 'c', 'java-native-interface']","{'user_type': 'does_not_exist', 'display_name': 'fd2'}",True,3972,,4,1,1636491855,1232698680,1232699971.0,472249,CC BY-SA 2.5,https://stackoverflow.com/questions/472249/byte-stream-c-jni,Byte stream / C / JNI,,,,,
53,"['java', 'garbage-collection']","{'account_id': 5530, 'reputation': 62141, 'user_id': 8946, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/8c6e2d5c384c074a893830b34f1c0a9a?s=256&d=identicon&r=PG', 'display_name': 'Lawrence Dol', 'link': 'https://stackoverflow.com/users/8946/lawrence-dol'}",True,26953,467366.0,4,43,1635880580,1232570321,1232577446.0,466878,CC BY-SA 2.5,https://stackoverflow.com/questions/466878/can-you-get-basic-gc-stats-in-java,Can you get basic GC stats in Java?,,,,,
54,"['java', 'c++']","{'account_id': 18889, 'reputation': 27877, 'user_id': 43756, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/2e1d183650e29061bd3811ccba1bcba7?s=256&d=identicon&r=PG', 'display_name': 'kal', 'link': 'https://stackoverflow.com/users/43756/kal'}",True,48818,467830.0,7,50,1634808507,1232589692,1556428213.0,467815,CC BY-SA 4.0,https://stackoverflow.com/questions/467815/class-method-and-variable-with-same-name-compile-error-in-c-not-in-java,"Class method and variable with same name, compile error in C++ not in Java?",,,,,
55,"['java', 'regex', 'split', 'newline']","{'account_id': 22182, 'reputation': 4712, 'user_id': 54466, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23267a13f9fc2176828433be9d235c31?s=256&d=identicon&r=PG', 'display_name': 'dr.manhattan ', 'link': 'https://stackoverflow.com/users/54466/dr-manhattan'}",True,658795,454913.0,21,446,1634573803,1232273636,1240997247.0,454908,CC BY-SA 2.5,https://stackoverflow.com/questions/454908/split-java-string-by-new-line,Split Java String by New Line,,,,1289215318.0,
56,"['java', 'swing', 'autocomplete']","{'account_id': 15119, 'reputation': 91347, 'user_id': 31610, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/20571f32acd27d2cf5f1b1f42ea1a75b?s=256&d=identicon&r=PG', 'display_name': 'Geo', 'link': 'https://stackoverflow.com/users/31610/geo'}",True,30185,992492.0,8,29,1634079533,1233094036,1243883287.0,485530,CC BY-SA 2.5,https://stackoverflow.com/questions/485530/how-could-i-implement-autocompletion-using-swing,How could I implement autocompletion using Swing?,,,,,
57,['java'],{'user_type': 'does_not_exist'},True,169876,420240.0,16,119,1633670986,1231333156,1304695231.0,420223,CC BY-SA 3.0,https://stackoverflow.com/questions/420223/what-is-the-difference-between-compare-and-compareto,What is the difference between compare() and compareTo()?,,,,,
58,"['java', 'smtp', 'jakarta-mail', 'ssl']","{'account_id': 18634, 'reputation': 12969, 'user_id': 42891, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c3e510f6ad033d09096329ad2fa96100?s=256&d=identicon&r=PG', 'display_name': 'dancavallaro', 'link': 'https://stackoverflow.com/users/42891/dancavallaro'}",True,147016,411362.0,7,52,1633462861,1231090108,,411331,CC BY-SA 2.5,https://stackoverflow.com/questions/411331/using-javamail-with-tls,Using JavaMail with TLS,,,,,
59,"['java', 'generics', 'return-value']","{'account_id': 21219, 'reputation': 20160, 'user_id': 51402, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/e52ecd4828323848c09d9d3772747183?s=256&d=identicon&r=PG', 'display_name': 'Sathish', 'link': 'https://stackoverflow.com/users/51402/sathish'}",True,857848,450874.0,19,675,1632649957,1232120588,1463391602.0,450807,CC BY-SA 3.0,https://stackoverflow.com/questions/450807/how-do-i-make-the-method-return-type-generic,How do I make the method return type generic?,,,,,
60,"['java', 'multithreading', 'concurrency']","{'account_id': 4938, 'reputation': 68266, 'user_id': 7671, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/2Dzas.jpg?s=256&g=1', 'display_name': 'Alex Miller', 'link': 'https://stackoverflow.com/users/7671/alex-miller'}",True,76560,462648.0,49,193,1632219484,1232467118,1344210571.0,461896,,https://stackoverflow.com/questions/461896/what-is-the-most-frequent-concurrency-issue-youve-encountered-in-java,What is the most frequent concurrency issue you&#39;ve encountered in Java?,1317517209.0,1232479645.0,not constructive,,
61,"['java', 'hibernate', 'hbm2ddl']","{'user_type': 'does_not_exist', 'display_name': 'Suzan'}",True,1233884,,14,1216,1631775256,1231828848,1555341853.0,438146,CC BY-SA 4.0,https://stackoverflow.com/questions/438146/what-are-the-possible-values-of-the-hibernate-hbm2ddl-auto-configuration-and-wha,What are the possible values of the Hibernate hbm2ddl.auto configuration and what do they do,,,,1322052360.0,
62,"['java', 'validation', 'filesystems']","{'account_id': 1096, 'reputation': 9000, 'user_id': 1454, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/a0e3ce2508a262749c9fc3afd681f2d4?s=256&d=identicon&r=PG', 'display_name': 'Raibaz', 'link': 'https://stackoverflow.com/users/1454/raibaz'}",True,115820,468798.0,7,89,1631180711,1232624366,1556719671.0,468789,CC BY-SA 4.0,https://stackoverflow.com/questions/468789/is-there-a-way-in-java-to-determine-if-a-path-is-valid-without-attempting-to-cre,Is there a way in Java to determine if a path is valid without attempting to create a file?,,,,,
63,"['java', 'tomcat', 'applet']","{'account_id': 560298, 'reputation': 10957, 'user_id': 26927, 'user_type': 'unregistered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/c105ac309bde145bbb43d7985b836671?s=256&d=identicon&r=PG', 'display_name': 'Vicky', 'link': 'https://stackoverflow.com/users/26927/vicky'}",True,7118,,7,2,1630677770,1231974293,,445049,CC BY-SA 2.5,https://stackoverflow.com/questions/445049/java-awt-headlessexception-applet-not-displayed,java.awt.HeadlessException - Applet not displayed,,,,,
64,"['java', 'interface']","{'account_id': 2302, 'reputation': 1820, 'user_id': 3197, 'user_type': 'registered', 'accept_rate': 17, 'profile_image': 'https://www.gravatar.com/avatar/fd5630ea0b1ea092571cee3fd263e1f1?s=256&d=identicon&r=PG', 'display_name': 'Linor', 'link': 'https://stackoverflow.com/users/3197/linor'}",True,209724,435930.0,9,137,1630340866,1231776354,1301587311.0,435890,,https://stackoverflow.com/questions/435890/find-java-classes-implementing-an-interface,Find Java classes implementing an interface,1362816868.0,,exact duplicate,,
65,"['java', 'recursion', 'loops', 'for-loop']","{'account_id': 21343, 'reputation': 946, 'user_id': 51792, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/cdbfd64ef010a6088b005b8332141814?s=256&d=identicon&r=PG', 'display_name': 'Alexander', 'link': 'https://stackoverflow.com/users/51792/alexander'}",True,23720,426884.0,17,30,1629603641,1231468710,1231469283.0,426878,CC BY-SA 2.5,https://stackoverflow.com/questions/426878/is-there-any-way-to-do-n-level-nested-loops-in-java,Is there any way to do n-level nested loops in Java?,,,,,
66,"['java', 'encoding', 'utf-8', 'ascii']","{'account_id': 18858, 'reputation': 17276, 'user_id': 43662, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/g27U9.jpg?s=256&g=1', 'display_name': 'seanhodges', 'link': 'https://stackoverflow.com/users/43662/seanhodges'}",True,240519,464886.0,12,129,1629272992,1232536657,,464874,CC BY-SA 2.5,https://stackoverflow.com/questions/464874/unmappable-character-for-encoding-warning-in-java,&quot;unmappable character for encoding&quot; warning in Java,,,,,
67,"['java', 'eclipse', 'testing', 'junit']","{'account_id': 5380, 'reputation': 1175, 'user_id': 8633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0af1befb581eeaa2fc313ddc1966bdca?s=256&d=identicon&r=PG', 'display_name': 'will', 'link': 'https://stackoverflow.com/users/8633/will'}",True,43358,,7,53,1629139987,1231164964,,413214,CC BY-SA 2.5,https://stackoverflow.com/questions/413214/is-it-possible-to-run-junit-tests-from-multiple-packages-in-eclipse,Is it possible to run JUnit tests from multiple packages in Eclipse?,,1231164964.0,,,
68,"['java', 'events']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,4224,436071.0,10,10,1627922742,1231778768,1353067614.0,436050,CC BY-SA 3.0,https://stackoverflow.com/questions/436050/does-java-have-native-support-for-events-similar-to-that-of-c,"Does Java have native support for events, similar to that of C#?",,,,,
69,"['java', 'network-programming', 'pacman']","{'account_id': 21064, 'reputation': 32424, 'user_id': 50913, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/a2efbe5dd07faf6e3432863a8303dbcd?s=256&d=identicon&r=PG', 'display_name': 'Malachi', 'link': 'https://stackoverflow.com/users/50913/malachi'}",True,3723,445307.0,10,5,1627744357,1231974850,1627744357.0,445070,CC BY-SA 4.0,https://stackoverflow.com/questions/445070/pacman-in-java-questions,Pacman in Java questions,,,,,
70,"['java', 'object', 'protected', 'access-modifiers']","{'account_id': 22622, 'reputation': 3921, 'user_id': 55965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83dd2a385c44fc42d52f14fccd9d992a?s=256&d=identicon&r=PG', 'display_name': 'Adrian Heine', 'link': 'https://stackoverflow.com/users/55965/adrian-heine'}",True,18954,451696.0,3,12,1627605787,1232134332,1627605787.0,451647,CC BY-SA 4.0,https://stackoverflow.com/questions/451647/how-are-java-lang-objects-protected-methods-protected-from-subclasses,How are java.lang.Object&#39;s protected methods protected from subclasses?,,,,,
71,"['java', 'static-import']","{'account_id': 9943, 'reputation': 28114, 'user_id': 18573, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/08b7b48e82ea72294df4a3382ac0da9b?s=256&d=identicon&r=PG', 'display_name': 'Miserable Variable', 'link': 'https://stackoverflow.com/users/18573/miserable-variable'}",True,107730,421127.0,16,155,1627543260,1231343162,1627543260.0,420791,CC BY-SA 4.0,https://stackoverflow.com/questions/420791/what-is-a-good-use-case-for-static-import-of-methods,What is a good use case for static import of methods?,,,,,
72,"['java', 'types', 'floating-point']","{'account_id': 963, 'reputation': 17784, 'user_id': 37740, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/lkBQ2.jpg?s=256&g=1', 'display_name': 'Sajal Dutta', 'link': 'https://stackoverflow.com/users/37740/sajal-dutta'}",True,488,434564.0,2,0,1627270555,1231738479,1627270555.0,434548,CC BY-SA 4.0,https://stackoverflow.com/questions/434548/almostequal2scomplement-or-bigdecimal-scaling,AlmostEqual2sComplement or BigDecimal Scaling,,,,,
73,"['java', 'date', 'formatting']","{'account_id': 20215, 'reputation': 10223, 'user_id': 48094, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/24354b5b5d415800310889e741ea08fc?s=256&d=identicon&r=PG', 'display_name': 'user48094', 'link': 'https://stackoverflow.com/users/48094/user48094'}",True,20167,,5,4,1626892790,1231137785,1304743514.0,412435,CC BY-SA 3.0,https://stackoverflow.com/questions/412435/java-date-formatting,Java date formatting?,,,,,
74,"['java', 'eclipse', 'log4j', 'intellij-idea']","{'account_id': 12059, 'reputation': 26263, 'user_id': 23572, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/2fb7d5f5a2ddf9b35d8bfe9d4c4a49fd?s=256&d=identicon&r=PG', 'display_name': 'Craig P. Motlin', 'link': 'https://stackoverflow.com/users/23572/craig-p-motlin'}",True,2989,1012279.0,5,10,1626823280,1232393298,1232394499.0,458820,CC BY-SA 2.5,https://stackoverflow.com/questions/458820/can-intellij-create-hyperlinks-to-the-source-code-from-log4j-output,Can IntelliJ create hyperlinks to the source code from log4j output?,,,,,
75,['java'],"{'account_id': 16104, 'reputation': 2312, 'user_id': 34768, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c7deab3276f836d0f5bc141211be8667?s=256&d=identicon&r=PG', 'display_name': 'iberck', 'link': 'https://stackoverflow.com/users/34768/iberck'}",True,6388,,11,8,1626419923,1233346774,1626419062.0,497081,CC BY-SA 4.0,https://stackoverflow.com/questions/497081/difference-between-and-in-java,Difference between &#39;.&#39; and &quot;.&quot; in java,,,,,
76,['java'],"{'account_id': 21692, 'reputation': 18116, 'user_id': 52954, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/49313a97f8c3f50e05b6c7ce6d3e8ecd?s=256&d=identicon&r=PG', 'display_name': 'LiorH', 'link': 'https://stackoverflow.com/users/52954/liorh'}",True,4091,425652.0,1,3,1626414278,1231444473,1626414278.0,425631,CC BY-SA 4.0,https://stackoverflow.com/questions/425631/java-library-for-parsing-building-logical-expressions,Java library for parsing &amp; building logical expressions,,,,,
77,"['java', 'reflection', 'methods']","{'account_id': 10732, 'reputation': 53497, 'user_id': 20400, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/40bd6fa511aed8cab1e12bb104b88b4e?s=256&d=identicon&r=PG', 'display_name': 'Omar Kooheji', 'link': 'https://stackoverflow.com/users/20400/omar-kooheji'}",True,446981,442773.0,23,517,1623681684,1231935639,1501416501.0,442747,CC BY-SA 3.0,https://stackoverflow.com/questions/442747/getting-the-name-of-the-currently-executing-method,Getting the name of the currently executing method,,,,1498012849.0,
78,"['java', 'eclipse', 'configuration', 'heap-memory', 'ini']","{'account_id': 19581, 'reputation': 307, 'user_id': 45972, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/723eb1f78ed7aab2be0c60f310408134?s=256&d=identicon&r=PG', 'display_name': 'Gunwant Saini', 'link': 'https://stackoverflow.com/users/45972/gunwant-saini'}",True,78370,,7,10,1623619500,1232899627,1623619500.0,477871,CC BY-SA 4.0,https://stackoverflow.com/questions/477871/eclipse-ini-configuration,eclipse ini configuration,,,,,
79,"['java', 'memory', 'heap-memory', 'jmx']","{'account_id': 22273, 'reputation': 8117, 'user_id': 54777, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/DGl68.jpg?s=256&g=1', 'display_name': 'Jubal', 'link': 'https://stackoverflow.com/users/54777/jubal'}",True,6945,463841.0,2,5,1623619446,1232479097,1623619446.0,462677,CC BY-SA 4.0,https://stackoverflow.com/questions/462677/programatically-get-heap-info-using-jmx-with-java-5,Programatically get heap info using jmx with java 5,,,,,
80,"['java', 'environment-variables', 'heap-memory']","{'account_id': 8311, 'reputation': 2613, 'user_id': 14920, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/07ab1d5fbefdbd15debe795dcdbdf566?s=256&d=identicon&r=PG', 'display_name': 'Jeff Thompson', 'link': 'https://stackoverflow.com/users/14920/jeff-thompson'}",True,227065,417222.0,7,90,1623585583,1231258598,1623585583.0,417152,CC BY-SA 4.0,https://stackoverflow.com/questions/417152/how-do-i-set-javas-min-and-max-heap-size-through-environment-variables,How do I set Java&#39;s min and max heap size through environment variables?,,,,,
81,"['java', 'path']","{'user_type': 'does_not_exist', 'display_name': 'novicer'}",True,268230,,12,428,1623158084,1231135568,1503391985.0,412380,CC BY-SA 3.0,https://stackoverflow.com/questions/412380/how-to-combine-paths-in-java,How to combine paths in Java?,,,,,
82,"['java', 'multithreading', 'synchronized']","{'account_id': 1075, 'reputation': 33726, 'user_id': 1428, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/aafff1b0212211023ce91659a1b0504c?s=256&d=identicon&r=PG', 'display_name': 'lindelof', 'link': 'https://stackoverflow.com/users/1428/lindelof'}",True,48285,416228.0,11,75,1623114469,1231241462,1231253220.0,416183,CC BY-SA 2.5,https://stackoverflow.com/questions/416183/in-java-critical-sections-what-should-i-synchronize-on,"In Java critical sections, what should I synchronize on?",,,,,
83,"['java', 'multithreading', 'static']","{'account_id': 7704, 'reputation': 3214, 'user_id': 1459442, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2936cec6a3ee0181288681332dd60c3f?s=256&d=identicon&r=PG', 'display_name': 'Ryan Thames', 'link': 'https://stackoverflow.com/users/1459442/ryan-thames'}",True,12982,462733.0,5,44,1622634712,1232479346,1591980279.0,462697,CC BY-SA 4.0,https://stackoverflow.com/questions/462697/thread-safety-of-static-blocks-in-java,Thread safety of static blocks in Java,,,,,
