,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,community_owned_date,closed_date,closed_reason,migrated_from
48,"['java', 'multithreading', 'synchronized']","{'account_id': 367804, 'reputation': 10196, 'user_id': 714211, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/032f2ba41bba9cbde6fc0eed121efa0b?s=256&d=identicon&r=PG', 'display_name': 'Doua Beri', 'link': 'https://stackoverflow.com/users/714211/doua-beri'}",True,21698,9,36,1659636691,1347826836,12450402,CC BY-SA 4.0,https://stackoverflow.com/questions/12450402/java-synchronizing-based-on-a-parameter-named-mutex-lock,Java synchronizing based on a parameter (named mutex/lock),12450424.0,1553800598.0,,,,,
49,"['java', 'arrays', 'size']","{'account_id': 1863767, 'reputation': 227, 'user_id': 1687780, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b8e5f73cc64e614dbbe2d0efdd1b984c?s=256&d=identicon&r=PG', 'display_name': 'joel abishai paul', 'link': 'https://stackoverflow.com/users/1687780/joel-abishai-paul'}",True,119151,11,22,1659441800,1348202196,12524318,CC BY-SA 4.0,https://stackoverflow.com/questions/12524318/how-to-increase-the-size-of-an-array-in-java,How to increase the size of an array in Java?,,1594067353.0,,,,,
50,"['java', 'android', 'background', 'drawable']","{'account_id': 1804682, 'reputation': 31570, 'user_id': 1642079, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://i.stack.imgur.com/OheTJ.jpg?s=256&g=1', 'display_name': 'Chad Bingham', 'link': 'https://stackoverflow.com/users/1642079/chad-bingham'}",True,650734,15,341,1659370424,1348189516,12523005,CC BY-SA 4.0,https://stackoverflow.com/questions/12523005/how-set-background-drawable-programmatically-in-android,How set background drawable programmatically in Android,12523109.0,1659370424.0,,,,,
51,"['java', 'annotations', 'aspectj']","{'account_id': 197413, 'reputation': 2583, 'user_id': 441478, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/79cb93f07e0b84edc79431048c714b7f?s=256&d=identicon&r=PG', 'display_name': 'MikePatel', 'link': 'https://stackoverflow.com/users/441478/mikepatel'}",True,3247,2,7,1659337125,1346944310,12303142,CC BY-SA 3.0,https://stackoverflow.com/questions/12303142/what-do-and-mean-in-aspectj,What do .. and * mean in aspectj,12303934.0,1346944590.0,,,,,
52,"['java', 'jar']","{'user_type': 'does_not_exist', 'display_name': 'user1178729'}",True,58548,10,25,1659096758,1346620073,12239764,CC BY-SA 3.0,https://stackoverflow.com/questions/12239764/how-can-i-add-files-to-a-jar-file,How can I add files to a Jar file?,12239777.0,1346620185.0,,,,,
53,"['java', 'class', 'jvm', 'classloader']","{'account_id': 1136549, 'reputation': 18408, 'user_id': 1197249, 'user_type': 'registered', 'accept_rate': 39, 'profile_image': 'https://www.gravatar.com/avatar/1bd14b525fbc9b28f6ff37248ddc9074?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/1197249/jim'}",True,413,3,5,1658960106,1348643948,12596527,CC BY-SA 3.0,https://stackoverflow.com/questions/12596527/what-happens-if-import-statements-can-not-be-resolved,What happens if import statements can not be resolved?,12596577.0,,,,,,
54,"['java', 'spring', 'hibernate']","{'account_id': 1242486, 'reputation': 2652, 'user_id': 1204749, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/8c7b2072c6586880fcb1e38a12de55ae?s=256&d=identicon&r=PG', 'display_name': 'cyber101', 'link': 'https://stackoverflow.com/users/1204749/cyber101'}",True,81972,8,15,1658959069,1347668152,12433499,CC BY-SA 3.0,https://stackoverflow.com/questions/12433499/org-hibernate-queryparameterexception-could-not-locate-named-parameter,org.hibernate.QueryParameterException: could not locate named parameter,,1510654821.0,,,,,
55,"['java', 'jdbc', 'metadata', 'database-metadata']","{'account_id': 1625887, 'reputation': 7704, 'user_id': 1501457, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/88f3de0caf5faaeb4e6e04818065976b?s=256&d=identicon&r=PG', 'display_name': 'Java Questions', 'link': 'https://stackoverflow.com/users/1501457/java-questions'}",True,77392,4,26,1658794641,1347359829,12367828,CC BY-SA 3.0,https://stackoverflow.com/questions/12367828/how-can-i-get-different-datatypes-from-resultsetmetadata-in-java,How can I get different datatypes from ResultSetMetaData in Java?,12367965.0,1384450164.0,,1375569164.0,,,
56,"['java', 'configuration', 'compiler-construction']","{'account_id': 141367, 'reputation': 13, 'user_id': 1694933, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2cb8654053a7b4aaaf442d8fb3376fda?s=256&d=identicon&r=PG', 'display_name': 'VictimZero', 'link': 'https://stackoverflow.com/users/1694933/victimzero'}",True,179,1,1,1658501406,1348503305,12568931,CC BY-SA 4.0,https://stackoverflow.com/questions/12568931/java-environment-dependent-compilation,Java environment-dependent compilation,12568989.0,1658501406.0,,,,,
57,"['java', 'gradle', 'liquibase']","{'account_id': 1395196, 'reputation': 629, 'user_id': 1325109, 'user_type': 'registered', 'accept_rate': 22, 'profile_image': 'https://www.gravatar.com/avatar/503cdb1e62fb2c8e86674c23b394e298?s=256&d=identicon&r=PG&f=1', 'display_name': 'dmgcodevil', 'link': 'https://stackoverflow.com/users/1325109/dmgcodevil'}",True,4801,2,0,1658378839,1348678920,12606814,CC BY-SA 4.0,https://stackoverflow.com/questions/12606814/liquibase-plugin-for-gradle,Liquibase plugin for gradle,12607576.0,1658378839.0,,,,,
58,"['java', 'json', 'serialization', 'jackson', 'biginteger']","{'account_id': 309065, 'reputation': 307, 'user_id': 621320, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c4e65d58d69f015eeaf06e26fb839a60?s=256&d=identicon&r=PG', 'display_name': 'Ivan Sharamet', 'link': 'https://stackoverflow.com/users/621320/ivan-sharamet'}",True,6261,2,4,1658253545,1347891781,12461342,CC BY-SA 3.0,https://stackoverflow.com/questions/12461342/serialization-of-biginteger-fields-as-string-in-plain-notation-using-jackson,Serialization of BigInteger fields as String (in plain notation) using Jackson,12464151.0,,,,,,
59,"['java', 'android', 'json']","{'account_id': 122805, 'reputation': 5763, 'user_id': 316843, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/0e72e91c35e8cba875818aa1336fb5df?s=256&d=identicon&r=PG', 'display_name': 'irobotxx', 'link': 'https://stackoverflow.com/users/316843/irobotxx'}",True,130016,7,48,1657792582,1348584453,12585492,CC BY-SA 4.0,https://stackoverflow.com/questions/12585492/how-to-test-if-a-jsonobject-is-null-or-doesnt-exist,How to test if a JSONObject is null or doesn&#39;t exist,,1553846328.0,,,,,
60,"['java', 'linux', 'bash']","{'account_id': 411299, 'reputation': 5490, 'user_id': 783663, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/538fce711c198016af7d6da1fe16ff07?s=256&d=identicon&r=PG', 'display_name': 'Patrick Lorio', 'link': 'https://stackoverflow.com/users/783663/patrick-lorio'}",True,8957,5,9,1657106739,1346949775,12304647,CC BY-SA 3.0,https://stackoverflow.com/questions/12304647/system-getenv-doesnt-get-variables-defined-in-bash-profile,System.getenv doesn&#39;t get variables defined in ~/.bash_profile,,,,,,,
61,"['java', 'apache-poi']","{'account_id': 1762420, 'reputation': 561, 'user_id': 1609148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2d1d71b8753c017754d7a6cdba66ad01?s=256&d=identicon&r=PG', 'display_name': 'Krishnamachary', 'link': 'https://stackoverflow.com/users/1609148/krishnamachary'}",True,187946,6,56,1657103454,1346865745,12286662,CC BY-SA 3.0,https://stackoverflow.com/questions/12286662/how-to-apply-bold-text-style-for-an-entire-row-using-apache-poi,How to apply bold text style for an entire row using Apache POI?,,1441817723.0,,,,,
62,"['java', 'json', 'jackson']","{'account_id': 775068, 'reputation': 63496, 'user_id': 823393, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6a37a096cfb6f7b8e40e4950dc1a9658?s=256&d=identicon&r=PG', 'display_name': 'OldCurmudgeon', 'link': 'https://stackoverflow.com/users/823393/oldcurmudgeon'}",True,34274,5,22,1657044844,1347635154,12427167,CC BY-SA 3.0,https://stackoverflow.com/questions/12427167/change-field-case-with-an-objectmapper,Change field case with an ObjectMapper,12429907.0,1383951945.0,,,,,
63,"['java', 'intellij-idea']","{'account_id': 886633, 'reputation': 4639, 'user_id': 925927, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/60d3d5bece45daa336e6f0d7dd6f9e76?s=256&d=identicon&r=PG', 'display_name': 'EdgeCase', 'link': 'https://stackoverflow.com/users/925927/edgecase'}",True,5752,3,5,1657021701,1348787103,12631322,CC BY-SA 3.0,https://stackoverflow.com/questions/12631322/how-can-i-view-glassfish-logs-on-intellij-idea,How Can I View Glassfish Logs on Intellij Idea,12636808.0,,,,,,
64,"['java', 'javafx', 'controller', 'nested', 'fxml']","{'account_id': 1625320, 'reputation': 321, 'user_id': 1500997, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/893104ddc95ed7473a540c7b700bb1e4?s=256&d=identicon&r=PG', 'display_name': 'Antonello', 'link': 'https://stackoverflow.com/users/1500997/antonello'}",True,37342,2,29,1656942771,1348314739,12543487,CC BY-SA 4.0,https://stackoverflow.com/questions/12543487/javafx-nested-controllers-fxml-include,JavaFX Nested Controllers (FXML &lt;include&gt;),,1656942771.0,,,,,
65,"['eclipse', 'java']","{'account_id': 1096523, 'reputation': 1195, 'user_id': 1090009, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/qUDIW.png?s=256&g=1', 'display_name': 'NullReference', 'link': 'https://stackoverflow.com/users/1090009/nullreference'}",True,448495,23,104,1656433360,1347633888,12426810,CC BY-SA 3.0,https://stackoverflow.com/questions/12426810/eclipse-wont-start-no-java-virtual-machine-was-found,eclipse won&#39;t start - no java virtual machine was found,12426948.0,1347636660.0,1381877704.0,,,,
66,"['java', 'windows-7', 'jdbc', 'oracle11g', 'bootcamp']","{'account_id': 56883, 'reputation': 63956, 'user_id': 170365, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/f28376004e72c08544276ed5a6833703?s=256&d=identicon&r=PG', 'display_name': 'Strawberry', 'link': 'https://stackoverflow.com/users/170365/strawberry'}",True,405388,12,41,1656203908,1348529921,12574414,CC BY-SA 3.0,https://stackoverflow.com/questions/12574414/io-error-the-network-adapter-could-not-establish-the-connection,IO Error: The Network Adapter could not establish the connection,,1348541547.0,,,,,
67,"['java', 'android', 'audio-recording', 'wav', 'sample-rate']","{'account_id': 1663477, 'reputation': 8446, 'user_id': 1531343, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/de96477afb0ff1e4412185d1952c44df?s=256&d=identicon&r=PG&f=1', 'display_name': 'User 1531343', 'link': 'https://stackoverflow.com/users/1531343/user-1531343'}",False,3642,0,4,1655980643,1346750826,12260476,CC BY-SA 4.0,https://stackoverflow.com/questions/12260476/how-to-convert-or-record-wav-file-in-16khz-16bit-mono-little-endian,How to convert or record .wav file in 16khz 16bit mono little-endian?,,1655980643.0,,,,,
68,"['java', 'ajax', 'jackson']","{'account_id': 215504, 'reputation': 50268, 'user_id': 470184, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/DzXRW.jpg?s=256&g=1', 'display_name': 'blue-sky', 'link': 'https://stackoverflow.com/users/470184/blue-sky'}",True,628723,9,261,1655910809,1348578440,12583638,CC BY-SA 3.0,https://stackoverflow.com/questions/12583638/when-is-the-jsonproperty-property-used-and-what-is-it-used-for,When is the @JsonProperty property used and what is it used for?,12583772.0,1505919687.0,,,,,
69,"['java', 'swing', 'menu', 'jframe', 'awt']","{'account_id': 1844632, 'reputation': 131, 'user_id': 1673260, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/3e22b35c7bb26b52df205f6c0296a2b7?s=256&d=identicon&r=PG', 'display_name': 'ADESH RAJPUT', 'link': 'https://stackoverflow.com/users/1673260/adesh-rajput'}",True,19368,3,4,1655835812,1348217000,12527092,CC BY-SA 3.0,https://stackoverflow.com/questions/12527092/add-icon-and-text-in-jmenu-in-swing,add icon and text in JMenu in swing,,1348218175.0,,,,,
70,"['java', 'eclipse']","{'account_id': 95531, 'reputation': 175611, 'user_id': 260127, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/74758c702067a3490094451e475e28c5?s=256&d=identicon&r=PG', 'display_name': 'prosseek', 'link': 'https://stackoverflow.com/users/260127/prosseek'}",True,16952,3,32,1655733882,1348324978,12544725,CC BY-SA 3.0,https://stackoverflow.com/questions/12544725/a-configuration-with-this-name-already-exists-error-in-eclipse-run-configurati,&quot;A configuration with this name already exists&quot; error in eclipse run configurations,14997517.0,1348328014.0,,,,,
71,"['java', 'exception', 'throwable']","{'account_id': 910448, 'reputation': 14932, 'user_id': 944430, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/4d2b181af01c96927ac05eb864d6b7b6?s=256&d=identicon&r=PG', 'display_name': 'Maik Klein', 'link': 'https://stackoverflow.com/users/944430/maik-klein'}",True,54112,6,43,1655211673,1347309901,12359175,CC BY-SA 3.0,https://stackoverflow.com/questions/12359175/java-throwable-to-exception,Java - Throwable to Exception,12359201.0,,,,,,
72,"['java', 'url', 'unicode']","{'user_type': 'does_not_exist', 'display_name': 'user352353'}",True,6798,5,5,1655180374,1347155072,12335912,CC BY-SA 3.0,https://stackoverflow.com/questions/12335912/how-to-handle-unicode-url,How to handle UNICODE URL?,,1347223437.0,,,,,
73,"['java', 'apache', 'tomcat', 'servlets', 'windows-7']","{'account_id': 1714783, 'reputation': 729, 'user_id': 1572112, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/6c284071ab43b57535f963138d04cc2b?s=256&d=identicon&r=PG', 'display_name': 'The EasyLearn Academy', 'link': 'https://stackoverflow.com/users/1572112/the-easylearn-academy'}",False,7223,1,0,1654516930,1349015318,12661980,CC BY-SA 3.0,https://stackoverflow.com/questions/12661980/how-to-start-apache-tomcat-5-0-28-in-windows-7-to-run-servlet-program-in-java,how to start apache-tomcat- 5.0.28 in windows 7 to run servlet Program in java,,1349015853.0,,,,,
74,"['java', 'collections', 'junit4']","{'account_id': 169547, 'reputation': 2226, 'user_id': 395693, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/b520167d18742c980e6feabe98fbe188?s=256&d=identicon&r=PG', 'display_name': 'HellishHeat', 'link': 'https://stackoverflow.com/users/395693/hellishheat'}",True,1748,6,2,1654482441,1348477925,12561970,CC BY-SA 4.0,https://stackoverflow.com/questions/12561970/where-is-tostring-overridden-on-java-util-list,Where is toString() overridden on java.util.List,12562016.0,1654482441.0,,,,,
75,"['java', 'maven-3', 'junit4']","{'account_id': 1466878, 'reputation': 1077, 'user_id': 1379474, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/39454ee94b1cd72685408446d6c170ba?s=256&d=identicon&r=PG', 'display_name': 'theme', 'link': 'https://stackoverflow.com/users/1379474/theme'}",True,190464,5,88,1654250640,1347529368,12403497,CC BY-SA 3.0,https://stackoverflow.com/questions/12403497/maven-error-package-org-junit-does-not-exist,maven error: package org.junit does not exist,12403544.0,1468062040.0,,,,,
76,"['java', 'jsf', 'refresh']","{'account_id': 1864588, 'reputation': 2588, 'user_id': 2474510, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/rO1oO.jpg?s=256&g=1', 'display_name': 'Karim Oukara', 'link': 'https://stackoverflow.com/users/2474510/karim-oukara'}",True,3995,3,0,1654201454,1348673513,12605306,,https://stackoverflow.com/questions/12605306/how-to-refresh-a-jsf-page-from-a-javabean,how to refresh a jsf page from a JavaBean,12606929.0,1348682887.0,,,1654346352.0,Duplicate,
77,"['java', 'multithreading', 'performance', 'dom', 'singleton']","{'account_id': 428023, 'reputation': 14881, 'user_id': 810077, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/G8ubN.jpg?s=256&g=1', 'display_name': 'Chetan Kinger', 'link': 'https://stackoverflow.com/users/810077/chetan-kinger'}",True,36103,5,52,1654005621,1347870623,12455602,CC BY-SA 3.0,https://stackoverflow.com/questions/12455602/is-documentbuilder-thread-safe,Is DocumentBuilder thread safe?,12455887.0,1430289234.0,,,,,
78,"['java', 'math', 'calculator', 'equation-solving']","{'account_id': 1127087, 'reputation': 193, 'user_id': 1114099, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6cb57a8bcc6f62faf18891a8f2c3f004?s=256&d=identicon&r=PG', 'display_name': 'itgeek25', 'link': 'https://stackoverflow.com/users/1114099/itgeek25'}",True,36150,3,4,1653923703,1347811418,12448417,CC BY-SA 3.0,https://stackoverflow.com/questions/12448417/java-calculator-with-multiple-operations,Java calculator with multiple operations,12448558.0,1347906176.0,,,,,
