,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,question_id,link,closed_reason,title,accepted_answer_id,last_edit_date,content_license,protected_date,migrated_from
46,"['java', 'android', 'constraints', 'android-constraintlayout', 'constraintset']","{'account_id': 18002573, 'reputation': 45, 'user_id': 13084181, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-umoRZLdEukw/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nDKwcE8MWKf3WynEPtZKVFY-FeSTg/photo.jpg?sz=256', 'display_name': 'MaxxOr', 'link': 'https://stackoverflow.com/users/13084181/maxxor'}",False,347,,3,0,1664517635,1584654106,60765472,https://stackoverflow.com/questions/60765472/setting-constraints-programmatically-via-constraintset-causes-views-to-disappear,,Setting constraints programmatically via constraintSet causes views to disappear,,1584690264.0,CC BY-SA 4.0,,
47,"['java', 'jpa', 'jpa-2.0', 'criteria-api', 'bitwise-and']","{'account_id': 17604434, 'reputation': 141, 'user_id': 12773714, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2767d61fc19a19b9c8d861129aa8d606?s=256&d=identicon&r=PG&f=1', 'display_name': 'Unni', 'link': 'https://stackoverflow.com/users/12773714/unni'}",False,520,,1,0,1664438688,1585556526,60926551,https://stackoverflow.com/questions/60926551/how-to-use-bitwise-operators-in-jpa-criteriabuilder,,How to use bitwise operators in JPA CriteriaBuilder,,,CC BY-SA 4.0,,
48,"['java', 'unit-testing', 'mocking', 'java.util.scanner', 'inputstream']","{'account_id': 16888375, 'reputation': 33, 'user_id': 12212592, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mDaYtRj5WB1dNOa3kSitgCrvN-VgBXf8a23_T-Yzw=k-s256', 'display_name': 'GottaGaming', 'link': 'https://stackoverflow.com/users/12212592/gottagaming'}",True,148,,1,-1,1664353894,1583331684,60528162,https://stackoverflow.com/questions/60528162/how-to-mock-the-system-in-stream-for-a-unit-test,,How to Mock the System.in Stream for a Unit Test,60528367.0,1664353894.0,CC BY-SA 4.0,,
49,"['java', 'selenium', 'google-chrome', 'webdriver', 'selenium-chromedriver']","{'account_id': 10549957, 'reputation': 263, 'user_id': 7772947, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17bd27b008ca952107e69a82a19fe9b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'xmcx', 'link': 'https://stackoverflow.com/users/7772947/xmcx'}",True,3486,,1,2,1664294950,1583836279,60615769,https://stackoverflow.com/questions/60615769/chromedriver-window-navigator-webdriver-flag-is-true-with-chrome-v80,,chromedriver window.navigator.webdriver flag is true with chrome v80+,60647331.0,,CC BY-SA 4.0,,
50,"['java', 'upload', 'sftp']","{'account_id': 14888493, 'reputation': 66, 'user_id': 10750964, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GPrDQ.jpg?s=256&g=1', 'display_name': 'Kavindu Akash', 'link': 'https://stackoverflow.com/users/10750964/kavindu-akash'}",False,2078,,3,1,1664246428,1584618040,60756478,https://stackoverflow.com/questions/60756478/when-sftp-upload-using-apache-commons-vfs-have-to-face-org-apache-commons-vfs2-f,,When SFTP Upload using Apache Commons VFS have to face org.apache.commons.vfs2.FileSystemException: Could not find file with URI,,1592644375.0,CC BY-SA 4.0,,
51,"['java', 'spring', 'unit-testing', 'junit', 'easymock']","{'account_id': 9444626, 'reputation': 45, 'user_id': 8459543, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5b4290eb337630041d6c40460d2c0d24?s=256&d=identicon&r=PG&f=1', 'display_name': 'Olexie Polishchyk', 'link': 'https://stackoverflow.com/users/8459543/olexie-polishchyk'}",False,114,,0,0,1664189164,1583863444,60623490,https://stackoverflow.com/questions/60623490/unit-testing-with-easymock-and-spring,,Unit testing with EasyMock and Spring,,1664189164.0,CC BY-SA 4.0,,
52,"['java', 'mongodb']","{'account_id': 16854542, 'reputation': 81, 'user_id': 13050733, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/49a8489fa68165f3007201451ef2d156?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jackson', 'link': 'https://stackoverflow.com/users/13050733/jackson'}",False,13379,,1,4,1664032090,1585202980,60861817,https://stackoverflow.com/questions/60861817/cluster-description-not-yet-available-waiting-for-30000-ms-before-timing-out-co,,Cluster description not yet available. Waiting for 30000 ms before timing out com.mongodb.diagnostics.logging.JULLogger log,,,CC BY-SA 4.0,,
53,"['java', 'do-while']","{'account_id': 12284545, 'reputation': 87, 'user_id': 8964654, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b99db72edcc080e8eca890e16bdc5334?s=256&d=identicon&r=PG&f=1', 'display_name': 'user8964654', 'link': 'https://stackoverflow.com/users/8964654/user8964654'}",True,611,,5,0,1663941892,1583540586,60573250,https://stackoverflow.com/questions/60573250/how-to-repeat-a-question-to-a-user-until-while-loop-condition-is-false,,How to repeat a question to a user until while loop condition is false?,,1583541079.0,CC BY-SA 4.0,,
54,"['java', 'xml', 'hibernate', 'maven', 'csv']","{'account_id': 17697507, 'reputation': 81, 'user_id': 12847897, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/73711baa245925fd43daa1ab4384e2e0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Grzegorz Gabrychowicz', 'link': 'https://stackoverflow.com/users/12847897/grzegorz-gabrychowicz'}",True,1564,,2,0,1663921924,1585050993,60830596,https://stackoverflow.com/questions/60830596/generationtarget-encountered-exception-accepting-command-error-executing-ddl-e,,GenerationTarget encountered exception accepting command : Error executing DDL engine=MyISAM&quot; via JDBC Statement,60848570.0,1585207004.0,CC BY-SA 4.0,,
55,"['java', 'dictionary', 'generics', 'java-stream']","{'account_id': 8361588, 'reputation': 1293, 'user_id': 6279687, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/Qjik4.png?s=256&g=1', 'display_name': 'Abhishek Patil', 'link': 'https://stackoverflow.com/users/6279687/abhishek-patil'}",True,178,,1,3,1663918363,1584527371,60737626,https://stackoverflow.com/questions/60737626/code-flow-with-the-combination-of-stream-collect-and-foreach-in-java,,"Code flow with the combination of stream, collect and forEach in java",60737654.0,1663918363.0,CC BY-SA 4.0,,
56,"['java', 'spring', 'request', 'resttemplate', 'put']","{'account_id': 7596459, 'reputation': 319, 'user_id': 5762515, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/eeb796b4243a96c6037ce06521e6b829?s=256&d=identicon&r=PG&f=1', 'display_name': 'TryHard', 'link': 'https://stackoverflow.com/users/5762515/tryhard'}",True,12657,,4,3,1663879114,1583442032,60553863,https://stackoverflow.com/questions/60553863/put-request-throws-401-no-body-error-and-cannot-be-stored-in-the-response-enti,,Put-Request throws 401 [no body] error and cannot be stored in the response entity,,1583449272.0,CC BY-SA 4.0,,
57,"['java', 'spring-boot', 'spring-security', 'spring-data-jpa']","{'account_id': 9225619, 'reputation': 1154, 'user_id': 9107502, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/hpRmS.png?s=256&g=1', 'display_name': '0x1C1B', 'link': 'https://stackoverflow.com/users/9107502/0x1c1b'}",True,1079,,1,2,1663672250,1584899176,60802853,https://stackoverflow.com/questions/60802853/spring-querydsl-pagination-filter-by-acl-permissions,,Spring QueryDsl pagination filter by ACL permissions,,1585472623.0,CC BY-SA 4.0,,
58,"['java', 'atomic', 'java-9', 'compare-and-swap', 'atomicinteger']","{'account_id': 4761031, 'reputation': 10804, 'user_id': 3848411, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/b010098aa6482e283fb77eb3de559790?s=256&d=identicon&r=PG&f=1', 'display_name': 'T-Bag', 'link': 'https://stackoverflow.com/users/3848411/t-bag'}",True,1896,,1,3,1663653423,1583993818,60648557,https://stackoverflow.com/questions/60648557/compareandexchange-vs-compareandset-of-atomic-integer,,compareandexchange() vs compareandset() of Atomic-Integer,,1663653423.0,CC BY-SA 4.0,,
59,"['java', 'spring', 'spring-boot', 'spring-data-jpa']","{'account_id': 6290431, 'reputation': 1017, 'user_id': 4888323, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/ceba016b0263b54ae64a617569a0ff6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bilgehan', 'link': 'https://stackoverflow.com/users/4888323/bilgehan'}",True,3661,,1,0,1663450881,1583760149,60601494,https://stackoverflow.com/questions/60601494/spring-boot-transactional-attribute-with-multiple-datasource,,Spring Boot @Transactional Attribute with Multiple DataSource,60616615.0,1663450881.0,CC BY-SA 4.0,,
60,"['java', 'intellij-idea']","{'account_id': 4475363, 'reputation': 121, 'user_id': 3640616, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/9be73d221f5dab2f04355b2bf3e4a1f7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Mahdir', 'link': 'https://stackoverflow.com/users/3640616/mahdir'}",True,7347,,2,4,1663328954,1583444548,60554377,https://stackoverflow.com/questions/60554377/cannot-run-a-helloworld-on-intellij-idea-java-lang-illegalaccesserror,,Cannot run a HelloWorld on Intellij Idea (java.lang.IllegalAccessError),60555220.0,,CC BY-SA 4.0,,
61,"['java', 'android', 'kotlin', 'opencv', 'comparator']","{'account_id': 10702580, 'reputation': 2839, 'user_id': 7877391, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1oVvK.png?s=256&g=1', 'display_name': 'c-an', 'link': 'https://stackoverflow.com/users/7877391/c-an'}",False,255,,0,0,1663275544,1585530176,60922722,https://stackoverflow.com/questions/60922722/how-can-i-solve-comparison-method-violates-its-general-contract-problem-in-ko,,How can I solve &#39;Comparison method violates its general contract!&#39; problem in Kotlin?,,1663275544.0,CC BY-SA 4.0,,
62,"['java', 'mysql', 'spring', 'hibernate']","{'account_id': 17735444, 'reputation': 85, 'user_id': 12876920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4cf35fdcbb41a920c3da4cba9f73c353?s=256&d=identicon&r=PG&f=1', 'display_name': 'discription', 'link': 'https://stackoverflow.com/users/12876920/discription'}",True,12617,,4,0,1663259076,1583075571,60476521,https://stackoverflow.com/questions/60476521/com-mysql-cj-jdbc-exceptions-communicationsexception-communications-link-failur,,com.mysql.cj.jdbc.exceptions.CommunicationsException: Communications link failure in JPA project,60491672.0,1583138410.0,CC BY-SA 4.0,,
63,"['java', 'game-engine', 'game-development', 'procedural-generation']","{'account_id': 17731441, 'reputation': 77, 'user_id': 12873946, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBh4WLQy4x97p3kr5Y_TTC3Iw2oQWScWKPkG6bEqg=k-s256', 'display_name': 'George Glebov', 'link': 'https://stackoverflow.com/users/12873946/george-glebov'}",False,142,,1,1,1663227003,1583879784,60626859,https://stackoverflow.com/questions/60626859/perlin-noise-glitch,,Perlin noise glitch,,1583888141.0,CC BY-SA 4.0,,
64,"['java', 'database', 'oracle']","{'account_id': 18032034, 'reputation': 33, 'user_id': 13106356, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c654cc3e6b48c0a2abc42c9fcc25ef91?s=256&d=identicon&r=PG&f=1', 'display_name': 'QWalski', 'link': 'https://stackoverflow.com/users/13106356/qwalski'}",False,518,,2,1,1663146772,1584914217,60805425,https://stackoverflow.com/questions/60805425/pkix-path-building-failedcertificate-missing,,PKIX path building failed:certificate missing,,,CC BY-SA 4.0,,
65,"['java', 'algorithm', 'loops', 'sorting', 'time-complexity']","{'account_id': 17876783, 'reputation': 31, 'user_id': 12986602, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Dpm925uoER4/AAAAAAAAAAI/AAAAAAAAAAA/AKF05nA9pS82KKhjQFhMBhMA8b6V1G4vtA/photo.jpg?sz=256', 'display_name': 'rabaya', 'link': 'https://stackoverflow.com/users/12986602/rabaya'}",True,222,1583148920.0,2,1,1663129179,1583029001,60471429,https://stackoverflow.com/questions/60471429/a-beginner-way-to-understand-how-time-complexity-works,Needs more focus,A beginner way to understand how time complexity works,60472600.0,,,,
66,"['java', 'database', 'spring-boot', 'jpa', 'spring-data-jpa']","{'account_id': 9477272, 'reputation': 733, 'user_id': 7046239, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c128aa31249d7aaa0cba850ab862149?s=256&d=identicon&r=PG&f=1', 'display_name': 'rsp', 'link': 'https://stackoverflow.com/users/7046239/rsp'}",True,16360,,3,7,1663071584,1584974949,60815886,https://stackoverflow.com/questions/60815886/how-to-connect-multiple-databases-in-jpa,,How to connect multiple databases in JPA?,60816561.0,,CC BY-SA 4.0,,
67,"['java', 'string', 'loops', 'binary']","{'account_id': 17759202, 'reputation': 31, 'user_id': 12895550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1fe42fef398e10a2f67272a31ea97cbd?s=256&d=identicon&r=PG&f=1', 'display_name': 'TragicFlawz', 'link': 'https://stackoverflow.com/users/12895550/tragicflawz'}",True,4563,,4,-3,1662686557,1585171588,60857615,https://stackoverflow.com/questions/60857615/how-to-check-if-a-string-is-binary-in-java,,How to check if a string is binary in Java,60859842.0,1595971722.0,CC BY-SA 4.0,,
68,"['java', 'spring-boot', 'intellij-idea']","{'account_id': 3099173, 'reputation': 2542, 'user_id': 2623749, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/fcbbc9a5894aea56bce09a71a25e560f?s=256&d=identicon&r=PG', 'display_name': 'Lokesh', 'link': 'https://stackoverflow.com/users/2623749/lokesh'}",True,2367,,4,2,1662614768,1583327531,60526897,https://stackoverflow.com/questions/60526897/spring-boot-auto-reload-stopped-after-upgrading-from-2-1-13-to-2-2-0,,Spring boot auto reload stopped after upgrading from 2.1.13 to 2.2.0,,1587535802.0,CC BY-SA 4.0,,
69,"['java', 'android']","{'account_id': 16918829, 'reputation': 21, 'user_id': 12236110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA89oumzPm-8HrXbg_4mKx1mT0HvHrHksok6MIwTA=k-s256', 'display_name': 'Kc Able', 'link': 'https://stackoverflow.com/users/12236110/kc-able'}",True,1096,,2,1,1662375396,1583916740,60632260,https://stackoverflow.com/questions/60632260/alternative-to-networkinfo-isconnected-deprecated-in-api-23-for-network-obje,,Alternative to NetworkInfo.isConnected() (Deprecated in API 23) for Network objects,,,CC BY-SA 4.0,,
70,"['java', 'spring', 'hibernate', 'spring-boot', 'spring-mvc']","{'account_id': 17092045, 'reputation': 342, 'user_id': 12367975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cad7761d9b85da64ed0a96b154bb3f2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'ScottexBoy', 'link': 'https://stackoverflow.com/users/12367975/scottexboy'}",True,24845,,4,15,1662371676,1584224427,60687826,https://stackoverflow.com/questions/60687826/the-increment-size-of-the-sequence-is-set-to-50-in-the-entity-mapping-while-th,,The increment size of the sequence is set to [50] in the entity mapping while the associated database sequence increment size is [1],60689712.0,1584355598.0,CC BY-SA 4.0,,
71,"['java', 'arrays', 'json', 'http', 'mule-studio']","{'account_id': 15320891, 'reputation': 1, 'user_id': 11053410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d966c110a0df357f2b2a3cc805e7190?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ravi', 'link': 'https://stackoverflow.com/users/11053410/ravi'}",True,4220,,4,0,1662135936,1585076599,60837635,https://stackoverflow.com/questions/60837635/503-service-unavailable-in-mule,,503 Service Unavailable in Mule,,,CC BY-SA 4.0,,
72,"['java', 'android', 'connection']","{'account_id': 16011140, 'reputation': 27, 'user_id': 11555251, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-zRdNsGJfmwU/AAAAAAAAAAI/AAAAAAAAA3w/WgOyLO8znsg/photo.jpg?sz=256', 'display_name': 'R PT', 'link': 'https://stackoverflow.com/users/11555251/r-pt'}",True,5928,,4,2,1662011528,1585040785,60827877,https://stackoverflow.com/questions/60827877/how-can-i-check-internet-connection-in-android-q,,How can I check internet connection in Android Q?,60827950.0,,CC BY-SA 4.0,,
73,"['java', 'algorithm']","{'account_id': 14399884, 'reputation': 23, 'user_id': 10401945, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L3uSv.jpg?s=256&g=1', 'display_name': 'gforghieri', 'link': 'https://stackoverflow.com/users/10401945/gforghieri'}",True,1417,,3,0,1661994786,1583364542,60536198,https://stackoverflow.com/questions/60536198/remove-last-occurrence-of-a-specific-integer-from-an-array,,Remove last occurrence of a specific integer from an array,60536761.0,1583442829.0,CC BY-SA 4.0,,
74,"['java', 'archlinux']","{'account_id': 12931128, 'reputation': 3, 'user_id': 9350128, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/66eff4ff37a2e9edc0b3078fa7bee551?s=256&d=identicon&r=PG', 'display_name': 'user9350128', 'link': 'https://stackoverflow.com/users/9350128/user9350128'}",True,803,,1,0,1661891183,1584893128,60801629,https://stackoverflow.com/questions/60801629/arch-linux-java-critical-error-executing-jar,,Arch Linux Java critical error executing jar,,1661891183.0,CC BY-SA 4.0,,
75,"['java', 'rx-java', 'vert.x', 'reactive-streams', 'vertx-httpclient']","{'account_id': 1909497, 'reputation': 7226, 'user_id': 1723695, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/dx9jj.jpg?s=256&g=1', 'display_name': 'Kirill', 'link': 'https://stackoverflow.com/users/1723695/kirill'}",True,911,,2,0,1661803270,1585219282,60865393,https://stackoverflow.com/questions/60865393/reactive-streams-publisher-from-vertx-webclient-response-body,,Reactive streams publisher from Vertx webclient response body,,1661803270.0,CC BY-SA 4.0,,
