,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,closed_reason,last_edit_date,accepted_answer_id,migrated_from,protected_date,locked_date
47,"['javascript', 'java', 'c#', 'php', 'reactjs']","{'account_id': 25029812, 'reputation': 31, 'user_id': 18887679, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJw7V5ByJksuP2s-sjBoNzQFRUU7IjHUeey6RL7l=k-s256', 'display_name': 'user18887679', 'link': 'https://stackoverflow.com/users/18887679/user18887679'}",True,3338,4,3,1667304909,1650513867,71948818,CC BY-SA 4.0,https://stackoverflow.com/questions/71948818/no-result-using-makestyles-material-ui-in-react-18,No result using makeStyles Material UI in react 18,,,1650530622.0,,,,
48,"['java', 'android', 'button', 'fragment']","{'account_id': 24883506, 'reputation': 1, 'user_id': 18756435, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgSDMWKhj6Ys1-T1vV1oWtqZIZyjfcOwY5b-xZ5EQ=k-s256', 'display_name': 'Deba', 'link': 'https://stackoverflow.com/users/18756435/deba'}",False,142,1,0,1667299698,1649772697,71844229,CC BY-SA 4.0,https://stackoverflow.com/questions/71844229/buttons-in-fragmentandroid-studio,buttons in fragment(android studio),,,,,,,
49,"['java', 'selenium', 'selenium-webdriver', 'selenium-chromedriver']","{'account_id': 20645894, 'reputation': 75, 'user_id': 15157418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a168e46cb076c4b1dd2ae53734e60ff8?s=256&d=identicon&r=PG&f=1', 'display_name': 'tctfox', 'link': 'https://stackoverflow.com/users/15157418/tctfox'}",True,12354,2,2,1667274719,1651258729,72062605,CC BY-SA 4.0,https://stackoverflow.com/questions/72062605/unable-to-find-an-exact-match-for-cdp-version-x-in-selenium,Unable to find an exact match for CDP version x in selenium,,,,72064143.0,,,
50,"['java', 'spring-boot', 'tomcat']","{'account_id': 21970834, 'reputation': 1, 'user_id': 16247359, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwgWUxHe-z2XMxGHrvctfeXP0jviFm4T1I1PN8j=k-s256', 'display_name': 'Jose Pe&#241;a', 'link': 'https://stackoverflow.com/users/16247359/jose-pe%c3%b1a'}",False,78,0,0,1666863768,1650028630,71884529,CC BY-SA 4.0,https://stackoverflow.com/questions/71884529/spring-boot-war-is-not-working-with-an-external-war,Spring boot war is not working with an external war,,,,,,,
51,"['java', 'project-loom']","{'account_id': 25026051, 'reputation': 21, 'user_id': 18884254, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a1a643761ec6e91594338fcda39b140?s=256&d=identicon&r=PG', 'display_name': 'kqi25755', 'link': 'https://stackoverflow.com/users/18884254/kqi25755'}",True,487,4,2,1666780650,1650486769,71945866,CC BY-SA 4.0,https://stackoverflow.com/questions/71945866/project-loom-why-are-virtual-threads-not-the-default,Project loom: Why are virtual threads not the default?,,,,,,,
52,"['java', 'visual-studio-code', 'plugins']","{'account_id': 14664737, 'reputation': 161, 'user_id': 10590895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b31c67c293ff95cadf68bfc2d625f5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'antonio', 'link': 'https://stackoverflow.com/users/10590895/antonio'}",False,1100,2,1,1666717153,1648815133,71706754,CC BY-SA 4.0,https://stackoverflow.com/questions/71706754/visual-studio-code-ctrlclick-with-java-stops-working-after-a-while,Visual Studio Code CTRL+Click with Java stops working after a while,,,1649253757.0,,,,
53,"['java', 'reflection', 'aop', 'java-annotations']","{'account_id': 22807677, 'reputation': 223, 'user_id': 16959486, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/c10tY.jpg?s=256&g=1', 'display_name': 'Teddy Tsai', 'link': 'https://stackoverflow.com/users/16959486/teddy-tsai'}",True,379,2,0,1666688082,1650769777,71985204,CC BY-SA 4.0,https://stackoverflow.com/questions/71985204/making-a-method-level-annotation-that-tells-the-method-to-save-all-logs-to-datab,Making a method level annotation that tells the method to save all logs to database,,,,72054866.0,,,
54,"['java', 'spring-boot', 'rest', 'multipartform-data', 'swagger-codegen']","{'account_id': 1184419, 'reputation': 447, 'user_id': 1158695, 'user_type': 'registered', 'accept_rate': 12, 'profile_image': 'https://www.gravatar.com/avatar/002b35828f72340bf13357a734fe0e93?s=256&d=identicon&r=PG', 'display_name': 'Nandan', 'link': 'https://stackoverflow.com/users/1158695/nandan'}",False,782,1,1,1666611673,1650197107,71901723,CC BY-SA 4.0,https://stackoverflow.com/questions/71901723/swagger-codegen-maven-plugin-generates-multipart-form-data-request-api-with-req,swagger-codegen-maven-plugin generates multipart form-data request api with @RequestParam instead of @RequestPart,,,,,,,
55,"['java', 'dictionary', 'groovy', 'stream']","{'account_id': 24738307, 'reputation': 72, 'user_id': 18625386, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eImmQ.jpg?s=256&g=1', 'display_name': 'checked', 'link': 'https://stackoverflow.com/users/18625386/checked'}",True,158,1,-1,1666400649,1648755086,71698179,CC BY-SA 4.0,https://stackoverflow.com/questions/71698179/how-to-use-parallel-stream-in-groovy,How to use parallel stream in Groovy?,,,1666400649.0,71698724.0,,,
56,"['java', 'spring', 'geoserver']","{'account_id': 6924918, 'reputation': 29, 'user_id': 5316261, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6098808e943fa7076d6ab7a963bb29f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'kyle13311', 'link': 'https://stackoverflow.com/users/5316261/kyle13311'}",True,269,2,1,1666346976,1649933059,71870334,CC BY-SA 4.0,https://stackoverflow.com/questions/71870334/how-to-solve-java-error-on-geoserver-gsr-extension,How to solve java error on Geoserver GSR extension,,,1650972072.0,,,,
57,"['java', 'adobe', 'jcr']","{'account_id': 6134396, 'reputation': 2330, 'user_id': 4783710, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/840c20787730e0c0b76dac6a0a3ffc19?s=256&d=identicon&r=PG&f=1', 'display_name': 'KellyM', 'link': 'https://stackoverflow.com/users/4783710/kellym'}",False,165,1,0,1666340367,1648780537,71701146,CC BY-SA 4.0,https://stackoverflow.com/questions/71701146/apache-jackrabbit-jcr-with-adobe-aem-workspace-mismatch,Apache Jackrabbit JCR with Adobe Aem - &quot;Workspace Mismatch&quot;,,,,,,,
58,"['java', 'android', 'admob']","{'account_id': 20181161, 'reputation': 61, 'user_id': 14801674, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gitt4_7yDLmzwgVqZl7yKA01rOtipsWCwLt775yYg=k-s256', 'display_name': 'Moh&#39;d Khamis Songoro', 'link': 'https://stackoverflow.com/users/14801674/mohd-khamis-songoro'}",True,69,2,1,1666287709,1649334108,71782113,CC BY-SA 4.0,https://stackoverflow.com/questions/71782113/how-to-show-only-images-non-video-ads-in-interstitial-ads-admob,How to show only images (non video ads) in interstitial ads - admob,,,,,,,
59,"['java', 'android', 'android-studio', 'openstreetmap', 'osmdroid']","{'account_id': 19271762, 'reputation': 69, 'user_id': 14085547, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/808564f85e29cb4139fe908312484556?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rado HT Simarmata', 'link': 'https://stackoverflow.com/users/14085547/rado-ht-simarmata'}",False,138,1,0,1666231654,1649926107,71868899,CC BY-SA 4.0,https://stackoverflow.com/questions/71868899/how-to-get-name-of-polygon-or-polyline-if-my-location-inthere-osmdroid,How to get name of polygon or polyline if my location inthere ? (OSMDroid),,,,,,,
60,"['java', 'unit-testing', 'assertion']","{'account_id': 4208208, 'reputation': 1382, 'user_id': 3446614, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3WufW.jpg?s=256&g=1', 'display_name': 'alonso_50', 'link': 'https://stackoverflow.com/users/3446614/alonso-50'}",True,130,2,0,1666195243,1650895739,72000899,CC BY-SA 4.0,https://stackoverflow.com/questions/72000899/assert-two-list-have-same-subtypes-in-a-certain-order,Assert two List have same subtypes in a certain order,,,,72002201.0,,,
61,"['java', 'spring-boot', 'kotlin', 'mockito', 'logback']","{'account_id': 3683051, 'reputation': 5503, 'user_id': 3067542, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/bf7e520d66249a250a769cc55effd391?s=256&d=identicon&r=PG&f=1', 'display_name': 'Vincent F', 'link': 'https://stackoverflow.com/users/3067542/vincent-f'}",True,1687,1,6,1666177314,1649527106,71810594,CC BY-SA 4.0,https://stackoverflow.com/questions/71810594/spring-boot-2-6-4-2-6-6-strange-nullpointerexception-within-logback-when-lo,Spring Boot 2.6.4 -&gt; 2.6.6 : strange NullPointerException within Logback when logging a mock Exception,,,,71823439.0,,,
62,"['java', 'hibernate']","{'account_id': 7669559, 'reputation': 184, 'user_id': 5812260, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/b612760146eb8fe250458cf53968d560?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dmitry K', 'link': 'https://stackoverflow.com/users/5812260/dmitry-k'}",True,257,3,0,1666169744,1650292735,71913235,CC BY-SA 4.0,https://stackoverflow.com/questions/71913235/hibernate-left-join-fetch-by-non-primary-keys,Hibernate left join fetch by non-primary keys,,,,,,,
63,"['java', 'spring-boot', 'spring-security', 'single-sign-on', 'cas']","{'account_id': 2326732, 'reputation': 69, 'user_id': 2041057, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/0c5f99268cf92dfdccfc14c5a22cefde?s=256&d=identicon&r=PG', 'display_name': 'user2041057', 'link': 'https://stackoverflow.com/users/2041057/user2041057'}",False,302,2,0,1666166202,1649170159,71753882,CC BY-SA 4.0,https://stackoverflow.com/questions/71753882/how-to-call-an-external-rest-api-authenticated-by-the-same-cas-sso,How to call an external rest api authenticated by the same CAS SSO,,,1649232994.0,,,,
64,"['java', 'spring-boot', 'logging', 'slf4j', 'metrics']","{'account_id': 4803957, 'reputation': 53, 'user_id': 3879688, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'sp_artacus_code', 'link': 'https://stackoverflow.com/users/3879688/sp-artacus-code'}",False,1303,3,0,1666075508,1650534820,71952437,CC BY-SA 4.0,https://stackoverflow.com/questions/71952437/log-in-both-text-and-json-format-in-a-spring-boot-application,Log in both text and JSON format in a Spring Boot application,,,1650535132.0,,,,
65,"['java', 'android', 'firebase', 'google-cloud-firestore']","{'account_id': 15634949, 'reputation': 76, 'user_id': 11280135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d466990ee6e737c127bc299b90d0ace8?s=256&d=identicon&r=PG&f=1', 'display_name': 'JustGotStared', 'link': 'https://stackoverflow.com/users/11280135/justgotstared'}",False,177,1,0,1666005605,1650705406,71978357,CC BY-SA 4.0,https://stackoverflow.com/questions/71978357/ecommerce-search-like-query-using-firebase-firestore,Ecommerce search like query using Firebase Firestore,,,1650818624.0,,,,
66,"['java', 'mysql', 'amazon-web-services', 'jdbc']","{'account_id': 18632009, 'reputation': 11, 'user_id': 13579742, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh_agsjp2u3XrMzkb6jVVW01gum52BhXX2sNFCwow=k-s256', 'display_name': 'Aromal Santhosh', 'link': 'https://stackoverflow.com/users/13579742/aromal-santhosh'}",False,256,1,0,1666002196,1649671982,71826057,CC BY-SA 4.0,https://stackoverflow.com/questions/71826057/communication-link-failure-while-connecting-aws-rds-to-jdbc,Communication Link Failure While Connecting AWS RDS to JDBC,,,1649673322.0,,,,
67,"['java', 'spring', 'spring-boot', 'spring-security', 'keycloak']","{'account_id': 15901899, 'reputation': 11, 'user_id': 11474049, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/46b526c84707d2eb64bfeddd920a5f51?s=256&d=identicon&r=PG&f=1', 'display_name': 'Artcann', 'link': 'https://stackoverflow.com/users/11474049/artcann'}",True,2792,3,1,1665923547,1650660591,71974489,CC BY-SA 4.0,https://stackoverflow.com/questions/71974489/cannot-make-keycloak-work-inside-docker-compose-with-spring-boot-application,Cannot make Keycloak work inside docker-compose with Spring Boot application,,,1650996686.0,,,,
68,"['java', 'gradle', 'libgdx']","{'account_id': 3509980, 'reputation': 2472, 'user_id': 2934534, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://lh3.googleusercontent.com/-eF8AiD0GO8s/AAAAAAAAAAI/AAAAAAAAABQ/WZobF6ZbPIg/photo.jpg?sz=256', 'display_name': 'Michael', 'link': 'https://stackoverflow.com/users/2934534/michael'}",True,8410,8,11,1665922487,1649452110,71803147,CC BY-SA 4.0,https://stackoverflow.com/questions/71803147/gradle-changes-are-not-tracked-unable-determine-incremental-changes,"Gradle - &quot;Changes are not tracked, unable determine incremental changes.&quot;",,,,,,,
69,"['java', 'zipkin', 'brave']","{'account_id': 14482834, 'reputation': 3002, 'user_id': 10461625, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/fgo5D.jpg?s=256&g=1', 'display_name': 'PatPatPat', 'link': 'https://stackoverflow.com/users/10461625/patpatpat'}",False,571,0,1,1665885713,1650694094,71977298,CC BY-SA 4.0,https://stackoverflow.com/questions/71977298/zipkin-zipkin2-reporter-asyncreporterboundedasyncreporter-flush-dropped-1-spa,Zipkin : zipkin2.reporter.AsyncReporter$BoundedAsyncReporter flush Dropped 1 spans due to SocketTimeoutException(connect timed out),,,,,,,
70,"['java', 'encryption', 'aes']","{'account_id': 22397368, 'reputation': 5, 'user_id': 16608427, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwHDF_VR4ktLrAyoUDQSd2pCJw0Sh7TwW-5tEdg=k-s256', 'display_name': 'Juan Christopher Bazaldua Rami', 'link': 'https://stackoverflow.com/users/16608427/juan-christopher-bazaldua-rami'}",True,783,1,0,1665856334,1649902968,71865785,CC BY-SA 4.0,https://stackoverflow.com/questions/71865785/aes-256-encrypt-and-decrypt-in-java,AES 256 encrypt and Decrypt in Java,,,,71867107.0,,,
71,['java'],"{'account_id': 25035736, 'reputation': 1, 'user_id': 18893141, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0b4a1de292726e0fcb0fb22ea6fab4b6?s=256&d=identicon&r=PG', 'display_name': 'Kuldeep Aher', 'link': 'https://stackoverflow.com/users/18893141/kuldeep-aher'}",True,436,4,0,1665851258,1650541413,71953882,CC BY-SA 4.0,https://stackoverflow.com/questions/71953882/switching-as-and-bs-in-a-string-java-7kyu-kata-codewars,Switching a&#39;s and b&#39;s in a String Java 7KYU Kata Codewars,,,,,,,
72,"['java', 'maven', 'visual-studio-code']","{'account_id': 13646274, 'reputation': 103, 'user_id': 9845200, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/LEO6m.jpg?s=256&g=1', 'display_name': 'tanjamado', 'link': 'https://stackoverflow.com/users/9845200/tanjamado'}",True,1469,3,1,1665750470,1649671282,71825911,CC BY-SA 4.0,https://stackoverflow.com/questions/71825911/maven-dependency-failed-to-get-sources-instead-stub-sources-have-been-genera,"Maven dependency : Failed to get sources. Instead, stub sources have been generated by the disassembler",,,,,,,
73,"['java', 'maven', 'google-cloud-dataflow', 'apache-beam']","{'account_id': 24939462, 'reputation': 11, 'user_id': 18805546, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/82c6d7285eb88c1446d41d8730121d37?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/18805546/jimmy'}",True,269,1,1,1665701827,1649957432,71875593,CC BY-SA 4.0,https://stackoverflow.com/questions/71875593/apache-beam-library-upgrade-causing-illegalstateexceptions-with-setrowschema-and,Apache Beam library upgrade causing IllegalStateExceptions with setRowSchema and setCoder,,,1650025887.0,72685602.0,,,
74,"['java', 'spring-boot', 'unit-testing', 'junit', 'mockito']","{'account_id': 7938311, 'reputation': 477, 'user_id': 6164682, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/711183882f7d717519be793aa5a7ffc5?s=256&d=identicon&r=PG&f=1', 'display_name': 'sub', 'link': 'https://stackoverflow.com/users/6164682/sub'}",True,545,2,0,1665667406,1650580541,71961575,CC BY-SA 4.0,https://stackoverflow.com/questions/71961575/how-to-throw-an-exception-based-on-some-condition-in-junit-5,How to throw an exception based on some condition in Junit 5?,,,,71962052.0,,,
75,"['java', 'dictionary']","{'account_id': 10455431, 'reputation': 3, 'user_id': 7707732, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6944c8867eecdb519b4716f92f58e6ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sarayu', 'link': 'https://stackoverflow.com/users/7707732/sarayu'}",True,88,2,0,1665665570,1650043492,71887053,CC BY-SA 4.0,https://stackoverflow.com/questions/71887053/how-to-retrieve-data-from-nested-dictionary-in-java,How to retrieve data from nested dictionary in java,,,1665665570.0,71887211.0,,,
76,"['java', 'servlets', 'netbeans']","{'account_id': 21723056, 'reputation': 11, 'user_id': 16032865, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/6a8QR.jpg?s=256&g=1', 'display_name': 'Imtiyaz Nandasaniya', 'link': 'https://stackoverflow.com/users/16032865/imtiyaz-nandasaniya'}",True,1180,2,1,1665570351,1649402709,71793156,CC BY-SA 4.0,https://stackoverflow.com/questions/71793156/java-lang-noclassdeffounderror-javax-servlet-http-httpservlet-netbeans-in-netbe,java.lang.NoClassDefFoundError: javax/servlet/http/HttpServlet netbeans in netBeans,,,,,,,
77,"['java', 'spring-boot', 'swagger']","{'account_id': 8776074, 'reputation': 7733, 'user_id': 6561309, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/ebf72f3e9baf847980ed8355216db133?s=256&d=identicon&r=PG&f=1', 'display_name': 'Richard', 'link': 'https://stackoverflow.com/users/6561309/richard'}",True,4565,4,6,1665569720,1649853462,71857622,CC BY-SA 4.0,https://stackoverflow.com/questions/71857622/java-spring-boot-with-swagger-failed-to-load-remote-configuration,java Spring Boot with Swagger - Failed to load remote configuration,,,1649859158.0,71859359.0,,,
