,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,community_owned_date,migrated_from
49,"['java', 'hibernate', 'functional-programming', 'functional-java']","{'account_id': 37699, 'reputation': 9744, 'user_id': 107877, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/818df74dc3bb3fd1d8a1848e238b53d6?s=256&d=identicon&r=PG', 'display_name': 'Mike Cialowicz', 'link': 'https://stackoverflow.com/users/107877/mike-cialowicz'}",True,3823,3,6,1662593753,1337098657,10604865,CC BY-SA 4.0,https://stackoverflow.com/questions/10604865/mapping-a-functionaljava-optiontype-with-hibernate,Mapping a FunctionalJava Option&lt;Type&gt; with Hibernate,10605137.0,1662593753.0,,,,,
50,"['java', 'hibernate']","{'account_id': 382096, 'reputation': 1646, 'user_id': 737124, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/81f4a9499a17df5c8445ee1d491e35a0?s=256&d=identicon&r=PG', 'display_name': 'Hozefa', 'link': 'https://stackoverflow.com/users/737124/hozefa'}",False,8265,2,1,1662527185,1336429827,10490024,CC BY-SA 3.0,https://stackoverflow.com/questions/10490024/hibernate-error-org-xml-sax-saxparseexception-element-type-hibernate-mapping,Hibernate Error: org.xml.sax.SAXParseException: Element type &quot;hibernate-mapping&quot; must be declared,,1336564206.0,,,,,
51,"['java', 'mysql', 'sql', 'jdbc']","{'account_id': 182385, 'reputation': 7293, 'user_id': 417045, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/01c45e19d412ae065725b59d612c85aa?s=256&d=identicon&r=PG', 'display_name': 'MilindaD', 'link': 'https://stackoverflow.com/users/417045/milindad'}",True,220853,6,117,1662500553,1338289125,10797794,CC BY-SA 4.0,https://stackoverflow.com/questions/10797794/multiple-queries-executed-in-java-in-single-statement,Multiple queries executed in java in single statement,10804730.0,1532093683.0,,,,,
52,"['java', 'android', 'crash', 'signals']","{'account_id': 1455575, 'reputation': 1083, 'user_id': 1371243, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e37b399284f3c2c64ad9d4779275db3?s=256&d=identicon&r=PG', 'display_name': 'Declan Greally', 'link': 'https://stackoverflow.com/users/1371243/declan-greally'}",True,95814,10,72,1662496821,1336001431,10423128,CC BY-SA 4.0,https://stackoverflow.com/questions/10423128/android-fatal-signal-11,Android Fatal Signal 11,10436912.0,1662496821.0,,,,,
53,"['java', 'jakarta-mail', 'multipart']","{'account_id': 1488316, 'reputation': 137, 'user_id': 1396051, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/f4c56ff6f2b6254c67e241239285c5cb?s=256&d=identicon&r=PG', 'display_name': 'wesley', 'link': 'https://stackoverflow.com/users/1396051/wesley'}",False,8283,1,6,1662282260,1337084003,10600408,CC BY-SA 3.0,https://stackoverflow.com/questions/10600408/read-message-and-attachment-name-of-the-same-mail-using-javamail,read message and attachment name of the same mail using javamail,,1508079542.0,,,,,
54,"['java', 'dependency-injection', 'guice']","{'account_id': 490670, 'reputation': 54370, 'user_id': 892029, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/38f7fe018c238121ac5b3ffa947102b3?s=256&d=identicon&r=PG', 'display_name': 'IAmYourFaja', 'link': 'https://stackoverflow.com/users/892029/iamyourfaja'}",True,4169,1,3,1662204553,1337691365,10702481,CC BY-SA 4.0,https://stackoverflow.com/questions/10702481/guice-wont-intercept-annotated-methods,Guice won&#39;t intercept annotated methods,10714292.0,1662204553.0,,,,,
55,"['java', 'swing', 'user-interface', 'jtabbedpane']","{'account_id': 341953, 'reputation': 12204, 'user_id': 672841, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/031c656239e481086f37717b07b17522?s=256&d=identicon&r=PG', 'display_name': 'Can&#39;t Tell', 'link': 'https://stackoverflow.com/users/672841/cant-tell'}",True,1204,1,1,1662179926,1336669800,10539013,CC BY-SA 3.0,https://stackoverflow.com/questions/10539013/swing-jtabbedpane-how-to-set-scroll-width,Swing JTabbedPane how to set scroll width?,10540045.0,,,,,,
56,"['java', 'unit-testing', 'junit', 'intellij-idea', 'lombok']","{'account_id': 285212, 'reputation': 191, 'user_id': 1402017, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9a17d709ec7098f0895cd63df24df945?s=256&d=identicon&r=PG', 'display_name': 'pc3356', 'link': 'https://stackoverflow.com/users/1402017/pc3356'}",True,13381,3,17,1661971075,1337290957,10643936,CC BY-SA 3.0,https://stackoverflow.com/questions/10643936/cant-seem-to-get-lombok-to-work-in-unit-tests,Can&#39;t seem to get Lombok to work in unit tests,,1337355774.0,,,,,
57,"['java', 'spring']","{'account_id': 967943, 'reputation': 642, 'user_id': 991026, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/jZmGi.jpg?s=256&g=1', 'display_name': 'Dheeraj Kumar Aggarwal', 'link': 'https://stackoverflow.com/users/991026/dheeraj-kumar-aggarwal'}",True,16912,6,10,1661828275,1335860087,10395204,CC BY-SA 4.0,https://stackoverflow.com/questions/10395204/how-to-start-a-daemon-on-server-startup-in-spring,How to start a daemon on server startup in spring,10395275.0,1609469115.0,,,,,
58,"['java', 'eclipse', 'tomcat', 'logging']","{'account_id': 1461272, 'reputation': 239, 'user_id': 1375539, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9f0e7e89405edbcf9a5aa69cea7e27a3?s=256&d=identicon&r=PG', 'display_name': 'Mandeep Singh', 'link': 'https://stackoverflow.com/users/1375539/mandeep-singh'}",False,30048,2,6,1661746095,1336154920,10453960,CC BY-SA 3.0,https://stackoverflow.com/questions/10453960/accessing-detailed-logs-in-tomcat,Accessing Detailed logs in Tomcat,,,,,,,
59,"['java', 'tomcat', 'tomcat7', 'filewriter', 'printwriter']","{'account_id': 937023, 'reputation': 5503, 'user_id': 965778, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/27f7e5982b6fa15182f40ad56cabd795?s=256&d=identicon&r=PG', 'display_name': 'JavaSa', 'link': 'https://stackoverflow.com/users/965778/javasa'}",True,9026,1,4,1661525211,1338042885,10767117,CC BY-SA 3.0,https://stackoverflow.com/questions/10767117/why-filewriter-doesnt-create-a-new-file,Why FileWriter doesn&#39;t create a new file?,10774266.0,1338124160.0,,,,,
60,"['java', 'sftp', 'jsch']","{'account_id': 1143151, 'reputation': 249, 'user_id': 1126523, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/a8a0a06a0f3a91f4bd505f559d61d1b9?s=256&d=identicon&r=PG', 'display_name': 'coffeeNjava', 'link': 'https://stackoverflow.com/users/1126523/coffeenjava'}",True,10279,3,3,1661317038,1337264644,10637586,CC BY-SA 4.0,https://stackoverflow.com/questions/10637586/jsch-session-connect-problems,jsch session.connect() problems,,1615981540.0,,,,,
61,"['java', 'jboss', 'ejb', 'jboss7.x', 'jaas']","{'account_id': 1459671, 'reputation': 21, 'user_id': 1374321, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/90ebb52843120ed968196c27e2504e6c?s=256&d=identicon&r=PG', 'display_name': 'fpu', 'link': 'https://stackoverflow.com/users/1374321/fpu'}",False,9292,1,2,1661274170,1336117621,10444795,CC BY-SA 3.0,https://stackoverflow.com/questions/10444795/jboss-as-7-remote-standalone-client-auth,JBoss AS 7 remote standalone client auth,,1336117953.0,,,,,
62,"['java', 'spring', 'postgresql', 'jdbc', 'auto-generate']","{'account_id': 389518, 'reputation': 1922, 'user_id': 749021, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/d5fecf458c47866981b9e36081b13ff4?s=256&d=identicon&r=PG', 'display_name': 'Jerec TheSith', 'link': 'https://stackoverflow.com/users/749021/jerec-thesith'}",True,84975,10,46,1661268829,1337072794,10597477,CC BY-SA 3.0,https://stackoverflow.com/questions/10597477/getting-auto-generated-key-from-row-insertion-in-spring-3-postgresql-8-4-9,Getting auto-generated key from row insertion in spring 3 / PostgreSQL 8.4.9,16061409.0,1363876740.0,,,,,
63,"['java', 'oop']","{'account_id': 222186, 'reputation': 12999, 'user_id': 480632, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/qzSiv.png?s=256&g=1', 'display_name': 'J.Olufsen', 'link': 'https://stackoverflow.com/users/480632/j-olufsen'}",True,81158,8,36,1661266877,1336246158,10465253,CC BY-SA 3.0,https://stackoverflow.com/questions/10465253/comparing-two-classes-by-its-types-or-class-names,Comparing two classes by its types or class names,10465294.0,1336247986.0,,,,,
64,"['java', 'file-upload', 'client', 'resteasy']","{'account_id': 211878, 'reputation': 1760, 'user_id': 464314, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/b3f9e35df9a8eec70142ad8d79393126?s=256&d=identicon&r=PG', 'display_name': 'Fredrik L', 'link': 'https://stackoverflow.com/users/464314/fredrik-l'}",True,11762,2,15,1661179472,1338335144,10808246,CC BY-SA 4.0,https://stackoverflow.com/questions/10808246/resteasy-client-framework-file-upload,RestEasy client framework file upload,,1661179472.0,,,,,
65,"['java', 'spring', 'jpa', 'spring-data-jpa']","{'account_id': 173018, 'reputation': 2847, 'user_id': 401441, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4ebd319924e8eff8899fa8a34fe979b2?s=256&d=identicon&r=PG', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/401441/tom'}",True,107693,7,72,1661130347,1336620392,10527124,CC BY-SA 3.0,https://stackoverflow.com/questions/10527124/how-to-query-data-out-of-the-box-using-spring-data-jpa-by-both-sort-and-pageable,How to query data out of the box using Spring data JPA by both Sort and Pageable?,10528461.0,1510486270.0,,,,,
66,"['java', 'android']","{'account_id': 345641, 'reputation': 1974, 'user_id': 678687, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/2d2008a0c2cf3dd101e4f71a3cb0b354?s=256&d=identicon&r=PG', 'display_name': 'SirPentor', 'link': 'https://stackoverflow.com/users/678687/sirpentor'}",True,2289,4,0,1661006319,1337287211,10643174,CC BY-SA 3.0,https://stackoverflow.com/questions/10643174/debug-only-methods-or-interface-in-java-android,Debug-only methods or interface in Java/Android,10763487.0,1495535682.0,,,,,
67,"['java', 'hibernate', 'playframework']","{'account_id': 1501365, 'reputation': 11, 'user_id': 1405888, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/e15c6a1f878f817617547231ed26c353?s=256&d=identicon&r=PG', 'display_name': 'Bj bhatta', 'link': 'https://stackoverflow.com/users/1405888/bj-bhatta'}",False,11938,4,0,1660907135,1337491945,10671050,CC BY-SA 3.0,https://stackoverflow.com/questions/10671050/persistenceexception-occured-org-hibernate-exception-constraintviolationexcept,PersistenceException occured : org.hibernate.exception.ConstraintViolationException: could not insert: [models.User],,1486499383.0,,,,,
68,"['java', 'database', 'oracle', 'logging', 'stored-procedures']","{'account_id': 1294484, 'reputation': 1301, 'user_id': 1245910, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/827666737ca2b93cb4a4f5dee102833e?s=256&d=identicon&r=PG', 'display_name': 'User 4.5.5', 'link': 'https://stackoverflow.com/users/1245910/user-4-5-5'}",False,13038,2,4,1660863770,1338356453,10810563,CC BY-SA 3.0,https://stackoverflow.com/questions/10810563/how-to-pass-a-java-object-to-oracle-stored-procedure-with-following-details,how to pass a java object to oracle stored procedure with following details,,1338361898.0,,,,,
69,"['java', 'command-line', 'input', 'user-input', 'command-prompt']","{'account_id': 943967, 'reputation': 25497, 'user_id': 971592, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/b8e0b12b5777510f350ab2a57b4628ed?s=256&d=identicon&r=PG', 'display_name': 'kentcdodds', 'link': 'https://stackoverflow.com/users/971592/kentcdodds'}",True,97378,6,67,1660664325,1338391871,10819469,CC BY-SA 3.0,https://stackoverflow.com/questions/10819469/hide-input-on-command-line,Hide input on command line,10819503.0,,1522044069.0,,,,
70,"['java', 'android', 'reflection']","{'account_id': 1456381, 'reputation': 1618, 'user_id': 1371857, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7e87439a9279f5eb494d7e20e4e07fe5?s=256&d=identicon&r=PG', 'display_name': 'avimak', 'link': 'https://stackoverflow.com/users/1371857/avimak'}",True,1765,3,3,1660447578,1336921065,10572716,CC BY-SA 3.0,https://stackoverflow.com/questions/10572716/is-it-possible-to-cast-a-retrieved-class-object-via-reflection-to-an-interface,Is it possible to cast a retrieved Class object (via reflection) to an interface?,10573228.0,1336922975.0,,,,,
71,"['java', 'arraylist']","{'account_id': 1466374, 'reputation': 651, 'user_id': 1379076, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ad0cbaf947cb97af5a4d821493360ce?s=256&d=identicon&r=PG', 'display_name': 'amv', 'link': 'https://stackoverflow.com/users/1379076/amv'}",True,580261,12,65,1660400880,1336371982,10477628,CC BY-SA 4.0,https://stackoverflow.com/questions/10477628/arraylist-of-int-array-in-java,ArrayList of int array in java,,1529679265.0,,,,,
72,['java'],"{'account_id': 345661, 'reputation': 97, 'user_id': 678712, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/455a40e7faa39a8d2bdbbd1ad5c64c2f?s=256&d=identicon&r=PG', 'display_name': 'AppDeveloperIOS', 'link': 'https://stackoverflow.com/users/678712/appdeveloperios'}",False,21236,3,4,1660068345,1337928723,10749803,CC BY-SA 3.0,https://stackoverflow.com/questions/10749803/validatorexception-no-trusted-certificate-found-in-java,ValidatorException: No trusted certificate found in java,,1337934909.0,,,,,
73,"['java', 'web-services', 'wsdl', 'axis2', 'axis']","{'account_id': 1501691, 'reputation': 115, 'user_id': 1406126, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f449334993dbd5a26145e114d3ae1cd3?s=256&d=identicon&r=PG', 'display_name': 'user1406126', 'link': 'https://stackoverflow.com/users/1406126/user1406126'}",True,7018,1,5,1659967184,1337734303,10712099,CC BY-SA 3.0,https://stackoverflow.com/questions/10712099/migrating-from-axis-to-axis2,Migrating from Axis to Axis2,10712641.0,,,,,,
74,"['java', 'eclipse', 'junit']","{'user_type': 'does_not_exist', 'display_name': 'user290043'}",True,63934,16,17,1659685241,1338121706,10773979,CC BY-SA 4.0,https://stackoverflow.com/questions/10773979/junit-tests-not-running-in-eclipse,JUnit Tests not running in Eclipse,,1567012178.0,,,,,
75,"['java', 'javascript', 'collections']","{'account_id': 316381, 'reputation': 2901, 'user_id': 632533, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/20856e2d35fb0ad419558320aa64edac?s=256&d=identicon&r=PG', 'display_name': 'BOSS', 'link': 'https://stackoverflow.com/users/632533/boss'}",True,1996,6,10,1659684263,1338359671,10811088,CC BY-SA 4.0,https://stackoverflow.com/questions/10811088/javascript-collection-framework,Javascript Collection Framework,,1659684263.0,,,,,
76,"['java', 'ssl', 'active-directory', 'keystore', 'truststore']","{'account_id': 309002, 'reputation': 867, 'user_id': 621219, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/63fc7b6c1f43024d5010b550c5e35564?s=256&d=identicon&r=PG', 'display_name': 'Mohan', 'link': 'https://stackoverflow.com/users/621219/mohan'}",False,14994,2,2,1659625660,1337152817,10613767,CC BY-SA 3.0,https://stackoverflow.com/questions/10613767/connect-active-directory-with-the-support-of-ssl-ldaps,Connect active directory with the support of ssl (ldaps),,,,,,,
77,"['java', 'logging', 'log4j', 'slf4j']","{'account_id': 1012116, 'reputation': 796, 'user_id': 1024460, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/31d235d84f04379422e8c7e67ef54e91?s=256&d=identicon&r=PG', 'display_name': 'psykeron', 'link': 'https://stackoverflow.com/users/1024460/psykeron'}",True,10776,5,58,1659607302,1336506433,10505418,CC BY-SA 3.0,https://stackoverflow.com/questions/10505418/how-to-find-which-library-slf4j-has-bound-itself-to,How to find which library slf4j has bound itself to?,10505593.0,1336507101.0,,,,,
78,"['java', 'build', 'gradle']","{'account_id': 49036, 'reputation': 2802, 'user_id': 145880, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/3ea3aeeea7678e5db940c8624662b994?s=256&d=identicon&r=PG', 'display_name': 'Josh', 'link': 'https://stackoverflow.com/users/145880/josh'}",True,18230,6,22,1659515923,1336575190,10518603,CC BY-SA 3.0,https://stackoverflow.com/questions/10518603/adding-classpath-entries-using-gradles-application-plugin,Adding classpath entries using Gradle&#39;s Application plugin,10523283.0,1336593069.0,,,,,
