,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,locked_date,community_owned_date
52,"['java', 'concurrency', 'atomic-values']","{'account_id': 26833, 'reputation': 2338, 'user_id': 70173, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/a78f4a9bdff1e1529e5faca1d8dabe76?s=256&d=identicon&r=PG', 'display_name': 'Sarmun', 'link': 'https://stackoverflow.com/users/70173/sarmun'}",True,6041,692687.0,4,16,1634474118,1238242437,1238261350.0,692677,CC BY-SA 2.5,https://stackoverflow.com/questions/692677/atomicintegerarray-vs-atomicinteger,AtomicIntegerArray vs AtomicInteger[],,,,,
53,"['java', 'string']","{'account_id': 25389, 'reputation': 14119, 'user_id': 65230, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/PMj3B.jpg?s=256&g=1', 'display_name': 'Ascalonian', 'link': 'https://stackoverflow.com/users/65230/ascalonian'}",True,22533,654031.0,7,69,1634294232,1237292591,,653990,CC BY-SA 2.5,https://stackoverflow.com/questions/653990/what-is-the-most-efficient-way-to-convert-an-int-to-a-string,What is the most efficient way to convert an int to a String?,,,,,
54,"['java', 'exception', 'collections', 'concurrentmodification']","{'account_id': 15834, 'reputation': 12944, 'user_id': 33863, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4UiL6.jpg?s=256&g=1', 'display_name': 'mainstringargs', 'link': 'https://stackoverflow.com/users/33863/mainstringargs'}",True,197335,602660.0,8,160,1632640500,1236005993,1568647167.0,602636,CC BY-SA 4.0,https://stackoverflow.com/questions/602636/why-is-a-concurrentmodificationexception-thrown-and-how-to-debug-it,Why is a ConcurrentModificationException thrown and how to debug it,,,,,
55,"['java', 'binding']","{'user_type': 'does_not_exist', 'display_name': 'asabo'}",True,2484,609865.0,3,4,1632220867,1236158703,,609833,CC BY-SA 2.5,https://stackoverflow.com/questions/609833/java-binding-jtextfield-java-lang-integer-problem,Java binding JTextField -&gt; java.lang.Integer problem,,,,,
56,"['java', 'user-interface', 'swing']","{'account_id': 8636, 'reputation': 27953, 'user_id': 15649, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/69a59959380376a6685e25e7a87ed6e7?s=256&d=identicon&r=PG', 'display_name': 'Leonel', 'link': 'https://stackoverflow.com/users/15649/leonel'}",True,42143,642934.0,5,63,1632212676,1236953867,,642925,CC BY-SA 2.5,https://stackoverflow.com/questions/642925/swing-how-do-i-close-a-dialog-when-the-esc-key-is-pressed,Swing: how do I close a dialog when the ESC key is pressed?,,,,,
57,"['java', 'arrays', 'element']","{'account_id': 28934, 'reputation': 7156, 'user_id': 77722, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/LaZn9.jpg?s=256&g=1', 'display_name': 'Tobias', 'link': 'https://stackoverflow.com/users/77722/tobias'}",True,978680,644719.0,15,169,1632198950,1236953507,1236954843.0,642897,,https://stackoverflow.com/questions/642897/removing-an-element-from-an-array-java,Removing an element from an Array (Java),,1385558297.0,Duplicate,,
58,"['java', 'hibernate', 'orm', 'activerecord']","{'account_id': 14889, 'reputation': 3503, 'user_id': 30957, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/225f493dd7b7d65d460fd427cebbdd47?s=256&d=identicon&r=PG', 'display_name': 'marshally', 'link': 'https://stackoverflow.com/users/30957/marshally'}",True,8224,,6,12,1631835645,1236174111,1304082474.0,610590,,https://stackoverflow.com/questions/610590/is-there-a-java-implementation-of-the-activerecord-pattern-that-is-built-on-top,"Is there a java implementation of the ActiveRecord pattern that is built on top of Hibernate, similar to Castle Windsor?",,1346405391.0,not constructive,,
59,"['java', 'enums']","{'account_id': 14954, 'reputation': 47519, 'user_id': 31136, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/2c4d219e169610bd0ab7a4bcf5762e3a?s=256&d=identicon&r=PG', 'display_name': 'bruno conde', 'link': 'https://stackoverflow.com/users/31136/bruno-conde'}",True,39959,,6,64,1631818382,1238504548,1403037519.0,700831,CC BY-SA 3.0,https://stackoverflow.com/questions/700831/why-cant-enums-be-declared-locally-in-a-method,Why can&#39;t enums be declared locally in a method?,,,,,
60,"['java', 'sql', 'orm', 'jpa', 'view']","{'account_id': 9510, 'reputation': 16909, 'user_id': 17614, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/e531446b9e3b255692739aa38d05e380?s=256&d=identicon&r=PG', 'display_name': 'GBa', 'link': 'https://stackoverflow.com/users/17614/gba'}",True,36754,644777.0,4,41,1631610000,1236977131,,644577,CC BY-SA 2.5,https://stackoverflow.com/questions/644577/does-jpa-support-mapping-to-sql-views,Does JPA support mapping to sql views?,,,,,
61,"['java', 'list', 'collections', 'copy']","{'account_id': 24511, 'reputation': 4462, 'user_id': 62388, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6a2072c38368b64225980bf81d467f80?s=256&d=identicon&r=PG', 'display_name': 'Jasper Floor', 'link': 'https://stackoverflow.com/users/62388/jasper-floor'}",True,271758,1685158.0,18,149,1631095199,1238153000,1532497609.0,689370,CC BY-SA 4.0,https://stackoverflow.com/questions/689370/how-to-copy-java-collections-list,How to copy Java Collections list,,,,,
62,"['java', 'performance', 'file', 'directory']","{'account_id': 29100, 'reputation': 14378, 'user_id': 78351, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/0d6a337105bd3a30f7c3ceec12097c09?s=256&d=identicon&r=PG', 'display_name': 'euphoria83', 'link': 'https://stackoverflow.com/users/78351/euphoria83'}",True,164724,689666.0,12,75,1630752514,1238099156,1309398090.0,687444,CC BY-SA 3.0,https://stackoverflow.com/questions/687444/counting-the-number-of-files-in-a-directory-using-java,Counting the number of files in a directory using Java,,,,,
63,"['java', 'grails', 'java-home', 'debian-based']","{'account_id': 12306, 'reputation': 4222, 'user_id': 24165, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/12e2e922643fe501f70d162f27a1ba1c?s=256&d=identicon&r=PG', 'display_name': 'Luis Soeiro', 'link': 'https://stackoverflow.com/users/24165/luis-soeiro'}",True,145327,663726.0,15,93,1630617258,1237490586,1548120920.0,663658,CC BY-SA 4.0,https://stackoverflow.com/questions/663658/what-is-the-correct-target-for-the-java-home-environment-variable-for-a-linux-op,What is the correct target for the JAVA_HOME environment variable for a Linux OpenJDK Debian-based distribution?,,,,,
64,"['java', 'macos', 'preferences']","{'account_id': 3657, 'reputation': 30255, 'user_id': 5295, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/d7535398322ea87021a045d03b16b03f?s=256&d=identicon&r=PG', 'display_name': 'avernet', 'link': 'https://stackoverflow.com/users/5295/avernet'}",True,55318,675880.0,3,45,1630228004,1237858225,,675864,CC BY-SA 2.5,https://stackoverflow.com/questions/675864/where-are-java-preferences-stored-on-mac-os-x,Where are Java preferences stored on Mac OS X?,,,,,
65,"['java', 'compilation']","{'account_id': 781, 'reputation': 2439, 'user_id': 1014, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c1af584386c19e3129533489b8672b6f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Leonardo', 'link': 'https://stackoverflow.com/users/1014/leonardo'}",True,12986,624976.0,4,6,1630022590,1236570635,,624950,CC BY-SA 2.5,https://stackoverflow.com/questions/624950/how-can-i-compile-java-code-in-windows-without-installing-the-whole-jdk,How can I compile Java code in Windows without installing the whole JDK?,,,,,
66,"['java', 'image-processing', 'javax.imageio']","{'account_id': 20160, 'reputation': 3914, 'user_id': 47883, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/f995126f75088cac3803b91febd711fb?s=256&d=identicon&r=PG', 'display_name': 'lbrandao', 'link': 'https://stackoverflow.com/users/47883/lbrandao'}",True,73648,649201.0,3,51,1629301679,1237174974,1629301679.0,649186,CC BY-SA 4.0,https://stackoverflow.com/questions/649186/how-to-get-an-inputstream-from-a-bufferedimage,How to get an InputStream from a BufferedImage?,,,,,
67,"['java', 'serialization', 'caching', 'protocol-buffers']","{'account_id': 9867, 'reputation': 606857, 'user_id': 18393, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/2f364c2e36b52bc80296cbf23da8b231?s=256&d=identicon&r=PG', 'display_name': 'cletus', 'link': 'https://stackoverflow.com/users/18393/cletus'}",True,71357,647795.0,8,55,1628753129,1237122014,,647779,CC BY-SA 2.5,https://stackoverflow.com/questions/647779/high-performance-serialization-java-vs-google-protocol-buffers-vs,High performance serialization: Java vs Google Protocol Buffers vs ...?,1466585307.0,,,,
68,"['java', 'performance', 'hibernate']","{'account_id': 16987, 'reputation': 6220, 'user_id': 37575, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/64afebb884d0f21f860076f4b8a92f50?s=256&d=identicon&r=PG', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/37575/sam'}",True,2918,609430.0,2,11,1626776227,1236145254,,609351,CC BY-SA 2.5,https://stackoverflow.com/questions/609351/in-hibernate-statistics-whats-the-difference-between-load-and-fetch,In hibernate statistics whats the difference between load and fetch,,,,,
69,"['java', 'timing']","{'account_id': 16316, 'reputation': 158055, 'user_id': 35364, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/f11512869fe2f8d87a2f2b687b76686c?s=256&d=identicon&r=PG', 'display_name': 'hasen', 'link': 'https://stackoverflow.com/users/35364/hasen'}",True,17782,652396.0,5,14,1626292498,1237242517,1611411176.0,652389,CC BY-SA 4.0,https://stackoverflow.com/questions/652389/java-equivalent-of-setinterval-in-javascript,Java equivalent of setInterval in javascript,,,,,
70,"['java', 'command-line', 'netbeans']","{'user_type': 'does_not_exist', 'display_name': 'charisse'}",True,100439,,9,15,1625377610,1236615328,1481648464.0,626940,CC BY-SA 3.0,https://stackoverflow.com/questions/626940/how-to-run-a-netbeans-project-in-command-prompt,How to run a NetBeans project in command prompt?,,,,,
71,"['java', 'resources', 'classloader']","{'account_id': 23444, 'reputation': 1475, 'user_id': 58781, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QF8k4.gif?s=256&g=1', 'display_name': 'Mantrum', 'link': 'https://stackoverflow.com/users/58781/mantrum'}",True,190719,676419.0,6,129,1625149548,1237866198,1625149548.0,676097,CC BY-SA 4.0,https://stackoverflow.com/questions/676097/java-resource-as-file,Java resource as File,,,,,
72,"['java', 'heap-memory', 'strict', 'sizing']","{'account_id': 26831, 'reputation': 133, 'user_id': 70165, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf93377309f91544c72277484ed4784e?s=256&d=identicon&r=PG', 'display_name': 'peng', 'link': 'https://stackoverflow.com/users/70165/peng'}",True,3056,,5,1,1623619619,1236728417,1623619619.0,632716,CC BY-SA 4.0,https://stackoverflow.com/questions/632716/how-to-fix-the-size-of-a-java-heap,How to fix the size of a Java heap,,,,,
73,"['java', 'eclipse', 'openvms', 'vms']","{'user_type': 'does_not_exist', 'display_name': 'G-Lam'}",True,2565,,10,6,1623331102,1238074798,1493173316.0,685836,CC BY-SA 3.0,https://stackoverflow.com/questions/685836/java-on-openvms,Java on OpenVMS?,,,,,
74,"['java', 'file', 'io']","{'account_id': 6363, 'reputation': 14807, 'user_id': 10675, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/60ec02712bff98ec228a2faf7a97c579?s=256&d=identicon&r=PG', 'display_name': 'Jake', 'link': 'https://stackoverflow.com/users/10675/jake'}",True,103395,686250.0,9,68,1622718969,1238080652,1383595990.0,686231,CC BY-SA 3.0,https://stackoverflow.com/questions/686231/quickly-read-the-last-line-of-a-text-file,Quickly read the last line of a text file?,,,,,
75,"['java', 'string']","{'account_id': 10972, 'reputation': 3608, 'user_id': 20962, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/045605bea15f3745e8aa97de3b238b94?s=256&d=identicon&r=PG', 'display_name': 'Nicolai', 'link': 'https://stackoverflow.com/users/20962/nicolai'}",True,91939,38830908.0,11,41,1622661950,1237903686,1395433080.0,677561,CC BY-SA 3.0,https://stackoverflow.com/questions/677561/is-there-an-existing-library-method-that-checks-if-a-string-is-all-upper-case-or,Is there an existing library method that checks if a String is all upper case or lower case in Java?,,,,,
76,"['java', 'spring']","{'account_id': 700, 'reputation': 16683, 'user_id': 917, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/305b35de31b6f9e1ad1fce2e8f015705?s=256&d=identicon&r=PG', 'display_name': 'Mauli', 'link': 'https://stackoverflow.com/users/917/mauli'}",True,48826,688346.0,8,61,1622106773,1238086245,1622106773.0,686635,CC BY-SA 4.0,https://stackoverflow.com/questions/686635/is-it-possible-to-have-multiple-propertyplaceholderconfigurer-in-my-applicationc,Is it possible to have multiple PropertyPlaceHolderConfigurer in my applicationContext?,,,,,
77,"['java', 'date', 'time', 'formatting']","{'account_id': 28682, 'reputation': 46809, 'user_id': 76835, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/67e30611a423f3bf36c1fc65fd392bfb?s=256&d=identicon&r=PG', 'display_name': 'Jeremy Logan', 'link': 'https://stackoverflow.com/users/76835/jeremy-logan'}",True,76034,2796052.0,18,44,1619815264,1236798669,1241590587.0,635935,CC BY-SA 2.5,https://stackoverflow.com/questions/635935/how-can-i-calculate-a-time-span-in-java-and-format-the-output,How can I calculate a time span in Java and format the output?,,,,,
78,"['java', 'hibernate']","{'account_id': 1582, 'reputation': 106779, 'user_id': 2119, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/2c56a82b6d13e243848a55fedca24b71?s=256&d=identicon&r=PG', 'display_name': 'Can Berk G&#252;der', 'link': 'https://stackoverflow.com/users/2119/can-berk-g%c3%bcder'}",True,49413,,9,39,1616686143,1236775354,1236782401.0,634342,CC BY-SA 2.5,https://stackoverflow.com/questions/634342/get-the-table-name-from-the-model-in-hibernate,Get the table name from the model in Hibernate,,,,,
79,"['java', 'junit', 'pojo']","{'account_id': 7704, 'reputation': 3214, 'user_id': 1459442, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/2936cec6a3ee0181288681332dd60c3f?s=256&d=identicon&r=PG', 'display_name': 'Ryan Thames', 'link': 'https://stackoverflow.com/users/1459442/ryan-thames'}",True,70170,674507.0,17,40,1616621194,1237829505,1495542364.0,674408,CC BY-SA 3.0,https://stackoverflow.com/questions/674408/junit-tests-for-pojos,JUnit tests for POJOs,,,,,
80,"['java', 'batch-file', 'runtime.exec']","{'account_id': 17059, 'reputation': 13361, 'user_id': 37804, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/d4b4d6522f543fb08e62810f5421f01c?s=256&d=identicon&r=PG', 'display_name': 'Amara', 'link': 'https://stackoverflow.com/users/37804/amara'}",True,320972,616014.0,12,117,1616606502,1236277465,1502146093.0,615948,CC BY-SA 3.0,https://stackoverflow.com/questions/615948/how-do-i-run-a-batch-file-from-my-java-application,How do I run a batch file from my Java Application?,,,,,
81,"['java', 'pretty-print']","{'account_id': 21085, 'reputation': 11559, 'user_id': 50979, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3626e2b25807cd1fcb622b18c04cd5e2?s=256&d=identicon&r=PG', 'display_name': '13ren', 'link': 'https://stackoverflow.com/users/50979/13ren'}",True,112970,669165.0,30,108,1616598910,1237622789,1573330514.0,668952,CC BY-SA 4.0,https://stackoverflow.com/questions/668952/the-simplest-way-to-comma-delimit-a-list,The simplest way to comma-delimit a list?,1333740567.0,,,,
82,"['java', 'quartz-scheduler']","{'user_type': 'does_not_exist', 'display_name': 'Maven Lee'}",True,38429,,6,26,1616584568,1236333241,1322564820.0,618265,CC BY-SA 3.0,https://stackoverflow.com/questions/618265/quartz-scheduler-suddenly-stop-running-and-no-exception-error,Quartz Scheduler suddenly stop running and no exception error,,,,,
83,"['java', 'process', 'exec']","{'account_id': 3370, 'reputation': 6876, 'user_id': 4857, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/cxMVR.jpg?s=256&g=1', 'display_name': 'Ande Turner', 'link': 'https://stackoverflow.com/users/4857/ande-turner'}",True,73443,637176.0,9,54,1616256953,1236805563,1397476487.0,636367,CC BY-SA 3.0,https://stackoverflow.com/questions/636367/executing-a-java-application-in-a-separate-process,Executing a Java application in a separate process,1616256934.0,,,,
84,"['java', 'sockets']","{'account_id': 19430, 'reputation': 6775, 'user_id': 45581, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/eb238726ab7c37281deb582f24afe3d5?s=256&d=identicon&r=PG', 'display_name': 'Alex', 'link': 'https://stackoverflow.com/users/45581/alex'}",True,27247,699085.0,3,4,1616167179,1238446317,1616167179.0,698964,CC BY-SA 4.0,https://stackoverflow.com/questions/698964/checking-if-a-clientsocket-has-disconnected-in-java-hangs,Checking if a ClientSocket has disconnected in java hangs,,,,,
