,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,locked_date,closed_date,closed_reason,protected_date
46,"['java', 'spring', 'mongodb', 'spring-boot', 'apache-camel']","{'account_id': 13237241, 'reputation': 71, 'user_id': 9559030, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Sridhar Lanka', 'link': 'https://stackoverflow.com/users/9559030/sridhar-lanka'}",True,735,4,1,1664195061,1619681228,67312842,CC BY-SA 4.0,https://stackoverflow.com/questions/67312842/apache-camel-route-with-mongodb-gives-an-error-no-bean-could-be-found-in-the-reg,Apache Camel route with MongoDB gives an error No bean could be found in the registry,,,,,,
47,['java'],"{'account_id': 18436169, 'reputation': 919, 'user_id': 13429959, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/e5OgT.jpg?s=256&g=1', 'display_name': 'Fireburn', 'link': 'https://stackoverflow.com/users/13429959/fireburn'}",False,66,1,2,1664014936,1618995242,67192456,CC BY-SA 4.0,https://stackoverflow.com/questions/67192456/can-you-encode-decode-image-into-webp-in-pure-java-without-any-native-library,Can you encode/decode image into WebP in Pure Java without any native library?,,,,,,
48,"['java', 'spring', 'spring-boot', 'elasticsearch']","{'account_id': 1972832, 'reputation': 306, 'user_id': 1771344, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/4d3c5f3556cb92e49c88a1467112a91b?s=256&d=identicon&r=PG', 'display_name': 'MetaCoder', 'link': 'https://stackoverflow.com/users/1771344/metacoder'}",False,634,1,2,1663850921,1618659902,67137784,CC BY-SA 4.0,https://stackoverflow.com/questions/67137784/spring-elastic-search-howto-search-across-multiple-indexes-with-mappings-to-dif,Spring Elastic Search: Howto search across multiple indexes with mappings to different objects,,,,,,
49,"['java', 'eclipse', 'gradle', 'google-api-java-client']","{'account_id': 21425925, 'reputation': 1, 'user_id': 15783250, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/978e9421cc14f1c03f36a5ac16463ba9?s=256&d=identicon&r=PG&f=1', 'display_name': 'nbr85', 'link': 'https://stackoverflow.com/users/15783250/nbr85'}",False,373,2,0,1663814987,1619602376,67297564,CC BY-SA 4.0,https://stackoverflow.com/questions/67297564/google-api-import-cannot-be-resolved-in-java-eclipse-with-gradle-plugin,Google api import cannot be resolved in Java [eclipse with gradle Plugin],,,,,,
50,"['java', 'rest', 'swagger', 'jax-rs', 'openapi']","{'account_id': 10572653, 'reputation': 61, 'user_id': 13094884, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1451932371546530/picture?type=large', 'display_name': 'Kelvyn Cavalcante', 'link': 'https://stackoverflow.com/users/13094884/kelvyn-cavalcante'}",True,894,1,1,1663757312,1619458586,67271300,CC BY-SA 4.0,https://stackoverflow.com/questions/67271300/problems-run-swaggerui-java-jax-rs,Problems run SwaggerUI - Java (JAX-RS),,1619458985.0,,,,
51,"['java', 'oracle', 'jdbc']","{'account_id': 20619547, 'reputation': 65, 'user_id': 15136884, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fc70ba3e5105c81c011c9a50cd3b63fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'R_S_C', 'link': 'https://stackoverflow.com/users/15136884/r-s-c'}",False,405,0,0,1663691752,1617962152,67018948,CC BY-SA 4.0,https://stackoverflow.com/questions/67018948/ora-01882-timezone-region-not-found-error-not-letting-establish-connection,ORA-01882: timezone region not found error not letting establish connection,,1617962479.0,,,,
52,"['java', 'spring', 'thread-local', 'resilience4j']","{'account_id': 21057294, 'reputation': 21, 'user_id': 15476339, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-YO7Ne0PrLlU/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmcHC-DqYVE6IYNaUpRutLOQv886Q/s96-c/photo.jpg?sz=256', 'display_name': 'aryan rai', 'link': 'https://stackoverflow.com/users/15476339/aryan-rai'}",False,784,3,0,1663682056,1619528776,67283655,CC BY-SA 4.0,https://stackoverflow.com/questions/67283655/resilience4j-context-propagator-not-able-to-propagte-thread-local-values,Resilience4j context propagator not able to propagte thread local values,,,,,,
53,"['java', 'spring', 'spring-boot', 'spring-security']","{'account_id': 2043101, 'reputation': 3959, 'user_id': 1823822, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/f285ae8337ab4f02e0853a9af5a735c9?s=256&d=identicon&r=PG', 'display_name': 'Joy', 'link': 'https://stackoverflow.com/users/1823822/joy'}",False,1845,1,3,1663433950,1617789132,66983628,CC BY-SA 4.0,https://stackoverflow.com/questions/66983628/how-to-fix-java-io-invalidclassexception-org-springframework-security-core-cont,How to fix java.io.InvalidClassException: org.springframework.security.core.context.SecurityContextImpl,,,,,,
54,"['java', 'sql-server', 'azure', 'jtds', 'azure-sql-managed-instance']","{'account_id': 3008825, 'reputation': 173, 'user_id': 2552742, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/86dcd83ae665b768fbecf1a353171679?s=256&d=identicon&r=PG', 'display_name': 'user2552742', 'link': 'https://stackoverflow.com/users/2552742/user2552742'}",True,3585,2,3,1663364329,1619661556,67310070,CC BY-SA 4.0,https://stackoverflow.com/questions/67310070/is-there-anyway-to-connect-to-azure-sql-server-using-jtds-with-tls-1-2,Is there anyway to connect to Azure SQL Server using jTDS with TLS 1.2?,,1647471223.0,,,,
55,"['java', 'spring-boot', 'kubernetes', 'livenessprobe', 'crashloopbackoff']","{'account_id': 2731857, 'reputation': 63, 'user_id': 2355463, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/19233fb9b316a4bedfca61cf47ef4886?s=256&d=identicon&r=PG', 'display_name': 'Atiq', 'link': 'https://stackoverflow.com/users/2355463/atiq'}",True,590,2,1,1663323456,1617498195,66937168,CC BY-SA 4.0,https://stackoverflow.com/questions/66937168/why-pod-goes-to-crashloopbackoff-after-restarting-successfully-few-times-due-to,Why pod goes to CrashLoopBackOff after restarting successfully few times due to liveliness probe failed,,,,,,
56,"['java', 'json', 'jersey', 'deserialization']","{'account_id': 6152193, 'reputation': 157, 'user_id': 4796306, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/384ac71b76741c8e0a11302f34e0db20?s=256&d=identicon&r=PG&f=1', 'display_name': 'frisk0k', 'link': 'https://stackoverflow.com/users/4796306/frisk0k'}",True,769,1,0,1663263124,1617883216,67003575,CC BY-SA 4.0,https://stackoverflow.com/questions/67003575/get-object-from-readentity,Get object from .readEntity,67012817.0,1617884129.0,,,,
57,"['java', 'junit', 'mockito', 'powermock', 'mockstatic']","{'account_id': 8759373, 'reputation': 111, 'user_id': 6549765, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/03b7ef336757b44e29f67152600c0450?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arun Senthoor Pandian', 'link': 'https://stackoverflow.com/users/6549765/arun-senthoor-pandian'}",True,24893,5,11,1663244102,1619608456,67299161,CC BY-SA 4.0,https://stackoverflow.com/questions/67299161/mock-static-method-in-junit-5-using-mockito,Mock static method in JUnit 5 using Mockito,,1619678184.0,,,,
58,"['java', 'http', 'http2']","{'account_id': 21199149, 'reputation': 61, 'user_id': 15590135, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/860b9e398d6181fb25c77bc33f511335?s=256&d=identicon&r=PG&f=1', 'display_name': 'Balajee', 'link': 'https://stackoverflow.com/users/15590135/balajee'}",True,2893,3,6,1663161491,1617959605,67018337,CC BY-SA 4.0,https://stackoverflow.com/questions/67018337/is-there-any-way-to-handle-http-2-goaway-received-ioexception-in-httpclient-java,is there any way to handle HTTP/2 Goaway received IOException in HttpClient java?,,1618215732.0,,,,
59,"['java', 'php', 'laravel', 'docker', 'visual-studio-code']","{'account_id': 2403500, 'reputation': 2285, 'user_id': 2100636, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aueCs.jpg?s=256&g=1', 'display_name': 'amurrell', 'link': 'https://stackoverflow.com/users/2100636/amurrell'}",True,4483,3,8,1663161222,1618281252,67067987,CC BY-SA 4.0,https://stackoverflow.com/questions/67067987/how-to-use-php-cs-fixer-in-vscode-with-docker-container-for-php-and-composer,How to use php-cs-fixer in vscode with docker container for php and composer,,,,,,
60,"['java', 'unit-testing', 'mockito', 'micronaut', 'micronaut-data']","{'account_id': 6971364, 'reputation': 1, 'user_id': 5347618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/08d91b8f20ea7d484e1338558ff718aa?s=256&d=identicon&r=PG&f=1', 'display_name': 'GWFreak01', 'link': 'https://stackoverflow.com/users/5347618/gwfreak01'}",True,657,2,0,1663125833,1618993071,67191865,CC BY-SA 4.0,https://stackoverflow.com/questions/67191865/unable-to-mock-micronaut-repository-in-unit-test,Unable to mock Micronaut repository in unit test,,,,,,
61,"['java', 'android-studio', 'gradle', 'sdk', 'continuous-integration']","{'user_type': 'does_not_exist', 'display_name': 'user13404388'}",True,252,1,1,1663087335,1619714331,67321601,CC BY-SA 4.0,https://stackoverflow.com/questions/67321601/sdk-location-not-found-when-running-ci-pipeline-but-build-works-locally,sdk location not found when running CI pipeline but build works locally,67356239.0,1663087335.0,,,,
62,"['java', 'arrays', 'string']","{'account_id': 21116330, 'reputation': 1, 'user_id': 15523361, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-5vDxSoxSBLA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmRaEr0Z-2ykK1xVBHIQgxC2s_QFg/s96-c/photo.jpg?sz=256', 'display_name': 'Kek Pepe', 'link': 'https://stackoverflow.com/users/15523361/kek-pepe'}",True,209,3,-3,1663072247,1617635155,66955140,CC BY-SA 4.0,https://stackoverflow.com/questions/66955140/how-can-i-make-a-numbered-list-of-a-string-array,How can I make a numbered list of a String array?,,1663072247.0,,,,
63,"['java', 'visual-studio-code']","{'account_id': 17299607, 'reputation': 13, 'user_id': 12529550, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b5a65aef82146b484e4e0c4af1473b15?s=256&d=identicon&r=PG&f=1', 'display_name': 'ABegineer_bruh', 'link': 'https://stackoverflow.com/users/12529550/abegineer-bruh'}",True,837,2,1,1663024855,1618214537,67054650,CC BY-SA 4.0,https://stackoverflow.com/questions/67054650/cant-run-vscode-debugger-for-java,Can&#39;t run vscode debugger for Java,67067853.0,1618214622.0,,,,
64,"['java', 'eclipse', 'api', 'maven', 'servlets']","{'account_id': 21093586, 'reputation': 1, 'user_id': 15505008, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L6DM5.png?s=256&g=1', 'display_name': 'aaok', 'link': 'https://stackoverflow.com/users/15505008/aaok'}",False,1752,2,0,1662969590,1617610067,66949963,CC BY-SA 4.0,https://stackoverflow.com/questions/66949963/fail-to-maven-build-due-to-an-api-incompatibility,Fail to Maven Build due to an API incompatibility,,,,,,
65,"['java', 'maven', 'logback', 'slf4j']","{'account_id': 3928232, 'reputation': 942, 'user_id': 3247800, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/TpdKZ.jpg?s=256&g=1', 'display_name': 'beni0888', 'link': 'https://stackoverflow.com/users/3247800/beni0888'}",True,924,2,0,1662730532,1617496163,66937027,CC BY-SA 4.0,https://stackoverflow.com/questions/66937027/slf4j-and-logback-error-java-lang-noclassdeffounderror-org-slf4j-loggerfactory,Slf4j and Logback error: java.lang.NoClassDefFoundError: org/slf4j/LoggerFactory,66937184.0,,,,,
66,"['java', 'spring-webflux', 'project-reactor']","{'account_id': 3328290, 'reputation': 1236, 'user_id': 2797757, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/4db8a84f0f567cc5df66a9a480ce5b08?s=256&d=identicon&r=PG&f=1', 'display_name': 'hydradon', 'link': 'https://stackoverflow.com/users/2797757/hydradon'}",True,978,2,0,1662591079,1619563756,67291592,CC BY-SA 4.0,https://stackoverflow.com/questions/67291592/spring-webflux-handle-error-when-one-mono-is-empty-in-a-mono-zip,Spring Webflux: Handle error when one Mono is empty in a Mono.zip,,,,,,
67,"['java', 'discord', 'discord-jda']","{'account_id': 18266526, 'reputation': 43, 'user_id': 13298127, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhDfa5LahM-S6f8oTwAdrN-WKNWsVSU5uEu49tSZA=k-s256', 'display_name': 'Aritra Bag', 'link': 'https://stackoverflow.com/users/13298127/aritra-bag'}",True,998,2,3,1662461320,1617552278,66943245,CC BY-SA 4.0,https://stackoverflow.com/questions/66943245/jda-discord-bot-to-delete-all-messages-from-a-text-channel,JDA Discord bot to delete all messages from a text channel,67008753.0,,,,,
68,"['java', 'intellij-idea', 'ant', 'ivy', 'intellij-plugin']","{'account_id': 13519274, 'reputation': 773, 'user_id': 9753003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c78cad0583d3d4b3435410263eee73e8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Coffemanz', 'link': 'https://stackoverflow.com/users/9753003/coffemanz'}",True,271,1,0,1662371200,1618069027,67036184,CC BY-SA 4.0,https://stackoverflow.com/questions/67036184/ivyidea-plugin-doesnt-download-all-the-dependencies,IvyIDEA plugin doesn&#39;t download all the dependencies,67065047.0,,,,,
69,"['javascript', 'java', 'reactjs', 'spring', 'spring-boot']","{'user_type': 'does_not_exist', 'display_name': 'user14197708'}",True,2373,4,1,1662364643,1617828977,66993996,CC BY-SA 4.0,https://stackoverflow.com/questions/66993996/cors-blocked-spring-boot-and-react,CORS blocked - Spring Boot and React,,1617830717.0,,,,
70,"['java', 'spring', 'spring-boot', 'spring-mvc', 'spring-security']","{'account_id': 20075957, 'reputation': 35, 'user_id': 14860002, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-5-Pc67kaPOg/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnL7AxlWyOpWgaKfFjamsHxg4WWvA/s96-c/photo.jpg?sz=256', 'display_name': 'Deniss Zadorozhniy', 'link': 'https://stackoverflow.com/users/14860002/deniss-zadorozhniy'}",False,2115,2,0,1662263574,1619773683,67331151,CC BY-SA 4.0,https://stackoverflow.com/questions/67331151/error-creating-bean-with-name-registrationcontroller-unsatisfied-dependency-e,Error creating bean with name &#39;registrationController&#39;: Unsatisfied dependency expressed through field &#39;passwordEncoder&#39;;,,1619776397.0,,,,
71,"['java', 'image', 'fingerprint']","{'account_id': 15554506, 'reputation': 149, 'user_id': 11221329, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Pgy-EEWDVBU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfM4QsfLGmVkjwz7ujhxRFFrDPTog/mo/photo.jpg?sz=256', 'display_name': 'An Dương', 'link': 'https://stackoverflow.com/users/11221329/an-d%c6%b0%c6%a1ng'}",True,1245,1,1,1662082877,1618030537,67030939,CC BY-SA 4.0,https://stackoverflow.com/questions/67030939/how-can-i-convert-fingerprint-jpg-to-wsq-use-jmrtd-wsqencoder-encode,How can I convert fingerprint jpg to WSQ use JMRTD WSQEncoder.encode,69277348.0,1618032633.0,,,,
72,"['java', 'sql-server', 'spring-boot', 'spring-data-jpa', 'common-table-expression']","{'account_id': 20019241, 'reputation': 107, 'user_id': 14674517, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/765443e4dc174bb7623443c55f552411?s=256&d=identicon&r=PG&f=1', 'display_name': 'bee', 'link': 'https://stackoverflow.com/users/14674517/bee'}",True,2400,1,3,1661873627,1618807860,67156121,CC BY-SA 4.0,https://stackoverflow.com/questions/67156121/how-to-use-cte-expression-with-clause-in-spring-data-jpa,How to use CTE expression WITH clause in Spring Data JPA,,1661873627.0,,,,
73,"['java', 'asynchronous', 'vert.x', 'quarkus', 'mutiny']","{'account_id': 258666, 'reputation': 425, 'user_id': 3305708, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/AN4xk.jpg?s=256&g=1', 'display_name': 'Luisao', 'link': 'https://stackoverflow.com/users/3305708/luisao'}",True,2682,2,0,1661850795,1618410725,67093717,CC BY-SA 4.0,https://stackoverflow.com/questions/67093717/mutiny-how-to-group-items-to-send-request-by-blocks,Mutiny - How to group items to send request by blocks,,1661850795.0,,,,
74,"['java', 'android', 'android-studio', 'sdk']","{'account_id': 8804978, 'reputation': 77, 'user_id': 6579956, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/1a23f1ab5a97d42d2e590be3a44089d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Justas Glodenis', 'link': 'https://stackoverflow.com/users/6579956/justas-glodenis'}",True,57,1,1,1661514733,1618101051,67040447,CC BY-SA 4.0,https://stackoverflow.com/questions/67040447/android-studio-does-not-open,Android studio does not open,67040575.0,,,,,
75,"['java', 'selenium', 'testng', 'allure']","{'account_id': 1727674, 'reputation': 57, 'user_id': 1581989, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/36da3784b5736f715bbbf7d652f8a455?s=256&d=identicon&r=PG', 'display_name': 'Ceyhun Ganioglu', 'link': 'https://stackoverflow.com/users/1581989/ceyhun-ganioglu'}",False,1603,2,0,1661511406,1619372636,67256463,CC BY-SA 4.0,https://stackoverflow.com/questions/67256463/allure-reports-displays-disabled-test-cases-as-unknown-instead-of-skipped,Allure reports displays disabled test cases as Unknown instead of Skipped,,,,,,
