,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,accepted_answer_id,last_edit_date,closed_date,closed_reason,locked_date,community_owned_date
51,"['java', 'eclipse']","{'account_id': 19197, 'reputation': 24871, 'user_id': 44757, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/awhYw.jpg?s=256&g=1', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/44757/jared'}",True,38963,6,45,1650561871,1244140163,952290,CC BY-SA 2.5,https://stackoverflow.com/questions/952290/how-do-i-save-eclipse-launch-profiles-across-workspaces,How do I save Eclipse launch profiles across workspaces?,,952381.0,,,,,
52,"['java', 'duplicates', 'guava', 'multimap']","{'account_id': 14684, 'reputation': 60695, 'user_id': 30453, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/22dd0a01a087140791952d22cfd13b6c?s=256&d=identicon&r=PG', 'display_name': 'IAdapter', 'link': 'https://stackoverflow.com/users/30453/iadapter'}",True,292568,19,134,1650358578,1246358112,1062960,CC BY-SA 3.0,https://stackoverflow.com/questions/1062960/map-implementation-with-duplicate-keys,Map implementation with duplicate keys,,1063017.0,1520951721.0,,,,
53,"['java', 'zip', 'io']","{'account_id': 26792, 'reputation': 526, 'user_id': 70020, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/3c3ca8df88572ce38c7ec8f5c3f7c1c3?s=256&d=identicon&r=PG', 'display_name': 'Raymond Kroeker', 'link': 'https://stackoverflow.com/users/70020/raymond-kroeker'}",True,12856,6,21,1650330858,1246041144,1050560,CC BY-SA 2.5,https://stackoverflow.com/questions/1050560/maintain-file-permissions-when-extracting-from-a-zip-file-using-jdk-5-api,Maintain file permissions when extracting from a zip file using JDK 5 api,,41170167.0,,,,,
54,"['java', 'arrays', 'collections']","{'user_type': 'does_not_exist', 'display_name': 'unknown'}",True,714196,16,737,1649880597,1244319618,960431,,https://stackoverflow.com/questions/960431/how-can-i-convert-listinteger-to-int-in-java,How can I convert List&lt;Integer&gt; to int[] in Java?,1378236052.0,960449.0,1646829302.0,1540381860.0,Duplicate,,
55,"['java', 'windows', 'maven-2', 'netbeans', 'checkstyle']","{'account_id': 24465, 'reputation': 6490, 'user_id': 62201, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ee9ff58c6301f369694e40a735e5feba?s=256&d=identicon&r=PG', 'display_name': 'Michael Pralow', 'link': 'https://stackoverflow.com/users/62201/michael-pralow'}",True,51359,7,32,1649758612,1245082875,997021,CC BY-SA 3.0,https://stackoverflow.com/questions/997021/how-to-get-rid-of-checkstyle-message-file-does-not-end-with-a-newline,How to get rid of Checkstyle message &#39;File does not end with a newline.&#39;,,1015010.0,1331963676.0,,,,
56,"['java', 'generics', 'syntax']","{'account_id': 41487, 'reputation': 3521, 'user_id': 120623, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b52017ab79f418d089be31afad7505cf?s=256&d=identicon&r=PG', 'display_name': 'user120623', 'link': 'https://stackoverflow.com/users/120623/user120623'}",True,217294,9,352,1649693035,1244648553,976441,CC BY-SA 4.0,https://stackoverflow.com/questions/976441/why-is-extends-t-allowed-but-not-implements-t,Why is &quot;extends T&quot; allowed but not &quot;implements T&quot;?,,,1649338104.0,,,,
57,"['java', 'ssl', 'encryption']","{'account_id': 8456, 'reputation': 21980, 'user_id': 15255, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/0fd2c80dfec1692eb1868f0535d34847?s=256&d=identicon&r=PG', 'display_name': 'Zarkonnen', 'link': 'https://stackoverflow.com/users/15255/zarkonnen'}",True,54401,3,21,1649618920,1245840092,1037590,CC BY-SA 3.0,https://stackoverflow.com/questions/1037590/which-cipher-suites-to-enable-for-ssl-socket,Which Cipher Suites to enable for SSL Socket?,,1037713.0,1414904412.0,,,,
58,"['java', 'plugins', 'properties', 'jar']","{'user_type': 'does_not_exist', 'display_name': 'Flustered'}",False,603,2,0,1649410150,1244020021,943774,CC BY-SA 4.0,https://stackoverflow.com/questions/943774/package-multiple-plugins-and-their-properies-files-into-an-executable-jar,Package multiple plugins and their properies files into an executable jar,,,1649410150.0,,,,
59,"['java', 'tomcat', 'servlets', 'jsessionid']","{'account_id': 35859, 'reputation': 2838, 'user_id': 101890, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c3300c445ad1147fc8f0b2bb051735fa?s=256&d=identicon&r=PG', 'display_name': 'Roy Chan', 'link': 'https://stackoverflow.com/users/101890/roy-chan'}",True,80832,9,69,1649320871,1244405843,962729,CC BY-SA 3.0,https://stackoverflow.com/questions/962729/is-it-possible-to-disable-jsessionid-in-tomcat-servlet,Is it possible to disable jsessionid in tomcat servlet?,,962757.0,1504630223.0,,,,
60,"['java', 'class']","{'account_id': 11449, 'reputation': 45340, 'user_id': 22076, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/f764e60e95b149fd9fbfc6ddf241d872?s=256&d=identicon&r=PG', 'display_name': 'yesraaj', 'link': 'https://stackoverflow.com/users/22076/yesraaj'}",True,180742,18,122,1649090336,1244526221,968347,CC BY-SA 3.0,https://stackoverflow.com/questions/968347/can-a-java-file-have-more-than-one-class,Can a java file have more than one class?,1576416872.0,968360.0,1452658590.0,,,,
61,"['java', 'memory-mapping']","{'account_id': 21138, 'reputation': 27267, 'user_id': 51167, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/144ac0e81f73797307e5179df6ecd1f4?s=256&d=identicon&r=PG', 'display_name': 'vy32', 'link': 'https://stackoverflow.com/users/51167/vy32'}",True,25722,4,8,1648905981,1245558443,1023200,CC BY-SA 4.0,https://stackoverflow.com/questions/1023200/memory-mapped-files-in-java,Memory-mapped files in Java,,1133799.0,1648905981.0,,,,
62,"['java', 'arraylist']","{'user_type': 'does_not_exist', 'display_name': 'Meg'}",True,14149,10,6,1648669512,1243963144,940766,CC BY-SA 3.0,https://stackoverflow.com/questions/940766/arraylist-of-integers-to-one-int,ArrayList of Integers to one int?,,,1350749333.0,,,,
63,"['java', 'keyboard-shortcuts', 'intellij-idea']","{'account_id': 6636, 'reputation': 216514, 'user_id': 11236, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/40656706454dcbdbcec125b85b01f1e4?s=256&d=identicon&r=PG', 'display_name': 'ripper234', 'link': 'https://stackoverflow.com/users/11236/ripper234'}",True,8430,6,13,1648545027,1244058534,946795,CC BY-SA 3.0,https://stackoverflow.com/questions/946795/ctrl-tab-in-intellij-idea,Ctrl-tab in IntelliJ IDEA,,946982.0,1315487703.0,,,,
64,"['java', 'iterator', 'infinite']","{'account_id': 26267, 'reputation': 18079, 'user_id': 68172, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/Tt3am.jpg?s=256&g=1', 'display_name': 'Bobby', 'link': 'https://stackoverflow.com/users/68172/bobby'}",True,10967,9,13,1647277228,1245392986,1016605,CC BY-SA 2.5,https://stackoverflow.com/questions/1016605/how-can-i-make-an-iterator-that-never-ends,How can I make an iterator that never ends?,,1016650.0,,,,,
65,"['java', 'swing', 'jtable']","{'account_id': 3923, 'reputation': 1205, 'user_id': 5751, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/e8be504af15d779610d72b554c97544a?s=256&d=identicon&r=PG', 'display_name': 'Arvodan', 'link': 'https://stackoverflow.com/users/5751/arvodan'}",True,55759,8,33,1647205721,1244469219,965023,CC BY-SA 3.0,https://stackoverflow.com/questions/965023/how-to-wrap-lines-in-a-jtable-cell,How to wrap lines in a jtable cell?,,965049.0,1404283194.0,,,,
66,"['java', 'intellij-idea']","{'account_id': 23344, 'reputation': 48059, 'user_id': 58394, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/4efba28ff0df4f5c3e8819a1ccbf9f1f?s=256&d=identicon&r=PG', 'display_name': 'knorv', 'link': 'https://stackoverflow.com/users/58394/knorv'}",True,1228750,12,885,1646737875,1246057115,1051640,CC BY-SA 3.0,https://stackoverflow.com/questions/1051640/correct-way-to-add-external-jars-lib-jar-to-an-intellij-idea-project,Correct way to add external jars (lib/*.jar) to an IntelliJ IDEA project,1528047681.0,1051705.0,1451315020.0,,,,
67,"['java', 'windows', 'command-line']","{'account_id': 42202, 'reputation': 753, 'user_id': 122882, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d2954af8c9e45b5b2cc2b7535fd9c2ef?s=256&d=identicon&r=PG', 'display_name': 'evaldaz', 'link': 'https://stackoverflow.com/users/122882/evaldaz'}",True,21246,5,9,1646505568,1245031357,994273,CC BY-SA 2.5,https://stackoverflow.com/questions/994273/how-to-change-command-prompt-console-window-title-from-command-line-java-app,How to change command prompt (console) window title from command line Java app?,,994293.0,,,,,
68,"['java', 'optional-parameters']","{'account_id': 8977, 'reputation': 18305, 'user_id': 16404, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/uKOI9.jpg?s=256&g=1', 'display_name': 'Mike Pone', 'link': 'https://stackoverflow.com/users/16404/mike-pone'}",True,1307643,17,971,1645921854,1244477549,965690,CC BY-SA 4.0,https://stackoverflow.com/questions/965690/how-do-i-use-optional-parameters-in-java,How do I use optional parameters in Java?,1582213687.0,12994104.0,1645921854.0,,,,
69,"['java', 'swing', 'combobox']","{'account_id': 11983, 'reputation': 69935, 'user_id': 23368, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/2ace1b52352e1260c6a42df36e36f356?s=256&d=identicon&r=PG', 'display_name': 'Daniel Rikowski', 'link': 'https://stackoverflow.com/users/23368/daniel-rikowski'}",True,34513,7,32,1645206909,1244210401,956003,CC BY-SA 2.5,https://stackoverflow.com/questions/956003/how-can-i-change-the-width-of-a-jcombobox-dropdown-list,How can I change the width of a JComboBox dropdown list?,,956078.0,1244210798.0,,,,
70,"['java', 'maven-2', 'plugins', 'command']","{'account_id': 13696, 'reputation': 17217, 'user_id': 27657, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/7b718f1f997edffed8e17f7875dea15f?s=256&d=identicon&r=PG', 'display_name': 'javamonkey79', 'link': 'https://stackoverflow.com/users/27657/javamonkey79'}",True,87896,6,75,1644587531,1244591820,973081,CC BY-SA 3.0,https://stackoverflow.com/questions/973081/maven-update-dependencies-in-pom,Maven update dependencies in POM,,974787.0,1364896558.0,,,,
71,"['java', 'jar']","{'account_id': 1574, 'reputation': 21537, 'user_id': 2109, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/efb96383652fd8d26517086d4dbb9703?s=256&d=identicon&r=PG', 'display_name': 'Owen', 'link': 'https://stackoverflow.com/users/2109/owen'}",True,37172,5,7,1644472514,1244034087,944610,CC BY-SA 3.0,https://stackoverflow.com/questions/944610/how-do-i-access-a-config-file-inside-the-jar,How do I access a config file inside the jar?,,944615.0,1495540817.0,,,,
72,"['java', 'eclipse', 'exception', 'maven-2']","{'account_id': 13581, 'reputation': 16241, 'user_id': 27404, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/8c61ef171a820b15a1082c762599a7d4?s=256&d=identicon&r=PG', 'display_name': 'swalkner', 'link': 'https://stackoverflow.com/users/27404/swalkner'}",True,386776,42,101,1644221254,1246114877,1052978,CC BY-SA 3.0,https://stackoverflow.com/questions/1052978/eclipse-java-lang-classnotfoundexception,Eclipse - java.lang.ClassNotFoundException,,1062435.0,1365442108.0,,,,
73,"['java', 'arrays', 'sorting', 'class-library']","{'account_id': 12610, 'reputation': 4683, 'user_id': 24937, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/322909928165a193e16c12fd6cfad8ce?s=256&d=identicon&r=PG', 'display_name': 'edgar.holleis', 'link': 'https://stackoverflow.com/users/24937/edgar-holleis'}",True,52410,15,41,1643523572,1244135060,951848,CC BY-SA 4.0,https://stackoverflow.com/questions/951848/java-array-sort-quick-way-to-get-a-sorted-list-of-indices-of-an-array,Java Array sort: Quick way to get a sorted list of indices of an array,,1040503.0,1543157667.0,,,,
74,"['java', 'jdbc', 'connection', 'resultset']","{'account_id': 40389, 'reputation': 32200, 'user_id': 117039, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/fc53338765e135c4472e8161c3634cfb?s=256&d=identicon&r=PG', 'display_name': '5YrsLaterDBA', 'link': 'https://stackoverflow.com/users/117039/5yrslaterdba'}",True,16936,2,35,1642435026,1245860551,1039419,CC BY-SA 4.0,https://stackoverflow.com/questions/1039419/when-to-close-connection-statement-preparedstatement-and-resultset-in-jdbc,"When to close Connection, Statement, PreparedStatement and ResultSet in JDBC",,,1642435026.0,,,,
75,"['java', 'generics', 'static-methods']","{'account_id': 3365, 'reputation': 13404, 'user_id': 4850, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/GOfnj.jpg?s=256&g=1', 'display_name': 'Andr&#233; Chalella', 'link': 'https://stackoverflow.com/users/4850/andr%c3%a9-chalella'}",True,196565,12,216,1639696536,1243884934,936377,CC BY-SA 4.0,https://stackoverflow.com/questions/936377/static-method-in-a-generic-class,Static method in a generic class?,,936951.0,1585938659.0,,,,
76,"['java', 'comments', 'javadoc', 'setter', 'getter']","{'account_id': 15772, 'reputation': 7684, 'user_id': 33689, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/ceb09c840b0bb7c0a70d722d1c712e89?s=256&d=identicon&r=PG', 'display_name': 'ThaDon', 'link': 'https://stackoverflow.com/users/33689/thadon'}",True,81783,14,139,1639316751,1245698812,1028967,CC BY-SA 3.0,https://stackoverflow.com/questions/1028967/simple-getter-setter-comments,Simple Getter/Setter comments,,1028993.0,1377309303.0,,,,
77,"['java', 'hibernate', 'intellij-idea', 'mapping']","{'account_id': 35487, 'reputation': 62956, 'user_id': 100516, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/eBhfq.jpg?s=256&g=1', 'display_name': 'Roman', 'link': 'https://stackoverflow.com/users/100516/roman'}",True,39826,6,13,1639305511,1244559539,970573,CC BY-SA 3.0,https://stackoverflow.com/questions/970573/hibernate-error-cannot-resolve-table,Hibernate error: cannot resolve table,,2808052.0,1474822277.0,,,,
78,"['java', 'ide', 'netbeans', 'formatting']","{'account_id': 19488, 'reputation': 19731, 'user_id': 45730, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/96869aed4de4cb65c3690b66c783dad0?s=256&d=identicon&r=PG', 'display_name': 'Kapsh', 'link': 'https://stackoverflow.com/users/45730/kapsh'}",True,73789,10,84,1638945538,1244219902,956900,CC BY-SA 3.0,https://stackoverflow.com/questions/956900/code-cleanup-in-netbeans,Code cleanup in netbeans,,,1325418846.0,,,,
79,"['java', 'heap-memory']","{'account_id': 876735, 'reputation': 666, 'user_id': 96698, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/5c03619e761fb77ddad48ec01d200f0f?s=256&d=identicon&r=PG', 'display_name': 'D-Bug', 'link': 'https://stackoverflow.com/users/96698/d-bug'}",True,12656,1,21,1638571966,1244992204,992991,CC BY-SA 4.0,https://stackoverflow.com/questions/992991/read-maximum-heap-space-at-runtime,Read maximum heap space at runtime,,992994.0,1638571966.0,,,,
80,"['java', 'class', 'static', 'inner-classes']","{'account_id': 27644, 'reputation': 8250, 'user_id': 73148, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a422796b41dd348def68fbd6b8edb5c4?s=256&d=identicon&r=PG', 'display_name': 'Rahul Garg', 'link': 'https://stackoverflow.com/users/73148/rahul-garg'}",True,75063,15,149,1638377259,1244634725,975134,CC BY-SA 4.0,https://stackoverflow.com/questions/975134/why-cant-we-have-static-method-in-a-non-static-inner-class-pre-java-16,Why can&#39;t we have static method in a (non-static) inner class (pre-Java 16)?,1609254044.0,975173.0,1638376395.0,,,,
81,"['java', 'hibernate', 'jpa', 'annotations', 'hsqldb']","{'account_id': 15834, 'reputation': 12944, 'user_id': 33863, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://i.stack.imgur.com/4UiL6.jpg?s=256&g=1', 'display_name': 'mainstringargs', 'link': 'https://stackoverflow.com/users/33863/mainstringargs'}",True,11617,4,7,1637562143,1245246761,1007176,CC BY-SA 2.5,https://stackoverflow.com/questions/1007176/using-different-hibernate-user-types-in-different-situations,Using Different Hibernate User Types in Different Situations,,24522790.0,1290347884.0,,,,
82,"['java', 'runtime', 'stack-trace', 'classloader', 'program-entry-point']","{'account_id': 36364, 'reputation': 6987, 'user_id': 103690, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/7e86f7e41168df55b65e30cdda423e10?s=256&d=identicon&r=PG', 'display_name': 'Erik R.', 'link': 'https://stackoverflow.com/users/103690/erik-r'}",True,19429,10,23,1636915794,1243953464,939932,CC BY-SA 2.5,https://stackoverflow.com/questions/939932/how-to-determine-main-class-at-runtime-in-threaded-java-application,How to determine main class at runtime in threaded java application?,,940035.0,,,,,
