,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,accepted_answer_id,protected_date
47,"['java', 'google-app-engine', 'jetty', 'java.util.logging', 'google-cloud-logging']","{'account_id': 1809469, 'reputation': 454, 'user_id': 1645837, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2feb4451738005fead8d8660f7dd46cb?s=256&d=identicon&r=PG', 'display_name': 'montss', 'link': 'https://stackoverflow.com/users/1645837/montss'}",True,382,2,0,1664194260,1629893080,68922594,CC BY-SA 4.0,https://stackoverflow.com/questions/68922594/use-logging-properties-with-standard-appengine-java-11,Use logging.properties with standard Appengine Java 11,1629893508.0,,,,
48,"['java', 'flutter', 'dart', 'widget']","{'account_id': 22611622, 'reputation': 19, 'user_id': 16791689, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhBGnItal_Qt4gCUiA2aNUcs-jkbyJx-kjd24Jt=k-s256', 'display_name': 'Coding-Jutsu', 'link': 'https://stackoverflow.com/users/16791689/coding-jutsu'}",True,101,2,1,1664114300,1630374257,68991966,CC BY-SA 4.0,https://stackoverflow.com/questions/68991966/how-can-i-resolve-lateinitializationerror-field-usermap-has-not-been-initial,How can I resolve &quot;LateInitializationError: Field &#39;userMap&#39; has not been initialized.&quot;,,,,68993612.0,
49,"['java', 'dynamic-programming']","{'account_id': 14153116, 'reputation': 2604, 'user_id': 10224590, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3mw1K.jpg?s=256&g=1', 'display_name': 'Pranav Choudhary', 'link': 'https://stackoverflow.com/users/10224590/pranav-choudhary'}",True,4848,5,1,1664018602,1628356321,68694587,CC BY-SA 4.0,https://stackoverflow.com/questions/68694587/what-is-the-maximum-possible-number-of-monsters-you-can-defeat,what is the maximum possible number of monsters you can defeat?,,,,68694737.0,
50,"['java', 'rust', 'java-native-interface', 'bazel']","{'account_id': 3331314, 'reputation': 127, 'user_id': 2800211, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dc9f3e76decdf57436bd009811406850?s=256&d=identicon&r=PG&f=1', 'display_name': 'Billbucket', 'link': 'https://stackoverflow.com/users/2800211/billbucket'}",False,219,1,2,1663946426,1629740542,68896878,CC BY-SA 4.0,https://stackoverflow.com/questions/68896878/how-to-make-rust-jni-bindings-with-bazel,How to make Rust JNI bindings with Bazel,1629801423.0,,,,
51,"['java', 'selenium-webdriver', 'selenium-edgedriver', 'selenium4']","{'account_id': 15279467, 'reputation': 83, 'user_id': 11771192, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f68e3ffa96cabf8d17c5175282d0868?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dave H', 'link': 'https://stackoverflow.com/users/11771192/dave-h'}",True,1416,1,1,1663944792,1629818229,68909898,CC BY-SA 4.0,https://stackoverflow.com/questions/68909898/turn-off-browser-logging-from-webdrivers-in-selenium-4,Turn off browser logging from webdrivers in Selenium 4,,,,68926610.0,
52,"['java', 'c#', 'clr']","{'account_id': 15082461, 'reputation': 51, 'user_id': 10884717, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-NdbcpNhyhVg/AAAAAAAAAAI/AAAAAAAAAAA/AKxrwcZMbA0fDBxCxU3OGdbQ1aoFoXCIGg/mo/photo.jpg?sz=256', 'display_name': 'qouteall', 'link': 'https://stackoverflow.com/users/10884717/qouteall'}",False,402,1,5,1663709268,1630151735,68964120,CC BY-SA 4.0,https://stackoverflow.com/questions/68964120/whats-the-quivalent-of-java-maps-computeifabsent-in-c-dictionary,What&#39;s the quivalent of Java Map&#39;s &quot;computeIfAbsent&quot; in C# Dictionary?,,,,,
53,"['java', 'macos', 'android-studio', 'gradle', 'gradlew']","{'account_id': 1211489, 'reputation': 18715, 'user_id': 1179925, 'user_type': 'registered', 'accept_rate': 47, 'profile_image': 'https://www.gravatar.com/avatar/5403975c3b25b9407b19a26b65d1ce72?s=256&d=identicon&r=PG', 'display_name': 'mrgloom', 'link': 'https://stackoverflow.com/users/1179925/mrgloom'}",True,5235,2,14,1663688563,1628505755,68710716,CC BY-SA 4.0,https://stackoverflow.com/questions/68710716/gradlew-the-operation-couldn-t-be-completed-unable-to-locate-a-java-runtime,./gradlew The operation couldn’t be completed. Unable to locate a Java Runtime,,,,68710927.0,
54,"['java', 'spring', 'spring-boot', 'spring-security', 'spring-webflux']","{'account_id': 11308336, 'reputation': 10148, 'user_id': 8292178, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/94da5e9b3cf976012f38641f9844d03a?s=256&d=identicon&r=PG&f=1', 'display_name': 'mahan', 'link': 'https://stackoverflow.com/users/8292178/mahan'}",True,1627,2,-1,1663583051,1628523253,68714762,CC BY-SA 4.0,https://stackoverflow.com/questions/68714762/error-when-using-enablewebfluxsecurity-in-spring-boot,Error when using @EnableWebFluxSecurity in spring-boot,1628523715.0,,,,
55,"['java', 'spring', 'oracle', 'spring-boot']","{'account_id': 9697932, 'reputation': 1182, 'user_id': 7193786, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/VSW46.jpg?s=256&g=1', 'display_name': 'Sahbaz', 'link': 'https://stackoverflow.com/users/7193786/sahbaz'}",False,642,0,2,1662998304,1629821539,68910711,CC BY-SA 4.0,https://stackoverflow.com/questions/68910711/failed-to-obtain-jdbc-connection-object-does-not-wrap-anything-with-requested-in,Failed to obtain JDBC Connection Object does not wrap anything with requested interface when starting spring boot app,1629825750.0,,,,
56,"['java', 'xlsx', 'birt']","{'account_id': 22565421, 'reputation': 11, 'user_id': 16752513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/83c9fa2d78052ed6a1ac4f8df9139348?s=256&d=identicon&r=PG&f=1', 'display_name': 'Igor Davan&#231;o', 'link': 'https://stackoverflow.com/users/16752513/igor-davan%c3%a7o'}",False,179,1,1,1662715319,1630080253,68956416,CC BY-SA 4.0,https://stackoverflow.com/questions/68956416/auto-download-birt-report-in-xlsx,Auto download birt report in xlsx,,,,,
57,"['java', 'thymeleaf', 'freemarker']","{'account_id': 22354387, 'reputation': 13, 'user_id': 16571923, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e40c716c52ae17e56bd9fb778ed8714e?s=256&d=identicon&r=PG&f=1', 'display_name': 'bindCake', 'link': 'https://stackoverflow.com/users/16571923/bindcake'}",False,468,1,0,1662665995,1627968200,68630752,CC BY-SA 4.0,https://stackoverflow.com/questions/68630752/freemarker-is-not-displaying-images-on-mail-templates,Freemarker is not displaying images on mail templates,,,,,
58,"['java', 'switch-statement', 'case']","{'account_id': 14725769, 'reputation': 65, 'user_id': 10634797, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ba3a4a1e49ec9cd6aaf978e1e8b8331?s=256&d=identicon&r=PG&f=1', 'display_name': 'M. Ruiz', 'link': 'https://stackoverflow.com/users/10634797/m-ruiz'}",True,110,1,0,1662470177,1627797111,68607845,CC BY-SA 4.0,https://stackoverflow.com/questions/68607845/is-there-a-way-to-have-an-option-that-can-run-all-previous-cases-in-a-switch-sta,Is there a way to have an option that can run all previous cases in a switch statement?,1662470177.0,,,68608030.0,
59,"['java', 'spring', 'spring-data-jpa', 'mapstruct']","{'account_id': 22184457, 'reputation': 1, 'user_id': 16427613, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c3dde208c188d1ada15f8e5fc28dece?s=256&d=identicon&r=PG&f=1', 'display_name': 'lmg', 'link': 'https://stackoverflow.com/users/16427613/lmg'}",False,796,1,0,1662446462,1628045615,68644824,CC BY-SA 4.0,https://stackoverflow.com/questions/68644824/mapstruct-controlling-mapping-result-for-null-arguments,Mapstruct - Controlling mapping result for &#39;null&#39; arguments,1662446462.0,,,,
60,"['java', 'spring-boot', 'logging', 'logback', 'slf4j']","{'account_id': 7193224, 'reputation': 574, 'user_id': 5492826, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://i.stack.imgur.com/xo9TH.jpg?s=256&g=1', 'display_name': 'emrekgn', 'link': 'https://stackoverflow.com/users/5492826/emrekgn'}",True,990,2,1,1662392139,1628067808,68648409,CC BY-SA 4.0,https://stackoverflow.com/questions/68648409/logback-how-to-write-custom-exception-converter-to-collapse-stack-trace-into-o,Logback - How to write custom exception converter to collapse stack trace into one line,,,,68832699.0,
61,"['java', 'android', 'kotlin', 'huawei-mobile-services', 'huawei-developers']","{'account_id': 22548344, 'reputation': 13, 'user_id': 16737854, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/23c947ec4684b9c43048ffbf0487d2a2?s=256&d=identicon&r=PG&f=1', 'display_name': 'kyouuu', 'link': 'https://stackoverflow.com/users/16737854/kyouuu'}",False,8788,1,1,1662195915,1629880121,68919411,CC BY-SA 4.0,https://stackoverflow.com/questions/68919411/av-pipeline-kit-demo-not-working-whats-the-problem,"AV Pipeline Kit Demo not working, what&#39;s the problem?",1629880239.0,,,,
62,"['java', 'spring', 'spring-boot', 'spring-async']","{'account_id': 1229539, 'reputation': 77162, 'user_id': 1194415, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/d3dZP.png?s=256&g=1', 'display_name': 'membersound', 'link': 'https://stackoverflow.com/users/1194415/membersound'}",False,369,2,3,1662133690,1628580538,68722635,CC BY-SA 4.0,https://stackoverflow.com/questions/68722635/how-to-test-for-exception-in-async-method,How to test for Exception in @Async method?,1628583100.0,,,,
63,"['java', 'maven', 'build']","{'account_id': 19014972, 'reputation': 95, 'user_id': 13880148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3c1a27da3497cc2b9586a4e1111119ce?s=256&d=identicon&r=PG&f=1', 'display_name': 'the_novice', 'link': 'https://stackoverflow.com/users/13880148/the-novice'}",True,672,2,0,1662067645,1628722814,68749814,CC BY-SA 4.0,https://stackoverflow.com/questions/68749814/how-to-access-maven-multi-module-parent-java-classes,How to access maven multi-module parent java classes?,,,,68749979.0,
64,"['java', 'android', 'android-studio']","{'account_id': 20834223, 'reputation': 223, 'user_id': 15302788, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gib8SWjY4ZNB1KLoEz5G3ILixTfZjmacbbW8wQw=k-s256', 'display_name': 'TLP Masih', 'link': 'https://stackoverflow.com/users/15302788/tlp-masih'}",False,356,2,2,1661927820,1629130444,68806116,CC BY-SA 4.0,https://stackoverflow.com/questions/68806116/android-studio-could-not-find-legacy-support-core-utils-1-0-0-jar,Android Studio: Could not find legacy-support-core-utils-1.0.0.jar,,,,,
65,"['java', 'email', 'gmail-api', 'mime-message']","{'account_id': 9122467, 'reputation': 65, 'user_id': 6787451, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://graph.facebook.com/1290596844306657/picture?type=large', 'display_name': 'Ambikeya Singh Sangwan', 'link': 'https://stackoverflow.com/users/6787451/ambikeya-singh-sangwan'}",True,332,1,0,1661851437,1628200341,68673883,CC BY-SA 4.0,https://stackoverflow.com/questions/68673883/why-is-gmail-api-returning-null-when-i-try-to-get-the-raw-mail,Why is Gmail API returning null when I try to get the raw mail?,1661851437.0,,,,
66,"['java', 'spring', 'spring-boot', 'mocking', 'integration-testing']","{'account_id': 12538774, 'reputation': 87, 'user_id': 9124525, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e73e8fee9632325c9ac54507852089b0?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nick G.', 'link': 'https://stackoverflow.com/users/9124525/nick-g'}",True,1682,1,4,1661706530,1629988631,68940583,CC BY-SA 4.0,https://stackoverflow.com/questions/68940583/spring-boot-integration-testing-mocking-service-before-application-context-st,Spring Boot Integration Testing - Mocking @Service before Application Context Starts?,1630064997.0,,,,
67,"['java', 'amazon-sns']","{'account_id': 22499005, 'reputation': 43, 'user_id': 16695583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c5289028c2a8280905bc1388a3697b43?s=256&d=identicon&r=PG&f=1', 'display_name': 'yshin', 'link': 'https://stackoverflow.com/users/16695583/yshin'}",True,547,2,4,1661513154,1629280545,68830214,CC BY-SA 4.0,https://stackoverflow.com/questions/68830214/sns-verification-using-the-aws-sdk-for-java-version-2,"SNS verification using the AWS SDK for Java, version 2",1629281429.0,,,68844767.0,
68,"['java', 'split', 'velocity', 'vte']","{'account_id': 1066822, 'reputation': 895, 'user_id': 1067156, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://i.stack.imgur.com/qkPmc.jpg?s=256&g=1', 'display_name': 'MaxRocket', 'link': 'https://stackoverflow.com/users/1067156/maxrocket'}",False,82,1,0,1661475525,1629394477,68852326,CC BY-SA 4.0,https://stackoverflow.com/questions/68852326/velocity-split-and-array-display-concatenate-syntax,"Velocity split() and array display, concatenate syntax",1629442767.0,,,,
69,"['java', 'apache-kafka', 'kafka-consumer-api', 'spring-kafka', 'kafka-producer-api']","{'account_id': 18871934, 'reputation': 25, 'user_id': 13766291, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgR7LYxYoeB4FpiUc_bc8kHJA0ABjLqgdsfW4Qmlg=k-s256', 'display_name': 'James Bond', 'link': 'https://stackoverflow.com/users/13766291/james-bond'}",True,3335,2,0,1661175556,1628820273,68765978,CC BY-SA 4.0,https://stackoverflow.com/questions/68765978/how-to-implement-retries-on-spring-kafka-producer,How to implement retries on spring kafka producer?,,,,,
70,"['java', 'h2']","{'account_id': 11440202, 'reputation': 1065, 'user_id': 8386079, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Foh0S74T0ZI/AAAAAAAAAAI/AAAAAAAAApw/1y8H7-61zBc/photo.jpg?sz=256', 'display_name': 'Shailesh Suryawanshi', 'link': 'https://stackoverflow.com/users/8386079/shailesh-suryawanshi'}",False,107,1,0,1661166126,1629273272,68828495,CC BY-SA 4.0,https://stackoverflow.com/questions/68828495/h2-command-line-returns-data-is-partially-truncated,h2 command line returns (data is partially truncated),1629273380.0,,,,
71,"['java', 'android', 'android-studio', 'text-to-speech', 'google-text-to-speech']","{'account_id': 19823236, 'reputation': 22, 'user_id': 14519284, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e6613bce6f40c13b566aaea40a91716a?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZeinZebib', 'link': 'https://stackoverflow.com/users/14519284/zeinzebib'}",True,1604,1,1,1661085412,1629483923,68866638,CC BY-SA 4.0,https://stackoverflow.com/questions/68866638/text-to-speech-android-studio,Text to Speech Android Studio,,,,,
72,"['java', 'chromium-embedded', 'netbeans-platform']","{'account_id': 17436819, 'reputation': 87, 'user_id': 12639646, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e3bb0e7e22c4dcd6aac3301196e5434?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daki', 'link': 'https://stackoverflow.com/users/12639646/daki'}",False,250,1,1,1661031485,1629110718,68801485,CC BY-SA 4.0,https://stackoverflow.com/questions/68801485/adding-jcef-browser-in-jpanel-within-netbeans-platform-application,Adding JCEF Browser in jPanel within Netbeans Platform Application,,,,,
73,"['java', 'xsd', 'xmlbeans', 'apache-poi-4']","{'account_id': 6477687, 'reputation': 23, 'user_id': 5015812, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de18482115d5fb5ef29eb90f44949b72?s=256&d=identicon&r=PG&f=1', 'display_name': 'Rambabu Pudi', 'link': 'https://stackoverflow.com/users/5015812/rambabu-pudi'}",False,1503,4,0,1660996082,1629703993,68888829,CC BY-SA 4.0,https://stackoverflow.com/questions/68888829/getting-java-lang-nosuchmethoderror-org-apache-xmlbeans-xmloptions-putljava,Getting :: java.lang.NoSuchMethodError: org.apache.xmlbeans.XmlOptions.put(Ljava/lang/Object;)V,1629804040.0,,,,
74,"['java', 'android', 'gradle']","{'account_id': 14871848, 'reputation': 147, 'user_id': 12816936, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ok99w.png?s=256&g=1', 'display_name': 'agega', 'link': 'https://stackoverflow.com/users/12816936/agega'}",False,1545,2,0,1660985005,1629126604,68805218,CC BY-SA 4.0,https://stackoverflow.com/questions/68805218/duplicate-classes-javax-activation-when-building-project-with-gradle,Duplicate Classes : javax.activation... when Building Project with Gradle,1629131991.0,,,,
75,"['java', 'gwt']","{'account_id': 22376916, 'reputation': 1, 'user_id': 16591048, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx5-WUy1cK8RIseSPqa1b4DSWnMlkInopf1Myui=k-s256', 'display_name': 'megh', 'link': 'https://stackoverflow.com/users/16591048/megh'}",False,40,1,0,1660825374,1628064315,68647592,CC BY-SA 4.0,https://stackoverflow.com/questions/68647592/how-to-give-more-space-in-gwt-using-nbsp-in-ui-html-file,How to give more space in gwt using &amp;nbsp in ui.html file,1628099188.0,,,,
76,"['java', 'gwt']","{'account_id': 16552256, 'reputation': 1, 'user_id': 11960214, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7829cbd54a9a8bcde46c6962051ac0c4?s=256&d=identicon&r=PG&f=1', 'display_name': 'Karthik', 'link': 'https://stackoverflow.com/users/11960214/karthik'}",True,46,1,0,1660825137,1630054012,68950549,CC BY-SA 4.0,https://stackoverflow.com/questions/68950549/how-to-display-loading-gif-on-top-of-pop-up,How to display loading gif on top of pop up?,,,,,
