,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,community_owned_date,score,locked_date,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason
51,"['java', 'networking', 'sockets', 'asynchronous']","{'account_id': 204361, 'reputation': 18938, 'user_id': 452521, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c66daedbfd582bf11e4f35c3ef95658f?s=256&d=identicon&r=PG', 'display_name': 'thr', 'link': 'https://stackoverflow.com/users/452521/thr'}",True,73801,,592592.0,6,,60,,1629315691,1235680181,,592303,CC BY-SA 2.5,https://stackoverflow.com/questions/592303/asynchronous-io-in-java,Asynchronous IO in Java?,,
52,"['java', 'jdbc', 'connection-pooling', 'c3p0', 'apache-commons-dbcp']","{'account_id': 176363, 'reputation': 6797, 'user_id': 407003, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/0ff2c560e1814dcaac8ae7439785a737?s=256&d=identicon&r=PG', 'display_name': 'Dema', 'link': 'https://stackoverflow.com/users/407003/dema'}",True,212200,,520868.0,16,,323,,1629096140,1233932239,1304074906.0,520585,,https://stackoverflow.com/questions/520585/connection-pooling-options-with-jdbc-dbcp-vs-c3p0,Connection pooling options with JDBC: DBCP vs C3P0,1633029050.0,Not suitable for this site
53,"['java', 'xml', 'string', 'file', 'parsing']","{'account_id': 25944, 'reputation': 3632, 'user_id': 67117, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/87780f7eab52dc52422219819d42a5a1?s=256&d=identicon&r=PG', 'display_name': 'Dewayne', 'link': 'https://stackoverflow.com/users/67117/dewayne'}",True,293759,,562207.0,6,,269,,1627578646,1234979788,1300184181.0,562160,CC BY-SA 2.5,https://stackoverflow.com/questions/562160/in-java-how-do-i-parse-xml-as-a-string-instead-of-a-file,"In Java, how do I parse XML as a String instead of a file?",,
54,"['c#', 'java', 'explicit-implementation']","{'account_id': 6743, 'reputation': 7379, 'user_id': 11464, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/c5011d07d41c9202f6706585a4400633?s=256&d=identicon&r=PG', 'display_name': 'lmsasu', 'link': 'https://stackoverflow.com/users/11464/lmsasu'}",True,3274,,573628.0,4,,19,,1627578258,1235245284,1415542299.0,573621,CC BY-SA 3.0,https://stackoverflow.com/questions/573621/is-the-c-explicit-implementation-of-the-interface-present-in-java,Is the C# &quot;explicit implementation&quot; of the interface present in Java?,,
55,['java'],"{'account_id': 963, 'reputation': 17784, 'user_id': 37740, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/lkBQ2.jpg?s=256&g=1', 'display_name': 'Sajal Dutta', 'link': 'https://stackoverflow.com/users/37740/sajal-dutta'}",True,1498,,510892.0,6,,1,,1627271389,1233744885,1627271389.0,510869,CC BY-SA 4.0,https://stackoverflow.com/questions/510869/compiling-and-executing-java-remotely,Compiling and Executing Java Remotely,,
56,"['java', 'dictionary', 'concurrency']","{'account_id': 14384, 'reputation': 11312, 'user_id': 29549, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/4dd2ffef08bacec92d6fae6b2bb67cbb?s=256&d=identicon&r=PG', 'display_name': 'Henning', 'link': 'https://stackoverflow.com/users/29549/henning'}",True,346113,,510654.0,19,,641,,1627200747,1233739366,1473145888.0,510632,CC BY-SA 3.0,https://stackoverflow.com/questions/510632/whats-the-difference-between-concurrenthashmap-and-collections-synchronizedmap,What&#39;s the difference between ConcurrentHashMap and Collections.synchronizedMap(Map)?,,
57,"['java', 'if-statement', 'initialization']","{'account_id': 25041, 'reputation': 4586, 'user_id': 64095, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/30461e78b05baf68ef19b9022550b4fe?s=256&d=identicon&r=PG', 'display_name': 'Jens Jansson', 'link': 'https://stackoverflow.com/users/64095/jens-jansson'}",True,10232,,564334.0,7,,21,,1626908655,1235029624,1386770570.0,564320,CC BY-SA 3.0,https://stackoverflow.com/questions/564320/can-you-store-a-variable-inside-a-if-clause,Can you store a variable inside a if-clause?,,
58,"['java', 'xml', 'memory', 'parsing', 'out-of-memory']","{'account_id': 24281, 'reputation': 93, 'user_id': 61652, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/d36a0f474f2ac7ed2cce198b89bded2e?s=256&d=identicon&r=PG', 'display_name': 'user61652', 'link': 'https://stackoverflow.com/users/61652/user61652'}",True,4855,,,7,,2,,1626448121,1233605699,1241387288.0,504689,CC BY-SA 2.5,https://stackoverflow.com/questions/504689/big-xml-file-and-outofmemoryerror,Big XML file and OutOfMemoryError,,
59,['java'],"{'account_id': 26549, 'reputation': 909, 'user_id': 69181, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/877007f1e4336add39059bc53437d363?s=256&d=identicon&r=PG', 'display_name': 'samsina', 'link': 'https://stackoverflow.com/users/69181/samsina'}",True,4959,,,4,,2,,1626430565,1235179549,1626430565.0,571874,CC BY-SA 4.0,https://stackoverflow.com/questions/571874/java-randomaccessfile,Java RandomAccessFile,,
60,['java'],"{'user_type': 'does_not_exist', 'display_name': 'kman'}",True,669,,,3,,2,,1626426957,1234402910,1626426957.0,539668,CC BY-SA 4.0,https://stackoverflow.com/questions/539668/academic-notation-for-type-system,Academic notation for type system,,
61,['java'],"{'user_type': 'does_not_exist', 'display_name': 'ABC'}",True,820,,,4,,0,,1626416275,1235626402,1626416275.0,589231,CC BY-SA 4.0,https://stackoverflow.com/questions/589231/give-delay-for-the-batch-file-to-run,give delay for the batch file to run,,
62,"['java', 'windows', 'redirect', 'find', 'desktop']","{'account_id': 23143, 'reputation': 53222, 'user_id': 57752, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3d184a8ef609eaabcaabd0dd19196a74?s=256&d=identicon&r=PG', 'display_name': 'Eddie', 'link': 'https://stackoverflow.com/users/57752/eddie'}",True,15822,,570536.0,3,,11,,1625386291,1235149460,,570401,CC BY-SA 2.5,https://stackoverflow.com/questions/570401/in-java-under-windows-how-do-i-find-a-redirected-desktop-folder,"In java under Windows, how do I find a redirected Desktop folder?",,
63,"['java', 'tomcat', 'web-applications', 'spell-checking', 'languagetool']","{'account_id': 19961, 'reputation': 8533, 'user_id': 47222, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/9f9d64f5214f621c0d00f6025bad14af?s=256&d=identicon&r=PG', 'display_name': 'Geo', 'link': 'https://stackoverflow.com/users/47222/geo'}",True,1026,,,3,,-2,,1624029175,1235492469,1411494155.0,582418,CC BY-SA 3.0,https://stackoverflow.com/questions/582418/do-you-know-a-free-or-open-source-website-spell-checker,Do you know a free or open source website spell-checker?,,
64,"['java', 'multithreading', 'uniqueidentifier']","{'account_id': 26356, 'reputation': 67753, 'user_id': 68507, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/uK3Jm.jpg?s=256&g=1', 'display_name': 'Ben S', 'link': 'https://stackoverflow.com/users/68507/ben-s'}",True,8969,,591660.0,2,,14,,1622573844,1235670251,1235672026.0,591627,CC BY-SA 2.5,https://stackoverflow.com/questions/591627/thread-getid-global-uniqueness-question,Thread.getId() global uniqueness question,,
65,"['java', 'exception', 'exception-handling']","{'account_id': 25338, 'reputation': 1150, 'user_id': 65092, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9d84a883f44bcafb627d0c34798ed8ce?s=256&d=identicon&r=PG', 'display_name': 'Bogdan', 'link': 'https://stackoverflow.com/users/65092/bogdan'}",True,16123,,588656.0,6,,18,,1622190259,1235609570,,588634,CC BY-SA 2.5,https://stackoverflow.com/questions/588634/is-there-an-unhandled-exception-handler-in-java,Is there an unhandled exception handler in Java?,,
66,"['java', 'documentation', 'javadoc']","{'user_type': 'does_not_exist', 'display_name': 'Sasha'}",True,74167,,578387.0,4,,54,,1621834903,1235407756,1621834903.0,578363,CC BY-SA 4.0,https://stackoverflow.com/questions/578363/javadoc-version-and-since,javadoc: @version and @since,,
67,"['java', 'sortedset']","{'account_id': 2146, 'reputation': 51140, 'user_id': 2959, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/1bf77682e06e19438854c1ea3ec5f5fa?s=256&d=identicon&r=PG', 'display_name': 'Steve McLeod', 'link': 'https://stackoverflow.com/users/2959/steve-mcleod'}",True,4700,,581691.0,7,,11,,1621543479,1235481234,,581677,CC BY-SA 2.5,https://stackoverflow.com/questions/581677/how-to-get-the-last-25-elements-of-a-sortedset,How to get the last 25 elements of a SortedSet?,,
68,"['java', 'active-directory']","{'account_id': 19971, 'reputation': 54019, 'user_id': 47281, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/Xk75m.jpg?s=256&g=1', 'display_name': 'Marcus Leon', 'link': 'https://stackoverflow.com/users/47281/marcus-leon'}",True,104706,,1561623.0,11,,29,,1621402145,1235150286,1329521352.0,570466,CC BY-SA 3.0,https://stackoverflow.com/questions/570466/java-ldap-determine-if-user-in-a-given-group,Java LDAP - Determine if user in a given group?,,
69,"['java', 'generics', 'exception', 'language-design']","{'account_id': 18139, 'reputation': 40819, 'user_id': 41283, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/62af4c828e18a91dc60832fb1465f0cf?s=256&d=identicon&r=PG', 'display_name': 'Hosam Aly', 'link': 'https://stackoverflow.com/users/41283/hosam-aly'}",True,38099,,501309.0,6,,172,,1621320671,1233511671,1454360621.0,501277,CC BY-SA 3.0,https://stackoverflow.com/questions/501277/why-doesnt-java-allow-generic-subclasses-of-throwable,Why doesn&#39;t Java allow generic subclasses of Throwable?,,
70,"['java', 'arrays', 'generics', 'reflection', 'instantiation']","{'account_id': 25092, 'reputation': 24559, 'user_id': 64250, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/03e164cb17954a312ca99588c7aaefce?s=256&d=identicon&r=PG', 'display_name': 'tatsuhirosatou', 'link': 'https://stackoverflow.com/users/64250/tatsuhirosatou'}",True,953433,1443812528.0,530289.0,31,,1211,,1620600657,1234200644,1487502684.0,529085,CC BY-SA 3.0,https://stackoverflow.com/questions/529085/how-to-create-a-generic-array-in-java,How to create a generic array in Java?,,
71,"['java', 'list', 'sorting', 'collections', 'apache-commons-collection']","{'account_id': 26725, 'reputation': 49612, 'user_id': 69803, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/eed28c92944b219aa031f96fc6f71577?s=256&d=identicon&r=PG', 'display_name': 'Ankur', 'link': 'https://stackoverflow.com/users/69803/ankur'}",True,609359,,580181.0,11,,340,,1620419371,1235440571,1508509168.0,580160,CC BY-SA 3.0,https://stackoverflow.com/questions/580160/how-to-convert-a-collection-to-list,How to convert a Collection to List?,,
72,"['java', 'desktop-application']","{'account_id': 19918, 'reputation': 51360, 'user_id': 47110, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/80c06a160eab494c0706b0ffd10d44e7?s=256&d=identicon&r=PG', 'display_name': 'Abdullah Jibaly', 'link': 'https://stackoverflow.com/users/47110/abdullah-jibaly'}",True,59106,1311688402.0,525469.0,33,1233939352.0,31,,1618498436,1233939352,,521110,,https://stackoverflow.com/questions/521110/examples-of-good-java-desktop-applications,Examples of good Java desktop applications,1334639271.0,not constructive
73,"['java', 'string', 'char']","{'account_id': 17535, 'reputation': 4479, 'user_id': 39339, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/P1c23.jpg?s=256&g=1', 'display_name': 'JuanDeLosMuertos', 'link': 'https://stackoverflow.com/users/39339/juandelosmuertos'}",True,61459,,537190.0,12,,32,,1618398831,1234364261,1342522579.0,537174,CC BY-SA 3.0,https://stackoverflow.com/questions/537174/putting-char-into-a-java-string-for-each-n-characters,Putting char into a java string for each N characters,,
74,"['java', 'arrays']","{'account_id': 24433, 'reputation': 8490, 'user_id': 62122, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/6c046fcc635a064a9dfc175b9e910663?s=256&d=identicon&r=PG', 'display_name': 'William', 'link': 'https://stackoverflow.com/users/62122/william'}",True,331904,1484037628.0,576863.0,8,,93,,1618220149,1235376142,1235376475.0,576855,CC BY-SA 2.5,https://stackoverflow.com/questions/576855/how-do-i-fill-arrays-in-java,How do I fill arrays in Java?,,
75,"['java', 'fonts', 'freetype']","{'account_id': 26806, 'reputation': 475, 'user_id': 70076, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/c3622f9a658a9aa24f9b4662c3686982?s=256&d=identicon&r=PG', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/70076/paul'}",True,3602,,585422.0,2,,1,,1616864369,1235423791,,579404,CC BY-SA 2.5,https://stackoverflow.com/questions/579404/truetype-parsing-in-java,TrueType parsing in Java?,,
76,"['java', 'arraylist', 'collections']","{'account_id': 4255, 'reputation': 2475, 'user_id': 6332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'MM.', 'link': 'https://stackoverflow.com/users/6332/mm'}",True,463285,1585997553.0,,25,,228,,1615609981,1233631753,1430479670.0,505928,CC BY-SA 3.0,https://stackoverflow.com/questions/505928/how-to-count-the-number-of-occurrences-of-an-element-in-a-list,How to count the number of occurrences of an element in a List,,
77,"['java', 'coding-style', 'javabeans', 'pmd']","{'account_id': 12462, 'reputation': 158456, 'user_id': 24545, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/omB1R.jpg?s=256&g=1', 'display_name': 'Yuval Adam', 'link': 'https://stackoverflow.com/users/24545/yuval-adam'}",True,29451,,589909.0,5,,36,,1614878691,1235641510,1577977131.0,589855,CC BY-SA 4.0,https://stackoverflow.com/questions/589855/java-pmd-warning-on-non-transient-class-member,Java PMD warning on non-transient class member,,
78,"['java', 'jakarta-ee']","{'user_type': 'does_not_exist', 'display_name': 'Aswin Anand'}",True,145227,,549634.0,14,1234539074.0,58,,1614352405,1234539074,1495542398.0,546365,CC BY-SA 3.0,https://stackoverflow.com/questions/546365/utf-8-text-is-garbled-when-form-is-posted-as-multipart-form-data,UTF-8 text is garbled when form is posted as multipart/form-data,,
79,"['java', 'javasound']","{'account_id': 10279, 'reputation': 10460, 'user_id': 19331, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/17458e75f191bb53e8a69aeb72a4a189?s=256&d=identicon&r=PG', 'display_name': 'Panagiotis Korros', 'link': 'https://stackoverflow.com/users/19331/panagiotis-korros'}",True,16276,,557951.0,6,,10,,1614172676,1234892167,1475771914.0,557903,CC BY-SA 3.0,https://stackoverflow.com/questions/557903/how-can-i-wait-for-a-java-sound-clip-to-finish-playing-back,how can I wait for a java sound clip to finish playing back?,,
80,"['java', 'pass-by-reference', 'final', 'pass-by-value']","{'user_type': 'does_not_exist', 'display_name': 'Yotam Gilboa'}",True,171526,1455556572.0,,12,,440,,1613459871,1233481782,1378419271.0,500508,CC BY-SA 3.0,https://stackoverflow.com/questions/500508/why-should-i-use-the-keyword-final-on-a-method-parameter-in-java,Why should I use the keyword &quot;final&quot; on a method parameter in Java?,,
81,"['java', 'plugins', 'sandbox']","{'account_id': 4954, 'reputation': 4661, 'user_id': 7708, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/7fc5f9619572c7a674412d3cdb08c417?s=256&d=identicon&r=PG', 'display_name': 'Alan Krueger', 'link': 'https://stackoverflow.com/users/7708/alan-krueger'}",True,24065,,502388.0,7,,96,,1612005742,1233550218,,502218,CC BY-SA 2.5,https://stackoverflow.com/questions/502218/sandbox-against-malicious-code-in-a-java-application,Sandbox against malicious code in a Java application,,
82,"['java', 'encryption', 'cryptography', 'rsa', 'digital-signature']","{'account_id': 16935, 'reputation': 6531, 'user_id': 37416, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/Hcfu6.jpg?s=256&g=1', 'display_name': 'Kothar', 'link': 'https://stackoverflow.com/users/37416/kothar'}",True,109345,,521411.0,7,,70,,1611879227,1233939115,1397849520.0,521101,CC BY-SA 3.0,https://stackoverflow.com/questions/521101/using-sha1-and-rsa-with-java-security-signature-vs-messagedigest-and-cipher,Using SHA1 and RSA with java.security.Signature vs. MessageDigest and Cipher,,
