,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,locked_date
47,"['java', 'ibm-mq', 'pcf']","{'account_id': 877127, 'reputation': 413, 'user_id': 84666, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/c50e8e58ec4c4efaa50ee5846c70a063?s=256&d=identicon&r=PG', 'display_name': 'boffman', 'link': 'https://stackoverflow.com/users/84666/boffman'}",True,766,1,2,1664440518,1549358494,,54531082,CC BY-SA 4.0,https://stackoverflow.com/questions/54531082/ibm-mq-list-queues-with-username-password,IBM MQ list queues with username/password,,54531461.0,,,
48,"['java', 'unit-testing', 'spring-boot', 'mockito', 'junit5']","{'account_id': 6759137, 'reputation': 101, 'user_id': 5206714, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/35a39468528b38f1ab498c05ab1d446a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle_jumpen', 'link': 'https://stackoverflow.com/users/5206714/kyle-jumpen'}",False,7940,2,3,1664435025,1550073138,1550073952.0,54674251,CC BY-SA 4.0,https://stackoverflow.com/questions/54674251/how-to-mock-jpa-repositorys-find-method-in-unit-tests,How to mock JPA repository&#39;s find method in unit tests,,,,,
49,"['java', 'command', 'minecraft', 'eventhandler']","{'account_id': 15324133, 'reputation': 21, 'user_id': 11055752, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-T-5NcaQ-bi4/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQP7hzQ0VMotFk1KS3Eu5V70woT8dg/mo/photo.jpg?sz=256', 'display_name': 'Onni Pylvanen', 'link': 'https://stackoverflow.com/users/11055752/onni-pylvanen'}",False,59,1,0,1664248031,1550073556,1664248031.0,54674411,CC BY-SA 4.0,https://stackoverflow.com/questions/54674411/minecraft-eventhandler-triggered-by-command,Minecraft eventhandler triggered by command,,,,,
50,"['java', 'automation']","{'account_id': 14787066, 'reputation': 69, 'user_id': 10678977, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6cf7c240f7d754fd0d6a92b022cc85da?s=256&d=identicon&r=PG&f=1', 'display_name': 'susliks2', 'link': 'https://stackoverflow.com/users/10678977/susliks2'}",True,73,2,1,1664242471,1550066953,1550073124.0,54672149,CC BY-SA 4.0,https://stackoverflow.com/questions/54672149/automation-tool-in-intellij,Automation tool in intelliJ,,54672380.0,,,
51,"['java', 'maven', 'maven-plugin', 'maven-shade-plugin']","{'account_id': 3664853, 'reputation': 411, 'user_id': 8695455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f3095e03439020aeb3052c502ba1c107?s=256&d=identicon&r=PG&f=1', 'display_name': 'Santhosh', 'link': 'https://stackoverflow.com/users/8695455/santhosh'}",True,2982,1,4,1664226983,1550216268,,54704585,CC BY-SA 4.0,https://stackoverflow.com/questions/54704585/maven-shade-plugin-failed-to-execute-goal,Maven shade plugin -Failed to execute goal,,54706335.0,,,
52,['java'],"{'account_id': 15298713, 'reputation': 194, 'user_id': 11037922, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/43BW3.jpg?s=256&g=1', 'display_name': 'Greta', 'link': 'https://stackoverflow.com/users/11037922/greta'}",True,1593,4,0,1664222506,1549726096,1663812900.0,54607716,CC BY-SA 4.0,https://stackoverflow.com/questions/54607716/swap-two-columns-of-a-2d-matrix,Swap two columns of a 2D-matrix,,54608828.0,,,
53,"['java', 'http', 'request', 'http-post', 'httpsurlconnection']","{'account_id': 4421843, 'reputation': 544, 'user_id': 3601527, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/4lUpH.jpg?s=256&g=1', 'display_name': 'SocketM', 'link': 'https://stackoverflow.com/users/3601527/socketm'}",True,35,1,0,1663881544,1549635409,1663881544.0,54594316,CC BY-SA 4.0,https://stackoverflow.com/questions/54594316/https-authentification-with-parameters,Https authentification with parameters,,54669003.0,,,
54,"['java', 'sql', 'oracle', 'named-parameters']","{'account_id': 995863, 'reputation': 1787, 'user_id': 1011824, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/094902e5d5a1bc73affcf361bc840217?s=256&d=identicon&r=PG&f=1', 'display_name': 'Icy Creature', 'link': 'https://stackoverflow.com/users/1011824/icy-creature'}",False,876,2,1,1663860074,1549564273,1549564806.0,54579995,CC BY-SA 4.0,https://stackoverflow.com/questions/54579995/named-parameter-not-replaced-inside-single-quotation-marks,Named parameter not replaced inside single quotation marks,,,,,
55,"['java', 'spring-boot', 'postman']","{'account_id': 15314734, 'reputation': 167, 'user_id': 11048922, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-9vtUx-Y5LLU/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOjvbKA-4gu1k90aRzOHx9NEbw47A/mo/photo.jpg?sz=256', 'display_name': 'Hermione Granger', 'link': 'https://stackoverflow.com/users/11048922/hermione-granger'}",True,60558,6,15,1663830590,1550036756,1550040367.0,54663351,CC BY-SA 4.0,https://stackoverflow.com/questions/54663351/no-primary-or-default-constructor-found-for-interface-java-util-list-rest-api-sp,No primary or default constructor found for interface java.util.List Rest API Spring boot,,54663515.0,,,
56,"['java', 'json', 'jolt']","{'account_id': 394464, 'reputation': 100, 'user_id': 756920, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/eb2b7252e737a2140dc76e4aa2eac0cd?s=256&d=identicon&r=PG', 'display_name': 'Prakash P', 'link': 'https://stackoverflow.com/users/756920/prakash-p'}",False,159,3,0,1663600626,1549193826,1663592812.0,54502431,CC BY-SA 4.0,https://stackoverflow.com/questions/54502431/jolt-transform-by-condition,JOLT transform by condition,,,,,
57,"['java', 'spring', 'spring-boot']","{'account_id': 4914536, 'reputation': 329, 'user_id': 4257821, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/69be5fb41bc304f4fcd17b87d7d30592?s=256&d=identicon&r=PG&f=1', 'display_name': 'eight', 'link': 'https://stackoverflow.com/users/4257821/eight'}",True,3086,1,2,1663579244,1550424293,1550425717.0,54735747,CC BY-SA 4.0,https://stackoverflow.com/questions/54735747/spring-boot-not-serving-static-files-from-inside-jar,Spring boot not serving static files from inside jar,,,,,
58,"['java', 'spring-boot', 'ssl', 'spring-security', 'spring-boot-actuator']","{'account_id': 236116, 'reputation': 1214, 'user_id': 503397, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/8617dad2d39cab1d939a0557e0b1ec51?s=256&d=identicon&r=PG', 'display_name': 'apines', 'link': 'https://stackoverflow.com/users/503397/apines'}",True,6383,3,5,1663359074,1551071435,1551074055.0,54859826,CC BY-SA 4.0,https://stackoverflow.com/questions/54859826/spring-boot-2-enabling-a-non-secure-health-endpoint,Spring boot 2 enabling a non-secure /health endpoint,,,,,
59,"['java', 'android', 'mpandroidchart']","{'account_id': 14234377, 'reputation': 43, 'user_id': 10282591, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a59aa3c158e9efa42ff625475b768fb5?s=256&d=identicon&r=PG&f=1', 'display_name': 'TheChosenWan', 'link': 'https://stackoverflow.com/users/10282591/thechosenwan'}",True,337,2,0,1663267830,1550045980,,54665464,CC BY-SA 4.0,https://stackoverflow.com/questions/54665464/mpandroid-date-formatting-and-parsing-loses-precision,MPAndroid Date Formatting and Parsing Loses Precision,,54665649.0,,,
60,"['java', 'netbeans']","{'account_id': 15363787, 'reputation': 49, 'user_id': 11083896, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-q1ae3xvp5nE/AAAAAAAAAAI/AAAAAAAAC7I/pFiF6yBBUeo/photo.jpg?sz=256', 'display_name': 'Davide Moschini', 'link': 'https://stackoverflow.com/users/11083896/davide-moschini'}",True,8419,3,2,1663196701,1550573973,1550574219.0,54764657,CC BY-SA 4.0,https://stackoverflow.com/questions/54764657/netbeans-10-0-doesnt-start-in-windows-10-os,Netbeans 10.0 doesn&#39;t start in Windows 10 OS,,,,,
61,"['java', 'node.js', 'angular', 'github', 'jhipster']","{'account_id': 12165567, 'reputation': 270, 'user_id': 8881985, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8851cbd303cb483ac4ee0dbb5a00fee4?s=256&d=identicon&r=PG&f=1', 'display_name': 'James', 'link': 'https://stackoverflow.com/users/8881985/james'}",True,58458,5,20,1663164070,1550089437,,54678825,CC BY-SA 4.0,https://stackoverflow.com/questions/54678825/committing-fails-in-git-hooks-pre-commit-because-the-node-command-wasnt-found,Committing fails in Git hooks pre-commit because the node command wasn&#39;t found,,,,,
62,"['java', 'spring', 'spring-boot', 'spring-webflux']","{'account_id': 8898928, 'reputation': 367, 'user_id': 6642944, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/86317026748097e2e90f6100b886c064?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomson', 'link': 'https://stackoverflow.com/users/6642944/thomson'}",True,22157,3,0,1663114430,1550654183,,54782666,CC BY-SA 4.0,https://stackoverflow.com/questions/54782666/parameter-0-of-constructor-required-a-bean-that-could-not-be-found,Parameter 0 of constructor required a bean that could not be found,,54782780.0,,,
63,"['java', 'telegram', 'telegram-bot', 'http-proxy']","{'account_id': 13812072, 'reputation': 23, 'user_id': 9969583, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bf68d1980bec8a91a77475e09b81d57f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Amir tagjvaii', 'link': 'https://stackoverflow.com/users/9969583/amir-tagjvaii'}",False,909,1,1,1663102372,1551022550,1663102372.0,54853515,CC BY-SA 4.0,https://stackoverflow.com/questions/54853515/cannot-run-telegram-bot-with-proxy,cannot run telegram bot with proxy,,,,,
64,"['java', 'spring', 'spring-batch', 'batch-processing']","{'account_id': 8605884, 'reputation': 53, 'user_id': 6446033, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/61c9a32793746a33612f26983c578014?s=256&d=identicon&r=PG&f=1', 'display_name': 'shobhit garg', 'link': 'https://stackoverflow.com/users/6446033/shobhit-garg'}",False,784,1,2,1662808473,1550627575,1551179367.0,54777671,CC BY-SA 4.0,https://stackoverflow.com/questions/54777671/spring-batch-giving-all-bytes-to-be-written-were-not-successfully-written-error,Spring Batch giving All bytes to be written were not successfully written error,,,,,
65,"['java', 'android', 'programmatically']","{'account_id': 4740119, 'reputation': 153, 'user_id': 3833192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/E2ibQ.png?s=256&g=1', 'display_name': 'FatalError', 'link': 'https://stackoverflow.com/users/3833192/fatalerror'}",True,547,3,1,1662625751,1549723395,1597945043.0,54607294,CC BY-SA 4.0,https://stackoverflow.com/questions/54607294/find-textview-which-was-created-programmatically,Find TextView which was created programmatically?,,54607486.0,,,
66,"['javascript', 'java', 'selenium', 'google-chrome-devtools', 'performance-testing']","{'account_id': 14306402, 'reputation': 3, 'user_id': 10334167, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-NUms1zz8QM8/AAAAAAAAAAI/AAAAAAAAAAA/APUIFaPz_P52ZBkUQOUzaFwPJVjQmquv1w/mo/photo.jpg?sz=256', 'display_name': 'Monika sethi', 'link': 'https://stackoverflow.com/users/10334167/monika-sethi'}",False,283,1,0,1662486181,1549391295,,54540817,CC BY-SA 4.0,https://stackoverflow.com/questions/54540817/how-to-get-chrome-performance-tool-summary-through-selenium,How to get Chrome Performance tool summary through selenium,,,,,
67,"['java', 'opencv']","{'account_id': 11453274, 'reputation': 3, 'user_id': 8395123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f8f6b9e3401d88f60028907e7b0c5930?s=256&d=identicon&r=PG&f=1', 'display_name': 'Javad Karimi', 'link': 'https://stackoverflow.com/users/8395123/javad-karimi'}",False,245,0,0,1662484474,1551092632,1662484474.0,54864761,CC BY-SA 4.0,https://stackoverflow.com/questions/54864761/how-use-opencv-imgproc-houghlines-in-java,How use OpenCV Imgproc.HoughLines in java?,,,,,
68,"['java', 'amazon-web-services', 'aws-lambda']","{'account_id': 3779712, 'reputation': 6320, 'user_id': 3139545, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3139545', 'link': 'https://stackoverflow.com/users/3139545/user3139545'}",True,1733,2,1,1662420762,1550948039,,54844983,CC BY-SA 4.0,https://stackoverflow.com/questions/54844983/guaranteed-to-run-function-before-aws-lambda-exits,Guaranteed to run function before AWS lambda exits,,54850930.0,,,
69,['java'],"{'account_id': 14652718, 'reputation': 31, 'user_id': 10582259, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-eWEo3DNwQig/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbBBDpsRJrSL1sOelgtVVu759c4LTg/mo/photo.jpg?sz=256', 'display_name': 'Mohamed', 'link': 'https://stackoverflow.com/users/10582259/mohamed'}",True,7987,8,1,1662400619,1550304274,1662400619.0,54721094,CC BY-SA 4.0,https://stackoverflow.com/questions/54721094/finding-the-second-largest-value-in-an-array-using-java,finding the second largest value in an array using java,,54721145.0,,,
70,"['java', 'spring', 'spring-mvc']","{'account_id': 4101203, 'reputation': 1449, 'user_id': 3366706, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/cf11f5e0bfdcccce50ca5e212e0a4960?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3366706', 'link': 'https://stackoverflow.com/users/3366706/user3366706'}",True,2385,2,3,1662347245,1550885718,1662347245.0,54837368,CC BY-SA 4.0,https://stackoverflow.com/questions/54837368/disable-warn-logging-from-abstracthandlerexceptionresolver-in-spring,Disable WARN logging from AbstractHandlerExceptionResolver in Spring,,,,,
71,"['java', 'html', 'spring-boot', 'thymeleaf']","{'account_id': 15167442, 'reputation': 19, 'user_id': 10944555, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/490798871ff0b412732629e26d0723a9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tornike', 'link': 'https://stackoverflow.com/users/10944555/tornike'}",True,6207,4,0,1662320738,1551170995,1551378582.0,54881534,CC BY-SA 4.0,https://stackoverflow.com/questions/54881534/how-to-make-html-button-perform-action-in-java,How to make HTML Button perform action in Java?,,54881791.0,,,
72,"['java', 'android']","{'account_id': 11405283, 'reputation': 21, 'user_id': 8360905, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10207819371122220/picture?type=large', 'display_name': '顏子鈞', 'link': 'https://stackoverflow.com/users/8360905/%e9%a1%8f%e5%ad%90%e9%88%9e'}",True,1689,2,0,1661969743,1550803338,1661969743.0,54819304,CC BY-SA 4.0,https://stackoverflow.com/questions/54819304/android-8-0-how-to-rw-in-sdcard,android 8.0+ How to rw in sdcard,,,,,
73,"['java', 'big-o', 'computer-science']","{'account_id': 10434434, 'reputation': 33, 'user_id': 7693220, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-me8TQVpxiXk/AAAAAAAAAAI/AAAAAAAAABA/4wFHB3WDfu8/photo.jpg?sz=256', 'display_name': 'Jkae11', 'link': 'https://stackoverflow.com/users/7693220/jkae11'}",True,963,2,2,1661919539,1549922105,1549925464.0,54639755,CC BY-SA 4.0,https://stackoverflow.com/questions/54639755/matrix-multiplication-big-o-notation,Matrix multiplication Big O notation,,,,,
74,"['java', 'vaadin8']","{'account_id': 3464846, 'reputation': 1399, 'user_id': 2900725, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'zond', 'link': 'https://stackoverflow.com/users/2900725/zond'}",True,594,2,0,1661882454,1549373051,1549375662.0,54535455,CC BY-SA 4.0,https://stackoverflow.com/questions/54535455/vaadin-filedownloader-reset-extension,vaadin FileDownloader reset extension,,54536227.0,,,
75,"['java', 'bean-validation', 'spring-validator']","{'account_id': 1301815, 'reputation': 29591, 'user_id': 1251549, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/54c04cb22ca948af2708c2fa054fcf58?s=256&d=identicon&r=PG', 'display_name': 'Cherry', 'link': 'https://stackoverflow.com/users/1251549/cherry'}",True,9693,2,1,1661829613,1550740836,,54803388,CC BY-SA 4.0,https://stackoverflow.com/questions/54803388/how-add-custom-validator-for-javax-validation-constraints-annotation,how add custom validator for `javax.validation.constraints` annotation?,,,,,
76,"['java', 'java-8']","{'account_id': 2396647, 'reputation': 786, 'user_id': 2095321, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/10edf94efbce074c543fa0993e882135?s=256&d=identicon&r=PG', 'display_name': 'Mateva', 'link': 'https://stackoverflow.com/users/2095321/mateva'}",True,427,4,9,1661791701,1550675034,1550735883.0,54789366,CC BY-SA 4.0,https://stackoverflow.com/questions/54789366/java-text-collator-treats-v-and-w-as-the-same-letter-for-swedish-language-lo,java.text.Collator treats &quot;v&quot; and &quot;w&quot; as the same letter for Swedish language/locale,,,,,
77,"['java', 'spring', 'unit-testing', 'spring-boot', 'spring-test']","{'account_id': 6158931, 'reputation': 337, 'user_id': 4801130, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/vVHqD.jpg?s=256&g=1', 'display_name': 'Thiago de Melo Fontana', 'link': 'https://stackoverflow.com/users/4801130/thiago-de-melo-fontana'}",True,20437,3,6,1661446556,1549824785,1549974651.0,54619839,CC BY-SA 4.0,https://stackoverflow.com/questions/54619839/test-unit-spring-boot-unable-to-register-mock-bean,Test Unit Spring boot: Unable to register mock bean,,54631594.0,,,
