,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from,locked_date
50,"['java', 'xml', 'junit', 'xmlunit']","{'account_id': 27671, 'reputation': 15388, 'user_id': 73274, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f22abfd0e934eac307239b636357ada8?s=256&d=identicon&r=PG', 'display_name': 'Paul Morie', 'link': 'https://stackoverflow.com/users/73274/paul-morie'}",True,33489,,5,39,1644797976,1249594053,1503472407.0,1241593,CC BY-SA 3.0,https://stackoverflow.com/questions/1241593/how-do-i-ignore-certain-elements-when-comparing-xml,How do I ignore certain elements when comparing XML?,37442237.0,,,,,
51,"['java', 'algorithm', 'graph', 'disconnected', 'subgraph']","{'account_id': 53648, 'reputation': 18956, 'user_id': 160406, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://i.stack.imgur.com/hVRes.jpg?s=256&g=1', 'display_name': 'Ollie Glass', 'link': 'https://stackoverflow.com/users/160406/ollie-glass'}",True,37831,,8,57,1644711031,1251486419,,1348783,CC BY-SA 2.5,https://stackoverflow.com/questions/1348783/finding-all-disconnected-subgraphs-in-a-graph,Finding all disconnected subgraphs in a graph,1348995.0,,,,,
52,"['java', 'file']","{'account_id': 43161, 'reputation': 13609, 'user_id': 126015, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5d11472083f0a899276616a936637e67?s=256&d=identicon&r=PG', 'display_name': 'vondip', 'link': 'https://stackoverflow.com/users/126015/vondip'}",True,99082,,8,22,1644689131,1250958335,1497727481.0,1316360,CC BY-SA 3.0,https://stackoverflow.com/questions/1316360/reading-a-remote-file-using-java,Reading a remote file using Java,1316368.0,,,,,
53,['java'],"{'account_id': 30276, 'reputation': 56070, 'user_id': 82474, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d7f82cba9dbc95e901b4280ab315bbf1?s=256&d=identicon&r=PG', 'display_name': 'Eric Wilson', 'link': 'https://stackoverflow.com/users/82474/eric-wilson'}",True,20036,,6,13,1640890944,1249173293,1249173421.0,1217868,CC BY-SA 2.5,https://stackoverflow.com/questions/1217868/whats-wrong-withlinkedliststring-stringlist-new-linkedliststring,What&#39;s wrong with:	LinkedList&lt;String&gt; stringList = new LinkedList&lt;String&gt;();,1217967.0,,,,,
54,"['java', 'multithreading', 'parallel-processing', 'wait']","{'account_id': 23825, 'reputation': 19305, 'user_id': 60006, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/1421481dab5f96d25ee52c80c3e76b5c?s=256&d=identicon&r=PG', 'display_name': 'DivideByHero', 'link': 'https://stackoverflow.com/users/60006/dividebyhero'}",True,180939,,14,118,1640207164,1249849562,1491007423.0,1252190,CC BY-SA 3.0,https://stackoverflow.com/questions/1252190/how-to-wait-for-a-number-of-threads-to-complete,How to wait for a number of threads to complete?,1252202.0,,,,,
55,"['java', 'eclipse', 'spring']","{'account_id': 39580, 'reputation': 380442, 'user_id': 114251, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/sNLiB.jpg?s=256&g=1', 'display_name': 'Arun P Johny', 'link': 'https://stackoverflow.com/users/114251/arun-p-johny'}",True,11820,,2,13,1639606786,1249613842,1249630082.0,1242656,CC BY-SA 2.5,https://stackoverflow.com/questions/1242656/spring-annotation-based-controllers-not-working-if-it-is-inside-jar-file,Spring Annotation-based controllers not working if it is inside jar file,1242658.0,,,,,
56,"['java', 'user-interface', 'heap-memory']","{'user_type': 'does_not_exist', 'display_name': 'pie154'}",False,372,,1,0,1639068337,1249397603,1639068337.0,1227980,CC BY-SA 4.0,https://stackoverflow.com/questions/1227980/java-gui-changing-picture-causes-heapspace-error,java gui changing picture causes heapspace error,,,,,,
57,"['java', 'jar']","{'account_id': 8235, 'reputation': 83578, 'user_id': 14731, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/ffeccc0bf6020a4c7cfb2f014e02de35?s=256&d=identicon&r=PG', 'display_name': 'Gili', 'link': 'https://stackoverflow.com/users/14731/gili'}",True,46501,,6,62,1637768744,1250313794,,1281229,CC BY-SA 2.5,https://stackoverflow.com/questions/1281229/how-to-use-jaroutputstream-to-create-a-jar-file,How to use JarOutputStream to create a JAR file?,1281295.0,,,,,
58,"['java', 'string', 'replace']","{'account_id': 2848, 'reputation': 13906, 'user_id': 4038, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/db553a8658875efe8658ef1610ae7dae?s=256&d=identicon&r=PG', 'display_name': 'Yossale', 'link': 'https://stackoverflow.com/users/4038/yossale'}",True,131848,,11,114,1637409070,1251186754,1251187041.0,1326682,CC BY-SA 2.5,https://stackoverflow.com/questions/1326682/java-replacing-multiple-different-substring-in-a-string-at-once-or-in-the-most,Java Replacing multiple different substring in a string at once (or in the most efficient way),1326962.0,,,,,
59,"['java', 'macos', 'wrapper', 'daemon']","{'account_id': 3324, 'reputation': 14326, 'user_id': 4792, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/f060ef5efd636c5803ce894d7b87d5e8?s=256&d=identicon&r=PG', 'display_name': 'Kevin Wong', 'link': 'https://stackoverflow.com/users/4792/kevin-wong'}",True,5316,,2,1,1637348024,1250823183,,1309879,CC BY-SA 2.5,https://stackoverflow.com/questions/1309879/java-service-wrapper-3-2-3-on-mac-os-x-64-bit,Java Service Wrapper 3.2.3 on Mac OS X 64-bit,,,,,,
60,"['java', 'android-studio', 'intellij-idea', 'ide', 'text-editor']","{'account_id': 42998, 'reputation': 4008, 'user_id': 125491, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/4b9f277002205596f309b09406f2eaa5?s=256&d=identicon&r=PG', 'display_name': 'hdx', 'link': 'https://stackoverflow.com/users/125491/hdx'}",True,156121,,21,190,1637324853,1250022595,1580238440.0,1262737,CC BY-SA 4.0,https://stackoverflow.com/questions/1262737/intellij-idea-way-of-editing-multiple-lines,IntelliJ IDEA way of editing multiple lines,22526528.0,,,,,
61,"['java', 'windows', 'fonts']","{'account_id': 31993, 'reputation': 1224, 'user_id': 88218, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/a078130b47643ea0ea2671774f7d464f?s=256&d=identicon&r=PG', 'display_name': 'Troy Nichols', 'link': 'https://stackoverflow.com/users/88218/troy-nichols'}",True,2839,,3,0,1636931566,1249489399,,1234293,CC BY-SA 2.5,https://stackoverflow.com/questions/1234293/default-fonts-in-java,Default Fonts in Java,,,,,,
62,"['java', 'compilation', 'interpretation']","{'user_type': 'does_not_exist', 'display_name': 'Eduardo'}",True,234071,1465763867.0,9,215,1636843396,1251175042,1460057085.0,1326071,CC BY-SA 3.0,https://stackoverflow.com/questions/1326071/is-java-a-compiled-or-an-interpreted-programming-language,Is Java a Compiled or an Interpreted programming language ?,,,,,,
63,"['java', 'jvm', 'heap-memory', 'virtual']","{'user_type': 'does_not_exist', 'display_name': 'Tony'}",False,1118,,2,0,1636378337,1249428791,1636378337.0,1230442,CC BY-SA 4.0,https://stackoverflow.com/questions/1230442/increasing-java-heap-size-on-virtual-server,Increasing Java Heap size on Virtual server?,,,,,,
64,"['java', 'timezone', 'jodatime']","{'account_id': 1596, 'reputation': 75405, 'user_id': 2138, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/30995fcc876f40073628b63ea5cfab59?s=256&d=identicon&r=PG', 'display_name': 'Sergio del Amo', 'link': 'https://stackoverflow.com/users/2138/sergio-del-amo'}",True,289797,,14,71,1635401723,1250765403,1382954774.0,1305350,CC BY-SA 3.0,https://stackoverflow.com/questions/1305350/how-to-get-the-current-date-and-time-of-your-timezone-in-java,How to get the current date and time of your timezone in Java?,1305370.0,,,,,
65,"['java', 'html', 'escaping']","{'account_id': 18056, 'reputation': 28418, 'user_id': 41012, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/1e21a1ef1c9efb2d669d8951c1d2a25a?s=256&d=identicon&r=PG', 'display_name': 'Ben Lings', 'link': 'https://stackoverflow.com/users/41012/ben-lings'}",True,413649,1365155885.0,12,290,1635328093,1250071073,1614790138.0,1265282,CC BY-SA 4.0,https://stackoverflow.com/questions/1265282/what-is-the-recommended-way-to-escape-html-symbols-in-plain-java,What is the recommended way to escape HTML symbols in plain Java?,,,,,,
66,"['c#', 'java', 'algorithm', 'string', 'random']","{'account_id': 19197, 'reputation': 24871, 'user_id': 44757, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/awhYw.jpg?s=256&g=1', 'display_name': 'Jared', 'link': 'https://stackoverflow.com/users/44757/jared'}",True,4215,,9,15,1635261196,1250777239,1250789993.0,1306441,CC BY-SA 2.5,https://stackoverflow.com/questions/1306441/how-can-i-generate-pseudo-random-readable-strings-in-java,How can I generate pseudo-random &quot;readable&quot; strings in Java?,1306537.0,,,,,
67,"['java', 'string', 'floating-point', 'format']","{'account_id': 34192, 'reputation': 3520, 'user_id': 96389, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/299756bbcc9933cb0da37a43f52f67e4?s=256&d=identicon&r=PG&f=1', 'display_name': 'setzamora', 'link': 'https://stackoverflow.com/users/96389/setzamora'}",True,65992,,5,15,1634681484,1250771011,1338913060.0,1305827,CC BY-SA 3.0,https://stackoverflow.com/questions/1305827/prevent-round-off-in-string-format-2f-doublevalue-in-java,"Prevent round off in String.format(&quot;%.2f&quot;, doubleValue) in Java",1305921.0,,,,,
68,"['java', 'scheduling']","{'user_type': 'does_not_exist', 'display_name': 'user149537'}",True,70092,,5,29,1634475804,1249282766,1249283966.0,1220975,CC BY-SA 2.5,https://stackoverflow.com/questions/1220975/calling-a-function-every-10-minutes,Calling a function every 10 minutes,,,,,,
69,"['java', 'io', 'stream', 'inputstream', 'bytearrayoutputstream']","{'account_id': 22392, 'reputation': 4768, 'user_id': 55150, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/8dc7ed0436d6c4aecf2d43c4eb6bea4b?s=256&d=identicon&r=PG', 'display_name': 'Vagif Verdi', 'link': 'https://stackoverflow.com/users/55150/vagif-verdi'}",True,108836,,5,92,1634066049,1249366391,1464365344.0,1225909,CC BY-SA 3.0,https://stackoverflow.com/questions/1225909/most-efficient-way-to-create-inputstream-from-outputstream,Most efficient way to create InputStream from OutputStream,1226031.0,,,,,
70,"['java', 'casting', 'int', 'long-integer']","{'account_id': 44690, 'reputation': 3133, 'user_id': 131289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4a7d394d1e105d85120ef09d0da4da0f?s=256&d=identicon&r=PG', 'display_name': 'Ghosty', 'link': 'https://stackoverflow.com/users/131289/ghosty'}",True,697521,,14,250,1633695305,1250715660,1556206401.0,1302605,CC BY-SA 4.0,https://stackoverflow.com/questions/1302605/how-do-i-convert-from-int-to-long-in-java,How do I convert from int to Long in Java?,1302612.0,,,,,
71,"['java', 'multithreading', 'websphere', 'heap-dump', 'thread-dump']","{'user_type': 'does_not_exist', 'display_name': 'Sargunan'}",True,127335,,5,64,1633434787,1250693756,1633434787.0,1300497,CC BY-SA 4.0,https://stackoverflow.com/questions/1300497/difference-between-javacore-thread-dump-and-heap-dump-in-websphere,"Difference between javacore, thread dump and heap dump in Websphere",,,,,,
72,"['java', 'multithreading', 'concurrency', 'parallel-processing', 'executorservice']","{'account_id': 10611, 'reputation': 107835, 'user_id': 20128, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/4b62eef3ad218a5d3cbdd1077660ca8b?s=256&d=identicon&r=PG', 'display_name': 'serg', 'link': 'https://stackoverflow.com/users/20128/serg'}",True,405200,,27,442,1629855961,1249792768,1322206871.0,1250643,CC BY-SA 3.0,https://stackoverflow.com/questions/1250643/how-to-wait-for-all-threads-to-finish-using-executorservice,"How to wait for all threads to finish, using ExecutorService?",1250655.0,,,,,
73,"['java', 'console']","{'account_id': 16515, 'reputation': 3662, 'user_id': 36061, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/9e121a3354714788cdbe50d56882c26d?s=256&d=identicon&r=PG', 'display_name': 'masher', 'link': 'https://stackoverflow.com/users/36061/masher'}",True,32785,,8,45,1629560273,1250491008,,1286461,CC BY-SA 2.5,https://stackoverflow.com/questions/1286461/can-i-find-the-console-width-with-java,Can I find the console width with Java?,1286677.0,,,,,
74,"['java', 'jar']","{'account_id': 32399, 'reputation': 48647, 'user_id': 89904, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/4fef65cead13e5d519f6bce3c501a537?s=256&d=identicon&r=PG', 'display_name': 'Hamza Yerlikaya', 'link': 'https://stackoverflow.com/users/89904/hamza-yerlikaya'}",True,146297,,14,102,1629318048,1249336437,1249337382.0,1224817,CC BY-SA 2.5,https://stackoverflow.com/questions/1224817/modifying-a-file-inside-a-jar,Modifying a file inside a jar,18303058.0,,,,,
75,"['java', 'swt']","{'account_id': 21287, 'reputation': 35530, 'user_id': 51591, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/TsvFC.jpg?s=256&g=1', 'display_name': 'Michał Ziober', 'link': 'https://stackoverflow.com/users/51591/micha%c5%82-ziober'}",True,2435,,2,2,1629187712,1250246792,1629133327.0,1277218,CC BY-SA 4.0,https://stackoverflow.com/questions/1277218/how-to-create-composite-object-without-parent,How to create Composite object without parent?,1277244.0,,,,,
76,"['java', 'input', 'io', 'inputstream']","{'account_id': 17315, 'reputation': 15479, 'user_id': 38663, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/861ea6ce72bc3d44204d40cb896512d5?s=256&d=identicon&r=PG', 'display_name': 'jbu', 'link': 'https://stackoverflow.com/users/38663/jbu'}",True,2286,,5,4,1628640904,1251131646,1628640904.0,1323433,CC BY-SA 4.0,https://stackoverflow.com/questions/1323433/java-ignoring-an-input-stream-will-buffers-overflow-and-bad-things-happen,Java: ignoring an input stream - will buffers overflow and bad things happen?,,,,,,
77,"['java', 'code-organization']","{'account_id': 52521, 'reputation': 7660, 'user_id': 156982, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/6a39b143677fbea3fcb69eeeae0aa0ad?s=256&d=identicon&r=PG', 'display_name': 'Sandbox', 'link': 'https://stackoverflow.com/users/156982/sandbox'}",True,21885,,11,47,1628063437,1251037994,1256023351.0,1318712,CC BY-SA 2.5,https://stackoverflow.com/questions/1318712/why-is-each-public-class-in-a-separate-file,Why is each public class in a separate file?,1318752.0,,,,,
78,"['java', 'memory', 'heap-memory', 'dump', 'jconsole']","{'user_type': 'does_not_exist', 'display_name': 'mohsen'}",True,7818,,2,9,1627683052,1249912636,1627683052.0,1255049,CC BY-SA 4.0,https://stackoverflow.com/questions/1255049/disabling-local-jmx-connections-on-jvm,Disabling Local JMX Connections on JVM,,,,,,
79,"['java', 'performance', 'timing']","{'account_id': 32251, 'reputation': 112604, 'user_id': 89266, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/DVUwx.jpg?s=256&g=1', 'display_name': 'dfa', 'link': 'https://stackoverflow.com/users/89266/dfa'}",True,16747,,12,22,1627233958,1249538400,,1237181,,https://stackoverflow.com/questions/1237181/java-performance-timing-library,Java performance timing library,1237680.0,1590404456.0,Not suitable for this site,,,
80,"['java', 'algorithm', 'recursion']","{'account_id': 53842, 'reputation': 11280, 'user_id': 160992, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/0b4f7d69510ecff91b9be23a9eb429e0?s=256&d=identicon&r=PG', 'display_name': 'aeter', 'link': 'https://stackoverflow.com/users/160992/aeter'}",True,2138,,2,0,1627144042,1250880497,1627144042.0,1313642,CC BY-SA 4.0,https://stackoverflow.com/questions/1313642/simulating-nested-loops,Simulating nested loops,1313667.0,,,,,
81,"['java', 'servlets']","{'user_type': 'does_not_exist', 'display_name': 'Chan Tee'}",True,144850,,10,61,1626677087,1251190209,1513503756.0,1326928,CC BY-SA 3.0,https://stackoverflow.com/questions/1326928/how-can-i-get-client-information-such-as-os-and-browser,How can I get client information such as OS and browser,,,,,,
82,['java'],"{'user_type': 'does_not_exist', 'display_name': 'Kap'}",True,377,,3,0,1626636334,1249370483,1626636334.0,1226076,CC BY-SA 4.0,https://stackoverflow.com/questions/1226076/tree-like-structure,Tree-like Structure,,,,,,
83,['java'],"{'user_type': 'does_not_exist', 'display_name': 'Kap'}",True,2970,,3,0,1626522505,1249298944,1626522505.0,1221824,CC BY-SA 4.0,https://stackoverflow.com/questions/1221824/building-a-tree-like-structure,Building A Tree Like Structure,,,,,,
84,['java'],"{'account_id': 55301, 'reputation': 14775, 'user_id': 165589, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/6be7aa402f79b01f4b4cc23a1106b0fd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Koerr', 'link': 'https://stackoverflow.com/users/165589/koerr'}",True,3456,,1,4,1626507179,1251635789,1626507179.0,1353787,CC BY-SA 4.0,https://stackoverflow.com/questions/1353787/how-to-set-simpledateformat-w-use-the-monday-is-first-day-of-week,how to set SimpleDateFormat &quot;W&quot; use the MONDAY is first day of Week?,1353809.0,,,,,
85,"['java', 'networking']","{'account_id': 50192, 'reputation': 519, 'user_id': 149621, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/12b9a78612f4f8c042accab466dffe0a?s=256&d=identicon&r=PG', 'display_name': 'user149621', 'link': 'https://stackoverflow.com/users/149621/user149621'}",True,63919,,9,25,1626275030,1249293611,1556238358.0,1221517,CC BY-SA 4.0,https://stackoverflow.com/questions/1221517/how-to-get-subnet-mask-of-local-system-using-java,How to get subnet mask of local system using java?,,,,,,
