,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,accepted_answer_id,protected_date
48,"['html', 'css', 'bootstrap-5', 'font-awesome-5']","{'account_id': 22521636, 'reputation': 71, 'user_id': 16715100, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5d7ac7492a9ab0084ed1137ea8ed08f5?s=256&d=identicon&r=PG&f=1', 'display_name': 'germanshedder', 'link': 'https://stackoverflow.com/users/16715100/germanshedder'}",True,23311,4,6,1659369191,1630448943,1630509890.0,69005917,CC BY-SA 4.0,https://stackoverflow.com/questions/69005917/eye-in-password-field-does-not-appear-using-bootstrap-5,Eye in password field does not appear using bootstrap 5,,,69007157.0,
49,"['html', 'css', 'performance', 'webp']","{'account_id': 6408645, 'reputation': 339, 'user_id': 4969058, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/561806f5b11b0739346c19ecedccb49b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ali Shan', 'link': 'https://stackoverflow.com/users/4969058/ali-shan'}",False,655,2,2,1659335390,1632332119,,69288875,CC BY-SA 4.0,https://stackoverflow.com/questions/69288875/how-to-specify-an-alternate-image-in-css-background-image-property-if-webp-forma,How to specify an alternate image in CSS background-image property if WebP format is not supported by browser,,,,
50,"['html', 'css']","{'account_id': 22394583, 'reputation': 63, 'user_id': 16606033, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJy7vM7tLdVB45Negjck1eYk7Vt2_Lld0-Asvr_v=k-s256', 'display_name': 'monie', 'link': 'https://stackoverflow.com/users/16606033/monie'}",True,49,2,-2,1659207166,1631004946,1659207166.0,69085190,,https://stackoverflow.com/questions/69085190/how-can-i-make-these-cards-look-more-professionally-designed,How can I make these cards look more professionally designed?,1631008305.0,Opinion-based,69085876.0,
51,"['css', 'safari', 'mobile-safari', 'mix-blend-mode']","{'account_id': 5507033, 'reputation': 1823, 'user_id': 4374616, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3f2d080dc9639578c68dbcddcce78ec1?s=256&d=identicon&r=PG&f=1', 'display_name': 'kacase', 'link': 'https://stackoverflow.com/users/4374616/kacase'}",False,191,0,1,1659180643,1631188338,,69117687,CC BY-SA 4.0,https://stackoverflow.com/questions/69117687/mix-blend-mode-ignored-after-zoom-safari,Mix-blend-mode ignored after zoom [Safari],,,,1659222111.0
52,"['css', 'reactjs', 'react-bootstrap', 'bootstrap-5']","{'account_id': 19642827, 'reputation': 67, 'user_id': 14378513, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/15d13c8b7549690de7da5f5d08b0361e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Loris Cuntreri', 'link': 'https://stackoverflow.com/users/14378513/loris-cuntreri'}",True,503,2,0,1659071969,1632322520,,69286701,CC BY-SA 4.0,https://stackoverflow.com/questions/69286701/width-of-a-navdropdown-in-react-bootstrap-5,Width of a &lt;NavDropdown&gt; in react-bootstrap 5,,,69290386.0,
53,"['javascript', 'html', 'css']","{'account_id': 9664788, 'reputation': 592, 'user_id': 11022213, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/17377b5fadbe47cd08634ff5a271e2cc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Aayush Dahal', 'link': 'https://stackoverflow.com/users/11022213/aayush-dahal'}",True,1632,3,3,1659004614,1632320120,1632733550.0,69286006,CC BY-SA 4.0,https://stackoverflow.com/questions/69286006/how-to-animate-border-so-that-it-displays-slowly-from-start-to-finish,How to animate border so that it displays slowly from start to finish,,,69288804.0,
54,"['javascript', 'css', 'reactjs']","{'account_id': 22820748, 'reputation': 21, 'user_id': 16970642, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GibueYCCtXdbyCddrNNUB9lw6UOhDIbmIRzyzI2SA=k-s256', 'display_name': 'iNfam0usColors', 'link': 'https://stackoverflow.com/users/16970642/infam0uscolors'}",True,1513,2,1,1658931138,1632612876,1632613363.0,69330784,CC BY-SA 4.0,https://stackoverflow.com/questions/69330784/is-there-a-problem-with-my-boostrap-badge-not-applying,"Is there a problem with my boostrap, badge not applying?",,,69331412.0,
55,"['html', 'css']","{'account_id': 12821871, 'reputation': 19, 'user_id': 9276427, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/0WMOo.jpg?s=256&g=1', 'display_name': 'Ragaey M.Ragaa', 'link': 'https://stackoverflow.com/users/9276427/ragaey-m-ragaa'}",True,181,2,-1,1658913717,1631005702,,69085363,CC BY-SA 4.0,https://stackoverflow.com/questions/69085363/how-to-style-two-nested-elements-with-the-same-parent,how to style two nested elements with the same parent,,,69085468.0,
56,"['css', 'user-interface', 'accessibility', 'devexpress', 'wcag']","{'account_id': 6729688, 'reputation': 110, 'user_id': 5186515, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7ab5b6f9e6eeda683125bec0c1e14e10?s=256&d=identicon&r=PG&f=1', 'display_name': 'nonoandy', 'link': 'https://stackoverflow.com/users/5186515/nonoandy'}",True,275,1,1,1658868187,1632959370,1658868187.0,69384495,CC BY-SA 4.0,https://stackoverflow.com/questions/69384495/how-can-you-make-a-table-with-nested-tables-wcag-aa-compliant,How can you make a table with nested tables WCAG AA compliant,,,69385560.0,
57,"['css', 'twitter-bootstrap', 'sass']","{'account_id': 515918, 'reputation': 791, 'user_id': 1426431, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e93a213b8046cc08c8e8bff3385751fb?s=256&d=identicon&r=PG', 'display_name': 'caspii', 'link': 'https://stackoverflow.com/users/1426431/caspii'}",False,139,1,-1,1658770162,1630659372,,69042149,,https://stackoverflow.com/questions/69042149/css-calc-leads-to-invalid-property-in-chrome,CSS Calc leads to invalid property in Chrome,1630661465.0,Duplicate,,
58,"['css', 'angularjs', 'angular', 'angular-components', 'angular-module']","{'account_id': 22634909, 'reputation': 11, 'user_id': 16811830, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgFcJgprc6l3MP6AlaCOJRS-vMfVhmRYgzdcTLH=k-s256', 'display_name': 'Madhur Rai', 'link': 'https://stackoverflow.com/users/16811830/madhur-rai'}",False,667,4,1,1658727976,1630563937,,69025122,CC BY-SA 4.0,https://stackoverflow.com/questions/69025122/how-to-include-css-file-of-my-component-in-angular-js,How to include .css file of my component in angular js,,,,
59,"['javascript', 'html', 'css']","{'account_id': 10597594, 'reputation': 129, 'user_id': 7805668, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/1KyAt.png?s=256&g=1', 'display_name': 'SandyS', 'link': 'https://stackoverflow.com/users/7805668/sandys'}",True,142,3,1,1658688129,1631707916,1631708030.0,69192894,CC BY-SA 4.0,https://stackoverflow.com/questions/69192894/read-more-read-less-function,Read more read less function,,,69193426.0,
60,"['css', 'vue.js', 'twitter-bootstrap-3', 'vuetify.js']","{'account_id': 6195247, 'reputation': 8405, 'user_id': 4826740, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://lh6.googleusercontent.com/-glGA4SJVlJc/AAAAAAAAAAI/AAAAAAAAABQ/brllIAjE7tA/photo.jpg?sz=256', 'display_name': 'maxshuty', 'link': 'https://stackoverflow.com/users/4826740/maxshuty'}",True,302,1,3,1658496939,1630628466,1630628943.0,69038272,CC BY-SA 4.0,https://stackoverflow.com/questions/69038272/preventing-vuetify-with-treeshaking-from-overriding-bootstrap3s-classes,Preventing Vuetify with treeshaking from overriding Bootstrap3&#39;s classes?,,,73043196.0,
61,"['html', 'css', 'media-queries']","{'account_id': 21783481, 'reputation': 11, 'user_id': 16084877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1ad1b938d3139513fea42b10329a0a3?s=256&d=identicon&r=PG&f=1', 'display_name': '0416', 'link': 'https://stackoverflow.com/users/16084877/0416'}",True,49,2,0,1658491428,1632409957,1658491428.0,69302659,CC BY-SA 4.0,https://stackoverflow.com/questions/69302659/is-there-a-problem-with-the-media-query-in-the-css-code,is there a problem with the media query in the CSS code?,,,69303141.0,
62,"['html', 'css', 'select', 'offset', 'select-options']","{'account_id': 20117404, 'reputation': 37, 'user_id': 14752508, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/686d43dcbb5a0932b3ea0b18f2eee464?s=256&d=identicon&r=PG&f=1', 'display_name': 'Paul', 'link': 'https://stackoverflow.com/users/14752508/paul'}",False,451,2,0,1658079789,1631474216,1658079789.0,69154514,CC BY-SA 4.0,https://stackoverflow.com/questions/69154514/select-options-not-aligning-under-select-element,Select options not aligning under select element,,,,
63,"['html', 'css', 'vue.js']","{'account_id': 11510677, 'reputation': 1, 'user_id': 8435614, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-vMbsaavkbe4/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmsbyoOa3YUgRj4g_8JVJRbfEJLGA/photo.jpg?sz=256', 'display_name': 'T dhanunjay', 'link': 'https://stackoverflow.com/users/8435614/t-dhanunjay'}",True,278,3,0,1657944502,1632729252,,69343002,CC BY-SA 4.0,https://stackoverflow.com/questions/69343002/how-to-change-div-card-content-on-hover-in-vuejs,How to change div card content on hover in vuejs,,,69343116.0,
64,"['javascript', 'html', 'css', 'vue.js', 'sass']","{'account_id': 22858330, 'reputation': 11, 'user_id': 17002832, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxeWnFgrnTnS8YVG_fi2SHh191HnTdGTjOZ2G9K=k-s256', 'display_name': 'Gianluca', 'link': 'https://stackoverflow.com/users/17002832/gianluca'}",True,227,1,0,1657861951,1632589039,,69328252,CC BY-SA 4.0,https://stackoverflow.com/questions/69328252/css-animation-with-vue-js,CSS Animation with Vue.js,,,69328328.0,
65,"['css', 'video', 'safari', 'fullscreen']","{'account_id': 3499121, 'reputation': 108, 'user_id': 2926312, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nzGZS.jpg?s=256&g=1', 'display_name': 'ggwzrd', 'link': 'https://stackoverflow.com/users/2926312/ggwzrd'}",True,614,3,0,1657723312,1631028466,,69090899,CC BY-SA 4.0,https://stackoverflow.com/questions/69090899/elements-over-video-in-native-full-screen-mode-safari,elements over video in native full screen mode - SAFARI,,,69090986.0,
66,"['html', 'css', 'performance', 'rendering', 'cssom']","{'account_id': 10146106, 'reputation': 11754, 'user_id': 7494218, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nodU0.jpg?s=256&g=1', 'display_name': 'Ran Turner', 'link': 'https://stackoverflow.com/users/7494218/ran-turner'}",True,349,2,-1,1657689677,1632127325,1632133034.0,69251445,CC BY-SA 4.0,https://stackoverflow.com/questions/69251445/where-is-the-best-place-to-put-external-css-files-performance-wise,Where is the best place to put external css files (performance-wise)?,,,69252448.0,
67,"['css', 'google-chrome', 'border']","{'account_id': 22555082, 'reputation': 89, 'user_id': 16743613, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgaFNxVj0OxvCUKxRd9C4osU8KFtgiG0EVmsMXbgA=k-s256', 'display_name': 'Arkadiusz Kulpa', 'link': 'https://stackoverflow.com/users/16743613/arkadiusz-kulpa'}",True,4805,2,2,1657513256,1630914633,1631140713.0,69071010,CC BY-SA 4.0,https://stackoverflow.com/questions/69071010/chrome-extension-pesticide-doesnt-work-on-local-site-that-i-am-developing,Chrome extension &quot;Pesticide&quot; doesn&#39;t work on local site that I am developing,,,,
68,"['css', 'fonts', 'customization', 'tailwind-css']","{'account_id': 22766120, 'reputation': 11, 'user_id': 16924119, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/yVgNl.jpg?s=256&g=1', 'display_name': 'Tahmidul Hassan', 'link': 'https://stackoverflow.com/users/16924119/tahmidul-hassan'}",False,581,1,1,1657424043,1631763117,1632480457.0,69202011,CC BY-SA 4.0,https://stackoverflow.com/questions/69202011/how-to-add-custom-woff-woff2-font-in-tailwindcss-project,how to add Custom WOFF &amp; WOFF2 font in tailwindcss project,,,,
69,"['javascript', 'html', 'css', 'getuikit']","{'account_id': 20774039, 'reputation': 11, 'user_id': 15255999, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-sXNmcGkQ5uo/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclROUS1kS1JvHZP3NidrSSeRot3kw/s96-c/photo.jpg?sz=256', 'display_name': 'Osli1110', 'link': 'https://stackoverflow.com/users/15255999/osli1110'}",False,25,1,0,1657361217,1630535922,,69021252,CC BY-SA 4.0,https://stackoverflow.com/questions/69021252/getuikit-modal-not-showing-at-all,getuikit modal not showing at all,,,,
70,"['css', 'tailwind-css', 'postcss', 'monorepo']","{'account_id': 6365247, 'reputation': 3672, 'user_id': 5065235, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5ed986ad57ae09a3511841bd6b37d60f?s=256&d=identicon&r=PG', 'display_name': 'sjbuysse', 'link': 'https://stackoverflow.com/users/5065235/sjbuysse'}",True,1403,2,4,1657259356,1631709886,,69193396,CC BY-SA 4.0,https://stackoverflow.com/questions/69193396/tailwindcss-directives-not-working-with-style-file-outside-of-project,tailwindcss directives not working with style file outside of project,,,,
71,"['html', 'css', 'flexbox', 'width', 'margin']","{'account_id': 22581546, 'reputation': 188, 'user_id': 16766120, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ul4Qu.jpg?s=256&g=1', 'display_name': 'm-naeem66622', 'link': 'https://stackoverflow.com/users/16766120/m-naeem66622'}",True,402,2,3,1657257635,1631563041,1631573863.0,69168402,CC BY-SA 4.0,https://stackoverflow.com/questions/69168402/navigation-bar-problem-while-decreasing-screen-width,Navigation Bar Problem while decreasing screen width,,,69168564.0,
72,"['python', 'css', 'plotly-dash', 'google-font-api']","{'account_id': 18248422, 'reputation': 143, 'user_id': 13283988, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10163384149620300/picture?type=large', 'display_name': 'Robert Marciniak', 'link': 'https://stackoverflow.com/users/13283988/robert-marciniak'}",True,1103,1,0,1656755604,1632157640,1656755604.0,69258350,CC BY-SA 4.0,https://stackoverflow.com/questions/69258350/difficulty-getting-custom-google-font-working-for-plotly-dash-app,Difficulty getting custom Google font working for Plotly Dash app,,,69258949.0,
73,"['html', 'css', 'radio-button', 'styles', 'checked']","{'account_id': 22659541, 'reputation': 11, 'user_id': 16832864, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyMs7qOMMv3bn28IitefW9MBfI3CWooV-dWvUcU=k-s256', 'display_name': 'source changer', 'link': 'https://stackoverflow.com/users/16832864/source-changer'}",True,39,1,0,1656708051,1631054655,1656708051.0,69095221,CC BY-SA 4.0,https://stackoverflow.com/questions/69095221/how-to-add-checked-class-for-id-of-an-input-tag-in-a-other-tag-label-or-p-or,how to add checked class for id of an input-tag in a other tag &lt;label&gt; or &lt;p&gt; or &lt;a&gt;,,,69095268.0,
74,"['css', 'django', 'forms', 'radio-button', 'css-multicolumn-layout']","{'account_id': 21115196, 'reputation': 71, 'user_id': 15522421, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5a3495c00fba17b5776d6184410d3ade?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raja', 'link': 'https://stackoverflow.com/users/15522421/raja'}",True,161,1,1,1656695414,1632138008,1656695414.0,69253806,CC BY-SA 4.0,https://stackoverflow.com/questions/69253806/django-radio-buttons-in-columns,Django Radio Buttons in Columns,,,,
75,"['javascript', 'html', 'css']","{'account_id': 22756693, 'reputation': 45, 'user_id': 16916067, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ab01c90eb34f696e3aaa88b1b79fe448?s=256&d=identicon&r=PG&f=1', 'display_name': 'Daniel M.', 'link': 'https://stackoverflow.com/users/16916067/daniel-m'}",True,202,3,1,1656488227,1631690535,1631717600.0,69188678,CC BY-SA 4.0,https://stackoverflow.com/questions/69188678/how-do-i-stop-my-content-from-overlapping-when-resizing-browser-vertically,How do I stop my content from overlapping when resizing browser vertically?,,,69189135.0,
76,"['javascript', 'css']","{'account_id': 20367381, 'reputation': 33, 'user_id': 14940381, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d1965e115469a8b455cb1e2f7f78aa82?s=256&d=identicon&r=PG&f=1', 'display_name': 'Here2Learn', 'link': 'https://stackoverflow.com/users/14940381/here2learn'}",False,222,2,1,1656326170,1631120566,1631618973.0,69107106,CC BY-SA 4.0,https://stackoverflow.com/questions/69107106/how-to-hide-a-js-div-with-css,How to hide a js div with css,,,,
77,"['css', 'list', 'styles']","{'account_id': 22545116, 'reputation': 11, 'user_id': 16735175, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10160151075850992/picture?type=large', 'display_name': 'Szimona', 'link': 'https://stackoverflow.com/users/16735175/szimona'}",True,59,2,0,1656139951,1632606591,1632609392.0,69330298,CC BY-SA 4.0,https://stackoverflow.com/questions/69330298/how-to-center-multi-column-unordered-list,How to center multi column unordered list,,,,
78,"['css', 'svg', 'fill', 'stroke']","{'account_id': 46335, 'reputation': 8405, 'user_id': 136834, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/bac7991ba7feb225b252a133d81daab0?s=256&d=identicon&r=PG', 'display_name': 'Alex Ivasyuv', 'link': 'https://stackoverflow.com/users/136834/alex-ivasyuv'}",True,606,2,0,1656081703,1632340406,,69290489,CC BY-SA 4.0,https://stackoverflow.com/questions/69290489/svg-fill-overlaps-stroke,SVG `fill` overlaps `stroke`,,,,
