,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,accepted_answer_id,content_license,migrated_from,protected_date
48,"['html', 'css', 'grid', 'css-grid', 'grid-layout']","{'account_id': 8381182, 'reputation': 47, 'user_id': 6293082, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4520c9bf94357a57630c3abb57778bac?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jakub Srnka', 'link': 'https://stackoverflow.com/users/6293082/jakub-srnka'}",True,317,,1,1,1659991586,1590885453,1659991586.0,62110278,https://stackoverflow.com/questions/62110278/css-complex-grid-auto-layout,,CSS complex grid auto layout,62113491.0,CC BY-SA 4.0,,
49,"['html', 'css']","{'account_id': 18099181, 'reputation': 438, 'user_id': 13157208, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-UuCPqRHP-VI/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMWB17afAHLNAuwRhdjoQKjVDOR0A/photo.jpg?sz=256', 'display_name': 'rimi', 'link': 'https://stackoverflow.com/users/13157208/rimi'}",True,246,,3,3,1659966518,1589492962,,61808020,https://stackoverflow.com/questions/61808020/shadow-around-the-text-box,,shadow around the text box,61808136.0,CC BY-SA 4.0,,
50,"['css', 'scroll', 'overflow', 'css-grid', 'display']","{'account_id': 522596, 'reputation': 1308, 'user_id': 1085660, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/07b99886641d41fd79000bf608e34963?s=256&d=identicon&r=PG', 'display_name': 'ed4becky', 'link': 'https://stackoverflow.com/users/1085660/ed4becky'}",True,37659,,2,11,1659941022,1590163933,1630601573.0,61959291,https://stackoverflow.com/questions/61959291/how-to-get-scrolling-in-a-css-grid,,How to get scrolling in a CSS grid?,61960229.0,CC BY-SA 4.0,,
51,"['html', 'css', 'django', 'colors']","{'account_id': 14162949, 'reputation': 480, 'user_id': 10231700, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ad84206c4a130d74a758245db8b1a593?s=256&d=identicon&r=PG&f=1', 'display_name': 'Charles', 'link': 'https://stackoverflow.com/users/10231700/charles'}",True,2533,,4,1,1659907190,1588865475,1659907190.0,61661720,https://stackoverflow.com/questions/61661720/css-button-wont-change-color,,CSS button won&#39;t change color,61661825.0,CC BY-SA 4.0,,
52,"['javascript', 'html', 'jquery', 'css', 'wordpress']","{'account_id': 18393956, 'reputation': 109, 'user_id': 13398931, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhAt7ICir1v-h6VwArM03DGD-jMH3MU7bVJ49D4Zg=k-s256', 'display_name': 'Артем', 'link': 'https://stackoverflow.com/users/13398931/%d0%90%d1%80%d1%82%d0%b5%d0%bc'}",True,5063,,2,0,1659775356,1590823202,,62099145,https://stackoverflow.com/questions/62099145/uncaught-typeerror-jquery-slick-is-not-a-function-in-wordpress-custom-temp,,Uncaught TypeError: jQuery(...).slick is not a function in Wordpress custom template,66815761.0,CC BY-SA 4.0,,
53,"['html', 'css', 'asp.net', 'asp.net-mvc', 'asp.net-core']","{'account_id': 15255014, 'reputation': 23, 'user_id': 11007075, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1dQCfLwR214/AAAAAAAAAAI/AAAAAAAAAAA/ACevoQOkbiw4qoTpljDmDj9ySxoFPfxITg/mo/photo.jpg?sz=256', 'display_name': 'Joseph izz', 'link': 'https://stackoverflow.com/users/11007075/joseph-izz'}",True,1429,,2,1,1659699441,1589243203,1589255797.0,61741697,https://stackoverflow.com/questions/61741697/background-image-not-showing-in-asp-net-core,,Background image not showing in ASP.NET Core,61741936.0,CC BY-SA 4.0,,
54,"['html', 'css', 'flexbox']","{'account_id': 18290716, 'reputation': 47, 'user_id': 13317562, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-KWIcJ5u0ENM/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNksTLbKlbayVFJ2rJdecsxlu1lxw/photo.jpg?sz=256', 'display_name': 'Donald Faulknor', 'link': 'https://stackoverflow.com/users/13317562/donald-faulknor'}",False,1421,,1,1,1659626099,1590502506,1590506661.0,62024206,https://stackoverflow.com/questions/62024206/prevent-flex-box-from-growing,,Prevent flex box from growing,,CC BY-SA 4.0,,
55,"['html', 'css', 'checkbox', 'alignment', 'vertical-alignment']","{'account_id': 18684866, 'reputation': 29, 'user_id': 13620618, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2624174e67d02d287226751d6623ce9e?s=256&d=identicon&r=PG&f=1', 'display_name': 'f3re0', 'link': 'https://stackoverflow.com/users/13620618/f3re0'}",True,156,,3,2,1659470061,1590502648,1659387021.0,62024249,https://stackoverflow.com/questions/62024249/how-can-i-align-the-checkboxes-and-text-vertically,,How can I align the checkboxes and text vertically?,,CC BY-SA 4.0,,
56,"['javascript', 'jquery', 'css', 'angular', 'frontend']","{'account_id': 12019998, 'reputation': 23, 'user_id': 10065373, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8b476ddfe70f001350ee65f505fb5f15?s=256&d=identicon&r=PG', 'display_name': 'Ayan Das', 'link': 'https://stackoverflow.com/users/10065373/ayan-das'}",True,3265,,5,2,1659111277,1588620386,,61600025,https://stackoverflow.com/questions/61600025/adding-bootstrap-to-angular-8,,Adding Bootstrap to Angular 8,61601250.0,CC BY-SA 4.0,,
57,"['html', 'css', 'tailwind-css']","{'account_id': 15111271, 'reputation': 411, 'user_id': 10905290, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/78237a5c25d3617efc9395de0300d61c?s=256&d=identicon&r=PG&f=1', 'display_name': 'sda2584541', 'link': 'https://stackoverflow.com/users/10905290/sda2584541'}",True,3794,,1,2,1659082909,1589981203,1590137304.0,61914275,https://stackoverflow.com/questions/61914275/a-div-sticky-position-not-work-tailwindcss,,a div sticky position not work tailwindcss,68891004.0,CC BY-SA 4.0,,
58,"['javascript', 'html', 'css', 'intersection-observer']","{'account_id': 15471416, 'reputation': 57, 'user_id': 11161378, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ZeQxdPL9VTM/AAAAAAAAAAI/AAAAAAAAAvY/LyjUY1c6Yp0/photo.jpg?sz=256', 'display_name': 'Konya', 'link': 'https://stackoverflow.com/users/11161378/konya'}",True,128,,1,0,1658875940,1589939150,,61903737,https://stackoverflow.com/questions/61903737/intersection-observer-multi-usage,,Intersection observer multi usage,61903849.0,CC BY-SA 4.0,,
59,"['jquery', 'css', 'scroll-snap-type']","{'account_id': 63657, 'reputation': 52122, 'user_id': 188331, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://i.stack.imgur.com/UhYfd.jpg?s=256&g=1', 'display_name': 'Raptor', 'link': 'https://stackoverflow.com/users/188331/raptor'}",True,2135,,3,12,1658849514,1589450354,,61794477,https://stackoverflow.com/questions/61794477/css-scroll-snap-type-with-horizontal-scrolling,,CSS scroll-snap-type with Horizontal Scrolling,,CC BY-SA 4.0,,
60,"['css', 'blazor']","{'account_id': 3919138, 'reputation': 2158, 'user_id': 3242154, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/3c368f3140571a8d9a652dcf4607d549?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nicolas', 'link': 'https://stackoverflow.com/users/3242154/nicolas'}",True,3843,,2,2,1658842553,1590577334,,62041543,https://stackoverflow.com/questions/62041543/blazor-webassembly-handling-viewport-device-width-changes,,Blazor Webassembly - Handling viewport / device-width changes,62042014.0,CC BY-SA 4.0,,
61,"['javascript', 'html', 'css', 'reactjs']","{'user_type': 'does_not_exist', 'display_name': 'user13433173'}",True,1574,,2,2,1658786995,1588397161,,61554884,https://stackoverflow.com/questions/61554884/how-to-display-base64-image-on-browser,,How to display Base64 image on browser,61555177.0,CC BY-SA 4.0,,
62,"['javascript', 'html', 'css', 'custom-element']","{'account_id': 2379908, 'reputation': 3065, 'user_id': 2082141, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/7c5044d4e71d5bb18a4a67152046bfa3?s=256&d=identicon&r=PG', 'display_name': 'Dustin Poissant', 'link': 'https://stackoverflow.com/users/2082141/dustin-poissant'}",True,951,,1,3,1658734354,1588364471,1588366177.0,61550192,https://stackoverflow.com/questions/61550192/how-do-i-select-the-shadow-dom-host-element-only-if-it-is-the-last-child,,How do I select the shadow DOM host element only if it is the last-child?,,CC BY-SA 4.0,,
63,"['css', 'css-selectors', 'web-component', 'shadow-dom', 'custom-element']","{'account_id': 6828094, 'reputation': 7017, 'user_id': 5253155, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NFmSh.png?s=256&g=1', 'display_name': 'Mendy', 'link': 'https://stackoverflow.com/users/5253155/mendy'}",True,9950,1663076407.0,1,27,1658518607,1588733065,1623140170.0,61626493,https://stackoverflow.com/questions/61626493/slotted-css-selector-for-nested-children-in-shadowdom-slot,Duplicate,::slotted CSS selector for nested children in shadowDOM slot,61631668.0,,,
64,"['html', 'jquery', 'css', 'bootstrap-4']","{'account_id': 4286751, 'reputation': 87, 'user_id': 3504236, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9c6e8829834f9aa50ebad86e702fa5a4?s=256&d=identicon&r=PG&f=1', 'display_name': 'atye', 'link': 'https://stackoverflow.com/users/3504236/atye'}",True,764,,2,0,1658244671,1588264643,,61528397,https://stackoverflow.com/questions/61528397/bootstrap-4-scrollbar-overflow-with-sticky-top,,Bootstrap 4 scrollbar overflow with sticky-top,61528555.0,CC BY-SA 4.0,,
65,"['css', 'css-grid']","{'account_id': 4550242, 'reputation': 399, 'user_id': 3695718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'zolee', 'link': 'https://stackoverflow.com/users/3695718/zolee'}",True,843,,1,4,1658155923,1589546576,1658154399.0,61819501,https://stackoverflow.com/questions/61819501/why-does-inputs-size-increase-in-css-grid-layouts,,Why does input&#39;s size increase in CSS Grid layouts?,61820638.0,CC BY-SA 4.0,,
66,"['css', 'vue.js', 'sass', 'vuetify.js']","{'account_id': 4138671, 'reputation': 3056, 'user_id': 3394654, 'user_type': 'registered', 'accept_rate': 30, 'profile_image': 'https://i.stack.imgur.com/4fRHp.jpg?s=256&g=1', 'display_name': 'J. Jackson', 'link': 'https://stackoverflow.com/users/3394654/j-jackson'}",True,1861,,2,1,1657948650,1590119597,,61947587,https://stackoverflow.com/questions/61947587/how-to-animate-vuetify-v-badge-on-state-change,,How to animate Vuetify &lt;v-badge /&gt; on state change?,61948260.0,CC BY-SA 4.0,,
67,"['css', 'vue.js']","{'account_id': 14957167, 'reputation': 3, 'user_id': 10798077, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-74gUGpMF0CA/AAAAAAAAAAI/AAAAAAAAABw/eLbbO1JNq4A/photo.jpg?sz=256', 'display_name': 'Watsadonramai Wiroonthunyatorn', 'link': 'https://stackoverflow.com/users/10798077/watsadonramai-wiroonthunyatorn'}",True,558,,2,0,1657936506,1588450358,1588451330.0,61565668,https://stackoverflow.com/questions/61565668/vue-styling-local-components,,Vue styling local components,61568451.0,CC BY-SA 4.0,,
68,"['html', 'css', 'tailwind-css']","{'account_id': 4930523, 'reputation': 3644, 'user_id': 3970455, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omar Gonzales', 'link': 'https://stackoverflow.com/users/3970455/omar-gonzales'}",True,15172,,2,1,1657865111,1588820442,1588820935.0,61649149,https://stackoverflow.com/questions/61649149/dropdown-menu-inside-sidebar-using-tailwind-css,,Dropdown menu inside sidebar using Tailwind CSS,61662651.0,CC BY-SA 4.0,,
69,"['javascript', 'html', 'css', 'vue.js', 'sass']","{'account_id': 5756497, 'reputation': 719, 'user_id': 4544231, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/WUlUX.jpg?s=256&g=1', 'display_name': 'squish', 'link': 'https://stackoverflow.com/users/4544231/squish'}",True,612,,1,1,1657850452,1589050295,,61702072,https://stackoverflow.com/questions/61702072/why-is-my-moving-label-effect-in-vue-not-working,,Why is my moving label effect in Vue not working?,61702268.0,CC BY-SA 4.0,,
70,"['javascript', 'css', 'vue.js']","{'account_id': 9072144, 'reputation': 37, 'user_id': 6754917, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1087168158046385/picture?type=large', 'display_name': 'holy', 'link': 'https://stackoverflow.com/users/6754917/holy'}",True,55,,1,0,1657848743,1589716456,1589717929.0,61851358,https://stackoverflow.com/questions/61851358/i-want-to-change-the-class-of-my-div-on-text-change-using-vuejs,,I want to change the class of my div on text change using vuejs,61851800.0,CC BY-SA 4.0,,
71,"['javascript', 'html', 'css', 'google-chrome']","{'account_id': 4564744, 'reputation': 5053, 'user_id': 3706051, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/852c386b130849278c0a7483d5b2e196?s=256&d=identicon&r=PG&f=1', 'display_name': 'darKnight', 'link': 'https://stackoverflow.com/users/3706051/darknight'}",False,556,,1,0,1657702763,1589293239,,61754166,https://stackoverflow.com/questions/61754166/scrollintoview-causing-entire-page-to-scroll,,scrollIntoView causing entire page to scroll,,CC BY-SA 4.0,,
72,"['css', 'bootstrap-4']","{'account_id': 9776904, 'reputation': 1294, 'user_id': 10778349, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4itUw.png?s=256&g=1', 'display_name': 'Jaco', 'link': 'https://stackoverflow.com/users/10778349/jaco'}",True,6159,,2,5,1656996045,1590626772,,62055151,https://stackoverflow.com/questions/62055151/bootstrap-enable-shadow,,Bootstrap enable shadow,62055349.0,CC BY-SA 4.0,,
73,"['html', 'css', 'bootstrap-4', 'flexbox']","{'account_id': 8439293, 'reputation': 35, 'user_id': 6332415, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10153868521891387/picture?type=large', 'display_name': 'Abe Gold', 'link': 'https://stackoverflow.com/users/6332415/abe-gold'}",True,66,,3,2,1656954165,1589952416,1589952833.0,61905716,https://stackoverflow.com/questions/61905716/i-cant-position-elements-in-same-line-with-bootstrap,,I can&#39;t position elements in same line with bootstrap,61906199.0,CC BY-SA 4.0,,
74,"['javascript', 'css', 'reactjs', 'react-select', 'react-state']","{'account_id': 2633302, 'reputation': 3684, 'user_id': 2278676, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/169dbb83a1fdfd2cbd1d4efae32912d2?s=256&d=identicon&r=PG', 'display_name': 'singmotor', 'link': 'https://stackoverflow.com/users/2278676/singmotor'}",True,10074,,2,3,1656721347,1589904952,1589911130.0,61895814,https://stackoverflow.com/questions/61895814/keeping-placeholder-on-react-select,,Keeping placeholder on react-select,61897995.0,CC BY-SA 4.0,,
75,"['css', 'radio-button']","{'account_id': 8078746, 'reputation': 121, 'user_id': 6088753, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/bCq8J.jpg?s=256&g=1', 'display_name': 'BorisNZ', 'link': 'https://stackoverflow.com/users/6088753/borisnz'}",False,69,,2,0,1656695713,1588386596,1656695713.0,61553742,https://stackoverflow.com/questions/61553742/change-color-of-check-box-or-radio-button-using-css-not-working,,Change Color of Check Box or Radio Button using CSS not working,,CC BY-SA 4.0,,
76,"['javascript', 'css', 'asp.net-core', 'cursor']","{'account_id': 16289348, 'reputation': 21, 'user_id': 11763211, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-k6yuk1QRj-A/AAAAAAAAAAI/AAAAAAAABtI/VwBrVHWB5h4/photo.jpg?sz=256', 'display_name': 'Yuvaraj T', 'link': 'https://stackoverflow.com/users/11763211/yuvaraj-t'}",False,473,,3,0,1656499358,1590591782,1590671856.0,62046329,https://stackoverflow.com/questions/62046329/why-mouse-pointer-is-changing-to-arrow-and-not-triggering-click-event-over-the-i,,Why mouse pointer is changing to arrow and not triggering click event over the icon?,,CC BY-SA 4.0,,
77,"['html', 'css', 'django']","{'account_id': 18565570, 'reputation': 85, 'user_id': 13528611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/323a8600703713745ddf6da22bfbbd81?s=256&d=identicon&r=PG&f=1', 'display_name': 'Boritobison', 'link': 'https://stackoverflow.com/users/13528611/boritobison'}",True,7823,,2,3,1656408720,1590057052,,61932470,https://stackoverflow.com/questions/61932470/css-file-not-found-django-project,,CSS file not found. Django project,61932961.0,CC BY-SA 4.0,,
78,"['html', 'css', 'angular', 'angular-material']","{'account_id': 1859358, 'reputation': 38075, 'user_id': 1684269, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5adbf1d60d27b9ee3aeee069591ba88b?s=256&d=identicon&r=PG', 'display_name': 'Ole', 'link': 'https://stackoverflow.com/users/1684269/ole'}",True,9196,,2,4,1656380965,1588594253,1615702666.0,61591949,https://stackoverflow.com/questions/61591949/formatting-an-angular-material-form-field-number-to-2-decimal-places,,Formatting an Angular Material Form Field Number to 2 Decimal Places?,61592288.0,CC BY-SA 4.0,,
79,"['css', 'reactjs', 'sass', 'create-react-app']","{'account_id': 3237447, 'reputation': 447, 'user_id': 2731267, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NVpEM.jpg?s=256&g=1', 'display_name': 'Eric Cheng', 'link': 'https://stackoverflow.com/users/2731267/eric-cheng'}",True,1976,,1,1,1655906291,1590386875,1655906291.0,61996702,https://stackoverflow.com/questions/61996702/how-to-access-node-js-homepage-or-public-url-value-in-css,,how to access Node JS &quot;homepage&quot; or PUBLIC_URL value in CSS?,62012176.0,CC BY-SA 4.0,,
