,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date,migrated_from
49,"['list', 'css', 'alignment']","{'account_id': 1322234, 'reputation': 2678, 'user_id': 1267801, 'user_type': 'registered', 'accept_rate': 58, 'profile_image': 'https://www.gravatar.com/avatar/bf38df9f772233b0d61519c86c5ab7ce?s=256&d=identicon&r=PG', 'display_name': 'CJT3', 'link': 'https://stackoverflow.com/users/1267801/cjt3'}",True,34649,,11328145.0,4,33,1647338522,1341400914,,11328085,https://stackoverflow.com/questions/11328085/pseudo-after-align-right,,Pseudo after align right,CC BY-SA 3.0,,
50,"['css', 'twitter-bootstrap']","{'account_id': 1174097, 'reputation': 14720, 'user_id': 1150534, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/043af7a7ebf89595bebc3364f933d648?s=256&d=identicon&r=PG', 'display_name': 'Richlewis', 'link': 'https://stackoverflow.com/users/1150534/richlewis'}",True,211601,,11558068.0,8,80,1646745925,1342683095,1484649479.0,11555931,https://stackoverflow.com/questions/11555931/make-footer-stick-to-bottom-of-page-using-twitter-bootstrap,,Make footer stick to bottom of page using Twitter Bootstrap,CC BY-SA 3.0,,
51,"['css', 'zooming', 'break']","{'account_id': 1656928, 'reputation': 101, 'user_id': 1526218, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2406f0f6539910b3ddd734e1ea13e972?s=256&d=identicon&r=PG', 'display_name': 'DeHustle', 'link': 'https://stackoverflow.com/users/1526218/dehustle'}",True,35495,,,3,9,1646716001,1342307696,,11488114,https://stackoverflow.com/questions/11488114/website-layout-breaks-apart-when-zooming-in-or-out-in-browsers-a-few-other-b,,Website layout &quot;breaks apart&quot; when zooming in or out in browsers + a few other basic css questions,CC BY-SA 3.0,,
52,"['css', 'margin', 'html']","{'account_id': 1685071, 'reputation': 2735, 'user_id': 1548544, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/9e7a6e657146e6c44228cd7bf54b526c?s=256&d=identicon&r=PG', 'display_name': 'user1548544', 'link': 'https://stackoverflow.com/users/1548544/user1548544'}",True,235795,,11700999.0,6,251,1644432062,1343478137,1498096078.0,11700985,https://stackoverflow.com/questions/11700985/margin-top-not-working-for-span-element,,Margin-Top not working for span element?,CC BY-SA 3.0,,
53,"['javascript', 'jquery', 'html', 'css']","{'account_id': 171070, 'reputation': 99547, 'user_id': 398242, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/fc411bbef88e5f643bfec258feed13a9?s=256&d=identicon&r=PG', 'display_name': 'Wesley Murch', 'link': 'https://stackoverflow.com/users/398242/wesley-murch'}",True,55728,,11525189.0,3,49,1644247920,1342470602,1495541431.0,11512032,https://stackoverflow.com/questions/11512032/detect-if-dropdown-navigation-would-go-off-screen-and-reposition-it,,Detect if dropdown navigation would go off screen and reposition it,CC BY-SA 3.0,,
54,"['html', 'css']","{'account_id': 175291, 'reputation': 6604, 'user_id': 405210, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/8f8db8b8e412fc9f724623163227ff1d?s=256&d=identicon&r=PG', 'display_name': 'Georges Oates Larsen', 'link': 'https://stackoverflow.com/users/405210/georges-oates-larsen'}",True,183816,,11445533.0,6,69,1643839356,1342070735,1342070867.0,11445453,https://stackoverflow.com/questions/11445453/css-set-li-indent,,CSS set li indent,CC BY-SA 3.0,,
55,"['jquery', 'html', 'css']","{'account_id': 1074952, 'reputation': 727, 'user_id': 1073314, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/1997d9c8e1b644f28e5b775f3656a068?s=256&d=identicon&r=PG', 'display_name': 'Ashley Briscoe', 'link': 'https://stackoverflow.com/users/1073314/ashley-briscoe'}",True,9572,,11640270.0,4,7,1642701552,1343168947,,11640238,https://stackoverflow.com/questions/11640238/how-to-stop-flash-of-unstyled-content,,How to stop flash of unstyled content,CC BY-SA 3.0,,
56,"['javascript', 'forms', 'html', 'validation', 'css']","{'account_id': 480291, 'reputation': 20592, 'user_id': 893432, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/3d431328ab8f16f82ad332394b44ea67?s=256&d=identicon&r=PG', 'display_name': 'Ali', 'link': 'https://stackoverflow.com/users/893432/ali'}",False,964,,,2,2,1642449534,1342955185,1342956867.0,11599730,https://stackoverflow.com/questions/11599730/html5-form-validation,,HTML5 Form Validation,CC BY-SA 3.0,,
57,"['css', 'jquery-ui']","{'account_id': 1619465, 'reputation': 33, 'user_id': 1496360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5263d265451eb8eb952c3924d640ea59?s=256&d=identicon&r=PG', 'display_name': 'AndrewM', 'link': 'https://stackoverflow.com/users/1496360/andrewm'}",True,8129,,12585073.0,4,2,1641897338,1341255395,1341261931.0,11299548,https://stackoverflow.com/questions/11299548/jquery-ui-autocomplete-auto-height-does-not-respect-maxheight,,JQuery UI Autocomplete: Auto height does not respect maxHeight,CC BY-SA 3.0,,
58,['css'],"{'account_id': 1006788, 'reputation': 997, 'user_id': 1020326, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/MRSxV.jpg?s=256&g=1', 'display_name': 'alyus', 'link': 'https://stackoverflow.com/users/1020326/alyus'}",True,30368,,11353068.0,2,13,1641884058,1341523441,1641884058.0,11352783,https://stackoverflow.com/questions/11352783/how-to-calculate-rem-for-type,,How to calculate REM for type?,CC BY-SA 4.0,,
59,"['jquery', 'css', 'jquery-animate', 'rotation', 'css-transitions']","{'account_id': 1284710, 'reputation': 465, 'user_id': 1238035, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/6d2f19306aaf286bb7c30f897990894c?s=256&d=identicon&r=PG', 'display_name': 'manyu', 'link': 'https://stackoverflow.com/users/1238035/manyu'}",True,10406,,11646154.0,2,16,1640834434,1343202449,1472031899.0,11644993,https://stackoverflow.com/questions/11644993/want-to-show-the-thickness-of-an-element-while-it-rotate,,want to show the thickness of an element while it rotate,CC BY-SA 3.0,,
60,"['javascript', 'css', 'resize', 'textfield', 'text-cursor']","{'account_id': 1657106, 'reputation': 127, 'user_id': 1526346, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/738a64cf26fe1f74172c391cf84c7613?s=256&d=identicon&r=PG', 'display_name': 'Scott Plunkett', 'link': 'https://stackoverflow.com/users/1526346/scott-plunkett'}",True,10853,,11489063.0,1,10,1640784611,1342321256,1640784611.0,11489049,https://stackoverflow.com/questions/11489049/how-to-make-the-text-cursor-in-a-text-field-start-a-few-px-in,,How to make the text cursor in a text field start a few px in?,CC BY-SA 4.0,,
61,"['css', 'css-float', 'position']","{'account_id': 339905, 'reputation': 1533, 'user_id': 669650, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/3b9528dcf882a230b37b3cb5e2475383?s=256&d=identicon&r=PG', 'display_name': 'trbaphong', 'link': 'https://stackoverflow.com/users/669650/trbaphong'}",True,208553,,11333667.0,5,149,1640121851,1341424602,1469566703.0,11333624,https://stackoverflow.com/questions/11333624/float-right-and-position-absolute-doesnt-work-together,,Float right and position absolute doesn&#39;t work together,CC BY-SA 3.0,,
62,['css'],"{'account_id': 1495446, 'reputation': 2434, 'user_id': 1401501, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/5f94cf44c0ca68386daaf8213ce5e4af?s=256&d=identicon&r=PG', 'display_name': 'Dexter Schneider', 'link': 'https://stackoverflow.com/users/1401501/dexter-schneider'}",True,98869,,11579120.0,8,82,1639384790,1342785199,1342785978.0,11578819,https://stackoverflow.com/questions/11578819/css-reset-what-exactly-does-it-do,,CSS reset - What exactly does it do?,CC BY-SA 3.0,,
63,"['html', 'css', 'webkit', 'border']","{'account_id': 118272, 'reputation': 1347, 'user_id': 309177, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/7704655e7b8bc37ab9b785cb61727dc6?s=256&d=identicon&r=PG', 'display_name': 'qualle', 'link': 'https://stackoverflow.com/users/309177/qualle'}",True,29744,,,4,15,1638782510,1341132523,1341451520.0,11280676,https://stackoverflow.com/questions/11280676/how-to-create-dotted-border-with-round-dots-in-webkit-browsers,,How to create dotted border with round dots in WebKit browsers?,CC BY-SA 3.0,,
64,"['javascript', 'jquery', 'css', 'jquery-ui', 'datepicker']","{'account_id': 148257, 'reputation': 7102, 'user_id': 359890, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/xFBhU.jpg?s=256&g=1', 'display_name': 'Greg Guida', 'link': 'https://stackoverflow.com/users/359890/greg-guida'}",True,108320,,11534635.0,9,85,1638273585,1342575668,,11533161,https://stackoverflow.com/questions/11533161/jquery-ui-datepicker-change-z-index,,jquery-ui datepicker change z-index,CC BY-SA 3.0,,
65,"['css', 'pseudo-element']","{'account_id': 254490, 'reputation': 18533, 'user_id': 533941, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/a8a2d7acbe1f07a03c4109cfe59df646?s=256&d=identicon&r=PG', 'display_name': 'Toni Michel Caubet', 'link': 'https://stackoverflow.com/users/533941/toni-michel-caubet'}",True,33932,,11513556.0,8,23,1637778360,1342474865,1342488881.0,11512989,https://stackoverflow.com/questions/11512989/display-first-letter-only,,Display first letter only,CC BY-SA 3.0,,
66,"['css', 'media-queries']","{'account_id': 56327, 'reputation': 3272, 'user_id': 168720, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d73b77cf416b434e5bb20a5a83a5d666?s=256&d=identicon&r=PG', 'display_name': 'Dennis Burton', 'link': 'https://stackoverflow.com/users/168720/dennis-burton'}",True,46743,,11722536.0,4,26,1637584931,1343654377,,11722442,https://stackoverflow.com/questions/11722442/is-there-a-way-to-use-dpi-in-css-media-queries-instead-of-px,,Is there a way to use DPI in css media queries instead of px,CC BY-SA 3.0,,
67,"['html', 'css']","{'account_id': 119759, 'reputation': 79, 'user_id': 311706, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/7qy4L.jpg?s=256&g=1', 'display_name': 'Chris Leah', 'link': 'https://stackoverflow.com/users/311706/chris-leah'}",True,1577,,11526720.0,4,1,1637263535,1342541845,,11526671,https://stackoverflow.com/questions/11526671/sticky-css-footer,,Sticky CSS Footer,CC BY-SA 3.0,,
68,"['html', 'css', 'html-lists']","{'account_id': 1076267, 'reputation': 6880, 'user_id': 1074346, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://i.stack.imgur.com/3xd4O.jpg?s=256&g=1', 'display_name': 'Atadj', 'link': 'https://stackoverflow.com/users/1074346/atadj'}",True,138316,,11737351.0,7,102,1637064645,1343727761,1565798637.0,11737266,https://stackoverflow.com/questions/11737266/what-is-default-list-styling-css,,What is default list styling (CSS)?,CC BY-SA 4.0,,
69,"['animation', 'css']","{'account_id': 1239364, 'reputation': 3456, 'user_id': 1202324, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/4e62f40c62dda03af2f033c651f36311?s=256&d=identicon&r=PG', 'display_name': 'Denny Mueller', 'link': 'https://stackoverflow.com/users/1202324/denny-mueller'}",True,17975,,13551427.0,2,10,1636581075,1343398891,1353849787.0,11689802,https://stackoverflow.com/questions/11689802/pause-between-keyframe-animations,,Pause between keyframe animations,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1343399018, 'question_id': 32714}"
70,"['html', 'css', 'html-table', 'width']","{'account_id': 377342, 'reputation': 11302, 'user_id': 729403, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/1db4c4b86eb3f2c8df06050e8f28d51e?s=256&d=identicon&r=PG', 'display_name': 'Pavel S.', 'link': 'https://stackoverflow.com/users/729403/pavel-s'}",True,92030,,11414056.0,4,69,1635675532,1341923436,1477422720.0,11413365,https://stackoverflow.com/questions/11413365/how-to-make-table-cell-shrink-according-to-the-content,,How to make table cell shrink according to the content?,CC BY-SA 3.0,,
71,"['css', 'anchor']","{'account_id': 535718, 'reputation': 793, 'user_id': 939349, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/7a89b1c2fe5d11cbeb2d1b071816d4e6?s=256&d=identicon&r=PG', 'display_name': 'Koen027', 'link': 'https://stackoverflow.com/users/939349/koen027'}",True,72673,,11501123.0,7,40,1634875129,1342429195,,11501025,https://stackoverflow.com/questions/11501025/div-anchors-scrolling-too-far,,Div anchors scrolling too far,CC BY-SA 3.0,,
72,"['javascript', 'css', 'twitter-bootstrap', 'less']","{'account_id': 1682191, 'reputation': 1, 'user_id': 1546207, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b9d34caee94fb10bf32ced60d3f9a31a?s=256&d=identicon&r=PG', 'display_name': 'PaulC', 'link': 'https://stackoverflow.com/users/1546207/paulc'}",False,184,,,2,0,1634766009,1343057328,1634766009.0,11615636,https://stackoverflow.com/questions/11615636/moving-twitter-boostrap-site-from-development-to-production-compiling-less-to,,Moving Twitter Boostrap site from development to production – Compiling LESS to CSS,CC BY-SA 4.0,,
73,"['html', 'css']","{'account_id': 483060, 'reputation': 2375, 'user_id': 897882, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/5YD0t.png?s=256&g=1', 'display_name': 'krikara', 'link': 'https://stackoverflow.com/users/897882/krikara'}",True,213929,,,6,36,1633173571,1341384582,1341389145.0,11323813,https://stackoverflow.com/questions/11323813/how-to-outline-text-in-html-css,,How to outline text in HTML / CSS,CC BY-SA 3.0,,
74,"['html', 'css', 'svg']","{'account_id': 468787, 'reputation': 3399, 'user_id': 874970, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/037007dec9cf175d79059f6af5555942?s=256&d=identicon&r=PG&f=1', 'display_name': 'icanc', 'link': 'https://stackoverflow.com/users/874970/icanc'}",True,97423,,11500364.0,5,49,1632761459,1342397457,1478912539.0,11496734,https://stackoverflow.com/questions/11496734/add-a-background-image-png-to-a-svg-circle-shape,,Add a background image (.png) to a SVG circle shape,CC BY-SA 3.0,,
75,"['javascript', 'css', 'fonts', 'font-face']","{'user_type': 'does_not_exist', 'display_name': 'user798080'}",True,36229,,11355234.0,4,27,1630331345,1341542340,1542888107.0,11355147,https://stackoverflow.com/questions/11355147/font-face-changing-via-javascript,,Font-Face changing via JavaScript,CC BY-SA 4.0,,
76,"['html', 'css']","{'account_id': 1255572, 'reputation': 41297, 'user_id': 1215106, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/615ff12525dbd5868b7c78d9754aed72?s=256&d=identicon&r=PG', 'display_name': 'Ωmega', 'link': 'https://stackoverflow.com/users/1215106/%e2%84%a6mega'}",True,9905,,11398304.0,1,8,1629741522,1341847578,1341847770.0,11398205,https://stackoverflow.com/questions/11398205/base64-background-image-in-multiple-lines,,Base64 background image in multiple lines?,CC BY-SA 3.0,,
77,"['html', 'css']","{'account_id': 1015954, 'reputation': 8956, 'user_id': 1027520, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://i.stack.imgur.com/b1LDA.jpg?s=256&g=1', 'display_name': 'Prashobh', 'link': 'https://stackoverflow.com/users/1027520/prashobh'}",True,353927,,11426321.0,11,209,1628701766,1341985540,1547621254.0,11426275,https://stackoverflow.com/questions/11426275/how-can-i-show-dots-in-a-span-with-hidden-overflow,,How can I show dots (&quot;...&quot;) in a span with hidden overflow?,CC BY-SA 4.0,1628702975.0,
78,"['html', 'css', 'image', 'base64']","{'account_id': 1098908, 'reputation': 36853, 'user_id': 1091828, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/57e2ddd51487107535b956eadd7d613a?s=256&d=identicon&r=PG', 'display_name': 'Danny Fox', 'link': 'https://stackoverflow.com/users/1091828/danny-fox'}",True,144462,,11402374.0,7,124,1628350740,1341864611,1574861732.0,11402329,https://stackoverflow.com/questions/11402329/what-is-the-effect-of-encoding-an-image-in-base64,,What is the effect of encoding an image in base64?,CC BY-SA 4.0,,
