,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,protected_date
45,"['css', 'node.js', 'express', 'bootstrap-4', 'ejs']","{'account_id': 15285974, 'reputation': 59, 'user_id': 11056872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0dbda477b021ddb9706f7613b5fe89ab?s=256&d=identicon&r=PG', 'display_name': 'Mel', 'link': 'https://stackoverflow.com/users/11056872/mel'}",True,458,56495318.0,1,0,1651313449,1559913530,,56495143,CC BY-SA 4.0,https://stackoverflow.com/questions/56495143/why-is-my-css-is-not-working-for-all-my-ejs-loops,Why is my CSS is not working for all my EJS loops?,,,,
46,"['css', 'vue.js', 'vuetify.js', 'nuxt.js']","{'account_id': 466579, 'reputation': 4297, 'user_id': 871404, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/67510f33edd5a7407a04ec77e31487e1?s=256&d=identicon&r=PG', 'display_name': 'drake035', 'link': 'https://stackoverflow.com/users/871404/drake035'}",True,9763,56779488.0,5,10,1651070474,1560941432,1560942756.0,56665934,CC BY-SA 4.0,https://stackoverflow.com/questions/56665934/nuxt-vuetify-how-to-control-the-order-in-which-css-files-are-loaded,Nuxt &amp; Vuetify: how to control the order in which CSS files are loaded?,,,,
47,"['html', 'css', 'formatting']","{'account_id': 6730968, 'reputation': 111, 'user_id': 5187322, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/65ee195d3b0a50b63c3bc10dc556fb0e?s=256&d=identicon&r=PG&f=1', 'display_name': 'newguy222', 'link': 'https://stackoverflow.com/users/5187322/newguy222'}",False,31,,2,1,1650825049,1559682715,,56451420,CC BY-SA 4.0,https://stackoverflow.com/questions/56451420/how-to-align-3-divisions-in-a-row-such-that-the-last-element-is-at-the-middle-of,How to align 3 divisions in a row such that the last element is at the middle of the page?,,,,
48,"['html', 'css', 'margin']","{'account_id': 15599476, 'reputation': 61, 'user_id': 11253980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2e83f5dae0ebdf6bfb18bf4921cae1f1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kr&#248;sh', 'link': 'https://stackoverflow.com/users/11253980/kr%c3%b8sh'}",True,82,56410087.0,2,1,1650811133,1559417599,1650811133.0,56409838,CC BY-SA 4.0,https://stackoverflow.com/questions/56409838/why-is-there-space-between-the-parallelogram-divs,Why is there space between the parallelogram-divs?,,,,
49,"['html', 'css', 'background', 'linear-gradients']","{'account_id': 2760053, 'reputation': 55, 'user_id': 2377124, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1eb0e9910ac2f534a2744e192b057f63?s=256&d=identicon&r=PG', 'display_name': 'mvr', 'link': 'https://stackoverflow.com/users/2377124/mvr'}",True,283,56589069.0,2,3,1649968351,1560461239,1619813171.0,56588783,CC BY-SA 4.0,https://stackoverflow.com/questions/56588783/how-to-create-a-zig-zag-pattern-using-css,How to create a zig zag pattern using CSS,,,,
50,"['html', 'css']","{'account_id': 33521, 'reputation': 2582, 'user_id': 93933, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/gCbyJ.jpg?s=256&g=1', 'display_name': 'JJ Rohrer', 'link': 'https://stackoverflow.com/users/93933/jj-rohrer'}",True,5647,56758842.0,2,17,1649648413,1561478823,1625703421.0,56758098,CC BY-SA 4.0,https://stackoverflow.com/questions/56758098/how-to-position-detail-marker-to-come-after-summary,How to position &lt;detail&gt; marker to come after &lt;summary&gt;,,,,
51,"['css', 'padding', 'background-color']","{'account_id': 13005517, 'reputation': 129, 'user_id': 9400148, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5def8a2f5c80f9edd9437f530324c917?s=256&d=identicon&r=PG&f=1', 'display_name': 'llamagish', 'link': 'https://stackoverflow.com/users/9400148/llamagish'}",True,1863,56742993.0,3,1,1649371181,1561399993,1561404368.0,56741900,CC BY-SA 4.0,https://stackoverflow.com/questions/56741900/applying-child-element-background-color-to-parents-padding,Applying child element background color to parent&#39;s padding,,,,
52,"['javascript', 'css', 'node.js', 'npm', 'sass']","{'account_id': 10235169, 'reputation': 45, 'user_id': 7554407, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10155021622244579/picture?type=large', 'display_name': 'Nezih Dogruer', 'link': 'https://stackoverflow.com/users/7554407/nezih-dogruer'}",False,4848,,6,0,1649286794,1561634950,1649286794.0,56790048,CC BY-SA 4.0,https://stackoverflow.com/questions/56790048/running-npm-run-compilesass-returns-error-npm-err-missing-script-compilesas,Running npm run compile:sass returns error: npm ERR! missing script: compile:sass,,,,
53,"['html', 'css']","{'account_id': 16072942, 'reputation': 349, 'user_id': 11600901, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8333174d908a2a698652435df961c1d7?s=256&d=identicon&r=PG&f=1', 'display_name': 'adrayv', 'link': 'https://stackoverflow.com/users/11600901/adrayv'}",False,750,,1,1,1648120785,1560991030,1560993786.0,56677558,CC BY-SA 4.0,https://stackoverflow.com/questions/56677558/how-do-i-allow-overflow-on-a-css-grid-row-whose-height-is-set-to-auto,How do I allow overflow on a CSS Grid row whose height is set to `auto`,,,,
54,"['css', 'twitter-bootstrap', 'bootstrap-4']","{'account_id': 4912094, 'reputation': 141, 'user_id': 3957116, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/kPVDG.jpg?s=256&g=1', 'display_name': 'karimlo', 'link': 'https://stackoverflow.com/users/3957116/karimlo'}",False,2698,,1,4,1647900955,1560780037,,56632899,CC BY-SA 4.0,https://stackoverflow.com/questions/56632899/how-to-prefix-bootstrap-4-classes-to-avoid-css-classes-conflict,How to prefix Bootstrap 4 classes to avoid css classes conflict,,,,
55,"['html', 'css', 'npm', 'package.json', 'npm-live-server']","{'account_id': 15789564, 'reputation': 327, 'user_id': 11393197, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b2a333ef7d3094e7ab3962b9466b0e07?s=256&d=identicon&r=PG&f=1', 'display_name': 'VoidChips', 'link': 'https://stackoverflow.com/users/11393197/voidchips'}",True,14567,68262237.0,6,6,1647697987,1561729792,1561731762.0,56808188,CC BY-SA 4.0,https://stackoverflow.com/questions/56808188/live-server-not-loading-css-file,Live-server not loading css file,,,,
56,"['css', 'wordpress']","{'account_id': 15730930, 'reputation': 82, 'user_id': 11351284, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a3b3b8a19efeb3015f3e49aa22083b0c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Arina', 'link': 'https://stackoverflow.com/users/11351284/arina'}",True,4130,56597026.0,2,-4,1647695077,1560507787,,56596194,CC BY-SA 4.0,https://stackoverflow.com/questions/56596194/only-css-to-open-link-in-a-new-tab,Only CSS to open link in a new tab,,,,
57,"['javascript', 'css', 'angular', 'typescript', 'angular-material']","{'account_id': 16129774, 'reputation': 105, 'user_id': 11643772, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/786cb5dafdc07cc4f319df5ce2692537?s=256&d=identicon&r=PG&f=1', 'display_name': 'DoraTheDestroyer', 'link': 'https://stackoverflow.com/users/11643772/dorathedestroyer'}",True,6626,56804799.0,2,6,1647382786,1561562580,1647382786.0,56776216,CC BY-SA 4.0,https://stackoverflow.com/questions/56776216/how-can-i-have-nested-grid-lists-in-angular-material,How can I have nested grid-lists in angular material?,,,,
58,"['jquery', 'css', 'fullcalendar', 'fullcalendar-3']","{'account_id': 7144068, 'reputation': 355, 'user_id': 5460509, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://lh3.googleusercontent.com/-FmS68EmjGas/AAAAAAAAAAI/AAAAAAAAAG0/Zt5hJKTe-N0/photo.jpg?sz=256', 'display_name': 'Serhii Danovskyi', 'link': 'https://stackoverflow.com/users/5460509/serhii-danovskyi'}",True,1725,,1,2,1646991933,1559561696,1559568332.0,56426510,CC BY-SA 4.0,https://stackoverflow.com/questions/56426510/how-can-i-change-background-color-in-fullcalendar,How can I change background color in fullcalendar,,,,
59,"['html', 'css']","{'account_id': 13342919, 'reputation': 2557, 'user_id': 9893154, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZbQAX.jpg?s=256&g=1', 'display_name': 'Taco タコス', 'link': 'https://stackoverflow.com/users/9893154/taco-%e3%82%bf%e3%82%b3%e3%82%b9'}",True,215,56656984.0,2,1,1646374247,1560890445,,56656740,CC BY-SA 4.0,https://stackoverflow.com/questions/56656740/cursor-pointer-stops-working-at-random-times,Cursor Pointer Stops Working at Random Times?,,,,
60,"['javascript', 'css', 'dom', 'input', 'slider']","{'account_id': 15468022, 'reputation': 25, 'user_id': 11158862, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Kk-2sARSU1E/AAAAAAAAAAI/AAAAAAAAAO4/XoJctA96gNM/photo.jpg?sz=256', 'display_name': 'Luks', 'link': 'https://stackoverflow.com/users/11158862/luks'}",True,801,56638642.0,3,2,1644953086,1560803530,1644953086.0,56638528,CC BY-SA 4.0,https://stackoverflow.com/questions/56638528/how-to-change-the-padding-in-javascript-using-the-slider-input,How to change the padding in Javascript using the slider input,,,,
61,"['php', 'css', 'wordpress', 'woocommerce']","{'account_id': 8661012, 'reputation': 55, 'user_id': 6483447, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jxkrOP7nQ4U/AAAAAAAAAAI/AAAAAAAAFLM/6Wxo7qmT1pg/photo.jpg?sz=256', 'display_name': 'Quinty van Dijk', 'link': 'https://stackoverflow.com/users/6483447/quinty-van-dijk'}",True,4085,,5,0,1644788119,1560242963,,56539866,CC BY-SA 4.0,https://stackoverflow.com/questions/56539866/how-can-i-get-my-sale-price-to-have-a-different-color-then-my-regular-price,How can i get my sale price to have a different color then my regular price?,,,,
62,"['html', 'css', 'break']","{'account_id': 1205282, 'reputation': 16211, 'user_id': 1175080, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5c1ca2e94db0e6c1dba18ddd8d563216?s=256&d=identicon&r=PG', 'display_name': 'Lone Learner', 'link': 'https://stackoverflow.com/users/1175080/lone-learner'}",True,475,,3,6,1644539958,1560686721,1560701189.0,56618668,CC BY-SA 4.0,https://stackoverflow.com/questions/56618668/do-overflow-wrap-break-word-and-word-break-break-word-ever-behave-differen,Do `overflow-wrap: break-word` and `word-break: break-word` ever behave differently?,,,,
63,"['html', 'css', 'bootstrap-4']","{'account_id': 16083503, 'reputation': 15, 'user_id': 11608824, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cf3fe386dd20da8097c737cfd0785b23?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ritish Madan', 'link': 'https://stackoverflow.com/users/11608824/ritish-madan'}",True,382,56747193.0,7,1,1643807186,1561438506,1561443374.0,56747056,CC BY-SA 4.0,https://stackoverflow.com/questions/56747056/changing-color-of-bootstrap-navbar-links-on-hover,changing color of bootstrap navbar links on hover,,,,
64,"['html', 'css']","{'account_id': 11286020, 'reputation': 1809, 'user_id': 8276973, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/96a6954bd630cf29b8529b41d9ce66fc?s=256&d=identicon&r=PG&f=1', 'display_name': 'RTC222', 'link': 'https://stackoverflow.com/users/8276973/rtc222'}",True,4660,56590050.0,4,3,1643113226,1560471794,,56590012,CC BY-SA 4.0,https://stackoverflow.com/questions/56590012/how-do-i-format-a-large-amount-of-text-into-html-automatically,How do I format a large amount of text into html automatically?,,,,
65,"['css', 'angular-material']","{'account_id': 1668388, 'reputation': 3078, 'user_id': 1535349, 'user_type': 'registered', 'accept_rate': 45, 'profile_image': 'https://www.gravatar.com/avatar/e09da026507a6121afc647cf2c75abe2?s=256&d=identicon&r=PG', 'display_name': 'kroe761', 'link': 'https://stackoverflow.com/users/1535349/kroe761'}",True,10198,,3,3,1642623537,1561467770,1637788738.0,56754739,CC BY-SA 4.0,https://stackoverflow.com/questions/56754739/spacing-between-material-buttons,Spacing between Material Buttons,,,,
66,"['css', 'reactjs', 'build', 'sass', 'create-react-app']","{'account_id': 14683696, 'reputation': 3156, 'user_id': 10604378, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/nl64F.png?s=256&g=1', 'display_name': 'Muljayan', 'link': 'https://stackoverflow.com/users/10604378/muljayan'}",True,2169,56831002.0,3,4,1642578834,1561415621,1561421902.0,56744733,CC BY-SA 4.0,https://stackoverflow.com/questions/56744733/react-build-fails-when-sass-uses-calc-and-var-together,React build fails when sass uses calc and var together,,,,
67,"['html', 'css', 'node.js', 'puppeteer']","{'account_id': 16033743, 'reputation': 221, 'user_id': 11571975, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d570b6862edf7175d771945f3bf9264d?s=256&d=identicon&r=PG&f=1', 'display_name': 'RateM', 'link': 'https://stackoverflow.com/users/11571975/ratem'}",False,1380,,1,0,1642300852,1560496404,1560496772.0,56593216,CC BY-SA 4.0,https://stackoverflow.com/questions/56593216/header-and-footer-not-applying-css-in-pdf-generated-by-puppeteer,Header and Footer not applying css in pdf generated by puppeteer,,,,
68,"['java', 'css', 'javafx', 'hover', 'underline']","{'account_id': 10801012, 'reputation': 1802, 'user_id': 7944978, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7VLMC.jpg?s=256&g=1', 'display_name': 'LuminousNutria', 'link': 'https://stackoverflow.com/users/7944978/luminousnutria'}",True,1098,56413521.0,1,1,1642063439,1559441315,1642063439.0,56411738,CC BY-SA 4.0,https://stackoverflow.com/questions/56411738/button-underline-text-on-hover,Button underline text on hover,,,,
69,"['python', 'css', 'flask', 'bootstrap-4', 'flask-admin']","{'account_id': 8710892, 'reputation': 310, 'user_id': 6517083, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-VwoG6DV22FU/AAAAAAAAAAI/AAAAAAAABm0/f91KTZY2HP8/photo.jpg?sz=256', 'display_name': 'Manish Wagle', 'link': 'https://stackoverflow.com/users/6517083/manish-wagle'}",False,407,,1,1,1641978516,1560503607,1560504254.0,56595009,CC BY-SA 4.0,https://stackoverflow.com/questions/56595009/bootstrap-css-not-found-while-hosting-in-pythonanywhere,Bootstrap CSS not found while hosting in pythonanywhere,,,,
70,"['css', 'vue.js', 'sass', 'vuetify.js']","{'account_id': 16070979, 'reputation': 91, 'user_id': 11599433, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff1c91ac897f4dbd675a082f7a857f52?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wim T', 'link': 'https://stackoverflow.com/users/11599433/wim-t'}",True,23305,,7,9,1641565554,1559659568,1641565554.0,56446246,CC BY-SA 4.0,https://stackoverflow.com/questions/56446246/override-vuetify-2-0-sass-variable-heading-font-family,Override Vuetify 2.0 sass variable $heading-font-family,,,,
71,"['html', 'css', 'facebook', 'facebook-like']","{'account_id': 4172079, 'reputation': 3043, 'user_id': 3419624, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://graph.facebook.com/650819910/picture?type=large', 'display_name': 'Offir', 'link': 'https://stackoverflow.com/users/3419624/offir'}",True,17786,56867556.0,7,9,1641559685,1561301479,1562150858.0,56725011,CC BY-SA 4.0,https://stackoverflow.com/questions/56725011/facebook-page-embed-iframe-doesnt-fill-container-width,Facebook page embed iframe doesn&#39;t fill container width,,,,
72,"['css', 'wordpress', 'themes']","{'account_id': 16156461, 'reputation': 37, 'user_id': 11663599, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rgzZ4z4K-Uo/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3re2cZr1nparC2TLwOw59jOCH9PJYg/mo/photo.jpg?sz=256', 'display_name': 'Kshitiz Dhungel', 'link': 'https://stackoverflow.com/users/11663599/kshitiz-dhungel'}",True,42,,2,0,1641539770,1561367281,1561367653.0,56733264,CC BY-SA 4.0,https://stackoverflow.com/questions/56733264/how-do-i-solve-css-problem-while-developing-theme-on-wordpress,How do i solve css problem while developing theme on wordpress?,,,,
73,"['css', 'pie-chart', 'css-shapes']","{'account_id': 181627, 'reputation': 2948, 'user_id': 415763, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/1adbc7059f13ad501d8abd0f13499948?s=256&d=identicon&r=PG', 'display_name': 'stwhite', 'link': 'https://stackoverflow.com/users/415763/stwhite'}",True,3821,56799618.0,2,9,1641381053,1561661085,1612428603.0,56797060,CC BY-SA 4.0,https://stackoverflow.com/questions/56797060/css-only-pie-chart-how-to-add-spacing-padding-between-slices,CSS Only Pie Chart - How to add spacing/padding between slices?,,,,
74,"['html', 'css', 'reactjs']","{'account_id': 4890128, 'reputation': 25313, 'user_id': 3963067, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1e536542e9baa5c52499d61fb64f51d3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Giorgi Moniava', 'link': 'https://stackoverflow.com/users/3963067/giorgi-moniava'}",True,118,,1,0,1640863944,1561535861,1640863944.0,56767937,CC BY-SA 4.0,https://stackoverflow.com/questions/56767937/cant-set-max-height-on-child-div-properly,Can&#39;t set max height on child div properly,,,,
75,"['javascript', 'css', 'flexbox', 'toggle', 'togglebutton']","{'account_id': 15892675, 'reputation': 131, 'user_id': 11467329, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2275843869141655/picture?type=large', 'display_name': 'Amandeep Pasricha', 'link': 'https://stackoverflow.com/users/11467329/amandeep-pasricha'}",True,1982,56777048.0,3,0,1640377427,1561564575,,56776829,CC BY-SA 4.0,https://stackoverflow.com/questions/56776829/how-to-apply-flexbox-to-css-toggle-switch-elements,How to apply flexbox to CSS toggle-switch elements?,,,,
