,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_from,community_owned_date
49,"['html', 'css', 'text-align', 'mantine']","{'account_id': 552214, 'reputation': 2296, 'user_id': 866809, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/2444cf32f5060810d4b0c95d124fb999?s=256&d=identicon&r=PG', 'display_name': 'Nameless', 'link': 'https://stackoverflow.com/users/866809/nameless'}",False,707,,,3,0,1649413564,1336938715,1649413564.0,10574713,CC BY-SA 4.0,https://stackoverflow.com/questions/10574713/center-a-div-of-unknown-width-while-mantining-left-align-inside,"Center a div of unknown width, while mantining left align inside",,,,
50,['css'],"{'account_id': 359759, 'reputation': 13810, 'user_id': 701363, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/7a6aea1c5e0163cb30341a4fd6fbfe57?s=256&d=identicon&r=PG&f=1', 'display_name': 'jQuerybeast', 'link': 'https://stackoverflow.com/users/701363/jquerybeast'}",True,15573,,10790893.0,5,22,1648805792,1338238590,1338239491.0,10790341,CC BY-SA 3.0,https://stackoverflow.com/questions/10790341/creating-a-circular-menu-with-css,Creating a circular menu with CSS,,,,
51,"['css', 'image', 'hyperlink', 'hover', 'onmouseover']","{'account_id': 1517315, 'reputation': 305, 'user_id': 1418023, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8b248d88f9d52fed1082096b6a277173?s=256&d=identicon&r=PG', 'display_name': 'user1418023', 'link': 'https://stackoverflow.com/users/1418023/user1418023'}",True,158291,,10769061.0,6,20,1648122855,1338059336,1495541862.0,10769016,CC BY-SA 3.0,https://stackoverflow.com/questions/10769016/display-image-on-text-link-hover-css-only,Display Image On Text Link Hover CSS Only,,,,
52,"['html', 'css']","{'account_id': 414840, 'reputation': 7079, 'user_id': 789294, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'b10hazard', 'link': 'https://stackoverflow.com/users/789294/b10hazard'}",True,221778,1637001302.0,10743974.0,10,103,1647954228,1337886340,1337886642.0,10743763,CC BY-SA 3.0,https://stackoverflow.com/questions/10743763/word-wrap-break-word-does-not-work-in-this-example,word-wrap break-word does not work in this example,,,,
53,"['javascript', 'css', 'class', 'hover']","{'account_id': 196350, 'reputation': 2718, 'user_id': 439745, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://www.gravatar.com/avatar/16a8ca59efba12bdd0fb9b484ea82833?s=256&d=identicon&r=PG', 'display_name': 'Kesarion', 'link': 'https://stackoverflow.com/users/439745/kesarion'}",True,171082,,10996847.0,5,60,1647506571,1336398754,1336400074.0,10483323,CC BY-SA 3.0,https://stackoverflow.com/questions/10483323/use-hover-to-modify-the-css-of-another-class,Use :hover to modify the css of another class?,,,,
54,['css'],"{'account_id': 284009, 'reputation': 4923, 'user_id': 581851, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/47275a6c99e67fc08a74002f551071a1?s=256&d=identicon&r=PG', 'display_name': 'blacktie24', 'link': 'https://stackoverflow.com/users/581851/blacktie24'}",True,162822,,10645583.0,9,65,1647383281,1337303870,1337304385.0,10645552,CC BY-SA 3.0,https://stackoverflow.com/questions/10645552/is-it-possible-to-use-an-input-value-attribute-as-a-css-selector,Is it possible to use an input value attribute as a CSS selector?,,,,
55,"['jquery', 'css']","{'account_id': 340756, 'reputation': 7323, 'user_id': 2917268, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/g70PX.jpg?s=256&g=1', 'display_name': 'Jitender', 'link': 'https://stackoverflow.com/users/2917268/jitender'}",True,46339,,10702342.0,4,9,1646380488,1337690723,1571673337.0,10702291,CC BY-SA 4.0,https://stackoverflow.com/questions/10702291/how-to-add-class-using-jquery,How to add class using jQuery?,,,,
56,"['css', 'font-face', 'typography']","{'account_id': 1359310, 'reputation': 331, 'user_id': 1296965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/176594365cfb858fe5fbdcbf876983c3?s=256&d=identicon&r=PG', 'display_name': 'user1296965', 'link': 'https://stackoverflow.com/users/1296965/user1296965'}",True,4276,,,3,2,1645726949,1337116685,,10609002,CC BY-SA 3.0,https://stackoverflow.com/questions/10609002/defining-css-font-face-bold-italic,Defining CSS @Font-Face bold italic,,,,
57,"['ruby-on-rails', 'css', 'background-image']","{'account_id': 1416175, 'reputation': 249, 'user_id': 1341808, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/2DyuF.jpg?s=256&g=1', 'display_name': 'user1341808', 'link': 'https://stackoverflow.com/users/1341808/user1341808'}",True,15365,,10539945.0,7,4,1645351899,1336673208,1645351899.0,10539784,CC BY-SA 4.0,https://stackoverflow.com/questions/10539784/css-background-image-not-showing-up-on-rails-site,CSS background image not showing up on rails site,,,,
58,['css'],"{'account_id': 365410, 'reputation': 17733, 'user_id': 710316, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/bb75ff6de21c406d1909f7c24c06a65c?s=256&d=identicon&r=PG', 'display_name': 'sameold', 'link': 'https://stackoverflow.com/users/710316/sameold'}",True,526393,,10690355.0,18,253,1645066024,1337623620,1337629013.0,10690299,,https://stackoverflow.com/questions/10690299/how-to-add-a-margin-to-a-table-row-tr,How to add a margin to a table row &lt;tr&gt;,1556706919.0,Duplicate,,
59,"['javascript', 'css', 'dom-events', 'fade']","{'account_id': 951776, 'reputation': 935, 'user_id': 977763, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/O5TQo.jpg?s=256&g=1', 'display_name': 'Donny', 'link': 'https://stackoverflow.com/users/977763/donny'}",True,102,,10494931.0,2,0,1644869921,1336464268,1644869921.0,10494873,CC BY-SA 4.0,https://stackoverflow.com/questions/10494873/fade-div-out-when-script-activates,Fade div out when script activates,,,,
60,['css'],"{'account_id': 1225542, 'reputation': 3218, 'user_id': 1191147, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/cZDaT.jpg?s=256&g=1', 'display_name': 'Hashim Aziz', 'link': 'https://stackoverflow.com/users/1191147/hashim-aziz'}",True,1619,,13677342.0,3,2,1644325561,1336050113,,10431946,CC BY-SA 3.0,https://stackoverflow.com/questions/10431946/css-transitions-issues,CSS Transitions - Issues,,,,
61,"['html', 'css', 'textfield']","{'account_id': 1392774, 'reputation': 409, 'user_id': 1323165, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/6149b3a1b2b210aa8be611fdb5ea6077?s=256&d=identicon&r=PG', 'display_name': 'Sam Clark', 'link': 'https://stackoverflow.com/users/1323165/sam-clark'}",True,45414,,,5,4,1643956031,1336231233,1336231702.0,10463217,CC BY-SA 3.0,https://stackoverflow.com/questions/10463217/how-to-create-rounded-search-box,How to Create Rounded Search Box,,,,
62,"['css', 'transform', 'rotation', 'reverse', 'skew']","{'account_id': 1069492, 'reputation': 1363, 'user_id': 1069116, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/52159a55bc88efbddbdb15cbf2f061d1?s=256&d=identicon&r=PG', 'display_name': 'Seka', 'link': 'https://stackoverflow.com/users/1069116/seka'}",True,1687,,10453724.0,1,1,1643281466,1336125238,,10446573,CC BY-SA 3.0,https://stackoverflow.com/questions/10446573/what-is-the-reverse-skew-value-when-applying-a-css-skew-transform-to-an-element,What is the reverse skew value when applying a CSS skew transform to an element?,,,,
63,['css'],"{'account_id': 1256199, 'reputation': 1743, 'user_id': 1215598, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/043fdadf8ca6acf2899d5f510816ac88?s=256&d=identicon&r=PG', 'display_name': 'Arvind S Salunke', 'link': 'https://stackoverflow.com/users/1215598/arvind-s-salunke'}",True,128181,1432367066.0,10426566.0,10,168,1642878721,1336027924,1599723104.0,10426497,CC BY-SA 4.0,https://stackoverflow.com/questions/10426497/position-relative-vs-absolute,Position Relative vs Absolute?,,,,
64,"['html', 'css', 'html5-video']","{'account_id': 1388404, 'reputation': 535, 'user_id': 1319835, 'user_type': 'registered', 'accept_rate': 37, 'profile_image': 'https://www.gravatar.com/avatar/2b77f5faa365f196135f6bf9d1f6f222?s=256&d=identicon&r=PG', 'display_name': 'jalf', 'link': 'https://stackoverflow.com/users/1319835/jalf'}",True,130455,,,2,38,1642790322,1335994704,1335996539.0,10422105,CC BY-SA 3.0,https://stackoverflow.com/questions/10422105/add-text-above-html5-video,Add text above HTML5 Video,,,,
65,"['html', 'css', 'jquery-selectors', 'css-selectors']","{'account_id': 364772, 'reputation': 2711, 'user_id': 709333, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/ad82e1701d787afb498af85945799125?s=256&d=identicon&r=PG', 'display_name': 'Raghav', 'link': 'https://stackoverflow.com/users/709333/raghav'}",True,16185,,10580410.0,3,4,1642674571,1336986521,1336986739.0,10580371,CC BY-SA 3.0,https://stackoverflow.com/questions/10580371/css-selector-for-first-list-item,css selector for first list item,,,,
66,"['javascript', 'css', 'events', 'dom']","{'account_id': 215051, 'reputation': 23727, 'user_id': 469408, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/7d338ab538a3892a908027bcb751bce2?s=256&d=identicon&r=PG', 'display_name': 'Channel72', 'link': 'https://stackoverflow.com/users/469408/channel72'}",True,58527,,10465984.0,6,71,1641823058,1336233502,1495542745.0,10463518,CC BY-SA 3.0,https://stackoverflow.com/questions/10463518/converting-em-to-px-in-javascript-and-getting-default-font-size,Converting em to px in Javascript (and getting default font size),,,,
67,"['python', 'html', 'css', 'syntax-highlighting', 'pre']","{'account_id': 223130, 'reputation': 8485, 'user_id': 593956, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://www.gravatar.com/avatar/51fdcf05e697828521589d35f474244f?s=256&d=identicon&r=PG', 'display_name': 'Joe Mornin', 'link': 'https://stackoverflow.com/users/593956/joe-mornin'}",True,24037,,10520765.0,5,14,1641120828,1336582923,,10520714,CC BY-SA 3.0,https://stackoverflow.com/questions/10520714/syntax-highlighting-in-pre-tags,Syntax highlighting in &lt;pre&gt; tags,,,,
68,"['html', 'css', 'html-table']","{'account_id': 280829, 'reputation': 28298, 'user_id': 576758, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6305cbb1c738e615feb48584d705d64a?s=256&d=identicon&r=PG', 'display_name': 'Tapas Bose', 'link': 'https://stackoverflow.com/users/576758/tapas-bose'}",True,153624,,10666636.0,8,88,1640851101,1337441604,1640851101.0,10666573,CC BY-SA 4.0,https://stackoverflow.com/questions/10666573/tables-border-radius-does-not-function-as-expected,Table&#39;s border-radius does not function as expected,,,,
69,"['html', 'css']","{'account_id': 289131, 'reputation': 22411, 'user_id': 589919, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/7fd40ab327d7f20b649c9e87136f1788?s=256&d=identicon&r=PG', 'display_name': 'Matt Esch', 'link': 'https://stackoverflow.com/users/589919/matt-esch'}",True,24423,,10726752.0,9,28,1640789490,1337599800,1337612658.0,10684392,CC BY-SA 3.0,https://stackoverflow.com/questions/10684392/can-i-force-text-to-print-as-white,Can I force text to print as white?,,,,
70,"['html', 'css']","{'account_id': 1031752, 'reputation': 966, 'user_id': 1039957, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/45a5311b1072a44336c081b6fd65438e?s=256&d=identicon&r=PG', 'display_name': 'Jono_2007', 'link': 'https://stackoverflow.com/users/1039957/jono-2007'}",True,40890,,23145220.0,7,16,1640783596,1338376547,,10815188,CC BY-SA 3.0,https://stackoverflow.com/questions/10815188/adding-whitespace-at-bottom-of-html-page,Adding whitespace at bottom of HTML page,,,,
71,"['html', 'css', 'flying-saucer', 'xhtmlrenderer']","{'account_id': 376738, 'reputation': 1070, 'user_id': 728402, 'user_type': 'registered', 'accept_rate': 29, 'profile_image': 'https://www.gravatar.com/avatar/71c883c9d20e908e57f98c10954c7775?s=256&d=identicon&r=PG&f=1', 'display_name': 'FishGel', 'link': 'https://stackoverflow.com/users/728402/fishgel'}",True,14304,,,4,17,1640073099,1336551535,1573105810.0,10512324,CC BY-SA 4.0,https://stackoverflow.com/questions/10512324/css-to-pdf-the-css-in-flying-saucer-fs-table-paginate-result-in-border-collap,"CSS to PDF,the css in Flying Saucer : -fs-table-paginate result in border-collapse:collapse invalid",,,,
72,"['css', 'image']","{'account_id': 338699, 'reputation': 6781, 'user_id': 667726, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/f85a1202c62cc7e72fa5571f9d43efb4?s=256&d=identicon&r=PG', 'display_name': 'Dany Y', 'link': 'https://stackoverflow.com/users/667726/dany-y'}",True,854093,,10833692.0,4,117,1640016705,1338451659,1460205638.0,10829675,CC BY-SA 3.0,https://stackoverflow.com/questions/10829675/how-to-put-an-image-in-div-with-css,How to put an image in div with CSS?,,,,
73,"['javascript', 'html', 'css', 'anchor', 'offset']","{'account_id': 1294438, 'reputation': 13945, 'user_id': 1245870, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/8d2cac7eecef9a2d55a8b8f69d08c95d?s=256&d=identicon&r=PG', 'display_name': 'Matt Dryden', 'link': 'https://stackoverflow.com/users/1245870/matt-dryden'}",True,815187,1423197172.0,,28,1399,1638892779,1337843052,1440843590.0,10732690,,https://stackoverflow.com/questions/10732690/offsetting-an-html-anchor-to-adjust-for-fixed-header,offsetting an html anchor to adjust for fixed header,1436781127.0,Duplicate,,
74,"['css', 'cross-browser', 'font-face']","{'account_id': 477251, 'reputation': 739, 'user_id': 888635, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/dc6c3331b45b9a64c09a025cfdb38641?s=256&d=identicon&r=PG', 'display_name': '5ulo', 'link': 'https://stackoverflow.com/users/888635/5ulo'}",True,10427,,10766639.0,4,6,1638701744,1338033850,,10766047,CC BY-SA 3.0,https://stackoverflow.com/questions/10766047/css-custom-font-vertical-offset-bug,CSS custom font vertical offset (bug?),,,,
75,['css'],"{'account_id': 1214506, 'reputation': 46304, 'user_id': 1182982, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/XK8Vz.jpg?s=256&g=1', 'display_name': 'Yasser Shaikh', 'link': 'https://stackoverflow.com/users/1182982/yasser-shaikh'}",True,2437,,10443309.0,6,0,1638038809,1336110269,,10443280,CC BY-SA 3.0,https://stackoverflow.com/questions/10443280/declare-a-global-css-property-is-this-possible,Declare a global CSS property ? Is this possible?,,,,
76,"['javascript', 'html', 'css', 'mouse-cursor']","{'account_id': 148081, 'reputation': 313, 'user_id': 359601, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/e7nue.jpg?s=256&g=1', 'display_name': 'n.dee', 'link': 'https://stackoverflow.com/users/359601/n-dee'}",True,17142,,10754432.0,6,18,1637765727,1337932294,1596396069.0,10750582,CC BY-SA 4.0,https://stackoverflow.com/questions/10750582/global-override-of-mouse-cursor-with-javascript,Global override of mouse cursor with JavaScript,,,,
77,"['html', 'css', 'select', 'drop-down-menu']","{'account_id': 1090816, 'reputation': 571, 'user_id': 1085499, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/ceef570e929b35aeedc0373b190ec5ff?s=256&d=identicon&r=PG', 'display_name': 'Mohal', 'link': 'https://stackoverflow.com/users/1085499/mohal'}",True,105532,,10696183.0,8,31,1636565441,1337663386,1380809171.0,10696004,CC BY-SA 3.0,https://stackoverflow.com/questions/10696004/how-to-change-font-family-of-drop-downs-list-item,How to change font-family of drop down&#39;s list item?,,,,
78,"['javascript', 'css']","{'account_id': 74449, 'reputation': 7746, 'user_id': 213926, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/10f8fe2b9f02bf8ec8b47db80eef26ca?s=256&d=identicon&r=PG', 'display_name': 'H. Ferrence', 'link': 'https://stackoverflow.com/users/213926/h-ferrence'}",True,4942,,10651511.0,2,5,1635687612,1337306785,,10645849,CC BY-SA 3.0,https://stackoverflow.com/questions/10645849/eraser-effect-using-css-or-javascript,Eraser Effect Using CSS or JavaScript,,,,
79,"['android', 'iphone', 'css', 'mobile', 'scroll']","{'account_id': 1429835, 'reputation': 2999, 'user_id': 1352485, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/ZyZKf.jpg?s=256&g=1', 'display_name': 'Sammy', 'link': 'https://stackoverflow.com/users/1352485/sammy'}",True,172951,,24392249.0,15,77,1635472469,1337038753,1352650231.0,10592411,CC BY-SA 3.0,https://stackoverflow.com/questions/10592411/disable-scrolling-in-all-mobile-devices,Disable scrolling in all mobile devices,,,,
80,"['jquery', 'css', 'firefox', 'jquery-animate']","{'account_id': 192112, 'reputation': 12923, 'user_id': 433077, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/uKXKw.jpg?s=256&g=1', 'display_name': 'Gregg B', 'link': 'https://stackoverflow.com/users/433077/gregg-b'}",True,26025,,10449575.0,8,8,1633861770,1336136944,1495540515.0,10449474,CC BY-SA 3.0,https://stackoverflow.com/questions/10449474/animate-background-position-y-in-firefox-with-jquery,Animate background position y in Firefox with Jquery,,,,
