,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,closed_date,accepted_answer_id,last_edit_date,closed_reason,migrated_from
48,"['html', 'css', 'bootstrap-4', 'bootstrap-5']","{'account_id': 19845548, 'reputation': 11, 'user_id': 14537274, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgH4mGrnqDlGi8xZm2P9vI-79WatCmWSyoGAw02HQ=k-s256', 'display_name': 'Matias Guzman', 'link': 'https://stackoverflow.com/users/14537274/matias-guzman'}",False,581,1,0,1662500182,1639261032,70319467,CC BY-SA 4.0,https://stackoverflow.com/questions/70319467/bootstrap-5-video-carousel-controls-and-videos-not-showing,Bootstrap 5 video carousel controls and videos not showing,,,1652913295.0,,
49,"['css', 'image', 'object-fit', 'cls']","{'account_id': 6328703, 'reputation': 25, 'user_id': 4914285, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/tGxKY.jpg?s=256&g=1', 'display_name': 'Pavel', 'link': 'https://stackoverflow.com/users/4914285/pavel'}",True,367,1,1,1662488564,1640200794,70454127,CC BY-SA 4.0,https://stackoverflow.com/questions/70454127/image-jumps-during-page-load-object-fit-cover,Image jumps during page load object-fit: cover,,,1640201488.0,,
50,"['html', 'css', 'flexbox']","{'account_id': 5146076, 'reputation': 540, 'user_id': 4122028, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/cf4d8d67ef2dbe02a528fed9ab5360f8?s=256&d=identicon&r=PG', 'display_name': 'Gigili', 'link': 'https://stackoverflow.com/users/4122028/gigili'}",True,347,1,0,1662480791,1639859249,70406867,CC BY-SA 4.0,https://stackoverflow.com/questions/70406867/h1-and-h4-weirdly-sticking-together-in-one-line,h1 and h4 weirdly sticking together in one line,,,1662480791.0,,
51,"['javascript', 'html', 'css', 'html-select']","{'account_id': 15770603, 'reputation': 39, 'user_id': 11379775, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/016665280c41ba01869ea41fe21a68d6?s=256&d=identicon&r=PG&f=1', 'display_name': 'SewerSleuth', 'link': 'https://stackoverflow.com/users/11379775/sewersleuth'}",True,40,1,1,1661967774,1640557343,70490247,CC BY-SA 4.0,https://stackoverflow.com/questions/70490247/making-select-fields-styled-when-option-value-is-defined,Making Select Fields Styled when Option Value is Defined,,70493934.0,1661967774.0,,
52,"['html', 'css', 'html-select']","{'account_id': 22918430, 'reputation': 101, 'user_id': 17054653, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce526033ae4c1e579738e4f1f5a121d4?s=256&d=identicon&r=PG', 'display_name': 'Aaron', 'link': 'https://stackoverflow.com/users/17054653/aaron'}",False,811,3,0,1661966203,1639526410,70356973,CC BY-SA 4.0,https://stackoverflow.com/questions/70356973/how-to-change-text-color-of-select-tag-after-an-option-is-selected,How to change text color of Select tag after an Option is selected,,,1661966203.0,,
53,"['html', 'css', 'flexbox', 'aspect-ratio']","{'account_id': 23747623, 'reputation': 51, 'user_id': 17764795, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c05024b730465d7fb48e7a3dbfc8a26e?s=256&d=identicon&r=PG', 'display_name': 'noob0909', 'link': 'https://stackoverflow.com/users/17764795/noob0909'}",False,182,0,5,1661749349,1640501293,70484682,CC BY-SA 4.0,https://stackoverflow.com/questions/70484682/maintaining-aspect-ratio-of-a-stretched-flex-item,Maintaining aspect ratio of a stretched flex item,,,1661749349.0,,
54,"['javascript', 'html', 'css']","{'account_id': 22440610, 'reputation': 3548, 'user_id': 17716837, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/aL5hn.jpg?s=256&g=1', 'display_name': 'Laaouatni Anas', 'link': 'https://stackoverflow.com/users/17716837/laaouatni-anas'}",True,1201,3,5,1661684870,1640205439,70454829,CC BY-SA 4.0,https://stackoverflow.com/questions/70454829/how-to-put-a-eventlistener-for-all-divs-generated-by-javascript,How to put a EventListener for all divs generated by JavaScript,,70455549.0,1661682547.0,,
55,"['css', 'asp.net-core', '.net-core']","{'account_id': 1824932, 'reputation': 890, 'user_id': 1657994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8959bb96f14af356d8725ce76028fef9?s=256&d=identicon&r=PG', 'display_name': 'sina_Islam', 'link': 'https://stackoverflow.com/users/1657994/sina-islam'}",True,64,1,1,1661548564,1639050661,70289430,CC BY-SA 4.0,https://stackoverflow.com/questions/70289430/net-core-minify-css-not-working-for-divide-or-front-slash,.Net Core minify css not working for divide(/) or front slash,,,,,
56,"['html', 'css', 'intellij-idea']","{'account_id': 23253548, 'reputation': 1, 'user_id': 17340932, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/l5U7T.png?s=256&g=1', 'display_name': 'Tydal', 'link': 'https://stackoverflow.com/users/17340932/tydal'}",False,328,1,0,1661513952,1638747479,70239499,CC BY-SA 4.0,https://stackoverflow.com/questions/70239499/how-do-i-add-css-files-to-html-in-intellij,How do I add CSS files to HTML in Intellij?,,,1638856122.0,,
57,"['javascript', 'html', 'jquery', 'css', 'flutter']","{'account_id': 23681303, 'reputation': 21, 'user_id': 17706823, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce2dbcae7e3fc7320495884662a8b581?s=256&d=identicon&r=PG', 'display_name': 'sundar', 'link': 'https://stackoverflow.com/users/17706823/sundar'}",True,1341,1,2,1661318607,1639810502,70401554,CC BY-SA 4.0,https://stackoverflow.com/questions/70401554/while-clicking-local-push-notification-how-to-navigate-and-reload-a-page-in-flut,while clicking local push notification how to navigate and reload a page in flutter,,,1639811961.0,,
58,['css'],"{'account_id': 22609374, 'reputation': 45, 'user_id': 16789798, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GijJNZQFfNltd6K9gde3YpOxWXguHN09CjJmEEJ=k-s256', 'display_name': 'salluc 1', 'link': 'https://stackoverflow.com/users/16789798/salluc-1'}",True,106,2,0,1661269957,1640250397,70459834,CC BY-SA 4.0,https://stackoverflow.com/questions/70459834/why-dont-my-attempts-to-change-background-color-work,Why don&#39;t my attempts to change background color work?,,,1661269957.0,,
59,"['css', 'reactjs', 'css-selectors', 'chakra-ui']","{'account_id': 16210187, 'reputation': 861, 'user_id': 11805611, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e29dac1699fd306834e9a2d4eb0ff86a?s=256&d=identicon&r=PG&f=1', 'display_name': 'Katie Melosto', 'link': 'https://stackoverflow.com/users/11805611/katie-melosto'}",False,1033,2,0,1661225365,1640048986,70429650,CC BY-SA 4.0,https://stackoverflow.com/questions/70429650/how-to-make-a-chakra-ui-react-theme-drawer-have-a-closebutton-icon-that-aligns-t,How to make a Chakra ui react theme drawer have a closeButton icon that aligns to the beginning of the drawer,,,1661225365.0,,
60,"['javascript', 'css', 'arrays', 'reactjs']","{'account_id': 22405153, 'reputation': 49, 'user_id': 16614854, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ggc7HgpADEImfcr5i_nI3fd3MlEIrwCF5bUGNWrag=k-s256', 'display_name': 'IMMERHAZE', 'link': 'https://stackoverflow.com/users/16614854/immerhaze'}",False,38,1,1,1660978918,1640883033,70534445,CC BY-SA 4.0,https://stackoverflow.com/questions/70534445/is-there-a-way-to-target-each-image-from-the-array-individually-in-order-to-make,is there a way to target each image from the array individually in order to make them highlight when clicked?,,,,,
61,"['javascript', 'css', 'angular', 'tailwind-css']","{'account_id': 14157555, 'reputation': 566, 'user_id': 10227745, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f700a900c26a357761ab28b2a89abe2b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Johanur Rahman', 'link': 'https://stackoverflow.com/users/10227745/johanur-rahman'}",True,28352,2,29,1660919364,1640704858,70509055,CC BY-SA 4.0,https://stackoverflow.com/questions/70509055/postcss-preset-env-end-value-has-mixed-support-consider-using-flex-end-instead,"postcss-preset-env: end value has mixed support, consider using flex-end instead",,,1646229192.0,,
62,"['javascript', 'css', 'reactjs', 'chakra-ui']","{'account_id': 18773083, 'reputation': 305, 'user_id': 13689497, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-55tOBQuSUNI/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclXp8NZIcIfs6zAt5W7DojSlWy0NA/photo.jpg?sz=256', 'display_name': 'tanjim anim', 'link': 'https://stackoverflow.com/users/13689497/tanjim-anim'}",True,4232,3,1,1660884491,1638869661,70257721,CC BY-SA 4.0,https://stackoverflow.com/questions/70257721/how-to-fix-typeerror-cannot-read-properties-of-undefined-reading-usesystemco,How to fix &quot;TypeError: Cannot read properties of undefined (reading &#39;useSystemColorMode&#39;)&quot;,,70262349.0,1638872286.0,,
63,"['javascript', 'css', 'reactjs', 'tailwind-css', 'css-in-js']","{'account_id': 2569717, 'reputation': 20446, 'user_id': 2228771, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/g1Uvs.png?s=256&g=1', 'display_name': 'Domi', 'link': 'https://stackoverflow.com/users/2228771/domi'}",False,848,3,2,1660814065,1638364642,70184916,CC BY-SA 4.0,https://stackoverflow.com/questions/70184916/make-tailwind-classes-non-global-automatically,Make Tailwind Classes non-Global (automatically!),,,,,
64,"['css', 'mouse-cursor']","{'account_id': 19010505, 'reputation': 3, 'user_id': 13876482, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/B1fCX.png?s=256&g=1', 'display_name': 'muserresearch', 'link': 'https://stackoverflow.com/users/13876482/muserresearch'}",True,53,1,0,1660653161,1638803746,70247701,CC BY-SA 4.0,https://stackoverflow.com/questions/70247701/changing-my-website-cursor-into-a-coffee-icon-pouring-coffee-whenever-the-user,"Changing my website cursor into a coffee icon, pouring coffee whenever the user clicks on something",,70248022.0,1640189463.0,,
65,"['css', 'angular', 'sass', 'angular-material', 'tooltip']","{'account_id': 7473671, 'reputation': 1000, 'user_id': 6196488, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/PDr81.png?s=256&g=1', 'display_name': 'ineedtoknow', 'link': 'https://stackoverflow.com/users/6196488/ineedtoknow'}",True,1002,2,1,1660576721,1638983615,70279084,CC BY-SA 4.0,https://stackoverflow.com/questions/70279084/determine-direction-of-angular-material-tooltip-to-apply-arrow,Determine Direction of Angular Material Tooltip to Apply Arrow,,70280215.0,1639058607.0,,
66,"['javascript', 'python', 'html', 'css', 'django']","{'account_id': 20672942, 'reputation': 932, 'user_id': 15178267, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-lZQfF7QfT0M/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmioq0SIiYHjDzIlvs1Pe_CnLOp4Q/s96-c/photo.jpg?sz=256', 'display_name': 'Destiny Franks', 'link': 'https://stackoverflow.com/users/15178267/destiny-franks'}",True,81,1,1,1660556000,1640781830,70519598,CC BY-SA 4.0,https://stackoverflow.com/questions/70519598/javascript-file-make-css-not-to-work-in-django,Javascript file make css not to work in django,,73359158.0,1653991877.0,,
67,"['css', 'reactjs', 'material-ui', 'next.js', 'tailwind-css']","{'account_id': 17591758, 'reputation': 137, 'user_id': 12763474, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-L1alllv4YQY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reaum1z0rn8zONYqwBOB5X79vxC_Q/photo.jpg?sz=256', 'display_name': 'Abobker Elaghel', 'link': 'https://stackoverflow.com/users/12763474/abobker-elaghel'}",True,1656,4,6,1660553758,1640894727,70536210,CC BY-SA 4.0,https://stackoverflow.com/questions/70536210/unexpected-behavior-when-using-tailwind-and-mui-in-nextjs-project-white-button,"unexpected behavior when using Tailwind, and MUI in NextJS Project (White Button error)",,,1660553758.0,,
68,"['css', 'scrollbar', 'updown']","{'account_id': 1623067, 'reputation': 139, 'user_id': 1499235, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ba4f48a786aac72e0775a7bc1780c2c8?s=256&d=identicon&r=PG', 'display_name': 'sunil', 'link': 'https://stackoverflow.com/users/1499235/sunil'}",False,394,1,0,1660318742,1639133943,70303461,CC BY-SA 4.0,https://stackoverflow.com/questions/70303461/scrollbar-is-not-showing-up-and-down-arrows-for-chrome-browser,Scrollbar is not showing up and down arrows for chrome browser,,,,,
69,"['javascript', 'css', 'reactjs', 'drag-and-drop']","{'account_id': 7717036, 'reputation': 165, 'user_id': 5844432, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/YJu1E.jpg?s=256&g=1', 'display_name': 'wolf_math', 'link': 'https://stackoverflow.com/users/5844432/wolf-math'}",False,828,0,3,1660147827,1640769972,70517478,CC BY-SA 4.0,https://stackoverflow.com/questions/70517478/react-drag-and-drop-cursor-change,React Drag and Drop Cursor Change,,,1640772949.0,,
70,"['javascript', 'html', 'css', 'web']","{'account_id': 23434091, 'reputation': 103, 'user_id': 17492461, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjryZOlsAnRF-Ab2nG0zATnOQtxcNZcsjSYRqgQJQ=k-s256', 'display_name': 'Jayden', 'link': 'https://stackoverflow.com/users/17492461/jayden'}",False,5486,5,4,1660047390,1639775720,70398971,CC BY-SA 4.0,https://stackoverflow.com/questions/70398971/classlist-remove-and-add-not-working-for-some-reason,classList.remove and .add not working for some reason,,,1657995602.0,,
71,['css'],"{'account_id': 12704380, 'reputation': 4049, 'user_id': 9230154, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9e3178ccd930d3115ce9a8f33f89a172?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dirk J. Faber', 'link': 'https://stackoverflow.com/users/9230154/dirk-j-faber'}",True,146,1,5,1659565776,1640200912,70454151,CC BY-SA 4.0,https://stackoverflow.com/questions/70454151/float-image-to-the-right-of-paragraph-when-img-is-below-the-paragraph,float image to the right of paragraph when &lt;img&gt; is below the paragraph,,,1640201710.0,,
72,"['javascript', 'jquery', 'css']","{'account_id': 23555996, 'reputation': 56, 'user_id': 17598016, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a5e9dd6c2d8c938b205b054e6f3dd798?s=256&d=identicon&r=PG', 'display_name': 'Procodedev', 'link': 'https://stackoverflow.com/users/17598016/procodedev'}",True,683,2,2,1659564348,1638743073,70239083,CC BY-SA 4.0,https://stackoverflow.com/questions/70239083/image-on-hover-play-video-and-reset-the-div-with-image-on-completion,Image On Hover Play Video And Reset the div with image on completion,,,,,
73,"['css', 'web', 'curve', 'crt']","{'account_id': 23455443, 'reputation': 31, 'user_id': 17511003, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/090576ecbf86ed3fcb1c083c8c27171a?s=256&d=identicon&r=PG', 'display_name': 'Cyberstrator', 'link': 'https://stackoverflow.com/users/17511003/cyberstrator'}",False,1429,1,0,1659377950,1640627633,70498819,CC BY-SA 4.0,https://stackoverflow.com/questions/70498819/retro-crt-curved-screen-effect-for-website-ccs,Retro CRT curved screen effect for website/ccs,,,1641983245.0,,
74,"['css', 'reactjs', 'typescript']","{'account_id': 18419963, 'reputation': 315, 'user_id': 13417861, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-q3ZLdoYwcPc/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNDXhQY4M0XUjfFHVPhcdjg-QZ7Zw/photo.jpg?sz=256', 'display_name': 'Sam', 'link': 'https://stackoverflow.com/users/13417861/sam'}",True,987,2,1,1659133881,1640072995,70432103,CC BY-SA 4.0,https://stackoverflow.com/questions/70432103/extending-react-style-prop-with-typescript,extending react style prop with typescript,,70432218.0,,,
75,"['javascript', 'html', 'jquery', 'css', 'formatting']","{'account_id': 5815251, 'reputation': 15, 'user_id': 4585109, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60e2fa7896e73275edaf57791dce2f95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kedar', 'link': 'https://stackoverflow.com/users/4585109/kedar'}",True,4202,2,0,1659025406,1638305653,70175939,CC BY-SA 4.0,https://stackoverflow.com/questions/70175939/format-currency-input-field-with-dollar-sign-commas,Format currency input field with dollar sign &amp; commas,,70176586.0,,,
76,"['html', 'css']","{'account_id': 19036, 'reputation': 12969, 'user_id': 44232, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/3fdd3c3e0d7d466ac420fde81104607f?s=256&d=identicon&r=PG', 'display_name': 'Nils', 'link': 'https://stackoverflow.com/users/44232/nils'}",True,69,2,0,1659002753,1640814674,70525378,CC BY-SA 4.0,https://stackoverflow.com/questions/70525378/css-why-does-the-background-color-not-apply-to-titles,CSS: Why does the background color not apply to titles?,,70525461.0,1659002753.0,,
77,"['javascript', 'html', 'css', 'astrojs']","{'account_id': 23666221, 'reputation': 1, 'user_id': 17693640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0529c588da8054e6c6c25cfc10da9f9e?s=256&d=identicon&r=PG', 'display_name': 'eltapir', 'link': 'https://stackoverflow.com/users/17693640/eltapir'}",False,422,1,0,1658987018,1639665734,70380920,CC BY-SA 4.0,https://stackoverflow.com/questions/70380920/how-to-keep-separate-css-links-in-astro-at-build-time,How to keep separate css links in Astro at build time,,,1648151092.0,,
78,"['css', 'twitter-bootstrap', 'bootstrap-4', 'bootstrap-5']","{'account_id': 1804203, 'reputation': 346, 'user_id': 1641710, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/80c596d5b47867afa56380922df1ae2d?s=256&d=identicon&r=PG', 'display_name': 'FeKuLa', 'link': 'https://stackoverflow.com/users/1641710/fekula'}",True,3137,1,3,1658976103,1640199830,70453976,CC BY-SA 4.0,https://stackoverflow.com/questions/70453976/how-can-i-customize-bootstrap-5-file-input-text-and-button-location,How can I customize Bootstrap 5 file input text and button location?,,,1640212555.0,,
