,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason,migrated_from,locked_date,community_owned_date
48,"['css', 'checkbox', 'css-selectors', 'checked']","{'account_id': 135014, 'reputation': 742, 'user_id': 337531, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/ca4b1b2de1fc6cc914906596816b2b7c?s=256&d=identicon&r=PG', 'display_name': 'lajlev', 'link': 'https://stackoverflow.com/users/337531/lajlev'}",True,82052,2,26,1652258899,1338535527,10846127,,https://stackoverflow.com/questions/10846127/change-parent-div-on-inputtype-checkboxchecked-with-css,Change parent div on input[type=checkbox]:checked with css,1338558992.0,10846345.0,,1468728695.0,Duplicate,,,
49,"['css', 'html', 'font-family']","{'account_id': 1066066, 'reputation': 3274, 'user_id': 1066604, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/39a5f479476b2a3a588551cc52b80dce?s=256&d=identicon&r=PG', 'display_name': 'Kichu', 'link': 'https://stackoverflow.com/users/1066604/kichu'}",True,13110,3,1,1651565359,1338786642,10876554,CC BY-SA 3.0,https://stackoverflow.com/questions/10876554/edwardian-script-to-text-in-html5,Edwardian Script to Text In HTML5,1342242137.0,10876582.0,,,,,,
50,"['css', 'layout']","{'account_id': 371263, 'reputation': 2991, 'user_id': 719689, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/396b7f0237506d495e7d07dc2f7d817f?s=256&d=identicon&r=PG', 'display_name': 'AlxVallejo', 'link': 'https://stackoverflow.com/users/719689/alxvallejo'}",False,1407,3,0,1650840407,1339346966,10970456,CC BY-SA 4.0,https://stackoverflow.com/questions/10970456/basic-css-float-left-and-inline-divs,Basic CSS: Float left and inline divs,1650840407.0,,,,,,,
51,"['html', 'css', 'center', 'centering']","{'account_id': 538579, 'reputation': 10273, 'user_id': 962155, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/21cdfd3803c95105f4437fbe9d2f97fe?s=256&d=identicon&r=PG', 'display_name': 'Ryan Peschel', 'link': 'https://stackoverflow.com/users/962155/ryan-peschel'}",True,217579,5,31,1649964941,1338747229,10872688,CC BY-SA 3.0,https://stackoverflow.com/questions/10872688/how-to-center-body-on-a-page,How to center body on a page?,,10872706.0,,,,,,
52,"['css', 'fonts', 'font-face', 'webfonts']","{'account_id': 946736, 'reputation': 4611, 'user_id': 1440116, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/2a3df411e1c4869e40a1edf01bff0599?s=256&d=identicon&r=PG', 'display_name': 'user16948', 'link': 'https://stackoverflow.com/users/1440116/user16948'}",True,170464,3,363,1649366331,1339526527,11002820,CC BY-SA 4.0,https://stackoverflow.com/questions/11002820/why-should-we-include-ttf-eot-woff-svg-in-a-font-face,"Why should we include ttf, eot, woff, svg,... in a font-face",1649366331.0,11002874.0,,,,,,
53,"['html', 'css', 'twitter-bootstrap']","{'account_id': 159676, 'reputation': 83567, 'user_id': 379235, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/qSUBs.png?s=256&g=1', 'display_name': 'daydreamer', 'link': 'https://stackoverflow.com/users/379235/daydreamer'}",True,246953,14,173,1648939651,1340748445,11216645,CC BY-SA 3.0,https://stackoverflow.com/questions/11216645/how-can-i-make-space-between-two-buttons-in-same-div,How can I make space between two buttons in same div?,1478126578.0,11216667.0,1559444284.0,,,,,
54,"['css', 'hover', 'css-selectors', 'pseudo-class']","{'account_id': 121613, 'reputation': 3548, 'user_id': 314836, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/d2d6351f1ec43a94b58cf57ffebbcfb2?s=256&d=identicon&r=PG&f=1', 'display_name': 'rd42', 'link': 'https://stackoverflow.com/users/314836/rd42'}",True,16768,3,3,1648464483,1340659432,11197569,CC BY-SA 3.0,https://stackoverflow.com/questions/11197569/css-a-property-for-specific-id-pseudo-class,CSS a property for specific id pseudo class?,1340659838.0,11197593.0,,,,,,
55,"['css', 'ruby-on-rails', 'forms', 'button']","{'account_id': 374140, 'reputation': 729, 'user_id': 724188, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/8a163b78769e78bfc65e99a076c806a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Erin Walker', 'link': 'https://stackoverflow.com/users/724188/erin-walker'}",True,2765,3,0,1648007031,1340354923,11152955,CC BY-SA 3.0,https://stackoverflow.com/questions/11152955/adding-a-button-to-link-to-add-fields-add-a-present-f-presents-in-ra,"Adding a button to &lt;%= link_to_add_fields &quot;Add A Present&quot;, f, :presents %&gt; in Rails?",1340356717.0,,,,,,,
56,"['javascript', 'css']","{'account_id': 463612, 'reputation': 3166, 'user_id': 866618, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/f3414967eb3fa45060e0cebbf66f763b?s=256&d=identicon&r=PG', 'display_name': 'Dan', 'link': 'https://stackoverflow.com/users/866618/dan'}",True,3628,2,0,1647587203,1340519133,11179186,,https://stackoverflow.com/questions/11179186/how-would-i-go-about-setting-a-css-gradient-background-in-javascript,How would I go about setting a CSS gradient background in JavaScript?,,11179187.0,,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1340555659, 'question_id': 31290}",,
57,"['css', 'css-position']","{'account_id': 903303, 'reputation': 19410, 'user_id': 938822, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://i.stack.imgur.com/ADpJL.jpg?s=256&g=1', 'display_name': 'Vitim.us', 'link': 'https://stackoverflow.com/users/938822/vitim-us'}",True,39668,7,67,1647471566,1338574160,10855276,CC BY-SA 3.0,https://stackoverflow.com/questions/10855276/css-shorthand-for-positioning,CSS shorthand for positioning,1525197328.0,10855303.0,,,,,,
58,"['javascript', 'css']","{'account_id': 1015342, 'reputation': 7347, 'user_id': 1027004, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/fwOId.jpg?s=256&g=1', 'display_name': 'Costa Michailidis', 'link': 'https://stackoverflow.com/users/1027004/costa-michailidis'}",True,70814,3,35,1647284787,1338598494,10858994,CC BY-SA 4.0,https://stackoverflow.com/questions/10858994/css-media-query-height-greater-than-width-and-vice-versa-or-how-to-imitate-with,CSS media query height greater than width and vice versa (or how to imitate with JavaScript),1528560669.0,15906367.0,,,,,,
59,"['css', 'performance']","{'account_id': 73371, 'reputation': 15961, 'user_id': 211327, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/f50ea766b73c2f3e168daad07286a10b?s=256&d=identicon&r=PG', 'display_name': 'Alan H.', 'link': 'https://stackoverflow.com/users/211327/alan-h'}",False,1973,2,3,1646751594,1339815427,11060416,CC BY-SA 4.0,https://stackoverflow.com/questions/11060416/is-there-a-good-non-blocking-pattern-for-loading-high-res-images-on-the-web,Is there a good non-blocking pattern for loading high-res images on the web?,1646751594.0,,,,,,,
60,"['html', 'css', 'accessibility', 'wai-aria']","{'account_id': 148831, 'reputation': 5450, 'user_id': 360890, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/240ffbb0ecf601c016652a27f7209737?s=256&d=identicon&r=PG', 'display_name': 'bcm', 'link': 'https://stackoverflow.com/users/360890/bcm'}",True,244,1,0,1646260353,1340676287,11199879,CC BY-SA 4.0,https://stackoverflow.com/questions/11199879/what-is-the-appropriate-wai-aria-treatment-for-hidden-elements,What is the appropriate WAI-ARIA treatment for hidden elements?,1646260353.0,11200897.0,,,,,,
61,"['css', 'less']","{'account_id': 946420, 'reputation': 140, 'user_id': 973596, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/100ddb80566e7122b8429171e8abe8e2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bagee', 'link': 'https://stackoverflow.com/users/973596/bagee'}",False,405,1,2,1646054246,1339524136,11002233,CC BY-SA 3.0,https://stackoverflow.com/questions/11002233/less-compile-time-variables,less compile time variables,,,,,,,,
62,"['optimization', 'css', 'css-selectors', 'minify']","{'account_id': 1385852, 'reputation': 57866, 'user_id': 1317935, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/cf7b4f45e8b419fac9e5762546e240fd?s=256&d=identicon&r=PG', 'display_name': 'Laurence', 'link': 'https://stackoverflow.com/users/1317935/laurence'}",True,2061,3,4,1645863306,1338834160,10886189,CC BY-SA 3.0,https://stackoverflow.com/questions/10886189/remove-redundant-css-rules-from-dynamic-website,remove redundant css rules from dynamic website,,10886308.0,,,,,,
63,"['html', 'css']","{'account_id': 372083, 'reputation': 5015, 'user_id': 720943, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/237c129df06a74d379e14cd348659950?s=256&d=identicon&r=PG', 'display_name': 'DavidW', 'link': 'https://stackoverflow.com/users/720943/davidw'}",True,90669,7,27,1645708662,1339502450,10996237,CC BY-SA 3.0,https://stackoverflow.com/questions/10996237/what-is-the-alternative-to-br-if-i-want-to-control-the-height-between-lines,What is the alternative to &lt;br /&gt; if I want to control the height between lines?,1339502494.0,10996278.0,,,,,,
64,"['html', 'css', 'html-table', 'scrollbar']","{'account_id': 1521746, 'reputation': 807, 'user_id': 1421201, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://i.stack.imgur.com/RhvAW.jpg?s=256&g=1', 'display_name': 'Sandy', 'link': 'https://stackoverflow.com/users/1421201/sandy'}",True,38474,4,6,1645464557,1339037324,10925019,CC BY-SA 4.0,https://stackoverflow.com/questions/10925019/how-do-i-add-a-horizontal-scrollbar-to-a-table-in-a-div,How do I add a horizontal scrollbar to a table in a div?,1645464557.0,10925060.0,,,,,,
65,"['html', 'css']","{'account_id': 1280541, 'reputation': 18726, 'user_id': 1234721, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/cd7d518406352d89d5b5b5326daf7fdd?s=256&d=identicon&r=PG', 'display_name': 'chris Frisina', 'link': 'https://stackoverflow.com/users/1234721/chris-frisina'}",True,27178,3,9,1644945091,1339903514,11068699,CC BY-SA 3.0,https://stackoverflow.com/questions/11068699/removing-the-box-of-a-checkbox-in-css,Removing the &quot;box&quot; of a checkbox in css,1339905293.0,11068709.0,,,,,,
66,"['javascript', 'html', 'css']","{'account_id': 470943, 'reputation': 3397, 'user_id': 878414, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/A4yn4.jpg?s=256&g=1', 'display_name': 'Vaquita', 'link': 'https://stackoverflow.com/users/878414/vaquita'}",True,33002,4,11,1644181835,1339478847,10990942,CC BY-SA 4.0,https://stackoverflow.com/questions/10990942/moving-a-div-along-a-circular-path-using-html-javascript-css,Moving a div along a circular path using HTML/JavaScript/CSS,1545446947.0,10991289.0,,,,,,
67,"['html', 'css', 'image', 'image-resizing']","{'account_id': 1382613, 'reputation': 1289, 'user_id': 1315305, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/ea28368fc4e2634963232718455e67db?s=256&d=identicon&r=PG', 'display_name': 'user1315305', 'link': 'https://stackoverflow.com/users/1315305/user1315305'}",True,336050,7,104,1643777082,1340006322,11078913,CC BY-SA 3.0,https://stackoverflow.com/questions/11078913/how-to-set-max-width-of-an-image-in-css,How to set max width of an image in CSS,1398981310.0,,,,,,,
68,"['html', 'css', 'internet-explorer', 'word-wrap']","{'account_id': 77380, 'reputation': 6762, 'user_id': 220899, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/ca60500863c507f8a8a326cb493e6db0?s=256&d=identicon&r=PG', 'display_name': 'birdus', 'link': 'https://stackoverflow.com/users/220899/birdus'}",True,159736,6,38,1643406355,1340579395,11181920,CC BY-SA 3.0,https://stackoverflow.com/questions/11181920/how-do-i-wrap-text-in-a-span,How do I wrap text in a span?,1430110538.0,,,,,,,
69,"['html', 'css']","{'account_id': 1507033, 'reputation': 21089, 'user_id': 1410185, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://lh3.googleusercontent.com/-NJhiHc5wVPY/AAAAAAAAAAI/AAAAAAAAADM/kUz4NtnS8WQ/photo.jpg?sz=256', 'display_name': 'Mina Gabriel', 'link': 'https://stackoverflow.com/users/1410185/mina-gabriel'}",True,18944,6,0,1642955328,1338900654,10897635,CC BY-SA 3.0,https://stackoverflow.com/questions/10897635/margin-right-doesnt-work,margin right doesn&#39;t work,1338944396.0,10898067.0,,,,,,
70,"['html', 'css']","{'account_id': 1033707, 'reputation': 921, 'user_id': 1041508, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/2673e2a793e4a90b021f127835cde331?s=256&d=identicon&r=PG', 'display_name': 'schenker', 'link': 'https://stackoverflow.com/users/1041508/schenker'}",True,2196,6,3,1642579527,1340457502,11169814,CC BY-SA 3.0,https://stackoverflow.com/questions/11169814/what-is-the-correct-way-to-link-image-in-website,what is the correct way to link image in website?,,,,,,,,
71,"['css', 'helper', 'abstraction']","{'account_id': 318561, 'reputation': 579, 'user_id': 635862, 'user_type': 'registered', 'accept_rate': 26, 'profile_image': 'https://www.gravatar.com/avatar/2b3313e30379519746064851465e3b53?s=256&d=identicon&r=PG', 'display_name': 'benone', 'link': 'https://stackoverflow.com/users/635862/benone'}",True,1375,2,2,1642375332,1340275186,11136354,CC BY-SA 4.0,https://stackoverflow.com/questions/11136354/use-of-css-helper-class,Use of CSS Helper Class,1642375332.0,,,,,,,
72,['css'],"{'account_id': 3400, 'reputation': 11684, 'user_id': 4906, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/be1412da6c2da03393da8fcbeb015f1e?s=256&d=identicon&r=PG', 'display_name': 'Clay Nichols', 'link': 'https://stackoverflow.com/users/4906/clay-nichols'}",True,79777,5,29,1642352265,1340044566,11088938,,https://stackoverflow.com/questions/11088938/is-this-the-best-way-to-make-the-body-max-width-and-centered,Is this the best way to make the &lt;body&gt; max-width and centered?,,11088982.0,,,,"{'other_site': {'aliases': ['https://webmaster.stackexchange.com'], 'styling': {'tag_background_color': '#FFF', 'tag_foreground_color': '#1B8FBB', 'link_color': '#1C69A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'webmasters.meta', 'site_url': 'https://webmasters.meta.stackexchange.com', 'name': 'Webmasters Meta Stack Exchange'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=webmasters.stackexchange.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1286997420, 'open_beta_date': 1279220400, 'closed_beta_date': 1278615600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon@2.png', 'twitter_account': 'StackWebmasters', 'favicon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/apple-touch-icon.png', 'audience': 'webmasters', 'site_url': 'https://webmasters.stackexchange.com', 'api_site_parameter': 'webmasters', 'logo_url': 'https://cdn.sstatic.net/Sites/webmasters/Img/logo.png', 'name': 'Webmasters', 'site_type': 'main_site'}, 'on_date': 1340044587, 'question_id': 31077}",,
73,"['html', 'css']","{'account_id': 1605405, 'reputation': 429, 'user_id': 1485604, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/633c2ad9a2e36b53fe41558158856bb1?s=256&d=identicon&r=PG', 'display_name': 'Ionut Cristea', 'link': 'https://stackoverflow.com/users/1485604/ionut-cristea'}",True,154110,2,42,1642335873,1340799845,11226126,CC BY-SA 3.0,https://stackoverflow.com/questions/11226126/how-can-i-create-a-small-color-box-using-html-and-css,How can I create a small color box using html and css?,1417427142.0,,,,,,,
74,"['css', 'fonts', 'tags']","{'account_id': 1306065, 'reputation': 1543, 'user_id': 1255049, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/c89d764421e3857bf346733ff58d8d2a?s=256&d=identicon&r=PG', 'display_name': 'AMC', 'link': 'https://stackoverflow.com/users/1255049/amc'}",True,38466,4,5,1642090716,1339983035,11076085,CC BY-SA 3.0,https://stackoverflow.com/questions/11076085/how-do-i-style-a-specific-word-with-css-in-an-html-element,How do I style a specific word with CSS in an HTML element?,1415887762.0,11076133.0,,,,,,
