,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,protected_date,closed_date,closed_reason,locked_date,migrated_from,community_owned_date
49,"['ellipsis', 'css']","{'account_id': 1297417, 'reputation': 40575, 'user_id': 1248114, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/4XXrp.jpg?s=256&g=1', 'display_name': 'arkascha', 'link': 'https://stackoverflow.com/users/1248114/arkascha'}",True,34083,9555501.0,3,17,1656769211,1330868864,9555398,CC BY-SA 3.0,https://stackoverflow.com/questions/9555398/cant-get-text-overflow-ellipsis-to-work,Can&#39;t get &quot;text-overflow: ellipsis;&quot; to work,1482935320.0,,,,,,
50,"['html', 'css', 'accordion']","{'account_id': 208388, 'reputation': 2080, 'user_id': 458831, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/12b0a1e76d721a412087ae042770cee5?s=256&d=identicon&r=PG', 'display_name': 'hkasera', 'link': 'https://stackoverflow.com/users/458831/hkasera'}",True,8873,9716284.0,2,5,1656442875,1331794011,9715112,CC BY-SA 3.0,https://stackoverflow.com/questions/9715112/how-can-i-make-an-accordion-menu-with-css3,How can I make an accordion menu with CSS3?,1331794687.0,,,,,,
51,"['css', 'css-selectors']","{'account_id': 303436, 'reputation': 6772, 'user_id': 612367, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/100d8ec423137aabbfd8e61312255c4e?s=256&d=identicon&r=PG', 'display_name': 'McKayla', 'link': 'https://stackoverflow.com/users/612367/mckayla'}",True,1597,9595284.0,2,3,1656360837,1331089623,9595263,CC BY-SA 3.0,https://stackoverflow.com/questions/9595263/css-rule-to-select-an-element-which-doesnt-contain-an-element,CSS rule to select an element which doesn&#39;t contain an element,1331090135.0,,,,,,
52,['css'],"{'account_id': 414437, 'reputation': 4711, 'user_id': 788652, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/1daf5af7198f084898f5c0d5c4b909d5?s=256&d=identicon&r=PG', 'display_name': 'Hendrik', 'link': 'https://stackoverflow.com/users/788652/hendrik'}",True,45699,9956515.0,4,49,1655894848,1333202051,9956467,CC BY-SA 4.0,https://stackoverflow.com/questions/9956467/overriding-styles-without-important,Overriding styles without !important,1655894848.0,,,,,,
53,"['html', 'css', 'html-table', 'col']","{'user_type': 'does_not_exist', 'display_name': 'user918477'}",True,11088,9623761.0,3,5,1655879420,1331234914,9623601,CC BY-SA 3.0,https://stackoverflow.com/questions/9623601/how-to-use-class-attribute-in-html-col,How to use class attribute in html col,1511461507.0,,,,,,
54,"['html', 'css']","{'account_id': 94306, 'reputation': 49368, 'user_id': 257558, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://i.stack.imgur.com/tBnm9.png?s=256&g=1', 'display_name': 'Shai UI', 'link': 'https://stackoverflow.com/users/257558/shai-ui'}",True,176752,9721865.0,14,65,1655824576,1331821752,9721831,CC BY-SA 3.0,https://stackoverflow.com/questions/9721831/how-do-i-center-an-anchor-element-in-css,How do I center an anchor element in CSS?,1469464254.0,,,,,,
55,"['html', 'css']","{'account_id': 1199568, 'reputation': 11774, 'user_id': 1170507, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/14bf60bc9edb6ead8255103d26c4dd2a?s=256&d=identicon&r=PG', 'display_name': 'Saswat', 'link': 'https://stackoverflow.com/users/1170507/saswat'}",True,1455684,9707674.0,10,681,1655473481,1331747768,9707397,CC BY-SA 3.0,https://stackoverflow.com/questions/9707397/making-a-div-vertically-scrollable-using-css,Making a div vertically scrollable using CSS,1450338575.0,1452195025.0,,,,,
56,"['php', 'css', 'apache', 'caching', 'browser-cache']","{'account_id': 391958, 'reputation': 6540, 'user_id': 752920, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/Oi9pN.jpg?s=256&g=1', 'display_name': 'Ankit', 'link': 'https://stackoverflow.com/users/752920/ankit'}",True,14219,9560521.0,7,18,1655360206,1330909177,9560447,CC BY-SA 3.0,https://stackoverflow.com/questions/9560447/preventing-caching-of-css-files,Preventing Caching of CSS Files,1495535475.0,,,,,,
57,"['css', 'ios', 'ipad', 'html', 'mobile-safari']","{'account_id': 893139, 'reputation': 5074, 'user_id': 931031, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/220cd9ee3d900e095e58c372528dbbe9?s=256&d=identicon&r=PG', 'display_name': 'codeBearer', 'link': 'https://stackoverflow.com/users/931031/codebearer'}",True,108178,26682113.0,15,173,1655274708,1332343512,9807620,CC BY-SA 4.0,https://stackoverflow.com/questions/9807620/ipad-safari-scrolling-causes-html-elements-to-disappear-and-reappear-with-a-dela,iPad Safari scrolling causes HTML elements to disappear and reappear with a delay,1628772703.0,1598560617.0,,,,,
58,"['html', 'jquery', 'css', 'jquery-events']","{'account_id': 329249, 'reputation': 20078, 'user_id': 652669, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/sKUTK.jpg?s=256&g=1', 'display_name': 'GG.', 'link': 'https://stackoverflow.com/users/652669/gg'}",True,1009,9704981.0,3,2,1654803480,1331738531,9704814,CC BY-SA 4.0,https://stackoverflow.com/questions/9704814/jquery-click-issue-with-a-span-styled-to-look-like-a-button,jQuery click issue with a span styled to look like a button,1654803480.0,,,,,,
59,"['javascript', 'html', 'css']","{'account_id': 123553, 'reputation': 8635, 'user_id': 318071, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/5efb4f2e5f7daf579ffed0a187270f31?s=256&d=identicon&r=PG', 'display_name': 'sf_tristanb', 'link': 'https://stackoverflow.com/users/318071/sf-tristanb'}",True,964,9872114.0,3,2,1654694077,1332764678,9872054,CC BY-SA 3.0,https://stackoverflow.com/questions/9872054/how-to-draw-a-circle-and-fills-outside-border-with-color,How to draw a circle and fills outside border with color,1332765419.0,,,,,,
60,"['html', 'css', 'twitter-bootstrap']","{'account_id': 416880, 'reputation': 15255, 'user_id': 792549, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/HWrIJ.jpg?s=256&g=1', 'display_name': 'evfwcqcg', 'link': 'https://stackoverflow.com/users/792549/evfwcqcg'}",True,94949,9853902.0,12,76,1654620301,1332609765,9853815,CC BY-SA 3.0,https://stackoverflow.com/questions/9853815/how-to-center-btn-group-from-twitter-bootstrap,How to center .btn-group from twitter-bootstrap?,1433845190.0,,,,,,
61,"['html', 'css', 'forms', 'contact']","{'account_id': 1153378, 'reputation': 2084, 'user_id': 1134615, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/375492e07cd241f654c9ddb3b4015fb2?s=256&d=identicon&r=PG', 'display_name': 'mmln', 'link': 'https://stackoverflow.com/users/1134615/mmln'}",True,35256,9533203.0,11,54,1654609815,1330690795,9533172,,https://stackoverflow.com/questions/9533172/adding-contact-form-to-a-static-website,Adding contact form to a static website,,,1435823079.0,Not suitable for this site,,,
62,"['html', 'css', 'position', 'css-position']","{'account_id': 476309, 'reputation': 1822, 'user_id': 887142, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/2ac20454d12ce3cefcb9506b68c58dbd?s=256&d=identicon&r=PG', 'display_name': 'Avicinnian', 'link': 'https://stackoverflow.com/users/887142/avicinnian'}",True,3772,9659624.0,2,3,1654284235,1331505179,9659551,CC BY-SA 4.0,https://stackoverflow.com/questions/9659551/bringing-an-absolute-positioned-sub-menu-forward,Bringing an absolute positioned sub-menu forward?,1654284235.0,,,,,,
63,['css'],"{'account_id': 1043103, 'reputation': 9516, 'user_id': 1048676, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/f237556f33dc679a32bea64f62f410c5?s=256&d=identicon&r=PG', 'display_name': 'user1048676', 'link': 'https://stackoverflow.com/users/1048676/user1048676'}",True,61766,9709788.0,2,33,1654002800,1331756838,9709758,CC BY-SA 3.0,https://stackoverflow.com/questions/9709758/dont-display-numbers-bullets-for-ordererd-or-unordered-list,Don&#39;t Display Numbers/Bullets for Ordererd or Unordered List,,,,,,,
64,"['javascript', 'html', 'css']","{'account_id': 436503, 'reputation': 1186, 'user_id': 823725, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/b7c915304ffaa4e9a5812664484187f4?s=256&d=identicon&r=PG', 'display_name': 'Johan Lindskogen', 'link': 'https://stackoverflow.com/users/823725/johan-lindskogen'}",True,45760,10904112.0,14,63,1653921388,1331772443,9712535,CC BY-SA 3.0,https://stackoverflow.com/questions/9712535/html5-drag-and-drop-no-transparency,HTML5 Drag and Drop - No transparency?,,,,,,,
65,"['html', 'css', 'horizontal-scrolling']","{'account_id': 114751, 'reputation': 3659, 'user_id': 301593, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/RlHr4.png?s=256&g=1', 'display_name': 'Simon R', 'link': 'https://stackoverflow.com/users/301593/simon-r'}",True,246001,9925881.0,4,61,1653485558,1333025643,9925754,CC BY-SA 3.0,https://stackoverflow.com/questions/9925754/css-horizontal-scroll,CSS horizontal scroll,1378452468.0,,,,,,
66,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1194260, 'reputation': 1715, 'user_id': 1166313, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/fFdRj.png?s=256&g=1', 'display_name': 'theeggman85', 'link': 'https://stackoverflow.com/users/1166313/theeggman85'}",True,171194,9529881.0,12,50,1652927045,1330673486,9529574,CC BY-SA 3.0,https://stackoverflow.com/questions/9529574/bootstrap-dropdown-menu-not-working,Bootstrap - dropdown menu not working?,,1422081937.0,,,,,
67,"['css', 'twitter-bootstrap']","{'account_id': 337158, 'reputation': 55863, 'user_id': 665261, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/bae67d1482c1a667677ef18aafe0505d?s=256&d=identicon&r=PG', 'display_name': 'Billy Moon', 'link': 'https://stackoverflow.com/users/665261/billy-moon'}",True,6351,12719636.0,4,24,1652882295,1331998207,9751222,CC BY-SA 4.0,https://stackoverflow.com/questions/9751222/vertical-rhythm-for-twitters-bootstrap,Vertical rhythm for Twitter&#39;s Bootstrap,1652882295.0,,,,,,
68,"['html', 'css']","{'account_id': 109094, 'reputation': 23013, 'user_id': 289246, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/6559194055071e71f24d8f890d4a4f1b?s=256&d=identicon&r=PG', 'display_name': 'Naor', 'link': 'https://stackoverflow.com/users/289246/naor'}",True,20071,9663030.0,8,14,1652276898,1331534337,9662715,CC BY-SA 3.0,https://stackoverflow.com/questions/9662715/padding-in-background-image-aligned-to-the-right,padding in background image aligned to the right,,,,,,,
69,['css'],"{'account_id': 888941, 'reputation': 19297, 'user_id': 927667, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f81b14fbcceb04115c9e4a19e3b6652f?s=256&d=identicon&r=PG', 'display_name': 'AdamNYC', 'link': 'https://stackoverflow.com/users/927667/adamnyc'}",True,114060,9843575.0,8,38,1652121755,1332522814,9843556,CC BY-SA 3.0,https://stackoverflow.com/questions/9843556/how-to-grey-out-a-box-in-css,How to grey out a box in CSS,,,,,,,
70,['css'],"{'account_id': 418636, 'reputation': 19671, 'user_id': 795319, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5b759d810e5691383ca0b4723a0ba595?s=256&d=identicon&r=PG', 'display_name': 'dangerChihuahua007', 'link': 'https://stackoverflow.com/users/795319/dangerchihuahua007'}",True,6391,9754135.0,5,12,1652089231,1332021502,9754126,CC BY-SA 3.0,https://stackoverflow.com/questions/9754126/can-i-alter-only-the-top-and-bottom-paddings-with-one-property,Can I alter only the top and bottom paddings with one property?,,,,,,,
71,"['css', 'asp.net-mvc-2']","{'account_id': 362395, 'reputation': 3783, 'user_id': 705561, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/33bd97a9ad37e8a056f4007039149553?s=256&d=identicon&r=PG', 'display_name': 'Eon', 'link': 'https://stackoverflow.com/users/705561/eon'}",True,86141,9822040.0,11,28,1651778130,1332417922,9821921,CC BY-SA 3.0,https://stackoverflow.com/questions/9821921/css-background-image-refuses-to-display-in-asp-net-mvc,CSS Background-Image refuses to display in ASP.Net MVC,1332418048.0,,,,,,
72,"['css', 'html', 'width', 'css-float']","{'account_id': 352809, 'reputation': 141, 'user_id': 690099, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://i.stack.imgur.com/zb9kU.jpg?s=256&g=1', 'display_name': 'JayJay', 'link': 'https://stackoverflow.com/users/690099/jayjay'}",True,17817,9638288.0,3,4,1651776606,1331313166,9638210,CC BY-SA 3.0,https://stackoverflow.com/questions/9638210/stretch-div-to-full-width-if-space-available,Stretch div to full width (if space available),1337175534.0,,,,,,
73,"['jquery', 'css', 'scroll']","{'user_type': 'does_not_exist', 'display_name': 'user503853'}",True,2870,9810068.0,2,1,1651663337,1332350930,9809777,CC BY-SA 3.0,https://stackoverflow.com/questions/9809777/how-to-make-a-css-scroll-follow-div-stop-follow-at-a-position,How to make a CSS scroll follow div stop follow at a position,,,,,,,
74,"['drupal', 'css', 'drupal-7']","{'account_id': 1339917, 'reputation': 121, 'user_id': 1281809, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fa97147f7956fc0642162754e48af591?s=256&d=identicon&r=PG', 'display_name': 'user1281809', 'link': 'https://stackoverflow.com/users/1281809/user1281809'}",True,44041,,10,12,1651410047,1332272403,9793724,CC BY-SA 3.0,https://stackoverflow.com/questions/9793724/link-text-still-underlined-when-text-decoration-none-is-applied,Link text still underlined when &quot;text-decoration: none&quot; is applied,1364834032.0,,,,,,
75,"['html', 'css']","{'account_id': 440477, 'reputation': 67, 'user_id': 830062, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fee3c231717dbd63b3fa433ae1a183b8?s=256&d=identicon&r=PG', 'display_name': 'Yash Upadhyay', 'link': 'https://stackoverflow.com/users/830062/yash-upadhyay'}",True,2894,,3,0,1650471499,1331380497,9646204,CC BY-SA 3.0,https://stackoverflow.com/questions/9646204/how-to-prevent-scaling-of-a-web-page,How to prevent scaling of a web page,,,,,,,
76,"['html', 'css', 'html-table']","{'account_id': 38768, 'reputation': 33489, 'user_id': 111479, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/MOwCL.png?s=256&g=1', 'display_name': 'tonyf', 'link': 'https://stackoverflow.com/users/111479/tonyf'}",True,44577,9936540.0,3,6,1649888324,1333076464,9936452,CC BY-SA 4.0,https://stackoverflow.com/questions/9936452/adding-a-divider-to-a-html-table-structure,Adding a divider to a HTML table structure,1546421749.0,,,,,,
77,"['css', 'html', 'height', 'overflow']","{'account_id': 1239095, 'reputation': 10094, 'user_id': 1202123, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/aqOyn.gif?s=256&g=1', 'display_name': 'Joey', 'link': 'https://stackoverflow.com/users/1202123/joey'}",True,582625,17807687.0,17,235,1649861115,1330709921,9537838,,https://stackoverflow.com/questions/9537838/div-height-100-and-expands-to-fit-content,Div height 100% and expands to fit content,1330710792.0,,1658684290.0,Duplicate,,,
78,"['css', 'css-transitions']","{'account_id': 1018462, 'reputation': 2486, 'user_id': 1029477, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/8d89c3087cc6cb98793ab7c0f5658c56?s=256&d=identicon&r=PG', 'display_name': 'test', 'link': 'https://stackoverflow.com/users/1029477/test'}",True,49591,9847655.0,2,64,1648714388,1332510369,9840288,CC BY-SA 3.0,https://stackoverflow.com/questions/9840288/css3-transition-delay-of-specific-attribute,css3 transition delay of specific attribute,1332544884.0,,,,,,
79,"['html', 'css', 'tabs', 'space', 'pre']","{'account_id': 1284313, 'reputation': 2727, 'user_id': 1237714, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/148f77151aa6d57b493e67ab659d44f4?s=256&d=identicon&r=PG', 'display_name': 'Yeseanul', 'link': 'https://stackoverflow.com/users/1237714/yeseanul'}",True,1485013,,19,210,1647897001,1332268505,9792849,CC BY-SA 4.0,https://stackoverflow.com/questions/9792849/how-to-insert-spaces-tabs-in-text-using-html-css,How to insert spaces/tabs in text using HTML/CSS,1564248094.0,1573875561.0,,,,,
80,"['javascript', 'jquery', 'css']","{'account_id': 968164, 'reputation': 3685, 'user_id': 991229, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/898Iu.jpg?s=256&g=1', 'display_name': 'NinjaBoy', 'link': 'https://stackoverflow.com/users/991229/ninjaboy'}",True,174280,9628472.0,5,74,1646996779,1331262939,9628450,CC BY-SA 3.0,https://stackoverflow.com/questions/9628450/jquery-how-to-determine-if-a-div-changes-its-height-or-any-css-attribute,jquery - How to determine if a div changes its height or any css attribute?,1515734355.0,,,,,,
81,"['html', 'css', 'resize', 'scrollbar']","{'account_id': 1224569, 'reputation': 4431, 'user_id': 1190419, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/3379111576f67a2d7c53bca4a25113aa?s=256&d=identicon&r=PG', 'display_name': 'moesef', 'link': 'https://stackoverflow.com/users/1190419/moesef'}",True,313661,9511244.0,5,14,1646914674,1330573722,9510359,CC BY-SA 3.0,https://stackoverflow.com/questions/9510359/set-size-of-html-page-and-browser-window,Set size of HTML page and browser window,1330578462.0,,,,,,
