,tags,owner,is_answered,view_count,protected_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,migrated_from,closed_date,closed_reason,locked_date,community_owned_date
46,['css'],"{'account_id': 30799, 'reputation': 144835, 'user_id': 84201, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cce99e9bf6154703d8ecdf474a750bd?s=256&d=identicon&r=PG', 'display_name': 'Jitendra Vyas', 'link': 'https://stackoverflow.com/users/84201/jitendra-vyas'}",True,61709,,,7,52,1646225010,1325430795,1325432580.0,8693733,CC BY-SA 3.0,https://stackoverflow.com/questions/8693733/how-to-give-outer-glow-to-an-object-in-a-transparent-png-using-css3,How to give outer glow to an object in a transparent png using CSS3?,,,,,
47,"['html', 'css', 'radial-gradients']","{'account_id': 279645, 'reputation': 2069, 'user_id': 574923, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/YGvbp.jpg?s=256&g=1', 'display_name': 'chasethesunnn', 'link': 'https://stackoverflow.com/users/574923/chasethesunnn'}",True,17896,,8861026.0,4,19,1645282454,1326526604,1326529917.0,8860843,CC BY-SA 3.0,https://stackoverflow.com/questions/8860843/how-to-make-a-css-gradient-stop-after-so-many-pixels,how to make a css gradient stop after so many pixels?,,,,,
48,['css'],"{'account_id': 1055603, 'reputation': 2315, 'user_id': 1058399, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/b8cfdfaa43c49bb6d3400f78affe6502?s=256&d=identicon&r=PG', 'display_name': 'Peter W.', 'link': 'https://stackoverflow.com/users/1058399/peter-w'}",True,28970,,8769922.0,5,47,1645136481,1325940392,1444110460.0,8769786,CC BY-SA 3.0,https://stackoverflow.com/questions/8769786/css3s-attr-doesnt-work-in-major-browsers,CSS3&#39;s attr() doesn&#39;t work in major browsers,,,,,
49,"['css', 'cross-browser']","{'account_id': 336933, 'reputation': 1852, 'user_id': 664881, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/ff3bac41c82c0566d893f7fb0fd0046e?s=256&d=identicon&r=PG', 'display_name': 'Lester Peabody', 'link': 'https://stackoverflow.com/users/664881/lester-peabody'}",True,11345,,,4,12,1645133478,1327098713,1327099204.0,8948719,CC BY-SA 3.0,https://stackoverflow.com/questions/8948719/expand-size-of-anchor-element-to-the-size-of-the-parent-table-cell,Expand size of anchor element to the size of the parent table cell,,,,,
50,"['html', 'css']","{'account_id': 12806, 'reputation': 10123, 'user_id': 25412, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/168ba2e41eab42cbf86f871df1692851?s=256&d=identicon&r=PG', 'display_name': 'epeleg', 'link': 'https://stackoverflow.com/users/25412/epeleg'}",True,22977,,8925638.0,4,11,1643786223,1326972675,1326984965.0,8925302,CC BY-SA 3.0,https://stackoverflow.com/questions/8925302/div-with-margins-padding-that-needs-to-fill-its-parent,div with margins &amp; padding that needs to fill its parent,,,,,
51,"['javascript', 'css', 'visual-studio-2010', 'code-analysis', 'code-metrics']","{'account_id': 78180, 'reputation': 4715, 'user_id': 222673, 'user_type': 'registered', 'accept_rate': 38, 'profile_image': 'https://i.stack.imgur.com/tSitX.jpg?s=256&g=1', 'display_name': 'Scott Wylie', 'link': 'https://stackoverflow.com/users/222673/scott-wylie'}",True,5024,,9012434.0,4,9,1643736475,1327536767,,9012355,CC BY-SA 3.0,https://stackoverflow.com/questions/9012355/what-does-visual-studio-code-analysis-lines-of-code-do-with-html-css-and-javasc,"What does Visual Studio Code Analysis Lines of Code do with HTML, CSS and Javascript?",,,,,
52,"['css', 'display']","{'account_id': 49816, 'reputation': 7490, 'user_id': 148466, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/3295a6fe4a4a632eef6148979848f1ae?s=256&d=identicon&r=PG', 'display_name': 'Logesh Paul', 'link': 'https://stackoverflow.com/users/148466/logesh-paul'}",True,201020,1466597753.0,14033814.0,7,649,1643402649,1327310542,1467990980.0,8969381,CC BY-SA 3.0,https://stackoverflow.com/questions/8969381/what-is-the-difference-between-display-inline-and-display-inline-block,What is the difference between display: inline and display: inline-block?,,,,,
53,"['css', 'html', 'web']","{'account_id': 932671, 'reputation': 15067, 'user_id': 962206, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/54eb7c8493f58335f04282b073607cd1?s=256&d=identicon&r=PG', 'display_name': 'user962206', 'link': 'https://stackoverflow.com/users/962206/user962206'}",True,89686,,8838917.0,6,11,1642982239,1326386892,1365017791.0,8838847,CC BY-SA 3.0,https://stackoverflow.com/questions/8838847/html-and-css-background-image-is-not-showing-up,HTML and CSS Background-image is not showing up,,,,,
54,"['javascript', 'html', 'css', 'typography']","{'account_id': 1161787, 'reputation': 181, 'user_id': 1141153, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/175b23851a7fad4f941a6c2abfbafc4b?s=256&d=identicon&r=PG', 'display_name': 'Josh M. Lenius', 'link': 'https://stackoverflow.com/users/1141153/josh-m-lenius'}",True,12965,,,6,18,1642785181,1326473271,1519156829.0,8854138,CC BY-SA 3.0,https://stackoverflow.com/questions/8854138/is-there-a-way-to-automatically-control-orphaned-words-in-an-html-document,Is there a way to automatically control orphaned words in an HTML document?,,,,,
55,"['javascript', 'html', 'css']","{'account_id': 944739, 'reputation': 24076, 'user_id': 972202, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/k5Gxr.png?s=256&g=1', 'display_name': 'sazr', 'link': 'https://stackoverflow.com/users/972202/sazr'}",True,19827,,8721518.0,2,9,1642188302,1325645519,1642188302.0,8721471,,https://stackoverflow.com/questions/8721471/dynamically-change-a-html-elements-type,Dynamically change a HTML element&#39;s type,,1547223034.0,Duplicate,,
56,"['html', 'css']","{'account_id': 432919, 'reputation': 1687, 'user_id': 817963, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/48da4289d5d2fec1f736fff5d5540c5a?s=256&d=identicon&r=PG', 'display_name': 'ario', 'link': 'https://stackoverflow.com/users/817963/ario'}",True,25982,,9024558.0,8,49,1642144068,1327608157,1342720420.0,9024494,CC BY-SA 3.0,https://stackoverflow.com/questions/9024494/css-floating-divs-have-0-height,CSS: Floating divs have 0 height,,,,,
57,"['html', 'css', 'gmail', 'html-email']","{'account_id': 1921, 'reputation': 183461, 'user_id': 2648, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/8b2d39a59a961ef26440e9c1453d1939?s=256&d=identicon&r=PG', 'display_name': 'D&#243;nal', 'link': 'https://stackoverflow.com/users/2648/d%c3%b3nal'}",True,131586,,39798471.0,8,110,1641938086,1327866308,1465466945.0,9056172,CC BY-SA 3.0,https://stackoverflow.com/questions/9056172/styling-html-email-for-gmail,Styling HTML email for Gmail,,,,,
58,"['css', 'drop-down-menu', 'twitter-bootstrap']","{'account_id': 413873, 'reputation': 13564, 'user_id': 787762, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/55ef900c7c66d4f061b60c2368da0c10?s=256&d=identicon&r=PG', 'display_name': 'falter', 'link': 'https://stackoverflow.com/users/787762/falter'}",True,847107,1334430275.0,10143018.0,43,1243,1641246769,1326706600,1501352246.0,8878033,CC BY-SA 3.0,https://stackoverflow.com/questions/8878033/how-to-make-twitter-bootstrap-menu-dropdown-on-hover-rather-than-click,How to make Twitter Bootstrap menu dropdown on hover rather than click,,,,,
59,"['javascript', 'css', 'html', 'canvas', 'letter-spacing']","{'account_id': 1155981, 'reputation': 954, 'user_id': 1136593, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/525d75daf0dc362fe587858cdf11090d?s=256&d=identicon&r=PG', 'display_name': 'Pinpickle', 'link': 'https://stackoverflow.com/users/1136593/pinpickle'}",True,45497,,8955835.0,12,47,1640838074,1327148386,,8952909,CC BY-SA 3.0,https://stackoverflow.com/questions/8952909/letter-spacing-in-canvas-element,Letter spacing in canvas element,,,,,
60,"['css', 'google-chrome', 'mouse-cursor']","{'account_id': 347598, 'reputation': 37115, 'user_id': 681807, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/f12af4788f5589d79a19472c5e1c40bd?s=256&d=identicon&r=PG', 'display_name': 'My Head Hurts', 'link': 'https://stackoverflow.com/users/681807/my-head-hurts'}",True,6396,,8942883.0,2,9,1640706987,1327069368,1640706987.0,8942805,CC BY-SA 4.0,https://stackoverflow.com/questions/8942805/chrome-bug-cursor-changes-on-mouse-down-move,Chrome bug? Cursor changes on mouse down + move,,,,,
61,"['html', 'css', 'html-email']","{'account_id': 151403, 'reputation': 46060, 'user_id': 365251, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/2dd996e4168722dd3618db77880716e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'markzzz', 'link': 'https://stackoverflow.com/users/365251/markzzz'}",True,90470,,,13,31,1640697791,1326296396,1326301389.0,8822082,CC BY-SA 3.0,https://stackoverflow.com/questions/8822082/how-to-force-min-height-on-table,How to force min-height on table,,,,,
62,"['javascript', 'html', 'css']","{'account_id': 1129469, 'reputation': 2130, 'user_id': 1115876, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/dee3033759b820a3df9f7437d3a9fe31?s=256&d=identicon&r=PG', 'display_name': 'QuinnFreedman', 'link': 'https://stackoverflow.com/users/1115876/quinnfreedman'}",True,63076,,8690484.0,5,72,1640659215,1325364287,1616348850.0,8690463,CC BY-SA 4.0,https://stackoverflow.com/questions/8690463/get-a-number-for-a-style-value-without-the-px-suffix,Get a number for a style value WITHOUT the &quot;px;&quot; suffix,,,,,
63,"['css', 'hyperlink', 'mouse-cursor']","{'account_id': 438150, 'reputation': 7357, 'user_id': 2110294, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/GRQs3.jpg?s=256&g=1', 'display_name': 'Craig van Tonder', 'link': 'https://stackoverflow.com/users/2110294/craig-van-tonder'}",True,172793,,8953494.0,5,79,1640201589,1327153929,1640201589.0,8953485,CC BY-SA 4.0,https://stackoverflow.com/questions/8953485/is-it-possible-to-remove-the-hand-cursor-that-appears-when-hovering-over-a-link,Is it possible to remove the hand cursor that appears when hovering over a link? (or keep it set as the normal pointer),,,,,
64,"['javascript', 'html', 'css', 'fonts']","{'account_id': 345144, 'reputation': 8342, 'user_id': 677881, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/0Vcna.png?s=256&g=1', 'display_name': 'tsds', 'link': 'https://stackoverflow.com/users/677881/tsds'}",True,4309,,9005671.0,3,7,1639692605,1327506449,,9005580,CC BY-SA 3.0,https://stackoverflow.com/questions/9005580/how-to-check-if-the-font-has-a-symbol,How to check if the font has a symbol,,,,,
65,"['css', 'pseudo-element']","{'account_id': 918241, 'reputation': 2929, 'user_id': 950546, 'user_type': 'registered', 'accept_rate': 24, 'profile_image': 'https://www.gravatar.com/avatar/8265ed728f9082fadaae67772d4a3557?s=256&d=identicon&r=PG', 'display_name': 'David O&#39;Sullivan', 'link': 'https://stackoverflow.com/users/950546/david-osullivan'}",True,20791,,9007628.0,3,56,1639576149,1327513832,1438803755.0,9007546,CC BY-SA 3.0,https://stackoverflow.com/questions/9007546/nesting-pseudo-elements-inside-pseudo-elements,Nesting pseudo-elements inside pseudo-elements,,,,,
66,"['html', 'css', 'joomla', 'module']","{'account_id': 1174663, 'reputation': 7931, 'user_id': 1150948, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/84e3c21fb5e3556bb041c3964a3596ee?s=256&d=identicon&r=PG', 'display_name': 'Iain Simpson', 'link': 'https://stackoverflow.com/users/1150948/iain-simpson'}",True,523194,,8965078.0,3,114,1638575278,1327269302,1637051528.0,8965063,CC BY-SA 4.0,https://stackoverflow.com/questions/8965063/target-a-css-class-inside-another-css-class,Target a css class inside another css class,,,,,
67,"['html', 'css', 'landscape', 'portrait']","{'account_id': 427901, 'reputation': 3457, 'user_id': 809901, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/56109a707d874c0e4554dc15b05bfe76?s=256&d=identicon&r=PG', 'display_name': '125369', 'link': 'https://stackoverflow.com/users/809901/125369'}",True,16768,1637542648.0,8758015.0,1,4,1637541171,1325842330,,8755799,CC BY-SA 3.0,https://stackoverflow.com/questions/8755799/creating-landscape-and-portrait-layout-using-html-and-css,Creating Landscape and Portrait layout using HTML and CSS,,,,,
68,"['html', 'css']","{'account_id': 298032, 'reputation': 6283, 'user_id': 603840, 'user_type': 'registered', 'accept_rate': 56, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chapsterj', 'link': 'https://stackoverflow.com/users/603840/chapsterj'}",True,32875,,,2,18,1637423877,1327087978,,8946869,CC BY-SA 3.0,https://stackoverflow.com/questions/8946869/force-scrollbar-on-safari,force scrollbar on Safari,,,,,
69,"['javascript', 'jquery', 'html', 'css', 'mousemove']","{'account_id': 1105529, 'reputation': 1414, 'user_id': 1096998, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/01e412429746993769f3eda90c31e386?s=256&d=identicon&r=PG', 'display_name': 'AJ Naidas', 'link': 'https://stackoverflow.com/users/1096998/aj-naidas'}",True,5121,,9030547.0,2,4,1636440123,1327647708,,9029970,CC BY-SA 3.0,https://stackoverflow.com/questions/9029970/mousehold-event-while-doing-mousemove,mousehold event while doing mousemove,,,,,
70,"['html', 'css']","{'account_id': 155036, 'reputation': 20229, 'user_id': 371408, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/4aee79156a78ba2c12551acabd846f4d?s=256&d=identicon&r=PG', 'display_name': 'Zach Rattner', 'link': 'https://stackoverflow.com/users/371408/zach-rattner'}",True,8035,,8768830.0,2,2,1635230318,1325913097,1635230318.0,8767560,CC BY-SA 4.0,https://stackoverflow.com/questions/8767560/embedding-unicode-fonts,Embedding Unicode Fonts,,,,,
71,"['css', 'jsf', 'primefaces', 'themes', 'overriding']","{'account_id': 1010488, 'reputation': 787, 'user_id': 1023159, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/258eb6f8856f0850bd26c97237148c4c?s=256&d=identicon&r=PG', 'display_name': 'Samuel Tian', 'link': 'https://stackoverflow.com/users/1023159/samuel-tian'}",True,102603,,8774997.0,5,68,1633612859,1325924135,1624964736.0,8768317,CC BY-SA 4.0,https://stackoverflow.com/questions/8768317/how-do-i-override-default-primefaces-css-with-custom-styles,How do I override default PrimeFaces CSS with custom styles?,,,,,
72,"['html', 'css']","{'account_id': 146405, 'reputation': 58917, 'user_id': 356849, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/INqgP.jpg?s=256&g=1', 'display_name': 'NullVoxPopuli', 'link': 'https://stackoverflow.com/users/356849/nullvoxpopuli'}",True,189362,1583473703.0,8794896.0,8,82,1633104321,1326141035,1633104321.0,8794778,CC BY-SA 4.0,https://stackoverflow.com/questions/8794778/how-do-you-align-a-div-vertically-without-using-float,How do you align a div vertically without using float?,,,,,
73,"['html', 'css']","{'account_id': 99862, 'reputation': 5273, 'user_id': 269521, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/e7f46103acdde3b844c92441526e41cf?s=256&d=identicon&r=PG', 'display_name': 'Vijay', 'link': 'https://stackoverflow.com/users/269521/vijay'}",True,37644,,8878014.0,4,13,1633019642,1326705432,1326710070.0,8877807,CC BY-SA 3.0,https://stackoverflow.com/questions/8877807/how-can-i-display-the-checkbox-over-the-images-for-selection,How can I display the checkbox over the images for selection?,,,,,
74,"['html', 'css', 'vertical-alignment']","{'account_id': 238996, 'reputation': 32692, 'user_id': 508284, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/d80523737c4cbc9b6d937b74e531206e?s=256&d=identicon&r=PG', 'display_name': 'Irakli Lekishvili', 'link': 'https://stackoverflow.com/users/508284/irakli-lekishvili'}",True,4062286,1411242615.0,8865463.0,37,2663,1632701442,1326576310,1600240410.0,8865458,,https://stackoverflow.com/questions/8865458/how-do-i-vertically-center-text-with-css,How do I vertically center text with CSS?,,1546546653.0,Duplicate,,
75,"['javascript', 'css', 'dom', 'computed-style']","{'account_id': 167954, 'reputation': 27157, 'user_id': 393087, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/fe541f7ee2308f46a19230cb3a4b4d06?s=256&d=identicon&r=PG', 'display_name': 'rsk82', 'link': 'https://stackoverflow.com/users/393087/rsk82'}",True,3111,,8769287.0,3,10,1632172630,1325378097,1325933036.0,8691258,CC BY-SA 3.0,https://stackoverflow.com/questions/8691258/how-to-query-whole-dom-for-elements-matching-some-computed-style-in-pure-js,how to query whole DOM for elements matching some computed style ? (in pure js),,,,,
76,"['javascript', 'html', 'css']","{'account_id': 1063528, 'reputation': 93, 'user_id': 1064634, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e788f63a77893dc02d34adcc3dcfa30c?s=256&d=identicon&r=PG', 'display_name': 'user1064634', 'link': 'https://stackoverflow.com/users/1064634/user1064634'}",True,51490,,,6,8,1632082451,1325573082,1632082451.0,8708826,,https://stackoverflow.com/questions/8708826/how-to-replace-the-no-js-class-name-by-js-on-all-elements,How to replace the `no-js` class name by `js` on all elements?,,1533785546.0,Duplicate,,
