,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,migrated_from,community_owned_date
49,"['html', 'css', 'tinymce']","{'account_id': 875323, 'reputation': 3159, 'user_id': 925086, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/63bc81b8b2c0c0fe3f2adf9669fbdb02?s=256&d=identicon&r=PG', 'display_name': 'Easyrider', 'link': 'https://stackoverflow.com/users/925086/easyrider'}",True,10105,4,6,1658406894,1329480047,,9327849,CC BY-SA 3.0,https://stackoverflow.com/questions/9327849/tinymce-image-resize-use-css-instead-of-img-width-height,"tinymce, image resize, use css instead of &lt;img width &amp; height&gt;",,10790641.0,,,,
50,"['javascript', 'css', 'scroll', 'textarea']","{'account_id': 1224569, 'reputation': 4431, 'user_id': 1190419, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/3379111576f67a2d7c53bca4a25113aa?s=256&d=identicon&r=PG', 'display_name': 'moesef', 'link': 'https://stackoverflow.com/users/1190419/moesef'}",True,116717,5,119,1658406337,1328585845,,9170670,CC BY-SA 3.0,https://stackoverflow.com/questions/9170670/how-do-i-set-textarea-scroll-bar-to-bottom-as-a-default,How do I set textarea scroll bar to bottom as a default?,,9170709.0,,,,
51,"['javascript', 'jquery', 'css', 'styles']","{'account_id': 278103, 'reputation': 3362, 'user_id': 572504, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://www.gravatar.com/avatar/336791156a9d0c7c4e771ed4b911cbf5?s=256&d=identicon&r=PG', 'display_name': 'artwl', 'link': 'https://stackoverflow.com/users/572504/artwl'}",True,27140,2,25,1657975063,1330179502,1330181275.0,9444751,,https://stackoverflow.com/questions/9444751/why-javascript-this-styleproperty-return-an-empty-string,why javascript this.style[property] return an empty string?,,9444783.0,1425945834.0,Duplicate,,
52,"['css', 'sass', 'compass-sass', 'rgba']","{'account_id': 1085796, 'reputation': 2189, 'user_id': 1081553, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/couN3.png?s=256&g=1', 'display_name': 'Pat Newell', 'link': 'https://stackoverflow.com/users/1081553/pat-newell'}",True,71771,7,97,1657159146,1329185994,1405952780.0,9270844,CC BY-SA 3.0,https://stackoverflow.com/questions/9270844/sass-compass-convert-hex-rgb-or-named-color-to-rgba,"Sass/Compass - Convert Hex, RGB, or Named Color to RGBA",,9282497.0,,,,
53,"['javascript', 'html', 'css', 'forms', 'radio-button']","{'account_id': 421566, 'reputation': 1006, 'user_id': 799876, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8dc0c6b6432ac43c5d4ff3fa9faf5c45?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tank', 'link': 'https://stackoverflow.com/users/799876/tank'}",False,163,1,0,1656756141,1328131546,1656756141.0,9103595,CC BY-SA 4.0,https://stackoverflow.com/questions/9103595/ie9-bind-event-to-invisible-radio,IE&lt;9 bind event to invisible radio,,,,,,
54,"['css', 'django', 'django-templates']","{'account_id': 263210, 'reputation': 10732, 'user_id': 548634, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://i.stack.imgur.com/XlKOm.jpg?s=256&g=1', 'display_name': 'John Eipe', 'link': 'https://stackoverflow.com/users/548634/john-eipe'}",True,41438,5,8,1656578620,1329546898,1460205074.0,9339226,CC BY-SA 3.0,https://stackoverflow.com/questions/9339226/how-to-load-css-in-django-templates,How to load CSS in Django templates?,,9339246.0,,,,
55,['css'],"{'account_id': 1226988, 'reputation': 138, 'user_id': 1192355, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ac5e7f64a7352f6d52081c68e5b8f60c?s=256&d=identicon&r=PG', 'display_name': 'panait.distrati', 'link': 'https://stackoverflow.com/users/1192355/panait-distrati'}",True,7516,4,4,1656151086,1328715255,1328716750.0,9196379,CC BY-SA 3.0,https://stackoverflow.com/questions/9196379/css-two-state-button,CSS Two-state button,,,,,,
56,"['css', 'css-selectors']","{'account_id': 542627, 'reputation': 21227, 'user_id': 911519, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/dba27ff0b600a61269e975f4136e1ae5?s=256&d=identicon&r=PG', 'display_name': 'Hedde van der Heide', 'link': 'https://stackoverflow.com/users/911519/hedde-van-der-heide'}",True,137204,2,202,1655924013,1328877605,1655923912.0,9227932,CC BY-SA 4.0,https://stackoverflow.com/questions/9227932/how-can-i-select-the-element-prior-to-a-last-child,How can I select the element prior to a last child?,,9227948.0,,,,
57,['css'],"{'account_id': 222740, 'reputation': 6284, 'user_id': 481554, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/8752b3b932f333ec036da794a34cf083?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/481554/john'}",True,470728,10,148,1655708366,1329224579,1505933120.0,9277311,CC BY-SA 3.0,https://stackoverflow.com/questions/9277311/how-can-i-horizontally-align-my-divs,How can I horizontally align my divs?,,9277377.0,,,,
58,"['javascript', 'jquery', 'css', 'wordpress']","{'account_id': 879090, 'reputation': 227, 'user_id': 171024, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/cbebbd78e42750f85aced652acd9ea76?s=256&d=identicon&r=PG', 'display_name': 'Jim', 'link': 'https://stackoverflow.com/users/171024/jim'}",True,21950,1,7,1655243708,1329234386,1495540441.0,9279842,CC BY-SA 3.0,https://stackoverflow.com/questions/9279842/make-an-unordered-list-into-a-drop-down-menu,make an unordered list into a drop down menu,,,,,,
59,"['javascript', 'html', 'css', 'dom-events']","{'account_id': 1184206, 'reputation': 144, 'user_id': 1158508, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7J4dj.jpg?s=256&g=1', 'display_name': 'Farouk', 'link': 'https://stackoverflow.com/users/1158508/farouk'}",True,1874,2,0,1655197177,1329014772,1655197177.0,9246005,CC BY-SA 4.0,https://stackoverflow.com/questions/9246005/dynamically-change-style-of-all-img-tags,Dynamically change style of all &lt;img&gt; tags,,9246186.0,,,,
60,"['javascript', 'html', 'css', 'dom-events']","{'account_id': 365330, 'reputation': 1662, 'user_id': 710186, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/79e5556386a4c2e307620ea087028e7f?s=256&d=identicon&r=PG', 'display_name': 'wantTheBest', 'link': 'https://stackoverflow.com/users/710186/wantthebest'}",True,1028,1,0,1655196837,1329591693,1655196837.0,9344210,CC BY-SA 4.0,https://stackoverflow.com/questions/9344210/need-to-keep-track-of-selected-divs-that-are-highlighted-with-css,Need to keep track of &#39;selected&#39; divs that are highlighted with CSS,,9344552.0,,,,
61,"['javascript', 'html', 'css', 'dom-events']","{'account_id': 454078, 'reputation': 372, 'user_id': 851426, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c754373d2bc236bd6c31ed98a990dade?s=256&d=identicon&r=PG', 'display_name': 'ityler22', 'link': 'https://stackoverflow.com/users/851426/ityler22'}",True,18150,1,0,1655196724,1329964230,1655196724.0,9406308,CC BY-SA 4.0,https://stackoverflow.com/questions/9406308/display-a-varying-popup-image-on-text-mouseover-with-javascript,Display a varying popup image on text mouseover with JavaScript,,9406656.0,,,,
62,"['javascript', 'jquery', 'css', 'jquery-events']","{'account_id': 24017, 'reputation': 7119, 'user_id': 60758, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/cMocJ.jpg?s=256&g=1', 'display_name': 'Jagd', 'link': 'https://stackoverflow.com/users/60758/jagd'}",True,2399,2,0,1654803525,1328550596,1654803525.0,9164662,CC BY-SA 4.0,https://stackoverflow.com/questions/9164662/open-new-window-on-background-div-click,Open new window on background div click,,9164738.0,,,,
63,"['css', 'html']","{'account_id': 26001, 'reputation': 7561, 'user_id': 67357, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/ed5b1daadb718d2b09ea8fad4659b650?s=256&d=identicon&r=PG', 'display_name': 'handles', 'link': 'https://stackoverflow.com/users/67357/handles'}",True,2732,3,1,1654780890,1328625845,1328692944.0,9178239,CC BY-SA 3.0,https://stackoverflow.com/questions/9178239/resizing-and-then-scrolling-browser-window-and-position-absolute,Resizing and then scrolling browser window and position absolute,,,,,,
64,"['html', 'css', 'css-position']","{'account_id': 242862, 'reputation': 973, 'user_id': 514672, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/7c18ee0746871b60d98156eb8fe79379?s=256&d=identicon&r=PG', 'display_name': 'fmt', 'link': 'https://stackoverflow.com/users/514672/fmt'}",True,1254,1,0,1654705081,1329687651,1654705081.0,9353512,CC BY-SA 4.0,https://stackoverflow.com/questions/9353512/more-html-css-min-height-problems,More HTML/CSS [min-]height problems,,9353651.0,,,,
65,"['html', 'css', 'image', 'css-position']","{'account_id': 960057, 'reputation': 44914, 'user_id': 984621, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/817afccebcbe3a4983a5e8c584f30373?s=256&d=identicon&r=PG', 'display_name': 'user984621', 'link': 'https://stackoverflow.com/users/984621/user984621'}",True,42075,4,2,1654233759,1329402323,1460470198.0,9312961,CC BY-SA 3.0,https://stackoverflow.com/questions/9312961/html-css-image-inside-image-how-to-do-that,"HTML, CSS - image inside image, how to do that?",,9313084.0,,,,
66,"['css', 'sass']","{'account_id': 158496, 'reputation': 4928, 'user_id': 377192, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://www.gravatar.com/avatar/855c7980d0211dd3c8d9f8fc54f6f5d0?s=256&d=identicon&r=PG', 'display_name': 'Zeljko', 'link': 'https://stackoverflow.com/users/377192/zeljko'}",True,175483,13,75,1654094964,1329310763,1627445568.0,9293891,CC BY-SA 4.0,https://stackoverflow.com/questions/9293891/sass-css-target-parent-class-from-child,SASS CSS: Target Parent Class from Child,,,,,,
67,"['html', 'css', 'mouse-cursor']","{'account_id': 239150, 'reputation': 8252, 'user_id': 508537, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/MjeHD.jpg?s=256&g=1', 'display_name': 'Briguy37', 'link': 'https://stackoverflow.com/users/508537/briguy37'}",True,3350,1,9,1654047602,1330139391,1640871162.0,9440835,CC BY-SA 4.0,https://stackoverflow.com/questions/9440835/how-to-make-a-cursor-contrast-with-the-background,How to make a cursor contrast with the background?,,9440857.0,,,,
68,"['overflow', 'css']","{'account_id': 1043940, 'reputation': 3976, 'user_id': 1049321, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/4296dfcddf3e269d3c1817b1533b97ed?s=256&d=identicon&r=PG', 'display_name': 'Shawn Taylor', 'link': 'https://stackoverflow.com/users/1049321/shawn-taylor'}",True,164290,8,254,1651774425,1329203358,1651774425.0,9273016,CC BY-SA 4.0,https://stackoverflow.com/questions/9273016/why-is-this-inline-block-element-pushed-downward,Why is this inline-block element pushed downward?,,9289377.0,,,,
69,"['html', 'css']","{'account_id': 410249, 'reputation': 2052, 'user_id': 781978, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/16a69772a226fa055da82cce2c1241f1?s=256&d=identicon&r=PG', 'display_name': 'twsaef', 'link': 'https://stackoverflow.com/users/781978/twsaef'}",True,144044,11,91,1651211439,1328594552,1455589190.0,9171699,CC BY-SA 3.0,https://stackoverflow.com/questions/9171699/add-a-pipe-separator-after-items-in-an-unordered-list-unless-that-item-is-the-la,Add a pipe separator after items in an unordered list unless that item is the last on a line,,31732902.0,,,,
70,"['javascript', 'css']","{'account_id': 117219, 'reputation': 13359, 'user_id': 307072, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/XFS74.jpg?s=256&g=1', 'display_name': 'Arbejdsgl&#230;de', 'link': 'https://stackoverflow.com/users/307072/arbejdsgl%c3%a6de'}",True,3348,1,0,1649957016,1330087847,1330087949.0,9431076,CC BY-SA 3.0,https://stackoverflow.com/questions/9431076/wingdings-font-in-ff-and-chrome,Wingdings font in FF and Chrome,,9431118.0,,,,
71,"['html', 'css']","{'account_id': 171926, 'reputation': 3973, 'user_id': 399642, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/a744175fed458fcf473274ce8e3d5579?s=256&d=identicon&r=PG', 'display_name': 'YoniGeek', 'link': 'https://stackoverflow.com/users/399642/yonigeek'}",True,11474,2,2,1648742129,1329142558,1648742129.0,9262025,CC BY-SA 4.0,https://stackoverflow.com/questions/9262025/why-this-pseudo-class-selector-is-not-working,why this pseudo class selector is not working?,,9262229.0,,,,
72,"['html', 'css']","{'account_id': 1188741, 'reputation': 8847, 'user_id': 1162116, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f50e0b83b50c61777f45716eb77d5574?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/1162116/marc'}",True,177590,6,95,1648286621,1330087159,1552333258.0,9430929,CC BY-SA 4.0,https://stackoverflow.com/questions/9430929/css-vertically-align-floating-divs,CSS vertically align floating divs,,9431102.0,,,,
73,"['css', 'safari', 'css-animations']","{'account_id': 114833, 'reputation': 4564, 'user_id': 301804, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/KzP02.jpg?s=256&g=1', 'display_name': 'Mauro74', 'link': 'https://stackoverflow.com/users/301804/mauro74'}",True,113215,6,32,1647894403,1328792286,1398137370.0,9211261,CC BY-SA 3.0,https://stackoverflow.com/questions/9211261/css3-animation-not-working-in-safari,CSS3 animation not working in safari,,9431098.0,,,,
74,"['javascript', 'jquery', 'animation', 'css']","{'account_id': 386576, 'reputation': 2687, 'user_id': 744410, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://www.gravatar.com/avatar/d2b0c67c90548727fa2f77db5877c43c?s=256&d=identicon&r=PG', 'display_name': 'John Shammas', 'link': 'https://stackoverflow.com/users/744410/john-shammas'}",True,24252,3,19,1646732882,1329690792,,9353942,CC BY-SA 3.0,https://stackoverflow.com/questions/9353942/turn-off-css3-animation-with-jquery,Turn Off CSS3 Animation With jQuery?,,9354249.0,,,,
75,"['html', 'css']","{'account_id': 96090, 'reputation': 2290, 'user_id': 261355, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1d8c09c9245da15166976be0da98776d?s=256&d=identicon&r=PG', 'display_name': 'Vecta', 'link': 'https://stackoverflow.com/users/261355/vecta'}",True,41938,3,26,1645108470,1328726432,1549640867.0,9199433,CC BY-SA 4.0,https://stackoverflow.com/questions/9199433/how-can-i-make-box-shadow-appear-above-a-div,How can I make box-shadow appear above a div?,,9199487.0,,,,
76,"['html', 'css', 'image', 'text', 'paragraph']","{'account_id': 371672, 'reputation': 6297, 'user_id': 720323, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/wxseh.jpg?s=256&g=1', 'display_name': 'HelpNeeder', 'link': 'https://stackoverflow.com/users/720323/helpneeder'}",True,326925,2,18,1644617262,1329794376,1644617262.0,9371669,,https://stackoverflow.com/questions/9371669/how-to-place-a-text-next-to-the-picture,How to place a text next to the picture?,,9371756.0,1329837253.0,not a real question,,
77,"['css', 'html', 'image', 'alignment']","{'account_id': 86715, 'reputation': 21896, 'user_id': 240950, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/4b022f0d3cc5b2d5253295dd446b627d?s=256&d=identicon&r=PG', 'display_name': 'Zaur Nasibov', 'link': 'https://stackoverflow.com/users/240950/zaur-nasibov'}",True,96918,5,24,1644326283,1328785629,,9209764,CC BY-SA 3.0,https://stackoverflow.com/questions/9209764/horizontal-centering-text-over-image-via-css,Horizontal centering text over image via CSS,,9209856.0,,,,
78,"['css', 'overflow']","{'account_id': 1188741, 'reputation': 8847, 'user_id': 1162116, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/f50e0b83b50c61777f45716eb77d5574?s=256&d=identicon&r=PG&f=1', 'display_name': 'Marc', 'link': 'https://stackoverflow.com/users/1162116/marc'}",True,5308,2,1,1644188964,1328992899,,9243884,CC BY-SA 3.0,https://stackoverflow.com/questions/9243884/css-td-overflow,css td overflow,,9243933.0,,,,
79,"['javascript', 'jquery', 'css', 'class']","{'account_id': 1276195, 'reputation': 365, 'user_id': 1231410, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6c4cded009d491295ee4ec4e449daff3?s=256&d=identicon&r=PG', 'display_name': 'user1231410', 'link': 'https://stackoverflow.com/users/1231410/user1231410'}",True,110878,6,36,1643632961,1330108445,1330108706.0,9436123,CC BY-SA 3.0,https://stackoverflow.com/questions/9436123/javascript-changing-a-class-style,javascript - changing a class&#39; style,,9436187.0,,,,
80,"['javascript', 'jquery', 'html', 'css', 'scroll']","{'account_id': 1220701, 'reputation': 413, 'user_id': 1187405, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/1079d7d7a7fdd83bcd9a2be142978553?s=256&d=identicon&r=PG', 'display_name': 'user1187405', 'link': 'https://stackoverflow.com/users/1187405/user1187405'}",True,6384,2,4,1643107490,1328427154,1328459540.0,9147701,CC BY-SA 3.0,https://stackoverflow.com/questions/9147701/hide-scrollbar-but-able-to-scroll-with-mouse,hide scrollbar but able to scroll with mouse,,9153546.0,,,,
