,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,protected_date,migrated_from,locked_date
48,"['javascript', 'html', 'css', 'vue.js', 'vuetify.js']","{'account_id': 15774595, 'reputation': 59, 'user_id': 11382645, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/41ebe8d88260f82dd6d1aeb09ffaefc2?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naser Ahadi', 'link': 'https://stackoverflow.com/users/11382645/naser-ahadi'}",False,617,0,0,1664347831,1652173256,72183419,CC BY-SA 4.0,https://stackoverflow.com/questions/72183419/how-fixed-column-width-of-vuetify-data-table,how fixed column width of vuetify data table,,,,,,,
49,"['css', 'twitter-bootstrap', 'fonts', 'typography']","{'account_id': 1990063, 'reputation': 497, 'user_id': 1784306, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2JYBM.jpg?s=256&g=1', 'display_name': 'Jacob', 'link': 'https://stackoverflow.com/users/1784306/jacob'}",True,537,2,2,1664293551,1652468691,72234363,CC BY-SA 4.0,https://stackoverflow.com/questions/72234363/bootstrap-with-font-weight-500-looks-normal-on-firefox,Bootstrap with font-weight: 500 looks &quot;normal&quot; on Firefox,,,,,,,
50,"['css', 'flexbox', 'flexboxgrid']","{'account_id': 18662506, 'reputation': 479, 'user_id': 13603374, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c7f32767c00f3a777a4cce1f69b44d1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'Jeekim', 'link': 'https://stackoverflow.com/users/13603374/jeekim'}",True,178,2,1,1664282749,1651476766,72083580,CC BY-SA 4.0,https://stackoverflow.com/questions/72083580/flexboxgrid-and-gap-overflow-issue,Flexboxgrid and gap overflow issue,,1651477843.0,,,,,
51,"['html', 'css']","{'account_id': 6591973, 'reputation': 259, 'user_id': 5092859, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://lh6.googleusercontent.com/-2XhaU5XsWAM/AAAAAAAAAAI/AAAAAAAAAFo/eIpY-iXu_4Q/photo.jpg?sz=256', 'display_name': 'Massimiliano Rubino', 'link': 'https://stackoverflow.com/users/5092859/massimiliano-rubino'}",True,415,4,1,1663931955,1652518109,72238665,CC BY-SA 4.0,https://stackoverflow.com/questions/72238665/is-possible-create-a-css-class-name-with-numbers-from-to,Is possible create a css class name with numbers &quot;from-to&quot;?,72240970.0,1652527966.0,,,,,
52,"['css', 'queryselector']","{'account_id': 5206740, 'reputation': 389, 'user_id': 4164384, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/GuT7e.png?s=256&g=1', 'display_name': 'Wolfgang Amadeus', 'link': 'https://stackoverflow.com/users/4164384/wolfgang-amadeus'}",True,59,1,0,1663796444,1653341448,72354987,CC BY-SA 4.0,https://stackoverflow.com/questions/72354987/how-to-query-select-all-children-of-a-class-but-no-grandsons-of-that-class,"How to Query Select all children of a class, but no grandsons of that class",72355269.0,,,,,,
53,"['css', 'reactjs', 'react-router']","{'account_id': 25220036, 'reputation': 43, 'user_id': 19056633, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/68f4a4bc17ec686ed6662d80ad191701?s=256&d=identicon&r=PG', 'display_name': 'AnonymFromInternet', 'link': 'https://stackoverflow.com/users/19056633/anonymfrominternet'}",True,154,2,1,1663772107,1653762308,72418277,CC BY-SA 4.0,https://stackoverflow.com/questions/72418277/react-why-css-classes-from-one-fc-work-in-other-components-without-importing,React. Why css classes from one FC work in other components without importing?,72418311.0,,,,,,
54,"['css', 'iframe', 'sticky']","{'account_id': 5211894, 'reputation': 97, 'user_id': 4168034, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-jFGgjoG5_wM/AAAAAAAAAAI/AAAAAAAAABM/t5Fz01kXqSE/photo.jpg?sz=256', 'display_name': 'Dinesh Kumar', 'link': 'https://stackoverflow.com/users/4168034/dinesh-kumar'}",False,130,1,0,1663766990,1652218233,72193155,CC BY-SA 4.0,https://stackoverflow.com/questions/72193155/iframe-with-sticky-header,Iframe with sticky header,,,,,,,
55,"['html', 'css', 'reactjs', 'responsive-design', 'tailwind-css']","{'account_id': 9728265, 'reputation': 1, 'user_id': 16828670, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1510a2dc65a6e2d7362bfd953abff4e5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Djninja76', 'link': 'https://stackoverflow.com/users/16828670/djninja76'}",False,238,0,0,1663763982,1651947174,72155255,CC BY-SA 4.0,https://stackoverflow.com/questions/72155255/react-js-with-tailwind-css-website-always-opens-up-zoomed-in-on-mobile,React Js with Tailwind css: Website always opens up zoomed in on mobile,,,,,,,
56,"['javascript', 'html', 'css', 'reactjs', 'jsx']","{'account_id': 25154442, 'reputation': 1, 'user_id': 18999432, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxZSYvgZznKslWh_NGntsMRq9NMufQNNGynEk4z=k-s256', 'display_name': 'Biplob KB', 'link': 'https://stackoverflow.com/users/18999432/biplob-kb'}",False,84,1,-1,1663484665,1651382047,72074174,CC BY-SA 4.0,https://stackoverflow.com/questions/72074174/why-this-warning-is-showed-for-using-marquee-tag,Why this warning is showed for using marquee tag?,,,,,,,
57,"['javascript', 'css', 'reactjs', 'react-bootstrap']","{'account_id': 24529872, 'reputation': 1, 'user_id': 18441867, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/RV1mo.jpg?s=256&g=1', 'display_name': 'Md Omar Faruk', 'link': 'https://stackoverflow.com/users/18441867/md-omar-faruk'}",True,502,3,0,1663275939,1651516491,72090947,CC BY-SA 4.0,https://stackoverflow.com/questions/72090947/why-should-i-use-the-variant-prop-instead-of-classname-in-react-bootstrap-button,Why should I use the variant prop instead of className in react bootstrap button?,,1663275939.0,,,,,
58,"['javascript', 'html', 'css', 'pdf-generation']","{'account_id': 14832150, 'reputation': 137, 'user_id': 10711348, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1982725961774294/picture?type=large', 'display_name': 'Josip Maričević', 'link': 'https://stackoverflow.com/users/10711348/josip-mari%c4%8devi%c4%87'}",False,105,0,1,1663091551,1652180589,72185188,CC BY-SA 4.0,https://stackoverflow.com/questions/72185188/how-to-find-if-element-has-page-break-before,How to find if element has page break before,,,,,,,
59,"['html', 'css', 'reactjs', 'particles.js']","{'account_id': 14505798, 'reputation': 231, 'user_id': 10477612, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0f50edc5c6530fc0b6a067f5ef928e5b?s=256&d=identicon&r=PG&f=1', 'display_name': 'S Faz', 'link': 'https://stackoverflow.com/users/10477612/s-faz'}",False,131,2,0,1662576025,1652128235,72177907,CC BY-SA 4.0,https://stackoverflow.com/questions/72177907/particle-js-show-stars-only-inside-one-div,Particle JS show stars only inside one div,,,,,,,
60,"['html', 'css', 'tailwind-css']","{'account_id': 458066, 'reputation': 1036, 'user_id': 857747, 'user_type': 'registered', 'accept_rate': 63, 'profile_image': 'https://www.gravatar.com/avatar/57bb76a330f3242973776b6cb7f2e2be?s=256&d=identicon&r=PG', 'display_name': 'Deepak', 'link': 'https://stackoverflow.com/users/857747/deepak'}",False,69,2,-1,1662229300,1651825471,72138371,CC BY-SA 4.0,https://stackoverflow.com/questions/72138371/enabling-scroll-using-tailwindcss,Enabling scroll using Tailwindcss,,1651834777.0,,,,,
61,"['python', 'css', 'twitter-bootstrap', 'flask', 'flask-bootstrap']","{'account_id': 21592586, 'reputation': 411, 'user_id': 15921941, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8de176cc3187291e8ce1f8f2548a7b28?s=256&d=identicon&r=PG&f=1', 'display_name': 'randomdatascientist', 'link': 'https://stackoverflow.com/users/15921941/randomdatascientist'}",True,89,1,0,1662220717,1652691018,72256476,CC BY-SA 4.0,https://stackoverflow.com/questions/72256476/using-a-bootstrap-theme-with-flask-bootstrap,Using a Bootstrap theme with Flask-Bootstrap,,1652818264.0,,,,,
62,"['css', 'flexbox', 'css-grid']","{'account_id': 330389, 'reputation': 16495, 'user_id': 654480, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c271fb9642a3a6d7ea223661ce055669?s=256&d=identicon&r=PG', 'display_name': 'JacobTheDev', 'link': 'https://stackoverflow.com/users/654480/jacobthedev'}",True,962,3,2,1662214563,1651680693,72116170,CC BY-SA 4.0,https://stackoverflow.com/questions/72116170/account-for-gap-when-calculating-flex-basis,Account for gap when calculating flex-basis,,,,,,,
63,"['html', 'jquery', 'css', 'bootstrap-4']","{'account_id': 22043844, 'reputation': 352, 'user_id': 16309201, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0a373df0acc718c8f1e97711c3241914?s=256&d=identicon&r=PG&f=1', 'display_name': 'kate moss', 'link': 'https://stackoverflow.com/users/16309201/kate-moss'}",False,71,1,3,1662195536,1653322955,72351817,CC BY-SA 4.0,https://stackoverflow.com/questions/72351817/how-to-open-all-accordions-in-one-click,How to open all accordions in one click?,,1653324786.0,,,,,
64,"['javascript', 'css', 'authentication', 'oauth', 'openid']","{'account_id': 6853179, 'reputation': 71, 'user_id': 6086366, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-76dce_lihqM/AAAAAAAAAAI/AAAAAAAAEdk/Rd81_iOPP7k/photo.jpg?sz=256', 'display_name': 'daniilorain', 'link': 'https://stackoverflow.com/users/6086366/daniilorain'}",False,488,1,0,1662104095,1653689857,72411548,CC BY-SA 4.0,https://stackoverflow.com/questions/72411548/how-to-change-the-width-of-google-sign-in-button-js-css,How to change the width of google sign in button (js/css)?,,,,,,,
65,"['html', 'css', 'media-queries', 'css-grid']","{'account_id': 6762303, 'reputation': 601, 'user_id': 11631828, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ia1RZ.jpg?s=256&g=1', 'display_name': 'Kato Design TM', 'link': 'https://stackoverflow.com/users/11631828/kato-design-tm'}",False,101,4,0,1662068720,1653890341,72429727,CC BY-SA 4.0,https://stackoverflow.com/questions/72429727/media-query-is-not-working-even-after-adding-viewport-meta-tag,Media Query is not working even after adding viewport meta tag,,1653947620.0,,,,,
66,"['php', 'html', 'css', 'image', 'background']","{'account_id': 25161907, 'reputation': 11, 'user_id': 19005995, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fe63463d3692016b7e46d9ad3b8b3ec6?s=256&d=identicon&r=PG', 'display_name': 'krishy', 'link': 'https://stackoverflow.com/users/19005995/krishy'}",False,56,2,1,1662034911,1651390691,72074850,CC BY-SA 4.0,https://stackoverflow.com/questions/72074850/background-image-missing-from-my-php-css-page,Background-image missing from my php/ css page,,,,,,,
67,"['css', 'bootstrap-5']","{'account_id': 24863447, 'reputation': 31, 'user_id': 18738880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ae0a13c59fc2db309677d6deb729a5a3?s=256&d=identicon&r=PG', 'display_name': 'CONTROLFREAKSHATER', 'link': 'https://stackoverflow.com/users/18738880/controlfreakshater'}",False,1233,2,0,1662017848,1652030098,72163415,CC BY-SA 4.0,https://stackoverflow.com/questions/72163415/how-is-the-data-bs-toggle-supposed-to-work-in-bootstrap-5,How is the data-bs-toggle supposed to work in bootstrap 5?,,,,,,,
68,"['php', 'html', 'css']","{'account_id': 19040259, 'reputation': 19, 'user_id': 19104670, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-gim4C_CuKWg/AAAAAAAAAAI/AAAAAAAAAIk/AMZuucl5B_ssy8sf20da22XhFL6QZvfsJw/photo.jpg?sz=256', 'display_name': 'Sema', 'link': 'https://stackoverflow.com/users/19104670/sema'}",False,83,2,1,1662012420,1652381366,72220714,CC BY-SA 4.0,https://stackoverflow.com/questions/72220714/how-to-add-class-name-to-an-existing-tag-in-php,How to add class name to an existing tag in php,,1662012420.0,,,,,
69,"['javascript', 'php', 'html', 'jquery', 'css']","{'account_id': 25389806, 'reputation': 1, 'user_id': 19200995, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2478929225571858/picture?type=large', 'display_name': 'Quintin Cooper', 'link': 'https://stackoverflow.com/users/19200995/quintin-cooper'}",False,59,0,0,1662010624,1653504708,72382820,CC BY-SA 4.0,https://stackoverflow.com/questions/72382820/nav-bar-content-moves-and-sticks-on-scroll,Nav bar content moves and sticks on scroll,,1662010624.0,,,,,
70,"['html', 'css', 'html-select']","{'account_id': 19844335, 'reputation': 5, 'user_id': 14536319, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Ghhign5szH2vlYDRsmV53vWlWj7yxYlGhLjq22j3g=k-s256', 'display_name': 'Mohsen Salehi', 'link': 'https://stackoverflow.com/users/14536319/mohsen-salehi'}",False,380,1,0,1661966219,1652145055,72179691,CC BY-SA 4.0,https://stackoverflow.com/questions/72179691/set-option-css-display-to-none-doesnt-hide-the-selected-option,Set &lt;option&gt; CSS display to none doesn&#39;t hide the selected option,,1661966219.0,,,,,
71,"['css', 'styles', 'tailwind-css']","{'account_id': 2668436, 'reputation': 3927, 'user_id': 2306291, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/f0bfb07d975d5bc5512cb9751e7d0790?s=256&d=identicon&r=PG', 'display_name': 'foralobo', 'link': 'https://stackoverflow.com/users/2306291/foralobo'}",False,586,1,0,1661804210,1653692906,72411803,CC BY-SA 4.0,https://stackoverflow.com/questions/72411803/tailwindcss-does-not-generate-all-classes,Tailwindcss does not generate all classes,,1653708497.0,,,,,
72,"['python', 'html', 'css', 'selenium', 'selenium-webdriver']","{'account_id': 25202899, 'reputation': 1, 'user_id': 19041588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/288a574f5a7fa00d75de75389b61f101?s=256&d=identicon&r=PG', 'display_name': 'Ankit', 'link': 'https://stackoverflow.com/users/19041588/ankit'}",False,266,1,-1,1661773379,1651743149,72124969,CC BY-SA 4.0,https://stackoverflow.com/questions/72124969/web-scraping-selenium-multiple-pages-and-product-issue,"Web Scraping Selenium , Multiple pages and product issue",,1661773379.0,,,,,
73,"['html', 'css', 'vue.js', 'debugging']","{'account_id': 25138278, 'reputation': 1, 'user_id': 18984831, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f5c32ab4e7f724bc4d7d71b1a0e63100?s=256&d=identicon&r=PG', 'display_name': 'XI JING', 'link': 'https://stackoverflow.com/users/18984831/xi-jing'}",True,235,1,0,1661764093,1651552558,72094845,CC BY-SA 4.0,https://stackoverflow.com/questions/72094845/how-do-i-fix-the-invalid-expression-missing-error-in-v-bindstyle,How do I fix the &quot;invalid expression: missing&quot; error in v-bind:style?,,,,,,,
74,"['javascript', 'php', 'css', 'laravel-9', 'owl-carousel-2']","{'account_id': 11374851, 'reputation': 27, 'user_id': 8339482, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2a1c01acff4863a8e87df264e53d6ee1?s=256&d=identicon&r=PG&f=1', 'display_name': 'apit', 'link': 'https://stackoverflow.com/users/8339482/apit'}",True,111,1,1,1661702409,1653805867,72421437,CC BY-SA 4.0,https://stackoverflow.com/questions/72421437/laravel9-php-latest-owl-carousel-2-not-displaying-image-on-page,Laravel9 (PHP) Latest Owl carousel 2 not displaying image on page,72423688.0,1661702409.0,,,,,
75,"['html', 'css', 'sass', 'codepen']","{'account_id': 21229861, 'reputation': 75, 'user_id': 15615810, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/237844f0dc0cd2b9c9c84c42b9534382?s=256&d=identicon&r=PG&f=1', 'display_name': 'Brendon Medeiros', 'link': 'https://stackoverflow.com/users/15615810/brendon-medeiros'}",True,310,1,3,1661543993,1653509977,72383724,CC BY-SA 4.0,https://stackoverflow.com/questions/72383724/my-rgb-variables-are-not-working-on-scss-sass,My RGB variables are not working on SCSS/SASS,72388668.0,,,,,,
76,"['html', 'css', 'monaco-editor']","{'account_id': 7918395, 'reputation': 3796, 'user_id': 5980143, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/fdbff7c428b18463a5fdada110ad31cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'dina', 'link': 'https://stackoverflow.com/users/5980143/dina'}",False,86,1,0,1661283726,1651847158,72143093,CC BY-SA 4.0,https://stackoverflow.com/questions/72143093/monaco-editor-resize-property-causes-editor-popups-to-be-hidden,monaco-editor - resize property causes editor popups to be hidden,,1651847628.0,,,,,
77,"['javascript', 'html', 'css', 'ios', 'mobile-safari']","{'account_id': 296976, 'reputation': 2951, 'user_id': 602242, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://i.stack.imgur.com/BFAuy.png?s=256&g=1', 'display_name': 'danielv', 'link': 'https://stackoverflow.com/users/602242/danielv'}",True,508,3,0,1661155118,1651406682,72076521,CC BY-SA 4.0,https://stackoverflow.com/questions/72076521/position-of-image-input-open-dialog-on-safari-ios,Position of image &lt;input&gt; open dialog on Safari iOS,,1651407260.0,,,,,
78,"['html', 'css', 'user-interface', 'figma']","{'account_id': 24704812, 'reputation': 5, 'user_id': 18595761, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1943120455888054/picture?type=large', 'display_name': 'Ashir Mustafa', 'link': 'https://stackoverflow.com/users/18595761/ashir-mustafa'}",True,620,1,-1,1661146565,1653911196,72433813,CC BY-SA 4.0,https://stackoverflow.com/questions/72433813/figma-to-html-css,Figma to HTML CSS,72618104.0,,,,,,
79,"['javascript', 'css', 'node.js', 'express', 'routes']","{'account_id': 18041597, 'reputation': 51, 'user_id': 13113557, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhetW3LappkTxiXXMdhrM0FiIXT_cDml5W5TxBz=k-s256', 'display_name': 'Ovelion', 'link': 'https://stackoverflow.com/users/13113557/ovelion'}",True,33,1,1,1661116259,1653492310,72380396,CC BY-SA 4.0,https://stackoverflow.com/questions/72380396/node-js-express-javascript-route-css-problem,node.js/express javascript route css problem,,,,,,,
