,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,closed_date,closed_reason,migrated_from,protected_date,community_owned_date,locked_date
49,"['html', 'jquery', 'css', 'jquery-events']","{'account_id': 401896, 'reputation': 5258, 'user_id': 768722, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/5551c10c5ab6bca298d9abe2c3ffa58a?s=256&d=identicon&r=PG', 'display_name': 'Shuping', 'link': 'https://stackoverflow.com/users/768722/shuping'}",True,4022,1,1,1655127655,1356798570,14083641,CC BY-SA 4.0,https://stackoverflow.com/questions/14083641/html-div-splitter-with-javascript-events,HTML DIV splitter with JavaScript events,14083699.0,1655127655.0,,,,,,
50,"['html', 'jquery', 'css', 'jquery-events']","{'account_id': 141292, 'reputation': 2823, 'user_id': 348202, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/95a6bc59d11088eead3575a1cf111575?s=256&d=identicon&r=PG', 'display_name': 'Jan Goyvaerts', 'link': 'https://stackoverflow.com/users/348202/jan-goyvaerts'}",False,1603,2,-2,1655127629,1354889512,13764769,CC BY-SA 4.0,https://stackoverflow.com/questions/13764769/styled-tooltip-for-html-map-area,Styled tooltip for html map/area,,1655127629.0,,,,,,
51,"['javascript', 'html', 'jquery', 'css', 'jquery-events']","{'account_id': 1265617, 'reputation': 21, 'user_id': 1222976, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1b379ffd7e8a98d571711b1d16457924?s=256&d=identicon&r=PG', 'display_name': 'Luken00', 'link': 'https://stackoverflow.com/users/1222976/luken00'}",True,778,2,1,1654764135,1356268668,14011261,CC BY-SA 4.0,https://stackoverflow.com/questions/14011261/change-multiples-div-class-from-another-div,Change multiples div class from another div,,1654764135.0,,,,,,
52,"['html', 'css']","{'account_id': 408311, 'reputation': 3957, 'user_id': 778899, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/c836ac059df54603acd488a7ea228c6b?s=256&d=identicon&r=PG', 'display_name': 'Konrad', 'link': 'https://stackoverflow.com/users/778899/konrad'}",True,146,1,0,1654640643,1354789163,13741436,CC BY-SA 4.0,https://stackoverflow.com/questions/13741436/defining-minimum-available-height-before-floating-divs,Defining minimum available height before floating divs?,14740954.0,1654640643.0,,,,,,
53,"['javascript', 'html', 'css', 'jquery-ui']","{'account_id': 385324, 'reputation': 25201, 'user_id': 742402, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a0ae1762350aa7517cfe5d496d5fdd3f?s=256&d=identicon&r=PG', 'display_name': 'Andrus', 'link': 'https://stackoverflow.com/users/742402/andrus'}",True,8689,5,2,1654576085,1356514126,14038518,CC BY-SA 3.0,https://stackoverflow.com/questions/14038518/how-to-arrange-input-elements-to-columns-or-other-way-to-improve-form-readabilit,How to arrange input elements to columns or other way to improve form readability,14038591.0,1356514368.0,,,,,,
54,"['html', 'css', 'shapes', 'css-shapes']","{'account_id': 1476672, 'reputation': 1141, 'user_id': 1386906, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/a81dc59cf05f7fccc8222907a105c37f?s=256&d=identicon&r=PG', 'display_name': 'user1386906', 'link': 'https://stackoverflow.com/users/1386906/user1386906'}",True,4716,3,8,1654355044,1356893939,14093619,CC BY-SA 3.0,https://stackoverflow.com/questions/14093619/make-cut-off-corners-with-a-border,Make cut-off corners with a border,,1417598899.0,,,,,,
55,"['css', 'svg', 'fonts', 'css-shapes']","{'account_id': 455682, 'reputation': 2151, 'user_id': 853990, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/36Wx2.jpg?s=256&g=1', 'display_name': 'Love Dager', 'link': 'https://stackoverflow.com/users/853990/love-dager'}",True,104238,14,105,1653968230,1355833449,13932946,CC BY-SA 3.0,https://stackoverflow.com/questions/13932946/transparent-text-cut-out-of-background,Transparent text cut out of background,13933418.0,1453459487.0,,,,,,
56,"['css', 'animation']","{'account_id': 391749, 'reputation': 233, 'user_id': 752588, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a49b19cb590d7b39604dab67baa05fb7?s=256&d=identicon&r=PG', 'display_name': 'qiufangzhou', 'link': 'https://stackoverflow.com/users/752588/qiufangzhou'}",True,1207,2,2,1653964931,1355071596,13789424,CC BY-SA 3.0,https://stackoverflow.com/questions/13789424/css3-property-animation-fill-mode-whats-the-difference-with-both-and-forwar,CSS3 Property animation-fill-mode: What&#39;s the difference with &quot;both&quot; and &quot;forwards&quot;,13795938.0,,,,,,,
57,"['javascript', 'css']","{'account_id': 2094627, 'reputation': 6039, 'user_id': 1863692, 'user_type': 'registered', 'accept_rate': 76, 'profile_image': 'https://www.gravatar.com/avatar/047956b4fb1bf3839b4e651b2cdce88e?s=256&d=identicon&r=PG', 'display_name': 'Andrew Hendrie', 'link': 'https://stackoverflow.com/users/1863692/andrew-hendrie'}",True,374,2,1,1653570539,1355149550,13802863,CC BY-SA 3.0,https://stackoverflow.com/questions/13802863/how-to-change-the-look-of-the-controls-for-this-rotating-banner,How to change the look of the controls for this rotating banner,13802946.0,1430096940.0,,,,,,
58,"['jquery', 'css']","{'account_id': 2090446, 'reputation': 349, 'user_id': 1860410, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/0d54cb4fae07d06e6e5f75fbe1a99fdd?s=256&d=identicon&r=PG', 'display_name': 'john', 'link': 'https://stackoverflow.com/users/1860410/john'}",True,66217,1,20,1652921235,1356033012,13979443,CC BY-SA 3.0,https://stackoverflow.com/questions/13979443/if-screen-resolution-is-less-than-x-append-css,if screen resolution is less than x append css,13979463.0,1356033161.0,,,,,,
59,"['css', 'layout', 'sass']","{'account_id': 1917310, 'reputation': 2840, 'user_id': 1729641, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.stack.imgur.com/NIClY.png?s=256&g=1', 'display_name': 'Tymek', 'link': 'https://stackoverflow.com/users/1729641/tymek'}",True,265,1,-2,1652735806,1356606020,14053573,CC BY-SA 4.0,https://stackoverflow.com/questions/14053573/what-is-the-best-way-to-stabilize-vertical-text-rhythm,What is the best way to stabilize vertical text rhythm?,14053899.0,1652735806.0,,,,,,
60,"['css', 'css-selectors', 'pseudo-element']","{'account_id': 206727, 'reputation': 17248, 'user_id': 456188, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/ab34924e6d4e07371b890c5655c185a9?s=256&d=identicon&r=PG', 'display_name': 'Chris Pfohl', 'link': 'https://stackoverflow.com/users/456188/chris-pfohl'}",True,19858,2,16,1652552730,1356961679,14102362,CC BY-SA 4.0,https://stackoverflow.com/questions/14102362/how-to-use-empty-pseudo-class-and-content-property-together,How to use :empty pseudo-class and content property together?,14102398.0,1652552730.0,,,,,,
61,"['javascript', 'html', 'css']","{'account_id': 2179726, 'reputation': 13, 'user_id': 1929510, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24f2f257c851259d9271ad5d5b4990e4?s=256&d=identicon&r=PG', 'display_name': 'H.Taheri', 'link': 'https://stackoverflow.com/users/1929510/h-taheri'}",True,2048,3,1,1652024864,1356515168,14038713,CC BY-SA 3.0,https://stackoverflow.com/questions/14038713/change-display-property-scrolls-the-page-to-its-top,Change display property scrolls the page to it&#39;s top,14038966.0,1356516519.0,,,,,,
62,"['html', 'css']","{'account_id': 1063836, 'reputation': 5959, 'user_id': 1064869, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/e63906aaa3190dcc54e2590682f4a25c?s=256&amp;d=identicon&amp;r=PG', 'display_name': 'sooper', 'link': 'https://stackoverflow.com/users/1064869/sooper'}",True,13483,2,1,1651848622,1355746846,13914070,CC BY-SA 3.0,https://stackoverflow.com/questions/13914070/div-element-not-filling-to-the-height-of-its-container-div,div element not filling to the height of its container div,13914150.0,,,,,,,
63,"['html', 'css']","{'account_id': 2167022, 'reputation': 435, 'user_id': 1919937, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/3567a1bf1addf289bedbc3c623257551?s=256&d=identicon&r=PG', 'display_name': 'user1919937', 'link': 'https://stackoverflow.com/users/1919937/user1919937'}",True,4081,1,0,1651290272,1356562128,14047225,,https://stackoverflow.com/questions/14047225/make-textarea-height-100-of-container,Make textarea height 100% of container,,,1356583708.0,not a real question,,,,
64,"['javascript', 'css']","{'account_id': 2106942, 'reputation': 3570, 'user_id': 1873073, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/3bdd8cbf42b8582508f4adcc89c900b4?s=256&d=identicon&r=PG', 'display_name': 'user1873073', 'link': 'https://stackoverflow.com/users/1873073/user1873073'}",True,4657,6,18,1651089084,1354908740,13769800,CC BY-SA 3.0,https://stackoverflow.com/questions/13769800/how-to-set-a-single-value-of-transform-while-leaving-the-other-values,How to set a single value of transform while leaving the other values?,13770109.0,,,,,,,
65,"['html', 'css', 'twitter-bootstrap']","{'account_id': 1431599, 'reputation': 5696, 'user_id': 1353905, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/9ee33e2227b50bd5e816871c85c4d800?s=256&d=identicon&r=PG&f=1', 'display_name': 'pawel', 'link': 'https://stackoverflow.com/users/1353905/pawel'}",True,71208,10,161,1649856649,1355163554,13806802,CC BY-SA 3.0,https://stackoverflow.com/questions/13806802/twitter-bootstrap-dropdown-goes-outside-the-screen,Twitter bootstrap dropdown goes outside the screen,13807364.0,1355165801.0,,,,,,
66,"['css', 'import', 'sass', 'dependencies', 'mixins']","{'account_id': 334375, 'reputation': 761, 'user_id': 660794, 'user_type': 'registered', 'accept_rate': 55, 'profile_image': 'https://www.gravatar.com/avatar/ff8a5780cd86093dcd4ce803f154bdec?s=256&d=identicon&r=PG', 'display_name': 'woutvdd', 'link': 'https://stackoverflow.com/users/660794/woutvdd'}",True,38978,6,38,1649714793,1355489377,13879042,CC BY-SA 4.0,https://stackoverflow.com/questions/13879042/import-in-if-statement-in-sass,@import in @if statement in Sass,,1649714793.0,,,,,,
67,"['html', 'css', 'class', 'button', 'hover']","{'account_id': 2116629, 'reputation': 2039, 'user_id': 1880779, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://www.gravatar.com/avatar/ac4572644f8ce05ca4872a6f11e6e3b2?s=256&d=identicon&r=PG', 'display_name': 'user1880779', 'link': 'https://stackoverflow.com/users/1880779/user1880779'}",True,11872,5,3,1649498596,1356467836,14033840,CC BY-SA 3.0,https://stackoverflow.com/questions/14033840/html-css-buttons-hover-wont-work-through-class,HTML CSS Buttons Hover Wont Work Through Class,14033868.0,,,,,,,
68,"['html', 'css', 'jquery-mobile']","{'account_id': 1566684, 'reputation': 1859, 'user_id': 1455317, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/fc8703ebceaf742c863bd2c1f209e5de?s=256&d=identicon&r=PG', 'display_name': 'Vishnu R', 'link': 'https://stackoverflow.com/users/1455317/vishnu-r'}",True,15949,6,10,1648528604,1355298389,13835079,CC BY-SA 3.0,https://stackoverflow.com/questions/13835079/what-is-the-difference-between-jquery-min-css-and-jquery-css,What is the difference between &quot;jquery.min.css&quot; and &quot;jquery.css&quot;?,13835128.0,,,,,,,
69,"['html', 'css', 'effects']","{'account_id': 306840, 'reputation': 2482, 'user_id': 617822, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/7833a1f7abd2361f142e647a59c48af1?s=256&d=identicon&r=PG', 'display_name': 'micadelli', 'link': 'https://stackoverflow.com/users/617822/micadelli'}",True,9653,5,20,1648462393,1355993665,13968335,CC BY-SA 3.0,https://stackoverflow.com/questions/13968335/is-starburst-effect-doable-in-css3,Is Starburst effect doable in CSS3?,13969883.0,,,,,,,
70,"['css', 'vector', 'svg', 'data-uri']","{'account_id': 123499, 'reputation': 5791, 'user_id': 317979, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/bccd8c9d2f5a4e0db4d5a1f9bb8349d1?s=256&d=identicon&r=PG', 'display_name': 'jon', 'link': 'https://stackoverflow.com/users/317979/jon'}",True,19477,3,13,1647043483,1354794322,13742934,CC BY-SA 4.0,https://stackoverflow.com/questions/13742934/using-an-data-uri-svg-as-a-css-background-image,Using an Data URI SVG as a CSS background image,13743430.0,1647043483.0,,,,,,
71,"['html', 'css']","{'account_id': 2063361, 'reputation': 28561, 'user_id': 1839439, 'user_type': 'moderator', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/agMKZ.png?s=256&g=1', 'display_name': 'Dharman', 'link': 'https://stackoverflow.com/users/1839439/dharman'}",True,153,3,0,1646682745,1354392026,13663181,CC BY-SA 4.0,https://stackoverflow.com/questions/13663181/position-absolute-width-unknown-how-to-center-div,"Position: absolute, width: unknown. How to center div",13663307.0,1646682745.0,,,,,,
72,"['html', 'css']","{'account_id': 2185639, 'reputation': 1860, 'user_id': 1934115, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://i.stack.imgur.com/CjkvC.jpg?s=256&g=1', 'display_name': 'Otis Wright', 'link': 'https://stackoverflow.com/users/1934115/otis-wright'}",True,50120,5,32,1646197008,1356687046,14067358,CC BY-SA 3.0,https://stackoverflow.com/questions/14067358/remove-right-side-of-box-shadow,Remove right side of box shadow,14067601.0,1512137895.0,,,,,,
73,"['html', 'css']","{'account_id': 351223, 'reputation': 10065, 'user_id': 687554, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1c784d527835dd252003dfc058a8e873?s=256&d=identicon&r=PG', 'display_name': 'user687554', 'link': 'https://stackoverflow.com/users/687554/user687554'}",True,51136,5,15,1645186300,1355063654,13788357,CC BY-SA 3.0,https://stackoverflow.com/questions/13788357/css-for-fixed-footer,CSS for Fixed Footer,13788410.0,,,,,,,
74,"['html', 'css', 'cross-browser']","{'account_id': 298230, 'reputation': 2196, 'user_id': 604142, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://i.stack.imgur.com/5GsoU.jpg?s=256&g=1', 'display_name': 'MusikAnimal', 'link': 'https://stackoverflow.com/users/604142/musikanimal'}",True,159845,9,92,1645107689,1356641894,14061228,CC BY-SA 4.0,https://stackoverflow.com/questions/14061228/remove-white-space-above-and-below-large-text-in-an-inline-block-element,Remove white space above and below large text in an inline-block element,14061404.0,1554871979.0,,,,,,
75,"['shadow', 'css']","{'account_id': 2102293, 'reputation': 535, 'user_id': 1869585, 'user_type': 'registered', 'accept_rate': 25, 'profile_image': 'https://www.gravatar.com/avatar/3b37728f5323810ea52dd5cb63dc49ea?s=256&d=identicon&r=PG', 'display_name': 'user1869585', 'link': 'https://stackoverflow.com/users/1869585/user1869585'}",True,88048,2,48,1644247191,1354921462,13772427,CC BY-SA 3.0,https://stackoverflow.com/questions/13772427/shadow-not-showing-up,Shadow not showing up,,1482029968.0,,,,,,
76,"['jquery', 'css', 'tinymce', 'right-to-left']","{'account_id': 931887, 'reputation': 12119, 'user_id': 961627, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/f601d2a7c6970812b52069aa19c478af?s=256&d=identicon&r=PG', 'display_name': 'user961627', 'link': 'https://stackoverflow.com/users/961627/user961627'}",True,1007,3,3,1644223155,1356952774,14100886,CC BY-SA 3.0,https://stackoverflow.com/questions/14100886/simulate-tinymce-rtl-button-click-after-toolbar-is-instantiated,simulate TinyMCE RTL button click after toolbar is instantiated,14101078.0,1370432970.0,,,,,,
77,"['javascript', 'jquery', 'html', 'css']","{'account_id': 2113247, 'reputation': 661, 'user_id': 1878056, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/aec8d2f419d613c2a264539f7ca0a0bf?s=256&d=identicon&r=PG', 'display_name': 'Mirchi', 'link': 'https://stackoverflow.com/users/1878056/mirchi'}",True,98313,6,66,1643907506,1354861043,13757943,CC BY-SA 3.0,https://stackoverflow.com/questions/13757943/access-a-variable-of-iframe-from-parent,Access a variable of iframe from parent,,1354861225.0,,,,,,
78,['css'],"{'account_id': 1384145, 'reputation': 11949, 'user_id': 1316524, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://i.stack.imgur.com/7qHj7.jpg?s=256&g=1', 'display_name': 'AnchovyLegend', 'link': 'https://stackoverflow.com/users/1316524/anchovylegend'}",True,58669,2,27,1642757717,1354990280,13780327,CC BY-SA 3.0,https://stackoverflow.com/questions/13780327/changing-the-background-color-of-a-disabled-input-field,Changing the background color of a disabled input field,13780343.0,,,,,,,
79,"['firefox', 'google-chrome', 'css', 'animation']","{'account_id': 2114029, 'reputation': 77, 'user_id': 1878697, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9cba5f522bd4eb185c79bac2b1369d8c?s=256&d=identicon&r=PG', 'display_name': 'user1878697', 'link': 'https://stackoverflow.com/users/1878697/user1878697'}",True,3207,1,1,1641830610,1354705713,13721898,CC BY-SA 4.0,https://stackoverflow.com/questions/13721898/css3-animation-working-on-firefox-but-not-in-chrome,CSS3 animation working on Firefox but not in Chrome,13722149.0,1641830610.0,,,,,,
