,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,migrated_to,locked_date
47,"['mysql', 'sql', 'codeigniter', 'codeigniter-3', 'codeigniter-2']","{'account_id': 4492780, 'reputation': 3017, 'user_id': 3653474, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3653474', 'link': 'https://stackoverflow.com/users/3653474/user3653474'}",False,46,,3,0,1667673353,1666805350,,74211892,CC BY-SA 4.0,https://stackoverflow.com/questions/74211892/fetch-row-which-exist-between-date-time-range-in-codeigniter,Fetch row which exist between date time range in codeigniter,,,,
48,"['sql', 'json', 'key', 'jsonb']","{'account_id': 10384430, 'reputation': 3004, 'user_id': 7658051, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/4N4vy.jpg?s=256&g=1', 'display_name': 'Tms91', 'link': 'https://stackoverflow.com/users/7658051/tms91'}",True,19,74123440.0,1,0,1667656054,1666173618,1666251550.0,74123439,CC BY-SA 4.0,https://stackoverflow.com/questions/74123439/sql-get-the-value-of-a-nested-key-in-a-jsonb-field,SQL get the value of a nested key in a jsonb field,,,,
49,"['mysql', 'sql']","{'account_id': 23738059, 'reputation': 1, 'user_id': 17756496, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJztXEk5nqAusGo_ezm2YgYi57qKRheJJkypnyDB=k-s256', 'display_name': 'Abrar M', 'link': 'https://stackoverflow.com/users/17756496/abrar-m'}",False,81,,1,-2,1667631128,1666980736,1667631128.0,74239393,CC BY-SA 4.0,https://stackoverflow.com/questions/74239393/how-to-find-the-percentage,How to find the percentage,,,,
50,"['sql', '.net', 'nlog']","{'account_id': 16387784, 'reputation': 23, 'user_id': 14767877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a837f33cc052bb984c1e730ddecda6c1?s=256&d=identicon&r=PG&f=1', 'display_name': 'Pablo52', 'link': 'https://stackoverflow.com/users/14767877/pablo52'}",False,60,,1,0,1667614905,1667098058,1667099363.0,74250195,CC BY-SA 4.0,https://stackoverflow.com/questions/74250195/nlog-not-logging-to-sql-server,Nlog not logging to SQL server,,,,
51,"['sql', 'sql-server', 'time', 'time-format']","{'account_id': 26734494, 'reputation': 13, 'user_id': 20336284, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3ukoUg79J6qzTWeTdwAF7okPJETetR-f61ruqQ=k-s256', 'display_name': 'Emily', 'link': 'https://stackoverflow.com/users/20336284/emily'}",False,117,,3,0,1667594986,1666762679,1667594986.0,74203118,CC BY-SA 4.0,https://stackoverflow.com/questions/74203118/how-can-i-convert-integer-to-time,How can I convert integer to time?,,,,
52,['sql'],"{'account_id': 26782201, 'reputation': 1, 'user_id': 20376903, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu20hlhUZuySrZ1lq7ntto6XzIWkheS8e-270kzA=k-s256', 'display_name': 'Mayur Rahate', 'link': 'https://stackoverflow.com/users/20376903/mayur-rahate'}",False,10,,1,-1,1667590838,1667202543,,74260159,CC BY-SA 4.0,https://stackoverflow.com/questions/74260159/current-quarter-variable-issue,Current quarter variable issue,,,,
53,"['sql', 'sql-server']","{'account_id': 14518978, 'reputation': 23, 'user_id': 10487162, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/831a5aa69b0c54d734fa58ccf321a8ca?s=256&d=identicon&r=PG&f=1', 'display_name': 'James Tay', 'link': 'https://stackoverflow.com/users/10487162/james-tay'}",True,74,,2,0,1667585963,1666151933,1666158791.0,74119712,CC BY-SA 4.0,https://stackoverflow.com/questions/74119712/concatenating-two-columns-from-different-table-and-using-them-as-where-clause,Concatenating two columns from different table and using them as WHERE clause,,,,
54,"['javascript', 'mysql', 'sql', 'node.js']","{'account_id': 24890311, 'reputation': 3, 'user_id': 18762375, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/2M69n.jpg?s=256&g=1', 'display_name': 'Mohammad ARZ', 'link': 'https://stackoverflow.com/users/18762375/mohammad-arz'}",False,22,,0,-1,1667581115,1666976812,1667581115.0,74238696,CC BY-SA 4.0,https://stackoverflow.com/questions/74238696/mysql-operand-should-contain-1-columns-with-nodejs-insert,mySQL Operand should contain 1 column(s) with nodeJs insert,,,,
55,"['sql', 'postgresql', 'join', 'group-by', 'having']","{'account_id': 8274479, 'reputation': 107, 'user_id': 6221192, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/NQUmi.jpg?s=256&g=1', 'display_name': 'AmeeQ', 'link': 'https://stackoverflow.com/users/6221192/ameeq'}",True,17,74317765.0,1,1,1667568334,1666454446,,74165041,CC BY-SA 4.0,https://stackoverflow.com/questions/74165041/sql-query-to-get-the-next-step-of-process-if-the-previous-step-has-completed-u,SQL query to get the next step of process if the previous step has &#39;COMPLETED&#39; using group by clause and joins,,,,
56,"['sql', 'sql-server']","{'account_id': 26762122, 'reputation': 11, 'user_id': 20359899, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/q27QV.png?s=256&g=1', 'display_name': 'Jean-Charles Trottier', 'link': 'https://stackoverflow.com/users/20359899/jean-charles-trottier'}",False,31,,0,1,1667564234,1666974732,1667564234.0,74238322,CC BY-SA 4.0,https://stackoverflow.com/questions/74238322/get-timestamp-of-minimum-value,Get timestamp of minimum value,,,,
57,"['sql', 'sql-server', 'azure-synapse']","{'account_id': 26272072, 'reputation': 13, 'user_id': 19941840, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/55ff8d1a805005997eee363e8c976e22?s=256&d=identicon&r=PG', 'display_name': 'Michail99', 'link': 'https://stackoverflow.com/users/19941840/michail99'}",True,70,74315954.0,1,1,1667559504,1666260099,1666260152.0,74138018,CC BY-SA 4.0,https://stackoverflow.com/questions/74138018/sql-server-to-synapse-sql-syntax-modifications,SQL Server to SYnapse SQL syntax modifications,,,,
58,"['sql', 'case', 'sql-order-by', 'jaspersoft-studio']","{'account_id': 26720393, 'reputation': 1, 'user_id': 20324359, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/947035d7b440838b175f6ef1c2362b4f?s=256&d=identicon&r=PG', 'display_name': 'jshaub', 'link': 'https://stackoverflow.com/users/20324359/jshaub'}",False,32,,1,0,1667549174,1666637893,,74185584,CC BY-SA 4.0,https://stackoverflow.com/questions/74185584/sql-error-no-viable-alternative-at-inputcase,SQL Error &quot;No viable alternative at input&#39;case&#39;&quot;,,,,
59,"['sql', 'sql-server', 'ssis', 'ssis-2012']","{'account_id': 10903483, 'reputation': 11, 'user_id': 8996791, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74d51f51fe5367999ccca40c0cdc842e?s=256&d=identicon&r=PG&f=1', 'display_name': 'DBA_Fresher', 'link': 'https://stackoverflow.com/users/8996791/dba-fresher'}",False,20,,0,1,1667538467,1666233735,1667538467.0,74133878,CC BY-SA 4.0,https://stackoverflow.com/questions/74133878/ssis-i-have-two-columns-data-and-need-to-supply-in-to-1-output-column,"SSIS , I have two columns data and need to supply in to 1 output column",,,,
60,"['sql', 'amazon-dynamodb', 'nosql', 'data-modeling']","{'account_id': 304220, 'reputation': 13737, 'user_id': 613605, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/998f50cbd33e0f514d679aa82f34f61d?s=256&d=identicon&r=PG', 'display_name': 'J86', 'link': 'https://stackoverflow.com/users/613605/j86'}",False,22,,0,1,1667520245,1666982505,1667520245.0,74239669,CC BY-SA 4.0,https://stackoverflow.com/questions/74239669/dynamodb-modelling-find-all-entities-that-match-search-term-against-various-ent,DynamoDB Modelling: Find all entities that match search term against various entity attributes,,,,
61,"['sql', 'sql-server', 'tsql']","{'account_id': 23306654, 'reputation': 13, 'user_id': 17386545, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d7164384fcd6de4060a1049c871d706f?s=256&d=identicon&r=PG', 'display_name': 'Sampath', 'link': 'https://stackoverflow.com/users/17386545/sampath'}",True,88,74279249.0,5,1,1667509511,1667226645,1667509511.0,74264855,CC BY-SA 4.0,https://stackoverflow.com/questions/74264855/how-to-increase-the-values-in-the-select-statement-dynamically-each-month,How to increase the values in the select statement dynamically each month,,,,
62,"['sql', 'oracle']","{'account_id': 25619739, 'reputation': 1, 'user_id': 19391833, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adf110ebb4ce0537ae3fcd580861e90a?s=256&d=identicon&r=PG', 'display_name': 'Kishore', 'link': 'https://stackoverflow.com/users/19391833/kishore'}",False,52,,0,0,1667491540,1664893529,1667491540.0,73949428,CC BY-SA 4.0,https://stackoverflow.com/questions/73949428/how-to-identify-why-the-mail-is-not-getting-triggered-from-oracle-database-end,How to identify why the mail is not getting triggered from Oracle Database end? Does the DB have any logs to keep track of it?,,,,
63,"['mysql', 'sql', 'ms-access', 'odbc']","{'account_id': 1561835, 'reputation': 1381, 'user_id': 1451545, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/87c11e26b91f66dc8ebd3ab0f6b01e9f?s=256&d=identicon&r=PG', 'display_name': 'Niek van der Steen', 'link': 'https://stackoverflow.com/users/1451545/niek-van-der-steen'}",True,156,74220112.0,2,5,1667479321,1666862269,1666877426.0,74219587,CC BY-SA 4.0,https://stackoverflow.com/questions/74219587/ms-access-with-mysql-backend-query-with-two-joins-results-in-excessive-queries,MS Access with MySQL backend query with two JOINs results in excessive queries,,,,
64,"['sql', 'sql-server', 'database', 'azure']","{'account_id': 23592420, 'reputation': 11, 'user_id': 17629994, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2109d8f0621e2cba1815e34fed316cd9?s=256&d=identicon&r=PG', 'display_name': 'Maxwh', 'link': 'https://stackoverflow.com/users/17629994/maxwh'}",False,93,,1,0,1667475443,1666042220,1666111523.0,74103444,CC BY-SA 4.0,https://stackoverflow.com/questions/74103444/current-timestamp-showing-wrong-timezone-in-sql-azure-database,CURRENT_TIMESTAMP showing wrong timezone in SQL Azure database,,,,
65,"['sql', 'azure', 'azure-sql-database', 'azure-sql-data-warehouse']","{'account_id': 18866748, 'reputation': 13, 'user_id': 13762310, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/672055364cd54658eba05701b758c5b2?s=256&d=identicon&r=PG&f=1', 'display_name': 'venkatesh', 'link': 'https://stackoverflow.com/users/13762310/venkatesh'}",True,72,74106282.0,2,0,1667470869,1666021404,1667470869.0,74099811,CC BY-SA 4.0,https://stackoverflow.com/questions/74099811/replace-the-multiple-values-between-2-characters-in-azure-sql,Replace the multiple values between 2 characters in azure sql,,,,
66,"['mysql', 'sql', 'laravel', 'query-optimization', 'laravel-query-builder']","{'account_id': 17697967, 'reputation': 35, 'user_id': 12848244, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/98de3275ea9ac9f38f7c49a8944f9872?s=256&d=identicon&r=PG&f=1', 'display_name': 'Abdoullah al-hajj', 'link': 'https://stackoverflow.com/users/12848244/abdoullah-al-hajj'}",False,67,,0,1,1667464511,1667214713,1667225118.0,74262403,CC BY-SA 4.0,https://stackoverflow.com/questions/74262403/is-there-a-way-to-make-this-query-load-faster,is there a way to make this query load faster,,,,
67,"['php', 'sql', 'odbc']","{'account_id': 26782641, 'reputation': 3, 'user_id': 20377270, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu3ikfKmD961IU-3YooE6K4K9J5sqvZGhP1caIYT=k-s256', 'display_name': 'Jacques Pirault', 'link': 'https://stackoverflow.com/users/20377270/jacques-pirault'}",True,27,74299289.0,1,0,1667460103,1667205789,1667207328.0,74260706,CC BY-SA 4.0,https://stackoverflow.com/questions/74260706/error-display-multiple-table-select-with-odbc-connect,Error display multiple table select with odbc_connect,,,,
68,"['sql', 'sql-server', 'tsql', 'sql-server-2012']","{'account_id': 26472727, 'reputation': 23, 'user_id': 20113103, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0D5GnC4XdmrTmrMIy1YIW2MPBVZQpqKp_GK6yD=k-s256', 'display_name': 'java-life-love', 'link': 'https://stackoverflow.com/users/20113103/java-life-love'}",True,128,74266438.0,4,2,1667442743,1667155432,1667442743.0,74255805,CC BY-SA 4.0,https://stackoverflow.com/questions/74255805/remove-hyphen-from-end-of-string-in-sql-server,Remove hyphen from end of string in SQL Server,,,,
69,"['sql', 'tsql']","{'account_id': 7895515, 'reputation': 11, 'user_id': 5964304, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/052f1179fb696c15a3f13950397cb004?s=256&d=identicon&r=PG&f=1', 'display_name': 'puge', 'link': 'https://stackoverflow.com/users/5964304/puge'}",True,36,74231380.0,2,0,1667389440,1666937388,1666943235.0,74231261,CC BY-SA 4.0,https://stackoverflow.com/questions/74231261/calculate-integer-sort-index-column-from-column-consisting-of-numbers-and-alphan,Calculate integer sort index column from column consisting of numbers and alphanumeric values,,,,
70,"['sql', 'postgresql']","{'account_id': 7569550, 'reputation': 5922, 'user_id': 6535997, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://graph.facebook.com/10156345016155058/picture?type=large', 'display_name': 'Mark', 'link': 'https://stackoverflow.com/users/6535997/mark'}",True,43,74220308.0,1,0,1667385119,1666861566,1666864741.0,74219432,CC BY-SA 4.0,https://stackoverflow.com/questions/74219432/adding-a-unique-index-or-constraint-that-checks-other-rows-postgres,Adding a unique index or constraint that checks other rows - Postgres,,,,
71,"['sql', 'sql-server']","{'account_id': 23978299, 'reputation': 13, 'user_id': 17966109, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzvjZr-n2Sea-StOLutdq77XV9lWlHVcSGC8NWs=k-s256', 'display_name': 'Szymon Kocejko', 'link': 'https://stackoverflow.com/users/17966109/szymon-kocejko'}",True,37,74264346.0,1,1,1667383777,1667222663,1667383777.0,74263957,CC BY-SA 4.0,https://stackoverflow.com/questions/74263957/adding-column-corresponding-to-values-of-2-columns-in-the-same-table,Adding column corresponding to values of 2 columns in the same table,,,,
72,['sql'],"{'account_id': 24836349, 'reputation': 13, 'user_id': 20378640, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93553e9d8407e6ad6d5a813f6fbb2036?s=256&d=identicon&r=PG&f=1', 'display_name': 'hshs', 'link': 'https://stackoverflow.com/users/20378640/hshs'}",True,17,,1,-1,1667383674,1667214760,1667383674.0,74262411,CC BY-SA 4.0,https://stackoverflow.com/questions/74262411/sql-query-to-filter-out-remove-values-from-column-where-the-column-values-cont,sql query to filter out (remove) values from column where the column values contain asterisks,,,,
73,"['sql', 'vba', 'ms-access']","{'account_id': 26775708, 'reputation': 13, 'user_id': 20371390, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1u8tP-zwmZfWGeIQG20EbB59uir2MEUkQ9OPuWQw=k-s256', 'display_name': 'Musab Malik', 'link': 'https://stackoverflow.com/users/20371390/musab-malik'}",True,92,74254728.0,1,1,1667372829,1667131083,,74252840,CC BY-SA 4.0,https://stackoverflow.com/questions/74252840/find-value-located-in-the-last-record-in-access-using-vba-or-query-and-multiply,Find value located in the last record in access using VBA or Query and multiply it by a certain percentage until the last record,,,,
74,"['mysql', 'sql']","{'account_id': 26647325, 'reputation': 1, 'user_id': 20262089, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2x9OHj84p1KcbOOZMML8-C_bn_FIHqlCyblWyr=k-s256', 'display_name': 'Fahaad Munir', 'link': 'https://stackoverflow.com/users/20262089/fahaad-munir'}",True,37,,1,0,1667344509,1667204383,1667344509.0,74260463,CC BY-SA 4.0,https://stackoverflow.com/questions/74260463/how-to-run-two-sql-queries-together,How to run two SQL queries together?,,,,
75,"['sql', 'sql-server']","{'account_id': 18300983, 'reputation': 3, 'user_id': 13325798, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-PEuMtsrTaEE/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMpOQJ8UYpJwqmeyhGLYm-ob_WnSQ/photo.jpg?sz=256', 'display_name': 'John Webb', 'link': 'https://stackoverflow.com/users/13325798/john-webb'}",True,25,74257805.0,1,0,1667341921,1667176490,1667341921.0,74257729,CC BY-SA 4.0,https://stackoverflow.com/questions/74257729/trying-to-display-the-pilots-with-zero-flight-miles,Trying to display the pilots with zero Flight Miles,,,,
76,"['sql', 'postgresql', 'plpgsql']","{'account_id': 108030, 'reputation': 301, 'user_id': 286930, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/5cc11ed3747691bfe4e277ef022c169e?s=256&d=identicon&r=PG', 'display_name': 'klundby', 'link': 'https://stackoverflow.com/users/286930/klundby'}",True,81,74236504.0,2,1,1667328953,1666785253,1667027935.0,74207322,CC BY-SA 4.0,https://stackoverflow.com/questions/74207322/scope-of-column-names-aliases-and-out-parameters-in-pl-pgsql-function,"Scope of column names, aliases, and OUT parameters in PL/pgSQL function",,,,
77,"['python', 'sql', 'amazon-redshift']","{'account_id': 9899919, 'reputation': 129, 'user_id': 7330225, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-K4TY7tj8WPo/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-iiZKdwDQIP_N0MjGj_soyPQqWNJA/mo/photo.jpg?sz=256', 'display_name': 'Son', 'link': 'https://stackoverflow.com/users/7330225/son'}",False,29,,1,0,1667319994,1665664617,,74055903,CC BY-SA 4.0,https://stackoverflow.com/questions/74055903/passing-a-python-list-in-a-redshift-sql-query,Passing a Python list in a Redshift SQL query,,,,
78,"['sql', 'amazon-redshift', 'analytics']","{'account_id': 6271331, 'reputation': 31, 'user_id': 4875483, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce2714d4c5d0a064a463f5a23926f60a?s=256&d=identicon&r=PG&f=1', 'display_name': 'HK1', 'link': 'https://stackoverflow.com/users/4875483/hk1'}",False,17,,1,0,1667319354,1666166229,,74121774,CC BY-SA 4.0,https://stackoverflow.com/questions/74121774/extract-a-key-pair-value-from-list-of-json-sql-json-extract-path-text,extract a key-pair value from list of json SQL (json_extract_path_text),,,,
