,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,protected_date,closed_date,closed_reason
46,"['mysql', 'sql']","{'account_id': 20587071, 'reputation': 21, 'user_id': 15111690, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-lKODWoRS-7A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckrcJo8jcfxMXScETyJJNo8z31MxQ/s96-c/photo.jpg?sz=256', 'display_name': 'Anubhav Srivastava', 'link': 'https://stackoverflow.com/users/15111690/anubhav-srivastava'}",False,138,1,0,1652087363,1622053367,1622053510.0,67710696,CC BY-SA 4.0,https://stackoverflow.com/questions/67710696/i-have-to-search-for-all-city-name-starting-with-vowel-words-but-array-pattern-i,I have to search for all city name starting with vowel words but array pattern is not working for MySQL,,,,,
47,"['python', 'sql', 'sqlite']","{'user_type': 'does_not_exist', 'display_name': 'user15044456'}",True,744,2,1,1651836516,1620395962,,67436362,CC BY-SA 4.0,https://stackoverflow.com/questions/67436362/decorator-for-sqlite3,Decorator for Sqlite3,67436763.0,,,,
48,"['sql', 'group-by', 'snowflake-cloud-data-platform', 'frequency']","{'account_id': 12995360, 'reputation': 1023, 'user_id': 9393218, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1858876184147332/picture?type=large', 'display_name': 'John Thomas', 'link': 'https://stackoverflow.com/users/9393218/john-thomas'}",True,430,2,1,1651505220,1621995654,,67697735,CC BY-SA 4.0,https://stackoverflow.com/questions/67697735/how-to-calculate-frequency-percentages-for-a-table-using-sql,How to calculate frequency percentages for a table using SQL?,67697759.0,,,,
49,"['sql', 'ssis', 'ado.net', 'dataflow']","{'account_id': 21540246, 'reputation': 11, 'user_id': 15878117, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwSem19sElDD9V_QIlyNdEgzci2pYD3j0TC5-SQ=k-s256', 'display_name': 'Roee Cohen', 'link': 'https://stackoverflow.com/users/15878117/roee-cohen'}",False,245,1,0,1650484039,1620561150,1650484039.0,67457387,CC BY-SA 4.0,https://stackoverflow.com/questions/67457387/passing-dynamic-table-to-ado-net-destination-in-ssis,Passing dynamic table to ADO.NET Destination in SSIS,,,,,
50,"['sql', 'postgresql', 'gaps-and-islands']","{'account_id': 1413953, 'reputation': 591, 'user_id': 1871552, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/5b8775f319bf23886e1430c7747b7ccb?s=256&d=identicon&r=PG', 'display_name': 'invulnarable27', 'link': 'https://stackoverflow.com/users/1871552/invulnarable27'}",True,440,2,2,1649084334,1620967446,1621003268.0,67529168,CC BY-SA 4.0,https://stackoverflow.com/questions/67529168/postgres-consecutive-days-gaps-and-islands-tabibitosan,"Postgres Consecutive Days, gaps and islands, Tabibitosan",67533647.0,,,,
51,"['sql', 'postgresql']","{'account_id': 20038015, 'reputation': 912, 'user_id': 14689289, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/073c2eb878e0c5f7049963b8b0d9d12a?s=256&d=identicon&r=PG&f=1', 'display_name': 'lord stock', 'link': 'https://stackoverflow.com/users/14689289/lord-stock'}",True,316,1,0,1649025391,1621401658,1621401845.0,67597359,CC BY-SA 4.0,https://stackoverflow.com/questions/67597359/inner-join-and-count-postgresql,INNER JOIN and Count POSTGRESQL,67597401.0,,,,
52,"['mysql', 'sql']","{'account_id': 20449187, 'reputation': 15, 'user_id': 15004294, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1e761516bcf3efec532cbfc09ed8bc44?s=256&d=identicon&r=PG&f=1', 'display_name': 'Messaoud Med yassine', 'link': 'https://stackoverflow.com/users/15004294/messaoud-med-yassine'}",True,2652,2,0,1648999599,1622026709,1648999599.0,67703524,CC BY-SA 4.0,https://stackoverflow.com/questions/67703524/1305-function-clubmc-dateadd-does-not-exist-mysql,#1305 - FUNCTION clubmc.DATEADD does not exist [ Mysql ],67703669.0,,,,
53,"['sql', 'typescript', 'typeorm']","{'account_id': 9690611, 'reputation': 401, 'user_id': 7188807, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1311845362159575/picture?type=large', 'display_name': 'Tommy', 'link': 'https://stackoverflow.com/users/7188807/tommy'}",True,27952,4,13,1648804444,1620716623,,67481978,CC BY-SA 4.0,https://stackoverflow.com/questions/67481978/how-to-make-complex-nested-where-conditions-with-typeorm,How to make complex nested where conditions with typeORM?,67485255.0,,,,
54,"['php', 'mysql', 'sql']","{'account_id': 17613621, 'reputation': 41, 'user_id': 12781164, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mA26BzxFEl5TucD_L9LGNh3ynCbu0N2LrY_xWHj=k-s256', 'display_name': 'Ayesha Javed', 'link': 'https://stackoverflow.com/users/12781164/ayesha-javed'}",True,144,1,1,1648654911,1619971166,1619972301.0,67358419,CC BY-SA 4.0,https://stackoverflow.com/questions/67358419/error-using-case-function-in-sql-query-with-php,Error using case function in sql query with php,,,,,
55,"['sql', 'sql-server']","{'account_id': 3547230, 'reputation': 71, 'user_id': 2962869, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/832832807/picture?type=large', 'display_name': 'user2962869', 'link': 'https://stackoverflow.com/users/2962869/user2962869'}",False,47,1,0,1648642223,1621637824,1648642223.0,67644623,CC BY-SA 4.0,https://stackoverflow.com/questions/67644623/extract-keys-from-a-string,Extract keys from a string,,,,,
56,"['mysql', 'sql', 'wordpress', 'digital-ocean']","{'account_id': 213556, 'reputation': 1443, 'user_id': 1857453, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/50c4540fe187860b137dabd3e42a8615?s=256&d=identicon&r=PG', 'display_name': 'selfagency', 'link': 'https://stackoverflow.com/users/1857453/selfagency'}",False,968,2,0,1648599868,1622397604,,67764295,CC BY-SA 4.0,https://stackoverflow.com/questions/67764295/is-it-possible-to-disable-sql-require-primary-key-per-database,Is it possible to disable `sql_require_primary_key` per database?,,,,,
57,"['sql', 'sql-server']","{'account_id': 6231914, 'reputation': 164, 'user_id': 12946280, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-zU44mzrZwbQ/AAAAAAAAAAI/AAAAAAAABOM/7OCB4zMfUWY/photo.jpg?sz=256', 'display_name': 'Felix An', 'link': 'https://stackoverflow.com/users/12946280/felix-an'}",True,131,1,-1,1648569044,1620687421,1648569044.0,67478570,CC BY-SA 4.0,https://stackoverflow.com/questions/67478570/how-do-i-create-groups-of-users-and-set-permissions,How do I create &quot;groups of users&quot; and set permissions,67479229.0,,,,
58,"['sql', 'oracle']","{'account_id': 19154727, 'reputation': 21, 'user_id': 13991806, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/db348bfbc08c253f2d91ed5237042902?s=256&d=identicon&r=PG&f=1', 'display_name': 'vikas gupta', 'link': 'https://stackoverflow.com/users/13991806/vikas-gupta'}",True,58,1,-2,1647684806,1622170590,1647684806.0,67732283,,https://stackoverflow.com/questions/67732283/please-explain-how-this-query-work-with-where-and-and,Please explain how this query work with &quot;WHERE and AND&quot;,,,,1622174185.0,Needs more focus
59,['sql'],"{'account_id': 11756102, 'reputation': 1, 'user_id': 8603750, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-YY5gCge5xEM/AAAAAAAAAAI/AAAAAAAAADo/Cz1HuyLhHaY/photo.jpg?sz=256', 'display_name': 'Ranga Bharath', 'link': 'https://stackoverflow.com/users/8603750/ranga-bharath'}",False,426,2,0,1647321398,1620828708,1620830040.0,67505358,CC BY-SA 4.0,https://stackoverflow.com/questions/67505358/sql-stratascratch-facebook-interview-question,SQL stratascratch facebook interview question,,,,,
60,"['mysql', 'sql']","{'account_id': 21615050, 'reputation': 44, 'user_id': 15940992, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhadQl9pkB-22CZDS6y2YT55Am4euuljDTwx_Kt=k-s256', 'display_name': 'Avinash Kumar', 'link': 'https://stackoverflow.com/users/15940992/avinash-kumar'}",False,3878,4,-1,1647088510,1622280189,1622284730.0,67749755,CC BY-SA 4.0,https://stackoverflow.com/questions/67749755/write-a-query-calculates-country-wise-sales-for-all-of-the-car-models-along-with,write a query calculates country-wise sales for all of the car models along with the total_sales generated for the year 2020 in ascending order,,,,,
61,"['sql', 'performance', 'google-bigquery']","{'account_id': 16987405, 'reputation': 83, 'user_id': 12287834, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-aC26cA5AYTQ/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rfhPtgmobGXpGesw9JRQKgQccgL0A/photo.jpg?sz=256', 'display_name': 'Leandro Abad', 'link': 'https://stackoverflow.com/users/12287834/leandro-abad'}",True,987,1,8,1646775287,1622422934,1622507732.0,67766902,CC BY-SA 4.0,https://stackoverflow.com/questions/67766902/bigquery-join-on-clusters-fields,BigQuery: join on clusters fields,71401701.0,,,,
62,"['sql', 'geolocation', 'snowflake-cloud-data-platform']","{'account_id': 21551641, 'reputation': 29, 'user_id': 15887637, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgD4xwHX3pyP2Nkb1lEoBra0qT-Tjt98x4JVumK5Q=k-s256', 'display_name': 'Hemzz07', 'link': 'https://stackoverflow.com/users/15887637/hemzz07'}",True,590,2,3,1646530050,1620658220,1646530050.0,67472656,CC BY-SA 4.0,https://stackoverflow.com/questions/67472656/how-to-generate-a-country-name-field-based-on-lat-and-long-for-an-unique,"How to generate a &#39; Country Name&#39; field based on &#39;Lat&#39; and &#39;Long&#39; For an unique_Id Spread across the world, In SNOWFLAKES QUERY?",,,,,
63,"['sql', 'sql-server', 'replication', 'database-replication', 'bidirectional']","{'account_id': 21713908, 'reputation': 1, 'user_id': 16025198, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gixe42Zz6xFGyU_mYKUQYR7zEXKiHGZRf2Xd27Nzg=k-s256', 'display_name': 'Afraheem Khattak', 'link': 'https://stackoverflow.com/users/16025198/afraheem-khattak'}",False,480,1,0,1646363765,1621945296,,67687808,CC BY-SA 4.0,https://stackoverflow.com/questions/67687808/bidirectional-replication-sql-server,Bidirectional Replication SQL Server,,,,,
64,"['sql', 'sql-server', 'azure-sql-database', 'external-tables']","{'account_id': 7574927, 'reputation': 49, 'user_id': 5747615, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f0d5c7b46f8d27b59eaddc6509d6e8a7?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sagar Malandkar', 'link': 'https://stackoverflow.com/users/5747615/sagar-malandkar'}",False,547,1,0,1646297982,1620366984,,67429656,CC BY-SA 4.0,https://stackoverflow.com/questions/67429656/azure-sql-db-external-table-throws-the-error-after-adding-column-at-the-end-of-c,Azure SQL DB external table throws the error after adding column at the end of csv,,,,,
65,"['sql', 'typeorm', 'query-builder']","{'account_id': 17434167, 'reputation': 65, 'user_id': 12637563, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3907e69f2a809915a2bab8c3ab0f6e5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Volodymur', 'link': 'https://stackoverflow.com/users/12637563/volodymur'}",False,454,1,0,1645720763,1622120217,,67722639,CC BY-SA 4.0,https://stackoverflow.com/questions/67722639/how-return-value-not-array-with-values-using-leftjoin-in-createquerybuilder,How return value not array with values using leftJoin in createQueryBuilder?,,,,,
66,"['mysql', 'sql']","{'account_id': 5419692, 'reputation': 481, 'user_id': 4313764, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/242b94ad0d5e2ec93737bd90596702b9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Christian', 'link': 'https://stackoverflow.com/users/4313764/christian'}",False,41,2,0,1643318014,1620325333,1643318014.0,67423929,CC BY-SA 4.0,https://stackoverflow.com/questions/67423929/parsed-date-in-where-clause,Parsed date in where clause,,,,,
67,"['sql', 'sql-server', 'tsql']","{'account_id': 6599094, 'reputation': 17, 'user_id': 5097949, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3446dffdb531a459f841c822486f7359?s=256&d=identicon&r=PG&f=1', 'display_name': 'sam', 'link': 'https://stackoverflow.com/users/5097949/sam'}",False,90,2,-2,1643280337,1621494681,1635402199.0,67615576,CC BY-SA 4.0,https://stackoverflow.com/questions/67615576/stored-procedure-troubleshooting-execution-time,Stored Procedure troubleshooting Execution time,,,,,
68,"['mysql', 'sql']","{'account_id': 9046601, 'reputation': 129, 'user_id': 6738654, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://graph.facebook.com/1137253023014415/picture?type=large', 'display_name': 'Riska Nanda', 'link': 'https://stackoverflow.com/users/6738654/riska-nanda'}",True,50,2,0,1643058452,1622358462,1639520707.0,67758648,CC BY-SA 4.0,https://stackoverflow.com/questions/67758648/group-and-join-two-tables-based-on-id,Group and join two tables based on id?,67758665.0,,,,
69,"['sql', 'amazon-web-services', 'amazon-s3', 'amazon-athena']","{'account_id': 2104023, 'reputation': 7992, 'user_id': 1870832, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://i.stack.imgur.com/4zazd.png?s=256&g=1', 'display_name': 'Max Power', 'link': 'https://stackoverflow.com/users/1870832/max-power'}",True,1448,1,1,1642856768,1620065693,1642856768.0,67373870,CC BY-SA 4.0,https://stackoverflow.com/questions/67373870/aws-athena-ctas-query-failing-suggests-emptying-empty-bucket,"AWS Athena CTAS query failing, suggests emptying empty bucket",67442558.0,,,,
70,"['python', 'sql', 'postgresql', 'gino']","{'account_id': 17058435, 'reputation': 167, 'user_id': 12342420, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3668bc67c6bf30dfad8ff910359aeec5?s=256&d=identicon&r=PG&f=1', 'display_name': 'navy', 'link': 'https://stackoverflow.com/users/12342420/navy'}",True,205,1,2,1642188693,1622016897,,67701041,CC BY-SA 4.0,https://stackoverflow.com/questions/67701041/how-to-filter-by-ilike-word-in-gino-with-postgres,How to filter by ILIKE word in gino with Postgres,,,,,
71,"['sql', 'tsql']","{'account_id': 11706878, 'reputation': 143, 'user_id': 8570140, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/Mo55L.jpg?s=256&g=1', 'display_name': 'bbb0777', 'link': 'https://stackoverflow.com/users/8570140/bbb0777'}",True,62,1,0,1641962922,1620326664,,67424197,CC BY-SA 4.0,https://stackoverflow.com/questions/67424197/for-datetype-bit-is-faster-than-or,"For datetype BIT, is | faster than OR?",,,,,
72,"['php', 'sql', 'join']","{'account_id': 14921753, 'reputation': 19, 'user_id': 10773806, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-s_B6l1_Y1XI/AAAAAAAAAAI/AAAAAAAABIs/dslTbQ_QHU4/photo.jpg?sz=256', 'display_name': 'NAS BS', 'link': 'https://stackoverflow.com/users/10773806/nas-bs'}",False,76,0,0,1641874684,1621483060,1641874684.0,67613769,CC BY-SA 4.0,https://stackoverflow.com/questions/67613769/multiple-joins-using-union-all-with-where-clause,Multiple JOINS using UNION ALL with WHERE clause,,,,,
73,['sql'],"{'account_id': 14921753, 'reputation': 19, 'user_id': 10773806, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-s_B6l1_Y1XI/AAAAAAAAAAI/AAAAAAAABIs/dslTbQ_QHU4/photo.jpg?sz=256', 'display_name': 'NAS BS', 'link': 'https://stackoverflow.com/users/10773806/nas-bs'}",False,66,2,-2,1641780515,1620358134,1641780515.0,67428652,CC BY-SA 4.0,https://stackoverflow.com/questions/67428652/how-to-get-total-sum-of-each-month,How to get total sum of each month?,,,,,
74,"['sql', 'date', 'format', 'where-clause']","{'account_id': 21061898, 'reputation': 11, 'user_id': 15480110, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-XPDOl6BsHYQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckezPgUh6FsPz_g4ftLO65KDSJHlg/s96-c/photo.jpg?sz=256', 'display_name': 'Lisa', 'link': 'https://stackoverflow.com/users/15480110/lisa'}",True,146,2,0,1641615228,1620232466,1620232697.0,67405330,CC BY-SA 4.0,https://stackoverflow.com/questions/67405330/how-to-fix-sql-error-when-querying-based-on-date-value-in-a-where-statement,How to fix SQL error when querying based on date value in a where statement?,67405413.0,,,,
75,"['java', 'sql', 'postgresql', 'jdbc']","{'account_id': 19781061, 'reputation': 25, 'user_id': 14857543, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-ZXA8cDmJBwA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuckNh0p5bS-zG_zvNHEC4eV7RHI-KA/s96-c/photo.jpg?sz=256', 'display_name': 'Gn gnk', 'link': 'https://stackoverflow.com/users/14857543/gn-gnk'}",False,513,0,0,1641474286,1621706380,1641474286.0,67652664,CC BY-SA 4.0,https://stackoverflow.com/questions/67652664/why-i-keep-getting-the-error-org-postgresql-util-psqlexception-error-syntax,Why I keep getting the error : org.postgresql.util.PSQLException: ERROR: syntax error at or near &quot;(&quot; in my jdbc code?,,,,,
76,"['mysql', 'sql', 'phpmyadmin']","{'account_id': 11579923, 'reputation': 53, 'user_id': 13283390, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GghoQ4m6nXsmJZGFSukg5AAdjeenMOFN8Q3Etge=k-s256', 'display_name': 'Shubham Jha', 'link': 'https://stackoverflow.com/users/13283390/shubham-jha'}",False,272,1,0,1640705652,1621281719,1621282872.0,67576338,CC BY-SA 4.0,https://stackoverflow.com/questions/67576338/mysql-update-join-returns-1205-lock-wait-timeout-exceeded-try-restarting-tra,MySQL Update Join returns #1205 - Lock wait timeout exceeded; try restarting transaction,,,,,
77,"['sql', 'sql-server']","{'user_type': 'does_not_exist', 'display_name': 'user13363086'}",True,62,2,0,1640121338,1620746059,1620747571.0,67489610,CC BY-SA 4.0,https://stackoverflow.com/questions/67489610/return-2nd-previous-workday,return 2nd previous workday,70441678.0,,,,
