,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,locked_date
45,"['mysql', 'sql']","{'account_id': 18233269, 'reputation': 1, 'user_id': 13271795, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh93Z06O0RfLxGKw5iJ9DH-JbUsWVN2yeN-cwXRb6E=k-s256', 'display_name': 'Aunsu Chandra', 'link': 'https://stackoverflow.com/users/13271795/aunsu-chandra'}",True,69,3,-2,1652567872,1623429799,1623487409.0,67940688,CC BY-SA 4.0,https://stackoverflow.com/questions/67940688/group-by-dates-between-with-varchar-data-type-in-date-column,Group By Dates Between with varchar data type in date column,67941128.0,,,,
46,"['mysql', 'sql']","{'account_id': 21770229, 'reputation': 111, 'user_id': 16073427, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxevlYJ6hDWanlRC2MjWixzkKb-vzJj2JJuYL23=k-s256', 'display_name': 'jean10', 'link': 'https://stackoverflow.com/users/16073427/jean10'}",True,207,2,2,1652567109,1623458197,1623458527.0,67944694,CC BY-SA 4.0,https://stackoverflow.com/questions/67944694/mysql-change-date-to-the-first-day-of-the-month,MySQL - Change date to the first day of the month,67944710.0,,,,
47,"['mysql', 'sql']","{'account_id': 14635718, 'reputation': 37, 'user_id': 10569948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4d02d5801a66d9f60e589f32ae246af9?s=256&d=identicon&r=PG&f=1', 'display_name': 'olimih', 'link': 'https://stackoverflow.com/users/10569948/olimih'}",True,97,2,1,1652565477,1623778844,1623780517.0,67991118,CC BY-SA 4.0,https://stackoverflow.com/questions/67991118/how-to-select-only-last-x-values-where-column-value-changed,How to select only last X values where column value changed,67991539.0,,,,
48,"['mysql', 'sql']","{'account_id': 13722701, 'reputation': 151, 'user_id': 9902235, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-L-48itXKpR8/AAAAAAAAAAI/AAAAAAAAAEs/vorT4yRTHeI/photo.jpg?sz=256', 'display_name': 'dreamer', 'link': 'https://stackoverflow.com/users/9902235/dreamer'}",True,74,1,0,1652565045,1623856196,1623867911.0,68005419,CC BY-SA 4.0,https://stackoverflow.com/questions/68005419/list-the-top-5-users-by-time-spent-watching-videos,list the top 5 users by time spent watching videos,68005513.0,,,,
49,"['mysql', 'sql', 'database']","{'account_id': 14932905, 'reputation': 15, 'user_id': 10781841, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-Z2ySmE3bKII/AAAAAAAAAAI/AAAAAAAAAhs/3H43WrrxUlM/photo.jpg?sz=256', 'display_name': 'iCodeTits', 'link': 'https://stackoverflow.com/users/10781841/icodetits'}",True,48,2,-1,1652563508,1624271131,1624271502.0,68066230,,https://stackoverflow.com/questions/68066230/sql-table-cannot-be-used-twice,SQL: Table cannot be used twice,68066254.0,1624271549.0,Needs details or clarity,,
50,"['sql', 'oracle']","{'account_id': 4651205, 'reputation': 311, 'user_id': 3768053, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/092325f2ca6e07dea8f31a9874651e0f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Obed', 'link': 'https://stackoverflow.com/users/3768053/obed'}",True,751,2,1,1652098324,1624996561,1625001360.0,68184896,CC BY-SA 4.0,https://stackoverflow.com/questions/68184896/oracle-sql-lag-function-results-in-duplicate-rows,Oracle SQL LAG() function results in duplicate rows,68184936.0,,,,
51,"['sql', 'sql-server', 'datediff']","{'account_id': 13858675, 'reputation': 13, 'user_id': 10207053, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-v3zZNbnIAgU/AAAAAAAAAAI/AAAAAAAAC0g/QU8LiIah7es/photo.jpg?sz=256', 'display_name': 'Mykhailo', 'link': 'https://stackoverflow.com/users/10207053/mykhailo'}",True,78,2,1,1651390799,1624550836,1651390799.0,68119224,CC BY-SA 4.0,https://stackoverflow.com/questions/68119224/sql-how-to-display-month-difference-between-return-and-purchase-date,SQL How To Display Month Difference Between Return And Purchase Date,68119334.0,,,,
52,"['sql', 'spring-boot', 'jpa', 'spring-data-jpa', 'repository']","{'account_id': 21672094, 'reputation': 703, 'user_id': 15989592, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/722213324d64cb99805fc1c30aed6470?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/15989592/ben'}",True,2938,5,5,1651371824,1624002812,1630508381.0,68031407,CC BY-SA 4.0,https://stackoverflow.com/questions/68031407/how-do-i-use-the-same-parameter-multiple-times-in-my-query-using-jpa,How do I use the same parameter multiple times in my Query using JPA?,,,,,
53,"['sql', 'snowflake-cloud-data-platform']","{'account_id': 21968023, 'reputation': 75, 'user_id': 16244950, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/93ff146cf72cbc2f6e43edb85dc8918b?s=256&d=identicon&r=PG&f=1', 'display_name': 'ccmiller10', 'link': 'https://stackoverflow.com/users/16244950/ccmiller10'}",True,5006,3,3,1651153521,1624031001,1624090497.0,68038013,CC BY-SA 4.0,https://stackoverflow.com/questions/68038013/snowflake-sql-compilation-error-view-definition-declared-but-view-query-produce,Snowflake SQL Compilation Error: View Definition Declared but view Query Produced,,,,,
54,"['sql', 'excel', 'vba', 'sql-insert']","{'account_id': 18814963, 'reputation': 21, 'user_id': 13722336, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10157383529138225/picture?type=large', 'display_name': 'Ania Pirc', 'link': 'https://stackoverflow.com/users/13722336/ania-pirc'}",False,1081,2,2,1649606996,1622475106,1622485210.0,67776623,CC BY-SA 4.0,https://stackoverflow.com/questions/67776623/check-if-a-record-already-exists-in-sql-server-table-before-inserting,Check if a record already exists in SQL Server table before inserting,,,,,
55,"['sql', 'phpmyadmin', 'pearson-correlation']","{'account_id': 15922602, 'reputation': 53, 'user_id': 11489150, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10216742277881762/picture?type=large', 'display_name': 'Andreea Mitel', 'link': 'https://stackoverflow.com/users/11489150/andreea-mitel'}",False,250,1,0,1649284896,1622754553,,67828694,CC BY-SA 4.0,https://stackoverflow.com/questions/67828694/phpmyadmin-pearsons-correlation-coefficient,PHPMyAdmin - Pearson&#39;s Correlation Coefficient,,,,,
56,"['sql', 'postgresql', 'generated-columns']","{'account_id': 18575081, 'reputation': 31, 'user_id': 13535965, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cbe7c293de8dd85b3be6ef4b0b6b0d84?s=256&d=identicon&r=PG&f=1', 'display_name': 'Chav', 'link': 'https://stackoverflow.com/users/13535965/chav'}",True,304,2,1,1649271586,1622741370,,67826089,CC BY-SA 4.0,https://stackoverflow.com/questions/67826089/how-to-create-a-postgresql-generated-column-of-type-jsonb-from-columns-of-types,"How to create a Postgresql generated column of type JSONB from columns of types JSONB, VARCHAR and DATE",,,,,
57,"['c#', 'sql']","{'account_id': 21634098, 'reputation': 25, 'user_id': 15957251, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/606b553e20293932ebddea70e8dba432?s=256&d=identicon&r=PG&f=1', 'display_name': 'EDP', 'link': 'https://stackoverflow.com/users/15957251/edp'}",True,195,1,0,1649263702,1623166845,,67890260,CC BY-SA 4.0,https://stackoverflow.com/questions/67890260/how-to-use-generic-list-in-sql-merge-statement,How to use generic list in sql merge Statement,67890357.0,,,,
58,"['python', 'sql', 'postgresql', 'group-by']","{'account_id': 17633345, 'reputation': 191, 'user_id': 12797028, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-70bZ9LJsBxE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reGP1JJYG1bQvNzhCQ1CUZsxT68lA/photo.jpg?sz=256', 'display_name': 'Gavya Mehta', 'link': 'https://stackoverflow.com/users/12797028/gavya-mehta'}",True,199,1,0,1649238757,1622745374,,67827021,CC BY-SA 4.0,https://stackoverflow.com/questions/67827021/how-to-create-a-summary-table-with-subheadings-in-sql,How to create a summary table with subheadings in SQL?,67827474.0,,,,
59,"['php', 'mysql', 'sql', 'forum']","{'account_id': 18590830, 'reputation': 5, 'user_id': 13548092, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhrnLfj-EPvYsVwwf5qSNTx37I1jeFrpwuWpwkl9Q=k-s256', 'display_name': 'Puddintane', 'link': 'https://stackoverflow.com/users/13548092/puddintane'}",False,195,1,0,1649212630,1624741164,,68146195,CC BY-SA 4.0,https://stackoverflow.com/questions/68146195/php-mysql-a-single-sql-query-to-fetch-forum-name-sum-total-of-topics-posts-an,"PHP/MySQL: A single SQL query to fetch forum name, sum total of topics, posts and the LAST POST (post id, topic id and username)",,,,1649212671.0,
60,"['python', 'sql', 'python-3.x', 'snowflake-cloud-data-platform']","{'account_id': 21988691, 'reputation': 121, 'user_id': 16262532, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzKOcmtyg5a4enQmGpeGA-ZrhKbt5EjfoZDyfFM=k-s256', 'display_name': 'titu84hh', 'link': 'https://stackoverflow.com/users/16262532/titu84hh'}",False,841,0,1,1648274291,1624034371,1624050656.0,68038727,CC BY-SA 4.0,https://stackoverflow.com/questions/68038727/snowflake-interfaceerror-failed-to-convert-current-row-cause-int-too-big-to-c,"Snowflake InterfaceError: Failed to convert current row, cause: int too big to convert",,,,,
61,"['sql', 'oracle']","{'account_id': 21900499, 'reputation': 1, 'user_id': 16186233, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10159025941742900/picture?type=large', 'display_name': 'Filip Skagerstr&#246;m', 'link': 'https://stackoverflow.com/users/16186233/filip-skagerstr%c3%b6m'}",True,40,1,0,1648150989,1623323529,1648150989.0,67919980,CC BY-SA 4.0,https://stackoverflow.com/questions/67919980/how-to-divide-to-values-in-a-sql-question-oracle,How to Divide to values in a SQL-question Oracle,,,,,
62,"['sql', 'pgadmin', 'pgadmin-4']","{'account_id': 21944373, 'reputation': 141, 'user_id': 16224446, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj52o3VOYxdo3U9glKI3JQ2Gjf5PEsGhaU6VCu6=k-s256', 'display_name': 'Soko Nafuu', 'link': 'https://stackoverflow.com/users/16224446/soko-nafuu'}",True,22013,2,13,1647448612,1623686480,1623686577.0,67973596,CC BY-SA 4.0,https://stackoverflow.com/questions/67973596/in-pgadmin-4-utility-not-found,In PgAdmin 4 Utility not found,,,,,
63,"['sql', 'database', 'data-modeling', 'erwin']","{'account_id': 21281390, 'reputation': 1, 'user_id': 15659764, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/lV1p6.jpg?s=256&g=1', 'display_name': 'erik', 'link': 'https://stackoverflow.com/users/15659764/erik'}",False,351,1,0,1646938775,1623321344,,67919466,CC BY-SA 4.0,https://stackoverflow.com/questions/67919466/erwin-data-modeler-2020-r1-copy-definitions-from-another-databases-template,Erwin data modeler 2020 R1 copy definitions from another database&#39;s template,,,,,
64,"['sql', 'oracle', 'plsql', 'database-cursor']","{'account_id': 21208540, 'reputation': 15, 'user_id': 15597648, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a0f31afc8c46f7a4360506141d89fc3d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kristina', 'link': 'https://stackoverflow.com/users/15597648/kristina'}",True,58,1,1,1646251082,1622579944,1646251082.0,67795719,CC BY-SA 4.0,https://stackoverflow.com/questions/67795719/the-cursor-doesnt-print-any-data-two-parameters-procedure,the cursor doesn&#39;t print any data - two parameters procedure,,,,,
65,"['sql', 'sql-server', 'stored-procedures', 'database-cursor']","{'account_id': 20190621, 'reputation': 23, 'user_id': 14808931, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhRoW8peMwMXboywLWDGqzFkw6zoaEODZZVlyFaFg=k-s256', 'display_name': 'Topaholic', 'link': 'https://stackoverflow.com/users/14808931/topaholic'}",True,284,1,0,1646251042,1624676072,1646251042.0,68138814,CC BY-SA 4.0,https://stackoverflow.com/questions/68138814/write-a-procedure-cursor-to-display-cars,"Write a Procedure, cursor to display cars",68147485.0,,,,
66,"['sql', 'vba', 'ms-access', 'join']","{'account_id': 11964995, 'reputation': 717, 'user_id': 8754958, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a7b6c0349405c27fa81a7dd9cdc742d8?s=256&d=identicon&r=PG&f=1', 'display_name': 'Geoff L', 'link': 'https://stackoverflow.com/users/8754958/geoff-l'}",True,72,1,-1,1645871123,1624669068,1645871123.0,68138342,CC BY-SA 4.0,https://stackoverflow.com/questions/68138342/delete-record-with-query-and-inner-join,Delete record with query and inner join,,,,,
67,"['sql', 'postgresql', 'view', 'triggers']","{'account_id': 12495247, 'reputation': 311, 'user_id': 9307560, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ASRpKJooQMY/AAAAAAAAAAI/AAAAAAAAAA4/EaB7gpX5VHc/photo.jpg?sz=256', 'display_name': 'David Ventimiglia', 'link': 'https://stackoverflow.com/users/9307560/david-ventimiglia'}",True,226,2,1,1645662530,1623962491,1623969597.0,68026302,CC BY-SA 4.0,https://stackoverflow.com/questions/68026302/in-postgresql-is-there-a-way-to-impose-a-limit-to-queries-automatically,In PostgreSQL is there a way to impose a LIMIT to queries automatically?,68028677.0,,,,
68,"['sql', 'apache-superset']","{'account_id': 18253640, 'reputation': 31, 'user_id': 13288091, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c2e1eb47eff447d757d313873efc3b5d?s=256&d=identicon&r=PG&f=1', 'display_name': 'lobozel', 'link': 'https://stackoverflow.com/users/13288091/lobozel'}",True,887,2,1,1644924098,1623230179,1623230259.0,67901131,CC BY-SA 4.0,https://stackoverflow.com/questions/67901131/superset-i-dont-have-parameter-button,Superset i don&#39;t have &#39;parameter&#39; button,,,,,
69,"['python', 'sql', 'pandas', 'sqlalchemy', 'snowflake-cloud-data-platform']","{'account_id': 15153699, 'reputation': 61, 'user_id': 10935257, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6ac6ab2a6fe3fa3a4d3c7225313f6010?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/10935257/ben'}",True,1039,2,3,1643889130,1623351300,1623434258.0,67927011,CC BY-SA 4.0,https://stackoverflow.com/questions/67927011/python-sqlalchemy-importing-table-names-in-lowercase-snowflake,Python SQLAlchemy Importing Table Names in Lowercase (Snowflake),,,,,
70,"['sql', 'typescript', 'postgresql', 'migration', 'mikro-orm']","{'account_id': 14206439, 'reputation': 21840, 'user_id': 10262805, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/zQvN3.jpg?s=256&g=1', 'display_name': 'Yilmaz', 'link': 'https://stackoverflow.com/users/10262805/yilmaz'}",True,2277,4,2,1643701929,1623173875,1643701929.0,67892008,CC BY-SA 4.0,https://stackoverflow.com/questions/67892008/mikro-orm-migration-is-not-reflected-in-postgresql,mikro-orm migration is not reflected in postgresql,,,,,
71,"['sql', 'ruby-on-rails', 'psql', 'postgresql-12']","{'account_id': 418464, 'reputation': 1151, 'user_id': 795033, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/8f7ef86e497dd25650d1b5c9d90402af?s=256&d=identicon&r=PG', 'display_name': 'B-M', 'link': 'https://stackoverflow.com/users/795033/b-m'}",True,157,1,0,1643253868,1624908763,,68169094,CC BY-SA 4.0,https://stackoverflow.com/questions/68169094/rails-postgres-selecting-sub-keys-of-a-jsonb-column,Rails &amp; Postgres selecting sub keys of a JSONB column,70872941.0,,,,
72,"['sql', 'postgresql', 'numerical-methods', 'numerical-integration']","{'account_id': 13091293, 'reputation': 622, 'user_id': 9944075, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6739c0196cfb047b64da05b4b296eddd?s=256&d=identicon&r=PG&f=1', 'display_name': 'Gabriel Milan', 'link': 'https://stackoverflow.com/users/9944075/gabriel-milan'}",True,380,2,2,1643122606,1624806633,,68152490,CC BY-SA 4.0,https://stackoverflow.com/questions/68152490/is-there-a-way-of-computing-numerical-integration-on-postgresql,Is there a way of computing numerical integration on PostgreSQL?,68153641.0,,,,
73,"['python', 'sql', 'pandas', 'sqlalchemy']","{'account_id': 7061062, 'reputation': 387, 'user_id': 5406294, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-wzs0tap7lw0/AAAAAAAAAAI/AAAAAAAAAWQ/gCzjvyvU93w/photo.jpg?sz=256', 'display_name': 'parvaneh shayegh', 'link': 'https://stackoverflow.com/users/5406294/parvaneh-shayegh'}",True,725,2,1,1642796971,1623684409,,67973080,CC BY-SA 4.0,https://stackoverflow.com/questions/67973080/applying-where-condition-when-using-pandas-read-sql-table-sqlalchemy,Applying where condition when using pandas read_sql_table() -SQLAlchemy,,,,,
74,"['sql', 'oracle', 'where-clause', 'toad', 'maximo']","{'account_id': 7320617, 'reputation': 252, 'user_id': 5576771, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c02215c4592c6b578037f80f99da03c2?s=256&d=identicon&r=PG&f=1', 'display_name': 'User1974', 'link': 'https://stackoverflow.com/users/5576771/user1974'}",True,331,3,0,1642481109,1623528324,1637848319.0,67952593,CC BY-SA 4.0,https://stackoverflow.com/questions/67952593/oracle-generate-where-clause-from-resultset-ids,Oracle: Generate WHERE clause from resultset ids?,67952657.0,,,,
75,"['mysql', 'sql']","{'account_id': 5083826, 'reputation': 3, 'user_id': 4079160, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-aVH_NmwNwe4/AAAAAAAAAAI/AAAAAAAAAGY/vR8r4iTYu1E/photo.jpg?sz=256', 'display_name': 'Bombolz', 'link': 'https://stackoverflow.com/users/4079160/bombolz'}",True,347,2,0,1641615385,1623240910,,67903961,CC BY-SA 4.0,https://stackoverflow.com/questions/67903961/how-to-join-2-sql-tables-where-one-table-contains-multiple-values-in-a-single-co,How to join 2 sql tables where one table contains multiple values in a single column,,,,,
