,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,accepted_answer_id,last_edit_date,protected_date,closed_date,closed_reason,migrated_from
47,"['sql', 'asp.net', '.net', 'sql-server-2008', 'ssms']","{'account_id': 283021, 'reputation': 383, 'user_id': 580284, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/35bd6c8b86a14bb99498cccba01826b2?s=256&d=identicon&r=PG', 'display_name': 'Ben', 'link': 'https://stackoverflow.com/users/580284/ben'}",True,28936,7,30,1639730727,1334584245,10175422,CC BY-SA 4.0,https://stackoverflow.com/questions/10175422/sql-runs-fast-in-ssms-slow-in-asp-net,sql runs fast in ssms slow in asp.net,10175455.0,1533056871.0,,,,
48,"['sql', 'ruby-on-rails', 'ruby', 'pretty-print']","{'account_id': 49818, 'reputation': 23398, 'user_id': 148473, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/73ba2d202efab9804e1e344f2079f605?s=256&d=identicon&r=PG', 'display_name': 'Dmytrii Nagirniak', 'link': 'https://stackoverflow.com/users/148473/dmytrii-nagirniak'}",True,7545,4,19,1638347383,1335517064,10347727,CC BY-SA 3.0,https://stackoverflow.com/questions/10347727/pretty-print-sql-in-ruby,Pretty Print SQL in Ruby,,1335519455.0,,,,
49,"['sql', 'sql-server', 'sql-server-2008', 'indexing']","{'account_id': 46110, 'reputation': 49615, 'user_id': 136141, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9112efedbb61459c9a737beb2dc2277e?s=256&d=identicon&r=PG', 'display_name': 'pencilCake', 'link': 'https://stackoverflow.com/users/136141/pencilcake'}",True,2306,2,2,1637072898,1333393383,9982261,CC BY-SA 4.0,https://stackoverflow.com/questions/9982261/what-is-the-difference-relationship-between-extent-and-allocation-unit,What is the difference/relationship between extent and allocation unit?,9983518.0,1637072898.0,,,,
50,"['sql', 'sql-server', 'non-clustered-index', 'heap-table']","{'account_id': 46110, 'reputation': 49615, 'user_id': 136141, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9112efedbb61459c9a737beb2dc2277e?s=256&d=identicon&r=PG', 'display_name': 'pencilCake', 'link': 'https://stackoverflow.com/users/136141/pencilcake'}",True,556,3,0,1637068678,1333314159,9968312,CC BY-SA 4.0,https://stackoverflow.com/questions/9968312/does-heap-mean-the-same-thing-with-a-table-that-has-non-clustered-index,Does HEAP mean the same thing with a table that has Non-Clustered index?,9968670.0,1637068678.0,,,,
51,"['java', 'sql', 'postgresql']","{'account_id': 1442086, 'reputation': 13, 'user_id': 1361911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20140b979d1eb2a4bdb28f9405889558?s=256&d=identicon&r=PG', 'display_name': 'Bellninita', 'link': 'https://stackoverflow.com/users/1361911/bellninita'}",True,976,2,1,1637003788,1335557152,10357132,CC BY-SA 3.0,https://stackoverflow.com/questions/10357132/function-that-returns-setof-record-in-java-error,Function that returns SETOF record in java = error,10358094.0,1335558172.0,,,,
52,"['sql', 'postgresql']","{'account_id': 35261, 'reputation': 154640, 'user_id': 99834, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/63c50004c4f6eaf3235b9ea836f4b6cf?s=256&d=identicon&r=PG', 'display_name': 'sorin', 'link': 'https://stackoverflow.com/users/99834/sorin'}",True,3830,3,2,1636379237,1333633146,10029691,CC BY-SA 3.0,https://stackoverflow.com/questions/10029691/how-do-i-switch-two-id-pk-on-postgres-database,How do I switch two ID [PK] on postgres database?,,1333641744.0,,,,
53,"['c#', 'sql', 'entity-framework', 'linq', 'linq-to-sql']","{'account_id': 1283603, 'reputation': 1853, 'user_id': 1237131, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/7e67281f42a22e7b7e9ab17bf7df13a9?s=256&d=identicon&r=PG', 'display_name': 'user1237131', 'link': 'https://stackoverflow.com/users/1237131/user1237131'}",True,189701,3,105,1635947815,1335352770,10314552,CC BY-SA 4.0,https://stackoverflow.com/questions/10314552/how-to-update-the-multiple-rows-at-a-time-using-linq-to-sql,how to update the multiple rows at a time using linq to sql?,10314666.0,1635947815.0,,,,
54,"['android', 'sql', 'sqlite']","{'account_id': 1218939, 'reputation': 11, 'user_id': 1185980, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dec202de9544ab6934613d817e336962?s=256&d=identicon&r=PG', 'display_name': 'user1185980', 'link': 'https://stackoverflow.com/users/1185980/user1185980'}",False,1773,2,0,1635108140,1335374864,10320724,CC BY-SA 3.0,https://stackoverflow.com/questions/10320724/converting-sqlite-to-pdf,Converting SQLite to PDF,,1378625511.0,,,,
55,"['sql', 'database', 'sql-server-2008']","{'account_id': 1431575, 'reputation': 883, 'user_id': 1353886, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3cf7cba78bc223f6ff6efaafe29aa35c?s=256&d=identicon&r=PG', 'display_name': 'Flywheel', 'link': 'https://stackoverflow.com/users/1353886/flywheel'}",True,153622,5,88,1634405121,1335276989,10299811,CC BY-SA 3.0,https://stackoverflow.com/questions/10299811/creating-new-database-from-a-backup-of-another-database-on-the-same-server,Creating new database from a backup of another Database on the same server?,10300030.0,1378885956.0,,,,
56,"['sql', 'sql-server', 'date']","{'account_id': 448384, 'reputation': 125, 'user_id': 842548, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/744a2458d2d2bdfb3362c08e0365ef40?s=256&d=identicon&r=PG', 'display_name': 'cooldude', 'link': 'https://stackoverflow.com/users/842548/cooldude'}",True,8394,3,5,1634245128,1334828723,10225502,CC BY-SA 3.0,https://stackoverflow.com/questions/10225502/how-to-flip-month-and-day-in-a-datetime,How to flip month and day in a datetime?,,,,,,
57,"['sql', 'postgresql', 'datediff']","{'account_id': 763266, 'reputation': 807, 'user_id': 779781, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/4fbb3aa36a4394024d956194d5722f5d?s=256&d=identicon&r=PG', 'display_name': 'Jimmy', 'link': 'https://stackoverflow.com/users/779781/jimmy'}",True,25630,4,11,1634075799,1333914347,10065894,CC BY-SA 3.0,https://stackoverflow.com/questions/10065894/calculating-difference-of-dates-in-postgresql,Calculating difference of dates In Postgresql,10065916.0,1333914526.0,,,,
58,"['sql', 'postgresql', 'quoted-identifier']","{'account_id': 1025908, 'reputation': 1165, 'user_id': 1035219, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://www.gravatar.com/avatar/e90c44ecd399c585f25bcf801c623013?s=256&d=identicon&r=PG', 'display_name': 'nulltorpedo', 'link': 'https://stackoverflow.com/users/1035219/nulltorpedo'}",True,158688,12,62,1633949921,1334706235,10200769,CC BY-SA 4.0,https://stackoverflow.com/questions/10200769/postgresql-column-foo-does-not-exist,PostgreSQL column &#39;foo&#39; does not exist,10201186.0,1600927632.0,,,,
59,"['c#', 'sql', 'sqlite']","{'account_id': 980880, 'reputation': 5878, 'user_id': 1000626, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/15e1f36f8333463810b19b7e397ccd76?s=256&d=identicon&r=PG', 'display_name': 'Chris Watts', 'link': 'https://stackoverflow.com/users/1000626/chris-watts'}",True,6811,4,0,1631915610,1334411816,10154206,CC BY-SA 3.0,https://stackoverflow.com/questions/10154206/delete-from-all-tables-in-sqlite,Delete From All Tables in SQLite,10154221.0,,,,,
60,"['sql', 'sql-server', 'sql-server-2008']","{'account_id': 1382595, 'reputation': 1345, 'user_id': 1315290, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://i.stack.imgur.com/TaoHn.jpg?s=256&g=1', 'display_name': 'Bharathi', 'link': 'https://stackoverflow.com/users/1315290/bharathi'}",True,368496,10,90,1631617201,1333629715,10028805,CC BY-SA 4.0,https://stackoverflow.com/questions/10028805/transfer-data-from-one-database-to-another-database,Transfer data from one database to another database,10030385.0,1594489469.0,1571609469.0,,,
61,"['sql', 'sql-server', 'database', 'tsql', 'alter-table']","{'account_id': 329854, 'reputation': 6849, 'user_id': 653622, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/43e96b6264f950e00f37e9441a218047?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sreedhar Danturthi', 'link': 'https://stackoverflow.com/users/653622/sreedhar-danturthi'}",True,947776,10,355,1630702647,1334308160,10138116,CC BY-SA 4.0,https://stackoverflow.com/questions/10138116/altering-column-size-in-sql-server,Altering column size in SQL Server,10138150.0,1530944060.0,1382903445.0,,,
62,"['sql', 'nosql', 'neo4j']","{'account_id': 888941, 'reputation': 19297, 'user_id': 927667, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/f81b14fbcceb04115c9e4a19e3b6652f?s=256&d=identicon&r=PG', 'display_name': 'AdamNYC', 'link': 'https://stackoverflow.com/users/927667/adamnyc'}",True,2433,1,5,1630566830,1333847764,10059664,CC BY-SA 4.0,https://stackoverflow.com/questions/10059664/is-neo4j-faster-than-sql,Is Neo4j faster than SQL?,10059821.0,1630566830.0,,,,
63,"['sql', 'sql-server-2008', 'join', 'conditional']","{'account_id': 279943, 'reputation': 198051, 'user_id': 575376, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/LnDUq.gif?s=256&g=1', 'display_name': 'juergen d', 'link': 'https://stackoverflow.com/users/575376/juergen-d'}",True,84192,7,29,1630085103,1335178153,10279116,CC BY-SA 4.0,https://stackoverflow.com/questions/10279116/conditional-join-different-tables,Conditional JOIN different tables,10279231.0,1592644375.0,,,,
64,"['sql', 'oracle', 'sequence']","{'account_id': 1221665, 'reputation': 2561, 'user_id': 1188199, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/938e4041cc186e6e268d5e76e208eb20?s=256&d=identicon&r=PG', 'display_name': 'frno', 'link': 'https://stackoverflow.com/users/1188199/frno'}",True,603032,7,190,1629815874,1334755258,10210273,CC BY-SA 4.0,https://stackoverflow.com/questions/10210273/how-to-retrieve-the-current-value-of-an-oracle-sequence-without-increment-it,How to retrieve the current value of an oracle sequence without increment it?,10210308.0,1527425350.0,1550843751.0,,,
65,"['c#', 'sql', 'sql-server', 'sql-server-ce']","{'account_id': 781692, 'reputation': 1812, 'user_id': 842512, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://www.gravatar.com/avatar/b073dd8a50f7155a74a0e23812301494?s=256&d=identicon&r=PG', 'display_name': 'John', 'link': 'https://stackoverflow.com/users/842512/john'}",True,1888,2,4,1629706988,1335524367,10349409,CC BY-SA 3.0,https://stackoverflow.com/questions/10349409/sql-server-ce-performance-select-from-a-table-takes-8s-for-7000-records,"SQL Server CE performance, select from a table takes 8s for 7000 records",,1335531560.0,,,,
66,"['sql', 'sql-server', 'join', 'case']","{'account_id': 57059, 'reputation': 25400, 'user_id': 170931, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/WA698.png?s=256&g=1', 'display_name': 'Just a learner', 'link': 'https://stackoverflow.com/users/170931/just-a-learner'}",True,658378,10,185,1628174453,1334990013,10256848,CC BY-SA 4.0,https://stackoverflow.com/questions/10256848/can-i-use-case-statement-in-a-join-condition,Can I use CASE statement in a JOIN condition?,10260297.0,1562073347.0,,,,
67,"['mysql', 'sql', 'database', 'types']","{'account_id': 539260, 'reputation': 12787, 'user_id': 907044, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://i.stack.imgur.com/5511f.png?s=256&g=1', 'display_name': 'Dewsworld', 'link': 'https://stackoverflow.com/users/907044/dewsworld'}",True,22201,3,16,1628087906,1335080177,10266101,CC BY-SA 3.0,https://stackoverflow.com/questions/10266101/create-type-on-mysql,CREATE TYPE on MySQL,10266115.0,,,,,
68,"['mysql', 'sql', 'sum']","{'account_id': 1148856, 'reputation': 261, 'user_id': 1131010, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/6047d2f0f33adeb3b45754194dd67080?s=256&d=identicon&r=PG', 'display_name': 'Remy Strijker', 'link': 'https://stackoverflow.com/users/1131010/remy-strijker'}",True,1280,2,4,1627552755,1333319349,9968907,CC BY-SA 4.0,https://stackoverflow.com/questions/9968907/reuse-sumtable-column-as-x,reuse &quot;sum(table_column) as x&quot;,9968930.0,1627552755.0,,,,
69,"['sql', 'tsql']","{'account_id': 31709, 'reputation': 2856, 'user_id': 87302, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/f4a999b0015eb0c600a0940edef81c56?s=256&d=identicon&r=PG', 'display_name': 'aron', 'link': 'https://stackoverflow.com/users/87302/aron'}",True,10128,2,4,1626948225,1335487801,10343344,CC BY-SA 3.0,https://stackoverflow.com/questions/10343344/sql-merge-cells-from-many-rows-into-a-single-cell,SQL Merge Cells from many rows into a single cell,,1335488538.0,,,,
70,"['sql', 'sql-server', 'subquery', 'query-variables']","{'account_id': 1367059, 'reputation': 161, 'user_id': 1303279, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/052b90f673dac23dc9b84747be7b7183?s=256&d=identicon&r=PG', 'display_name': 'freand', 'link': 'https://stackoverflow.com/users/1303279/freand'}",True,47395,4,9,1626344151,1334740440,10206325,CC BY-SA 4.0,https://stackoverflow.com/questions/10206325/query-with-variables,Query with variables,,1626344151.0,,,,
71,"['mysql', 'sql', 'ddl', 'alter-table']","{'account_id': 319047, 'reputation': 696, 'user_id': 636594, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/af8ff8bb2c60e3d0a45aefec66313798?s=256&d=identicon&r=PG', 'display_name': 'ABLX', 'link': 'https://stackoverflow.com/users/636594/ablx'}",True,130299,3,34,1625574707,1334672805,10193153,CC BY-SA 4.0,https://stackoverflow.com/questions/10193153/alter-table-add-constraint,ALTER TABLE add constraint,10193189.0,1625574707.0,,,,
72,"['sql', 'sql-server', 'datetime', 'formatting', 'varchar']","{'account_id': 1125040, 'reputation': 1839, 'user_id': 1112535, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/97c79786176781d8899cc4654c19d1a7?s=256&d=identicon&r=PG', 'display_name': 'HaOx', 'link': 'https://stackoverflow.com/users/1112535/haox'}",True,641885,9,53,1624610358,1334927903,10247050,CC BY-SA 3.0,https://stackoverflow.com/questions/10247050/sql-server-convert-varchar-to-datetime,SQL Server Convert Varchar to Datetime,10247221.0,1359549360.0,1457468960.0,,,
73,"['sql', 'sqlite']","{'account_id': 12106, 'reputation': 14400, 'user_id': 23669, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/9f6b4d78bc77193a4130c4bbbcc1760a?s=256&d=identicon&r=PG', 'display_name': 'eaolson', 'link': 'https://stackoverflow.com/users/23669/eaolson'}",True,8446,4,10,1624267442,1333498923,10003313,CC BY-SA 3.0,https://stackoverflow.com/questions/10003313/create-a-sqlite-view-where-a-row-depends-on-the-previous-row,Create a SQLite view where a row depends on the previous row,,1333586104.0,,,,
74,"['java', 'sql', 'oracle']","{'account_id': 965625, 'reputation': 2110, 'user_id': 1103606, 'user_type': 'registered', 'accept_rate': 51, 'profile_image': 'https://www.gravatar.com/avatar/0d93cc650b93939ea91066fcb5aefae0?s=256&d=identicon&r=PG', 'display_name': 'Peter Penzov', 'link': 'https://stackoverflow.com/users/1103606/peter-penzov'}",True,53795,4,2,1621605429,1333906529,10064860,CC BY-SA 3.0,https://stackoverflow.com/questions/10064860/java-sql-sqlsyntaxerrorexception-ora-01745-invalid-host-bind-variable-name-in,java.sql.SQLSyntaxErrorException: ORA-01745: invalid host/bind variable name in managed bean,10065021.0,1355485921.0,,,,
75,"['sql', 'excel', 'vba', 'adodb']","{'account_id': 1164544, 'reputation': 113, 'user_id': 1143446, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/5517c7de8391e69892aef3aa1e8bb5b1?s=256&d=identicon&r=PG', 'display_name': 'Liam Barrett', 'link': 'https://stackoverflow.com/users/1143446/liam-barrett'}",True,16446,5,5,1620222828,1334839339,10228328,CC BY-SA 4.0,https://stackoverflow.com/questions/10228328/sql-query-doesnt-return-full-results-for-only-one-field,SQL query doesn&#39;t return full results for only one field,10243391.0,1620222828.0,,,,
76,"['sql', 'sql-server', 'tsql', 'sql-server-2005']","{'account_id': 1028472, 'reputation': 321, 'user_id': 1037248, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/c8f8c3465fb9045254dc5e8f48c2e731?s=256&d=identicon&r=PG', 'display_name': 'Venkateswarlu Avula', 'link': 'https://stackoverflow.com/users/1037248/venkateswarlu-avula'}",True,36218,6,18,1619181989,1335671538,10369545,CC BY-SA 3.0,https://stackoverflow.com/questions/10369545/how-do-i-switch-column-values-from-0-to-1-and-vice-versa-using-the-update-statem,How do I switch column values from 0 to 1 and vice versa using the update statement?,,1335672717.0,,,,
77,"['sql', 'cascade', 'mysql-error-1451']","{'account_id': 1435325, 'reputation': 515, 'user_id': 1356845, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/f78e6d6d7b348b7a1f1cb534d8c9f243?s=256&d=identicon&r=PG', 'display_name': 'Simone Conti', 'link': 'https://stackoverflow.com/users/1356845/simone-conti'}",True,16265,2,4,1619092381,1335375156,10320786,CC BY-SA 3.0,https://stackoverflow.com/questions/10320786/error-1451-cannot-delete-or-update-a-parent-row-a-foreign-key-constraint-fails,ERROR 1451: Cannot delete or update a parent row: a foreign key constraint fails,10320920.0,1473059279.0,,,,
