,tags,owner,is_answered,view_count,protected_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,community_owned_date
48,"['sql', 'database', 'h2', 'double-quotes']","{'account_id': 36435, 'reputation': 5906, 'user_id': 103916, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d71e8034d49c2fd8ac6c1db21bf3cb11?s=256&d=identicon&r=PG', 'display_name': 'Drahakar', 'link': 'https://stackoverflow.com/users/103916/drahakar'}",True,14585,,2,24,1644175646,1338236134,,10789994,CC BY-SA 3.0,https://stackoverflow.com/questions/10789994/make-h2-treat-quoted-name-and-unquoted-name-as-the-same,Make H2 treat quoted name and unquoted name as the same,10793358.0,,,
49,"['sql', 'sql-server']","{'account_id': 1220532, 'reputation': 337, 'user_id': 1187262, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/cc2c1f8479514086c58c9b4b4400e2a3?s=256&d=identicon&r=PG', 'display_name': 'Baron Von Peter Wright', 'link': 'https://stackoverflow.com/users/1187262/baron-von-peter-wright'}",True,75521,,5,21,1644098685,1337254086,1644098685.0,10634855,CC BY-SA 4.0,https://stackoverflow.com/questions/10634855/opposite-of-select-top,Opposite of SELECT TOP,,,,
50,"['sql', 'sql-server-2008', 'copy', 'procedures']","{'account_id': 1284536, 'reputation': 1149, 'user_id': 1237903, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/f1adb669c9509a35a11cf8e7064c9036?s=256&d=identicon&r=PG', 'display_name': 'Oak', 'link': 'https://stackoverflow.com/users/1237903/oak'}",True,173290,,11,96,1643979037,1337694560,1426184340.0,10703424,CC BY-SA 3.0,https://stackoverflow.com/questions/10703424/sql-server-copy-stored-procedures-from-one-db-to-another,SQL Server - copy stored procedures from one db to another,10703456.0,,,
51,"['sql', 'standards', 'grammar', 'fsm', 'automata']","{'account_id': 1111456, 'reputation': 367, 'user_id': 1101886, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/fef2f49fb460ef23fa94195b8d3fa369?s=256&d=identicon&r=PG', 'display_name': 'ygnhzeus', 'link': 'https://stackoverflow.com/users/1101886/ygnhzeus'}",True,1267,,2,2,1643897415,1337440735,1337440797.0,10666459,CC BY-SA 3.0,https://stackoverflow.com/questions/10666459/is-there-any-finite-state-machine-defination-for-sql,Is there any Finite State Machine defination for SQL?,,,,
52,"['sql', 'postgresql', 'plpgsql', 'table-variable']","{'account_id': 1114230, 'reputation': 1330, 'user_id': 1103991, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/944a900a7f5cbab60f06a3e7c722c0e2?s=256&d=identicon&r=PG', 'display_name': 'Yavanosta', 'link': 'https://stackoverflow.com/users/1103991/yavanosta'}",True,81529,,2,31,1643818660,1338213110,1449030528.0,10785767,CC BY-SA 3.0,https://stackoverflow.com/questions/10785767/postgresql-table-variable,PostgreSQL table variable,10790059.0,,,
53,"['sql', 'sql-server-2008']","{'account_id': 394269, 'reputation': 1959, 'user_id': 756623, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/89ca27e84433f0be5642eba0af7fe00c?s=256&d=identicon&r=PG', 'display_name': 'Neil Hoff', 'link': 'https://stackoverflow.com/users/756623/neil-hoff'}",True,11202,,2,3,1643045673,1338472850,1338473013.0,10835153,CC BY-SA 3.0,https://stackoverflow.com/questions/10835153/attach-multiple-databases-using-t-sql,Attach multiple databases using T-SQL,10835273.0,,,
54,"['c#', 'sql', 'sql-server']","{'account_id': 1374460, 'reputation': 31649, 'user_id': 1308743, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/92ec7a7b317928af4b975419239ffa99?s=256&d=identicon&r=PG&f=1', 'display_name': 'Kyle', 'link': 'https://stackoverflow.com/users/1308743/kyle'}",True,165696,,6,33,1642938693,1335911980,1483953793.0,10405373,CC BY-SA 3.0,https://stackoverflow.com/questions/10405373/insert-entire-datatable-into-database-at-once-instead-of-row-by-row,Insert entire DataTable into database at once instead of row by row?,20108861.0,,,
55,"['sql', 'sql-server', 'database', 'database-normalization', 'redundancy']","{'account_id': 1519138, 'reputation': 1424, 'user_id': 1419348, 'user_type': 'registered', 'accept_rate': 96, 'profile_image': 'https://i.stack.imgur.com/9YSqV.jpg?s=256&g=1', 'display_name': 'Arman', 'link': 'https://stackoverflow.com/users/1419348/arman'}",True,2842,,7,15,1642125618,1338056469,1642125618.0,10768696,CC BY-SA 4.0,https://stackoverflow.com/questions/10768696/database-normalization-whos-right,Database normalization - who&#39;s right?,10768723.0,,,
56,"['sql', 'database']","{'account_id': 184244, 'reputation': 741, 'user_id': 420157, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/3467b8d78a44620e40f106eeebe49dae?s=256&d=identicon&r=PG', 'display_name': 'Maverickgugu', 'link': 'https://stackoverflow.com/users/420157/maverickgugu'}",True,181096,,12,4,1641031064,1336893545,1336899414.0,10569985,CC BY-SA 3.0,https://stackoverflow.com/questions/10569985/sql-query-for-student-mark-functionality,SQL Query for Student mark functionality,10570143.0,,,
57,"['sql', 'sql-server', 'oop', 'design-patterns', 'stored-procedures']","{'account_id': 529188, 'reputation': 21122, 'user_id': 138938, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/9d23af44c0135c0904c61f4cb0469771?s=256&d=identicon&r=PG', 'display_name': 'Jon Crowell', 'link': 'https://stackoverflow.com/users/138938/jon-crowell'}",True,757,,5,5,1640661588,1337117581,,10609145,CC BY-SA 3.0,https://stackoverflow.com/questions/10609145/does-an-upsert-violate-the-single-responsibility-principle,Does an Upsert violate the Single Responsibility Principle?,10609276.0,,,
58,"['php', 'sql', 'sql-server-2008-r2', 'database-connection', 'pear']","{'account_id': 1509684, 'reputation': 1, 'user_id': 1412123, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5cda58f985f714d98ed97394c9ba3a4?s=256&d=identicon&r=PG', 'display_name': 'kong', 'link': 'https://stackoverflow.com/users/1412123/kong'}",True,1879,,2,0,1639987203,1337763181,1337841656.0,10716590,CC BY-SA 3.0,https://stackoverflow.com/questions/10716590/pear-db-error-extension-not-found-sql-server-in-windows-7-apache-server,pear DB Error: extension not found sql server in windows 7 apache server,,,,
59,"['sql', 'insert', 'inner-join', 'mysql']","{'account_id': 314871, 'reputation': 3895, 'user_id': 630316, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/9cbc1f54b7316c8c9018651f772ad564?s=256&d=identicon&r=PG', 'display_name': 'Rafee', 'link': 'https://stackoverflow.com/users/630316/rafee'}",True,41334,,3,4,1639658426,1337166399,,10617239,CC BY-SA 3.0,https://stackoverflow.com/questions/10617239/sql-insert-statement-for-two-tables-at-time-with-inner-join,SQL INSERT statement for TWO TABLES at time with INNER JOIN,10617354.0,,,
60,"['sql', 'oracle', 'group-by', 'grouping']","{'account_id': 223431, 'reputation': 4398, 'user_id': 482628, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/d6001cd6790cc6283f17d4ec82bb42ca?s=256&d=identicon&r=PG', 'display_name': 'Mehdi', 'link': 'https://stackoverflow.com/users/482628/mehdi'}",True,61647,,5,6,1639643074,1337755003,1337851364.0,10714680,CC BY-SA 3.0,https://stackoverflow.com/questions/10714680/counting-number-of-records-hour-by-hour-between-two-dates-in-oracle,Counting number of records hour by hour between two dates in oracle,10718703.0,,,
61,"['c#', '.net', 'sql', 'sql-server-2008-r2']","{'account_id': 1345850, 'reputation': 1111, 'user_id': 1286625, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://www.gravatar.com/avatar/54800f29f8819978db5a4ec6296c2815?s=256&d=identicon&r=PG', 'display_name': 'Nemo', 'link': 'https://stackoverflow.com/users/1286625/nemo'}",True,16327,,3,7,1639444050,1337628670,1337636932.0,10691408,CC BY-SA 3.0,https://stackoverflow.com/questions/10691408/run-a-c-console-application-from-sql-server-agent-job,Run a C# Console Application from SQL Server Agent (Job)?,,,,
62,"['mysql', 'sql']","{'account_id': 1188607, 'reputation': 1221, 'user_id': 1162006, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/sATGy.jpg?s=256&g=1', 'display_name': 'D S', 'link': 'https://stackoverflow.com/users/1162006/d-s'}",True,105245,,6,106,1638932452,1337772157,1581691562.0,10718905,CC BY-SA 4.0,https://stackoverflow.com/questions/10718905/how-to-change-the-column-position-of-mysql-table-without-losing-column-data,How to change the column position of MySQL table without losing column data?,10718926.0,,,
63,"['mysql', 'sql', 'toad', 'ssh-keys']","{'account_id': 474342, 'reputation': 338, 'user_id': 883958, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/563dcdf89215042b701d75919d7b8304?s=256&d=identicon&r=PG', 'display_name': 'Rgonomike', 'link': 'https://stackoverflow.com/users/883958/rgonomike'}",False,7054,,1,2,1637989250,1338211121,1338225076.0,10785337,CC BY-SA 3.0,https://stackoverflow.com/questions/10785337/toad-for-mysql-server-bad-handshake-error-when-connecting-to-remote-host,Toad for Mysql Server - Bad Handshake error when connecting to remote host,,,,
64,"['sql', 'sql-server-2008', 'tsql', 'statistics']","{'account_id': 18364, 'reputation': 38220, 'user_id': 42024, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://i.stack.imgur.com/vGRys.jpg?s=256&g=1', 'display_name': 'Martin', 'link': 'https://stackoverflow.com/users/42024/martin'}",True,2272,,4,1,1637323666,1337789906,,10723992,CC BY-SA 3.0,https://stackoverflow.com/questions/10723992/how-to-compute-standard-deviation-with-missing-data-with-sql-server,How to compute standard deviation with missing data with SQL Server,,,,
65,"['sql', 'oracle', 'sql-insert']","{'account_id': 1442391, 'reputation': 379, 'user_id': 1362106, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/9014960511d2fcfd318a5bafb03b0519?s=256&d=identicon&r=PG', 'display_name': 'john', 'link': 'https://stackoverflow.com/users/1362106/john'}",True,216109,,13,36,1637062474,1336490329,1578909199.0,10501521,CC BY-SA 4.0,https://stackoverflow.com/questions/10501521/column-not-allowed-here-error-in-insert-statement,&quot;column not allowed here&quot; error in INSERT statement,,,,
66,"['sql', 'oracle', 'query-optimization']","{'account_id': 184504, 'reputation': 3375, 'user_id': 420593, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/5577e73038a3efac60706e4872be71cb?s=256&d=identicon&r=PG&f=1', 'display_name': 'fluminis', 'link': 'https://stackoverflow.com/users/420593/fluminis'}",True,4549,,4,4,1636442802,1336028206,,10426563,CC BY-SA 3.0,https://stackoverflow.com/questions/10426563/optimize-a-sql-query-call-a-function-or-do-a-join,Optimize a SQL query : call a function or do a join?,10428667.0,,,
67,"['sql', 'count']","{'account_id': 1137577, 'reputation': 563, 'user_id': 1122301, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/bac89d12e7742ae52a8271714ab666f9?s=256&d=identicon&r=PG', 'display_name': 'Steve Payne', 'link': 'https://stackoverflow.com/users/1122301/steve-payne'}",True,117154,,5,25,1635298075,1336347545,1336347825.0,10475218,CC BY-SA 3.0,https://stackoverflow.com/questions/10475218/sql-count-from-inner-join,SQL Count from INNER JOIN,10475248.0,,,
68,"['c#', 'asp.net', 'sql', 'ado.net']","{'account_id': 92283, 'reputation': 7232, 'user_id': 252975, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://i.stack.imgur.com/d72pk.jpg?s=256&g=1', 'display_name': 'Imran Rizvi', 'link': 'https://stackoverflow.com/users/252975/imran-rizvi'}",True,138126,,7,105,1633676064,1336735912,1633676064.0,10550541,CC BY-SA 4.0,https://stackoverflow.com/questions/10550541/how-to-get-database-name-from-connection-string-using-sqlconnectionstringbuilder,How to get Database Name from Connection String using SqlConnectionStringBuilder,10550570.0,,,
69,"['sql', 'sql-server']","{'account_id': 1118715, 'reputation': 15211, 'user_id': 1107474, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/1ed1a5311fa24392fb6c5f90f680c8dd?s=256&d=identicon&r=PG', 'display_name': 'mezamorphic', 'link': 'https://stackoverflow.com/users/1107474/mezamorphic'}",True,23332,,6,1,1631992772,1337872338,,10740293,CC BY-SA 3.0,https://stackoverflow.com/questions/10740293/insert-an-insertion-date-value-into-a-sql-table-automatically,Insert an &quot;insertion date&quot; value into a SQL table automatically?,10740333.0,,,
70,"['sql', 'sql-server', 'tsql', 'sql-server-2005']","{'account_id': 1006194, 'reputation': 879, 'user_id': 1019915, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/68aeca79bacf05a967062e3afb5dba7d?s=256&d=identicon&r=PG', 'display_name': 'Hell Boy', 'link': 'https://stackoverflow.com/users/1019915/hell-boy'}",True,61094,,3,21,1631803408,1336360275,1631803408.0,10476252,CC BY-SA 4.0,https://stackoverflow.com/questions/10476252/characters-that-must-be-escaped-in-t-sql,Characters that must be escaped in T-SQL,10476274.0,,,
71,"['mysql', 'sql']","{'account_id': 445786, 'reputation': 1371, 'user_id': 838437, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://www.gravatar.com/avatar/35f309128ebf14da4d37f1c3860c9453?s=256&d=identicon&r=PG', 'display_name': 'user838437', 'link': 'https://stackoverflow.com/users/838437/user838437'}",True,42793,,5,11,1631783563,1335861892,,10395444,CC BY-SA 3.0,https://stackoverflow.com/questions/10395444/mysql-count-and-group-by-day,MySQL count and group by day,,,,
72,"['php', 'sql']","{'account_id': 1455939, 'reputation': 93, 'user_id': 1371500, 'user_type': 'registered', 'accept_rate': 40, 'profile_image': 'https://www.gravatar.com/avatar/4b33cc3b5034e5fa0b195e66ca44e994?s=256&d=identicon&r=PG', 'display_name': 'user1371500', 'link': 'https://stackoverflow.com/users/1371500/user1371500'}",True,17798,,3,2,1630637697,1338293274,1338293385.0,10798855,CC BY-SA 3.0,https://stackoverflow.com/questions/10798855/pulling-date-from-mysql-database-remove-time,Pulling Date from MySQL Database Remove Time,10798888.0,,,
73,"['sql', 'database']","{'account_id': 1448716, 'reputation': 6001, 'user_id': 1366353, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/d284b299b45a39bb66815d7d2ba8fc45?s=256&d=identicon&r=PG&f=1', 'display_name': 'ceklock', 'link': 'https://stackoverflow.com/users/1366353/ceklock'}",True,5467,,2,5,1630486372,1336507995,1336509862.0,10505810,,https://stackoverflow.com/questions/10505810/good-software-to-generate-sql-from-er-diagram,Good software to generate SQL from ER diagram?,,1336644428.0,not constructive,
74,"['sql', 'database']","{'account_id': 1408191, 'reputation': 279, 'user_id': 1335326, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/b00111778679718fda3c593e668de7d7?s=256&d=identicon&r=PG', 'display_name': 'Vishal', 'link': 'https://stackoverflow.com/users/1335326/vishal'}",True,37183,,11,3,1629779108,1336449659,1336449807.0,10492357,CC BY-SA 3.0,https://stackoverflow.com/questions/10492357/sql-query-to-find-nth-highest-salary,SQL query to find Nth highest salary,10492486.0,,,
75,"['sql', 'sql-server-2008', 'code-reuse', 'sql-function']","{'account_id': 1330658, 'reputation': 151, 'user_id': 1274655, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/07a31aa40a26a5b60016ffaaf1b2df31?s=256&d=identicon&r=PG', 'display_name': 'user1274655', 'link': 'https://stackoverflow.com/users/1274655/user1274655'}",False,4874,,2,-1,1629731608,1336052838,1629731608.0,10432746,CC BY-SA 4.0,https://stackoverflow.com/questions/10432746/to-call-some-sql-code-to-reset-values-of-local-variables,To call some sql code to reset values of local variables,,,,
76,"['php', 'mysql', 'sql']","{'account_id': 67709, 'reputation': 8101, 'user_id': 197992, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://i.stack.imgur.com/Zv0E2.gif?s=256&g=1', 'display_name': 'Mr Coder', 'link': 'https://stackoverflow.com/users/197992/mr-coder'}",True,22506,,8,10,1628921332,1336390297,1336392793.0,10481334,CC BY-SA 3.0,https://stackoverflow.com/questions/10481334/how-to-manage-empty-in-sql-query,How to manage empty IN sql query?,10481442.0,,,
77,"['mysql', 'sql', 'innodb']","{'account_id': 337124, 'reputation': 1857, 'user_id': 665199, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/c8dbea4e4fe77349e955a2bd71cc4f34?s=256&d=identicon&r=PG', 'display_name': 'carpii', 'link': 'https://stackoverflow.com/users/665199/carpii'}",True,38165,,2,7,1627140383,1336687653,1504505203.0,10542853,CC BY-SA 3.0,https://stackoverflow.com/questions/10542853/how-to-clear-flush-mysql-innodb-buffer-pool,how to clear/flush mysql innodb buffer pool?,10543023.0,,,
78,"['python', 'sql', 'django', 'orm']","{'account_id': 1433363, 'reputation': 14476, 'user_id': 1355249, 'user_type': 'registered', 'accept_rate': 70, 'profile_image': 'https://i.stack.imgur.com/XbT1a.jpg?s=256&g=1', 'display_name': 'sumit', 'link': 'https://stackoverflow.com/users/1355249/sumit'}",True,1447,,2,1,1626338258,1337068094,1626338258.0,10596329,CC BY-SA 4.0,https://stackoverflow.com/questions/10596329/group-concat-using-django-orm,Group concat using django ORM,,,,
