,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,migrated_from,closed_date,closed_reason,bounty_amount,bounty_closes_date,protected_date
45,"['python', 'pandas', 'yolov5']","{'account_id': 24567722, 'reputation': 11, 'user_id': 18474653, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gh_ncAmpCyCSwzNY-iDenfxgZWzZjwm0MDZp12Q8A=k-s256', 'display_name': 'jasssss', 'link': 'https://stackoverflow.com/users/18474653/jasssss'}",True,4203,3,1,1668651076,1647361899,1647362091.0,71485727,CC BY-SA 4.0,https://stackoverflow.com/questions/71485727/importerror-cannot-import-name-find-stack-level-from-pandas-util-exceptions,ImportError: cannot import name &#39;find_stack_level&#39; from &#39;pandas.util._exceptions&#39;,,,,,,,
46,"['python', 'bioinformatics', 'biopython', 'phylogeny', 'ape-phylo']","{'account_id': 24714914, 'reputation': 69, 'user_id': 18604719, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6411e82bcfe82b4735692114257b1c82?s=256&d=identicon&r=PG', 'display_name': 'Hossain', 'link': 'https://stackoverflow.com/users/18604719/hossain'}",False,271,1,0,1668648493,1648454287,,71644122,,https://stackoverflow.com/questions/71644122/phylogenetic-tree-in-python,Phylogenetic Tree in Python,,,1668665174.0,Not suitable for this site,,,
47,"['python', 'tensorflow', 'text', 'nlp', 'elmo']","{'account_id': 20683879, 'reputation': 1, 'user_id': 15186781, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/57560b02d0930a31e9ea0156a8019da4?s=256&d=identicon&r=PG&f=1', 'display_name': 'sarah', 'link': 'https://stackoverflow.com/users/15186781/sarah'}",False,345,1,0,1668621441,1646152789,,71311818,CC BY-SA 4.0,https://stackoverflow.com/questions/71311818/runtimeerror-variable-scope-module-1-was-unused-but-the-corresponding-name-sco,RuntimeError: variable_scope module_1/ was unused but the corresponding name_scope was already taken. How can i fix it,,,,,,,
48,"['python', 'quantconnect']","{'account_id': 24705912, 'reputation': 1, 'user_id': 18596731, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJx8p2Ot1HJsHGfS1H7YJlnSTegTCRmZhCex5ZZo=k-s256', 'display_name': 'Andrei Agache', 'link': 'https://stackoverflow.com/users/18596731/andrei-agache'}",False,74,1,0,1668614336,1648379573,1648404542.0,71635811,CC BY-SA 4.0,https://stackoverflow.com/questions/71635811/i-am-getting-the-error-nameerror-name-macd-is-not-defined-in-quantconnect,I am getting the error -&gt; NameError : name &#39;MACD&#39; is not defined in quantconnect on lline 8,,,,,,,
49,"['python', 'optimization', 'pyomo', 'ipopt']","{'account_id': 477315, 'reputation': 154, 'user_id': 888741, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7UbOp.jpg?s=256&g=1', 'display_name': 'Shen', 'link': 'https://stackoverflow.com/users/888741/shen'}",False,401,1,1,1668603598,1647153123,,71454400,CC BY-SA 4.0,https://stackoverflow.com/questions/71454400/pyomo-cannot-find-ipopt-in-linux-even-though-its-installed,Pyomo cannot find ipopt in Linux even though it&#39;s installed,,,,,,,
50,"['python', 'visualization', 'heatmap', 'plotly-python']","{'account_id': 24494321, 'reputation': 21, 'user_id': 18410877, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/Ez7fx.jpg?s=256&g=1', 'display_name': 'MLTQ', 'link': 'https://stackoverflow.com/users/18410877/mltq'}",False,831,0,0,1668589248,1646778126,1668589248.0,71402164,CC BY-SA 4.0,https://stackoverflow.com/questions/71402164/reducing-and-plotting-3d-point-cloud-to-a-3d-heat-map-in-python,Reducing and plotting 3d point cloud to a 3d heat map in python?,,,,,,,
51,"['python', 'selenium', 'pip', 'scrapy', 'google-colaboratory']","{'account_id': 23358118, 'reputation': 21, 'user_id': 17430849, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5seNq.jpg?s=256&g=1', 'display_name': 'SERGEMM', 'link': 'https://stackoverflow.com/users/17430849/sergemm'}",True,509,1,1,1668573308,1647300811,,71475354,CC BY-SA 4.0,https://stackoverflow.com/questions/71475354/how-to-install-requests-selenium-and-scrapy-in-google-colaboratory,"How to install REQUESTS, SELENIUM and SCRAPY in google colaboratory?",,,,,,,
52,"['python', 'python-imaging-library', 'exif', 'self', 'generated']","{'account_id': 17701050, 'reputation': 1, 'user_id': 12850671, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10a29cdcf904e07cccc293e7f1469cbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'Thomas Cigolla', 'link': 'https://stackoverflow.com/users/12850671/thomas-cigolla'}",False,124,1,0,1668534388,1647876337,,71560052,CC BY-SA 4.0,https://stackoverflow.com/questions/71560052/how-to-write-exif-tags-with-python-in-a-self-generated-image,how to write exif tags with Python in a self generated image,,,,,,,
53,"['python', 'dictionary', 'nested']","{'account_id': 16660741, 'reputation': 722, 'user_id': 12040751, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2c932416841947e423df5482442a368a?s=256&d=identicon&r=PG&f=1', 'display_name': 'edd313', 'link': 'https://stackoverflow.com/users/12040751/edd313'}",True,2139,2,0,1668533573,1647204539,1647272721.0,71460721,CC BY-SA 4.0,https://stackoverflow.com/questions/71460721/best-way-to-get-nested-dictionary-items,Best way to get nested dictionary items,,,,,,,
54,"['python', 'python-3.x', 'pandas', 'dataframe']","{'account_id': 11032717, 'reputation': 953, 'user_id': 11098908, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a63c78db8594952a5d121913e523a518?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nemo', 'link': 'https://stackoverflow.com/users/11098908/nemo'}",True,5883,2,0,1668522659,1648698811,1648712053.0,71686693,CC BY-SA 4.0,https://stackoverflow.com/questions/71686693/valueerror-must-have-equal-len-keys-and-value-when-setting-with-an-iterable,ValueError: Must have equal len keys and value when setting with an iterable,71686858.0,,,,,,
55,"['python', 'windows', 'cmd', 'subprocess']","{'account_id': 24262278, 'reputation': 3, 'user_id': 18211701, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxAO4haLzTQQ81tcwbiikS9xdi9EBfr8wtePNdA=k-s256', 'display_name': 'Arshalok', 'link': 'https://stackoverflow.com/users/18211701/arshalok'}",False,1452,2,0,1668519267,1647267739,1647268721.0,71469284,CC BY-SA 4.0,https://stackoverflow.com/questions/71469284/how-to-run-a-cmd-with-start-using-subprocess-in-python,How to run a cmd with &quot;start&quot; using subprocess in Python,,,,,,,
56,"['python', 'django', 'amazon-web-services', 'django-rest-framework', 'amazon-elastic-beanstalk']","{'account_id': 16291649, 'reputation': 49, 'user_id': 11764998, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-D1a65Xushb0/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rekrpOrRGCCb_98G4GV3PqypcznuA/photo.jpg?sz=256', 'display_name': 'Precious Chika', 'link': 'https://stackoverflow.com/users/11764998/precious-chika'}",False,340,1,1,1668516419,1648622574,1648622919.0,71672636,CC BY-SA 4.0,https://stackoverflow.com/questions/71672636/django-44-connect-failed-111-connection-refused-while-connecting-to-upstre,Django; 44 connect() failed (111: Connection refused) while connecting to upstream on AWS Elastic Bean,,,,,,,
57,"['python', 'pandas', 'dataframe', 'jupyter-notebook']","{'account_id': 24666863, 'reputation': 3, 'user_id': 18562370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d6d78bde59b56024e49114384888e5b9?s=256&d=identicon&r=PG', 'display_name': 'Pedro Pauletto', 'link': 'https://stackoverflow.com/users/18562370/pedro-pauletto'}",True,32,1,-1,1668505260,1648078143,,71595307,CC BY-SA 4.0,https://stackoverflow.com/questions/71595307/selective-datetime-on-python-database,Selective datetime on python database,71595442.0,,,,,,
58,"['python', 'django']","{'account_id': 20139088, 'reputation': 13, 'user_id': 14769370, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/05fdfd12e04a3f99526664173dff5b65?s=256&d=identicon&r=PG&f=1', 'display_name': 'nahid', 'link': 'https://stackoverflow.com/users/14769370/nahid'}",False,73,3,0,1668504712,1646070166,,71298960,CC BY-SA 4.0,https://stackoverflow.com/questions/71298960/why-is-sweetify-not-working-on-my-project,Why is Sweetify not working on my project?,,,,,,,
59,"['python', 'amazon-web-services', 'amazon-s3']","{'account_id': 19050002, 'reputation': 107, 'user_id': 14351788, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-sTpNlxKPk8A/AAAAAAAAAAI/AAAAAAAAAAA/AMZuuclXlkLGiPgkMNQQY5xlAR1JWZ7rWw/photo.jpg?sz=256', 'display_name': 'Carlos', 'link': 'https://stackoverflow.com/users/14351788/carlos'}",True,5764,2,2,1668474247,1646343690,,71344134,CC BY-SA 4.0,https://stackoverflow.com/questions/71344134/how-to-list-files-from-a-s3-bucket-folder-using-python,how to list files from a S3 bucket folder using python,71344187.0,,,,,,
60,"['python', 'pandas', 'dataframe', 'csv', 'fastapi']","{'account_id': 22634212, 'reputation': 15, 'user_id': 16811219, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxjgWxlyXUOo8vql7pRc3gYaWIENcvaxqVyUU4K=k-s256', 'display_name': 'Abhishek Vashishth', 'link': 'https://stackoverflow.com/users/16811219/abhishek-vashishth'}",True,1349,1,-2,1668446976,1647325053,1664638065.0,71477787,CC BY-SA 4.0,https://stackoverflow.com/questions/71477787/how-to-upload-a-file-in-fastapi-and-convert-it-into-a-pandas-dataframe,How to upload a file in FastAPI and convert it into a Pandas Dataframe?,71478057.0,,,,,,
61,"['python', 'visual-studio-code', 'audio', 'jupyter-notebook']","{'account_id': 2056551, 'reputation': 790, 'user_id': 3482266, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/9cfa2670f8085a5eb850ab823e0ee834?s=256&d=identicon&r=PG&f=1', 'display_name': 'An old man in the sea.', 'link': 'https://stackoverflow.com/users/3482266/an-old-man-in-the-sea'}",True,769,2,3,1668444974,1646521206,,71366566,CC BY-SA 4.0,https://stackoverflow.com/questions/71366566/how-to-play-audio-in-jupyter-notebook-with-vscode,How to play audio in Jupyter notebook with VSCode?,71366587.0,,,,,,
62,"['python', 'post', 'signature', 'hashlib']","{'account_id': 24461986, 'reputation': 21, 'user_id': 18382897, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GiQRFao5SFz6j9PnsDGX3DY_tLvSoTrRQwS4nm4hI4=k-s256', 'display_name': 'Daniel', 'link': 'https://stackoverflow.com/users/18382897/daniel'}",True,690,2,2,1668437822,1646494520,,71363518,CC BY-SA 4.0,https://stackoverflow.com/questions/71363518/signature-does-not-match-post-http-request-to-bingx-api-with-python,Signature does not match - POST HTTP Request to BingX API with Python,71370815.0,,,,,,
63,"['python', 'pyqt5']","{'account_id': 3933833, 'reputation': 7, 'user_id': 10925021, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/29769e37cad5456d13e3caa94c511fef?s=256&d=identicon&r=PG&f=1', 'display_name': 'AnFa', 'link': 'https://stackoverflow.com/users/10925021/anfa'}",False,349,1,0,1668427663,1648457632,,71644743,CC BY-SA 4.0,https://stackoverflow.com/questions/71644743/how-to-add-boxes-to-a-grid-layout-with-pyqt5,How to add boxes to a grid layout with PyQt5,,,,,,,
64,"['python', 'chromium', 'e2e-testing', 'playwright', 'playwright-python']","{'account_id': 7167862, 'reputation': 1484, 'user_id': 5476399, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ppMZs.png?s=256&g=1', 'display_name': 'blkpingu', 'link': 'https://stackoverflow.com/users/5476399/blkpingu'}",True,999,3,3,1668420710,1648707073,1657922094.0,71687642,CC BY-SA 4.0,https://stackoverflow.com/questions/71687642/playwright-headless-chromium-cant-find-selector-but-finds-it-in-ui-mode,"playwright headless chromium can&#39;t find selector, but finds it in UI mode",,,,,,,
65,"['python', 'python-import', 'modulenotfounderror']","{'account_id': 14337559, 'reputation': 137, 'user_id': 10356563, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/7PcBf.jpg?s=256&g=1', 'display_name': 'SNN', 'link': 'https://stackoverflow.com/users/10356563/snn'}",False,517,2,1,1668419309,1648231137,1648232189.0,71621273,CC BY-SA 4.0,https://stackoverflow.com/questions/71621273/unable-to-import-from-root-directory-to-subdirectory-without-modifying-sys-path,Unable to import from root directory to subdirectory without modifying sys.path (Python 3.8),,,,,,,
66,"['python', 'logging', 'python-logging']","{'account_id': 23187695, 'reputation': 11, 'user_id': 17284523, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e41ff9cedf071bd6cc411c4f78e11573?s=256&d=identicon&r=PG', 'display_name': 'Deux', 'link': 'https://stackoverflow.com/users/17284523/deux'}",True,443,2,0,1668418000,1648432541,,71641676,CC BY-SA 4.0,https://stackoverflow.com/questions/71641676/python-logger-streamhandler-not-controlling-my-terminal-stdout,Python Logger : StreamHandler not controlling my terminal stdout?,71662503.0,,,,,,
67,"['python', 'django', 'websocket', 'django-channels', 'channels']","{'account_id': 21847266, 'reputation': 11, 'user_id': 16139896, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1478157692543900/picture?type=large', 'display_name': 'Emmanuel Oguh', 'link': 'https://stackoverflow.com/users/16139896/emmanuel-oguh'}",True,1011,1,0,1668415510,1647718935,,71541464,CC BY-SA 4.0,https://stackoverflow.com/questions/71541464/real-time-chat-application-with-django-channels,Real time chat application with Django Channels,71925918.0,,,,,,
68,"['python', 'pandas', 'pyspark', 'databricks']","{'account_id': 1004774, 'reputation': 539, 'user_id': 1018818, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/21cfb02352ace6f76c609c4956b32d83?s=256&d=identicon&r=PG', 'display_name': 'Arun Shyam', 'link': 'https://stackoverflow.com/users/1018818/arun-shyam'}",True,272,3,0,1668386756,1646773132,1646843859.0,71401358,CC BY-SA 4.0,https://stackoverflow.com/questions/71401358/remove-all-rows-for-a-given-column-value-from-a-dataframe-if-column-max-value,Remove all rows (for a given column value) from a dataframe if column max value is less than a defined threshold,,,,,,,
69,"['python', 'prettytable']","{'account_id': 9963121, 'reputation': 909, 'user_id': 7371707, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4ffd4213f87a6f6ea4d9c6ac0d179978?s=256&d=identicon&r=PG&f=1', 'display_name': 'ToughMind', 'link': 'https://stackoverflow.com/users/7371707/toughmind'}",False,122,1,0,1668365258,1646961870,,71432653,CC BY-SA 4.0,https://stackoverflow.com/questions/71432653/how-to-make-field-names-in-prettytable-auto-switch-lines,How to make field names in prettytable auto switch lines？,,,,,,,
70,"['python', 'html', 'forms', 'fastapi']","{'account_id': 24122027, 'reputation': 157, 'user_id': 18091040, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/baad7fe31c56feea5edba1353e3f9b88?s=256&d=identicon&r=PG', 'display_name': 'brenodacosta', 'link': 'https://stackoverflow.com/users/18091040/brenodacosta'}",True,1702,1,0,1668341230,1648569030,1659844875.0,71665139,CC BY-SA 4.0,https://stackoverflow.com/questions/71665139/how-to-send-a-fastapi-response-without-redirecting-the-user-to-another-page,How to send a FastAPI response without redirecting the user to another page?,71665594.0,,,,,,
71,"['python', 'apple-m1', 'gevent', 'python-poetry']","{'account_id': 20169506, 'reputation': 412, 'user_id': 14792641, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhdGYgB_CLKG5QD8lQrLbf8kOk4u4q9VW1GN5bQm_c=k-s256', 'display_name': 'Sergio Garc&#237;a', 'link': 'https://stackoverflow.com/users/14792641/sergio-garc%c3%ada'}",True,3119,3,1,1668335906,1647024505,1648064541.0,71443345,CC BY-SA 4.0,https://stackoverflow.com/questions/71443345/gevent-cant-be-installed-on-m1-mac-using-poetry,Gevent cant be installed on M1 mac using poetry,71763297.0,,,,,,
72,"['python', 'plotly', 'hover', 'histogram']","{'account_id': 23241838, 'reputation': 82, 'user_id': 17331025, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/B5S7H.jpg?s=256&g=1', 'display_name': 'jglad', 'link': 'https://stackoverflow.com/users/17331025/jglad'}",True,615,1,0,1668320588,1647281783,1668320588.0,71472415,CC BY-SA 4.0,https://stackoverflow.com/questions/71472415/how-to-show-all-occurrences-in-the-hover-data-of-a-plotly-express-histogram,How to show all occurrences in the hover data of a plotly.express histogram,71473641.0,,,,,,
73,"['python', 'machine-learning', 'multiprocessing', 'fastapi']","{'user_type': 'does_not_exist', 'display_name': 'user16579274'}",True,1134,1,0,1668277873,1648192412,1668273738.0,71613305,CC BY-SA 4.0,https://stackoverflow.com/questions/71613305/how-to-process-requests-from-multiiple-users-using-ml-model-and-fastapi,How to process requests from multiiple users using ML model and FastAPI?,71613757.0,,,,,,
74,"['python', 'asus']","{'account_id': 8481499, 'reputation': 65, 'user_id': 6361068, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f7a9280ffc9d5aed20d276f18a2f3c76?s=256&d=identicon&r=PG&f=1', 'display_name': 'mada2885', 'link': 'https://stackoverflow.com/users/6361068/mada2885'}",False,93,1,0,1668275244,1647299293,,71475169,CC BY-SA 4.0,https://stackoverflow.com/questions/71475169/asus-aura-sync-python-script-not-running-correctly-as-windows-scheduled-task,Asus Aura Sync Python Script Not Running Correctly As Windows Scheduled Task,,,,,,,
75,"['python', 'django', 'sendgrid']","{'account_id': 10510904, 'reputation': 604, 'user_id': 7746650, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://graph.facebook.com/10212158157178583/picture?type=large', 'display_name': 'Miguel Herreros Cejas', 'link': 'https://stackoverflow.com/users/7746650/miguel-herreros-cejas'}",True,230,3,0,1668274168,1648564365,,71663988,CC BY-SA 4.0,https://stackoverflow.com/questions/71663988/verifying-sendgrids-signed-event-webhook-in-django,Verifying SendGrid&#39;s Signed Event Webhook in Django,,,,,,,
