,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,accepted_answer_id,closed_date,closed_reason,community_owned_date,migrated_from
48,"['python', 'speech-to-text']","{'account_id': 1325347, 'reputation': 1062, 'user_id': 1270285, 'user_type': 'registered', 'accept_rate': 52, 'profile_image': 'https://www.gravatar.com/avatar/c51bde74fcab7fbb1882ef496c8a4d7d?s=256&d=identicon&r=PG', 'display_name': 'bs7280', 'link': 'https://stackoverflow.com/users/1270285/bs7280'}",True,81864,9,26,1664132102,1346614319,,12239080,CC BY-SA 3.0,https://stackoverflow.com/questions/12239080/getting-started-with-speech-recognition-and-python,Getting started with speech recognition and python,1463443439.0,16551389.0,,,,
49,['python'],"{'account_id': 12092, 'reputation': 80534, 'user_id': 23643, 'user_type': 'registered', 'accept_rate': 72, 'profile_image': 'https://i.stack.imgur.com/Efp8C.jpg?s=256&g=1', 'display_name': 'Alex B', 'link': 'https://stackoverflow.com/users/23643/alex-b'}",True,13583,8,33,1664015797,1348625052,1348626555.0,12593576,CC BY-SA 3.0,https://stackoverflow.com/questions/12593576/adapt-an-iterator-to-behave-like-a-file-like-object-in-python,Adapt an iterator to behave like a file-like object in Python,,12593795.0,,,,
50,"['python', 'image', 'python-imaging-library']","{'account_id': 342551, 'reputation': 10491, 'user_id': 673760, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/bd1ef1db177ba6274f7ab86557280bbd?s=256&d=identicon&r=PG', 'display_name': 'Bartlomiej Lewandowski', 'link': 'https://stackoverflow.com/users/673760/bartlomiej-lewandowski'}",True,302927,8,111,1663857374,1348511844,1453287017.0,12570859,CC BY-SA 3.0,https://stackoverflow.com/questions/12570859/how-to-show-pil-images-on-the-screen,How to show PIL images on the screen?,,12571366.0,,,,
51,"['python', 'static']","{'account_id': 77089, 'reputation': 4194, 'user_id': 220255, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f971b4f294f2a834a1cca619a4663376?s=256&d=identicon&r=PG', 'display_name': 'abolotnov', 'link': 'https://stackoverflow.com/users/220255/abolotnov'}",True,5569,3,4,1663762259,1347108323,1347207119.0,12330823,CC BY-SA 3.0,https://stackoverflow.com/questions/12330823/python-static-setters-and-getters,Python static setters and getters?,,12330859.0,,,,
52,"['python', 'json', 'dictionary']","{'account_id': 1251505, 'reputation': 1671, 'user_id': 1211831, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/2971c01068d69f91cbb71cf6e9e6e185?s=256&d=identicon&r=PG', 'display_name': 'Matthew Pape', 'link': 'https://stackoverflow.com/users/1211831/matthew-pape'}",True,17631,2,3,1663640198,1346860220,1663640198.0,12285258,CC BY-SA 4.0,https://stackoverflow.com/questions/12285258/python-add-json-into-existing-json,Python: Add JSON into Existing JSON,,12285456.0,,,,
53,"['python', 'decorator']","{'account_id': 480342, 'reputation': 579, 'user_id': 893535, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/aedb8f2f82a167c6a95eb293542afabf?s=256&d=identicon&r=PG', 'display_name': 'muskrat', 'link': 'https://stackoverflow.com/users/893535/muskrat'}",True,2256,3,6,1663587726,1347968812,,12476402,CC BY-SA 3.0,https://stackoverflow.com/questions/12476402/is-it-possible-to-apply-my-own-decorators-to-builtin-methods-in-python,Is it possible to apply my own decorators to builtin methods in Python?,,12476825.0,,,,
54,"['python', 'nginx', 'uwsgi']","{'account_id': 942493, 'reputation': 2583, 'user_id': 970319, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/93e1a384b2b30b5a3d58496037447c0b?s=256&d=identicon&r=PG', 'display_name': 'whi', 'link': 'https://stackoverflow.com/users/970319/whi'}",True,6056,4,3,1663365471,1347005617,1347007007.0,12314245,CC BY-SA 3.0,https://stackoverflow.com/questions/12314245/can-i-use-the-uwsgi-protocol-to-call-http,Can I use the uwsgi protocol to call http?,,,,,,
55,"['python', 'user-input']","{'account_id': 1881044, 'reputation': 9, 'user_id': 1701242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2811d34b000a1974c1ba4d07232e9cee?s=256&d=identicon&r=PG', 'display_name': 'casterInGT', 'link': 'https://stackoverflow.com/users/1701242/casteringt'}",True,15957,3,-2,1662724658,1348686240,,12608654,,https://stackoverflow.com/questions/12608654/how-to-get-user-input-repeatly-until-i-want-to-quit,How to get user input repeatly until i want to quit?,,,1348690980.0,not a real question,,
56,"['python', 'swig']","{'account_id': 945458, 'reputation': 2180, 'user_id': 972791, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/756a2c020763dca9736b37d29bdb6c5f?s=256&d=identicon&r=PG', 'display_name': 'thias', 'link': 'https://stackoverflow.com/users/972791/thias'}",True,2821,2,5,1662624786,1347364492,1647482050.0,12369131,CC BY-SA 4.0,https://stackoverflow.com/questions/12369131/swig-and-python3-surplus-underscore,swig and python3: surplus underscore,,12379381.0,,,,
57,"['python', 'dictionary', 'python-3.x', 'keyword-argument']","{'account_id': 1544954, 'reputation': 4564, 'user_id': 1438686, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/17ecb5a7da25e29baca59eb701af9885?s=256&d=identicon&r=PG', 'display_name': 'Zamphatta', 'link': 'https://stackoverflow.com/users/1438686/zamphatta'}",True,152404,6,160,1662461832,1347513299,1500817260.0,12399803,CC BY-SA 3.0,https://stackoverflow.com/questions/12399803/how-to-check-if-a-key-in-kwargs-exists,How To Check If A Key in **kwargs Exists?,,12399836.0,,,,
58,"['python', 'list', 'recursion', 'nested']","{'account_id': 1853483, 'reputation': 191, 'user_id': 1679521, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/110d41eecb732e3484b365c1b4b19202?s=256&d=identicon&r=PG', 'display_name': 'Anthony Gough', 'link': 'https://stackoverflow.com/users/1679521/anthony-gough'}",True,46936,4,19,1662440704,1347953441,1662440704.0,12472338,,https://stackoverflow.com/questions/12472338/flattening-a-list-recursively,Flattening a list recursively,,,1662440602.0,Duplicate,,
59,['python'],"{'account_id': 940756, 'reputation': 367, 'user_id': 968872, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/74f29b679e4a1310ef48b54a5fc528c2?s=256&d=identicon&r=PG', 'display_name': 'davidadamojr', 'link': 'https://stackoverflow.com/users/968872/davidadamojr'}",True,18286,4,23,1662426651,1347293210,1662426651.0,12355442,,https://stackoverflow.com/questions/12355442/converting-a-list-of-tuples-into-a-simple-flat-list,Converting a list of tuples into a simple flat list,,12355474.0,1662426567.0,Duplicate,,
60,"['python', 'matplotlib', 'plot', 'axes', 'xticks']","{'account_id': 1578876, 'reputation': 11464, 'user_id': 1464677, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/543c6d262d8dc2818e8d3e86f35f65d1?s=256&d=identicon&r=PG', 'display_name': 'Dax Feliz', 'link': 'https://stackoverflow.com/users/1464677/dax-feliz'}",True,1496909,13,704,1662396537,1348686773,1662396537.0,12608788,CC BY-SA 4.0,https://stackoverflow.com/questions/12608788/changing-the-tick-frequency-on-the-x-or-y-axis,Changing the tick frequency on the x or y axis,,12608937.0,,,,
61,"['python', 'windows', 'metadata']","{'account_id': 1047993, 'reputation': 161, 'user_id': 1052593, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8f58d6762bb72317661cca61956bf8df?s=256&d=identicon&r=PG', 'display_name': 'Bob', 'link': 'https://stackoverflow.com/users/1052593/bob'}",True,54872,6,4,1662152756,1348178271,1348231408.0,12521525,CC BY-SA 3.0,https://stackoverflow.com/questions/12521525/reading-metadata-with-python,Reading metadata with Python,,,,,,
62,"['python', 'duplicates', 'pandas']","{'account_id': 334297, 'reputation': 21456, 'user_id': 660664, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/deb24537f2d27bd7fe6e17788cca7848?s=256&d=identicon&r=PG', 'display_name': 'Abe', 'link': 'https://stackoverflow.com/users/660664/abe'}",True,368851,14,293,1662134004,1348066892,1641748137.0,12497402,CC BY-SA 4.0,https://stackoverflow.com/questions/12497402/remove-duplicates-by-columns-a-keeping-the-row-with-the-highest-value-in-column,"Remove duplicates by columns A, keeping the row with the highest value in column B",,13059751.0,,,,
63,"['python', 'pandas', 'dataframe', 'heatmap']","{'account_id': 1813794, 'reputation': 3257, 'user_id': 1649335, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/ea4246a3f9a7966bd974d6b283f6e659?s=256&d=identicon&r=PG', 'display_name': 'Curious', 'link': 'https://stackoverflow.com/users/1649335/curious'}",True,306983,8,169,1662126500,1346865501,1540056424.0,12286607,CC BY-SA 4.0,https://stackoverflow.com/questions/12286607/making-heatmap-from-pandas-dataframe,Making heatmap from pandas DataFrame,,12286958.0,,,,
64,"['python', 'bots', 'irc']","{'account_id': 1873569, 'reputation': 259, 'user_id': 1695285, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/2e3814cd04b92f0ff17c34f2c5b86912?s=256&d=identicon&r=PG', 'display_name': 'user1695285', 'link': 'https://stackoverflow.com/users/1695285/user1695285'}",True,2702,2,1,1661848779,1348588010,1599814677.0,12586544,CC BY-SA 4.0,https://stackoverflow.com/questions/12586544/valueerror-unsupported-format-character-0x5d,ValueError: unsupported format character &#39;]&#39; (0x5d),,12586570.0,,,,
65,"['python', 'google-app-engine', 'jinja2']","{'account_id': 342288, 'reputation': 177, 'user_id': 673365, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b64ec2f1e40bb5a262d738805e7689bf?s=256&d=identicon&r=PG', 'display_name': 'Carson Morrow', 'link': 'https://stackoverflow.com/users/673365/carson-morrow'}",True,42239,2,14,1661778206,1348941929,1661778160.0,12655155,CC BY-SA 4.0,https://stackoverflow.com/questions/12655155/jinja2-for-loop-with-conditions,Jinja2 for loop with conditions,,12655679.0,,,,
66,['python'],"{'account_id': 1885803, 'reputation': 21, 'user_id': 1705029, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/fd2c0502025cea204c998e3dd507d72b?s=256&d=identicon&r=PG', 'display_name': 'user1705029', 'link': 'https://stackoverflow.com/users/1705029/user1705029'}",True,14568,4,2,1661385050,1348797753,1661385050.0,12632615,,https://stackoverflow.com/questions/12632615/how-can-i-fix-this-expected-an-indented-block-error,How can I fix this &quot;Expected an indented block&quot; error?,,,1661385074.0,Duplicate,,
67,"['python', 'django', 'django-forms']","{'account_id': 1162416, 'reputation': 1586, 'user_id': 1141664, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/c077bfce54305045d13c2e817c0d4232?s=256&d=identicon&r=PG', 'display_name': 'Ctrlspc', 'link': 'https://stackoverflow.com/users/1141664/ctrlspc'}",True,9236,3,2,1661067260,1347369312,1347370316.0,12370582,CC BY-SA 3.0,https://stackoverflow.com/questions/12370582/django-booleanfield-always-checked-even-when-value-is-false,Django BooleanField always checked even when value is false,,12370805.0,,,,
68,"['python', 'json', 'dictionary', 'python-2.7']","{'account_id': 1418415, 'reputation': 15864, 'user_id': 1577343, 'user_type': 'registered', 'accept_rate': 98, 'profile_image': 'https://i.stack.imgur.com/vUFRO.png?s=256&g=1', 'display_name': 'Eduard Florinescu', 'link': 'https://stackoverflow.com/users/1577343/eduard-florinescu'}",True,83268,10,80,1661029582,1348123007,1548698588.0,12507206,CC BY-SA 4.0,https://stackoverflow.com/questions/12507206/how-to-completely-traverse-a-complex-dictionary-of-unknown-depth,How to completely traverse a complex dictionary of unknown depth?,,12507546.0,,,,
69,"['python', 'django', 'many-to-many']","{'account_id': 1521521, 'reputation': 739, 'user_id': 1421021, 'user_type': 'registered', 'accept_rate': 43, 'profile_image': 'https://www.gravatar.com/avatar/1621f2b89cc1cf62223059e562335a83?s=256&d=identicon&r=PG&f=1', 'display_name': 'Wei Lin', 'link': 'https://stackoverflow.com/users/1421021/wei-lin'}",True,27039,4,50,1660929583,1348497182,,12567151,CC BY-SA 3.0,https://stackoverflow.com/questions/12567151/how-to-add-column-in-manytomany-table-django,How to add column in ManyToMany Table (Django),,12567204.0,,,,
70,['python'],"{'account_id': 1045541, 'reputation': 19086, 'user_id': 1050619, 'user_type': 'registered', 'accept_rate': 50, 'profile_image': 'https://www.gravatar.com/avatar/784ade8d4151295e24765ffc4fcd60b4?s=256&d=identicon&r=PG', 'display_name': 'user1050619', 'link': 'https://stackoverflow.com/users/1050619/user1050619'}",True,74944,5,59,1660736108,1348762162,1589439655.0,12625636,CC BY-SA 4.0,https://stackoverflow.com/questions/12625636/string-function-to-strip-the-last-comma,String function to strip the last comma,,,,,,
71,"['python', 'file']","{'account_id': 1058123, 'reputation': 511, 'user_id': 1060378, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/CFCzq.jpg?s=256&g=1', 'display_name': 'schroeder', 'link': 'https://stackoverflow.com/users/1060378/schroeder'}",True,52607,10,23,1660517869,1348690452,1660517869.0,12609635,CC BY-SA 4.0,https://stackoverflow.com/questions/12609635/path-exists-is-returning-false,path.exists() is returning False,,12609889.0,,,,
72,"['python', 'guid', 'uuid']","{'account_id': 357187, 'reputation': 20711, 'user_id': 697190, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/QF7lc.jpg?s=256&g=1', 'display_name': 'zakdances', 'link': 'https://stackoverflow.com/users/697190/zakdances'}",True,27112,3,34,1660388450,1346790285,1346791158.0,12270852,CC BY-SA 3.0,https://stackoverflow.com/questions/12270852/convert-uuid-32-character-hex-string-into-a-youtube-style-short-id-and-back,Convert UUID 32-character hex string into a &quot;YouTube-style&quot; short id and back,,12270917.0,,,,
73,"['python', 'dictionary']","{'account_id': 1511514, 'reputation': 4719, 'user_id': 1413513, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/efa59f9ff1fc1a9b39f71308520dea51?s=256&d=identicon&r=PG', 'display_name': 'CodingCat', 'link': 'https://stackoverflow.com/users/1413513/codingcat'}",True,33164,2,12,1660354175,1347017441,1522743530.0,12317261,CC BY-SA 3.0,https://stackoverflow.com/questions/12317261/append-to-list-in-defaultdict,append to list in defaultdict,,12317323.0,,,,
74,"['python', 'file-io']","{'account_id': 417357, 'reputation': 6231, 'user_id': 793322, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/nfJcj.jpg?s=256&g=1', 'display_name': 'Phil', 'link': 'https://stackoverflow.com/users/793322/phil'}",True,427471,1,474,1660219472,1348160800,1647621517.0,12517451,,https://stackoverflow.com/questions/12517451/automatically-creating-directories-with-file-output,Automatically creating directories with file output,,12517490.0,1647621503.0,Duplicate,,
75,"['python', 'django', 'model-view-controller', 'data-access-layer', 'business-logic-layer']","{'account_id': 107107, 'reputation': 26081, 'user_id': 284947, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://www.gravatar.com/avatar/01326d0a524154e0407e4270904e314c?s=256&d=identicon&r=PG', 'display_name': 'defuz', 'link': 'https://stackoverflow.com/users/284947/defuz'}",True,142572,10,593,1660199105,1348561386,1654058919.0,12578908,CC BY-SA 4.0,https://stackoverflow.com/questions/12578908/separation-of-business-logic-and-data-access-in-django,Separation of business logic and data access in django,,12857584.0,,,,
76,['python'],"{'account_id': 1859171, 'reputation': 3247, 'user_id': 1684123, 'user_type': 'registered', 'accept_rate': 48, 'profile_image': 'https://www.gravatar.com/avatar/6399bc3feeb74feb14fcbd8088bfc87a?s=256&d=identicon&r=PG', 'display_name': 'Kifsif', 'link': 'https://stackoverflow.com/users/1684123/kifsif'}",True,141,2,-1,1660092191,1348142443,1660092191.0,12512170,,https://stackoverflow.com/questions/12512170/python-3-2-3-str-is-not-callable-for-dicts,Python 3.2.3 str is not callable for dicts?,,,1348274944.0,exact duplicate,,
77,['python'],"{'account_id': 1417793, 'reputation': 1175, 'user_id': 1343030, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/20ce9cd528ebed1cd421510a722d47d2?s=256&d=identicon&r=PG&f=1', 'display_name': 'still.Learning', 'link': 'https://stackoverflow.com/users/1343030/still-learning'}",True,29315,3,34,1660080804,1347561653,,12412708,CC BY-SA 3.0,https://stackoverflow.com/questions/12412708/passing-parameters-to-apscheduler-handler-function,passing parameters to apscheduler handler function,,12412731.0,,,,
78,"['python', 'regex']","{'account_id': 56723, 'reputation': 2216, 'user_id': 169913, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/aacfc92b2ab99e24a4a74bf4387cfbac?s=256&d=identicon&r=PG', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/169913/thomas'}",True,19176,4,25,1660029564,1348775190,1348775623.0,12628958,CC BY-SA 3.0,https://stackoverflow.com/questions/12628958/remove-small-words-using-python,Remove small words using Python,,12629012.0,,,,
