,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,bounty_amount,bounty_closes_date,protected_date,migrated_from
46,"['python', 'google-assistant-sdk', 'google-assistant', 'google-assist-api']","{'account_id': 25655682, 'reputation': 1, 'user_id': 19422132, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/JrkiN.jpg?s=256&g=1', 'display_name': 'Tarlan', 'link': 'https://stackoverflow.com/users/19422132/tarlan'}",True,120,,74308559.0,1,0,1669271663,1665178398,,73992779,https://stackoverflow.com/questions/73992779/google-assistant-error-no-such-option-project-id,,Google Assistant &quot;Error: no such option: --project-id&quot;,CC BY-SA 4.0,,,,
47,"['python', 'if-statement']","{'account_id': 26513877, 'reputation': 23, 'user_id': 20148679, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/stIPx.jpg?s=256&g=1', 'display_name': 'Vee', 'link': 'https://stackoverflow.com/users/20148679/vee'}",True,1174,,,3,1,1669264058,1664806549,1664806830.0,73936772,https://stackoverflow.com/questions/73936772/testing-multiple-conditions-with-a-python-if-statement,,Testing multiple conditions with a Python if statement,CC BY-SA 4.0,,,,
48,"['python', 'pdf', 'computer-vision', 'signature', 'handwriting']","{'account_id': 10016388, 'reputation': 1, 'user_id': 7407517, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/24ce8afa32fcc879574f024612c3c8da?s=256&d=identicon&r=PG&f=1', 'display_name': 'inasir', 'link': 'https://stackoverflow.com/users/7407517/inasir'}",False,37,,,0,0,1669261342,1665999156,,74095212,https://stackoverflow.com/questions/74095212/detect-and-draw-bounding-boxes-on-hand-typed-fields-text-signature-on-pdfs-wi,,"Detect and draw bounding boxes on hand-typed fields (text, signature) on PDFs with Python",CC BY-SA 4.0,,,,
49,"['python', 'django', 'pip', 'virtualenv', 'pypi']","{'account_id': 16499804, 'reputation': 1, 'user_id': 11921395, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-WJtWy6uBxXQ/AAAAAAAAAAI/AAAAAAAAAOs/lfrNKQtAAOI/photo.jpg?sz=256', 'display_name': 'Sajwal Tamrakar', 'link': 'https://stackoverflow.com/users/11921395/sajwal-tamrakar'}",False,26,,,1,0,1669253769,1665383628,1665383810.0,74010991,https://stackoverflow.com/questions/74010991/installed-package-was-successful-outside-virtual-env-but-errors-inside-virtual-e,,Installed package was successful outside virtual env but errors inside virtual env,CC BY-SA 4.0,,,,
50,"['python', 'excel', 'vba', 'xlwings']","{'account_id': 24938178, 'reputation': 69, 'user_id': 18878905, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzlvq_dTZrz5v-tiYFRLNj3fG4S-SsqjgkLuxtz=k-s256', 'display_name': 'david serero', 'link': 'https://stackoverflow.com/users/18878905/david-serero'}",False,71,,,1,1,1669252173,1664830941,,73940796,https://stackoverflow.com/questions/73940796/auto-expand-table-range-in-excel,,Auto expand table range in excel,CC BY-SA 4.0,,,,
51,"['python', 'macos', 'ansible']","{'account_id': 11439648, 'reputation': 483, 'user_id': 9016625, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/747260f2c90f04e997195d83be3842fa?s=256&d=identicon&r=PG', 'display_name': 'Kristof Rado', 'link': 'https://stackoverflow.com/users/9016625/kristof-rado'}",True,207,,74048900.0,2,-1,1669243289,1665614422,,74048675,https://stackoverflow.com/questions/74048675/cannot-install-ansible-pylibssh-on-macos,,Cannot install ansible-pylibssh on macOS,CC BY-SA 4.0,,,,
52,"['python', 'discord', 'discord.py']","{'account_id': 26778398, 'reputation': 11, 'user_id': 20373650, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2eQTqaYM4HSHSRmMo_bghd5erVpND13HSOuyzq5A=k-s256', 'display_name': 'Hilluxs', 'link': 'https://stackoverflow.com/users/20373650/hilluxs'}",True,2488,,,1,-1,1669220967,1667154603,,74255709,https://stackoverflow.com/questions/74255709/error-could-not-build-wheels-for-frozenlist-multidict-yarl-which-is-required,,"ERROR: Could not build wheels for frozenlist, multidict, yarl, which is required to install pyproject.toml-based projects",CC BY-SA 4.0,,,,
53,"['python', 'machine-learning', 'computer-vision', 'ocr', 'arabic']","{'account_id': 26754975, 'reputation': 31, 'user_id': 20353741, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0RYxwvh2NHQoFXMWFmehwV6SzINtkoimfVl54k=k-s256', 'display_name': 'Emad Uones', 'link': 'https://stackoverflow.com/users/20353741/emad-uones'}",True,55,,,1,0,1669216248,1667169177,1667174853.0,74257224,https://stackoverflow.com/questions/74257224/how-to-select-every-letter-from-every-word,,How to select every letter from every word?,CC BY-SA 4.0,,,,
54,"['python', 'seaborn', 'stopiteration']","{'account_id': 26653873, 'reputation': 11, 'user_id': 20267726, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu0bkPrAHlmHtgKEKPwWGO9vpG5EOopPBH-3z0OTdw=k-s256', 'display_name': 'Ray Hu', 'link': 'https://stackoverflow.com/users/20267726/ray-hu'}",False,512,,,2,0,1669215374,1666049905,,74104246,https://stackoverflow.com/questions/74104246/python-seaborn-histplot-returns-stopiteration,,Python seaborn histplot returns StopIteration,CC BY-SA 4.0,,,,
55,['python'],"{'account_id': 26660529, 'reputation': 11, 'user_id': 20273421, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/eMRTB.jpg?s=256&g=1', 'display_name': 'AshaharParvez', 'link': 'https://stackoverflow.com/users/20273421/ashaharparvez'}",True,53,,74112373.0,1,-4,1669208763,1666101766,,74112345,https://stackoverflow.com/questions/74112345/what-is-the-purpose-of-return-string-in-the-code-below-additionally-what,,what is the purpose of return_string = &quot; &quot; in the code below. Additionally what is happening in line 4 when &quot; &quot; is added to str(x),CC BY-SA 4.0,,,,
56,"['python', 'pandas', 'numpy']","{'account_id': 4885117, 'reputation': 1541, 'user_id': 3937811, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/Zt1z6.png?s=256&g=1', 'display_name': 'Evan Gertis', 'link': 'https://stackoverflow.com/users/3937811/evan-gertis'}",True,41,,74182853.0,2,0,1669208429,1666460554,1669208429.0,74165783,https://stackoverflow.com/questions/74165783/how-to-write-a-python-program-to-calculate-the-deciles-percentiles-and-quantil,,"How to write a Python program to calculate the deciles, percentiles, and quantiles for a given data set",CC BY-SA 4.0,,,,
57,"['python', 'fastapi', 'starlette']","{'account_id': 14657849, 'reputation': 89, 'user_id': 10585928, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8DA5-dvyfOs/AAAAAAAAAAI/AAAAAAAAAAA/ABtNlbClZdy5rnmKbnJJcLAjJjmMbMRdMQ/mo/photo.jpg?sz=256', 'display_name': 'Devendra Singh khurana', 'link': 'https://stackoverflow.com/users/10585928/devendra-singh-khurana'}",True,95,,74262037.0,1,2,1669204736,1667209434,1667218294.0,74261401,https://stackoverflow.com/questions/74261401/how-to-get-routes-name-using-fastapi-starlette,,How to get route&#39;s name using FastAPI/Starlette?,CC BY-SA 4.0,,,,
58,"['python', 'pytorch', 'anaconda', 'anaconda3']","{'account_id': 26642770, 'reputation': 1, 'user_id': 20258161, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5acad0f2a1e16bc4e001909f6bb24567?s=256&d=identicon&r=PG', 'display_name': 'wwedwa', 'link': 'https://stackoverflow.com/users/20258161/wwedwa'}",False,41,,,1,0,1669201846,1665956946,,74090912,https://stackoverflow.com/questions/74090912/installed-pytorch-with-anaconda-but-cannot-use-pytorch-outside-of-the-anaconda,,"Installed PyTorch with Anaconda, but cannot use PyTorch outside of the Anaconda Prompt",CC BY-SA 4.0,,,,
59,"['python', 'selenium', 'automation', 'playwright', 'webautomation']","{'account_id': 17743331, 'reputation': 11, 'user_id': 12883117, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mAQXRCd93heCEG5Y3U0kqUKf4e_QjMHFx0wlbLRyQ=k-s256', 'display_name': 'Md Tanzin Islam', 'link': 'https://stackoverflow.com/users/12883117/md-tanzin-islam'}",False,38,,,0,1,1669196019,1667005879,1669196019.0,74242184,https://stackoverflow.com/questions/74242184/how-can-i-upload-images-to-google-photos-using-playwright,,How can I upload images to google photos using playwright?,CC BY-SA 4.0,,,,
60,"['python', 'ms-word', 'batch-processing', 'pywin32', 'windows-server-2012-r2']","{'account_id': 23345261, 'reputation': 1, 'user_id': 19265923, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhUdaYfJNpvOWsuj3x2UQK-xqV_kDlXPnRxdG9K4iI=k-s256', 'display_name': 'Tech_Napoleon', 'link': 'https://stackoverflow.com/users/19265923/tech-napoleon'}",True,32,,74534350.0,1,0,1669191748,1666883469,1669191748.0,74224332,https://stackoverflow.com/questions/74224332/run-python-script-that-interact-word-pywin32-in-the-batch-mode-task-scheduler,,Run python script that interact word (pywin32) in the batch mode (Task Scheduler/Windows Service),CC BY-SA 4.0,,,,
61,"['python', 'numpy', 'glob', 'h5py', 'hdf']","{'account_id': 26651115, 'reputation': 1, 'user_id': 20265409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/72904e185caf04fa868debefa10c94e9?s=256&d=identicon&r=PG', 'display_name': 'brizzy', 'link': 'https://stackoverflow.com/users/20265409/brizzy'}",False,84,,,2,0,1669172911,1666098092,1666124363.0,74111422,https://stackoverflow.com/questions/74111422/how-to-combine-h5-data-numpy-arrays-based-on-date-in-filename,,How to combine h5 data numpy arrays based on date in filename?,CC BY-SA 4.0,,,,
62,"['python', 'django', 'mongodb', 'django-rest-framework', 'djongo']","{'account_id': 26690879, 'reputation': 1, 'user_id': 20299476, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6290e6bb1488c98ceaa6aef4f6e59274?s=256&d=identicon&r=PG', 'display_name': 'sig03', 'link': 'https://stackoverflow.com/users/20299476/sig03'}",False,32,,,1,0,1669165307,1666497302,1666497386.0,74168540,https://stackoverflow.com/questions/74168540/djongo-mongodb-array-data-insert-problem,,"djongo + mongodb, Array Data Insert Problem",CC BY-SA 4.0,,,,
63,"['python', 'opencv']","{'account_id': 26457928, 'reputation': 1, 'user_id': 20100272, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1i5c4P53SAhzcr8coKKzJu7hFLSkiU2QN911H5=k-s256', 'display_name': 'White Dragon', 'link': 'https://stackoverflow.com/users/20100272/white-dragon'}",False,47,,,1,0,1669164229,1666008647,,74097066,https://stackoverflow.com/questions/74097066/how-to-measure-distance-between-camera-and-an-object,,How to measure distance between camera and an object?,CC BY-SA 4.0,,,,
64,"['python', 'exception', 'error-handling', 'concurrent.futures']","{'account_id': 14644906, 'reputation': 299, 'user_id': 10576557, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/S2xsC.jpg?s=256&g=1', 'display_name': 'shepster', 'link': 'https://stackoverflow.com/users/10576557/shepster'}",False,14,,,1,0,1669164216,1666665459,1666665892.0,74188604,https://stackoverflow.com/questions/74188604/concurrent-futures-captures-all-exceptions,,concurrent.futures captures all exceptions,CC BY-SA 4.0,,,,
65,"['javascript', 'python', 'node.js', 'python-3.x', 'express']","{'account_id': 26096569, 'reputation': 59, 'user_id': 19792621, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AItbvmlxOkxzIbMimEbB1agF_sJIi4ms2ckZHSERqGr-=k-s256', 'display_name': 'Steven', 'link': 'https://stackoverflow.com/users/19792621/steven'}",True,48,,74163184.0,1,1,1669164099,1666262294,1666336914.0,74138480,https://stackoverflow.com/questions/74138480/running-a-python-file-on-the-button-click-in-node-js,,Running a python file on the button click in Node JS,CC BY-SA 4.0,,,,
66,['python'],"{'account_id': 15708960, 'reputation': 82, 'user_id': 11334933, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UvppFyzrsBo/AAAAAAAAAAI/AAAAAAAAR58/AX59irpkwcE/photo.jpg?sz=256', 'display_name': 'Michael Krezalek', 'link': 'https://stackoverflow.com/users/11334933/michael-krezalek'}",True,163,,74539734.0,1,0,1669156297,1665576588,,74041603,https://stackoverflow.com/questions/74041603/platform-does-not-define-a-glut-font-retrieval-function,,Platform does not define a GLUT font retrieval function,CC BY-SA 4.0,,,,
67,['python'],"{'account_id': 10463842, 'reputation': 2439, 'user_id': 7713770, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/91cd7c2df5d23b2b3a4c95ab87b7798c?s=256&d=identicon&r=PG&f=1', 'display_name': 'mightycode Newton', 'link': 'https://stackoverflow.com/users/7713770/mightycode-newton'}",True,284,1665696975.0,74059533.0,1,-3,1669134873,1665680842,1669134873.0,74059438,https://stackoverflow.com/questions/74059438/unpack-operation-not-allowed-in-this-context-pylance,Not suitable for this site,Unpack operation not allowed in this context Pylance,,,,,
68,"['python', 'exe']","{'account_id': 20456963, 'reputation': 1, 'user_id': 15010391, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d198e90746cd944b1141e8eaba3f83ae?s=256&d=identicon&r=PG&f=1', 'display_name': 'BlackNet', 'link': 'https://stackoverflow.com/users/15010391/blacknet'}",False,39,,,0,-2,1669132680,1666967709,1669132680.0,74236922,https://stackoverflow.com/questions/74236922/convert-to-exe-file-of-online-python-game-need-to-run-2-files-sever-py-and-cli,,"Convert to .exe file of online python game, need to run 2 files sever.py and client.py",CC BY-SA 4.0,,,,
69,"['python', 'plotly-dash']","{'account_id': 26538414, 'reputation': 11, 'user_id': 20169561, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2pnUbKi6P3b5DsGUy47yWtYjlX5i9DhGE-WAk=k-s256', 'display_name': 'Mehdi IZERMINE', 'link': 'https://stackoverflow.com/users/20169561/mehdi-izermine'}",False,71,,,1,1,1669132435,1664994340,,73964756,https://stackoverflow.com/questions/73964756/dash-duplicate-paths-issue,,Dash duplicate paths issue,CC BY-SA 4.0,,,,
70,"['python', 'python-3.x']","{'account_id': 13371319, 'reputation': 91, 'user_id': 11091304, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-rX9s5bflVa0/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmx5h8loyGLpUAhWHKfZUAif-hLDw/s96-c/photo.jpg?sz=256', 'display_name': 'Frank W', 'link': 'https://stackoverflow.com/users/11091304/frank-w'}",False,20,,,0,0,1669129733,1665196878,,73994009,https://stackoverflow.com/questions/73994009/rocketcea-runtime-error-when-calling-method,,RocketCEA Runtime error when calling method,CC BY-SA 4.0,,,,
71,"['python', 'qt', 'filter', 'pyqt']","{'account_id': 17492211, 'reputation': 497, 'user_id': 12684122, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3kahz.jpg?s=256&g=1', 'display_name': 'olenscki', 'link': 'https://stackoverflow.com/users/12684122/olenscki'}",True,52,,74533890.0,1,1,1669125880,1665160199,,73990099,https://stackoverflow.com/questions/73990099/is-there-a-way-to-filter-widgets-in-a-scrollarea-with-a-qlineedit-based-on-speci,,Is there a way to filter widgets in a ScrollArea with a QLineEdit based on specific attributes?,CC BY-SA 4.0,,,,
72,"['python', 'arduino', 'udp', 'arduino-esp8266']","{'account_id': 21801200, 'reputation': 143, 'user_id': 16100017, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJzlmAIFEWgOfD-EVrrBQVltSJwIMtUl2Qg9g8iP=k-s256', 'display_name': 'Rik Mulder', 'link': 'https://stackoverflow.com/users/16100017/rik-mulder'}",False,68,,,0,0,1669119171,1666916369,1669119171.0,74229478,https://stackoverflow.com/questions/74229478/how-can-you-receive-data-from-a-udp-server-when-communicating-between-different,,How can you receive data from a UDP server when communicating between different devices?,CC BY-SA 4.0,,,,
73,"['python', 'faust']","{'account_id': 4413354, 'reputation': 5040, 'user_id': 3595632, 'user_type': 'registered', 'accept_rate': 41, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3595632', 'link': 'https://stackoverflow.com/users/3595632/user3595632'}",False,18,,,1,0,1669111199,1665705105,,74062969,https://stackoverflow.com/questions/74062969/is-there-any-way-to-define-app-table-without-using-record-in-faust,,Is there any way to define app.Table without using Record in faust?,CC BY-SA 4.0,,,,
74,"['python', 'dna-sequence', 'smith-waterman']","{'account_id': 26541971, 'reputation': 1, 'user_id': 20228490, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu1FhmmDhaEZyqiwo6EUOwaWiIOTudLOy2BGUUV9=k-s256', 'display_name': 'okokok hack', 'link': 'https://stackoverflow.com/users/20228490/okokok-hack'}",False,41,,,2,-1,1669101698,1666163168,1669101698.0,74121168,https://stackoverflow.com/questions/74121168/how-to-save-the-swalign-library-output-local-alignment-smith-waterman-algorit,,How to save the swalign library output (Local Alignment - Smith-Waterman Algorithm)?,CC BY-SA 4.0,,,,
75,"['python', 'tensorflow', 'raspberry-pi', 'object-detection', 'tensorflow-lite']","{'account_id': 25474025, 'reputation': 1, 'user_id': 19271648, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjHsxYwr475roZ0I1wPkV-kUO188KoAMttDEHDqbQ=k-s256', 'display_name': 'Nitro', 'link': 'https://stackoverflow.com/users/19271648/nitro'}",False,77,,,2,0,1669095457,1667062940,1667063021.0,74247205,https://stackoverflow.com/questions/74247205/how-to-train-custom-model-for-tensorflow-lite-and-have-the-output-be-a-tflite-f,,How to train custom model for Tensorflow Lite and have the output be a .TFLITE file,CC BY-SA 4.0,,,,
