,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,accepted_answer_id,protected_date,closed_date,closed_reason
47,"['python', 'django', 'docker-compose', 'pipenv', 'pipenv-install']","{'account_id': 10045205, 'reputation': 593, 'user_id': 7426855, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://www.gravatar.com/avatar/d9ad1710124b34d9515634e799fd7b8e?s=256&d=identicon&r=PG', 'display_name': 'Caspian', 'link': 'https://stackoverflow.com/users/7426855/caspian'}",True,16853,4,24,1666867108,1601401649,64124931,CC BY-SA 4.0,https://stackoverflow.com/questions/64124931/how-to-fix-locking-failed-in-pipenv,How to fix locking failed in pipenv?,1601409129.0,64141185.0,,,
48,"['python', 'google-sheets', 'pygsheets']","{'account_id': 16749168, 'reputation': 55, 'user_id': 12106656, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-SlgyPpBKKEc/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdJQC5jdIYTkRlsk7RObBhLL-fAdQ/photo.jpg?sz=256', 'display_name': 'MariaMH', 'link': 'https://stackoverflow.com/users/12106656/mariamh'}",True,2030,2,3,1666818198,1601471001,64138190,CC BY-SA 4.0,https://stackoverflow.com/questions/64138190/finding-cell-using-pygsheets-and-update-cells-in-the-same-column,Finding cell using Pygsheets and update cells in the same column,,64139638.0,,,
49,"['python', 'tensorflow', 'cuda', 'gpu', 'numba']","{'account_id': 2697382, 'reputation': 266, 'user_id': 2329045, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://i.stack.imgur.com/0QX44.jpg?s=256&g=1', 'display_name': 'codeonion', 'link': 'https://stackoverflow.com/users/2329045/codeonion'}",True,4031,1,6,1666751775,1599716076,63823395,CC BY-SA 4.0,https://stackoverflow.com/questions/63823395/how-can-i-get-the-number-of-cuda-cores-in-my-gpu-using-python-and-numba,How can I get the number of CUDA cores in my GPU using Python and Numba?,,63833950.0,,,
50,['python'],"{'account_id': 19550336, 'reputation': 11, 'user_id': 14306117, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ysl5g.jpg?s=256&g=1', 'display_name': 'Umar shan Arif', 'link': 'https://stackoverflow.com/users/14306117/umar-shan-arif'}",False,86,1,0,1666732469,1600528537,63970283,CC BY-SA 4.0,https://stackoverflow.com/questions/63970283/how-to-run-my-python-code-using-spyder-without-the-error-the-following-argumen,"How to run my Python code using Spyder, without the error &quot;the following arguments are required: -p/--shape-predictor&quot;?",1600819126.0,,,,
51,"['python', 'tensorflow', 'keras', 'neural-network']","{'account_id': 17113988, 'reputation': 261, 'user_id': 12463491, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d06d83ac1bbea9f2673d8092e49d74cd?s=256&d=identicon&r=PG&f=1', 'display_name': 'sampleuser', 'link': 'https://stackoverflow.com/users/12463491/sampleuser'}",True,2811,1,5,1666718394,1600679617,63989328,CC BY-SA 4.0,https://stackoverflow.com/questions/63989328/can-i-combine-conv2d-and-leakyrelu-into-a-single-layer,Can I combine Conv2D and LeakyReLU into a single layer?,1600699676.0,63990236.0,,,
52,"['python', 'types']","{'account_id': 16981326, 'reputation': 1328, 'user_id': 12283181, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/398e8e51e6741f151c69ebef04c5afa6?s=256&d=identicon&r=PG&f=1', 'display_name': 'carl.hiass', 'link': 'https://stackoverflow.com/users/12283181/carl-hiass'}",True,5190,2,8,1666618379,1599777011,63838471,CC BY-SA 4.0,https://stackoverflow.com/questions/63838471/possible-to-enforce-type-hints,Possible to enforce type hints?,1599779642.0,63838550.0,,,
53,"['python', 'python-3.x', 'subprocess', 'tesseract']","{'account_id': 14770651, 'reputation': 31, 'user_id': 10667226, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ae6a1abbeb15159e0e77ae3c70cb7bb?s=256&d=identicon&r=PG&f=1', 'display_name': 'r1sh4bh', 'link': 'https://stackoverflow.com/users/10667226/r1sh4bh'}",False,344,1,0,1666611070,1600674154,63988037,CC BY-SA 4.0,https://stackoverflow.com/questions/63988037/why-tesseract-psm-config-is-giving-error-when-run-through-python-subprocess,Why Tesseract psm config is giving error when run through python subprocess,,,,,
54,"['python', 'ffmpeg', 'gpu', 'cpu', 'moviepy']","{'account_id': 19449602, 'reputation': 13, 'user_id': 14226339, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3629393787073554/picture?type=large', 'display_name': 'Shenhav Mor', 'link': 'https://stackoverflow.com/users/14226339/shenhav-mor'}",True,5386,4,1,1666551693,1599769685,63837260,CC BY-SA 4.0,https://stackoverflow.com/questions/63837260/ffmpeg-with-moviepy,FFMPEG with moviepy,1599771550.0,71973974.0,,,
55,['python'],"{'account_id': 19470522, 'reputation': 11, 'user_id': 14242981, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b898066dbcbe7c29738811e551255643?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ann', 'link': 'https://stackoverflow.com/users/14242981/ann'}",False,1773,3,0,1666498823,1599585085,63798602,,https://stackoverflow.com/questions/63798602/calculating-for-acceleration-in-python,Calculating for acceleration in Python,1666498823.0,,,1599586477.0,Duplicate
56,"['python', 'python-3.x', 'graphviz']","{'account_id': 12199264, 'reputation': 587, 'user_id': 8903959, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d59e309eb2aa9e3b6bf4479855cbd379?s=256&d=identicon&r=PG&f=1', 'display_name': 'Justin Furuness', 'link': 'https://stackoverflow.com/users/8903959/justin-furuness'}",True,834,1,0,1666453720,1601435314,64130276,CC BY-SA 4.0,https://stackoverflow.com/questions/64130276/graphviz-is-too-slow,Graphviz is too slow,1665971528.0,74164789.0,,,
57,"['python', 'opencv']","{'account_id': 19084159, 'reputation': 41, 'user_id': 13935779, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-FDFo9_YSmSk/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucmCfRD64tr9HPJC_oKIrNNOJmBakA/photo.jpg?sz=256', 'display_name': '孙Gleen', 'link': 'https://stackoverflow.com/users/13935779/%e5%ad%99gleen'}",False,7317,1,4,1666447088,1599282820,63750666,CC BY-SA 4.0,https://stackoverflow.com/questions/63750666/systemerror-class-cv2-dnn-detectionmodel-returned-a-result-with-an-error-se,SystemError: &lt;class &#39;cv2.dnn_DetectionModel&#39;&gt; returned a result with an error set,1666447088.0,,1608908104.0,,
58,"['python', 'pycharm', 'modulenotfounderror']","{'account_id': 19375337, 'reputation': 1, 'user_id': 14167702, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/782a32242613d09e63b0952477992fbc?s=256&d=identicon&r=PG&f=1', 'display_name': 'MikeCampbell98', 'link': 'https://stackoverflow.com/users/14167702/mikecampbell98'}",True,235,1,0,1666441929,1599014723,63697957,CC BY-SA 4.0,https://stackoverflow.com/questions/63697957/python-mac-pygame-in-pycharm,Python - Mac - Pygame in PyCharm,1666441929.0,,,,
59,"['python', 'crash', 'python-3.7']","{'account_id': 7319396, 'reputation': 729, 'user_id': 5575869, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/85c3540f51b070bd74d0f67002a547b1?s=256&d=identicon&r=PG&f=1', 'display_name': 'MichaelRazum', 'link': 'https://stackoverflow.com/users/5575869/michaelrazum'}",False,5493,2,3,1666424209,1599385005,63762702,CC BY-SA 4.0,https://stackoverflow.com/questions/63762702/python-process-finished-with-exit-code-1073741819-0xc0000005-how-to-debug,Python: Process finished with exit code -1073741819 (0xC0000005). How to Debug?,,,,,
60,"['python', 'python-3.x', 'python-asyncio']","{'account_id': 19006415, 'reputation': 211, 'user_id': 13873088, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2698e328ae9ddf8fc616c238ef5c8ffa?s=256&d=identicon&r=PG&f=1', 'display_name': 'JayK23', 'link': 'https://stackoverflow.com/users/13873088/jayk23'}",True,3206,2,9,1666377621,1599915577,63860576,CC BY-SA 4.0,https://stackoverflow.com/questions/63860576/asyncio-event-loop-is-closed-when-using-asyncio-run,Asyncio event loop is closed when using asyncio.run(),,63861479.0,,,
61,"['python', 'out-of-memory', 'windows-task-scheduler']","{'account_id': 14873251, 'reputation': 1, 'user_id': 10740176, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10204983459863015/picture?type=large', 'display_name': 'Daniel Pelnar', 'link': 'https://stackoverflow.com/users/10740176/daniel-pelnar'}",False,227,1,-1,1666290696,1599558179,63791256,CC BY-SA 4.0,https://stackoverflow.com/questions/63791256/why-python-script-works-perfectly-when-run-manually-but-throws-memoryerror-when,Why python script works perfectly when run manually but throws MemoryError when run via Task Schedule?,1666290696.0,,,,
62,"['python', 'pandas', 'time']","{'account_id': 16286261, 'reputation': 31, 'user_id': 11778948, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9040f8795b22d97cfa582b3cb2e9b798?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bashar', 'link': 'https://stackoverflow.com/users/11778948/bashar'}",True,2476,1,0,1666241557,1600516186,63968442,CC BY-SA 4.0,https://stackoverflow.com/questions/63968442/convert-12-hour-time-to-24-hour-time-in-pandas-dataframe,convert 12 hour time to 24 hour time in pandas dataframe,1600517059.0,63968571.0,,,
63,"['python', 'can-bus']","{'account_id': 15765745, 'reputation': 23, 'user_id': 13285118, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/26c135113c0268a544e2dba72ea153b5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Nandu', 'link': 'https://stackoverflow.com/users/13285118/nandu'}",True,4701,3,1,1666240828,1600842529,64022196,CC BY-SA 4.0,https://stackoverflow.com/questions/64022196/attributeerror-when-using-python-can-module-can-has-no-attribute-interface,AttributeError when using python-can (module &#39;can&#39; has no attribute &#39;interface&#39;),1602327518.0,,,,
64,"['python', 'turtle-graphics', 'linear-gradients', 'python-turtle']","{'account_id': 17065914, 'reputation': 29, 'user_id': 12348107, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AAuE7mBMaRlvJuocALAyc8OaIVFS-s2KxVLM60OaJuk6Yg=k-s256', 'display_name': 'Aryan Harkawat', 'link': 'https://stackoverflow.com/users/12348107/aryan-harkawat'}",True,5324,1,-2,1666233205,1600719751,63999474,CC BY-SA 4.0,https://stackoverflow.com/questions/63999474/how-do-i-make-a-linear-gradient-with-python-turtle,How do I make a linear gradient with Python Turtle?,1632718347.0,,,,
65,"['python', 'tkinter', 'tkinter-canvas']","{'account_id': 18297524, 'reputation': 15, 'user_id': 13323137, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-jOkyuIgjpyY/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMsuwX6gFRUsFxwigu_WVJP-vdZJQ/photo.jpg?sz=256', 'display_name': 'rky', 'link': 'https://stackoverflow.com/users/13323137/rky'}",True,244,2,0,1666147994,1599042928,63703748,CC BY-SA 4.0,https://stackoverflow.com/questions/63703748/how-to-change-the-color-of-a-single-word-in-the-middle-of-a-text-object-in-tkint,How to change the color of a single word in the middle of a text object in tkinter canvas?,1599055815.0,63704176.0,,,
66,"['python', 'pdf', 'pymupdf']","{'account_id': 15158303, 'reputation': 559, 'user_id': 10938315, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c9c755cc9fdabbb2d9bcf04779df2953?s=256&d=identicon&r=PG&f=1', 'display_name': 'Omega', 'link': 'https://stackoverflow.com/users/10938315/omega'}",True,3971,2,5,1666121061,1599697242,63821179,CC BY-SA 4.0,https://stackoverflow.com/questions/63821179/extract-images-from-pdf-in-high-resolution-with-python,Extract images from PDF in high resolution with Python,1599697349.0,63823784.0,,,
67,"['python', 'numpy', 'opencv']","{'account_id': 19349527, 'reputation': 1, 'user_id': 14147252, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0d003509edc0a8c6d8caa79dcb7712bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'ZAS', 'link': 'https://stackoverflow.com/users/14147252/zas'}",True,152,2,0,1666106943,1599507698,63783375,CC BY-SA 4.0,https://stackoverflow.com/questions/63783375/opencv-write-video-is-running-but-the-saved-output-avi-file-is-0kb,Opencv write Video is running but the saved output.avi file is 0KB,,,,,
68,"['python', 'plotly-dash', 'python-datetime', 'yahoo-finance', 'candlestick-chart']","{'account_id': 4199733, 'reputation': 121, 'user_id': 3440156, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/9b6152025d9393fee4eb19061f64e12c?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3440156', 'link': 'https://stackoverflow.com/users/3440156/user3440156'}",True,3740,4,8,1666080777,1599491733,63780293,CC BY-SA 4.0,https://stackoverflow.com/questions/63780293/python-plotly-how-to-remove-datetime-gaps-in-candle-stick-chart,Python Plotly How to remove datetime gaps in candle stick chart?,,,,,
69,"['python', 'pycharm', 'python-idle', 'windows-task-scheduler']","{'account_id': 19413286, 'reputation': 3, 'user_id': 14197332, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7dd301990135bd910f91e94290210fe3?s=256&d=identicon&r=PG&f=1', 'display_name': 'JohnyNewProgrammer', 'link': 'https://stackoverflow.com/users/14197332/johnynewprogrammer'}",False,406,1,0,1666039587,1600590256,63976966,CC BY-SA 4.0,https://stackoverflow.com/questions/63976966/running-python-script-on-windows-task-scheduler,Running Python script on windows task scheduler,1666039587.0,,,,
70,"['python', 'pandas', 'dataframe', 'yfinance']","{'account_id': 19508483, 'reputation': 33, 'user_id': 14272911, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/51659cf4a9b738a2125005c6d7a14a7f?s=256&d=identicon&r=PG&f=1', 'display_name': 'rzee1991', 'link': 'https://stackoverflow.com/users/14272911/rzee1991'}",True,1275,3,2,1666039037,1600068073,63879750,CC BY-SA 4.0,https://stackoverflow.com/questions/63879750/unable-to-add-values-to-a-pandas-dataframe,Unable to add values to a pandas DataFrame,,63931877.0,,,
71,"['python', 'arrays', 'performance', 'numpy', 'processing-efficiency']","{'account_id': 431527, 'reputation': 9322, 'user_id': 815653, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/a2beceb77bdda94b8097c2c21f615442?s=256&d=identicon&r=PG', 'display_name': 'zell', 'link': 'https://stackoverflow.com/users/815653/zell'}",False,109,3,2,1666038977,1601152492,64082288,CC BY-SA 4.0,https://stackoverflow.com/questions/64082288/form-an-item-index-in-a-masked-array-calculate-the-index-of-the-same-item-in-th,"Form an item index in a masked array, calculate the index of the same item in the original sorted array",1601155936.0,,,,
72,"['python', 'plotly', 'plotly-dash', 'sunburst-diagram', 'plotly-express']","{'account_id': 19315630, 'reputation': 113, 'user_id': 14120471, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjSXIe-Wfb6ErLEHaNWuhK-HsvEvwvpRcnncgd2lA=k-s256', 'display_name': 'LK1999', 'link': 'https://stackoverflow.com/users/14120471/lk1999'}",True,1730,2,5,1666022200,1599035885,63701758,CC BY-SA 4.0,https://stackoverflow.com/questions/63701758/plotly-change-order-of-elements-in-sunburst-chart,Plotly: Change order of elements in Sunburst Chart,,63702047.0,,,
73,"['python', 'signals']","{'account_id': 19478645, 'reputation': 1, 'user_id': 14249512, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/5gL0G.jpg?s=256&g=1', 'display_name': 'Yujia Liu', 'link': 'https://stackoverflow.com/users/14249512/yujia-liu'}",False,55,1,0,1665917653,1599670114,63816086,CC BY-SA 4.0,https://stackoverflow.com/questions/63816086/extract-one-dimension-signal-from-signal2d-title-dimensions-104096-4096,"Extract one dimension signal from &lt;Signal2D, title: , dimensions: (10|4096, 4096)&gt;",1599725071.0,,,,
74,"['python', 'pandas', 'dataframe', 'join']","{'account_id': 18142554, 'reputation': 309, 'user_id': 13196248, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/--wvokyexUe4/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJMneagY7ciQcziCtlVV3rVrRFH57A/photo.jpg?sz=256', 'display_name': 'Charles', 'link': 'https://stackoverflow.com/users/13196248/charles'}",True,78,1,1,1665869654,1599057698,63707955,CC BY-SA 4.0,https://stackoverflow.com/questions/63707955/select-top-rows-from-df-per-category-without-unique-id,Select top rows from DF per category without unique ID,1599315863.0,,,,
75,"['python', 'data-science', 'openpyxl', 'xlsxwriter']","{'account_id': 3445468, 'reputation': 5388, 'user_id': 2886392, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/3092288cd40a9e9821ec2a6aeb282b15?s=256&d=identicon&r=PG', 'display_name': 'JP Ventura', 'link': 'https://stackoverflow.com/users/2886392/jp-ventura'}",False,253,1,1,1665836149,1600774664,64008949,CC BY-SA 4.0,https://stackoverflow.com/questions/64008949/how-do-i-convert-a-spreadsheet-read-with-openpyxl-into-xlsxwriter,How do I convert a spreadsheet read with OpenPyXL into XlsxWriter?,,,,,
76,"['python', 'django']","{'account_id': 19499159, 'reputation': 23, 'user_id': 14265691, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1a84621598cc6f399c8aacce8977344d?s=256&d=identicon&r=PG&f=1', 'display_name': 'shayan', 'link': 'https://stackoverflow.com/users/14265691/shayan'}",True,1134,2,-1,1665775431,1600180884,63904259,CC BY-SA 4.0,https://stackoverflow.com/questions/63904259/attributeerror-nonetype-object-has-no-attribute-lower-for-django-comments,AttributeError: &#39;NoneType&#39; object has no attribute &#39;lower&#39;. for django-comments-dab app,,63904467.0,,,
77,"['python', 'django', 'django-templates']","{'account_id': 15570901, 'reputation': 489, 'user_id': 11953250, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-AEYVoogtQUk/AAAAAAAAAAI/AAAAAAAAAEY/Rmn7qqg-bH4/photo.jpg?sz=256', 'display_name': 'Nitin Saini', 'link': 'https://stackoverflow.com/users/11953250/nitin-saini'}",True,1194,4,2,1665762273,1600626741,63982365,CC BY-SA 4.0,https://stackoverflow.com/questions/63982365/typeerror-expected-str-bytes-or-os-pathlike-object-not-tuple-in-django,"TypeError: expected str, bytes or os.PathLike object, not tuple in Django",,,,,
