,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,protected_date,last_edit_date,closed_date,closed_reason,migrated_from,community_owned_date
49,"['python', 'graph', 'geometry', 'computational-geometry', 'voronoi']","{'account_id': 365578, 'reputation': 1960, 'user_id': 710575, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/8feb4d4e11365b0e1ca6a45c22c5be1c?s=256&d=identicon&r=PG&f=1', 'display_name': 'DJSunny', 'link': 'https://stackoverflow.com/users/710575/djsunny'}",True,4053,,4,5,1662803116,1331433351,9651940,CC BY-SA 3.0,https://stackoverflow.com/questions/9651940/determining-and-storing-voronoi-cell-adjacency,Determining and storing Voronoi Cell Adjacency,,,,,,
50,"['python', 'django', 'pdf', 'python-imaging-library']","{'account_id': 77089, 'reputation': 4194, 'user_id': 220255, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/f971b4f294f2a834a1cca619a4663376?s=256&d=identicon&r=PG', 'display_name': 'abolotnov', 'link': 'https://stackoverflow.com/users/220255/abolotnov'}",True,23654,9558617.0,5,7,1662671891,1330893301,9558562,CC BY-SA 3.0,https://stackoverflow.com/questions/9558562/the-imaging-c-module-is-not-installed-on-windows,The _imaging C module is not installed (on windows),,1330894355.0,,,,
51,"['python', 'parallel-processing', 'subprocess', 'multiprocessing']","{'account_id': 239531, 'reputation': 14718, 'user_id': 509205, 'user_type': 'registered', 'accept_rate': 84, 'profile_image': 'https://www.gravatar.com/avatar/56b51de2018a4f7a02b708ff941936c0?s=256&d=identicon&r=PG', 'display_name': 'CuriousMind', 'link': 'https://stackoverflow.com/users/509205/curiousmind'}",True,12559,9808753.0,2,15,1662637289,1332346971,9808714,CC BY-SA 3.0,https://stackoverflow.com/questions/9808714/control-the-number-of-subprocesses-using-to-call-external-commands-in-python,Control the number of subprocesses using to call external commands in python,,,,,,
52,"['python', 'http', 'http-headers', 'http-request', 'python-requests']","{'account_id': 173646, 'reputation': 19826, 'user_id': 402468, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/ad367148e01055904ab060bae93ef72e?s=256&d=identicon&r=PG', 'display_name': 'tshauck', 'link': 'https://stackoverflow.com/users/402468/tshauck'}",True,32842,9787720.0,3,7,1662628737,1331676582,9692979,CC BY-SA 3.0,https://stackoverflow.com/questions/9692979/calculating-content-length-with-python,Calculating Content-Length with Python,,1334687978.0,,,,
53,"['python', 'list', 'merge']","{'account_id': 1363863, 'reputation': 19, 'user_id': 1300706, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/996209bb7a5cb7c6553d4533ad52d286?s=256&d=identicon&r=PG', 'display_name': 'user1300706', 'link': 'https://stackoverflow.com/users/1300706/user1300706'}",True,475,,2,0,1662443850,1333023782,9925205,,https://stackoverflow.com/questions/9925205/merging-lists-items-in-python,Merging lists items in Python,,1662443850.0,1662443790.0,Duplicate,,
54,"['python', 'list', 'function', 'multidimensional-array']","{'account_id': 1207748, 'reputation': 45, 'user_id': 1176946, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/61e495d327cc40b7a906144dd5691b13?s=256&d=identicon&r=PG', 'display_name': 'bahaaz', 'link': 'https://stackoverflow.com/users/1176946/bahaaz'}",True,5548,9881147.0,3,-1,1662441969,1332802643,9881103,,https://stackoverflow.com/questions/9881103/changing-2-dimensional-list-to-a-1-dimensional,Changing 2 dimensional list to a 1 dimensional,,1662441920.0,1662441866.0,Duplicate,,
55,['python'],"{'account_id': 375545, 'reputation': 1899, 'user_id': 726454, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/d7fd457a86860be14598ae4fb4681f79?s=256&d=identicon&r=PG', 'display_name': 'Keith', 'link': 'https://stackoverflow.com/users/726454/keith'}",True,138241,,5,22,1662257067,1332133272,9765227,,https://stackoverflow.com/questions/9765227/ioerror-errno-2-no-such-file-or-directory-trying-to-open-a-file,IOError: [Errno 2] No such file or directory trying to open a file,1540929316.0,1498768234.0,1662256889.0,Duplicate,,
56,"['python', 'list', 'sorting']","{'account_id': 1015196, 'reputation': 881, 'user_id': 1026901, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/6d43afae270038a0a826f25f29183ce4?s=256&d=identicon&r=PG', 'display_name': 'Btuman', 'link': 'https://stackoverflow.com/users/1026901/btuman'}",True,21003,9777176.0,8,14,1662195047,1332187722,9777122,,https://stackoverflow.com/questions/9777122/why-does-sort-cause-the-list-to-be-none-in-python,Why does &#39;.sort()&#39; cause the list to be &#39;None&#39; in Python?,,1332188792.0,1610470264.0,Duplicate,,
57,"['python', 'sftp']","{'account_id': 1343074, 'reputation': 1039, 'user_id': 1284365, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/426b69630183367f2248e3b8ab71c5c9?s=256&d=identicon&r=PG', 'display_name': 'Mark Roach', 'link': 'https://stackoverflow.com/users/1284365/mark-roach'}",True,525,9812884.0,2,1,1662147775,1332360011,9811957,CC BY-SA 3.0,https://stackoverflow.com/questions/9811957/how-can-i-use-sftp-and-mput-with-python,How can I use sftp and mput with Python?,,,,,,
58,"['python', 'flask', 'flask-sqlalchemy']","{'account_id': 24208, 'reputation': 5362, 'user_id': 61435, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/405eaedde3de68f81af2140fc5794aae?s=256&d=identicon&r=PG', 'display_name': 'Brad Wright', 'link': 'https://stackoverflow.com/users/61435/brad-wright'}",True,89760,9695045.0,2,147,1661922653,1331676421,9692962,CC BY-SA 3.0,https://stackoverflow.com/questions/9692962/flask-sqlalchemy-import-context-issue,Flask-SQLAlchemy import/context issue,,,,,,
59,"['python', 'unicode', 'beautifulsoup', 'python-2.x', 'python-unicode']","{'account_id': 516016, 'reputation': 62577, 'user_id': 962891, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/7Bcxm.png?s=256&g=1', 'display_name': 'Homunculus Reticulli', 'link': 'https://stackoverflow.com/users/962891/homunculus-reticulli'}",True,2087936,9942822.0,34,1463,1661732631,1333109201,9942594,CC BY-SA 3.0,https://stackoverflow.com/questions/9942594/unicodeencodeerror-ascii-codec-cant-encode-character-u-xa0-in-position-20,UnicodeEncodeError: &#39;ascii&#39; codec can&#39;t encode character u&#39;\xa0&#39; in position 20: ordinal not in range(128),1448918879.0,1458655187.0,,,,
60,"['python', 'matplotlib']","{'account_id': 75224, 'reputation': 7978, 'user_id': 215847, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/9d9434407b38d995c43ceb59fe6adb5b?s=256&d=identicon&r=PG', 'display_name': 'pocketfullofcheese', 'link': 'https://stackoverflow.com/users/215847/pocketfullofcheese'}",True,279527,46921590.0,10,290,1661703705,1332479591,9834452,CC BY-SA 4.0,https://stackoverflow.com/questions/9834452/how-do-i-make-a-single-legend-for-many-subplots,How do I make a single legend for many subplots?,1553133634.0,1661703705.0,,,,
61,"['python', 'filesystems', 'filepath']","{'account_id': 99165, 'reputation': 5216, 'user_id': 268006, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/dbd9d461a54696a1e51d697e38b3b96e?s=256&d=identicon&r=PG', 'display_name': 'Fake Name', 'link': 'https://stackoverflow.com/users/268006/fake-name'}",True,138835,,6,131,1661542014,1330687598,9532499,CC BY-SA 4.0,https://stackoverflow.com/questions/9532499/check-whether-a-path-is-valid-in-python-without-creating-a-file-at-the-paths-ta,Check whether a path is valid in Python without creating a file at the path&#39;s target,,1559213466.0,,,,
62,"['python', 'matplotlib', 'plot']","{'account_id': 516016, 'reputation': 62577, 'user_id': 962891, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://i.stack.imgur.com/7Bcxm.png?s=256&g=1', 'display_name': 'Homunculus Reticulli', 'link': 'https://stackoverflow.com/users/962891/homunculus-reticulli'}",True,2481037,9890599.0,24,1595,1661398572,1331228290,9622163,CC BY-SA 4.0,https://stackoverflow.com/questions/9622163/save-plot-to-image-file-instead-of-displaying-it-using-matplotlib,Save plot to image file instead of displaying it using Matplotlib,1532688246.0,1661398572.0,,,,
63,['python'],"{'account_id': 289842, 'reputation': 1818, 'user_id': 591046, 'user_type': 'registered', 'accept_rate': 68, 'profile_image': 'https://www.gravatar.com/avatar/6c73ad56ad7022f0e25d059a87ae53ab?s=256&d=identicon&r=PG', 'display_name': 'Yasser', 'link': 'https://stackoverflow.com/users/591046/yasser'}",True,688,9867787.0,3,2,1661364096,1332744153,9867721,CC BY-SA 3.0,https://stackoverflow.com/questions/9867721/how-to-specify-string-padding-with-a-variable-in-python-2-5,How to specify string padding with a variable in Python 2.5?,,,,,,
64,"['python', 'exception']","{'account_id': 319063, 'reputation': 24101, 'user_id': 636625, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://i.stack.imgur.com/EuUH4.jpg?s=256&g=1', 'display_name': 'Shang Wang', 'link': 'https://stackoverflow.com/users/636625/shang-wang'}",True,331445,9824050.0,16,332,1661252000,1332425334,9823936,CC BY-SA 4.0,https://stackoverflow.com/questions/9823936/how-do-i-determine-what-type-of-exception-occurred,How do I determine what type of exception occurred?,,1656871667.0,,,,
65,"['python', 'function', 'arguments', 'optional-parameters']","{'account_id': 1258141, 'reputation': 13013, 'user_id': 1217150, 'user_type': 'registered', 'accept_rate': 90, 'profile_image': 'https://i.stack.imgur.com/6ryIf.png?s=256&g=1', 'display_name': 'Thalia', 'link': 'https://stackoverflow.com/users/1217150/thalia'}",True,827600,9539945.0,7,382,1661115924,1330720208,9539921,CC BY-SA 4.0,https://stackoverflow.com/questions/9539921/how-do-i-define-a-function-with-optional-arguments,How do I define a function with optional arguments?,,1658242436.0,,,,
66,"['python', 'date', 'time']","{'account_id': 344707, 'reputation': 2779, 'user_id': 677163, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/a1d8465997bf40a21eca3975f984fc72?s=256&d=identicon&r=PG', 'display_name': 'philippe', 'link': 'https://stackoverflow.com/users/677163/philippe'}",True,287948,9725093.0,17,206,1660985114,1331832120,9724906,CC BY-SA 4.0,https://stackoverflow.com/questions/9724906/python-date-of-the-previous-month,python date of the previous month,,1616742759.0,,,,
67,"['python', 'function', 'return', 'return-value']","{'account_id': 1312341, 'reputation': 2329, 'user_id': 1260114, 'user_type': 'registered', 'accept_rate': 77, 'profile_image': 'https://www.gravatar.com/avatar/098f2effe1768ac4b58893633c20633a?s=256&d=identicon&r=PG', 'display_name': 'Lycon', 'link': 'https://stackoverflow.com/users/1260114/lycon'}",True,450472,9752970.0,8,209,1660930985,1332011933,9752958,CC BY-SA 4.0,https://stackoverflow.com/questions/9752958/how-can-i-return-two-values-from-a-function-in-python,How can I return two values from a function in Python?,1504173278.0,1660930985.0,,,,
68,"['python', 'sqlalchemy', 'flask-sqlalchemy']","{'account_id': 89251, 'reputation': 43124, 'user_id': 246365, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/Mx7jx.jpg?s=256&g=1', 'display_name': 'webminal.org', 'link': 'https://stackoverflow.com/users/246365/webminal-org'}",True,343615,9667308.0,6,227,1660735657,1331555832,9667138,CC BY-SA 4.0,https://stackoverflow.com/questions/9667138/how-to-update-sqlalchemy-row-entry,How to update SQLAlchemy row entry?,,1568128258.0,,,,
69,['python'],"{'account_id': 1291068, 'reputation': 61, 'user_id': 1243168, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/1ba32139d0b5d328ff50fd74579760c8?s=256&d=identicon&r=PG', 'display_name': 'monolith', 'link': 'https://stackoverflow.com/users/1243168/monolith'}",True,11272,,5,5,1660718403,1330619474,9520075,CC BY-SA 4.0,https://stackoverflow.com/questions/9520075/passing-variables-between-methods-in-python,Passing variables between methods in Python?,,1660718046.0,,,,
70,['python'],"{'account_id': 1145830, 'reputation': 10554, 'user_id': 1128618, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/c38dbe15d311570f54dccef9cb506c68?s=256&d=identicon&r=PG', 'display_name': 'Jack_of_All_Trades', 'link': 'https://stackoverflow.com/users/1128618/jack-of-all-trades'}",True,96878,9872434.0,2,229,1660522235,1332765436,9872255,,https://stackoverflow.com/questions/9872255/when-and-why-should-i-use-a-namedtuple-instead-of-a-dictionary,When and why should I use a namedtuple instead of a dictionary?,,1660522235.0,1660522027.0,Duplicate,,
71,"['python', 'list', 'formatting', 'python-2.7']","{'account_id': 424315, 'reputation': 429, 'user_id': 804237, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/ed46bebf07cb0a8b0f413ec18e3a09e9?s=256&d=identicon&r=PG', 'display_name': 'naweinberger', 'link': 'https://stackoverflow.com/users/804237/naweinberger'}",True,3094,,6,1,1660356536,1331674273,9692496,CC BY-SA 3.0,https://stackoverflow.com/questions/9692496/python-wrap-format-a-list-when-printed,Python wrap/format a list when printed,,1331674437.0,,,,
72,"['python', 'flask']","{'account_id': 75531, 'reputation': 38426, 'user_id': 216605, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/be4356b5e2e258404a42b1e2a12843ab?s=256&d=identicon&r=PG', 'display_name': 'ensnare', 'link': 'https://stackoverflow.com/users/216605/ensnare'}",True,12760,9621869.0,4,14,1660324183,1331221918,9620575,CC BY-SA 3.0,https://stackoverflow.com/questions/9620575/in-flask-why-are-all-the-views-shown-in-a-single-file,"In Flask, why are all the views shown in a single file?",,,,,,
73,"['python', 'optimization', 'split']","{'account_id': 1278020, 'reputation': 1265, 'user_id': 1232833, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/1c007b4947642a2dded390b84799441a?s=256&d=identicon&r=PG', 'display_name': 'malexmave', 'link': 'https://stackoverflow.com/users/1232833/malexmave'}",True,39239,9604407.0,5,32,1660223640,1331128827,9602856,CC BY-SA 4.0,https://stackoverflow.com/questions/9602856/most-efficient-way-to-split-strings-in-python,Most efficient way to split strings in Python,,1660223640.0,,,,
74,"['python', 'yield']","{'account_id': 199019, 'reputation': 70308, 'user_id': 444036, 'user_type': 'registered', 'accept_rate': 97, 'profile_image': 'https://i.stack.imgur.com/My2AZ.jpg?s=256&g=1', 'display_name': 'Paulo Scardine', 'link': 'https://stackoverflow.com/users/444036/paulo-scardine'}",True,216003,26109157.0,10,606,1660212709,1331753621,9708902,CC BY-SA 4.0,https://stackoverflow.com/questions/9708902/in-practice-what-are-the-main-uses-for-the-yield-from-syntax-in-python-3-3,"In practice, what are the main uses for the &quot;yield from&quot; syntax in Python 3.3?",,1645105150.0,,,,
75,"['python', 'parallel-processing']","{'account_id': 271309, 'reputation': 11367, 'user_id': 561766, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://i.stack.imgur.com/26e6G.png?s=256&g=1', 'display_name': 'memyself', 'link': 'https://stackoverflow.com/users/561766/memyself'}",True,599975,9786225.0,15,437,1660067288,1332243762,9786102,CC BY-SA 3.0,https://stackoverflow.com/questions/9786102/how-do-i-parallelize-a-simple-python-loop,How do I parallelize a simple Python loop?,,1504278544.0,,,,
76,"['python', 'set']","{'account_id': 1108887, 'reputation': 6815, 'user_id': 1099709, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/037d000d9a8d18402d6677977f79c9c9?s=256&d=identicon&r=PG', 'display_name': 'd.putto', 'link': 'https://stackoverflow.com/users/1099709/d-putto'}",True,230635,9792680.0,16,200,1659962355,1332267579,9792664,CC BY-SA 4.0,https://stackoverflow.com/questions/9792664/converting-a-list-to-a-set-changes-element-order,Converting a list to a set changes element order,,1652758628.0,,,,
77,"['python', 'atexit']","{'account_id': 35261, 'reputation': 154640, 'user_id': 99834, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/63c50004c4f6eaf3235b9ea836f4b6cf?s=256&d=identicon&r=PG', 'display_name': 'sorin', 'link': 'https://stackoverflow.com/users/99834/sorin'}",True,6778,9741784.0,2,30,1659960861,1331916828,9741351,CC BY-SA 3.0,https://stackoverflow.com/questions/9741351/how-to-find-exit-code-or-reason-when-atexit-callback-is-called-in-python,How to find exit code or reason when atexit callback is called in Python?,,1331917136.0,,,,
78,['python'],"{'account_id': 440872, 'reputation': 6197, 'user_id': 830691, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/012a8b04a32081f6e1b5b4e553706ba5?s=256&d=identicon&r=PG', 'display_name': 'JSW189', 'link': 'https://stackoverflow.com/users/830691/jsw189'}",True,188032,9841328.0,15,68,1659877090,1332514211,9841303,CC BY-SA 3.0,https://stackoverflow.com/questions/9841303/removing-duplicate-characters-from-a-string,Removing duplicate characters from a string,1572526239.0,1429391870.0,,,,
