,tags,owner,is_answered,view_count,closed_date,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,accepted_answer_id,protected_date,migrated_from
47,"['python', 'python-3.x', 'python-2.7', 'tkinter']","{'account_id': 326332, 'reputation': 1900, 'user_id': 648044, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://i.stack.imgur.com/j1O1I.png?s=256&g=1', 'display_name': 'Guglie', 'link': 'https://stackoverflow.com/users/648044/guglie'}",True,1627,,2,2,1666800790,1560853594,1560866823.0,56647028,https://stackoverflow.com/questions/56647028/how-to-open-a-tkinter-askopenfilename-dialog-compatible-with-python-2-and-python,,How to open a Tkinter askopenfilename dialog compatible with Python 2 and Python 3,CC BY-SA 4.0,56647290.0,,
48,"['python', 'flask', 'sqlalchemy', 'python-unittest']","{'account_id': 12811804, 'reputation': 878, 'user_id': 9269719, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://i.stack.imgur.com/YaHvM.jpg?s=256&g=1', 'display_name': 'Seth Killian', 'link': 'https://stackoverflow.com/users/9269719/seth-killian'}",False,852,,1,7,1666786754,1560727352,,56623301,https://stackoverflow.com/questions/56623301/sqlalchemy-detachedinstanceerror-when-unit-testing-with-flask-app-test-client,,SQLAlchemy DetachedInstanceError when Unit testing with Flask app.test_client,CC BY-SA 4.0,,,
49,"['python', 'django', 'python-3.x', 'image', 'upload']","{'user_type': 'does_not_exist', 'display_name': 'user11040244'}",False,8301,,1,0,1666753746,1560997022,,56678121,https://stackoverflow.com/questions/56678121/image-upload-in-createview,,Image upload in CreateView,CC BY-SA 4.0,,,
50,"['python', 'visual-studio-code', 'path', 'environment-variables', 'reinstall']","{'account_id': 16192408, 'reputation': 61, 'user_id': 11690799, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-BsdYg6lfbZk/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcDTvLpJLgnzcG_nTRoq9hf6VsApQ/mo/photo.jpg?sz=256', 'display_name': 'soyeon Kim', 'link': 'https://stackoverflow.com/users/11690799/soyeon-kim'}",True,31099,,5,6,1666616756,1561360953,1561361439.0,56731615,https://stackoverflow.com/questions/56731615/no-python-at-python-exe,,No python at &#39;\python.exe&#39;,CC BY-SA 4.0,,,
51,"['python', 'mysql', 'django', 'transactions']","{'account_id': 8895617, 'reputation': 139, 'user_id': 6640786, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-m6TRJ2Vwgro/AAAAAAAAAAI/AAAAAAAAACA/xMejrKxSuw8/photo.jpg?sz=256', 'display_name': 'Co Worker', 'link': 'https://stackoverflow.com/users/6640786/co-worker'}",True,4944,,2,7,1666592799,1561366757,1561367379.0,56733112,https://stackoverflow.com/questions/56733112/how-to-create-new-database-connection-in-django,,How to create new database connection in django,CC BY-SA 4.0,56733500.0,,
52,"['python', 'machine-learning', 'scikit-learn']","{'account_id': 4012271, 'reputation': 1200, 'user_id': 3484477, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1054077159/picture?type=large', 'display_name': 'Meysam Sadeghi', 'link': 'https://stackoverflow.com/users/3484477/meysam-sadeghi'}",True,948,,1,2,1666361903,1561020365,,56682250,https://stackoverflow.com/questions/56682250/setting-a-custom-loss-for-sklearn-gradient-boosting-classfier,,Setting a custom loss for sklearn gradient boosting classfier,CC BY-SA 4.0,62155856.0,,
53,"['python', 'django']","{'account_id': 13765534, 'reputation': 85, 'user_id': 9934202, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-EZzyygTxez0/AAAAAAAAAAI/AAAAAAAAADc/XqirjseHdzY/photo.jpg?sz=256', 'display_name': 'Roostercrab', 'link': 'https://stackoverflow.com/users/9934202/roostercrab'}",True,1154,,3,2,1666302373,1559752547,,56464657,https://stackoverflow.com/questions/56464657/how-to-handle-uniqueconstraint-failure-in-django-meta-class,,How to handle UniqueConstraint failure in Django Meta Class?,CC BY-SA 4.0,56464929.0,,
54,"['python', 'django', 'apache', 'mod-wsgi']","{'account_id': 16133623, 'reputation': 11, 'user_id': 11646592, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-UJtx9ywiMqY/AAAAAAAAAAI/AAAAAAAAASg/PGgZCVHe-B0/photo.jpg?sz=256', 'display_name': 'Aarohi kaur', 'link': 'https://stackoverflow.com/users/11646592/aarohi-kaur'}",True,1336,,2,0,1666233946,1560498302,1666233946.0,56593673,https://stackoverflow.com/questions/56593673/how-to-use-mod-wsgi-for-hosting-multiple-django-projects-under-single-domain,,how to use mod_wsgi for hosting multiple django projects under single domain?,CC BY-SA 4.0,,,
55,"['python', 'ipython']","{'account_id': 8750223, 'reputation': 195, 'user_id': 6543759, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b0b607e9f979320306e16dc63043711c?s=256&d=identicon&r=PG&f=1', 'display_name': 'overflo', 'link': 'https://stackoverflow.com/users/6543759/overflo'}",True,1149,,2,13,1666229044,1559481903,,56415470,https://stackoverflow.com/questions/56415470/calling-ipython-embed-in-asynchronous-code-specifying-the-event-loop,,Calling IPython.embed() in asynchronous code (specifying the event loop),CC BY-SA 4.0,,,
56,"['python', 'sockets']","{'account_id': 13164642, 'reputation': 47, 'user_id': 9509278, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Bilal B', 'link': 'https://stackoverflow.com/users/9509278/bilal-b'}",True,1221,,2,3,1666160628,1560023116,1615024148.0,56509626,https://stackoverflow.com/questions/56509626/python-cannot-bind-my-external-public-ip-address-using-socket-gives-error-but-w,,"Python cannot bind my external/public IP address using socket, gives error But when using local IP address the error doesn&#39;t show up",CC BY-SA 4.0,56509798.0,,
57,"['python', 'excel', 'pandas', 'xlsxwriter']","{'account_id': 15926343, 'reputation': 25, 'user_id': 11491890, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2f7cfbc63fda4947ea3bd40f4d874579?s=256&d=identicon&r=PG&f=1', 'display_name': 'psy.lue', 'link': 'https://stackoverflow.com/users/11491890/psy-lue'}",True,1898,,3,2,1666132210,1559923301,1560259298.0,56497804,https://stackoverflow.com/questions/56497804/how-to-add-an-empty-worksheet-into-an-existing-workbook-using-pandas-excelwriter,,How to add an empty Worksheet into an existing Workbook using Pandas ExcelWriter,CC BY-SA 4.0,56497982.0,,
58,"['python', 'django', 'django-forms', 'formset']","{'account_id': 15458061, 'reputation': 157, 'user_id': 11151467, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-scgLTe1bcjI/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcSwq57ixdWWesPVNA4eCwOEnbBEg/mo/photo.jpg?sz=256', 'display_name': 'soporific312', 'link': 'https://stackoverflow.com/users/11151467/soporific312'}",False,169,,1,0,1666117325,1560525701,,56601116,https://stackoverflow.com/questions/56601116/formset-data-initialization,,Formset Data Initialization,CC BY-SA 4.0,,,
59,"['python', 'flask', 'shopify']","{'account_id': 15649334, 'reputation': 21, 'user_id': 11291009, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-ohGvJLCIB2I/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rds5kJ8MzKx4EdRKED_IiNW6lm02w/mo/photo.jpg?sz=256', 'display_name': 'Ammar Siddiqui', 'link': 'https://stackoverflow.com/users/11291009/ammar-siddiqui'}",True,1551,,2,0,1666064109,1560144797,1560176204.0,56520956,https://stackoverflow.com/questions/56520956/how-to-fix-shopify-api-version-versionnotfounderror,,how to fix &#39;shopify.api_version.VersionNotFoundError&#39;,CC BY-SA 4.0,,,
60,"['python', 'matplotlib', 'scikit-learn']","{'account_id': 3449496, 'reputation': 1682, 'user_id': 2889451, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/fWMAk.jpg?s=256&g=1', 'display_name': 'Simen Russnes', 'link': 'https://stackoverflow.com/users/2889451/simen-russnes'}",True,1495,,1,7,1666038491,1559822345,,56477144,https://stackoverflow.com/questions/56477144/pls-da-loading-plot-in-python,,PLS-DA Loading Plot in Python,CC BY-SA 4.0,,,
61,"['python', 'neural-network', 'pytorch', 'torch']","{'account_id': 16066945, 'reputation': 231, 'user_id': 11596319, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2270558633013207/picture?type=large', 'display_name': 'Muhammad Shamel', 'link': 'https://stackoverflow.com/users/11596319/muhammad-shamel'}",True,28322,,6,19,1666028898,1559607784,1559665899.0,56435961,https://stackoverflow.com/questions/56435961/how-to-access-the-network-weights-while-using-pytorch-nn-sequential,,How to access the network weights while using PyTorch &#39;nn.Sequential&#39;?,CC BY-SA 4.0,56460998.0,,
62,"['python', 'audio', 'raspberry-pi']","{'account_id': 16133001, 'reputation': 71, 'user_id': 11646126, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-Rp3LT95UNUU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3reEE2jAhbtJtgfb87Qny2qUGZED9A/mo/photo.jpg?sz=256', 'display_name': 'Andy_hs', 'link': 'https://stackoverflow.com/users/11646126/andy-hs'}",True,16502,,4,5,1666015116,1560493377,,56592522,https://stackoverflow.com/questions/56592522/python-simple-audio-tone-generator,,Python simple audio tone generator,CC BY-SA 4.0,,,
63,"['python', 'networking', 'micropython']","{'account_id': 3685377, 'reputation': 8009, 'user_id': 3069232, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/f5999c887f7f583342f50ff03ee84a86?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3069232', 'link': 'https://stackoverflow.com/users/3069232/user3069232'}",True,315,,1,0,1666011164,1560779070,,56632617,https://stackoverflow.com/questions/56632617/fetching-the-ip-address-using-micropython,,Fetching the IP address using MicroPython,CC BY-SA 4.0,56648016.0,,
64,"['python', 'docker', 'dockerfile']","{'account_id': 7971767, 'reputation': 129, 'user_id': 9498549, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f54875321de24b631ce5c8610b5cf71e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Alan', 'link': 'https://stackoverflow.com/users/9498549/alan'}",True,1492,,1,1,1665995470,1560935075,1665995470.0,56663926,https://stackoverflow.com/questions/56663926/windows-compatibility-permissions,,Windows compatibility: Permissions?,CC BY-SA 4.0,56664710.0,,
65,"['python', 'python-3.x', 'docker', 'alpine-linux']","{'account_id': 14210515, 'reputation': 432, 'user_id': 10265880, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/733c916b6bebf0a5644760b0f20e1ea1?s=256&d=identicon&r=PG&f=1', 'display_name': 'sur.la.route', 'link': 'https://stackoverflow.com/users/10265880/sur-la-route'}",True,7660,,5,6,1665993830,1559584468,1665993830.0,56432317,https://stackoverflow.com/questions/56432317/error-installing-gevent-in-docker-alpine-python,,Error installing gevent in Docker Alpine Python,CC BY-SA 4.0,56436729.0,,
66,"['python', 'function']","{'account_id': 16108549, 'reputation': 1, 'user_id': 11627451, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-_oO3EbAfKl8/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdv7q30gSmHVtBdsaxHgsGhXuSIVw/mo/photo.jpg?sz=256', 'display_name': 'SUSIE', 'link': 'https://stackoverflow.com/users/11627451/susie'}",True,190,1665986043.0,1,-4,1665986070,1560253932,1560254688.0,56543094,https://stackoverflow.com/questions/56543094/create-a-sublist-that-only-contains-all-the-numbers-of-a-list-until-it-reaches-a,Duplicate,Create a sublist that only contains all the numbers of a list until it reaches a certain number,,,,
67,"['python', 'matplotlib', 'pycharm']","{'account_id': 6235088, 'reputation': 8973, 'user_id': 4850656, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0907bc1552e363351ac42c5f3e861c20?s=256&d=identicon&r=PG&f=1', 'display_name': 'johnwolf1987', 'link': 'https://stackoverflow.com/users/4850656/johnwolf1987'}",True,400892,,34,395,1665843660,1560890618,,56656777,https://stackoverflow.com/questions/56656777/userwarning-matplotlib-is-currently-using-agg-which-is-a-non-gui-backend-so,,"&quot;UserWarning: Matplotlib is currently using agg, which is a non-GUI backend, so cannot show the figure.&quot; when plotting figure with pyplot on Pycharm",CC BY-SA 4.0,56675620.0,1641459205.0,
68,"['python', 'selenium', 'firefox']","{'account_id': 14640853, 'reputation': 138, 'user_id': 10726891, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/153ba41b0b310af2fbfc1be141624862?s=256&d=identicon&r=PG&f=1', 'display_name': 'NegaOverflow', 'link': 'https://stackoverflow.com/users/10726891/negaoverflow'}",True,2391,,2,1,1665768432,1560256888,1560360090.0,56543995,https://stackoverflow.com/questions/56543995/how-to-get-the-url-or-filename-being-downloaded-now,,How to get the url or filename being downloaded now?,CC BY-SA 4.0,56554342.0,,
69,"['python', 'opencv', 'cmake', 'dlib']","{'account_id': 16191573, 'reputation': 181, 'user_id': 11690158, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-ZaFj8Z8ehnE/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rchT-OAcPUyo_HX6M9E0kDZV4VHUA/mo/photo.jpg?sz=256', 'display_name': 'Jomar Gallano', 'link': 'https://stackoverflow.com/users/11690158/jomar-gallano'}",True,55099,,4,16,1665627415,1561359913,1665627415.0,56731373,https://stackoverflow.com/questions/56731373/runtimeerror-cmake-must-be-installed-to-build-the-following-extensions-dlib,,RuntimeError: CMake must be installed to build the following extensions: dlib,CC BY-SA 4.0,,,
70,"['python', 'python-3.x', 'command-line', 'databricks']","{'account_id': 3502187, 'reputation': 25, 'user_id': 9075927, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/786104384/picture?type=large', 'display_name': 'Andy', 'link': 'https://stackoverflow.com/users/9075927/andy'}",True,9449,,4,0,1665626344,1560608478,1560629712.0,56611207,https://stackoverflow.com/questions/56611207/databricks-command-says-databricks-cli-isnt-configured-when-run-from-python-wi,,Databricks command says databricks-cli isn&#39;t configured when run from Python (with os.system()) but works fine when pasted into command line,CC BY-SA 4.0,,,
71,"['python', 'python-3.x', 'type-hinting', 'python-typing']","{'account_id': 3829663, 'reputation': 395, 'user_id': 3175582, 'user_type': 'registered', 'accept_rate': 0, 'profile_image': 'https://www.gravatar.com/avatar/5539ad1daf28f34647ca5523e198a6d0?s=256&d=identicon&r=PG&f=1', 'display_name': 'IceCube', 'link': 'https://stackoverflow.com/users/3175582/icecube'}",True,8677,,2,12,1665614406,1560704304,1628170315.0,56620896,https://stackoverflow.com/questions/56620896/typing-hint-for-abstract-class-method-that-returns-class-instance,,Typing hint for abstract class method that returns class instance,CC BY-SA 4.0,,,
72,"['javascript', 'python', 'json', 'web-scraping', 'beautifulsoup']","{'account_id': 15883138, 'reputation': 29, 'user_id': 11460363, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6dc24a04e97097524187c2e80bd3c47d?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tony', 'link': 'https://stackoverflow.com/users/11460363/tony'}",True,694,,2,0,1665591671,1560613666,1665591671.0,56611864,https://stackoverflow.com/questions/56611864/scraping-script-tag-in-html-with-json-and-bs4,,Scraping Script tag in HTML with Json and BS4,CC BY-SA 4.0,,,
73,"['python', 'opencv', 'datamatrix']","{'account_id': 16063320, 'reputation': 31, 'user_id': 11593641, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_6D9o_3K48U/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3resLNsx9Tils4hXVfAmTmQCpvdujw/mo/photo.jpg?sz=256', 'display_name': 'Connan king', 'link': 'https://stackoverflow.com/users/11593641/connan-king'}",False,4050,,1,2,1665509192,1559566293,1559568717.0,56427780,https://stackoverflow.com/questions/56427780/how-to-decode-datamatrix-with-webcam,,How to decode Datamatrix with webcam?,CC BY-SA 4.0,,,
74,"['python', 'django', 'django-models', 'django-admin']","{'account_id': 9634357, 'reputation': 171, 'user_id': 7151026, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-vRrxGauDGcM/AAAAAAAAAAI/AAAAAAAAABE/KK7VoLsfQEA/photo.jpg?sz=256', 'display_name': 'Naaim Iss', 'link': 'https://stackoverflow.com/users/7151026/naaim-iss'}",True,6634,,5,10,1665505150,1560126693,1665505150.0,56519352,https://stackoverflow.com/questions/56519352/django-admin-e104-must-inherit-from-inlinemodeladmin,,Django (admin.e104) must inherit from &#39;InlineModelAdmin&#39;,CC BY-SA 4.0,,,
75,"['python', 'python-3.x', 'unit-testing', 'anaconda']","{'account_id': 9532974, 'reputation': 871, 'user_id': 7083974, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/de3019c5ec22dc1ddbb2dfc7eebdac12?s=256&d=identicon&r=PG&f=1', 'display_name': 'Bee', 'link': 'https://stackoverflow.com/users/7083974/bee'}",True,58600,,4,35,1665409352,1561583171,1625077577.0,56780892,https://stackoverflow.com/questions/56780892/python-unit-test-module-throws-modulenotfounderror-no-module-named-tests-test,,Python Unit test module throws &quot;ModuleNotFoundError: No module named &#39;tests.test_file&#39;&quot;,CC BY-SA 4.0,56791072.0,,
76,"['python', 'amazon-web-services', 'docker', 'pip']","{'account_id': 4190102, 'reputation': 869, 'user_id': 3432923, 'user_type': 'registered', 'accept_rate': 79, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'roastbeeef', 'link': 'https://stackoverflow.com/users/3432923/roastbeeef'}",False,35926,,4,25,1665407230,1560802906,1560844785.0,56638409,https://stackoverflow.com/questions/56638409/error-directory-is-not-installable-neither-setup-py-nor-pyproject-toml,,ERROR: Directory is not installable. Neither &#39;setup.py&#39; nor &#39;pyproject.toml&#39;,CC BY-SA 4.0,,,
