,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,closed_date,closed_reason,protected_date,migrated_from,locked_date
47,"['python', 'matplotlib', 'colorbar', 'imshow', 'random-walk']","{'account_id': 18179832, 'reputation': 3, 'user_id': 13481305, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b46d3bc0ee162a621bb2a38200760fa0?s=256&d=identicon&r=PG&f=1', 'display_name': 'ProbM', 'link': 'https://stackoverflow.com/users/13481305/probm'}",True,519,1,0,1667579879,1588755605,1667579879.0,61631246,CC BY-SA 4.0,https://stackoverflow.com/questions/61631246/python-plot-frequency-of-negative-x-y-coordinates,"Python: Plot frequency of negative (x,y) coordinates",61632120.0,,,,,
48,"['python', 'jupyter-notebook', 'airflow', 'google-colaboratory']","{'account_id': 17945490, 'reputation': 317, 'user_id': 13039877, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b73769f26fc695813abc2b4973f1c2f9?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sado', 'link': 'https://stackoverflow.com/users/13039877/sado'}",True,35250,4,29,1667562463,1589318028,,61762045,CC BY-SA 4.0,https://stackoverflow.com/questions/61762045/running-google-colab-every-day-at-a-specific-time,Running google colab every day at a specific time,,,,,,
49,"['python', 'linux', 'opencv', 'ubuntu', 'boot']","{'account_id': 18548061, 'reputation': 31, 'user_id': 13514872, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-MqPNZU8MvsQ/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucn3hQFpSyS-rqS6wXTgxgM28OmCoA/photo.jpg?sz=256', 'display_name': 'user13514872', 'link': 'https://stackoverflow.com/users/13514872/user13514872'}",False,104,1,3,1667555724,1589166904,1589189408.0,61721728,CC BY-SA 4.0,https://stackoverflow.com/questions/61721728/import-error-in-rc-local-for-open-cv2-module,Import Error in rc.local for open cv2 module,,,,,,
50,"['python', 'tensorflow', 'keras']","{'account_id': 5058038, 'reputation': 500, 'user_id': 4060622, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/915e504c081f3d9522043ccd01c1730c?s=256&d=identicon&r=PG&f=1', 'display_name': 'abhishah901', 'link': 'https://stackoverflow.com/users/4060622/abhishah901'}",True,87498,5,27,1667555256,1588363799,1610973705.0,61550026,CC BY-SA 4.0,https://stackoverflow.com/questions/61550026/valueerror-shapes-none-1-and-none-3-are-incompatible,"ValueError: Shapes (None, 1) and (None, 3) are incompatible",61550151.0,,,,,
51,"['python', 'command-line', 'argparse']","{'account_id': 4749863, 'reputation': 25099, 'user_id': 3840170, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/L9NB3.png?s=256&g=1', 'display_name': 'user3840170', 'link': 'https://stackoverflow.com/users/3840170/user3840170'}",True,134,1,-1,1667540912,1588708370,1667540912.0,61621840,CC BY-SA 4.0,https://stackoverflow.com/questions/61621840/suppressing-option-processing-after-a-non-option-command-line-argument,Suppressing option processing after a non-option command-line argument,61622595.0,,,,,
52,"['python', 'selenium', 'geckodriver', 'windows-task-scheduler']","{'account_id': 18460769, 'reputation': 21, 'user_id': 13448341, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Vy-4OLUaOIw/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJPILUIxgCc4QYgqe8X2CS5tyAlE4w/photo.jpg?sz=256', 'display_name': 'Sandra ', 'link': 'https://stackoverflow.com/users/13448341/sandra'}",False,326,1,1,1667502147,1588671642,1667502147.0,61610110,CC BY-SA 4.0,https://stackoverflow.com/questions/61610110/permission-denied-for-geckodriver-log-only-from-task-scheduler,Permission denied for geckodriver.log only from Task Scheduler,,,,,,
53,"['python', 'google-cloud-platform', 'python-requests', 'google-cloud-functions']","{'account_id': 4242940, 'reputation': 877, 'user_id': 3472360, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user3472360', 'link': 'https://stackoverflow.com/users/3472360/user3472360'}",True,5100,3,8,1667471521,1588502469,1638301041.0,61573102,CC BY-SA 4.0,https://stackoverflow.com/questions/61573102/calling-a-google-cloud-function-from-within-python,Calling a Google Cloud Function from within Python,,,,,,
54,"['python', 'sqlalchemy']","{'account_id': 17558836, 'reputation': 25, 'user_id': 12737741, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a807a5fff6750af9c9fe8947757a0261?s=256&d=identicon&r=PG&f=1', 'display_name': 'R&#233;myClaverie', 'link': 'https://stackoverflow.com/users/12737741/r%c3%a9myclaverie'}",False,669,1,0,1667459705,1590420937,,62005811,CC BY-SA 4.0,https://stackoverflow.com/questions/62005811/sqlalchemy-get-the-database-name-from-connection,SQLAlchemy: Get the database name from connection,,,,,,
55,"['python', 'sql']","{'account_id': 3267113, 'reputation': 41, 'user_id': 2751396, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'user2751396', 'link': 'https://stackoverflow.com/users/2751396/user2751396'}",False,52,1,-1,1667455300,1589319477,1667455300.0,61762438,CC BY-SA 4.0,https://stackoverflow.com/questions/61762438/sql-updating-a-field-with-a-sequential-number,SQL updating a field with a sequential number,,,,,,
56,"['python', 'numpy']","{'account_id': 18078162, 'reputation': 37, 'user_id': 13140818, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/QIYtZ.jpg?s=256&g=1', 'display_name': 'Masum Bhuiyan', 'link': 'https://stackoverflow.com/users/13140818/masum-bhuiyan'}",True,400,2,1,1667455255,1589636308,1667455255.0,61837670,,https://stackoverflow.com/questions/61837670/how-to-calculate-element-wise-minimum-maximum-between-two-same-size-numpy-matric,How to calculate element wise minimum/maximum between two same size numpy matrices in Python?,61837755.0,1589637280.0,Duplicate,,,
57,"['python', 'html', 'pandas', 'matplotlib']","{'account_id': 18573803, 'reputation': 77, 'user_id': 13535024, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5351c662f0c0e66c237bfc123314f49b?s=256&d=identicon&r=PG&f=1', 'display_name': 'Simon', 'link': 'https://stackoverflow.com/users/13535024/simon'}",False,4446,1,0,1667415374,1590765055,,62089117,,https://stackoverflow.com/questions/62089117/how-to-save-a-matplotlib-figure-in-a-html-file,How to save a Matplotlib figure in a HTML file?,,1615577551.0,Duplicate,,,
58,"['javascript', 'python', 'web-scraping', 'beautifulsoup', 'python-requests-html']","{'account_id': 3999033, 'reputation': 61, 'user_id': 3295589, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d560199509d96a52f9531a1521b0b193?s=256&d=identicon&r=PG&f=1', 'display_name': '10VA', 'link': 'https://stackoverflow.com/users/3295589/10va'}",True,3155,1,6,1667414367,1590009474,,61923065,CC BY-SA 4.0,https://stackoverflow.com/questions/61923065/scraping-javascript-website-with-beautifulsoup-4-requests-html,Scraping Javascript Website With BeautifulSoup 4 &amp; Requests_HTML,,,,,,
59,"['python', 'tensorflow', 'machine-learning', 'keras']","{'account_id': 1486301, 'reputation': 2263, 'user_id': 1394504, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/7d8c9a8ffeeed1b0a6c18c54a4a94f9c?s=256&d=identicon&r=PG', 'display_name': 'Mithrand1r', 'link': 'https://stackoverflow.com/users/1394504/mithrand1r'}",True,10900,2,17,1667314472,1589351106,,61767723,CC BY-SA 4.0,https://stackoverflow.com/questions/61767723/get-config-missing-while-loading-previously-saved-model-without-custom-layers,get_config missing while loading previously saved model without custom layers,61790464.0,,,,,
60,"['python', 'scikit-learn', 'importerror']","{'account_id': 16881621, 'reputation': 515, 'user_id': 12207538, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2557768714454319/picture?type=large', 'display_name': 'Fred Cozzi', 'link': 'https://stackoverflow.com/users/12207538/fred-cozzi'}",True,101314,12,40,1667291420,1589925129,1605658854.0,61901365,CC BY-SA 4.0,https://stackoverflow.com/questions/61901365/modulenotfounderror-no-module-named-sklearn-externals-six,ModuleNotFoundError: No module named &#39;sklearn.externals.six&#39;,,,,,,
61,"['python', 'amazon-web-services', 'aws-lambda']","{'account_id': 5457896, 'reputation': 3170, 'user_id': 4340793, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://www.gravatar.com/avatar/6c078df4144343cdad824bb4637b807d?s=256&d=identicon&r=PG&f=1', 'display_name': 'JeyJ', 'link': 'https://stackoverflow.com/users/4340793/jeyj'}",True,2179,4,5,1667287110,1590004976,1590015276.0,61921935,CC BY-SA 4.0,https://stackoverflow.com/questions/61921935/aws-lambda-failed-to-find-libmagic,aws lambda - failed to find libmagic,64244869.0,,,,,
62,"['python', 'numpy', 'matplotlib', 'multidimensional-array', 'mplot3d']","{'account_id': 14856535, 'reputation': 83, 'user_id': 10728862, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/2237484343153752/picture?type=large', 'display_name': 'Charles Wagner', 'link': 'https://stackoverflow.com/users/10728862/charles-wagner'}",True,2482,3,1,1667177350,1589440124,,61791309,CC BY-SA 4.0,https://stackoverflow.com/questions/61791309/how-to-make-a-3d-plot-x-y-z-assigning-z-values-to-x-y-ordered-pairs,"How to make a 3D plot (X, Y, Z), assigning Z values to X,Y ordered pairs?",61791488.0,,,,,
63,"['python', 'python-3.x', 'ssh', 'callback', 'paramiko']","{'account_id': 10642398, 'reputation': 4892, 'user_id': 7836976, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/67ae396b20200188272f0d121d9e9dfa?s=256&d=identicon&r=PG&f=1', 'display_name': 'runnerpaul', 'link': 'https://stackoverflow.com/users/7836976/runnerpaul'}",True,642,1,2,1667151360,1589903853,1590056048.0,61895403,CC BY-SA 4.0,https://stackoverflow.com/questions/61895403/a-command-does-not-finish-when-executed-using-python-paramiko-exec-command,A command does not finish when executed using Python Paramiko exec_command,61907979.0,,,,,
64,"['python', 'image-processing', 'matrix', 'correlation', 'video-processing']","{'account_id': 16267073, 'reputation': 41, 'user_id': 11746789, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-wBwVufjFmuk/AAAAAAAAAAI/AAAAAAAAACU/o3wlwghvVv0/photo.jpg?sz=256', 'display_name': 'Neens', 'link': 'https://stackoverflow.com/users/11746789/neens'}",False,216,0,4,1667095913,1589123830,1589126048.0,61714279,CC BY-SA 4.0,https://stackoverflow.com/questions/61714279/how-to-find-phase-correlation-between-2-3d-matrices-in-python,How to find Phase Correlation between 2 3D matrices in python?,,,,,,
65,"['python', 'pip']","{'account_id': 234626, 'reputation': 2195, 'user_id': 500902, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/3d252fc357f94e23b75a8888f6f6a12d?s=256&d=identicon&r=PG', 'display_name': 'Marvin', 'link': 'https://stackoverflow.com/users/500902/marvin'}",True,6303,1,20,1667045982,1588386926,,61553778,CC BY-SA 4.0,https://stackoverflow.com/questions/61553778/why-is-my-venv-using-a-different-pip-version-than-i-have-installed,Why is my venv using a different pip version than I have installed,61553959.0,,,,,
66,"['python', 'anaconda', 'face-recognition', 'dlib']","{'account_id': 14971588, 'reputation': 11, 'user_id': 10808293, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-a8VP86dPCIE/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-j5Yd1STMYqW55hHdNY2ozCz3WjxQ/mo/photo.jpg?sz=256', 'display_name': 'Hind Ahmad', 'link': 'https://stackoverflow.com/users/10808293/hind-ahmad'}",False,8286,5,1,1666969480,1589837700,,61879378,CC BY-SA 4.0,https://stackoverflow.com/questions/61879378/module-dlib-has-no-attribute-get-frontal-face-detector-error,module &#39;dlib&#39; has no attribute &#39;get_frontal_face_detector&#39; ERROR,,,,,,
67,"['python', 'python-3.x', 'python-3.7', 'scapy', 'netfilter']","{'account_id': 18530961, 'reputation': 1, 'user_id': 13501750, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-c1iWcX5ukno/AAAAAAAAAAI/AAAAAAAAAAA/AAKWJJNEX0C-2Qgcyn8px6NgQnjrlPXYCQ/photo.jpg?sz=256', 'display_name': 'Jashan Jeet', 'link': 'https://stackoverflow.com/users/13501750/jashan-jeet'}",True,523,2,-4,1666954771,1588975765,1666954771.0,61688925,CC BY-SA 4.0,https://stackoverflow.com/questions/61688925/using-python-3-a-byte-like-object-is-required-not-a-str-i-have-tried-converting,using Python 3 A byte-like object is required not a str&quot; i have tried converting it into bytes but it still giving me the same error,,,,,,
68,"['python', 'pytest', 'code-coverage', 'coverage.py', 'test-coverage']","{'account_id': 54090, 'reputation': 82758, 'user_id': 161801, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/0383e4cae325f65a1bbd906be4be2276?s=256&d=identicon&r=PG', 'display_name': 'asmeurer', 'link': 'https://stackoverflow.com/users/161801/asmeurer'}",True,1215,2,3,1666911117,1589842073,,61880294,CC BY-SA 4.0,https://stackoverflow.com/questions/61880294/make-pytest-require-code-coverage-only-on-full-test-suite-run,Make pytest require code coverage only on full test suite run,74229057.0,,,,,
69,"['python', 'matplotlib', 'attributeerror']","{'account_id': 8921343, 'reputation': 2875, 'user_id': 8124392, 'user_type': 'registered', 'accept_rate': 94, 'profile_image': 'https://www.gravatar.com/avatar/29ccdaed954c2c2d9da35fcefcadcb95?s=256&d=identicon&r=PG&f=1', 'display_name': 'oo92', 'link': 'https://stackoverflow.com/users/8124392/oo92'}",True,1376,2,5,1666867803,1589695468,,61847663,CC BY-SA 4.0,https://stackoverflow.com/questions/61847663/matplotlib-backends-backend-tkagg-is-throwing-an-attribute-error-for-blit,matplotlib.backends.backend_tkagg is throwing an attribute error for &#39;blit&#39;,63441577.0,,,,,
70,"['python', 'python-3.x', 'if-statement']","{'account_id': 16605332, 'reputation': 473, 'user_id': 11999957, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/bc757969d1e9567919d4276660f8a614?s=256&d=identicon&r=PG&f=1', 'display_name': 'we_are_all_in_this_together', 'link': 'https://stackoverflow.com/users/11999957/we-are-all-in-this-together'}",True,1550,3,3,1666865328,1589306882,1589347108.0,61758941,CC BY-SA 4.0,https://stackoverflow.com/questions/61758941/if-vs-elif-in-python-which-is-better,"If vs. Elif in Python, which is better?",61759367.0,,,,,
71,"['python', 'pandas']","{'account_id': 18385259, 'reputation': 21, 'user_id': 13392469, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhSTif9_gPkENspo-fLFSaO-x9pbLILBrbXzjNh=k-s256', 'display_name': 'Tanvir Ahmed', 'link': 'https://stackoverflow.com/users/13392469/tanvir-ahmed'}",True,73,2,0,1666863626,1590080965,1590081083.0,61939947,CC BY-SA 4.0,https://stackoverflow.com/questions/61939947/multiple-regression-model-using-scikit-learn-in-python,Multiple regression model using scikit learn in python,61940758.0,,,,,
72,"['python', 'django', 'heroku']","{'account_id': 15586878, 'reputation': 67, 'user_id': 11245140, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-M3VWqIj2YgY/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdMtoxBpNBFbaMxzGozeJ7nDtpaRA/mo/photo.jpg?sz=256', 'display_name': 'LastCodebender', 'link': 'https://stackoverflow.com/users/11245140/lastcodebender'}",False,368,1,0,1666817071,1590399492,1590399929.0,61999701,CC BY-SA 4.0,https://stackoverflow.com/questions/61999701/how-to-display-images-uploaded-from-django-admin-to-heroku,How to display images uploaded from django admin to heroku?,,,,,,
73,"['python', 'python-3.x', 'python-dataclasses']","{'account_id': 12008290, 'reputation': 1392, 'user_id': 8785917, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/817f69733b05ddd0a3d2a7031cbf98a4?s=256&d=identicon&r=PG', 'display_name': 'Kurt Kline', 'link': 'https://stackoverflow.com/users/8785917/kurt-kline'}",True,15634,2,41,1666767151,1590073514,,61937520,CC BY-SA 4.0,https://stackoverflow.com/questions/61937520/proper-way-to-create-class-variable-in-data-class,Proper way to create class variable in Data Class,61938635.0,,,,,
74,"['python', 'django', 'django-templates']","{'account_id': 17586257, 'reputation': 9, 'user_id': 12758944, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/941084a86a00aff874535c665d4efb4f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Sandesh ', 'link': 'https://stackoverflow.com/users/12758944/sandesh'}",False,3037,3,0,1666762304,1590566380,1607895224.0,62038154,CC BY-SA 4.0,https://stackoverflow.com/questions/62038154/django-project-structure-with-multiple-apps,Django project structure with multiple apps,,,,,,
75,"['python', 'oop', 'covariance', 'mypy', 'static-typing']","{'account_id': 15473978, 'reputation': 2022, 'user_id': 11163122, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/xq3vi.png?s=256&g=1', 'display_name': 'Intrastellar Explorer', 'link': 'https://stackoverflow.com/users/11163122/intrastellar-explorer'}",True,10654,1,30,1666715590,1588468706,1590264521.0,61568462,CC BY-SA 4.0,https://stackoverflow.com/questions/61568462/python-typing-what-does-typevara-b-covariant-true-mean,"Python typing what does TypeVar(A, B, covariant=True) mean?",,,,,,
76,"['python', 'ubuntu', 'ubuntu-20.04']","{'account_id': 13483168, 'reputation': 2283, 'user_id': 9727793, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=256', 'display_name': 'Kh4zit', 'link': 'https://stackoverflow.com/users/9727793/kh4zit'}",True,74587,9,96,1666705224,1589824360,1596652896.0,61875869,CC BY-SA 4.0,https://stackoverflow.com/questions/61875869/ubuntu-20-04-upgrade-python-missing-libffi-so-6,"Ubuntu 20.04 upgrade, Python missing libffi.so.6",61876234.0,,,,,
