,tags,owner,is_answered,view_count,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,accepted_answer_id,protected_date,migrated_from,closed_date,closed_reason
48,"['python', 'python-3.x', 'asynchronous', 'python-asyncio', 'coroutine']","{'account_id': 4679746, 'reputation': 610, 'user_id': 3788808, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/?s=256&d=identicon&r=PG&f=1', 'display_name': 'Question-er XDD', 'link': 'https://stackoverflow.com/users/3788808/question-er-xdd'}",True,81176,3,22,1666730464,1555650538,1666723599.0,55756888,CC BY-SA 4.0,https://stackoverflow.com/questions/55756888/sys1-runtimewarning-coroutine-was-never-awaited,sys:1: RuntimeWarning: coroutine was never awaited,55770018.0,,,,
49,"['python', 'csv', 'python-requests']","{'account_id': 15759652, 'reputation': 53, 'user_id': 11371711, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/67055c45256bb8b82825e37183432128?s=256&d=identicon&r=PG&f=1', 'display_name': 'Itaer', 'link': 'https://stackoverflow.com/users/11371711/itaer'}",True,4763,4,5,1666641734,1555474195,1555474329.0,55719743,CC BY-SA 4.0,https://stackoverflow.com/questions/55719743/accessing-the-contents-of-a-public-google-sheet-as-csv-using-requests-or-other,Accessing the contents of a public Google Sheet as CSV using Requests (or other library),55720172.0,,,,
50,"['python', 'jinja2']","{'account_id': 6590414, 'reputation': 4433, 'user_id': 5091805, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/87c1cfc873e64b3b49e7ecc2c98c5576?s=256&d=identicon&r=PG&f=1', 'display_name': 'Ari', 'link': 'https://stackoverflow.com/users/5091805/ari'}",True,7679,3,9,1666631436,1556163260,1556201927.0,55841442,CC BY-SA 4.0,https://stackoverflow.com/questions/55841442/can-you-create-components-in-flask-jinja-to-insert-in-various-templates,Can you create components in Flask/Jinja to insert in various templates,55841718.0,,,,
51,['python'],"{'account_id': 15831264, 'reputation': 33, 'user_id': 11422510, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/48cbe88261631cae358748afe8548e43?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lefteriss', 'link': 'https://stackoverflow.com/users/11422510/lefteriss'}",True,9025,11,2,1666616440,1556445316,,55889090,CC BY-SA 4.0,https://stackoverflow.com/questions/55889090/python-function-sublist-from-input-with-while-loop,Python function sublist from input with while loop,55889201.0,1666616643.0,,,
52,"['python', 'graph', 'networkx', 'directed-graph']","{'account_id': 3578287, 'reputation': 504, 'user_id': 2987042, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c99da919c94841d8dcf18f046e6d5e6e?s=256&d=identicon&r=PG', 'display_name': 'Arkeen', 'link': 'https://stackoverflow.com/users/2987042/arkeen'}",True,3905,4,2,1666585931,1555429269,1556190780.0,55711945,CC BY-SA 4.0,https://stackoverflow.com/questions/55711945/networkx-getting-all-possible-paths-in-dag,Networkx : getting all possible paths in DAG,55847850.0,,,,
53,"['python', 'matlab']","{'account_id': 7428503, 'reputation': 1155, 'user_id': 5650267, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/cdd6e06d120ee0c57fe5032ae22ffb91?s=256&d=identicon&r=PG&f=1', 'display_name': 'havakok', 'link': 'https://stackoverflow.com/users/5650267/havakok'}",True,1216,1,3,1666530959,1554207376,1561322759.0,55474581,CC BY-SA 4.0,https://stackoverflow.com/questions/55474581/difference-between-output-of-python-librosa-core-stft-and-matlab-spectrogramx,Difference between output of python librosa.core.stft() and matlab spectrogram(x),56647818.0,,,,
54,"['python', 'ide', 'jupyter-notebook', 'jupyter']","{'account_id': 13412601, 'reputation': 309, 'user_id': 9678409, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3d6849aed54f24b928bf4a34a39ae9ba?s=256&d=identicon&r=PG&f=1', 'display_name': 'David Odhiambo Nyerere', 'link': 'https://stackoverflow.com/users/9678409/david-odhiambo-nyerere'}",True,37296,4,14,1666517221,1554593342,,55554351,CC BY-SA 4.0,https://stackoverflow.com/questions/55554351/no-web-browser-found-could-not-locate-runnable-browser-jupyter-notebook,No web browser found: could not locate runnable browser. Jupyter-notebook,,,,,
55,['python'],"{'account_id': 9779764, 'reputation': 1532, 'user_id': 7834288, 'user_type': 'registered', 'accept_rate': 61, 'profile_image': 'https://i.stack.imgur.com/SlidV.jpg?s=256&g=1', 'display_name': 'Andrii H.', 'link': 'https://stackoverflow.com/users/7834288/andrii-h'}",True,37742,7,18,1666370457,1555090807,1604467920.0,55657036,CC BY-SA 4.0,https://stackoverflow.com/questions/55657036/importerror-cannot-import-name-app-from-mypackage-unknown-location,ImportError: cannot import name &#39;app&#39; from &#39;mypackage&#39; (unknown location),58417645.0,,,,
56,"['python', 'marshmallow']","{'account_id': 15792029, 'reputation': 61, 'user_id': 11395012, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-z3jRyWQL9hs/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdO2A7dVbunsZc3JNFdEpZ0upeAnw/mo/photo.jpg?sz=256', 'display_name': 'Foo Bar', 'link': 'https://stackoverflow.com/users/11395012/foo-bar'}",True,2074,2,2,1666253456,1555940154,,55795258,CC BY-SA 4.0,https://stackoverflow.com/questions/55795258/validating-optional-field-in-marshmallow,Validating optional field in marshmallow,55795481.0,,,,
57,"['python', 'matplotlib']","{'account_id': 317335, 'reputation': 24267, 'user_id': 633961, 'user_type': 'registered', 'accept_rate': 66, 'profile_image': 'https://i.stack.imgur.com/j9Krc.jpg?s=256&g=1', 'display_name': 'guettli', 'link': 'https://stackoverflow.com/users/633961/guettli'}",True,1906,1,4,1666212840,1554288677,1554301589.0,55493396,CC BY-SA 4.0,https://stackoverflow.com/questions/55493396/how-to-avoid-overlapping-of-two-legends-for-twin-axes,How to avoid overlapping of two legends for twin axes?,55493461.0,,,,
58,"['python', 'jwt', 'decode', 'amazon-cognito']","{'account_id': 14532053, 'reputation': 370, 'user_id': 10496642, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/HKFgN.png?s=256&g=1', 'display_name': 'Mikey', 'link': 'https://stackoverflow.com/users/10496642/mikey'}",True,5154,1,2,1666201595,1555401115,,55703156,CC BY-SA 4.0,https://stackoverflow.com/questions/55703156/aws-cognito-how-to-decode-jwt-in-python,AWS Cognito. How to decode JWT in Python,,,,,
59,"['python', 'tensorflow', 'keras', 'tensorflow2.0']","{'account_id': 1324051, 'reputation': 5586, 'user_id': 1269281, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://i.stack.imgur.com/QRkom.jpg?s=256&g=1', 'display_name': 'bachr', 'link': 'https://stackoverflow.com/users/1269281/bachr'}",True,98716,8,52,1666155720,1556558744,1556564231.0,55908188,CC BY-SA 4.0,https://stackoverflow.com/questions/55908188/this-model-has-not-yet-been-built-error-on-model-summary,This model has not yet been built error on model.summary(),55909624.0,,,,
60,"['python', 'windows', 'amazon-web-services', 'command-line-interface']","{'account_id': 5312439, 'reputation': 1449, 'user_id': 4458718, 'user_type': 'registered', 'accept_rate': 54, 'profile_image': 'https://www.gravatar.com/avatar/5df2c65d496095e288604eb0d288f65d?s=256&d=identicon&r=PG&f=1', 'display_name': 'L Xandor', 'link': 'https://stackoverflow.com/users/4458718/l-xandor'}",True,40383,2,4,1666133285,1555432395,1555442416.0,55712835,CC BY-SA 4.0,https://stackoverflow.com/questions/55712835/aws-cli-windows-still-getting-aws-is-not-recognized-after-adding-path-t,AWS cli windows - still getting &quot;&#39;aws&#39; is not recognized...&quot; after adding path to environment variables?,55713297.0,,,,
61,"['python', 'visual-studio-code', 'lint']","{'account_id': 2801644, 'reputation': 14011, 'user_id': 2409793, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://i.stack.imgur.com/QDLY9.png?s=256&g=1', 'display_name': 'pkaramol', 'link': 'https://stackoverflow.com/users/2409793/pkaramol'}",True,29816,3,22,1666127566,1555498816,,55726180,,https://stackoverflow.com/questions/55726180/pylint-not-running-as-expected-in-vscode,Pylint not running as expected in VScode,55726965.0,,"{'other_site': {'styling': {'tag_background_color': '#FFFFFF', 'tag_foreground_color': '#1087A4', 'link_color': '#1086A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'meta.superuser', 'site_url': 'https://meta.superuser.com', 'name': 'Meta Super User'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=superuser.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1250553600, 'open_beta_date': 1247529600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon@2.png', 'twitter_account': 'super_user', 'favicon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon.png', 'audience': 'computer enthusiasts and power users', 'site_url': 'https://superuser.com', 'api_site_parameter': 'superuser', 'logo_url': 'https://cdn.sstatic.net/Sites/superuser/Img/logo.png', 'name': 'Super User', 'site_type': 'main_site'}, 'on_date': 1555499362, 'question_id': 1426475}",,
62,"['python', 'pyqt', 'pyqt4']","{'account_id': 15472581, 'reputation': 38676, 'user_id': 11162165, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/t5kgh.png?s=256&g=1', 'display_name': 'nathancy', 'link': 'https://stackoverflow.com/users/11162165/nathancy'}",True,4329,1,5,1666019664,1556331610,,55876713,CC BY-SA 4.0,https://stackoverflow.com/questions/55876713/how-to-create-a-joystick-controller-widget-in-pyqt,How to create a joystick/controller widget in PyQt?,55899694.0,,,,
63,"['python', 'python-3.x', 'localization', 'locale', 'string-formatting']","{'account_id': 14643253, 'reputation': 213, 'user_id': 10575348, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/4e97d75591d6f0b184e59af25ccad553?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fab', 'link': 'https://stackoverflow.com/users/10575348/fab'}",True,3693,3,4,1665991855,1554910827,1554912107.0,55616520,CC BY-SA 4.0,https://stackoverflow.com/questions/55616520/is-there-a-simple-and-preferred-way-of-german-number-string-formatting-in-python,Is there a simple and preferred way of German number string formatting in Python?,55616843.0,,,,
64,"['python', 'networkx', 'data-science']","{'account_id': 10401841, 'reputation': 201, 'user_id': 7669852, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ebc513de1aa45387e101315911ae202c?s=256&d=identicon&r=PG&f=1', 'display_name': 'vegabond', 'link': 'https://stackoverflow.com/users/7669852/vegabond'}",True,2174,1,3,1665936077,1556089081,,55824052,CC BY-SA 4.0,https://stackoverflow.com/questions/55824052/how-to-create-a-graph-in-networkx-from-a-sparse-matrix,How to create a graph in networkx from a sparse matrix?,,,,,
65,"['python', 'opencv']","{'account_id': 6329527, 'reputation': 199, 'user_id': 4914831, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-_BLgtUPhzJ4/AAAAAAAAAAI/AAAAAAAAAMs/-_1hxYOi7fY/photo.jpg?sz=256', 'display_name': 'komal thakkar', 'link': 'https://stackoverflow.com/users/4914831/komal-thakkar'}",False,8090,1,1,1665857200,1556152349,1556240759.0,55840273,CC BY-SA 4.0,https://stackoverflow.com/questions/55840273/how-to-find-coordinates-of-the-rectangles-from-image-in-python-with-opencv,how to find coordinates of the rectangles from image in python with opencv?,,,,,
66,"['python', 'tensorflow', 'deep-learning', 'pycharm']","{'account_id': 15713862, 'reputation': 91, 'user_id': 11338532, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-YixYJtEEXtU/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rdqD1cxTE_kc-CX3jN_TmFFURdQ7w/mo/photo.jpg?sz=256', 'display_name': 'Heewony', 'link': 'https://stackoverflow.com/users/11338532/heewony'}",False,8555,3,4,1665817385,1554885082,1554891144.0,55608075,CC BY-SA 4.0,https://stackoverflow.com/questions/55608075/invalidargumenterror-you-must-feed-a-value-for-placeholder-tensor-placeholder,InvalidArgumentError: You must feed a value for placeholder tensor &#39;Placeholder&#39; with dtype float and shape,,,,,
67,"['python', 'django', 'django-rest-framework']","{'account_id': 11596524, 'reputation': 2461, 'user_id': 8495108, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/ZW5Oe.png?s=256&g=1', 'display_name': 'Chiefir', 'link': 'https://stackoverflow.com/users/8495108/chiefir'}",False,500,1,0,1665735401,1554551245,1554552902.0,55548765,CC BY-SA 4.0,https://stackoverflow.com/questions/55548765/hyperlinkedrelatedfield-drf-does-not-work-with-a-viewset,HyperlinkedRelatedField DRF does not work with a ViewSet,,,,,
68,"['python', 'c++', 'destructor', 'pybind11']","{'account_id': 2664104, 'reputation': 805, 'user_id': 2303067, 'user_type': 'registered', 'accept_rate': 44, 'profile_image': 'https://www.gravatar.com/avatar/6aa110b96d8e4f94e9d949ee7ee81965?s=256&d=identicon&r=PG', 'display_name': 'GoFaster', 'link': 'https://stackoverflow.com/users/2303067/gofaster'}",True,2398,2,3,1665670389,1554113796,,55452762,CC BY-SA 4.0,https://stackoverflow.com/questions/55452762/pybind11-destructor-not-invoked,PyBind11 destructor not invoked?,74056943.0,,,,
69,"['python', 'class', 'instance', 'type-hinting']","{'account_id': 2363208, 'reputation': 3, 'user_id': 6782783, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3ac23145d9429bb8bf9ceb38638d5455?s=256&d=identicon&r=PG', 'display_name': 'Lorenzo', 'link': 'https://stackoverflow.com/users/6782783/lorenzo'}",True,631,2,0,1665589959,1556289030,1628170201.0,55869758,CC BY-SA 4.0,https://stackoverflow.com/questions/55869758/type-hint-for-instance-of-subclass,Type hint for instance of subclass,55870432.0,,,,
70,"['python', 'similarity', 'spacy', 'named-entity-recognition']","{'account_id': 2791269, 'reputation': 507, 'user_id': 2401464, 'user_type': 'registered', 'accept_rate': 31, 'profile_image': 'https://www.gravatar.com/avatar/7202bf46472a609e0d5cac50fd3bbdc0?s=256&d=identicon&r=PG', 'display_name': 'user2401464', 'link': 'https://stackoverflow.com/users/2401464/user2401464'}",True,1071,3,2,1665477832,1554274789,1554560970.0,55488945,CC BY-SA 4.0,https://stackoverflow.com/questions/55488945/nernamed-entity-recognition-similarity-between-sentences-in-documents,NER(Named Entity Recognition) Similarity between sentences in documents,,,,,
71,"['python', 'windows', 'encoding', 'utf-8', 'pycharm']","{'user_type': 'does_not_exist', 'display_name': 'Heavenly Raven'}",True,664,1,1,1665462347,1554581412,1665462347.0,55559172,,https://stackoverflow.com/questions/55559172/utf-8-is-not-working-with-cyrillic-alphabet-in-pycharm,UTF-8 is not working with Cyrillic alphabet in Pycharm,,,"{'other_site': {'styling': {'tag_background_color': '#FFFFFF', 'tag_foreground_color': '#1087A4', 'link_color': '#1086A4'}, 'related_sites': [{'relation': 'meta', 'api_site_parameter': 'meta.superuser', 'site_url': 'https://meta.superuser.com', 'name': 'Meta Super User'}, {'relation': 'chat', 'site_url': 'https://chat.stackexchange.com?tab=site&host=superuser.com', 'name': 'Chat Stack Exchange'}], 'markdown_extensions': ['Prettify'], 'launch_date': 1250553600, 'open_beta_date': 1247529600, 'site_state': 'normal', 'high_resolution_icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon@2.png', 'twitter_account': 'super_user', 'favicon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/favicon.ico', 'icon_url': 'https://cdn.sstatic.net/Sites/superuser/Img/apple-touch-icon.png', 'audience': 'computer enthusiasts and power users', 'site_url': 'https://superuser.com', 'api_site_parameter': 'superuser', 'logo_url': 'https://cdn.sstatic.net/Sites/superuser/Img/logo.png', 'name': 'Super User', 'site_type': 'main_site'}, 'on_date': 1554641257, 'question_id': 1422323}",,
72,"['python', 'python-2.7']","{'account_id': 13428971, 'reputation': 311, 'user_id': 9689327, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ee61147a85514368d650c3e079c28256?s=256&d=identicon&r=PG&f=1', 'display_name': 'Hello Lee', 'link': 'https://stackoverflow.com/users/9689327/hello-lee'}",True,15862,1,11,1665408005,1554568819,1665408005.0,55551188,CC BY-SA 4.0,https://stackoverflow.com/questions/55551188/python-importerror-no-module-named-win32file,python ImportError: No module named win32file,,,,,
73,"['python', 'pandas', 'dataframe', 'google-translator-toolkit']","{'account_id': 15639029, 'reputation': 93, 'user_id': 11283001, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/327824f36825a5202cd804b29480b3bf?s=256&d=identicon&r=PG&f=1', 'display_name': 'anayisse2', 'link': 'https://stackoverflow.com/users/11283001/anayisse2'}",False,5605,2,3,1665268353,1555942086,1555957087.0,55795705,CC BY-SA 4.0,https://stackoverflow.com/questions/55795705/translate-dataframe-column-with-python,translate dataframe column with python,,,,,
74,"['python', 'python-3.x', 'performance', 'anagram']","{'account_id': 13445937, 'reputation': 31, 'user_id': 9701885, 'user_type': 'registered', 'profile_image': 'https://lh6.googleusercontent.com/-Wj2bZ5zg8Ug/AAAAAAAAAAI/AAAAAAAAAzw/WEqnlirXbqo/photo.jpg?sz=256', 'display_name': 'Nabeinz kc', 'link': 'https://stackoverflow.com/users/9701885/nabeinz-kc'}",True,301,2,-3,1665222336,1556452462,1665222336.0,55890002,CC BY-SA 4.0,https://stackoverflow.com/questions/55890002/anagram-from-large-file,Anagram from large file,55890249.0,,,,
