,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,migrated_from,protected_date
47,"['c++', 'c', 'qt', 'cmake', 'qt6']","{'account_id': 24230306, 'reputation': 41, 'user_id': 18184158, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f03b2cb2712551caba905aeeee0f750a?s=256&d=identicon&r=PG', 'display_name': 'Jigwally', 'link': 'https://stackoverflow.com/users/18184158/jigwally'}",True,4768,,4,4,1660940648,1644612956,71086422,CC BY-SA 4.0,https://stackoverflow.com/questions/71086422/cmake-cannot-find-packages-within-qt6-installation,CMake cannot find packages within Qt6 installation,,,,,
48,"['c++', 'vulkan', 'blending']","{'account_id': 19007892, 'reputation': 465, 'user_id': 13874267, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b79d0b3d67d075aaee4cb756dacb804e?s=256&d=identicon&r=PG&f=1', 'display_name': 'Fognam1n', 'link': 'https://stackoverflow.com/users/13874267/fognam1n'}",False,359,,1,0,1660739579,1645407865,71200371,CC BY-SA 4.0,https://stackoverflow.com/questions/71200371/vulkan-transparent-2d-textures,Vulkan Transparent 2D Textures,,,,,
49,"['c++', 'chromium']","{'account_id': 15082421, 'reputation': 410, 'user_id': 10884701, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/673d4a5e6b20d32e7f0e3cfcab2d41f6?s=256&d=identicon&r=PG', 'display_name': 'Optimus1', 'link': 'https://stackoverflow.com/users/10884701/optimus1'}",True,418,73388419.0,1,-1,1660738990,1645172232,71170283,CC BY-SA 4.0,https://stackoverflow.com/questions/71170283/creating-two-or-more-cef-browser-windows,Creating two or more CEF browser windows,,,,,
50,"['c++', 'buffer', 'handle', 'allocator']","{'account_id': 4698046, 'reputation': 2749, 'user_id': 4546885, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/dacef57bea7081f99b51bd3cfe448b35?s=256&d=identicon&r=PG', 'display_name': 'Sebastian Hoffmann', 'link': 'https://stackoverflow.com/users/4546885/sebastian-hoffmann'}",False,32,,0,1,1660535042,1644163248,71008999,CC BY-SA 4.0,https://stackoverflow.com/questions/71008999/safely-store-handle-along-side-buffer,Safely store handle along side buffer,1660535042.0,,,,
51,"['c++', 'arrays', 'enums', 'unions', 'bit-fields']","{'account_id': 22207141, 'reputation': 1, 'user_id': 16446901, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJwPrxCYoVD0V-KaFQSdu0MvFMH8r5pHS4c3rzBU=k-s256', 'display_name': 'Andy Ashwood', 'link': 'https://stackoverflow.com/users/16446901/andy-ashwood'}",True,76,,1,-1,1660534990,1645793181,71266071,CC BY-SA 4.0,https://stackoverflow.com/questions/71266071/arrays-of-enums-packed-into-bit-fields-in-msvc,Arrays of enum&#39;s packed into bit fields in MSVC++,1660534990.0,,,,
52,"['c++', 'c', 'ide']","{'account_id': 20820648, 'reputation': 53, 'user_id': 15292387, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/a710606b663ec91f43bb194fd26591a5?s=256&d=identicon&r=PG&f=1', 'display_name': 'Lincoln', 'link': 'https://stackoverflow.com/users/15292387/lincoln'}",True,77,73235853.0,1,-1,1659615680,1645649581,71243910,CC BY-SA 4.0,https://stackoverflow.com/questions/71243910/what-is-the-name-of-tool-that-gives-you-the-declaration-of-a-function-in-c-c,What is the name of tool that gives you the declaration of a function in C/C++,1645650049.0,,,,
53,"['c++', 'class', 'private']","{'account_id': 24240836, 'reputation': 11, 'user_id': 18193239, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxgoSUJd6k-AAclmO-9AWRwSyd_IHHQ72SYqA9N=k-s256', 'display_name': 'Jim Crawford', 'link': 'https://stackoverflow.com/users/18193239/jim-crawford'}",True,1064,71097963.0,1,0,1659611332,1644726673,71097924,CC BY-SA 4.0,https://stackoverflow.com/questions/71097924/compiler-error-is-private-within-this-context-line-31,Compiler error - is private within this context - Line 31,,,,,
54,"['c++', 'c']","{'account_id': 24336285, 'reputation': 11, 'user_id': 18274295, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/42a2760924f05689fc9f195ea382d490?s=256&d=identicon&r=PG', 'display_name': 'Wunian', 'link': 'https://stackoverflow.com/users/18274295/wunian'}",False,111,,1,1,1659556307,1645503557,71215865,CC BY-SA 4.0,https://stackoverflow.com/questions/71215865/how-can-i-set-unit-value-when-i-use-uvc-set-ctrl-and-uvc-get-ctrl-in-libuvc,How can I set unit value when I use uvc_set_ctrl() and uvc_get_ctrl() in libuvc?,1645506390.0,,,,
55,"['c++', 'exception', 'initialization', 'language-lawyer']","{'account_id': 2194877, 'reputation': 14475, 'user_id': 7325599, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8d601da836449a445b9f15756296061d?s=256&d=identicon&r=PG', 'display_name': 'Fedor', 'link': 'https://stackoverflow.com/users/7325599/fedor'}",False,245,,0,12,1659541793,1645619384,71236968,CC BY-SA 4.0,https://stackoverflow.com/questions/71236968/catching-exceptions-by-const-value-in-c-compilers-diverge,Catching exceptions by `const` value in C++. Compilers diverge,,,,,
56,"['c++', 'reinforcement-learning', 'q-learning']","{'account_id': 23271465, 'reputation': 45, 'user_id': 17356236, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3318993554891996/picture?type=large', 'display_name': 'Nifty', 'link': 'https://stackoverflow.com/users/17356236/nifty'}",True,170,71008828.0,1,0,1659317200,1643967104,70984103,CC BY-SA 4.0,https://stackoverflow.com/questions/70984103/learning-curve-in-q-learning,Learning Curve in Q-learning,,,,,
57,"['c++', 'networking', 'tcp', 'ipv6', 'ipv4']","{'account_id': 15332996, 'reputation': 309, 'user_id': 11062204, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-1SUEBwVmReo/AAAAAAAAAAI/AAAAAAAAABE/T3Fc5HBVOk8/photo.jpg?sz=256', 'display_name': 'Martin Ayvazyan', 'link': 'https://stackoverflow.com/users/11062204/martin-ayvazyan'}",True,3948,,3,2,1659294003,1644581920,71079987,CC BY-SA 4.0,https://stackoverflow.com/questions/71079987/ipv6-network-is-unreachable-os-error-101,IPv6 Network is unreachable (os error 101),,,,,
58,"['c#', 'c++', '.net-core', 'interop', 'marshalling']","{'account_id': 6559830, 'reputation': 81, 'user_id': 5071352, 'user_type': 'registered', 'profile_image': 'https://lh4.googleusercontent.com/-irpZsDxnET0/AAAAAAAAAAI/AAAAAAAAADQ/LjhaNTvCUSU/photo.jpg?sz=256', 'display_name': 'Oliver Kaufman', 'link': 'https://stackoverflow.com/users/5071352/oliver-kaufman'}",True,883,72929164.0,2,7,1659221922,1644209862,71013696,CC BY-SA 4.0,https://stackoverflow.com/questions/71013696/importing-a-c-net-6-0-core-dll-into-a-c-without-tlb-file,Importing a C# .NET 6.0 Core DLL into a C++ without TLB file,1657142617.0,,,,
59,"['c++', 'unit-testing', 'googlemock']","{'account_id': 5383073, 'reputation': 13466, 'user_id': 4498329, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/e6e9cb79567524bc2a85acf7074f8c2e?s=256&d=identicon&r=PG&f=1', 'display_name': 'skyking', 'link': 'https://stackoverflow.com/users/4498329/skyking'}",False,30,,0,0,1658851507,1643646579,70929426,CC BY-SA 4.0,https://stackoverflow.com/questions/70929426/is-there-a-way-to-silence-uninteresting-calls-to-strictmock,Is there a way to silence uninteresting calls to StrictMock,1658851507.0,,,,
60,"['c++', 'testing', 'c++20', 'googletest', 'googlemock']","{'account_id': 5996160, 'reputation': 20424, 'user_id': 5501675, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/9ea71bcc6b5c512a7d15da82db05f2ab?s=256&d=identicon&r=PG&f=1', 'display_name': 'Curious', 'link': 'https://stackoverflow.com/users/5501675/curious'}",True,108,,1,2,1658851500,1644731269,71098233,CC BY-SA 4.0,https://stackoverflow.com/questions/71098233/mocking-an-rvalue-qualified-method-with-gmock,Mocking an rvalue qualified method with gmock,1658851500.0,,,,
61,"['c#', 'c++', 'pdf', 'interop', 'pdfium']","{'account_id': 17876127, 'reputation': 94, 'user_id': 12986138, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GhpeZ5zl9nObMIkzg1Is1Zapb6oJeVADim1q83KYQ=k-s256', 'display_name': 'Thomas', 'link': 'https://stackoverflow.com/users/12986138/thomas'}",False,202,,1,0,1658832419,1644265496,71024937,CC BY-SA 4.0,https://stackoverflow.com/questions/71024937/cannot-load-jpg-image-pdfium,Cannot load JPG image Pdfium,,,,,
62,"['c++', 'opencv', 'yolov5']","{'account_id': 19483870, 'reputation': 37, 'user_id': 14253616, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-Pjmnx-haVUA/AAAAAAAAAAI/AAAAAAAAAAA/AMZuucnDIhek8v9mICR8_-RhHg2PAjEMFw/photo.jpg?sz=256', 'display_name': 'amrha', 'link': 'https://stackoverflow.com/users/14253616/amrha'}",True,1221,,2,0,1658803979,1644335095,71036722,CC BY-SA 4.0,https://stackoverflow.com/questions/71036722/error-when-loading-yolov5-with-c-and-opencv,Error when loading YOLOv5 with C++ and OpenCV,1644336710.0,,,,
63,"['c++', 'unit-testing', 'googletest', 'googlemock']","{'account_id': 4446336, 'reputation': 595, 'user_id': 3619498, 'user_type': 'registered', 'accept_rate': 27, 'profile_image': 'https://www.gravatar.com/avatar/bfba35c8c0fefc9ccffab25abed6cff1?s=256&d=identicon&r=PG&f=1', 'display_name': 'jgreen81', 'link': 'https://stackoverflow.com/users/3619498/jgreen81'}",False,373,,1,0,1658801420,1645794210,71266279,CC BY-SA 4.0,https://stackoverflow.com/questions/71266279/is-googletest-with-expect-call-and-assert-death-afterwards-possible,Is Googletest with EXPECT_CALL and ASSERT_DEATH afterwards possible?,1658801420.0,,,,
64,['c++'],"{'account_id': 21761827, 'reputation': 51, 'user_id': 16066307, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/3632ae0d69e2a754f10bbd50cee3956d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ChickenCoding123', 'link': 'https://stackoverflow.com/users/16066307/chickencoding123'}",True,126,,1,0,1658495937,1643951638,70981697,CC BY-SA 4.0,https://stackoverflow.com/questions/70981697/how-does-inputting-a-string-into-an-int-variable-work-in-c,How does inputting a string into an int variable work in C++,1658495119.0,,,,
65,"['c++', 'reflection', 'chrono', 'rttr']","{'account_id': 2164827, 'reputation': 349, 'user_id': 1918151, 'user_type': 'registered', 'accept_rate': 33, 'profile_image': 'https://www.gravatar.com/avatar/f629c75ddb96d53a5a7be01d73806853?s=256&d=identicon&r=PG', 'display_name': 'harsszegi', 'link': 'https://stackoverflow.com/users/1918151/harsszegi'}",False,66,,0,0,1658475720,1644069237,70998655,CC BY-SA 4.0,https://stackoverflow.com/questions/70998655/how-to-use-stdchronoduration-in-rttr-with-visual-studio-2019,How to use std::chrono::duration in RTTR with Visual Studio &gt;= 2019?,1658475720.0,,,,
66,"['c++', 'excel', 'vba', 'dll', 'dllexport']","{'account_id': 122405, 'reputation': 1527, 'user_id': 316198, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://www.gravatar.com/avatar/0773fed84464c153b6d4d0d5c0a0d820?s=256&d=identicon&r=PG', 'display_name': 'Bastien', 'link': 'https://stackoverflow.com/users/316198/bastien'}",True,309,71393074.0,2,3,1658445435,1646052855,71295342,CC BY-SA 4.0,https://stackoverflow.com/questions/71295342/c-function-in-dll-called-through-excel-vba-generates-exception-when-passing,C++ function in DLL called through Excel / VBA generates exception when passing double argument,1646188361.0,,,,
67,"['c++', 'c++17', 'ansi']","{'account_id': 22885556, 'reputation': 532, 'user_id': 17026489, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/inDEh.jpg?s=256&g=1', 'display_name': 'Gianluca Bianco', 'link': 'https://stackoverflow.com/users/17026489/gianluca-bianco'}",True,381,73068951.0,1,0,1658417414,1645431511,71203108,CC BY-SA 4.0,https://stackoverflow.com/questions/71203108/enable-the-writing-of-ansi-escape-codes-on-a-file,Enable the writing of ANSI escape codes on a file?,1645431608.0,,,,
68,"['c++', 'oop']","{'account_id': 15185985, 'reputation': 7, 'user_id': 10957931, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ff5f84e7fe1afa2f61de545fc16d2f7d?s=256&d=identicon&r=PG&f=1', 'display_name': 'ruisen2000', 'link': 'https://stackoverflow.com/users/10957931/ruisen2000'}",False,54,,0,0,1658162642,1644026249,70994727,CC BY-SA 4.0,https://stackoverflow.com/questions/70994727/c-how-to-add-new-functionality-that-shares-mostly-the-same-code,C++ How to add new functionality that shares mostly the same code?,1658162642.0,,,,
69,"['c++', 'jetbrains-ide', 'unreal-engine4', 'rider']","{'account_id': 24220390, 'reputation': 1, 'user_id': 18175662, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/090c8eac95e2bd0467ad77acc0ab9f05?s=256&d=identicon&r=PG&f=1', 'display_name': 'mrBirb', 'link': 'https://stackoverflow.com/users/18175662/mrbirb'}",False,319,,0,0,1658156813,1644533217,71073203,CC BY-SA 4.0,https://stackoverflow.com/questions/71073203/rider-for-ue-build-dont-have-any-effect,Rider for UE: build don&#39;t have any effect,,,,,
70,"['c++', 'linux', 'x11', 'xlib']","{'account_id': 20756024, 'reputation': 1, 'user_id': 15242455, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/20f4ed12b7d51da8572891df28bfd233?s=256&d=identicon&r=PG&f=1', 'display_name': 'Oleg Lebedev', 'link': 'https://stackoverflow.com/users/15242455/oleg-lebedev'}",False,203,,1,0,1658151390,1645794013,71266237,CC BY-SA 4.0,https://stackoverflow.com/questions/71266237/how-to-get-the-monitor-number-using-x11,How to get the monitor number using X11,,,,,
71,"['c++', 'string', 'terminal']","{'account_id': 24044377, 'reputation': 11, 'user_id': 18023564, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/018fbe950a3c02cb2b1f3b6b25e51853?s=256&d=identicon&r=PG', 'display_name': 'fcj', 'link': 'https://stackoverflow.com/users/18023564/fcj'}",False,61,,0,1,1658146928,1644165125,71009301,CC BY-SA 4.0,https://stackoverflow.com/questions/71009301/terminal-exited-when-i-use-string-type-in-my-code,terminal exited when i use &quot;string&quot; type in my code,1658146928.0,,,,
72,"['c++', 'cmake', 'linker']","{'account_id': 14801700, 'reputation': 599, 'user_id': 10689760, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-8-nEX4ltcy8/AAAAAAAAAAI/AAAAAAAAAAA/AGDgw-hwxvcYTD_7tfw5t3c4iFKa5EgkyA/mo/photo.jpg?sz=256', 'display_name': 'Pro_gram_mer', 'link': 'https://stackoverflow.com/users/10689760/pro-gram-mer'}",True,458,,1,1,1658140298,1645168556,71169655,CC BY-SA 4.0,https://stackoverflow.com/questions/71169655/getting-away-with-only-writing-target-link-librariesnot-specify-include-path-i,Getting away with only writing target_link_libraries(not specify include path) in CMakeLIsts.txt,,,,,
73,"['c++', 'mysql', 'qt', 'cmake', 'cmakelists-options']","{'account_id': 17075343, 'reputation': 1, 'user_id': 12355106, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/adf5e2cc98dec52b3ab74d33e9bf3292?s=256&d=identicon&r=PG&f=1', 'display_name': 'kinidi', 'link': 'https://stackoverflow.com/users/12355106/kinidi'}",False,229,,1,0,1658062479,1645456936,71208815,CC BY-SA 4.0,https://stackoverflow.com/questions/71208815/how-to-connecte-my-application-qt-cmake-to-mysql-database,how to connecte My Application Qt cMake to Mysql DATABASE,1645457592.0,,,,
74,"['c++', 'if-statement']","{'account_id': 24147060, 'reputation': 1, 'user_id': 18112479, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GivtQXhtfrq3g-k2XXH7a4HeZhPIUWylyk3jJcpqw=k-s256', 'display_name': 'Cole Plympton', 'link': 'https://stackoverflow.com/users/18112479/cole-plympton'}",False,25,,1,0,1657997714,1643911426,70976152,CC BY-SA 4.0,https://stackoverflow.com/questions/70976152/getting-error-saying-no-match-for-operator-trying-to-get-if-statement-to-re,Getting error saying no match for &#39;operator==&#39;. Trying to get if statement to realize if user answered &#39;n&#39; then print message,1643913337.0,,,,
75,"['c++', 'stl', 'c++17', 'move-semantics', 'perfect-forwarding']","{'account_id': 1036334, 'reputation': 1360, 'user_id': 1043529, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://i.stack.imgur.com/dc8S5.png?s=256&g=1', 'display_name': 'John P', 'link': 'https://stackoverflow.com/users/1043529/john-p'}",False,70,,0,0,1657986425,1644405402,71048607,CC BY-SA 4.0,https://stackoverflow.com/questions/71048607/c-can-const-members-still-be-moved-forwarded-from-an-rvalue,(C++) Can const members still be moved/forwarded from an rvalue?,1657986425.0,,,,
76,"['c++', 'string', 'algorithm', 'c++17', 'sliding-window']","{'account_id': 7448224, 'reputation': 5, 'user_id': 5663805, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-QY0byzf3eTc/AAAAAAAAAAI/AAAAAAAAAHU/6eZ9QRVAteM/photo.jpg?sz=256', 'display_name': 'Abdirahman Mohamed', 'link': 'https://stackoverflow.com/users/5663805/abdirahman-mohamed'}",True,357,71179360.0,1,-2,1657980338,1645206633,71177855,,https://stackoverflow.com/questions/71177855/leetcode-time-limit-exceeded-longest-palindromic-substring,"Leetcode: Time limit exceeded, Longest palindromic substring",1657980338.0,1645215309.0,Not suitable for this site,,
77,"['python', 'c++', 'boost']","{'account_id': 15673767, 'reputation': 184, 'user_id': 11309500, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/01df145b75be18963f2a20d5f5f1f640?s=256&d=identicon&r=PG&f=1', 'display_name': 'boardkeystown', 'link': 'https://stackoverflow.com/users/11309500/boardkeystown'}",True,287,,1,2,1657876843,1644095933,71002238,CC BY-SA 4.0,https://stackoverflow.com/questions/71002238/how-to-build-boost-and-compile-boost-python,How to build Boost and Compile Boost Python,,,,,
78,"['c++', 'assimp']","{'account_id': 23723665, 'reputation': 115, 'user_id': 17743893, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/60e7e8920e66df9dab34084139673d35?s=256&d=identicon&r=PG', 'display_name': 'convert', 'link': 'https://stackoverflow.com/users/17743893/convert'}",False,424,,0,1,1657817109,1644440396,71056652,CC BY-SA 4.0,https://stackoverflow.com/questions/71056652/importing-3d-models-with-assimp-not-working,Importing 3D models with Assimp not working,1657817109.0,,,,
