,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,question_id,content_license,link,title,last_edit_date,closed_date,closed_reason,protected_date,community_owned_date,migrated_from,locked_date
48,"['c++', 'visual-studio']","{'account_id': 1317462, 'reputation': 10803, 'user_id': 1264018, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://www.gravatar.com/avatar/24d72c13fbea68f8bf7e9004db4c05d5?s=256&d=identicon&r=PG&f=1', 'display_name': 'feelfree', 'link': 'https://stackoverflow.com/users/1264018/feelfree'}",True,20989,,5,5,1655665855,1354793946,13742840,CC BY-SA 3.0,https://stackoverflow.com/questions/13742840/how-could-i-remove-error-c4335-mac-file-format-detected-in-vc-2008,How could I remove &quot;error C4335: Mac file format detected&quot; in VC 2008,,,,,,,
49,"['c++', 'mfc', 'scroll', 'clistctrl']","{'account_id': 1417257, 'reputation': 91, 'user_id': 1342624, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/2380a3c6a1b5b4c6851b61c7a7c2c475?s=256&d=identicon&r=PG&f=1', 'display_name': 'dwyatt', 'link': 'https://stackoverflow.com/users/1342624/dwyatt'}",True,2438,,1,6,1655559978,1354302017,13651410,CC BY-SA 4.0,https://stackoverflow.com/questions/13651410/clistctrl-vertical-scrollbar-in-list-view,CListCtrl Vertical Scrollbar in List View,1655559978.0,,,,,,
50,"['c++', 'stl', 'template-meta-programming']","{'account_id': 30237, 'reputation': 102441, 'user_id': 82320, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/0e41f852c5c471370a0d08ba8dc1c032?s=256&d=identicon&r=PG', 'display_name': 'Billy ONeal', 'link': 'https://stackoverflow.com/users/82320/billy-oneal'}",True,256,13792544.0,1,1,1655323406,1355091278,13792413,CC BY-SA 3.0,https://stackoverflow.com/questions/13792413/can-enable-if-be-used-as-a-non-extra-parameter-e-g-for-a-constructor,Can enable_if be used as a non-extra parameter (e.g. for a constructor)?,,,,,,,
51,"['c++', 'execution']","{'account_id': 80776, 'reputation': 4629, 'user_id': 228173, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/8fb60abea84e60b3fb73331314df697d?s=256&d=identicon&r=PG', 'display_name': 'Shuo', 'link': 'https://stackoverflow.com/users/228173/shuo'}",True,905,,3,7,1655294929,1355081604,13790959,CC BY-SA 3.0,https://stackoverflow.com/questions/13790959/compare-execution-paths-of-same-code-under-different-inputs,Compare execution paths of same code under different inputs,1355083183.0,,,,,,
52,"['c++', 'constexpr', 'enum-class', 'lto']","{'account_id': 1214622, 'reputation': 3030, 'user_id': 1182474, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/750e3aee55edca56937b6b399a86e756?s=256&d=identicon&r=PG', 'display_name': 'David L.', 'link': 'https://stackoverflow.com/users/1182474/david-l'}",False,1889,,2,5,1655104793,1356869284,14090583,CC BY-SA 4.0,https://stackoverflow.com/questions/14090583/c11-enum-with-class-members-and-constexpr-link-time-optimization,C++11 enum with class members and constexpr link-time optimization,1623831589.0,,,,,,
53,"['c++', 'c++11']","{'account_id': 1149452, 'reputation': 64029, 'user_id': 1131467, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/6115f0a575cf85c444663504d5f1b3c3?s=256&d=identicon&r=PG', 'display_name': 'Andrew Tomazos', 'link': 'https://stackoverflow.com/users/1131467/andrew-tomazos'}",True,392,14100289.0,3,7,1655063858,1356948235,14100171,CC BY-SA 3.0,https://stackoverflow.com/questions/14100171/template-constructor-taking-precedence-over-normal-copy-and-move-constructor,Template Constructor Taking Precedence Over Normal Copy and Move Constructor?,1356953074.0,,,,,,
54,"['c++', 'c', 'comma-operator']","{'account_id': 419176, 'reputation': 355, 'user_id': 796189, 'user_type': 'registered', 'accept_rate': 75, 'profile_image': 'https://www.gravatar.com/avatar/945b843987235df544693c61768935be?s=256&d=identicon&r=PG', 'display_name': 'fLOyd', 'link': 'https://stackoverflow.com/users/796189/floyd'}",True,314,,4,0,1654963682,1356877641,14091506,CC BY-SA 4.0,https://stackoverflow.com/questions/14091506/is-it-possible-to-put-delete-in-comma-expression,Is it possible to put &quot;delete&quot; in comma expression,1654963682.0,,,,,,
55,"['c++', 'c', 'arrays', 'variable-length-array']","{'account_id': 233694, 'reputation': 12334, 'user_id': 499359, 'user_type': 'registered', 'accept_rate': 87, 'profile_image': 'https://i.stack.imgur.com/Xrx9K.gif?s=256&g=1', 'display_name': 'PaperBirdMaster', 'link': 'https://stackoverflow.com/users/499359/paperbirdmaster'}",True,16278,14077029.0,5,12,1654906050,1356725610,14075194,CC BY-SA 4.0,https://stackoverflow.com/questions/14075194/variable-length-arrays-vla-in-c-and-c,Variable length arrays (VLA) in C and C++,1654906050.0,,,,,,
56,"['c++', 'c', 'parsing', 'scanf']","{'account_id': 264777, 'reputation': 609, 'user_id': 551291, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/04203cda62190584cb94163df1715d65?s=256&d=identicon&r=PG', 'display_name': 'anrieff', 'link': 'https://stackoverflow.com/users/551291/anrieff'}",True,5765,13921439.0,3,10,1654883663,1355768580,13919817,CC BY-SA 4.0,https://stackoverflow.com/questions/13919817/how-to-parse-numbers-like-3-14-with-scanf-when-locale-expects-3-14,"How to parse numbers like &quot;3.14&quot; with scanf when locale expects &quot;3,14&quot;",1654883663.0,,,,,,
57,"['c++', 'floating-point', 'double']","{'account_id': 304582, 'reputation': 7934, 'user_id': 614177, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/be3e5b24ad2039f71e9b350f8d263de3?s=256&d=identicon&r=PG', 'display_name': 'Sebastian Krysmanski', 'link': 'https://stackoverflow.com/users/614177/sebastian-krysmanski'}",True,76856,13699489.0,12,224,1654592607,1354610490,13698927,CC BY-SA 4.0,https://stackoverflow.com/questions/13698927/compare-double-to-zero-using-epsilon,Compare double to zero using epsilon,1636994131.0,,,,,,
58,"['c++', 'image', 'algorithm', 'opencv']","{'account_id': 1339219, 'reputation': 4813, 'user_id': 1281264, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/10501b5548f74ef7aa4100091d8e7fc6?s=256&d=identicon&r=PG', 'display_name': 'StereoMatching', 'link': 'https://stackoverflow.com/users/1281264/stereomatching'}",True,4330,13888589.0,3,6,1653746907,1355532071,13888210,CC BY-SA 4.0,https://stackoverflow.com/questions/13888210/extremely-slow-bilinear-interpolation-compared-to-opencv,Extremely slow bilinear interpolation (compared to OpenCV),1634720607.0,,,,,,
59,"['c++', 'performance', 'vector', 'containers', 'doubly-linked-list']","{'account_id': 91845, 'reputation': 251058, 'user_id': 252000, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/082b8ee2b0aebb430b8d4d98e6a5c32f?s=256&d=identicon&r=PG', 'display_name': 'fredoverflow', 'link': 'https://stackoverflow.com/users/252000/fredoverflow'}",True,2472,13779767.0,5,11,1653407648,1354986396,13779719,CC BY-SA 3.0,https://stackoverflow.com/questions/13779719/should-stdlist-be-deprecated,Should std::list be deprecated?,,,,,,,
60,"['c++', 'templates', 'forward-declaration']","{'account_id': 1868896, 'reputation': 1411, 'user_id': 1691680, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/cee188e761deabc2d9106a197cf24cab?s=256&d=identicon&r=PG', 'display_name': 'Tron Thomas', 'link': 'https://stackoverflow.com/users/1691680/tron-thomas'}",True,120130,,4,140,1653058184,1355345716,13848451,CC BY-SA 3.0,https://stackoverflow.com/questions/13848451/how-to-forward-declare-a-c-template-class,How to forward declare a C++ template class?,,,,,,,
61,"['c++', 'casting', 'floating-point']","{'account_id': 1531907, 'reputation': 4552, 'user_id': 1428922, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/7GWOp.jpg?s=256&g=1', 'display_name': 'Daniel Hanrahan', 'link': 'https://stackoverflow.com/users/1428922/daniel-hanrahan'}",True,24411,13982359.0,3,26,1652497907,1356047608,13982340,CC BY-SA 3.0,https://stackoverflow.com/questions/13982340/is-it-safe-to-reinterpret-cast-an-integer-to-float,Is it safe to reinterpret_cast an integer to float?,1402773849.0,,,,,,
62,['c++'],"{'account_id': 1156140, 'reputation': 24038, 'user_id': 1136700, 'user_type': 'registered', 'accept_rate': 46, 'profile_image': 'https://www.gravatar.com/avatar/e484894210178f84679e4e35695ff8ac?s=256&d=identicon&r=PG', 'display_name': 'Adam Lee', 'link': 'https://stackoverflow.com/users/1136700/adam-lee'}",True,31709,,2,27,1652204638,1354434738,13667443,,https://stackoverflow.com/questions/13667443/what-does-exp-file-do,What does *.exp file do?,1495535641.0,1354442945.0,exact duplicate,,,,
63,"['c++', 'qt', 'dbus', 'qvariant', 'qdbus']","{'account_id': 351835, 'reputation': 1624, 'user_id': 688563, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/7ba0fb451b240351c79a96cae6ea14ea?s=256&d=identicon&r=PG&f=1', 'display_name': 'PhilBot', 'link': 'https://stackoverflow.com/users/688563/philbot'}",False,1836,,1,0,1651593599,1356820795,14086545,CC BY-SA 3.0,https://stackoverflow.com/questions/14086545/qt-qdbus-sending-custom-types-with-qvariant,Qt QDbus Sending Custom Types with QVariant,1485952124.0,,,,,,
64,"['c++', 'c++11', 'variadic-functions']","{'account_id': 1661347, 'reputation': 1396, 'user_id': 1529591, 'user_type': 'registered', 'accept_rate': 73, 'profile_image': 'https://www.gravatar.com/avatar/d53546dbafbde7a4071d645c8d9b68ba?s=256&d=identicon&r=PG', 'display_name': 'fredbaba', 'link': 'https://stackoverflow.com/users/1529591/fredbaba'}",True,19878,13979720.0,7,29,1651535992,1356030824,13978916,CC BY-SA 3.0,https://stackoverflow.com/questions/13978916/inserting-a-variadic-argument-list-into-a-vector,Inserting a variadic argument list into a vector?,1356032085.0,,,,,,
65,"['c++', 'c']","{'account_id': 2065243, 'reputation': 2366, 'user_id': 1840861, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/cYn1P.jpg?s=256&g=1', 'display_name': 'Praveen Vinny', 'link': 'https://stackoverflow.com/users/1840861/praveen-vinny'}",True,21849,13689134.0,6,4,1651256495,1354555615,13688534,CC BY-SA 3.0,https://stackoverflow.com/questions/13688534/to-print-something-without-using-cout-printf-or-puts,"To print something without using cout, printf or puts()",1422883934.0,,,,,,
66,"['c++', 'glsl', 'shader', 'blur', 'antialiasing']","{'account_id': 976206, 'reputation': 181, 'user_id': 997310, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/2eb2d5d1d64c89057760b8a2e8286b80?s=256&d=identicon&r=PG', 'display_name': 'Aequitas', 'link': 'https://stackoverflow.com/users/997310/aequitas'}",True,1350,13917802.0,2,1,1651251581,1355418295,13864831,CC BY-SA 4.0,https://stackoverflow.com/questions/13864831/linear-sampled-gaussian-blur-quality-issue,Linear sampled Gaussian blur quality issue,1651251581.0,,,,,,
67,"['c++', 'clang', 'llvm']","{'account_id': 113401, 'reputation': 143028, 'user_id': 298661, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/3445f56229632874a44596385ed6d40c?s=256&d=identicon&r=PG', 'display_name': 'Puppy', 'link': 'https://stackoverflow.com/users/298661/puppy'}",True,683,14047730.0,1,3,1651136494,1356454859,14032496,,https://stackoverflow.com/questions/14032496/how-can-i-code-generate-unused-declarations-with-clang,How can I code generate unused declarations with Clang?,1497658572.0,1651136506.0,Duplicate,,,,
68,"['c++', 'windows', 'winapi']","{'account_id': 350022, 'reputation': 2892, 'user_id': 685653, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/e0bf6ed2e399e8134799efd58644b606?s=256&d=identicon&r=PG', 'display_name': 'Yury', 'link': 'https://stackoverflow.com/users/685653/yury'}",True,4208,14018468.0,4,4,1651136463,1356333242,14018280,CC BY-SA 3.0,https://stackoverflow.com/questions/14018280/how-to-get-a-process-working-dir-on-windows,How to get a process working dir on Windows?,1356418912.0,,,,,,
69,"['c++', 'windows', 'eclipse', 'macos']","{'account_id': 1678142, 'reputation': 2220, 'user_id': 1543167, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/c85198928645d89fed5cd61c1b684bb4?s=256&d=identicon&r=PG', 'display_name': 'pipsqueaker117', 'link': 'https://stackoverflow.com/users/1543167/pipsqueaker117'}",True,2820,14044785.0,4,3,1651068638,1356547149,14044719,CC BY-SA 4.0,https://stackoverflow.com/questions/14044719/c-on-windows-closes-a-program-immediately-after-launching,C++ on windows closes a program immediately after launching,1651068638.0,,,,,,
70,"['c++', 'refactoring', 'automated-refactoring']","{'account_id': 873060, 'reputation': 211, 'user_id': 1496886, 'user_type': 'registered', 'accept_rate': 20, 'profile_image': 'https://www.gravatar.com/avatar/d756d0bd30a8b079a2b781823ab93be1?s=256&d=identicon&r=PG', 'display_name': 'er453r', 'link': 'https://stackoverflow.com/users/1496886/er453r'}",True,842,,3,5,1651057586,1355740872,13912537,CC BY-SA 3.0,https://stackoverflow.com/questions/13912537/automatically-refactor-c-classes-into-separate-files,Automatically refactor C++ classes into separate files,,,,,,,
71,"['c++', 'boost', 'compilation', 'cmake']","{'account_id': 1394260, 'reputation': 1462, 'user_id': 1324369, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/f42c5e06391cbe11e104162262d23fc7?s=256&d=identicon&r=PG', 'display_name': 'Loadex', 'link': 'https://stackoverflow.com/users/1324369/loadex'}",True,413,13879940.0,1,3,1650845740,1355419554,13865184,CC BY-SA 4.0,https://stackoverflow.com/questions/13865184/cmake-find-boost-not-taking-configuration-in-account,CMake Find.Boost not taking configuration in account,1650845740.0,,,,,,
72,"['c++', 'xcode', 'c++11', 'g++', 'clang']","{'account_id': 458053, 'reputation': 8511, 'user_id': 857728, 'user_type': 'registered', 'accept_rate': 92, 'profile_image': 'https://www.gravatar.com/avatar/202088dfb5adc7d478caff323eb3cb55?s=256&d=identicon&r=PG&f=1', 'display_name': 'Guillaume', 'link': 'https://stackoverflow.com/users/857728/guillaume'}",True,11785,13958714.0,3,15,1650790818,1355939508,13958197,CC BY-SA 3.0,https://stackoverflow.com/questions/13958197/c11-on-mac-with-clang-or-gcc,C++11 on Mac with Clang or GCC,1355946668.0,,,,,,
73,"['c++', 'fstream']","{'account_id': 2190330, 'reputation': 403, 'user_id': 1937563, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7c27818a53bbb95ea40d98ff244910ca?s=256&d=identicon&r=PG', 'display_name': 'dchochan', 'link': 'https://stackoverflow.com/users/1937563/dchochan'}",True,66153,14089675.0,4,30,1650639511,1356855069,14089266,CC BY-SA 4.0,https://stackoverflow.com/questions/14089266/how-to-correctly-write-vector-to-binary-file-in-c,how to correctly write vector to binary file in c++?,1650639511.0,,,,,,
74,"['c++', 'winapi', 'intel-pin']","{'account_id': 2143914, 'reputation': 808, 'user_id': 1901983, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/vTA3z.jpg?s=256&g=1', 'display_name': 'Donpedro', 'link': 'https://stackoverflow.com/users/1901983/donpedro'}",True,2258,15179667.0,2,5,1649924490,1356896220,14093952,CC BY-SA 4.0,https://stackoverflow.com/questions/14093952/pin-tool-for-tracking-createfile-calls,Pin tool for tracking CreateFile calls,1649924490.0,,,,,,
75,"['c++', 'hash', 'c++11', 'unordered-map']","{'account_id': 1020786, 'reputation': 11463, 'user_id': 1031191, 'user_type': 'registered', 'accept_rate': 83, 'profile_image': 'https://www.gravatar.com/avatar/df49aced67b0258e70f134d2d01df5b0?s=256&d=identicon&r=PG', 'display_name': 'Barney Szabolcs', 'link': 'https://stackoverflow.com/users/1031191/barney-szabolcs'}",True,9384,13890804.0,3,18,1649882314,1355561373,13890747,CC BY-SA 3.0,https://stackoverflow.com/questions/13890747/hash-function-for-user-defined-class-how-to-make-friends,Hash function for user defined class. How to make friends? :),1355561727.0,,,,,,
76,"['c++', 'architecture', 'arm', 'llvm', 'clang']","{'account_id': 2076273, 'reputation': 2191, 'user_id': 1849534, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/93c0c2eb0d8df071b09a65a9048e6b58?s=256&d=identicon&r=PG', 'display_name': 'user1849534', 'link': 'https://stackoverflow.com/users/1849534/user1849534'}",True,27470,14000681.0,7,12,1649134769,1355880956,13944340,CC BY-SA 3.0,https://stackoverflow.com/questions/13944340/llvm-clang-cant-compile-for-a-supported-arch,LLVM &amp; Clang can&#39;t compile for a supported arch,,,,,,,
77,"['c++', 'json', 'objective-c', 'polymorphism']","{'account_id': 418912, 'reputation': 2443, 'user_id': 795776, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/a1dbd7f72e3ddd3438a9e2cf0f1d91fb?s=256&d=identicon&r=PG', 'display_name': 'qrikko', 'link': 'https://stackoverflow.com/users/795776/qrikko'}",True,228,14070480.0,1,2,1649094842,1356698481,14069735,CC BY-SA 4.0,https://stackoverflow.com/questions/14069735/from-objective-c-to-c-typing-headache,From Objective C to C++ typing headache,1649094842.0,,,,,,
78,"['c++', 'opengl-3']","{'account_id': 1235937, 'reputation': 814, 'user_id': 1199517, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/8704c314415384a07b18ce2c6146d2c0?s=256&d=identicon&r=PG', 'display_name': 'safe_malloc', 'link': 'https://stackoverflow.com/users/1199517/safe-malloc'}",True,19516,14011612.0,1,5,1648629363,1356271572,14011588,CC BY-SA 4.0,https://stackoverflow.com/questions/14011588/gldrawarrays-gl-lines-not-drawing-lines-correctly,glDrawArrays GL_LINES not drawing lines correctly,1648629363.0,,,,,,
