,tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,protected_date,closed_date,closed_reason,migrated_from,community_owned_date,locked_date
48,"['c++', 'visual-c++', 'gcc', 'reference', 'restrict-qualifier']","{'account_id': 388958, 'reputation': 12158, 'user_id': 748175, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/dda7312646314b33d686dc5a3bf05026?s=256&d=identicon&r=PG', 'display_name': 'qdii', 'link': 'https://stackoverflow.com/users/748175/qdii'}",True,3136,12841733.0,3,8,1652394690,1349963781,1438181457.0,12841279,CC BY-SA 3.0,https://stackoverflow.com/questions/12841279/should-i-use-restrict-on-references,Should I use __restrict on references?,,,,,,
49,"['c++', 'input', 'spaces']","{'account_id': 1982359, 'reputation': 323, 'user_id': 1778641, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/f82f1a3e99d264b66370114496891534?s=256&d=identicon&r=PG', 'display_name': 'Raymond Aaron', 'link': 'https://stackoverflow.com/users/1778641/raymond-aaron'}",True,159320,13096736.0,6,32,1652015903,1351305034,1495540000.0,13096719,CC BY-SA 3.0,https://stackoverflow.com/questions/13096719/read-input-numbers-separated-by-spaces,Read input numbers separated by spaces,,,,,,
50,"['c++', 'visual-c++', 'tdd', 'googletest']","{'account_id': 1598399, 'reputation': 5992, 'user_id': 1479974, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/4cea72bb02e8c58be163b707022245a4?s=256&d=identicon&r=PG', 'display_name': 'chintan s', 'link': 'https://stackoverflow.com/users/1479974/chintan-s'}",True,71870,,9,39,1651950084,1351685475,1517086759.0,13157671,CC BY-SA 3.0,https://stackoverflow.com/questions/13157671/seh-exception-with-code-0xc0000005-thrown-in-the-test-body,SEH exception with code 0xc0000005 thrown in the test body,,,,,,
51,"['c++', 'vector', 'c++11', 'std', 'placement-new']","{'account_id': 407232, 'reputation': 67083, 'user_id': 777186, 'user_type': 'registered', 'accept_rate': 71, 'profile_image': 'https://www.gravatar.com/avatar/ef170cdb4e468f86c79ba477352a5f53?s=256&d=identicon&r=PG', 'display_name': 'jogojapan', 'link': 'https://stackoverflow.com/users/777186/jogojapan'}",True,2530,12911760.0,3,18,1651913576,1350367089,1495541829.0,12908398,CC BY-SA 3.0,https://stackoverflow.com/questions/12908398/can-placement-new-and-vectordata-be-used-to-replace-elements-in-a-vector,Can placement-new and vector::data() be used to replace elements in a vector?,,,,,,
52,"['c++', 'window', 'outlook-addin', 'mapi']","{'account_id': 1382871, 'reputation': 872, 'user_id': 1315517, 'user_type': 'registered', 'accept_rate': 74, 'profile_image': 'https://www.gravatar.com/avatar/88e4c9c3a893f066012d12dbc98067eb?s=256&d=identicon&r=PG', 'display_name': 'irsis', 'link': 'https://stackoverflow.com/users/1315517/irsis'}",False,946,,1,1,1651346525,1349082402,,12670332,CC BY-SA 3.0,https://stackoverflow.com/questions/12670332/what-are-the-mapi-properties-that-hold-message-body,What are the MAPI properties that hold message Body,,,,,,
53,"['c++', 'class', 'function', 'variables', 'prototype']","{'account_id': 1434655, 'reputation': 3809, 'user_id': 1356331, 'user_type': 'registered', 'accept_rate': 93, 'profile_image': 'https://www.gravatar.com/avatar/dc97baae8a4705010898f106e71e6b7e?s=256&d=identicon&r=PG', 'display_name': 'Mohamed Ahmed Nabil', 'link': 'https://stackoverflow.com/users/1356331/mohamed-ahmed-nabil'}",True,7417,13095136.0,5,23,1651079610,1351288099,1351290279.0,13094898,CC BY-SA 3.0,https://stackoverflow.com/questions/13094898/do-class-functions-variables-have-to-be-declared-before-being-used,Do class functions/variables have to be declared before being used?,,,,,,
54,"['c++', 'c++11']","{'account_id': 452055, 'reputation': 11399, 'user_id': 848277, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://www.gravatar.com/avatar/d5cdc781dc896e21c88f1cd5ad1cc6b1?s=256&d=identicon&r=PG', 'display_name': 'pyCthon', 'link': 'https://stackoverflow.com/users/848277/pycthon'}",True,324614,13110148.0,4,166,1650617711,1351437978,,13110130,CC BY-SA 3.0,https://stackoverflow.com/questions/13110130/initialize-a-vector-to-zeros-c-c11,initialize a vector to zeros C++/C++11,,,,,,
55,"['c++', 'stl', 'vector']","{'account_id': 131639, 'reputation': 19900, 'user_id': 331785, 'user_type': 'registered', 'accept_rate': 82, 'profile_image': 'https://www.gravatar.com/avatar/5348f77500c08a662088203ef1b4be27?s=256&d=identicon&r=PG', 'display_name': 'Baruch', 'link': 'https://stackoverflow.com/users/331785/baruch'}",True,2570,13155227.0,4,12,1650568156,1351676920,,13155170,CC BY-SA 3.0,https://stackoverflow.com/questions/13155170/c-stl-vector-for-existing-data,C++ STL vector for existing data,,,,,,
56,"['c++', 'coding-style', 'for-loop', 'iterator']","{'account_id': 383862, 'reputation': 5662, 'user_id': 1801220, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/115116a77152ef2794ee01c320843fd6?s=256&d=identicon&r=PG', 'display_name': 'Flynn', 'link': 'https://stackoverflow.com/users/1801220/flynn'}",True,902088,12702643.0,14,254,1650311229,1349243418,1492826332.0,12702561,CC BY-SA 3.0,https://stackoverflow.com/questions/12702561/iterate-through-a-c-vector-using-a-for-loop,Iterate through a C++ Vector using a &#39;for&#39; loop,,,,,,
57,"['c++', 'arrays', 'int', 'concatenation']","{'account_id': 1582023, 'reputation': 3348, 'user_id': 1467202, 'user_type': 'registered', 'accept_rate': 95, 'profile_image': 'https://www.gravatar.com/avatar/a08ba466953435a072ca8a285a58a736?s=256&d=identicon&r=PG', 'display_name': 'kjh', 'link': 'https://stackoverflow.com/users/1467202/kjh'}",True,109678,12791344.0,6,25,1650243974,1349742345,,12791266,CC BY-SA 3.0,https://stackoverflow.com/questions/12791266/c-concatenate-two-int-arrays-into-one-larger-array,C++ concatenate two int arrays into one larger array,,,,,,
58,"['c++', 'header-only']","{'account_id': 171309, 'reputation': 7327, 'user_id': 398640, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://i.stack.imgur.com/cNkFD.jpg?s=256&g=1', 'display_name': 'NebulaFox', 'link': 'https://stackoverflow.com/users/398640/nebulafox'}",True,60163,12671412.0,5,160,1649974045,1349086538,1349087044.0,12671383,CC BY-SA 3.0,https://stackoverflow.com/questions/12671383/benefits-of-header-only-libraries,Benefits of header-only libraries,,,,,,
59,"['c++', 'multithreading', 'performance', 'c++11', 'atomic']","{'user_type': 'does_not_exist', 'display_name': 'user1773602'}",True,33778,13138154.0,3,35,1649594486,1351588541,1632910381.0,13135834,CC BY-SA 4.0,https://stackoverflow.com/questions/13135834/why-is-stdatomicbool-much-slower-than-volatile-bool,Why is std::atomic&lt;bool&gt; much slower than volatile bool?,1461628062.0,,,,,
60,"['c++', 'inheritance', 'deque']","{'account_id': 467841, 'reputation': 1241, 'user_id': 873453, 'user_type': 'registered', 'accept_rate': 59, 'profile_image': 'https://www.gravatar.com/avatar/9637b5c1e2bd93d85f692f26b09928ea?s=256&d=identicon&r=PG', 'display_name': 'DropDropped', 'link': 'https://stackoverflow.com/users/873453/dropdropped'}",True,872,12673314.0,4,2,1649432815,1349094435,,12673253,CC BY-SA 3.0,https://stackoverflow.com/questions/12673253/inheritance-and-deque-of-objects-in-c,inheritance and deque of objects in C++,,,,,,
61,"['c++', 'bgi']","{'account_id': 1793238, 'reputation': 61, 'user_id': 1633207, 'user_type': 'registered', 'accept_rate': 100, 'profile_image': 'https://www.gravatar.com/avatar/9a370af126f112d81d1577b5ed4ee760?s=256&d=identicon&r=PG', 'display_name': 'Siddhartha Sinha', 'link': 'https://stackoverflow.com/users/1633207/siddhartha-sinha'}",True,6176,12897456.0,3,1,1649274757,1350309474,1649274757.0,12897200,CC BY-SA 4.0,https://stackoverflow.com/questions/12897200/input-while-using-graphics-h,Input while using Graphics.h,,,,,,
62,"['c++', 'boost', 'boost-asio']","{'account_id': 80182, 'reputation': 28644, 'user_id': 226895, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://i.stack.imgur.com/c2EjL.jpg?s=256&g=1', 'display_name': 'expert', 'link': 'https://stackoverflow.com/users/226895/expert'}",True,22145,12801042.0,2,51,1649114324,1349764415,,12794107,CC BY-SA 3.0,https://stackoverflow.com/questions/12794107/why-do-i-need-strand-per-connection-when-using-boostasio,Why do I need strand per connection when using boost::asio?,,,,,,
63,"['c++', 'polymorphism', 'operator-overloading', 'abstract-class']","{'account_id': 224630, 'reputation': 912, 'user_id': 484603, 'user_type': 'registered', 'accept_rate': 53, 'profile_image': 'https://i.stack.imgur.com/cO6go.jpg?s=256&g=1', 'display_name': 'Michele De Pascalis', 'link': 'https://stackoverflow.com/users/484603/michele-de-pascalis'}",True,12193,12998790.0,3,8,1648848621,1350828638,1350828845.0,12998581,CC BY-SA 3.0,https://stackoverflow.com/questions/12998581/how-do-i-declare-an-overloaded-operator-in-an-abstract-class-and-override-it-in,How do I declare an overloaded operator in an abstract class and override it in a derived non-abstract class?,,,,,,
64,"['c++', 'optimization', 'c++-faq', 'return-value-optimization', 'copy-elision']","{'account_id': 342531, 'reputation': 249145, 'user_id': 673730, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/5d1e4893fe7a566e6e4b90876b642163?s=256&d=identicon&r=PG', 'display_name': 'Luchian Grigore', 'link': 'https://stackoverflow.com/users/673730/luchian-grigore'}",True,129263,12953129.0,5,490,1648131511,1350558183,1495540987.0,12953127,CC BY-SA 3.0,https://stackoverflow.com/questions/12953127/what-are-copy-elision-and-return-value-optimization,What are copy elision and return value optimization?,,,,,,
65,"['c++', 'eclipse', 'gcc', 'c++11', 'homebrew']","{'account_id': 312459, 'reputation': 20436, 'user_id': 626537, 'user_type': 'registered', 'accept_rate': 88, 'profile_image': 'https://i.stack.imgur.com/SZIeu.jpg?s=256&g=1', 'display_name': 'clstaudt', 'link': 'https://stackoverflow.com/users/626537/clstaudt'}",True,4774,13101070.0,1,2,1648116028,1351261095,1492087506.0,13088675,CC BY-SA 3.0,https://stackoverflow.com/questions/13088675/getting-a-working-c11-toolchain-with-osx-eclipse-without-breaking-something,Getting a working C++11 toolchain with OSX &amp; Eclipse without breaking something,,,,,,
66,"['c++', 'operator-overloading']","{'account_id': 1322826, 'reputation': 22694, 'user_id': 1268258, 'user_type': 'registered', 'accept_rate': 42, 'profile_image': 'https://i.stack.imgur.com/GJiTp.png?s=256&g=1', 'display_name': 'Nayana Adassuriya', 'link': 'https://stackoverflow.com/users/1268258/nayana-adassuriya'}",True,6046,12740593.0,2,10,1647848247,1349416889,1434404315.0,12740378,CC BY-SA 3.0,https://stackoverflow.com/questions/12740378/why-use-int-as-an-argument-for-post-increment-operator-overload,Why use int as an argument for post-increment operator overload?,,,,,,
67,"['c++', 'linux', 'serial-port', 'low-latency', 'throughput']","{'account_id': 65066, 'reputation': 1237, 'user_id': 191733, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/70d63bbb6cbcce44aa6e70cc9894e1da?s=256&d=identicon&r=PG', 'display_name': 'JustMaximumPower', 'link': 'https://stackoverflow.com/users/191733/justmaximumpower'}",True,27056,13395627.0,7,17,1647827610,1351529591,1351599337.0,13126138,CC BY-SA 3.0,https://stackoverflow.com/questions/13126138/low-latency-serial-communication-on-linux,Low latency serial communication on Linux,,,,,,
68,"['c++', 'qt', 'datetime', 'utc']","{'account_id': 1931915, 'reputation': 4791, 'user_id': 1741137, 'user_type': 'registered', 'accept_rate': 5, 'profile_image': 'https://www.gravatar.com/avatar/44a67eefb0e6e5ce7f8a99a919ec8410?s=256&d=identicon&r=PG', 'display_name': 'user1741137', 'link': 'https://stackoverflow.com/users/1741137/user1741137'}",True,2544,,3,6,1647547253,1350045495,1350045977.0,12859258,CC BY-SA 3.0,https://stackoverflow.com/questions/12859258/utc-seconds-since-midnight-to-datetime,utc seconds since midnight to datetime,,,,,,
69,"['c++', 'random', 'probability']","{'account_id': 1144120, 'reputation': 2112, 'user_id': 1127266, 'user_type': 'registered', 'accept_rate': 69, 'profile_image': 'https://www.gravatar.com/avatar/16e2a738eddceb4c67f547b39100b11e?s=256&d=identicon&r=PG', 'display_name': 'Josh Brittain', 'link': 'https://stackoverflow.com/users/1127266/josh-brittain'}",True,49442,12885370.0,4,10,1647374655,1350240394,1647374655.0,12885356,,https://stackoverflow.com/questions/12885356/random-numbers-with-different-probabilities,Random numbers with different probabilities,,1647374651.0,Duplicate,,,
70,"['c++', 'keyboard', 'ascii', 'printf']","{'account_id': 125763, 'reputation': 7147, 'user_id': 321763, 'user_type': 'registered', 'accept_rate': 85, 'profile_image': 'https://www.gravatar.com/avatar/9ab4f2e0265d3bb10b8d92bbca9efa22?s=256&d=identicon&r=PG', 'display_name': 'James Andrew', 'link': 'https://stackoverflow.com/users/321763/james-andrew'}",True,4038,,3,1,1645994506,1349038478,1645994506.0,12665043,CC BY-SA 4.0,https://stackoverflow.com/questions/12665043/c-printf-word-toascii,C++ printf WORD* (ToAscii),,,,,,
71,"['c++', 'std', 'stdint']","{'account_id': 54601, 'reputation': 37797, 'user_id': 163394, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/af52bc2881bfd89cc35bf928e20f7d6a?s=256&d=identicon&r=PG', 'display_name': 'Narek', 'link': 'https://stackoverflow.com/users/163394/narek'}",True,47116,12970619.0,1,12,1645399054,1350635556,1495542370.0,12970293,,https://stackoverflow.com/questions/12970293/why-microsoft-visual-studio-cannot-find-stdint-h,Why Microsoft Visual Studio cannot find &lt;stdint.h&gt;?,,1350654753.0,exact duplicate,,,
72,"['c++', 'winapi', 'dll', 'resources', 'rc']","{'account_id': 39126, 'reputation': 9253, 'user_id': 112755, 'user_type': 'registered', 'accept_rate': 80, 'profile_image': 'https://www.gravatar.com/avatar/653e9876709910096ccdde524a306bf8?s=256&d=identicon&r=PG', 'display_name': 'Mordachai', 'link': 'https://stackoverflow.com/users/112755/mordachai'}",True,6247,12692915.0,3,11,1644997131,1349189806,,12692803,CC BY-SA 3.0,https://stackoverflow.com/questions/12692803/are-resource-files-compiled-as-unicode-or-ansi-code-page,Are resource files compiled as UNICODE or ANSI code-page?,,,,,,
73,"['c++', 'opengl', 'glut']","{'account_id': 1393331, 'reputation': 811, 'user_id': 1323632, 'user_type': 'registered', 'accept_rate': 65, 'profile_image': 'https://www.gravatar.com/avatar/62dc0e1b129893c0c1a41d830c908a02?s=256&d=identicon&r=PG', 'display_name': 'DorkMonstuh', 'link': 'https://stackoverflow.com/users/1323632/dorkmonstuh'}",True,8150,13084513.0,7,3,1644605911,1351242488,1545498370.0,13083967,CC BY-SA 4.0,https://stackoverflow.com/questions/13083967/exiting-glutfullscreen,Exiting glutFullScreen(),,,,,,
74,"['c++', 'windows', 'winapi', 'active-directory']","{'account_id': 1440071, 'reputation': 597, 'user_id': 1360473, 'user_type': 'registered', 'accept_rate': 67, 'profile_image': 'https://www.gravatar.com/avatar/de5739437a103b4312314dc5ac5365d3?s=256&d=identicon&r=PG', 'display_name': 'Arjun babu', 'link': 'https://stackoverflow.com/users/1360473/arjun-babu'}",True,1411,13116588.0,2,0,1644412899,1351489809,1351511307.0,13116505,CC BY-SA 3.0,https://stackoverflow.com/questions/13116505/how-to-get-password-expiry-date-using-c-win32-api,How to get password expiry date using C++ win32 API?,,,,,,
75,"['c++', 'qt', 'user-interface', 'dll', 'vst']","{'account_id': 289198, 'reputation': 4552, 'user_id': 590032, 'user_type': 'registered', 'accept_rate': 89, 'profile_image': 'https://www.gravatar.com/avatar/1c9123872806a3daaa42e6b7eddb5c1d?s=256&d=identicon&r=PG', 'display_name': 'oggmonster', 'link': 'https://stackoverflow.com/users/590032/oggmonster'}",True,6391,12872892.0,3,19,1644313277,1349802990,1495540043.0,12805084,CC BY-SA 3.0,https://stackoverflow.com/questions/12805084/qt-gui-environment-in-a-dll-vst-plugin,Qt GUI environment in a DLL (VST Plugin),,,,,,
76,"['c++', 'class', 'include', 'codeblocks']","{'account_id': 1926081, 'reputation': 83, 'user_id': 1736489, 'user_type': 'registered', 'accept_rate': 60, 'profile_image': 'https://www.gravatar.com/avatar/4ccb47e53597fd6d00024ea7451ad9de?s=256&d=identicon&r=PG', 'display_name': 'CMP6LG', 'link': 'https://stackoverflow.com/users/1736489/cmp6lg'}",True,5347,,4,0,1644233676,1350158283,1350159451.0,12876466,,https://stackoverflow.com/questions/12876466/undefined-reference-error-to-function-in-other-file,Undefined reference error to function in other file,,1644234417.0,Duplicate,,,
77,"['c++', 'c++11', 'tuples', 'sizeof', 'variadic-templates']","{'account_id': 473684, 'reputation': 55717, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",True,4583,12666815.0,6,13,1643757904,1349057118,,12666761,CC BY-SA 3.0,https://stackoverflow.com/questions/12666761/sizeof-variadic-template-sum-of-sizeof-of-all-elements,sizeof variadic template (sum of sizeof of all elements),,,,,,
78,"['c++', 'c', 'file', 'stream']","{'account_id': 473684, 'reputation': 55717, 'user_id': 882932, 'user_type': 'registered', 'accept_rate': 99, 'profile_image': 'https://i.stack.imgur.com/KdHtK.png?s=256&g=1', 'display_name': 'Vincent', 'link': 'https://stackoverflow.com/users/882932/vincent'}",True,875494,12774387.0,23,601,1643598907,1349658611,1643598907.0,12774207,CC BY-SA 4.0,https://stackoverflow.com/questions/12774207/fastest-way-to-check-if-a-file-exists-using-standard-c-c11-14-17-c,"Fastest way to check if a file exists using standard C++/C++11,14,17/C?",,,,,,
