,tags,owner,is_answered,view_count,closed_date,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,link,closed_reason,title,content_license,protected_date
49,"['c++', 'string']","{'account_id': 16995132, 'reputation': 29, 'user_id': 12293756, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-SJ8JZnMjNJw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rc-6ILNqdIsfpQq-dkK8grFIyCtEA/photo.jpg?sz=256', 'display_name': 'Sniper Sniperx', 'link': 'https://stackoverflow.com/users/12293756/sniper-sniperx'}",True,295,,,3,0,1653350744,1607333263,1607334443.0,65179074,https://stackoverflow.com/questions/65179074/c-str-method-not-recognised-on-my-string,,c_str() method not recognised on my string,CC BY-SA 4.0,
50,"['c++', 'enet']","{'account_id': 20180938, 'reputation': 11, 'user_id': 14801514, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d5fba29d5fbfa1785fcd27e925d56fd2?s=256&d=identicon&r=PG&f=1', 'display_name': 'elyrb', 'link': 'https://stackoverflow.com/users/14801514/elyrb'}",False,83,,,0,0,1652986374,1607682812,1607682906.0,65249647,https://stackoverflow.com/questions/65249647/why-im-getting-error-including-enet-library-on-msvs2019,,Why I&#39;m getting error including ENet library on MSVS2019,CC BY-SA 4.0,
51,"['c#', 'c++', 'char']","{'account_id': 19547711, 'reputation': 55, 'user_id': 14304050, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6e558e09b6be9f3acc0a6710bb261e22?s=256&d=identicon&r=PG&f=1', 'display_name': 'Naitik', 'link': 'https://stackoverflow.com/users/14304050/naitik'}",True,83,1607919899.0,65283563.0,1,-1,1652670061,1607919328,1652670061.0,65283516,https://stackoverflow.com/questions/65283516/getting-a-number-when-added-char-why,Duplicate,Getting a number when added char. Why?,,
52,"['c++', 'webview2']","{'account_id': 19724218, 'reputation': 53, 'user_id': 14441129, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d4d97445b009eb1e6e1d8084b4655fcf?s=256&d=identicon&r=PG&f=1', 'display_name': 'Okumaima', 'link': 'https://stackoverflow.com/users/14441129/okumaima'}",True,1029,,,2,1,1652341183,1609174792,,65481185,https://stackoverflow.com/questions/65481185/webview2-proxy-c,,WebView2 proxy C++,CC BY-SA 4.0,
53,"['c++', 'undefined-reference']","{'account_id': 16869119, 'reputation': 107, 'user_id': 12198060, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/1408255036001140/picture?type=large', 'display_name': 'Denis Shevchenko', 'link': 'https://stackoverflow.com/users/12198060/denis-shevchenko'}",True,5564,1607218363.0,65163802.0,1,0,1652217092,1607217950,1652217092.0,65163779,https://stackoverflow.com/questions/65163779/error-message-undefined-reference-for-stdstring,Duplicate,Error message &quot;Undefined reference for std:string&quot;,,
54,"['c++', 'linux', 'windows', 'mtu']","{'account_id': 8690610, 'reputation': 21, 'user_id': 6503601, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/ce0e5550712fcd8ad8188ee5ea59f102?s=256&d=identicon&r=PG&f=1', 'display_name': 'Anand Rathi', 'link': 'https://stackoverflow.com/users/6503601/anand-rathi'}",False,259,,,1,1,1652196921,1609067423,,65465105,https://stackoverflow.com/questions/65465105/get-mtu-c-portable-way,,get mtu C++ portable way,CC BY-SA 4.0,
55,"['c++', 'json', 'parsing']","{'account_id': 6113106, 'reputation': 3523, 'user_id': 4768946, 'user_type': 'registered', 'accept_rate': 14, 'profile_image': 'https://www.gravatar.com/avatar/dca1cd14f29e197b1547ac5127218d95?s=256&d=identicon&r=PG&f=1', 'display_name': 'Engineer999', 'link': 'https://stackoverflow.com/users/4768946/engineer999'}",True,187,,,2,-2,1651671895,1607442743,1607458153.0,65202274,https://stackoverflow.com/questions/65202274/parsing-json-messages-in-c,,Parsing JSON messages in C++,CC BY-SA 4.0,
56,"['c++', 'nan', 'boost-variant']","{'account_id': 5152688, 'reputation': 1188, 'user_id': 4126814, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e9d55cec5e2e233e35133b3099c2cc55?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tom', 'link': 'https://stackoverflow.com/users/4126814/tom'}",False,66,,,0,1,1651610754,1606841168,1651610754.0,65094793,https://stackoverflow.com/questions/65094793/are-there-any-well-performing-methods-for-representing-a-na-in-a-array,,Are there any well performing methods for representing a NA in a array?,CC BY-SA 4.0,
57,"['c++', 'cmake', 'external-project']","{'account_id': 18159829, 'reputation': 413, 'user_id': 13338663, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gj6C2UbhbaLw3jyu4Q4367TBOjJsfHTZ5nu0ZIk=k-s256', 'display_name': 'Ondřej Navr&#225;til', 'link': 'https://stackoverflow.com/users/13338663/ond%c5%99ej-navr%c3%a1til'}",True,2710,,,1,3,1651240038,1607594839,1607594887.0,65232395,https://stackoverflow.com/questions/65232395/fetchcontent-vs-externalproject,,FetchContent vs ExternalProject,CC BY-SA 4.0,
58,"['c++', 'visual-studio-code', 'g++', 'vscode-tasks']","{'account_id': 3596675, 'reputation': 3024, 'user_id': 3001150, 'user_type': 'registered', 'accept_rate': 57, 'profile_image': 'https://www.gravatar.com/avatar/f547c2a970cd36d5300589c7ff2c4a5f?s=256&d=identicon&r=PG&f=1', 'display_name': 'Raildex', 'link': 'https://stackoverflow.com/users/3001150/raildex'}",False,277,,,1,1,1651083560,1608629753,1608633576.0,65406291,https://stackoverflow.com/questions/65406291/tasks-json-does-not-accept-wildcard-for-multiple-files,,Tasks.json does not accept wildcard for multiple files,CC BY-SA 4.0,
59,"['c++', 'multithreading', 'cin', 'blocking']","{'account_id': 15860053, 'reputation': 41, 'user_id': 11443380, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-_jRp5n5EAzw/AAAAAAAAAAI/AAAAAAAAAAA/ACHi3rcEpPwVuJQJl6KuzQVI6_lYqMtu1Q/mo/photo.jpg?sz=256', 'display_name': 'Laxe96', 'link': 'https://stackoverflow.com/users/11443380/laxe96'}",True,402,,,2,1,1650846697,1608302681,,65359021,https://stackoverflow.com/questions/65359021/how-to-define-a-non-blocking-input-in-c,,How to define a non blocking input in C++,CC BY-SA 4.0,
60,"['c++', 'visual-studio']","{'account_id': 15287250, 'reputation': 375, 'user_id': 13562553, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjwX7RBuBgOMbvtb5OZaljmWck2Z15zYVtMYbmmlQ=k-s256', 'display_name': 'BATMAN_X', 'link': 'https://stackoverflow.com/users/13562553/batman-x'}",True,132,,71981597.0,1,1,1650731375,1608550534,,65392043,https://stackoverflow.com/questions/65392043/vs-code-error-permission-denied-when-printing-simple-output,,VS code error &quot;Permission Denied&quot; when printing simple output,CC BY-SA 4.0,
61,"['c++', 'sorting', 'stdlist']","{'account_id': 9694641, 'reputation': 27, 'user_id': 7191533, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/d77313b3c12a50ab6567387e864284e6?s=256&d=identicon&r=PG&f=1', 'display_name': 'Dejavu', 'link': 'https://stackoverflow.com/users/7191533/dejavu'}",False,230,,,0,0,1650624190,1608395384,,65371975,https://stackoverflow.com/questions/65371975/cannot-convert-argument-1-from-value-type-to-swotree,,cannot convert argument 1 from &#39;_Value_type&#39; to &#39;swo::tree&#39;,CC BY-SA 4.0,
62,"['c++', 'c++11', 'integer', 'literals']","{'account_id': 16123273, 'reputation': 26982, 'user_id': 11638718, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/359a4a973e6a1f850f94f71bf09a47f6?s=256&d=identicon&r=PG&f=1', 'display_name': '康桓瑋', 'link': 'https://stackoverflow.com/users/11638718/%e5%ba%b7%e6%a1%93%e7%91%8b'}",True,1540,,65120744.0,1,23,1650552116,1606975730,1650552116.0,65120716,https://stackoverflow.com/questions/65120716/integer-literal-for-fixed-width-integer-types,,Integer literal for fixed width integer types,CC BY-SA 4.0,
63,"['c++', 'postgresql', 'libpq']","{'account_id': 18281027, 'reputation': 33, 'user_id': 13309858, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/44cc729c1778685a53b29df316dc83bd?s=256&d=identicon&r=PG&f=1', 'display_name': 'DAnV', 'link': 'https://stackoverflow.com/users/13309858/danv'}",True,854,,67428743.0,2,3,1650508989,1609096545,1609939425.0,65469533,https://stackoverflow.com/questions/65469533/where-is-query-pipelining-in-libpq,,Where is query pipelining in libpq?,CC BY-SA 4.0,
64,"['c++', 'language-lawyer', 'c++98', 'name-lookup', 'using-directives']","{'account_id': 1526616, 'reputation': 22744, 'user_id': 1424877, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://www.gravatar.com/avatar/8a14e5bb44bbb4c2721ac711bd8a7bcf?s=256&d=identicon&r=PG', 'display_name': 'Quuxplusone', 'link': 'https://stackoverflow.com/users/1424877/quuxplusone'}",True,1015,,,1,30,1650295551,1608339210,1650295551.0,65365681,https://stackoverflow.com/questions/65365681/why-does-cs-using-namespace-work-the-way-it-does,,Why does C++&#39;s &quot;using namespace&quot; work the way it does?,CC BY-SA 4.0,
65,"['c++', 'performance', 'x86-64', 'micro-optimization', 'avx2']","{'account_id': 9819948, 'reputation': 1252, 'user_id': 7275114, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/TsXR3.jpg?s=256&g=1', 'display_name': 'Ammar Faizi', 'link': 'https://stackoverflow.com/users/7275114/ammar-faizi'}",True,435,,65447285.0,2,0,1650125049,1608619887,1608621083.0,65404362,https://stackoverflow.com/questions/65404362/avx2-code-cannot-be-faster-than-gcc-base-optmization,,AVX2 code cannot be faster than gcc base optmization,CC BY-SA 4.0,
66,"['c++', 'vulkan']","{'account_id': 12560744, 'reputation': 79, 'user_id': 9138660, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/14a56f5da32b45685a39ccd4411372ef?s=256&d=identicon&r=PG', 'display_name': 'brightprogrammer', 'link': 'https://stackoverflow.com/users/9138660/brightprogrammer'}",True,1670,,65382710.0,2,1,1650040998,1608482596,,65382288,https://stackoverflow.com/questions/65382288/using-vkenumerateinstanceversion-to-get-exact-vulkan-api-version,,using vkEnumerateInstanceVersion to get exact Vulkan API version,CC BY-SA 4.0,
67,"['c++', 'range', 'c++20', 'istream', 'istream-view']","{'account_id': 514136, 'reputation': 109065, 'user_id': 1593077, 'user_type': 'registered', 'accept_rate': 49, 'profile_image': 'https://www.gravatar.com/avatar/10c44e0d9568e48d05708ae196ad936f?s=256&d=identicon&r=PG', 'display_name': 'einpoklum', 'link': 'https://stackoverflow.com/users/1593077/einpoklum'}",True,531,,65259526.0,1,4,1649775728,1607725970,1607727993.0,65259525,https://stackoverflow.com/questions/65259525/what-is-an-istream-view-and-when-do-i-use-one,,What is an istream_view and when do I use one?,CC BY-SA 4.0,
68,"['c++', 'webrtc', 'c++14']","{'account_id': 20266952, 'reputation': 21, 'user_id': 14863916, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/pDphJ.jpg?s=256&g=1', 'display_name': 'Ali Zain', 'link': 'https://stackoverflow.com/users/14863916/ali-zain'}",False,241,,,2,2,1649473091,1608541027,1633604151.0,65389923,https://stackoverflow.com/questions/65389923/how-to-add-user-defined-flags-in-google-webrtc,,How to add user-defined flags in Google WebRTC?,CC BY-SA 4.0,
69,"['c++', 'windows', 'winapi', 'bluetooth', 'winsock2']","{'account_id': 16590094, 'reputation': 1, 'user_id': 11988480, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/97c4537a723c42ea2bf8c0e71a997b96?s=256&d=identicon&r=PG&f=1', 'display_name': 'sfgr', 'link': 'https://stackoverflow.com/users/11988480/sfgr'}",False,83,,,0,0,1649349206,1607526897,,65219540,https://stackoverflow.com/questions/65219540/winsock-bluetooth-subsequent-calls-to-send-function-fails-with-wsaeconnaborted,,Winsock Bluetooth subsequent calls to send function fails with WSAECONNABORTED,CC BY-SA 4.0,
70,"['c++', 'c++98', 'decimal-point', 'bgi']","{'account_id': 20287822, 'reputation': 9, 'user_id': 14880140, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GgRqHaIM7EhZX_R7RkiUAJCgt7BUZsaP-pR-YZ3Dw=k-s256', 'display_name': 'Andrei Loghin', 'link': 'https://stackoverflow.com/users/14880140/andrei-loghin'}",True,303,,,2,1,1649272458,1608755145,1649272458.0,65430513,https://stackoverflow.com/questions/65430513/how-to-convert-a-double-variable-into-a-char-array,,How to convert a double variable into a char array?,CC BY-SA 4.0,
71,"['c++', 'depth-first-search', 'bgi']","{'account_id': 16310995, 'reputation': 511, 'user_id': 11779635, 'user_type': 'registered', 'profile_image': 'https://lh5.googleusercontent.com/-XU7ggLAizSo/AAAAAAAAAAI/AAAAAAAAAJU/Ypub74vQ42g/photo.jpg?sz=256', 'display_name': 'Pawan Nirpal', 'link': 'https://stackoverflow.com/users/11779635/pawan-nirpal'}",True,45,,65147377.0,1,-1,1649271629,1607084302,1649271629.0,65143418,https://stackoverflow.com/questions/65143418/depth-first-search-algorithm-not-working-as-expected-when-stimulating-it-with-gr,,Depth First Search Algorithm not working as expected when stimulating it with graphics.h C++ library,CC BY-SA 4.0,
72,"['c++', 'g++', 'mingw']","{'account_id': 15587100, 'reputation': 123, 'user_id': 11245288, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/6d9a46cb60f3ff811bfbb8b5ab618db6?s=256&d=identicon&r=PG&f=1', 'display_name': 'anonymous', 'link': 'https://stackoverflow.com/users/11245288/anonymous'}",True,6454,,65421082.0,1,5,1648690178,1608710804,,65420911,https://stackoverflow.com/questions/65420911/gcc-cannot-execute-cc1plus,,gcc: cannot execute &#39;cc1plus&#39;,CC BY-SA 4.0,
73,"['javascript', 'c++', 'ios', 'objective-c', 'react-native']","{'account_id': 6109465, 'reputation': 389, 'user_id': 4766254, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/968119739885888/picture?type=large', 'display_name': 'ChannelJuanNews', 'link': 'https://stackoverflow.com/users/4766254/channeljuannews'}",False,241,,,0,1,1648195461,1607027709,,65133728,https://stackoverflow.com/questions/65133728/rct-export-method-not-exporting-anything-to-nativemodules,,RCT_EXPORT_METHOD not exporting anything to NativeModules,CC BY-SA 4.0,
74,"['c++', 'clang', 'clang-format']","{'account_id': 3381897, 'reputation': 66, 'user_id': 2838774, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/10788fe7d8e0ca989aeb079ec733ae7b?s=256&d=identicon&r=PG', 'display_name': 'Belgorath', 'link': 'https://stackoverflow.com/users/2838774/belgorath'}",True,474,,65328567.0,2,2,1647942987,1608032820,1608035581.0,65305230,https://stackoverflow.com/questions/65305230/clang-format-main-include-sorting-with-folders-prefix,,clang-format main include sorting with folders prefix,CC BY-SA 4.0,
75,"['c++', 'unreal-engine4', 'clangd']","{'account_id': 20256962, 'reputation': 41, 'user_id': 14856492, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0435ba46f4137e3745ef8acb54d832d1?s=256&d=identicon&r=PG&f=1', 'display_name': 'PhysicsPenguin', 'link': 'https://stackoverflow.com/users/14856492/physicspenguin'}",False,700,,,1,4,1647889017,1608400638,,65372844,https://stackoverflow.com/questions/65372844/how-to-get-clangd-completer-working-with-unrealengine-4,,How to get clangd completer working with Unrealengine-4,CC BY-SA 4.0,
76,"['c++', 'ubuntu', 'onnx', 'onnxruntime']","{'account_id': 8918470, 'reputation': 1856, 'user_id': 6656081, 'user_type': 'registered', 'profile_image': 'https://i.stack.imgur.com/3F1XI.jpg?s=256&g=1', 'display_name': 'Anton Ganichev', 'link': 'https://stackoverflow.com/users/6656081/anton-ganichev'}",True,10485,,,1,3,1647835061,1608461208,1644027368.0,65379070,https://stackoverflow.com/questions/65379070/how-to-use-onnx-model-in-c-code-on-linux,,How to use ONNX model in C++ code on Linux?,CC BY-SA 4.0,
77,"['c++', 'game-physics']","{'account_id': 20331800, 'reputation': 1, 'user_id': 14913577, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/59480e67140d52d58afab364f6b9d0c3?s=256&d=identicon&r=PG&f=1', 'display_name': 'Tebim45', 'link': 'https://stackoverflow.com/users/14913577/tebim45'}",True,150,,,1,0,1646953783,1609335849,1609406430.0,65507962,https://stackoverflow.com/questions/65507962/c-keep-force-driven-entities-in-the-window,,C++ keep force driven entities in the window,CC BY-SA 4.0,
78,"['c++', 'c++17', 'language-lawyer', 'copy-elision', 'copy-initialization']","{'account_id': 2873722, 'reputation': 10716, 'user_id': 2466431, 'user_type': 'registered', 'accept_rate': 91, 'profile_image': 'https://i.stack.imgur.com/gSQh3.png?s=256&g=1', 'display_name': 'JVApen', 'link': 'https://stackoverflow.com/users/2466431/jvapen'}",True,350,,,2,11,1646810878,1607937784,1646810878.0,65286451,https://stackoverflow.com/questions/65286451/why-does-copy-initializaton-require-destructor-in-c17-with-guaranteed-move-cop,,Why does copy initializaton require destructor in C++17 with guaranteed move/copy elision?,CC BY-SA 4.0,
79,['c++'],"{'account_id': 19613280, 'reputation': 84, 'user_id': 14355379, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/3371622199571588/picture?type=large', 'display_name': 'Eric Echemane', 'link': 'https://stackoverflow.com/users/14355379/eric-echemane'}",False,590,,,0,0,1646759799,1606753372,1606754006.0,65077290,https://stackoverflow.com/questions/65077290/std-c17-do-not-recognize-by-the-command-line-when-build-in-sublime-text-in,,&quot;-std=c++17 do not recognize by the command line&quot; when build in sublime text in windows,CC BY-SA 4.0,
